N	2gram	Vygotskiy_	Komedia
149	вовсе не	5	9
150	отличие от	8	9
151	в ней	3	9
152	и особенно	4	9
153	отношению к	3	9
154	с этой	6	8
155	а затем	4	8
156	другой стороны	5	8
157	что ни	1	8
158	по поводу	1	8
159	что у	3	8
160	такого рода	7	8
161	не знает	1	8
162	бы в	5	8
163	во всех	3	8
164	то ни	1	8
165	можно было	10	8
166	что для	1	8
167	первую очередь	2	8
168	если не	1	8
169	в которых	3	8
170	да и	1	8
171	в течение	2	8
172	связи с	14	8
173	по своему	14	8
174	и других	4	8
175	с самого	6	8
176	как он	8	8
177	при всем	2	8
178	идет о	2	8
179	и ее	1	8
180	место в	3	8
181	и к	9	7
182	мы найдем	1	7
183	дело с	3	7
184	в результате	6	7
185	в этих	4	7
186	если в	3	7
187	во всяком	10	7
188	в первую	2	7
189	вопрос о	2	7
190	хотя бы	2	7
191	в другом	3	7
192	в руках	1	7
193	ii в	1	7
194	самого начала	6	7
195	по которым	2	7
196	бы то	1	7
197	что они	23	7
198	ни было	2	7
199	в связи	9	7
200	и это	7	7
201	в других	2	7
202	так или	1	7
203	и тот	6	7
204	и хотя	1	7
205	в себе	9	7
206	и у	7	7
207	к его	1	7
208	не имеет	3	7
209	не является	13	7
210	из этих	5	7
211	и поэтому	4	7
212	мы знаем	10	7
213	целый ряд	4	7
214	и во	4	7
215	до конца	2	7
216	но если	2	7
217	всяком случае	10	7
218	для нас	6	7
219	должен был	2	7
220	или иначе	2	7
221	этот раз	2	7
222	отнюдь не	6	7
223	тех же	2	7
224	конце концов	1	7
225	еще более	1	6
226	даже в	5	6
227	в виду	4	6
228	в своих	3	6
229	в наиболее	1	6
230	в дальнейшем	3	6
231	до того	1	6
232	представляет собой	6	6
233	как правило	2	6
234	не мог	4	6
235	и он	1	6
236	после того	1	6
237	с точки	11	6
238	за то	1	6
239	что не	1	6
240	о которых	1	6
241	на этом	3	6
242	не дает	2	6
243	и тем	8	6
244	не приходится	1	6
245	могут быть	9	6
246	в силу	9	6
247	с и	2	6
248	на ее	1	6
249	в сущности	3	6
250	в другой	2	6
251	никто не	1	6
252	а не	7	6
253	которую он	2	6
254	в отличие	8	6
255	нет и	1	6
256	главным образом	3	6
257	в области	9	6
258	тем не	6	6
259	на вопрос	1	6
260	том числе	3	6
261	так в	1	6
262	здесь в	2	6
263	или в	4	6
264	что к	1	6
265	в какой	5	6
266	и как	11	6
267	на то	7	6
268	на которые	3	6
269	когда он	5	6
270	а по	3	6
271	на это	1	6
272	больше того	1	6
273	для всех	1	5
274	из всех	2	5
275	за ним	1	5
276	именно в	6	5
277	что по	2	5
278	роль в	5	5
279	в это	1	5
280	в действительности	3	5
281	с помощью	64	5
282	сказать что	10	5
283	все время	6	5
284	который в	4	5
285	тем же	8	5
286	ни малейшего	2	5
287	никогда не	11	5
288	представить себе	3	5
289	и мы	2	5
290	в ее	1	5
291	после этого	1	5
292	чем в	4	5
293	но он	1	5
294	одним из	6	5
295	также в	2	5
296	в мире	2	5
297	между собой	15	5
298	что их	1	5
299	в каждом	2	5
300	все остальные	2	5
301	в развитии	46	5
302	даже если	1	5
303	в первой	1	5
304	и от	5	5
305	от нее	4	5
306	не так	1	5
307	представление о	1	5
308	известно что	2	5
309	что это	8	5
310	здесь нет	1	5
311	вывод что	2	5
312	из того	4	5
313	за пределы	1	5
314	приводит к	5	5
315	том как	1	5
316	признать что	1	5
317	конечно не	1	5
318	только один	1	5
319	совпадают с	5	5
320	вслед за	4	5
321	в обоих	2	5
322	же самое	9	5
323	той же	8	5
324	этом отношении	9	5
325	и после	1	5
326	это не	5	5
327	мы имеем	6	5
328	же не	3	5
329	по существу	4	5
330	в следующем	4	5
331	и я	1	5
332	ему не	1	5
333	от того	8	5
334	для этого	3	5
335	что на	2	5
336	в той	2	4
337	к числу	1	4
338	следует что	1	4
339	тем как	4	4
340	в пользу	7	4
341	нас в	4	4
342	него в	1	4
343	не столько	4	4
344	в построении	2	4
345	например в	2	4
346	их в	6	4
347	обоих случаях	2	4
348	по тому	1	4
349	из других	1	4
350	время от	1	4
351	нам по	1	4
352	и дают	1	4
353	не всегда	1	4
354	из себя	1	4
355	может служить	2	4
356	перед ним	4	4
357	в глаза	2	4
358	самом начале	1	4
359	одна из	2	4
360	с ребенком	2	4
361	к этим	2	4
362	он так	2	4
363	ближе к	1	4
364	все его	2	4
365	том чтобы	2	4
366	и столь	1	4
367	в состоянии	1	4
368	к которому	6	4
369	это обстоятельство	4	4
370	аналогии с	2	4
371	одно из	2	4
372	это слово	1	4
373	не о	1	4
374	как его	1	4
375	не остается	1	4
376	я не	1	4
377	между ними	6	4
378	же как	10	4
379	в себя	3	4
380	выражение в	1	4
381	и речи	27	4
382	здесь мы	4	4
383	можно сделать	1	4
384	что эта	2	4
385	сомневаться в	1	4
386	по своей	12	4
387	как известно	7	4
388	с которым	2	4
389	образом в	1	4
390	не случайно	1	4
391	был бы	2	4
392	когда в	3	4
393	не на	2	4
394	одновременно с	2	4
395	стороны и	1	4
396	бы не	1	4
397	сравнению с	4	4
398	что мы	18	4
399	то и	5	4
400	по сравнению	6	4
401	каждый из	2	4
402	что же	1	4
403	и там	1	4
404	ли можно	1	4
405	по мнению	1	4
406	или к	1	4
407	ничем не	2	4
408	этой области	2	4
409	что с	8	4
410	с достаточной	2	4
411	видеть в	4	4
412	у нас	1	4
413	все равно	4	4
414	отрицать что	2	4
415	с их	3	4
416	по его	1	4
417	или менее	5	4
418	такой же	4	4
419	в поле	1	4
420	мог бы	5	4
421	с полным	3	4
422	и их	4	4
423	не следует	1	4
424	в пределах	1	4
425	далеко не	2	4
426	которые в	5	4
427	все более	2	4
428	нуждается в	1	4
429	в основе	32	4
430	во всем	7	3
431	от него	1	3
432	или по	2	3
433	до самого	1	3
434	всю свою	1	3
435	за собой	1	3
436	по сообщению	1	3
437	по себе	11	3
438	более или	3	3
439	или на	1	3
440	конечном счете	1	3
441	настаивает на	1	3
442	ситуации в	2	3
443	было в	1	3
444	в любом	1	3
445	человека не	1	3
446	представления о	2	3
447	а после	1	3
448	между двумя	3	3
449	только на	2	3
450	не приходит	1	3
451	на пути	2	3
452	и когда	3	3
453	приходит к	7	3
454	и внутренней	4	3
455	сделать вывод	1	3
456	же его	1	3
457	всего этого	1	3
458	путь к	3	3
459	ни одного	1	3
460	как на	2	3
461	такую же	1	3
462	в нашем	2	3
463	находится в	4	3
464	при виде	1	3
465	что именно	3	3
466	друг с	10	3
467	нет никаких	6	3
468	этом же	2	3
469	этих двух	1	3
470	собой в	1	3
471	с другом	10	3
472	для них	3	3
473	противоречие между	1	3
474	и притом	1	3
475	отношения к	1	3
476	в таком	4	3
477	обстоятельство что	4	3
478	от этого	6	3
479	в эту	3	3
480	же слов	1	3
481	остается в	2	3
482	внешней и	3	3
483	а с	4	3
484	бы к	2	3
485	для создания	1	3
486	для развития	5	3
487	первые шаги	1	3
488	в новое	2	3
489	могла бы	1	3
490	нельзя не	2	3
491	он в	1	3
492	роль играет	1	3
493	в один	4	3
494	на рубеже	1	3
495	является конечно	1	3
496	мы видели	8	3
497	все известные	1	3
498	к одной	3	3
499	почти не	1	3
500	целого ряда	2	3
501	его с	1	3
502	для себя	2	3
503	представляют собой	1	3
504	можно сомневаться	1	3
505	и из	1	3
506	в действии	8	3
507	о которой	1	3
508	мы в	3	3
509	характеризуется как	2	3
510	не могут	5	3
511	не мешает	1	3
512	до этого	1	3
513	и одновременно	3	3
514	если это	2	3
515	судить по	1	3
516	с ними	3	3
517	связанные с	3	3
518	друг от	2	3
519	совершенно не	1	3
520	и более	4	3
521	чем на	1	3
522	относится к	1	3
523	переходит к	1	3
524	действия и	2	3
525	в присутствии	1	3
526	состоит в	4	3
527	на две	2	3
528	если мы	12	3
529	принадлежит к	1	3
530	за пределами	1	3
531	только при	2	3
532	том же	3	3
533	в самой	1	3
534	они были	1	3
535	которым он	2	3
536	ему в	1	3
537	предположение что	1	3
538	на что	1	3
539	не являются	4	3
540	такое же	2	3
541	своему происхождению	1	3
542	мы находим	3	3
543	в виде	4	3
544	однако не	3	3
545	от друга	2	3
546	и эта	4	3
547	указывает на	3	3
548	с той	3	3
549	этой цели	1	3
550	является не	6	3
551	на все	2	3
552	высшей степени	11	3
553	один и	6	3
554	нисколько не	3	3
555	полагать что	1	3
556	должен быть	1	3
557	и таким	1	3
558	и потому	2	3
559	а как	2	3
560	он говорит	1	3
561	она не	1	3
562	так называемой	1	3
563	но при	1	3
564	но столь	1	3
565	то обстоятельство	4	3
566	других авторов	1	3
567	таким же	4	3
568	конечно в	2	3
569	из своей	1	3
570	в большинстве	1	3
571	ведь мы	1	3
572	числе и	3	3
573	они не	4	3
574	и самого	1	3
575	в высшей	11	3
576	по этому	6	3
577	все еще	2	3
578	только после	2	3
579	это в	1	3
580	является ли	1	3
581	в эпоху	1	3
582	в так	2	3
583	если она	1	3
584	пути к	3	3
585	в известной	1	3
586	вплоть до	1	3
587	с которыми	4	2
588	эту возможность	1	2
589	в настоящем	2	2
590	не заставляет	1	2
591	чтобы дать	1	2
592	и очень	1	2
593	же и	2	2
594	вообще говоря	2	2
595	нечто подобное	2	2
596	которым они	1	2
597	говорит о	1	2
598	те же	6	2
599	не как	3	2
600	намека на	1	2
601	точно так	4	2
602	остановиться на	3	2
603	не находит	1	2
604	сходство между	1	2
605	связь с	4	2
606	ко всем	2	2
607	а напротив	1	2
608	встречается в	5	2
609	на которых	3	2
610	ни одна	1	2
611	каким образом	1	2
612	зрения на	2	2
613	же образом	2	2
614	к каким	1	2
615	к более	1	2
616	превращается в	1	2
617	отношению ко	1	2
618	к самому	1	2
619	в собственном	12	2
620	приходит в	1	2
621	и те	3	2
622	и достаточно	1	2
623	как только	1	2
624	на первый	5	2
625	для исследования	1	2
626	как ее	1	2
627	нам не	1	2
628	в жизнь	1	2
629	и третий	2	2
630	не могли	3	2
631	можно считать	3	2
632	которой он	2	2
633	указания на	1	2
634	в противоположность	1	2
635	и следовательно	1	2
636	в этот	1	2
637	следует остановиться	1	2
638	поэтому мы	2	2
639	следует отнести	1	2
640	наталкивается на	2	2
641	об отношении	2	2
642	но они	4	2
643	что речь	4	2
644	для которого	1	2
645	так мы	2	2
646	друг на	3	2
647	и формы	1	2
648	я думаю	1	2
649	вернуться к	1	2
650	чтобы они	2	2
651	без всякого	1	2
652	для всей	1	2
653	в основу	5	2
654	в реальном	3	2
655	думаю что	1	2
656	что все	2	2
657	еще одна	1	2
658	в зависимости	6	2
659	из трех	1	2
660	от себя	1	2
661	к ее	1	2
662	они могут	3	2
663	быть с	1	2
664	случае в	2	2
665	которую можно	2	2
666	то в	3	2
667	можно предполагать	1	2
668	мы видим	13	2
669	собой и	2	2
670	после чего	1	2
671	ним в	1	2
672	всех остальных	2	2
673	к выводу	2	2
674	в тот	1	2
675	одному и	5	2
676	с другими	3	2
677	они будут	1	2
678	к жизни	2	2
679	как можно	1	2
680	отношения между	6	2
681	к достижению	1	2
682	в конечном	2	2
683	и можно	1	2
684	очевидно что	1	2
685	судить о	1	2
686	подобно тому	1	2
687	указывает что	3	2
688	по одному	3	2
689	то при	1	2
690	сначала он	1	2
691	представляется нам	1	2
692	служит для	1	2
693	слово в	4	2
694	в первые	1	2
695	к вопросу	1	2
696	точек зрения	1	2
697	в смысле	9	2
698	человека а	1	2
699	чтобы понять	1	2
700	а потом	2	2
701	со всей	5	2
702	выступает в	3	2
703	это были	1	2
704	однако и	2	2
705	мы уже	8	2
706	эти слова	1	2
707	ту же	2	2
708	совсем не	1	2
709	раз эта	1	2
710	реакции на	2	2
711	и та	1	2
712	и является	2	2
713	для человека	2	2
714	почти всегда	1	2
715	доходит до	1	2
716	в древних	1	2
717	этот вопрос	5	2
718	она была	1	2
719	было сделать	1	2
720	стр и	1	2
721	общего с	3	2
722	бы его	1	2
723	это делает	1	2
724	них не	1	2
725	что только	1	2
726	теми же	1	2
727	показывают что	6	2
728	в общем	1	2
729	находящегося в	1	2
730	повседневной жизни	1	2
731	бы ни	2	2
732	с ее	5	2
733	гораздо более	1	2
734	означает что	2	2
735	средством для	2	2
736	полным основанием	3	2
737	не будет	2	2
738	образом и	1	2
739	в состав	1	2
740	самым существенным	1	2
741	в основном	6	2
742	но едва	1	2
743	которых мы	2	2
744	в жизни	3	2
745	с такой	1	2
746	и при	3	2
747	содержания и	1	2
748	на несколько	1	2
749	вспомнить что	1	2
750	в живых	1	2
751	сводится к	1	2
752	средств для	1	2
753	со всеми	9	2
754	детьми и	1	2
755	этой точки	4	2
756	однако что	1	2
757	отца на	1	2
758	наряду со	1	2
759	подходим к	1	2
760	с целью	2	2
761	предполагать что	1	2
762	иначе как	2	2
763	этом смысле	7	2
764	не означает	2	2
765	в традиционной	1	2
766	о котором	2	2
767	в известном	6	2
768	знает что	1	2
769	к другому	2	2
770	внимание что	2	2
771	не спасает	1	2
772	не входит	1	2
773	перед нами	15	2
774	он выступает	1	2
775	речь в	3	2
776	правило в	1	2
777	отнести к	1	2
778	относящихся к	1	2
779	быть не	2	2
780	поле зрения	1	2
781	зависимости от	7	2
782	слова и	8	2
783	именно на	1	2
784	в которую	1	2
785	ближе всего	3	2
786	и до	1	2
787	лишь бы	1	2
788	в каком	3	2
789	как например	2	2
790	он без	1	2
791	известной степени	1	2
792	ли есть	1	2
793	между людьми	1	2
794	что здесь	2	2
795	указывают на	4	2
796	не знаем	2	2
797	который по	2	2
798	здесь не	2	2
799	для обозначения	4	2
800	со словом	2	2
801	по отдельным	1	2
802	у них	3	2
803	но это	7	2
804	только потому	2	2
805	во времени	1	2
806	стороны он	2	2
807	насколько мы	1	2
808	строится на	1	2
809	именно к	1	2
810	этом случае	4	2
811	одних и	1	2
812	в свое	2	2
813	из отдельных	1	2
814	легко понять	1	2
815	нас не	2	2
816	этих слов	1	2
817	ее из	1	2
818	еще и	2	2
819	для него	6	2
820	не для	1	2
821	не отличаются	1	2
822	того что	17	2
823	о нем	2	2
824	ее в	2	2
825	то мы	2	2
826	бы и	2	2
827	с глаголом	1	2
828	это предположение	1	2
829	формы и	3	2
830	от всех	2	2
831	как этот	1	2
832	чтобы с	1	2
833	это еще	1	2
834	и тому	6	2
835	того типа	2	2
836	в стороне	2	2
837	как она	4	2
838	в объяснении	1	2
839	все эти	9	2
840	что между	1	2
841	и людей	1	2
842	войти в	1	2
843	попытка найти	1	2
844	особенно в	2	2
845	не все	1	2
846	в форме	2	2
847	достаточно вспомнить	2	2
848	его к	6	2
849	что эти	4	2
850	к одному	10	2
851	еще до	1	2
852	их точки	1	2
853	и тех	2	2
854	поводом для	1	2
855	и снова	4	2
856	первый план	5	2
857	и только	4	2
858	не надо	1	2
859	усомниться в	1	2
860	это как	1	2
861	в самых	1	2
862	как уже	8	2
863	тому как	2	2
864	мы узнаем	2	2
865	дело не	1	2
866	при необходимости	1	2
867	слова с	2	2
868	без слов	2	2
869	и может	4	2
870	имеет в	2	2
871	он однако	1	2
872	с уже	2	2
873	чтобы потом	1	2
874	же что	2	2
875	на три	1	2
876	с ней	4	2
877	тем самым	6	2
878	впоследствии к	1	2
879	человека с	1	2
880	человека и	6	2
881	все больше	1	2
882	себе не	1	2
883	здесь же	1	2
884	и дальше	1	2
885	чем к	1	2
886	в случае	3	2
887	и новые	1	2
888	которой мы	1	2
889	начинает с	1	2
890	он пользуется	2	1
891	в сложном	2	1
892	мы подходим	1	1
893	они являются	8	1
894	реальных и	1	1
895	степень его	1	1
896	к действительности	1	1
897	является в	4	1
898	отношении но	3	1
899	вне всяких	1	1
900	назад и	1	1
901	сам как	1	1
902	ребенка и	20	1
903	становится возможным	5	1
904	оно все	2	1
905	представляют как	1	1
906	он получает	2	1
907	мы и	4	1
908	в изучении	2	1
909	подробно на	1	1
910	выводу что	4	1
911	ею и	1	1
912	которые не	5	1
913	три типа	2	1
914	последняя из	1	1
915	он но	1	1
916	при объяснении	1	1
917	в применении	1	1
918	что два	1	1
919	вопросу о	1	1
920	ли сразу	1	1
921	привести еще	1	1
922	мы оставляем	1	1
923	на второй	1	1
924	ибо именно	1	1
925	нее в	2	1
926	которые лежат	1	1
927	процесс образования	17	1
928	в разных	1	1
929	связи в	2	1
930	он охотно	1	1
931	или нет	2	1
932	кроме того	1	1
933	эта же	1	1
934	думается что	1	1
935	всю вторую	1	1
936	которой они	2	1
937	в некоторых	1	1
938	единственное что	2	1
939	привести к	2	1
940	раннем детстве	1	1
941	с более	2	1
942	и опирается	1	1
943	время не	1	1
944	ребенка она	1	1
945	к конкретному	1	1
946	с наступлением	1	1
947	самых общих	1	1
948	он уступает	1	1
949	в различных	1	1
950	указывая на	2	1
951	по времени	1	1
952	иначе чем	2	1
953	вопрос об	2	1
954	и сл	1	1
955	он имеет	3	1
956	несколько предметов	2	1
957	показывает нам	1	1
958	гордится тем	1	1
959	от одного	2	1
960	еще долго	1	1
961	вот что	1	1
962	на каждой	3	1
963	мне кажется	1	1
964	образом что	6	1
965	речи что	4	1
966	выразить словами	1	1
967	к внешней	2	1
968	существенным отличием	1	1
969	уже на	1	1
970	ведет к	1	1
971	в возникновении	1	1
972	выводам из	1	1
973	много раз	2	1
974	и другим	2	1
975	остается сказать	1	1
976	стороны в	1	1
977	интересным примером	1	1
978	в последнем	1	1
979	же точно	4	1
980	есть тот	1	1
981	основанием для	1	1
982	а именно	1	1
983	и пока	1	1
984	на эту	1	1
985	собой не	2	1
986	был сделан	1	1
987	один ряд	2	1
988	мы сумеем	1	1
989	с последующим	1	1
990	но у	1	1
991	отличается от	5	1
992	по своим	1	1
993	этого периода	2	1
994	самого слова	1	1
995	для выяснения	1	1
996	и пользуются	1	1
997	но мы	1	1
998	так например	1	1
999	вяжется с	1	1
1000	людей с	2	1
1001	чем бы	1	1
1002	необходимые для	1	1
1003	в решающем	1	1
1004	происхождение этой	1	1
1005	а вместе	1	1
1006	самым создает	1	1
1007	и делом	1	1
1008	в переносном	1	1
1009	может привести	1	1
1010	действительности в	1	1
1011	является их	1	1
1012	ответить на	1	1
1013	их речи	1	1
1014	на этой	7	1
1015	в данном	1	1
1016	первый и	1	1
1017	мы рассмотрим	1	1
1018	значение только	1	1
1019	находит в	1	1
1020	коренится в	1	1
1021	знаем о	4	1
1022	не говорит	1	1
1023	которые послужили	1	1
1024	не хуже	1	1
1025	применении к	1	1
1026	ожидать что	2	1
1027	снова оказывается	1	1
1028	чем за	1	1
1029	случаи когда	1	1
1030	он только	1	1
1031	два момента	1	1
1032	своей природе	1	1
1033	мы увидим	4	1
1034	для выработки	1	1
1035	даже и	1	1
1036	и какова	1	1
1037	этого последнего	1	1
1038	здесь у	1	1
1039	ее у	1	1
1040	оно шло	1	1
1041	входит в	7	1
1042	до него	1	1
1043	в моменты	1	1
1044	но даже	1	1
1045	практически он	1	1
1046	развития с	1	1
1047	но этот	2	1
1048	некий общий	1	1
1049	даже те	1	1
1050	являются не	1	1
1051	и другой	4	1
1052	не признать	2	1
1053	и латинском	1	1
1054	отвлеченных понятий	2	1
1055	которыми он	1	1
1056	той ступени	2	1
1057	имея в	1	1
1058	почему только	1	1
1059	с трудом	1	1
1060	что вся	2	1
1061	только под	1	1
1062	для нее	1	1
1063	он дает	1	1
1064	отмечает что	1	1
1065	линии в	2	1
1066	увидим что	5	1
1067	которым в	1	1
1068	между отдельными	6	1
1069	всего как	1	1
1070	нечто такое	1	1
1071	правда и	1	1
1072	общения и	1	1
1073	близкое к	2	1
1074	для данного	1	1
1075	входящего в	1	1
1076	говорит что	1	1
1077	они относятся	2	1
1078	не обязательно	1	1
1079	естественно и	1	1
1080	практике где	1	1
1081	значительной степени	1	1
1082	него совсем	1	1
1083	не что	2	1
1084	отметить что	1	1
1085	жизни он	1	1
1086	другие не	1	1
1087	убедиться в	1	1
1088	всегда и	1	1
1089	понятия как	1	1
1090	и остается	1	1
1091	некоторое время	2	1
1092	принадлежащих к	1	1
1093	но ни	1	1
1094	связывает с	1	1
1095	конкретной ситуации	4	1
1096	развитие этого	1	1
1097	тезис о	1	1
1098	замечает что	1	1
1099	заметить что	1	1
1100	это свойство	1	1
1101	тем кто	1	1
1102	как носитель	1	1
1103	принять за	3	1
1104	следующим образом	4	1
1105	за него	1	1
1106	с этими	1	1
1107	независимо друг	1	1
1108	без того	1	1
1109	большинством исследователей	1	1
1110	в данной	1	1
1111	к целому	1	1
1112	в атмосфере	1	1
1113	можем сказать	1	1
1114	именно с	2	1
1115	к установлению	2	1
1116	этот момент	4	1
1117	вполне совпадают	1	1
1118	шаг вперед	1	1
1119	огромный шаг	1	1
1120	и чувства	1	1
1121	на котором	3	1
1122	на внутреннем	1	1
1123	слово как	1	1
1124	уже по	2	1
1125	были бы	3	1
1126	связанное с	2	1
1127	общих чертах	1	1
1128	и открывает	1	1
1129	не представляется	1	1
1130	не просто	3	1
1131	но так	2	1
1132	возможность проследить	1	1
1133	эту же	2	1
1134	или лучше	1	1
1135	но сама	1	1
1136	ни малейшей	1	1
1137	никакому сомнению	2	1
1138	ситуациях в	1	1
1139	признаками не	1	1
1140	не происходит	2	1
1141	и весь	1	1
1142	только не	2	1
1143	и совершенно	2	1
1144	следует отметить	1	1
1145	еще одну	1	1
1146	с это	1	1
1147	см особенно	1	1
1148	того обстоятельства	1	1
1149	обо всем	1	1
1150	то оно	1	1
1151	сейчас в	2	1
1152	между его	2	1
1153	речь с	1	1
1154	от его	2	1
1155	что иное	2	1
1156	же словом	4	1
1157	в восприятии	3	1
1158	в какую-нибудь	1	1
1159	вокруг этого	1	1
1160	это сходство	1	1
1161	зрения что	1	1
1162	и больше	1	1
1163	получил у	1	1
1164	с известным	1	1
1165	из современных	1	1
1166	образом как	2	1
1167	на том	3	1
1168	появляющиеся в	1	1
1169	внимание на	4	1
1170	с отдельными	1	1
1171	время в	1	1
1172	а тот	1	1
1173	получает в	1	1
1174	сама же	1	1
1175	сравнить с	1	1
1176	прийти к	1	1
1177	его лежит	1	1
1178	то для	1	1
1179	того всегда	1	1
1180	элементов и	1	1
1181	и чрезвычайно	1	1
1182	с нею	2	1
1183	тех самых	1	1
1184	но наиболее	1	1
1185	связей и	3	1
1186	имеем дело	2	1
1187	что при	3	1
1188	других источников	1	1
1189	мы конечно	1	1
1190	и раньше	1	1
1191	еды и	1	1
1192	концов к	1	1
1193	каждом шагу	4	1
1194	которого он	2	1
1195	некоторые исследователи	1	1
1196	обратил внимание	1	1
1197	близким к	1	1
1198	согласно которой	1	1
1199	глаза на	1	1
1200	каждого его	1	1
1201	что начальные	1	1
1202	слов то	2	1
1203	вошел в	1	1
1204	не удается	1	1
1205	не больше	2	1
1206	наше внимание	1	1
1207	пор остается	1	1
1208	видит в	2	1
1209	то она	1	1
1210	тем больше	1	1
1211	если оно	1	1
1212	говорит он	8	1
1213	во всей	3	1
1214	или не	1	1
1215	ничего более	1	1
1216	которых складывается	1	1
1217	ее от	1	1
1218	на которое	1	1
1219	не выражает	1	1
1220	всех его	1	1
1221	что под	1	1
1222	теперь от	1	1
1223	самом его	1	1
1224	заключить что	1	1
1225	был несомненно	1	1
1226	его помощью	1	1
1227	на характер	1	1
1228	служить для	1	1
1229	по мотивам	1	1
1230	так много	1	1
1231	этого можно	1	1
1232	в значительно	1	1
1233	происходит и	1	1
1234	вопрос почему	1	1
1235	он ни	1	1
1236	виде а	2	1
1237	эти три	2	1
1238	совпадающее с	1	1
1239	в исследованиях	1	1
1240	без которого	2	1
1241	нам сейчас	1	1
1242	для решения	2	1
1243	иным как	1	1
1244	и оказывается	1	1
1245	является средством	1	1
1246	благодаря тому	1	1
1247	возможности для	1	1
1248	связанный с	1	1
1249	нас от	1	1
1250	а только	1	1
1251	относится ли	1	1
1252	доказать свое	1	1
1253	могло бы	4	1
1254	что как	3	1
1255	комплекса в	4	1
1256	идет от	1	1
1257	той или	2	1
1258	имеет ничего	1	1
1259	понятий и	10	1
1260	двумя другими	1	1
1261	различное значение	1	1
1262	складывается из	1	1
1263	он обладает	1	1
1264	могли бы	16	1
1265	но как	4	1
1266	для его	2	1
1267	за основу	1	1
1268	не сводится	1	1
1269	где бы	1	1
1270	либо уже	1	1
1271	составных частей	1	1
1272	служить в	1	1
1273	остается места	1	1
1274	к точке	1	1
1275	в исторической	1	1
1276	с наибольшей	1	1
1277	свое место	2	1
1278	они становятся	1	1
1279	дополняющих друг	3	1
1280	детей в	1	1
1281	близко к	1	1
1282	достаточным для	2	1
1283	чтобы он	1	1
1284	когда я	1	1
1285	зрения в	1	1
1286	и новый	1	1
1287	состояния и	1	1
1288	спор в	1	1
1289	изменился и	1	1
1290	сейчас уже	1	1
1291	в область	2	1
1292	интересующих нас	1	1
1293	бы они	2	1
1294	здесь на	1	1
1295	по другому	1	1
1296	мысль что	1	1
1297	всей этой	1	1
1298	год и	1	1
1299	не были	1	1
1300	которых по	1	1
1301	из сказанного	1	1
1302	включается в	3	1
