N	2gram	Tiupa_Hudo	Analitik
253	картины мира	3	7
254	личности и	3	7
255	и тем	4	7
256	организации художественного	4	7
257	в свое	1	7
258	белкина как	1	7
259	и является	1	7
260	приводит к	6	7
261	свое время	1	7
262	собственно говоря	2	7
263	художественной целостности	3	7
264	в соответствии	1	7
265	и для	3	7
266	жизни но	2	7
267	в литературе	2	7
268	все это	2	7
269	таком случае	2	7
270	на его	1	7
271	субъекта и	3	7
272	или иначе	5	7
273	во времени	4	7
274	художественного мира	2	7
275	и т.д	4	7
276	художественного произведения	4	7
277	себя и	3	7
278	место в	5	7
279	что иное	1	7
280	являет собой	3	7
281	как будто	1	7
282	иное как	1	7
283	для всех	1	6
284	русской литературе	2	6
285	с самим	2	6
286	те же	1	6
287	так или	4	6
288	а напротив	1	6
289	эстетической деятельности	2	6
290	или в	2	6
291	художественное произведение	3	6
292	казалось бы	1	6
293	при всей	2	6
294	одного и	3	6
295	восходит к	1	6
296	превращается в	2	6
297	не что	1	6
298	вовсе не	2	6
299	из них	1	6
300	ключ к	1	6
301	то в	2	6
302	своей эстетической	3	6
303	тем не	3	6
304	не знает	4	6
305	что не	1	6
306	однако при	3	6
307	о себе	2	6
308	текста а	1	6
309	не будет	3	6
310	могла бы	2	6
311	его как	1	6
312	в силу	4	6
313	как система	2	6
314	в нем	6	6
315	если в	1	6
316	на этом	2	6
317	из которых	2	6
318	из того	1	6
319	не более	1	6
320	самим собой	5	6
321	от своего	2	6
322	вследствие этого	2	6
323	роли в	4	6
324	и более	2	6
325	и состоит	3	6
326	из этих	3	6
327	соответствии с	1	6
328	в сознании	1	6
329	более чем	1	6
330	включая и	1	6
331	модуса художественности	13	6
332	и то	4	6
333	художественного высказывания	2	6
334	присутствия я	6	6
335	читателя в	3	6
336	в равной	2	6
337	есть в	3	6
338	ли не	1	6
339	по его	1	6
340	должен быть	2	6
341	его в	4	6
342	тем более	2	6
343	мере в	1	6
344	креативная компетенция	4	6
345	полной мере	1	6
346	в полной	1	6
347	этого текста	2	6
348	объекта и	3	6
349	же в	1	6
350	и читателя	1	6
351	все что	1	5
352	жизненных позиций	1	5
353	которая в	1	5
354	эстетическим объектом	1	5
355	не так	1	5
356	без исключения	4	5
357	к числу	1	5
358	по выражению	1	5
359	не как	2	5
360	а затем	2	5
361	в состав	6	5
362	в этих	4	5
363	в них	2	5
364	на смену	4	5
365	данного текста	3	5
366	по пути	4	5
367	в первом	1	5
368	может выступать	2	5
369	мысль о	1	5
370	тем что	1	5
371	ведет к	2	5
372	или ином	1	5
373	речь идет	2	5
374	исходя из	1	5
375	в котором	1	5
376	входит в	4	5
377	для того	5	5
378	для себя	4	5
379	в слове	4	5
380	может служить	2	5
381	заключительной повести	1	5
382	в организации	2	5
383	художественных значимостей	1	5
384	проявляется в	1	5
385	организации литературного	1	5
386	с другими	5	5
387	иного рода	1	5
388	к жизни	2	5
389	ни в	5	5
390	внутреннее я	2	5
391	я не	2	5
392	того и	1	5
393	я есть	5	5
394	лирическая героиня	1	5
395	а всего	1	5
396	но как	2	5
397	а с	2	5
398	так что	1	5
399	главного героя	1	5
400	личность в	1	5
401	в притче	3	5
402	бы быть	1	5
403	и по	2	5
404	и потому	2	5
405	с ее	6	5
406	в культуре	3	5
407	в особенности	1	5
408	во втором	4	5
409	и здесь	1	5
410	том или	1	5
411	говорит и	3	5
412	не могут	1	5
413	самом деле	2	5
414	в романе	3	5
415	и адресата	3	5
416	и соответственно	2	5
417	к его	3	5
418	жизни в	2	5
419	да и	1	5
420	в итоге	2	5
421	еще и	2	5
422	со смертью	1	5
423	как пишет	1	5
424	в роли	3	5
425	эстетический дискурс	1	5
426	художественную реальность	2	5
427	каждый из	1	5
428	а и	1	5
429	произведении искусства	2	5
430	за пределами	3	5
431	в аспекте	2	5
432	текста как	3	5
433	тот же	1	5
434	в художественном	5	5
435	данного коммуникативного	1	5
436	этом случае	1	5
437	принадлежит к	3	5
438	на вопрос	1	5
439	с той	1	5
440	картина мира	5	5
441	в новелле	1	5
442	в широком	1	5
443	в заключительной	1	5
444	с их	2	5
445	это всегда	1	5
446	самим собою	2	5
447	художественном тексте	1	5
448	все эти	2	5
449	одно из	2	5
450	внешнего мира	3	5
451	путь к	1	5
452	человека к	3	5
453	знакового материала	4	5
454	внутренний хронотоп	1	5
455	в поле	1	5
456	одну из	1	5
457	в искусстве	9	5
458	коммуникативной стратегии	2	5
459	нового времени	2	5
460	высказывания в	5	5
461	художественный текст	4	5
462	данного произведения	1	5
463	и особенно	2	5
464	мира в	2	5
465	с иными	2	4
466	однако и	1	4
467	строго говоря	2	4
468	говоря словами	5	4
469	о своем	1	4
470	в своих	1	4
471	сверхличной заданности	2	4
472	по мысли	2	4
473	другого я	2	4
474	к самому	1	4
475	в собственном	1	4
476	что по	1	4
477	отличается от	2	4
478	так в	4	4
479	с этим	1	4
480	нам не	1	4
481	состоит не	1	4
482	во внешнем	2	4
483	при наличии	2	4
484	граница личности	3	4
485	и рецептивной	1	4
486	в действительности	1	4
487	в любом	1	4
488	только на	1	4
489	для данного	1	4
490	значительной степени	2	4
491	о литературе	3	4
492	из виду	2	4
493	самом начале	1	4
494	сказать что	4	4
495	жизни как	4	4
496	известной степени	3	4
497	составляет своего	1	4
498	еще одна	1	4
499	что она	2	4
500	не все	2	4
501	к нему	3	4
502	как эстетической	4	4
503	разного рода	1	4
504	ни было	2	4
505	в ситуации	1	4
506	я во	1	4
507	сколько бы	1	4
508	все прочие	3	4
509	не было	1	4
510	в которой	3	4
511	одним из	2	4
512	лишь на	1	4
513	между ними	5	4
514	в чем	2	4
515	каждом из	1	4
516	встрече с	1	4
517	бы в	1	4
518	в каждом	1	4
519	могли бы	1	4
520	не сводится	9	4
521	повествователя рассказчика	1	4
522	то ни	2	4
523	и что	4	4
524	этом смысле	3	4
525	равной степени	2	4
526	одного сознания	3	4
527	известном смысле	2	4
528	и рецептивная	2	4
529	силу своей	4	4
530	и от	1	4
531	коммуникативным событием	2	4
532	и есть	1	4
533	а как	1	4
534	чем и	3	4
535	герой не	3	4
536	искусства в	6	4
537	в составе	1	4
538	однако с	2	4
539	кто говорит	5	4
540	не позволяет	1	4
541	системе ценностей	3	4
542	ясно говорит	2	4
543	внутреннему слуху	1	4
544	была бы	3	4
545	своем составе	1	4
546	представляют собой	1	4
547	различного рода	1	4
548	в отношении	4	4
549	смысла в	1	4
550	как писал	1	4
551	оказывается в	3	4
552	а именно	3	4
553	жизненная позиция	1	4
554	с ними	2	4
555	бы не	2	4
556	в известном	2	4
557	по отдельности	1	4
558	ролевой границей	3	4
559	говоря и	2	4
560	это и	2	4
561	текста даже	1	4
562	участников коммуникативного	1	4
563	потому что	3	4
564	того чтобы	5	4
565	не должно	1	4
566	в стихотворении	3	4
567	или иных	2	4
568	литературных произведений	3	4
569	вслед за	2	4
570	до известной	2	4
571	здесь и	1	4
572	к предмету	1	4
573	истории литературы	2	4
574	как к	5	4
575	все они	1	4
576	свидетельствует о	1	4
577	как у	1	4
578	аналогичным образом	4	4
579	ее в	2	4
580	как единого	1	4
581	своей судьбы	1	4
582	из своих	1	4
583	бы и	1	4
584	на которой	1	4
585	в присутствии	1	4
586	иной эстетической	2	4
587	сама по	2	4
588	нас к	1	4
589	не предполагает	5	4
590	или даже	3	4
591	эстетического субъекта	3	4
592	по своему	3	4
593	событийных границ	2	4
594	первой части	2	4
595	об этом	2	4
596	и другого	1	4
597	тех или	2	4
598	произведения с	1	4
599	высказывания и	2	4
600	произведения искусства	4	4
601	по рассуждению	1	4
602	в акте	3	4
603	на всех	2	4
604	в значительной	2	4
605	свою жизнь	2	4
606	наконец в	1	4
607	эстетическое переживание	2	4
608	на основе	2	4
609	и ее	3	4
610	основе своей	2	4
611	отношение к	7	4
612	и о	4	4
613	модусы художественности	4	4
614	лирический герой	5	4
615	в области	8	4
616	сознания в	4	4
617	или точнее	1	4
618	дело здесь	1	4
619	или напротив	2	4
620	более того	1	4
621	от него	1	3
622	и составляет	3	3
623	в центре	1	3
624	человеческой жизни	3	3
625	от ролевых	1	3
626	с героем	1	3
627	быть признано	1	3
628	рассказ о	2	3
629	с этой	3	3
630	эстетической природы	2	3
631	его за	1	3
632	оказывается не	1	3
633	случае не	2	3
634	тем как	1	3
635	какой бы	1	3
636	одному из	1	3
637	в виду	5	3
638	быть может	1	3
639	всякое высказывание	1	3
640	я героя	3	3
641	на свою	2	3
642	говоря языком	1	3
643	в жизни	3	3
644	и внутренне	1	3
645	только для	1	3
646	авторская позиция	1	3
647	в момент	3	3
648	мира вокруг	1	3
649	тем в	1	3
650	в такой	1	3
651	с позиций	4	3
652	в центр	1	3
653	при условии	2	3
654	одного текста	1	3
655	персонажей то	1	3
656	раз и	1	3
657	писал он	1	3
658	другого в	3	3
659	таков что	1	3
660	средней длине	1	3
661	ничто не	1	3
662	пушкина что	2	3
663	это было	1	3
664	не мне	1	3
665	форма авторства	2	3
666	втором случае	2	3
667	и те	1	3
668	от своей	1	3
669	всех без	3	3
670	себе в	1	3
671	именно такого	1	3
672	обратим внимание	1	3
673	эстетических модальностей	1	3
674	что все	1	3
675	в зависимости	1	3
676	приобщения к	1	3
677	ролевой границы	2	3
678	в противном	2	3
679	и внешней	3	3
680	классического реализма	2	3
681	на котором	2	3
682	писал в	1	3
683	к внутреннему	2	3
684	повесть о	2	3
685	всего в	1	3
686	бы то	2	3
687	на почве	4	3
688	художественного письма	9	3
689	жанровой традиции	2	3
690	субъекта объекта	1	3
691	миропорядка и	3	3
692	личностного я	1	3
693	после чего	1	3
694	стороны адресата	2	3
695	должно быть	1	3
696	в единое	3	3
697	личного самоопределения	2	3
698	в состоянии	1	3
699	я как	2	3
700	это хронотоп	2	3
701	которого он	2	3
702	связи с	3	3
703	всякий раз	2	3
704	не говорит	1	3
705	о полку	2	3
706	место лишь	1	3
707	от автора	1	3
708	во внутренней	2	3
709	сказания или	3	3
710	словами гегеля	2	3
711	в связи	3	3
712	роль принадлежит	1	3
713	человек в	1	3
714	и оказывается	1	3
715	между собой	2	3
716	служит для	1	3
717	частной жизни	2	3
718	а для	2	3
719	в ритмическом	1	3
720	только во	1	3
721	войне и	2	3
722	проекции текста	1	3
723	здесь как	1	3
724	слогов между	1	3
725	чистом виде	1	3
726	человеческого бытия	2	3
727	в тарасе	2	3
728	художественную целостность	2	3
729	включает в	2	3
730	в рассказе	3	3
731	речи и	4	3
732	полноты и	1	3
733	лингвистических единиц	1	3
734	эстетического адресата	2	3
735	художественно значимые	1	3
736	следует признать	1	3
737	эстетической реальности	2	3
738	а тем	1	3
739	диалогическим углом	2	3
740	тот или	3	3
741	выбор слова	1	3
742	теми же	1	3
743	этой причине	1	3
744	из этого	2	3
745	бы ни	1	3
746	слова как	5	3
747	в точке	3	3
748	случае это	1	3
749	означает что	1	3
750	своей событийной	2	3
751	один голос	1	3
752	текст в	3	3
753	например в	4	3
754	что они	1	3
755	содержит в	1	3
756	стать самим	1	3
757	и внешнего	1	3
758	этом как	1	3
759	оно не	2	3
760	читателя и	1	3
761	не случайна	1	3
762	если не	1	3
763	способ существования	2	3
764	до этого	1	3
765	также может	1	3
766	смысла и	1	3
767	заключается в	2	3
768	в придании	1	3
769	если говорить	1	3
770	компетенция анекдота	1	3
771	в творческом	2	3
772	никто не	3	3
773	и неизбыточности	2	3
774	здесь выступает	1	3
775	ему и	1	3
776	о котором	1	3
777	зависимости от	1	3
778	научному описанию	1	3
779	на каждом	1	3
780	человека и	2	3
781	ни к	2	3
782	он же	1	3
783	языка и	1	3
784	своей собственной	1	3
785	тех же	1	3
786	быть не	1	3
787	авторской позиции	3	3
788	из его	1	3
789	поскольку он	1	3
790	двумя паузами	1	3
791	и больше	2	3
792	весьма существенно	2	3
793	коммуникативной ситуации	1	3
794	художественной литературы	2	3
795	тарасе бульбе	2	3
796	к объекту	1	3
797	и наоборот	2	3
798	искусства слова	2	3
799	для читателя	4	3
800	свободу от	1	3
801	из наиболее	1	3
802	неотделима от	1	3
803	героя в	1	3
804	впервые в	1	3
805	она может	1	3
806	мог бы	3	3
807	элегическое я	3	3
808	утрачивает свою	1	3
809	к миру	1	3
810	полку игореве	2	3
811	неотделимо от	1	3
812	действующего лица	1	3
813	его можно	1	3
814	к содержанию	3	3
815	на языке	3	3
816	так как	1	3
817	они не	1	3
818	том числе	3	3
819	на роль	1	3
820	бенвенист ритм	3	3
821	организация литературного	1	3
822	личности как	2	3
823	себя самого	1	3
824	имени тебе	2	3
825	смысла жизни	1	3
826	дело в	1	3
827	пределах текста	1	3
828	когда же	1	3
829	ведь это	1	3
830	но с	1	3
831	в таких	1	3
832	в войне	2	3
833	не от	2	3
834	текста не	2	3
835	о жизни	2	3
836	и без	1	3
837	в какой	2	3
838	и систематизации	1	3
839	художественное впечатление	3	3
840	личной ответственности	1	3
841	при таком	1	3
842	противном случае	2	3
843	мира и	2	3
844	к своему	2	3
845	и я	1	3
846	полноте и	2	3
847	текста оказывается	1	3
848	этих двух	2	3
849	только лишь	2	3
850	может иметь	1	3
851	текста наиболее	2	3
852	только к	1	3
853	второй и	1	3
854	также и	1	3
855	однако если	3	3
856	эстетическим субъектом	1	3
857	но он	3	3
858	и может	2	3
859	по бахтину	2	3
860	говоря о	3	3
861	человека с	3	3
862	этих случаях	1	3
863	по этой	1	3
864	его я	1	3
865	идет о	2	3
866	рассказчика хроникера	1	3
867	двуголосого слова	1	3
868	же самое	1	3
869	нас самих	2	3
870	которые в	1	3
871	говорилось выше	1	3
872	собой лишь	1	3
873	произведения не	1	3
874	в имени	2	3
875	фраза текста	1	3
876	может показаться	1	3
877	слова в	3	3
878	событийной границы	1	3
879	с бытием	1	3
880	жизни и	1	3
881	личности к	2	3
882	ролевая граница	1	3
883	на то	1	3
884	о своих	1	3
885	может и	1	3
886	однако все	2	3
887	для этого	1	3
888	другого сознания	1	3
889	архитектонической формой	1	3
890	из уст	1	3
891	субъекта в	1	2
892	так лирический	2	2
893	формируется как	1	2
894	диалога согласия	2	2
895	художественную значимость	1	2
896	система ценностей	1	2
897	модус существования	1	2
898	художественном мире	1	2
899	и мира	1	2
900	переживаемый в	1	2
901	я уже	1	2
902	ритмико-интонационный строй	1	2
903	рецептивная компетенция	1	2
904	риторика сказания	1	2
905	художественного содержания	2	2
906	чем глубже	1	2
907	случае мы	1	2
908	тому что	2	2
909	и героя	1	2
910	тем или	2	2
911	а перед	1	2
912	эстетического восприятия	1	2
913	мировой жизни	1	2
914	совокупность факторов	2	2
915	ролевую границу	2	2
916	которой в	1	2
917	как формулирует	1	2
918	литературного дискурса	1	2
919	смеховое мироотношение	1	2
920	свободу личности	1	2
921	ни столь	2	2
922	жизненного поведения	1	2
923	к субъективной	2	2
924	внутреннего слуха	2	2
925	объектом эстетического	1	2
926	требует от	1	2
927	миропорядке то	1	2
928	и другими	1	2
929	словно в	1	2
930	здесь отнюдь	1	2
931	своих других	1	2
932	до последнего	1	2
933	не бывает	1	2
934	языковых стилей	1	2
935	как было	1	2
936	мыслится как	5	2
937	типов высказывания	1	2
938	оглядывается на	1	2
939	речевого строя	1	2
940	формах внутренней	1	2
941	более или	6	2
942	состав такого	1	2
943	обращением к	1	2
944	становится самим	2	2
945	внутренне свободного	1	2
946	героя как	2	2
947	жизнь в	1	2
948	с художественной	3	2
949	тексте но	1	2
950	в новую	1	2
951	от всего	1	2
952	своей роли	1	2
953	такого знания	2	2
954	автором и	1	2
955	она по	1	2
956	всегда имеется	1	2
957	читателем в	2	2
958	и соответствующую	1	2
959	если он	1	2
960	либо в	2	2
961	с не	1	2
962	общения людей	3	2
963	текстопорождения в	1	2
964	их в	3	2
965	уникально и	1	2
966	воспринимающим сознанием	1	2
967	однако между	1	2
968	о судьбе	1	2
969	в одно	2	2
970	не вполне	2	2
971	коммуникативных стратегий	3	2
972	эстетическим освоением	1	2
973	в иной	3	2
974	его личной	1	2
975	своего присутствия	1	2
976	и слово	1	2
977	частности это	1	2
978	модусом художественности	1	2
979	их внутреннюю	1	2
980	свою собственную	1	2
981	идиллическому и	1	2
982	но мы	1	2
983	культуры в	3	2
984	создают эффект	1	2
985	искусство и	1	2
986	на первый	1	2
987	следует подчеркнуть	3	2
988	могут оказаться	2	2
989	судьба или	1	2
990	центрального героя	1	2
991	для автора	3	2
992	художественно значимым	1	2
993	восприятия в	1	2
994	ролевой маски	2	2
995	введено в	2	2
996	языка в	4	2
997	своей природе	2	2
998	определенных языковых	1	2
999	у читателя	1	2
1000	некоторого рода	1	2
1001	других а	1	2
1002	текста так	2	2
1003	или лирического	1	2
1004	имеет в	1	2
1005	даже самое	1	2
1006	другая жизнь	1	2
1007	и иных	1	2
1008	собственного текста	2	2
1009	во многих	1	2
1010	из перечисленных	2	2
1011	свободного игрового	1	2
1012	существенное значение	1	2
1013	как совокупность	3	2
1014	стороны эстетического	1	2
1015	художественности а	1	2
1016	и внешнее	1	2
1017	обращаясь к	1	2
1018	реальность героя	1	2
1019	клаузулы и	1	2
1020	не обязательно	3	2
1021	данность текста	1	2
1022	и эстетического	1	2
1023	длине ритмического	1	2
1024	так же	2	2
1025	субъекту и	2	2
1026	позиции и	1	2
1027	в чистом	1	2
1028	в глаза	2	2
1029	своей жизнью	1	2
1030	и себя	1	2
1031	художественной культуры	9	2
1032	в прошлом	1	2
1033	этого мира	1	2
1034	к ним	1	2
1035	двух других	1	2
1036	отношений и	1	2
1037	символической смерти	1	2
1038	перед ним	1	2
1039	с субъектом	1	2
1040	места для	1	2
1041	противопоставлены в	1	2
1042	к которому	4	2
1043	с этими	1	2
1044	как я	1	2
1045	во всей	3	2
1046	фоне этой	1	2
1047	и составляющий	1	2
1048	стилей социальных	1	2
1049	жизни не	1	2
1050	толстого или	1	2
1051	объект эстетического	1	2
1052	оказывается уже	2	2
1053	к обнаружению	1	2
1054	в финальной	1	2
1055	отстранения от	1	2
1056	коем случае	2	2
1057	в отдельных	1	2
1058	современное литературоведение	1	2
1059	уже по	1	2
1060	характеризуется тем	1	2
1061	в системе	3	2
1062	не просто	2	2
1063	ритмическом ряду	1	2
1064	они могут	1	2
1065	чем это	2	2
1066	внутреннего мира	2	2
1067	или долг	1	2
1068	и становится	1	2
1069	характерно что	1	2
1070	это своего	2	2
1071	восприятия как	1	2
1072	его эстетической	3	2
1073	слово анекдота	1	2
1074	или иным	4	2
1075	личности относительно	1	2
1076	внутренней жизни	1	2
1077	произведения для	1	2
1078	этих моментов	1	2
1079	русской культуре	1	2
1080	не принадлежат	2	2
1081	жанровая форма	2	2
1082	текста где	1	2
1083	той мере	1	2
1084	мы видим	1	2
1085	сравнении с	1	2
1086	от его	1	2
1087	под маской	1	2
1088	ср тютчевское	2	2
1089	относительно своей	1	2
1090	читателя как	1	2
1091	время и	1	2
1092	собой в	1	2
1093	к сотворчеству	1	2
1094	искусство в	1	2
1095	сказание в	1	2
1096	сверхличного значения	1	2
1097	осмеяние и	1	2
1098	том под	1	2
1099	целого а	1	2
1100	однако этот	1	2
1101	своего другого	2	2
1102	внутренней и	2	2
1103	неотъемлемое звено	1	2
1104	не хозяин	1	2
1105	драматической личности	1	2
1106	этом втором	1	2
1107	бытия и	1	2
1108	слове о	2	2
1109	о ком	1	2
1110	в уста	1	2
1111	в одиночку	1	2
1112	не путем	1	2
1113	объект и	1	2
1114	то она	1	2
1115	сознания к	1	2
1116	отношения между	1	2
1117	искусства при	1	2
1118	субъект объект	1	2
1119	внутреннее единство	1	2
1120	автором в	1	2
1121	субъектная организация	1	2
1122	оказывается шире	2	2
1123	том же	1	2
1124	к чему	1	2
1125	под каким	1	2
1126	здесь явственно	1	2
1127	он оказывается	2	2
1128	исходит из	1	2
1129	высказывания как	1	2
1130	легкой руки	2	2
1131	искусства говорит	1	2
1132	всех и	3	2
1133	противоречие с	1	2
1134	не остается	1	2
1135	художественному восприятию	1	2
1136	ситуации рассказывания	2	2
1137	может приобретать	1	2
1138	между прочим	1	2
1139	же точно	1	2
1140	вдохновения в	1	2
1141	об искусстве	2	2
1142	зрения и	1	2
1143	в некий	1	2
1144	рецептивной компетенцией	1	2
1145	и ситуации	1	2
1146	а только	4	2
1147	три стороны	1	2
1148	подобных случаях	2	2
1149	текст и	3	2
1150	художественности и	4	2
1151	сопоставлены или	1	2
1152	в круге	1	2
1153	пребывания в	1	2
1154	на которую	1	2
1155	я на	2	2
1156	приобщение к	1	2
1157	анекдота и	1	2
1158	данном контексте	2	2
1159	сознания а	1	2
1160	этот хронотоп	1	2
1161	определенной жанровой	1	2
1162	в анекдоте	2	2
1163	внутренний голос	2	2
1164	причастности к	2	2
1165	что даже	1	2
1166	не означает	1	2
1167	речи такова	1	2
1168	разрыв между	1	2
1169	предмету речи	1	2
1170	данный момент	2	2
1171	ни для	2	2
1172	бытийная компетенция	1	2
1173	зрения в	1	2
1174	этой точки	2	2
1175	определенным образом	2	2
1176	не тот	1	2
1177	с легкой	2	2
1178	самом наличии	1	2
1179	дистанции между	1	2
1180	человека как	1	2
1181	здесь мы	1	2
1182	логическое отношение	1	2
1183	тебе моем?	1	2
1184	и сверхличной	1	2
1185	судьбы а	2	2
1186	одно и	3	2
1187	они сопоставлены	1	2
1188	диалектов а	1	2
1189	соединении с	2	2
1190	не могла	1	2
1191	в форме	4	2
1192	личности со	1	2
1193	ли я	1	2
1194	жизни оказывается	2	2
1195	коммуникативный статус	2	2
1196	мы по	2	2
1197	когда мы	1	2
1198	своей ролью	1	2
1199	бытийной компетенции	1	2
1200	обнаружением в	1	2
1201	и др	2	2
1202	подход к	1	2
1203	ролью в	1	2
1204	это делает	1	2
1205	обратимся к	1	2
1206	личность и	1	2
1207	что может	2	2
1208	речевой акт	1	2
1209	как об	1	2
1210	до смерти	1	2
1211	объектной детализации	1	2
1212	начало и	2	2
1213	личностного опыта	1	2
1214	внешней заданности	5	2
1215	сказания это	2	2
1216	произведений искусства	3	2
1217	в данный	2	2
1218	художественности может	2	2
1219	в мировой	1	2
1220	события в	2	2
1221	центр художественного	1	2
1222	членения и	1	2
1223	крайними пределами	1	2
1224	для притчи	1	2
1225	присутствия во	1	2
1226	центра этого	1	2
1227	в пространстве	2	2
1228	эстетическая ситуация	3	2
1229	соответствующую ей	1	2
1230	личности оказывается	1	2
1231	и объектной	1	2
1232	в статье	1	2
1233	самостоятельного голоса	1	2
1234	рамках которого	3	2
1235	себе самом	1	2
1236	мире и	2	2
1237	своих событийных	1	2
