N	2gram	Vygotskiy_	Problemy
229	были бы	3	7
230	бы то	1	7
231	его с	1	7
232	например в	2	7
233	мы остановимся	2	7
234	в процессе	33	7
235	не входит	1	7
236	автора и	1	7
237	он в	1	7
238	на этот	5	7
239	точку зрения	1	7
240	тот же	10	7
241	но на	3	7
242	в их	12	7
243	все равно	4	7
244	в виде	4	7
245	но эта	1	7
246	сама по	1	7
247	и другого	2	7
248	и их	4	7
249	со всею	1	7
250	такой же	4	7
251	что было	1	6
252	во всем	7	6
253	кроме того	1	6
254	время не	1	6
255	него в	1	6
256	в своих	3	6
257	в построении	2	6
258	не менее	8	6
259	с этим	6	6
260	превращается в	1	6
261	конечно не	1	6
262	как на	2	6
263	одна из	2	6
264	не мог	4	6
265	эта особенность	1	6
266	но ведь	1	6
267	на этом	3	6
268	внутренней речи	19	6
269	слово как	1	6
270	выражение в	1	6
271	для его	2	6
272	а с	4	6
273	все те	1	6
274	можно было	10	6
275	бы уже	1	6
276	этот вопрос	5	6
277	в этой	7	6
278	во время	3	6
279	и здесь	5	6
280	за ним	1	6
281	в другой	2	6
282	отношения к	1	6
283	может стать	2	6
284	в которых	3	6
285	зависимости от	7	6
286	знает что	1	6
287	в основе	32	6
288	другого в	2	6
289	в отличие	8	6
290	и во	4	6
291	он может	1	6
292	друг друга	7	6
293	которым он	2	6
294	на вопрос	1	6
295	по существу	4	6
296	словом и	3	6
297	на его	5	6
298	слова как	1	6
299	отличие от	8	6
300	как он	8	6
301	в начале	5	6
302	идет о	2	6
303	и вы	1	6
304	на то	7	6
305	и только	4	6
306	для этого	3	6
307	но для	2	6
308	те же	6	5
309	именно в	6	5
310	в речи	4	5
311	с тем	18	5
312	по своим	1	5
313	в высшей	11	5
314	видеть и	1	5
315	в глаза	2	5
316	одном слове	1	5
317	к которому	6	5
318	в зависимости	6	5
319	того же	12	5
320	но так	2	5
321	тому же	6	5
322	на себя	2	5
323	зрения и	1	5
324	в чем	2	5
325	в такой	3	5
326	той или	2	5
327	когда я	1	5
328	ибо в	1	5
329	говорили что	3	5
330	однако в	2	5
331	его как	1	5
332	бы его	1	5
333	что может	1	5
334	в общем	1	5
335	себе как	1	5
336	один из	8	5
337	та же	3	5
338	в последнем	1	5
339	он только	1	5
340	ним и	1	5
341	сам по	2	5
342	подобно тому	1	5
343	функции в	2	5
344	со всеми	9	5
345	здесь мы	4	5
346	с таким	4	5
347	вместе с	18	5
348	ни на	3	5
349	совершенно не	1	5
350	но у	1	5
351	мы не	14	5
352	слов и	5	5
353	в мир	1	5
354	нет и	1	5
355	том же	3	5
356	в ее	1	5
357	высшей степени	11	5
358	и то	9	5
359	они не	4	5
360	не во	2	5
361	того и	2	5
362	для других	2	5
363	в обычном	1	5
364	слова на	1	5
365	как можно	1	5
366	по своему	14	5
367	нисколько не	3	5
368	лежит в	3	5
369	он ни	1	5
370	но при	1	5
371	в ней	3	5
372	когда он	5	5
373	есть и	2	5
374	же что	2	5
375	человека с	1	5
376	и самого	1	5
377	благодаря этому	7	5
378	или иной	3	5
379	тому что	3	5
380	тому как	2	5
381	является в	4	4
382	все что	4	4
383	что если	3	4
384	к другу	1	4
385	мы и	4	4
386	только что	5	4
387	с этой	6	4
388	еще более	1	4
389	нами в	4	4
390	по мере	1	4
391	типа и	3	4
392	более или	3	4
393	друг к	1	4
394	на друга	3	4
395	он был	1	4
396	даже и	1	4
397	всего этого	1	4
398	за собой	1	4
399	каждое слово	1	4
400	в свете	2	4
401	уже и	5	4
402	но этот	2	4
403	друг на	3	4
404	или менее	5	4
405	образом как	2	4
406	понятно что	3	4
407	находится в	4	4
408	входят в	1	4
409	во всей	3	4
410	на предмет	3	4
411	на котором	3	4
412	они могут	3	4
413	и речь	5	4
414	не то	1	4
415	каждый элемент	1	4
416	него как	1	4
417	поэтому в	3	4
418	тем не	6	4
419	которого он	2	4
420	что такое	1	4
421	связи с	14	4
422	в которой	4	4
423	внутреннюю речь	1	4
424	и своего	1	4
425	характер и	2	4
426	то в	3	4
427	время как	5	4
428	не есть	5	4
429	в эту	3	4
430	остается в	2	4
431	они действительно	3	4
432	оно не	3	4
433	если оно	1	4
434	эти слова	1	4
435	этих трех	1	4
436	речи и	11	4
437	одно и	7	4
438	им и	1	4
439	но только	3	4
440	ни были	2	4
441	слово у	1	4
442	в первой	1	4
443	с ее	5	4
444	всех этих	2	4
445	мы видели	8	4
446	образом и	1	4
447	даны в	3	4
448	переходит в	1	4
449	из которых	6	4
450	речи как	4	4
451	от другого	2	4
452	слова мы	5	4
453	если не	1	4
454	и действительно	1	4
455	бы не	1	4
456	вследствие этого	1	4
457	здесь нет	1	4
458	то и	5	4
459	совпадает с	7	4
460	и лишь	1	4
461	как если	2	4
462	которую он	2	4
463	каждый из	2	4
464	а лишь	1	4
465	сами по	4	4
466	тому чтобы	2	4
467	со словом	2	4
468	материал и	2	4
469	что оно	8	4
470	этом отношении	9	4
471	что с	8	4
472	здесь в	2	4
473	смысле этого	10	4
474	вообще не	3	4
475	бы с	3	4
476	слова не	3	4
477	и понимания	1	4
478	войти в	1	4
479	об этом	2	4
480	особенно в	2	4
481	бы ни	2	4
482	это как	1	4
483	ни один	5	4
484	также и	3	4
485	и слова	1	4
486	другим и	1	4
487	конечно в	2	4
488	еще в	2	4
489	стороны и	1	4
490	от того	8	4
491	как их	2	4
492	это в	1	4
493	таким же	4	4
494	мы сказали	1	4
495	само по	3	4
496	с которыми	4	3
497	порядка в	1	3
498	говорить о	1	3
499	глаза и	1	3
500	может служить	2	3
501	в большей	1	3
502	говорит о	1	3
503	а затем	4	3
504	но что	3	3
505	между словами	1	3
506	есть в	1	3
507	к другим	2	3
508	форме в	2	3
509	автор в	1	3
510	приходит в	1	3
511	мысли о	1	3
512	они ни	1	3
513	является для	2	3
514	он является	1	3
515	можно сказать	2	3
516	в данном	1	3
517	что этот	2	3
518	это последнее	1	3
519	точке пересечения	1	3
520	между двумя	3	3
521	увидим что	5	3
522	но они	4	3
523	в различных	1	3
524	одной из	1	3
525	в реальном	3	3
526	и вообще	1	3
527	что говорит	2	3
528	говорит сам	2	3
529	свои собственные	1	3
530	общая черта	2	3
531	только не	2	3
532	мы видим	13	3
533	по преимуществу	1	3
534	даже там	1	3
535	мы знаем	10	3
536	чем у	1	3
537	этими двумя	1	3
538	эта форма	3	3
539	какие мы	1	3
540	чем в	4	3
541	к чему	1	3
542	например у	1	3
543	его мысли	1	3
544	слов с	1	3
545	здесь же	1	3
546	в таком	4	3
547	не бывает	2	3
548	целом ряде	1	3
549	эту особенность	1	3
550	между собой	15	3
551	в смысле	9	3
552	могли бы	16	3
553	мы можем	13	3
554	очень часто	4	3
555	реакции на	2	3
556	не дает	2	3
557	ту же	2	3
558	совсем не	1	3
559	и та	1	3
560	в приведенном	1	3
561	по своей	12	3
562	не сливается	1	3
563	и мы	2	3
564	другом как	1	3
565	на который	2	3
566	теми же	1	3
567	значение в	5	3
568	и по	5	3
569	в один	4	3
570	и особенно	4	3
571	и сами	1	3
572	для самого	1	3
573	в основном	6	3
574	почти не	1	3
575	том или	1	3
576	которых мы	2	3
577	и при	3	3
578	этот другой	1	3
579	и делает	1	3
580	сводится к	1	3
581	себе не	1	3
582	совершенно иное	1	3
583	и одновременно	3	3
584	так вот	1	3
585	то время	5	3
586	есть нечто	1	3
587	слове и	1	3
588	в конкретном	1	3
589	все они	2	3
590	не является	13	3
591	слова которое	1	3
592	слово или	1	3
593	который не	3	3
594	того чтобы	15	3
595	это все	1	3
596	оно является	3	3
597	может войти	1	3
598	и больше	1	3
599	именно на	1	3
600	значение для	4	3
601	вступает в	3	3
602	говорят что	1	3
603	всеми своими	2	3
604	как например	2	3
605	им в	3	3
606	без всякого	1	3
607	если мы	12	3
608	тем же	8	3
609	мог бы	5	3
610	слова он	2	3
611	бы сказать	5	3
612	этот второй	1	3
613	во времени	1	3
614	выходит за	1	3
615	его можно	1	3
616	связан с	2	3
617	именно к	1	3
618	этом случае	4	3
619	или к	1	3
620	данном случае	1	3
621	того как	5	3
622	речь и	4	3
623	не для	1	3
624	которых он	2	3
625	что так	1	3
626	ее в	2	3
627	не способен	1	3
628	в других	2	3
629	на которой	2	3
630	у нас	1	3
631	до своих	2	3
632	мы будем	4	3
633	однако не	3	3
634	к внутренней	2	3
635	со словами	2	3
636	внутренняя речь	5	3
637	в руках	1	3
638	слова слово	1	3
639	или даже	2	3
640	так в	1	3
641	на одном	2	3
642	словом как	2	3
643	и могут	2	3
644	которой он	2	3
645	дело и	1	3
646	оно может	2	3
647	которая как	1	3
648	чужой речи	1	3
649	того или	2	3
650	он говорит	1	3
651	из этих	5	3
652	уже после	1	3
653	его речи	1	3
654	или другого	2	3
655	только у	2	3
656	только то	1	3
657	человека и	6	3
658	признать что	1	3
659	человек как	1	3
660	которые в	5	3
661	связи между	6	3
662	что на	2	3
663	же в	3	3
664	все еще	2	3
665	и эта	4	3
666	нуждается в	1	3
667	то все	1	3
668	противоречии с	2	3
669	в чисто	2	3
670	себе а	1	3
671	мы наблюдаем	3	2
672	мы обратимся	4	2
673	в настоящем	2	2
674	и очень	1	2
675	указывает на	3	2
676	со всем	1	2
677	самого себя	2	2
678	которая в	1	2
679	его построения	1	2
680	зрения все	1	2
681	из всех	2	2
682	но тем	2	2
683	отношении друг	1	2
684	что второй	1	2
685	что дело	1	2
686	одно из	2	2
687	не столько	4	2
688	от одного	2	2
689	вот что	1	2
690	относится и	1	2
691	по природе	1	2
692	из нее	2	2
693	один элемент	1	2
694	где они	2	2
695	иначе как	2	2
696	к более	1	2
697	много раз	2	2
698	в корне	2	2
699	предмет и	1	2
700	а именно	1	2
701	собой не	2	2
702	роль в	5	2
703	становится предметом	1	2
704	самого слова	1	2
705	установку на	2	2
706	чем бы	1	2
707	мы с	1	2
708	и того	5	2
709	быть не	2	2
710	было в	1	2
711	время от	1	2
712	в противоположность	1	2
713	и свое	1	2
714	но даже	1	2
715	для того	14	2
716	не всегда	1	2
717	в этот	1	2
718	что вся	2	2
719	с помощью	64	2
720	себе вопрос	1	2
721	между отдельными	6	2
722	всего как	1	2
723	не об	1	2
724	на пути	2	2
725	виду и	1	2
726	двух точек	1	2
727	что еще	2	2
728	отметить что	1	2
729	же его	1	2
730	до того	1	2
731	свою очередь	3	2
732	перед ним	4	2
733	принадлежащих к	1	2
734	но ни	1	2
735	то такой	1	2
736	он так	2	2
737	типа в	1	2
738	в нашем	2	2
739	речь не	4	2
740	же слова	3	2
741	к этому	5	2
742	а следовательно	1	2
743	к этим	2	2
744	и становится	1	2
745	что имеет	1	2
746	нам важно	1	2
747	и весь	1	2
748	не возникает	1	2
749	собой и	2	2
750	то оно	1	2
751	после того	1	2
752	и функции	1	2
753	об одном	1	2
754	собой в	1	2
755	с одной	8	2
756	на том	3	2
757	увидим дальше	2	2
758	его лежит	1	2
759	значительной степени	1	2
760	в качестве	25	2
761	не способны	1	2
762	находит свое	2	2
763	в единый	1	2
764	и других	4	2
765	или не	1	2
766	совсем другим	1	2
767	между этими	2	2
768	эти три	2	2
769	и именно	1	2
770	же как	10	2
771	и последней	1	2
772	можем сказать	1	2
773	в темноте	1	2
774	от этого	6	2
775	представляется нам	1	2
776	служит для	1	2
777	достаточно чтобы	1	2
778	что их	1	2
779	что как	3	2
780	человека а	1	2
781	здесь как	1	2
782	к речи	1	2
783	бы к	2	2
784	для создания	1	2
785	предполагает что	1	2
786	они становятся	1	2
787	мы говорили	5	2
788	и речи	27	2
789	благодаря чему	2	2
790	отношение между	3	2
791	ряде других	1	2
792	бы они	2	2
793	нашего рассмотрения	2	2
794	мысль что	1	2
795	и является	2	2
796	почти всегда	1	2
797	также не	2	2
798	над всеми	1	2
799	у которого	1	2
800	другой и	1	2
801	к каждому	1	2
802	является та	1	2
803	один в	1	2
804	что для	1	2
805	его личности	1	2
806	них не	1	2
807	лучше сказать	1	2
808	столь же	7	2
809	бы оно	1	2
810	для построения	2	2
811	отнюдь не	6	2
812	независимо от	5	2
813	не случайно	1	2
814	одного и	5	2
815	мире и	1	2
816	от нее	4	2
817	не так	1	2
818	же самый	1	2
819	и этот	1	2
820	как с	4	2
821	известно что	2	2
822	тогда когда	10	2
823	смысле слова	5	2
824	не идет	2	2
825	у другого	1	2
826	которого оно	2	2
827	я например	1	2
828	не исчерпывается	1	2
829	для них	3	2
830	подходит к	2	2
831	основной вопрос	1	2
832	идет лишь	1	2
833	слова у	4	2
834	одну и	1	2
835	этой точки	4	2
836	они даны	2	2
837	внутренне не	2	2
838	и навсегда	1	2
839	с ней	4	2
840	в различные	1	2
841	сущности в	1	2
842	напротив мы	1	2
843	же слово	3	2
844	другой как	1	2
845	положения которые	1	2
846	в одних	2	2
847	и они	1	2
848	к его	1	2
849	ближе подходит	1	2
850	лежащие в	2	2
851	опирается на	3	2
852	всего чисто	1	2
853	не имеет	3	2
854	речь в	3	2
855	из которого	1	2
856	друг от	2	2
857	всей своей	1	2
858	своей жизни	1	2
859	к той	2	2
860	еще и	2	2
861	им из	1	2
862	начала все	1	2
863	поэтому не	2	2
864	она была	1	2
865	и между	4	2
866	в свою	4	2
867	в значительной	1	2
868	по сравнению	6	2
869	которого никогда	1	2
870	нашей работы	1	2
871	человеческий голос	3	2
872	не могло	1	2
873	принцип его	1	2
874	или еще	1	2
875	переходит к	1	2
876	не потому	1	2
877	и различные	2	2
878	целый ряд	4	2
879	у человека	2	2
880	в истории	9	2
881	нуждаются в	1	2
882	он дает	1	2
883	ибо он	1	2
884	известной степени	1	2
885	что здесь	2	2
886	и там	1	2
887	заметить что	1	2
888	речи в	7	2
889	из истории	1	2
890	их с	3	2
891	становится для	2	2
892	за пределами	1	2
893	с нею	2	2
894	и сознание	1	2
895	котором мы	1	2
896	на ряд	3	2
897	не видит	1	2
898	самим по	1	2
899	человек но	1	2
900	жизни не	1	2
901	этого нового	2	2
902	в другое	2	2
903	заключенных в	1	2
904	уже с	1	2
905	самое слово	2	2
906	такое же	2	2
907	данное слово	3	2
908	ничем не	2	2
909	человеком а	1	2
910	воля к	1	2
911	этот процесс	4	2
912	одна и	1	2
913	для всего	2	2
914	впечатление что	1	2
915	для нас	6	2
916	видеть в	4	2
917	их основе	1	2
918	чем он	1	2
919	что каждый	2	2
920	нет твердых	1	2
921	от друга	2	2
922	образом в	1	2
923	от всех	2	2
924	этом не	1	2
925	с теми	2	2
926	в стороне	2	2
927	положение в	2	2
928	случае не	1	2
929	бы быть	2	2
930	в какой	5	2
931	лишь с	1	2
932	как она	4	2
933	этот раз	2	2
934	является не	6	2
935	один и	6	2
936	только и	2	2
937	в условиях	1	2
938	должен быть	1	2
939	не все	1	2
940	ему не	1	2
941	этих двух	1	2
942	еще до	1	2
943	и тех	2	2
944	и эти	2	2
945	по которому	3	2
946	эти последние	2	2
947	и почти	1	2
948	характерный для	1	2
949	с уже	2	2
950	отдельными элементами	3	2
951	и обратно	2	2
952	не следует	1	2
953	во вне	1	2
954	этих случаях	1	2
955	развивается в	1	2
956	ведь мы	1	2
957	всех его	1	2
958	же самое	9	2
959	вступают в	2	2
960	эту функцию	1	2
961	к ней	2	2
962	и благодаря	2	2
963	выражения в	1	2
964	идет не	1	2
965	все более	2	2
966	не появляется	2	2
967	характер в	1	2
968	образ в	1	2
969	мы его	2	2
970	и совершенно	2	2
971	как для	1	2
972	форме и	2	2
973	мы подходим	1	1
974	какого бы	1	1
975	они являются	8	1
976	он приходит	2	1
977	реальных и	1	1
978	с уверенностью	1	1
979	слова при	1	1
980	из разнородных	1	1
981	для всех	1	1
982	котором они	1	1
983	приводящего к	3	1
984	предмете и	1	1
985	тех связей	2	1
986	случае в	2	1
987	чтобы дать	1	1
988	с двух	1	1
989	как носитель	1	1
990	которые не	5	1
991	со всей	5	1
992	части мы	1	1
993	и люди	1	1
994	до него	1	1
995	указывает как	1	1
996	он но	1	1
997	человека можно	1	1
998	или иных	1	1
999	в применении	1	1
1000	однако и	2	1
1001	общества но	1	1
1002	и когда	3	1
1003	мы оставляем	1	1
1004	на второй	1	1
1005	формы в	3	1
1006	одно общее	1	1
1007	следует что	1	1
1008	этот момент	4	1
1009	же относится	1	1
1010	самое важное	3	1
1011	эта же	1	1
1012	неизбежно приводит	2	1
1013	которой они	2	1
1014	в некоторых	1	1
1015	оставляет за	1	1
1016	социальной и	1	1
1017	приведенных в	1	1
1018	далее что	1	1
1019	общения с	3	1
1020	другой с	1	1
1021	нас в	4	1
1022	но наиболее	1	1
1023	не являются	4	1
1024	или иному	4	1
1025	это противоречие	2	1
1026	и другими	2	1
1027	связь между	7	1
1028	в живом	3	1
1029	думаем что	1	1
1030	всей ее	1	1
1031	что слово	6	1
1032	всего могут	1	1
1033	отдельные звенья	1	1
1034	что одни	1	1
1035	не опирается	1	1
1036	ко всем	2	1
1037	а напротив	1	1
1038	или во	1	1
1039	на которых	3	1
1040	нашу речь	1	1
1041	черты в	1	1
1042	а во-вторых	1	1
1043	мне кажется	1	1
1044	проблемы в	1	1
1045	это те	1	1
1046	новой формы	2	1
1047	но по	3	1
1048	переворота который	2	1
1049	открытой и	1	1
1050	или на	1	1
1051	тот процесс	1	1
1052	голосом и	1	1
1053	собой другое	1	1
1054	но самое	1	1
1055	так это	1	1
1056	давно уже	1	1
1057	без учета	1	1
1058	находит себе	1	1
1059	движется в	1	1
1060	всего с	1	1
1061	в собственном	12	1
1062	же точно	4	1
1063	что по	2	1
1064	опять как	1	1
1065	всеми его	1	1
1066	эти исследования	3	1
1067	другом месте	3	1
1068	что выдвигает	1	1
1069	значение не	1	1
1070	внутренней речью	3	1
1071	введение в	1	1
1072	раз когда	1	1
1073	принцип построения	1	1
1074	но мы	1	1
1075	особенность которая	1	1
1076	художественное произведение	1	1
1077	так например	1	1
1078	как здесь	1	1
1079	на первый	5	1
1080	всем его	1	1
1081	связано с	2	1
1082	слово является	1	1
1083	благодаря такому	3	1
1084	а вместе	1	1
1085	нам представляется	1	1
1086	в дальнейшем	3	1
1087	не связи	1	1
1088	от внешней	3	1
1089	действительности в	1	1
1090	является их	1	1
1091	сложном отношении	1	1
1092	случае они	1	1
1093	восприятия и	1	1
1094	как справедливо	1	1
1095	на этой	7	1
1096	не существует	1	1
1097	мире не	1	1
1098	мы рассмотрим	1	1
1099	значение только	1	1
1100	и третий	2	1
1101	знаем о	4	1
1102	не могли	3	1
1103	в действительности	3	1
1104	речью и	3	1
1105	совершенно в	1	1
1106	в любом	1	1
1107	но нам	1	1
1108	о чем-то	1	1
1109	слову в	1	1
1110	совсем по	1	1
1111	языка в	1	1
1112	смысле говорит	1	1
1113	в приведенных	2	1
1114	доказать что	1	1
1115	о которых	1	1
1116	этом мы	1	1
1117	собой как	1	1
1118	ничто не	1	1
1119	снова в	1	1
1120	уже у	2	1
1121	мы очень	1	1
1122	и другой	4	1
1123	не признать	2	1
1124	во многих	3	1
1125	здесь нам	1	1
1126	которыми он	1	1
1127	и взаимного	2	1
1128	точно и	1	1
1129	первые слова	2	1
1130	и т.п	3	1
1131	поэтому мы	2	1
1132	он получает	2	1
1133	не приходит	1	1
1134	правда и	1	1
1135	точно так	4	1
1136	приходит к	7	1
1137	для данного	1	1
1138	говорит что	1	1
1139	не обязательно	1	1
1140	что речь	4	1
1141	от той	2	1
1142	другие не	1	1
1143	настоящей главы	2	1
1144	убедиться в	1	1
1145	мы полагаем	2	1
1146	всегда и	1	1
1147	до самого	1	1
1148	и остается	1	1
1149	некоторое время	2	1
1150	что основная	1	1
1151	вообще и	2	1
1152	объединяются в	1	1
1153	свои составные	1	1
1154	привести еще	1	1
1155	чтобы они	2	1
1156	они лишены	1	1
1157	для всей	1	1
1158	постановка проблемы	1	1
1159	этим что	1	1
1160	в основу	5	1
1161	нее в	2	1
1162	в самое	1	1
1163	с крайним	1	1
1164	мы конечно	1	1
1165	будем говорить	1	1
1166	еще одна	1	1
1167	ответ этот	1	1
1168	перед вопросом	1	1
1169	в непосредственной	1	1
1170	который в	4	1
1171	с внутренней	2	1
1172	не находил	1	1
1173	что именно	3	1
1174	одну в	1	1
1175	именно с	2	1
1176	слова даны	1	1
1177	слова уже	1	1
1178	по поводу	1	1
1179	принадлежать к	1	1
1180	этот образ	1	1
1181	это давно	1	1
1182	в пользу	7	1
1183	и теоретически	2	1
1184	уже по	2	1
1185	и стать	1	1
1186	не просто	3	1
1187	анализе мы	1	1
1188	в связь	3	1
1189	или лучше	1	1
1190	едва ли	6	1
1191	но сама	1	1
1192	смысле как	1	1
1193	жизни с	1	1
1194	во внутреннюю	1	1
1195	мысли ни	1	1
1196	тенденция как	1	1
1197	быть с	1	1
1198	или слово	1	1
1199	создается впечатление	1	1
1200	мы скажем	1	1
1201	признаками не	1	1
1202	не происходит	2	1
1203	одного признака	1	1
1204	видели что	4	1
1205	не выходит	1	1
1206	и столь	1	1
1207	явления как	1	1
1208	отражение в	2	1
1209	от его	2	1
1210	смутно и	1	1
1211	первого же	1	1
1212	нами еще	1	1
1213	стоит перед	1	1
1214	те две	2	1
1215	что каждая	2	1
1216	такого рода	7	1
1217	внимание на	4	1
1218	в состоянии	1	1
1219	они нуждаются	1	1
1220	что уже	3	1
1221	строится не	1	1
1222	получает в	1	1
1223	не строится	2	1
1224	и основной	2	1
1225	то для	1	1
1226	элементов и	1	1
1227	и чрезвычайно	1	1
1228	в живых	1	1
1229	мышления с	6	1
1230	тех самых	1	1
1231	к слиянию	1	1
1232	помимо того	1	1
1233	снова показывает	1	1
1234	лишь после	1	1
1235	полностью с	1	1
1236	к конкретному	1	1
1237	представить в	1	1
1238	по мнению	1	1
1239	своей совокупности	1	1
1240	на особой	1	1
1241	после этого	1	1
1242	не суждение	1	1
1243	и через	1	1
1244	глаза на	1	1
1245	в тот	1	1
1246	велико что	1	1
1247	одному и	5	1
1248	по типу	5	1
1249	не больше	2	1
1250	не совершается	2	1
1251	первый тип	1	1
1252	содержания как	1	1
1253	не путем	1	1
1254	и притом	1	1
1255	видит в	2	1
1256	есть еще	2	1
1257	только к	2	1
1258	отношения между	6	1
1259	наконец мы	1	1
1260	эпоху в	2	1
1261	однако он	1	1
1262	образец и	1	1
1263	о возможности	1	1
1264	отчетливостью и	1	1
1265	говорит в	1	1
1266	ее от	1	1
1267	каждой его	1	1
1268	не говорит	1	1
1269	при анализе	2	1
1270	себе их	1	1
1271	и конкретных	1	1
1272	это мы	3	1
1273	ряд и	2	1
1274	не исчерпываются	1	1
1275	или несколько	1	1
1276	прямо не	1	1
1277	наше рассмотрение	1	1
1278	первых слов	3	1
1279	или иная	3	1
1280	новых слов	1	1
1281	он берет	1	1
1282	вопрос почему	1	1
1283	смысле и	2	1
1284	первый план	5	1
1285	в связи	9	1
1286	ясно что	4	1
1287	он точно	1	1
1288	пределах своего	1	1
1289	по одному	3	1
1290	совпадающее с	1	1
1291	из главных	1	1
1292	чем иным	1	1
1293	всех реальных	1	1
1294	и вместе	2	1
1295	мы пытались	1	1
1296	иным как	1	1
1297	еще короче	1	1
1298	лежит не	3	1
1299	а особенно	1	1
1300	ними все	1	1
1301	уже давно	1	1
1302	становятся как	1	1
1303	это путь	1	1
1304	больше и	1	1
1305	благодаря тому	1	1
1306	говорит конечно	1	1
1307	его значение	1	1
1308	а только	1	1
1309	есть своя	1	1
1310	лишь позже	1	1
