N	2gram	Bakhtin_Fr	Poddanst
236	есть для	2	1
237	новую и	1	1
238	и менее	1	1
239	помимо воли	1	1
240	как известно	2	1
241	отрыве от	3	1
242	из всех	3	1
243	мира но	1	1
244	может помешать	1	1
245	во многих	2	1
246	не более	1	1
247	к первой	1	1
248	индивидуальной личности	1	1
249	конечно и	4	1
250	же период	1	1
251	использовать эти	1	1
252	ни на	3	1
253	раннего средневековья	1	1
254	под ногами	1	1
255	культуры можно	2	1
256	подчеркнуть что	2	1
257	иерархии и	1	1
258	мира первая	1	1
259	в последующие	3	1
260	философской мысли	1	1
261	которой в	1	1
262	что при	1	1
263	два основных	1	1
264	не были	4	1
265	европы в	1	1
266	и уже	1	1
267	мысли и	4	1
268	в формах	3	1
269	с которой	1	1
270	из тех	2	1
271	бы неправильно	1	1
272	культуры на	2	1
273	и образы	4	1
274	все основные	1	1
275	науке и	1	1
276	исторических эпох	1	1
277	из этих	7	1
278	сфер и	1	1
279	жить и	6	1
280	моменты церковного	1	1
281	что с	1	1
282	связанные с	2	1
283	именно на	2	1
284	и другие	10	1
285	только один	1	1
286	а затем	4	1
287	от этой	1	1
288	и приближаются	1	1
289	и вся	2	1
290	в стадии	3	1
291	и народной	1	1
292	из мира	3	1
293	только на	3	1
294	где он	1	1
295	и этим	2	1
296	глаза на	1	1
297	не исключает	1	1
298	борьбе с	1	1
299	в других	3	1
300	и при	1	1
301	науки и	1	1
302	ощущается как	1	1
303	не могла	2	1
304	огромное и	1	1
305	что и	2	1
306	процесс этот	1	1
307	к смерти	1	1
308	области отношения	1	1
309	тем и	1	1
310	есть с	1	1
311	случайность в	1	1
312	чем как	1	1
313	мы хотим	1	1
314	другой стороны	1	1
315	можно определять	1	1
316	еще в	3	1
317	в мир	2	1
318	как ни	1	1
319	ни были	1	1
320	бы что	1	1
321	к жизни	2	1
322	будем касаться	1	1
323	весь мир	3	1
324	далеко не	6	1
325	только то	1	1
326	в этих	6	1
327	не вполне	3	1
328	и чистоте	1	1
329	них и	1	1
330	что все	1	1
331	в истории	5	1
332	различия между	2	1
333	так же	2	1
334	человека с	1	1
335	в рамки	1	1
336	также и	3	1
337	как она	1	1
338	его в	7	1
339	знаем что	1	1
340	над ним	1	1
341	видение и	1	1
342	сильны и	1	1
343	литературы и	7	1
344	в большинстве	2	1
345	в г	3	1
346	чуть ли	1	1
347	все же	10	1
348	к историческому	1	1
349	и некоторых	1	1
350	этого процесса	4	1
351	в настоящее	1	1
352	в борьбе	1	1
353	всего что	2	1
354	могут показаться	1	1
355	теми же	1	1
356	но на	3	1
357	его сущность	1	1
358	в результате	1	1
359	в которой	1	1
360	и будущее	1	1
361	должен быть	1	1
362	в отрыве	2	1
363	в этой	11	1
364	числе и	7	1
365	полноте и	1	1
366	к xv	1	1
367	к ним	1	1
368	и еще	5	1
369	на библейские	1	1
370	что по	2	1
371	в отличие	4	1
372	и где	1	1
373	по преимуществу	3	1
374	и которая	1	1
375	и судьбы	2	1
376	исторической действительности	1	1
377	известном смысле	1	1
378	настоящее время	1	1
379	на две	1	1
380	ней и	1	1
381	отдельности и	1	1
382	можно судить	1	1
383	культуры и	11	1
384	что не	3	1
385	мы и	4	1
386	по стилю	1	1
387	развития в	2	1
388	в эпоху	17	1
389	тем же	1	1
390	но для	3	1
391	почти исключительно	1	1
392	последующие века	4	1
393	в смене	1	1
394	ответа на	1	1
395	могут стать	1	1
396	жизни народа	1	1
397	религиозного подъема	1	1
398	или хотя	1	1
399	основные черты	1	1
400	отношением к	1	1
401	области политической	1	1
402	в сферу	1	1
403	и другим	1	1
404	характер этого	1	1
405	находится в	1	1
406	уже несколько	1	1
407	это ощущение	3	1
408	библейские темы	1	1
409	в живом	1	1
410	к народу	1	1
411	в какой	2	1
412	работы в	1	1
413	ясно что	1	1
414	и иерархии	1	1
415	эти явления	1	1
416	с собой	1	1
417	к внешнему	1	1
418	века но	1	1
419	без того	1	1
420	место в	4	1
421	как и	15	1
422	и силы	1	1
423	входят в	1	1
424	во времена	1	1
425	мир от	2	1
426	и само	2	1
427	или иной	5	1
428	в собственном	4	1
429	многих других	1	1
430	случаях когда	1	1
431	к миру	2	1
432	и именно	2	1
433	начала в	5	1
434	притом в	2	1
435	мире в	2	1
436	и часть	1	1
437	большинстве случаев	2	1
438	первой половине	1	1
439	одновременно и	3	1
440	не та	1	1
441	и такое	1	1
442	всеми его	1	1
443	иной раз	1	1
444	именно потому	1	1
445	стремление к	2	1
446	на то	2	1
447	они как	1	1
448	на фоне	4	1
449	своего существования	2	1
450	мира который	1	1
451	от многих	1	1
452	ли не	1	1
453	которые были	1	1
454	и по	3	1
455	были в	4	1
456	не два	1	1
457	там где	3	1
458	в эти	1	1
459	века в	5	1
460	что во	1	1
461	не одну	1	1
462	и только	1	1
463	и первой	1	1
464	друг с	2	1
465	теорий и	1	1
466	всяком случае	2	1
467	половины xix	2	1
468	в свете	3	1
469	сравнению с	2	1
470	веке она	1	1
471	в условиях	15	1
472	друг друга	3	1
473	в себя	9	1
474	многие из	2	1
475	в это	2	1
476	для этого	1	1
477	с ее	3	1
478	противоречии с	1	1
479	сочетаются с	1	1
480	в известном	1	1
481	с другом	2	1
482	и чем	1	1
483	во времени	1	1
484	не просто	3	1
485	он был	3	1
486	формах и	2	1
487	и народному	1	1
488	есть и	2	1
489	именно во	1	1
490	и особенно	4	1
491	одно из	7	1
492	и ее	1	1
493	догматов и	1	1
494	и положительной	1	1
495	и наряду	1	1
496	особенно в	2	1
497	выступает как	1	1
498	сущности не	1	1
499	в развитии	1	1
500	бы это	1	1
501	связаны с	5	1
502	широко и	1	1
503	xviii века	2	1
504	никогда не	11	1
505	еще не	8	1
506	рождается и	1	1
