N	3gram	Vygotskiy_	Formalny
278	и того же	2	1
279	в первой главе	1	1
280	состоит в том	2	1
281	тот же прием	1	1
282	потому что не	1	1
283	искусства с точки	1	1
284	отсюда целый ряд	1	1
285	художественное произведение в	1	1
286	мы убедимся что	1	1
287	одного за счет	1	1
288	по этому поводу	4	1
289	никто не решается	1	1
290	то мы можем	1	1
291	что с помощью	1	1
292	и в его	1	1
293	для нас важно	1	1
294	а не только	1	1
295	самом деле он	1	1
296	каждого поступка и	1	1
297	может быть что	1	1
298	мы видим что	5	1
299	которые сами по	1	1
300	она еще не	1	1
301	то что было	1	1
302	расподобления плавных звуков	1	1
303	собственном смысле слова	2	1
304	в том и	3	1
305	таким образом мы	2	1
306	и в романе	1	1
307	за то что	3	1
308	чуть ли не	1	1
309	но он не	2	1
310	той или иной	2	1
311	которая сама по	1	1
312	не приходится говорить	1	1
313	истории литературы и	1	1
314	котором мы говорили	2	1
315	а в их	1	1
316	работы таким образом	1	1
317	прежде всего на	1	1
318	в этом заключается	1	1
319	и только в	1	1
320	но и здесь	1	1
321	отца и для	1	1
322	на то что	25	1
323	он должен быть	1	1
324	ни в каком	2	1
325	непонятно для чего	1	1
326	в каждый данный	1	1
327	и может быть	2	1
328	бы сказать что	2	1
329	сказать что и	1	1
330	таким образом все	2	1
331	как и для	1	1
332	каждый из этих	1	1
333	при помощи этого	1	1
334	что и там	1	1
335	что вопрос о	1	1
336	таким образом по	1	1
337	что не имея	1	1
338	которая могла бы	1	1
339	о том что	15	1
340	жизни и потому	1	1
341	так же обстоит	2	1
342	эта точка зрения	1	1
343	и не была	1	1
344	по крайней мере	1	1
345	на деле и	1	1
346	и взглянуть на	1	1
347	нам известна только	1	1
348	и в самом	3	1
349	и в поэзии	1	1
350	все дело в	1	1
351	вступает в свою	1	1
352	бы если бы	2	1
353	не в их	1	1
354	тот факт что	6	1
355	необходимо прежде всего	1	1
356	художественной формы и	2	1
357	здесь вовсе не	2	1
358	можно сказать что	3	1
359	же обстоит дело	2	1
360	но столь же	1	1
361	и той же	4	1
362	но никак не	2	1
363	в то время	4	1
364	одним словом в	1	1
365	нужно было бы	1	1
366	потому что и	1	1
367	все же не	1	1
368	чтобы показать что	1	1
369	самом деле это	1	1
370	не для того	4	1
371	остановимся прежде всего	1	1
372	в узком смысле	1	1
373	самого по себе	1	1
374	не что иное	2	1
375	каждого элемента в	1	1
376	содержание и форму	1	1
377	что иное как	2	1
378	и от этой	1	1
379	сходятся в одной	1	1
380	как художник в	1	1
381	и все другие	1	1
382	одно и то	3	1
383	художественное произведение не	1	1
384	он сводится к	1	1
385	что он просто	1	1
386	не может в	1	1
387	в своих последних	1	1
388	из этих элементов	1	1
389	что дело здесь	1	1
390	это и не	1	1
391	одной и той	4	1
392	уже указывали на	1	1
393	это становится особенно	1	1
394	что этот закон	1	1
395	и ко всем	1	1
396	заключается в том	9	1
397	известна только одна	1	1
398	том смысле в	1	1
399	только потому что	1	1
400	во всех этих	2	1
401	до конца и	2	1
402	и речи его	1	1
403	говорит об этом	1	1
404	отношения к искусству	1	1
405	еще далеко не	1	1
406	и заключается что	2	1
407	в особенности в	1	1
408	к такому же	1	1
409	это можно сказать	1	1
410	но так как	1	1
411	и в свою	1	1
412	и мы получим	1	1
413	в свою силу	1	1
414	тому что он	2	1
415	и при этом	1	1
416	на роман чтобы	1	1
417	и что в	5	1
418	же как и	1	1
419	что такое понимание	1	1
420	отдельного слова в	1	1
421	было бы показать	1	1
422	и в некоторых	1	1
423	тем что он	1	1
424	было бы невозможно	1	1
425	по этому вопросу	1	1
426	семейной жизни и	1	1
427	совершенно неправильно в	1	1
428	достаточно сказать что	1	1
429	в самом процессе	1	1
430	одна из них	2	1
431	эйхенбаум в одной	1	1
432	увидим что и	2	1
433	мы можем подвести	1	1
434	не больше чем	2	1
435	вопрос о том	3	1
436	первой и второй	1	1
437	должен был бы	3	1
438	это и есть	1	1
439	таким образом с	1	1
440	можно было бы	4	1
441	потому что они	3	1
442	же самое и	2	1
