N	2gram	Bakhtin_Pr	EvropaiC
228	что если	4	3
229	если же	3	3
230	должны быть	1	3
231	с этой	1	3
232	может служить	1	3
233	это не	13	3
234	в тех	1	3
235	тем самым	3	3
236	и до	5	3
237	конечно не	7	3
238	уже и	2	3
239	в совершенно	2	3
240	от того	4	3
241	при помощи	1	3
242	к которой	1	3
243	каждый из	1	3
244	а в	9	3
245	а лишь	3	3
246	было бы	10	3
247	как мы	10	3
248	что только	1	3
249	даже если	1	3
250	образом в	2	3
251	но не	13	3
252	таким же	4	3
253	бы в	7	3
254	как для	1	3
255	не надо	1	3
256	одного и	2	3
257	тот же	4	3
258	и наконец	5	3
259	не то	1	3
260	отдельные элементы	1	2
261	одной и	1	2
262	все в	7	2
263	с которыми	2	2
264	что за	1	2
265	к такому	1	2
266	от нее	1	2
267	и весь	1	2
268	надо понимать	1	2
269	что они	3	2
270	только не	1	2
271	во втором	1	2
272	образом и	1	2
273	но на	2	2
274	все его	4	2
275	индивидуальном сознании	2	2
276	к другу	4	2
277	что у	5	2
278	мы и	2	2
279	друг к	4	2
280	многих других	1	2
281	них в	2	2
282	то есть	64	2
283	этот процесс	1	2
284	то в	1	2
285	или нескольких	2	2
286	на том	1	2
287	для себя	5	2
288	он считает	1	2
289	из таких	1	2
290	для него	23	2
291	основанную на	1	2
292	следует что	1	2
293	тем как	4	2
294	те же	3	2
295	то и	2	2
296	него в	2	2
297	но как	4	2
298	как разные	1	2
299	разобраться в	2	2
300	не от	2	2
301	в виду	2	2
302	том и	2	2
303	иной чем	1	2
304	работы и	1	2
305	но с	4	2
306	в своих	5	2
307	не было	5	2
308	не потому	4	2
309	все то	5	2
310	не знает	5	2
311	надо чтобы	1	2
312	и сам	5	2
313	на нее	1	2
314	и там	1	2
315	теперь мы	1	2
316	как при	1	2
317	вовсе не	13	2
318	такой же	1	2
319	но для	2	2
320	веры в	1	2
321	в один	2	2
322	при том	1	2
323	жизни и	21	2
324	то время	3	2
325	в процессе	4	2
326	чтобы быть	2	2
327	войдя в	2	2
328	тому что	3	2
329	эти черты	1	2
330	я не	7	2
331	между ними	4	2
332	как не	9	2
333	с ними	3	2
334	их в	8	2
335	есть в	10	2
336	и так	1	2
337	в одно	1	2
338	в которых	2	2
339	есть только	5	2
340	следовательно и	2	2
341	можно ли	1	2
342	они не	5	2
343	на одном	1	2
344	себя и	4	2
345	не имеет	2	2
346	высшей степени	2	2
347	со своей	1	2
348	почти все	1	2
349	ему и	1	2
350	зависимости от	5	2
351	в себя	3	2
352	не стоит	1	2
353	нет в	1	2
354	должен быть	1	2
355	в эту	1	2
356	на себе	2	2
357	к той	2	2
358	в них	5	2
359	вступают в	3	2
360	в индивидуальном	1	2
361	быть изображена	1	2
362	во всяком	5	2
363	ко всему	1	2
364	а для	1	2
365	в основе	6	2
366	и более	2	2
367	в котором	6	2
368	считает себя	1	2
369	и только	2	2
370	борьбы за	1	2
371	на этом	1	2
372	к своим	1	2
373	совершенно иной	1	2
374	этого последнего	1	2
375	она не	9	2
376	другими словами	2	2
377	всяком случае	3	2
378	к нему	13	2
379	в свою	1	2
380	именно потому	3	2
381	можно лишь	1	2
382	ту же	1	2
383	одну из	1	2
384	в другом	1	2
385	же касается	1	2
386	и уже	3	2
387	только один	2	2
388	с уже	1	2
389	два человека	1	2
390	между отдельными	2	2
391	говорить о	3	2
392	о них	2	2
393	всех других	1	2
394	же что	5	2
395	для всякого	1	2
396	которую он	2	2
397	так чтобы	3	2
398	ценности и	1	2
399	конечно в	2	2
400	из него	1	2
401	не следует	1	2
402	только то	3	2
403	этот вопрос	3	2
404	же время	10	2
405	от своей	1	2
406	из одного	4	2
407	рассматривать как	1	2
408	потому и	2	2
409	может лежать	1	2
410	я в	1	2
411	что же	5	2
412	к ним	3	2
413	между людьми	1	2
414	на такой	1	2
415	со своими	6	2
416	это конечно	1	2
417	чужды и	1	2
418	общего с	1	2
419	он все	2	2
420	той же	7	2
421	том чтобы	1	2
422	при условии	1	2
423	образом как	1	2
424	для самого	2	2
425	в высшей	2	2
426	на него	4	2
427	на первый	1	2
428	только при	3	2
429	по этому	2	2
430	на более	1	2
431	во всей	2	2
432	более всего	1	2
433	что она	6	2
434	в частности	2	2
435	свои силы	1	2
436	этих черт	2	2
437	общества и	1	2
438	одна из	4	2
439	и дальше	1	2
440	этого слова	3	2
441	в сущности	11	2
442	но если	1	2
443	и его	21	2
444	от них	3	2
445	мы видели	3	2
446	важно чтобы	1	2
447	от себя	2	2
448	а следовательно	1	2
449	в точке	5	2
450	независимо от	1	2
451	с ее	5	2
452	входящих в	2	2
453	тем же	1	2
454	в самой	10	2
455	они могут	2	2
456	или вовсе	1	2
457	и особенно	2	2
458	точку зрения	9	2
459	если это	1	2
460	и ее	5	2
461	что на	1	2
462	усматривает в	1	2
463	из поставленных	1	2
464	друг друга	10	2
465	гораздо более	1	2
466	он должен	1	2
467	всего в	2	1
468	были бы	5	1
469	они являются	1	1
470	она имеет	1	1
471	доказательной силы	1	1
472	и другие	4	1
473	между всеми	1	1
474	в другой	4	1
475	из отдельных	1	1
476	стоит на	1	1
477	не отличается	1	1
478	она к	1	1
479	из возможных	2	1
480	мы видим	5	1
481	в более	1	1
482	чтобы решение	1	1
483	мире а	3	1
484	с только	1	1
485	него только	1	1
486	и согласие	1	1
487	он есть	5	1
488	один из	4	1
489	оно может	2	1
490	это делает	2	1
491	даже когда	1	1
492	друг в	3	1
493	за ним	2	1
494	в научной	1	1
495	характерного для	1	1
496	она и	3	1
497	они и	3	1
498	чужой психики	1	1
499	гораздо сложнее	1	1
500	же и	2	1
501	уже говорили	2	1
502	не во	3	1
503	на тех	1	1
504	но те	1	1
505	и свою	2	1
506	воля к	2	1
507	но из	1	1
508	и среди	1	1
509	ее на	1	1
510	сам он	5	1
511	того как	1	1
512	от этой	1	1
513	зависит от	1	1
514	нет а	1	1
515	каждого своя	1	1
516	и пр	3	1
517	рядом и	2	1
518	столкновение с	1	1
519	том числе	1	1
520	вполне понятно	1	1
521	уже в	9	1
522	культурные и	1	1
523	мы не	3	1
524	в теснейшей	1	1
525	ним и	4	1
526	в угоду	1	1
527	каждого отдельного	1	1
528	что я	2	1
529	у каждого	1	1
530	именно как	1	1
531	по всему	1	1
532	еще более	1	1
533	всех возможных	1	1
534	была бы	5	1
535	эта идея	1	1
536	громче но	1	1
537	потому они	1	1
538	то для	1	1
539	или с	1	1
540	этой мысли	1	1
541	элементов и	1	1
542	говорили в	2	1
543	за пределами	2	1
544	в своей	17	1
545	поставить и	1	1
546	смысл и	2	1
547	на этих	1	1
548	он и	9	1
549	или нет	1	1
550	кроме того	3	1
551	развитии и	1	1
552	строго говоря	1	1
553	положений которые	1	1
554	в ее	4	1
555	принципов до	1	1
556	никак не	3	1
557	будет ли	1	1
558	его он	1	1
559	мысли и	5	1
560	что так	1	1
561	не приходится	1	1
562	не вызывает	1	1
563	следить за	1	1
564	сам автор	4	1
565	тут не	2	1
566	что такое	1	1
567	ее в	2	1
568	не исчерпывается	3	1
569	и тут	1	1
570	окружающей его	1	1
571	с не	1	1
572	и сама	1	1
573	может показаться	1	1
574	пор еще	1	1
575	в качестве	1	1
576	общения с	1	1
577	потому не	1	1
578	в человеке	15	1
579	в каком-нибудь	1	1
580	не являются	1	1
581	со своим	4	1
582	в прошлом	1	1
583	к сознанию	2	1
584	а есть	3	1
585	одному и	1	1
586	на которой	2	1
587	не способны	3	1
588	из своих	1	1
589	что каждый	1	1
590	отказывается от	1	1
591	силы над	1	1
592	и другими	6	1
593	с другими	11	1
594	это слово	1	1
595	его сознании	2	1
596	лишь из	1	1
597	силой и	1	1
598	нами в	5	1
599	смысле этого	2	1
600	воспринимает и	1	1
601	их всех	1	1
602	все одинаково	1	1
603	из многочисленных	1	1
604	т.е что	1	1
605	ее дальнейшего	1	1
606	в отношении	3	1
607	своих мыслей	1	1
608	и всякой	2	1
609	только еще	1	1
610	помощи этой	1	1
611	как с	1	1
612	котором мы	2	1
613	однако не	2	1
614	а на	1	1
615	свои мысли	2	1
616	в самые	1	1
617	поэтому и	3	1
618	в зависимости	5	1
619	как же	5	1
620	и притом	3	1
621	борьбу с	1	1
622	в борьбе	1	1
623	вступить на	1	1
624	этой точки	3	1
625	в духе	3	1
626	о возможности	1	1
627	отказаться от	1	1
628	здесь мы	3	1
629	действительно становится	2	1
630	ряде других	2	1
631	или иной	3	1
632	ни одна	2	1
633	в первом	3	1
634	внутренне не	1	1
635	с такими	2	1
636	ее с	3	1
637	с ней	1	1
638	этом не	1	1
639	является одним	2	1
640	в моем	1	1
641	и всякое	1	1
642	будто бы	1	1
643	дело в	1	1
644	весь свой	1	1
645	раз навсегда	1	1
646	он эту	1	1
647	у людей	1	1
648	эти две	1	1
649	на себя	3	1
650	а всегда	1	1
651	и эта	3	1
652	гораздо ближе	1	1
653	после которого	1	1
654	развития в	1	1
655	их взаимоотношения	1	1
656	вещи не	1	1
657	тем что	5	1
658	и другое	1	1
659	из всего	2	1
660	когда все	1	1
661	психики и	1	1
662	или иная	1	1
663	я и	2	1
664	бы все	1	1
665	например в	5	1
666	более что	2	1
667	разобранные нами	2	1
668	отношения к	4	1
669	конечно на	1	1
670	многочисленных разговоров	1	1
671	случае не	1	1
672	и должен	1	1
673	так это	1	1
674	показаться что	1	1
675	строить какие-либо	1	1
676	лишь на	3	1
677	и как	10	1
678	лишь с	1	1
679	но он	3	1
680	к его	1	1
681	есть нечто	2	1
682	время как	2	1
683	особом положении	1	1
684	миг не	1	1
685	хотя конечно	1	1
686	может только	1	1
687	себя как	5	1
688	а именно	4	1
689	и социальная	1	1
690	и перед	3	1
691	рядом с	16	1
692	стремления к	1	1
693	на эту	1	1
694	как в	10	1
695	всю эту	1	1
696	жизни в	3	1
697	дело идет	12	1
698	так в	1	1
699	что ни	1	1
700	другом месте	1	1
701	к концу	1	1
702	правда не	1	1
703	к своему	1	1
704	от этого	2	1
705	мы только	1	1
706	приводит к	4	1
707	только для	2	1
708	друга и	2	1
709	и со	3	1
710	сливаются в	1	1
711	а рядом	1	1
712	бы не	3	1
713	цветов радуги	2	1
714	этой новой	2	1
715	да и	3	1
716	с постоянным	1	1
717	согласие с	1	1
718	больше всего	1	1
719	собою в	2	1
720	и следовательно	7	1
721	возможности для	1	1
722	является лишь	5	1
723	именно поэтому	1	1
724	нельзя и	1	1
725	это было	3	1
726	роль в	2	1
727	со стороны	6	1
728	идеи и	2	1
729	на его	7	1
730	единственный способ	1	1
731	темы с	1	1
732	для их	2	1
733	себе и	3	1
734	знает что	1	1
735	людьми и	1	1
736	мы считаем	1	1
737	на их	1	1
738	деле это	1	1
739	на своем	2	1
740	отсюда вытекает	1	1
741	мира в	6	1
742	всего можно	1	1
743	смысл этого	1	1
744	в других	1	1
745	уже не	14	1
746	а так	1	1
747	не трудно	1	1
748	и относится	1	1
749	по крайней	3	1
750	теснейшей связи	1	1
751	перед нами	8	1
752	трудно для	1	1
753	и другого	1	1
754	бы это	1	1
755	и дали	1	1
756	для этих	1	1
757	другом случае	2	1
758	на всю	1	1
759	частей и	1	1
760	приходится искать	1	1
761	наоборот все	1	1
762	первый взгляд	1	1
763	одном уровне	1	1
764	этой прямой	1	1
765	всех своих	1	1
766	его к	4	1
767	несколько дальше	1	1
768	иметь в	1	1
769	к одному	1	1
770	остается в	2	1
771	в каждом	11	1
772	перестает быть	4	1
773	истинный смысл	2	1
774	со своих	1	1
775	но тут	1	1
776	это и	10	1
777	наконец и	1	1
778	ни на	2	1
779	развитию ее	1	1
780	ними нет	1	1
781	впечатление что	1	1
782	искать в	2	1
783	образом все	2	1
784	всем этом	1	1
785	все остальное	2	1
786	и отчасти	1	1
787	ибо только	1	1
788	стремлении к	1	1
789	сами ни	1	1
790	не является	2	1
791	и эти	1	1
792	только к	1	1
793	бы к	2	1
794	две стороны	1	1
795	же я	1	1
796	еще далеко	1	1
797	с самого	3	1
798	образом мы	1	1
799	то это	1	1
800	людей и	2	1
801	мыслей и	1	1
802	ее он	3	1
803	совершенно в	1	1
804	бы с	1	1
805	с большою	1	1
806	и понимает	3	1
807	все три	6	1
808	на задний	1	1
809	а его	3	1
810	среды в	1	1
811	видим что	2	1
812	которую мы	1	1
813	ведь в	1	1
814	на свои	1	1
815	т.е в	1	1
816	которые раньше	1	1
817	смотря на	1	1
818	не считал	1	1
819	разные этапы	1	1
820	и даже	4	1
821	в лучшем	3	1
822	психологии и	1	1
823	они вступают	1	1
824	всю свою	1	1
825	силы и	1	1
826	и заключается	1	1
827	случаев в	1	1
828	и люди	1	1
829	даже и	2	1
830	та или	1	1
831	взаимоотношения в	1	1
832	стоит в	1	1
833	все остальные	1	1
834	не могу	1	1
835	но при	1	1
836	и каждое	1	1
837	эти слова	1	1
838	материал но	1	1
839	и вот	4	1
840	и элементов	1	1
841	в значительной	1	1
842	входит в	11	1
843	он принимает	1	1
844	видит и	5	1
845	на котором	3	1
846	только такие	1	1
847	выше в	1	1
848	ее до	1	1
849	что входит	2	1
850	а от	1	1
851	этим он	1	1
852	всем этим	2	1
853	совсем не	1	1
854	или не	2	1
855	этой работы	2	1
856	самого понятия	1	1
857	характер не	2	1
858	части и	1	1
859	в разные	1	1
860	подошел к	1	1
861	а может	3	1
862	или может	1	1
863	но лишь	1	1
864	из его	4	1
865	как из	1	1
866	общение между	1	1
867	в этот	2	1
868	на которых	1	1
869	единство и	1	1
870	характер в	1	1
871	этих идей	1	1
872	облик и	1	1
873	кажется что	4	1
874	поставив себе	1	1
875	в развитии	1	1
876	от всех	1	1
877	с которой	4	1
878	должна была	4	1
879	смысле слова	1	1
880	которой он	1	1
881	человека нам	1	1
882	одного в	1	1
883	бы их	5	1
884	только на	1	1
885	вступает в	5	1
886	одно и	1	1
887	эта борьба	1	1
888	на миг	1	1
889	не тем	1	1
890	и та	1	1
891	точками зрения	4	1
892	в науке	2	1
893	все те	2	1
894	точно так	2	1
895	говорят что	1	1
896	на пути	2	1
897	других людей	1	1
898	и наиболее	1	1
899	и другом	2	1
900	не сделал	1	1
901	себя на	2	1
902	за себя	2	1
903	стороны его	3	1
904	и стремление	1	1
905	нас с	1	1
906	говорит за	2	1
907	и затем	1	1
908	проникнуть в	2	1
909	а только	3	1
910	стоящей на	1	1
911	можно найти	3	1
912	лишь как	6	1
913	можно было	5	1
914	на практике	1	1
915	ведь если	1	1
916	самого начала	4	1
917	и всех	2	1
918	уже очень	1	1
919	вперед в	1	1
920	как парадокс	1	1
921	образом даже	1	1
922	и трагическую	1	1
923	позиции и	1	1
924	точке зрения	5	1
925	же самое	1	1
926	всего что	2	1
927	делает его	1	1
928	всегда и	1	1
929	собою и	1	1
930	того кто	1	1
931	и той	1	1
932	с большой	1	1
933	не по	3	1
934	на одну	1	1
935	центр тяжести	1	1
936	его природы	1	1
937	задний план	1	1
938	числе и	1	1
939	истории и	1	1
940	может ли	1	1
941	слова были	1	1
942	и еще	2	1
943	быть не	1	1
944	знает все	2	1
945	сохраняет свою	1	1
946	вопрос в	1	1
947	и глубоко	1	1
948	как человек	2	1
949	он в	3	1
950	к ней	1	1
951	есть они	3	1
952	без всякого	1	1
953	заметить что	2	1
954	основанное на	1	1
955	произведения в	2	1
956	свои составные	1	1
957	не совсем	2	1
958	являются лишь	1	1
959	будут сидеть	1	1
960	ней и	1	1
961	не создает	1	1
962	однако в	2	1
963	и самого	4	1
964	они почти	1	1
965	конечно только	1	1
966	указаний на	1	1
967	нет и	4	1
968	и благодаря	2	1
969	наряду с	1	1
970	их а	1	1
971	могут быть	5	1
972	мы бы	1	1
973	на второй	1	1
974	данного произведения	2	1
975	бы он	3	1
976	самой природе	1	1
977	и возникает	1	1
978	а сам	1	1
979	благодаря этому	2	1
980	в друге	3	1
981	какого-нибудь другого	1	1
982	и определенной	1	1
983	быть в	2	1
984	но именно	5	1
985	до конца	11	1
986	слова что	1	1
987	к которому	1	1
988	с нею	1	1
989	находится в	2	1
990	лучше сказать	1	1
991	зрения на	12	1
992	него все	1	1
993	лучше всего	1	1
994	вне этого	1	1
995	о тех	1	1
996	в голову	1	1
997	он может	4	1
998	исходит из	3	1
999	из трех	1	1
1000	что без	1	1
1001	и однако	1	1
1002	что именно	2	1
1003	мире не	1	1
1004	из самых	1	1
1005	с его	14	1
1006	сказать что	9	1
1007	он сам	9	1
1008	в создании	1	1
1009	бы ни	1	1
1010	которому и	1	1
1011	их на	1	1
1012	соответствующие им	1	1
1013	то каждый	1	1
1014	себе еще	2	1
1015	а как	8	1
1016	свободно без	1	1
1017	это просто	1	1
1018	каким был	1	1
1019	представьте себе	1	1
1020	только с	2	1
1021	является только	1	1
1022	именно этот	2	1
1023	к этим	2	1
1024	мы охарактеризовали	1	1
1025	современности и	1	1
1026	в мышлении	1	1
1027	лучшем случае	3	1
1028	до сознания	1	1
1029	нею и	1	1
1030	себе как	1	1
1031	оценивает все	1	1
1032	а не	30	1
1033	в этом-то	1	1
1034	если она	1	1
1035	и оно	2	1
1036	эпохи то	1	1
1037	в особом	3	1
1038	бы тот	2	1
1039	живет своей	1	1
1040	этому вопросу	1	1
1041	дальше в	1	1
1042	особый характер	1	1
1043	крайней мере	3	1
1044	или лучше	1	1
1045	они вовсе	1	1
1046	из черт	2	1
1047	иногда в	1	1
1048	кажется нам	1	1
1049	здесь не	2	1
1050	вообще нет	1	1
1051	и тем	2	1
1052	ничего не	8	1
1053	жизни с	1	1
1054	есть не	3	1
1055	он умер	1	1
1056	в руках	1	1
1057	есть как	1	1
1058	они были	1	1
1059	друг другу	3	1
1060	на них	1	1
1061	вся эта	1	1
1062	не к	1	1
1063	главным предметом	1	1
1064	его можно	1	1
1065	человека но	2	1
1066	между разными	1	1
1067	наконец третий	1	1
1068	не делал	1	1
1069	можно только	1	1
1070	другими людьми	1	1
