N	3gram	Losev_Dial	Myslijsy
403	обратим внимание на	1	1
404	и не есть	1	1
405	человека но человек	1	1
406	в каждом человеке	1	1
407	отчет в том	1	1
408	выходя за пределы	2	1
409	как один из	2	1
410	есть такой же	1	1
411	что оно ни	1	1
412	в себе ни	1	1
413	значение само по	1	1
414	времени и пространства	2	1
415	если бы они	1	1
416	внутреннего и внешнего	8	1
417	что у меня	1	1
418	бы она ни	2	1
419	должны сказать что	1	1
420	того как эта	1	1
421	иначе не было	1	1
422	но и все	1	1
423	всем известно что	1	1
424	значит что я	1	1
425	и как он	1	1
426	мы в этом	1	1
427	поэтический образ может	1	1
428	что не есть	3	1
429	но что же	1	1
430	же в таком	1	1
431	не имеет никакого	3	1
432	вопрос об отношении	1	1
433	прямого отношения к	1	1
434	есть только то	1	1
435	то стало быть	1	1
436	того как он	1	1
437	идеального и реального	1	1
438	другой стороны в	1	1
439	иначе и потому	1	1
440	там где есть	1	1
441	и еще более	1	1
442	время в разных	1	1
443	она есть но	1	1
444	друг другу но	1	1
445	он есть нечто	1	1
446	это и не	2	1
447	то не только	1	1
448	из других источников	1	1
449	значит одно а	1	1
450	если бы все	1	1
451	оно имеет значение	1	1
452	на что не	3	1
453	речь идет о	1	1
454	содержать в себе	3	1
455	никто не может	1	1
456	возможна только потому	1	1
457	что оно имеет	1	1
458	зрения можно сказать	1	1
459	нам в голову	1	1
460	которые не то	1	1
461	же как и	1	1
462	друг другу как	2	1
463	друг в друга	1	1
464	так и из	1	1
465	эти явления и	1	1
466	нет никакой возможности	1	1
467	это нисколько не	1	1
468	представить себе что	1	1
469	при этом будем	1	1
470	значило бы что	1	1
471	не сама она	1	1
472	всего того что	1	1
473	можем судить о	1	1
474	она может быть	1	1
475	но только не	1	1
476	никогда не может	2	1
477	никто никогда не	2	1
478	то уже в	1	1
479	но что и	1	1
480	привело к тому	1	1
481	я никогда не	3	1
482	в жизни народов	1	1
483	точки зрения и	1	1
484	потому что они	2	1
485	дело не в	1	1
486	сказать что эти	1	1
487	в виду что	2	1
488	только сказать что	1	1
489	только в смысле	1	1
490	что несмотря на	1	1
491	между поэзией и	1	1
492	если же он	1	1
493	хотя в сущности	1	1
494	может быть и	6	1
