N	2gram	Losev_Prob	Vvedenie
192	однако не	4	4
193	не имеет	12	4
194	времени и	4	4
195	в каждом	1	4
196	еще и	10	4
197	как о	6	4
198	отдельные области	2	4
199	и заключается	1	4
200	относящихся к	1	4
201	даже и	33	4
202	одной стороны	2	4
203	по сравнению	3	4
204	это только	2	4
205	связана с	1	4
206	мы имеем	7	4
207	не вполне	3	4
208	действительность в	2	4
209	так называемых	1	4
210	отличие от	3	4
211	в отличие	2	4
212	крайней мере	9	4
213	можно сказать	10	4
214	той же	2	4
215	в области	2	4
216	все более	1	4
217	только с	5	4
218	и для	5	4
219	и обратно	1	4
220	само по	5	4
221	из них	4	4
222	прямом смысле	1	4
223	этого термина	6	3
224	своего рода	1	3
225	истории литературы	1	3
226	и к	9	3
227	в свое	1	3
228	с этим	5	3
229	собственном смысле	1	3
230	культурного развития	1	3
231	что с	1	3
232	и здесь	8	3
233	и на	4	3
234	как такового	1	3
235	например что	1	3
236	зависит от	1	3
237	и вот	1	3
238	на том	3	3
239	такого рода	14	3
240	обе эти	1	3
241	понятно что	1	3
242	именно как	1	3
243	при этом	9	3
244	что это	3	3
245	говорит о	1	3
246	из которых	6	3
247	не как	1	3
248	в принципе	1	3
249	то более	3	3
250	но что	3	3
251	в отношении	4	3
252	в этих	6	3
253	чем в	2	3
254	связи с	10	3
255	если бы	9	3
256	и сам	6	3
257	человеческой культуры	1	3
258	строгом смысле	1	3
259	а также	6	3
260	в очень	2	3
261	мы говорим	8	3
262	во внимание	2	3
263	том виде	4	3
264	за собой	1	3
265	в конце	7	3
266	вообще не	5	3
267	сама по	11	3
268	в собственном	1	3
269	одновременно и	4	3
270	как в	10	3
271	другое дело	5	3
272	нисколько не	2	3
273	между ними	1	3
274	зависимости от	3	3
275	в известном	3	3
276	в каком	9	3
277	с понятием	4	3
278	той или	22	3
279	свое время	1	3
280	xx в	3	3
281	и того	1	3
282	чем же	7	3
283	бы и	7	3
284	от себя	2	3
285	на этой	1	3
286	и других	1	3
287	все эти	14	3
288	то это	13	3
289	как целое	1	3
290	и есть	9	3
291	сливается с	1	3
292	что даже	6	3
293	язык и	1	3
294	на этом	1	3
295	стороны и	3	3
296	духовной жизни	1	3
297	своей природе	1	3
298	что же	9	3
299	в значительной	2	3
300	входит в	3	3
301	же как	5	3
302	так чтобы	2	3
303	в другом	4	3
304	совсем не	4	3
305	в ней	12	3
306	и тогда	3	3
307	которых не	1	3
308	в слове	4	3
309	в частности	4	3
310	об отношении	1	3
311	со всей	1	3
312	только на	6	3
313	или иных	7	3
314	не с	1	3
315	в этой	10	3
316	же самое	20	3
317	в начале	3	3
318	но дело	1	3
319	того же	2	3
320	как оно	3	3
321	от того	2	3
322	так же	11	3
323	при помощи	13	3
324	или как	4	3
325	идет речь	4	3
326	было сказано	1	3
327	отчет в	4	3
328	от другой	2	3
329	и той	2	3
330	же только	1	3
331	отношение к	1	3
332	известном смысле	1	3
333	однако в	3	3
334	на нее	1	3
335	только по	1	3
336	до конца	1	3
337	в своем	7	3
338	в зависимости	3	3
339	или иной	20	3
340	и вообще	20	3
341	что она	5	3
342	как будто	11	3
343	здесь не	11	3
344	он сам	7	3
345	к этому	2	3
346	тех или	10	3
347	нуждается в	1	3
348	для которых	2	3
349	для этого	9	3
350	что уже	1	3
351	историк литературы	1	3
352	в известной	3	3
353	мы видели	2	3
354	гораздо более	6	3
355	к нему	3	3
356	никогда не	7	3
357	с которыми	2	2
358	во всем	2	2
359	еще при	1	2
360	так и	16	2
361	д все	1	2
362	и другие	4	2
363	что они	8	2
364	находятся в	5	2
365	во втором	1	2
366	в содержании	2	2
367	что оно	4	2
368	образом по	1	2
369	нами не	2	2
370	говоря уже	1	2
371	ни с	5	2
372	что остается	1	2
373	первом случае	1	2
374	собой в	1	2
375	познания и	1	2
376	должна быть	1	2
377	мы не	15	2
378	с полной	1	2
379	время в	1	2
380	обратить внимание	2	2
381	нам не	2	2
382	не нужно	2	2
383	момента в	1	2
384	и далее	1	2
385	смысле и	1	2
386	несмотря на	4	2
387	из того	3	2
388	вопросу о	1	2
389	прийти к	1	2
390	сильнее чем	1	2
391	ни к	3	2
392	учение о	3	2
393	о них	1	2
394	это уже	4	2
395	и был	1	2
396	он и	3	2
397	мысли и	1	2
398	сам по	11	2
399	какой бы	2	2
400	нашего времени	1	2
401	после этого	1	2
402	истории в	2	2
403	не исчерпывается	1	2
404	о которой	2	2
405	и сама	4	2
406	иначе но	1	2
407	для объяснения	1	2
408	себя в	4	2
409	как говорят	1	2
410	для них	4	2
411	не столько	2	2
412	когда говорил	1	2
413	у нас	17	2
414	самое что	1	2
415	них и	1	2
416	все равно	6	2
417	лежит в	1	2
418	однако с	1	2
419	и развития	1	2
420	к самой	1	2
421	такого же	2	2
422	в таких	3	2
423	в своих	2	2
424	не было	6	2
425	этой точки	2	2
426	а во-вторых	2	2
427	ни одна	2	2
428	что к	1	2
429	и с	11	2
430	наших дней	1	2
431	с ней	5	2
432	будто бы	7	2
433	содержании и	1	2
434	которое в	3	2
435	значение в	3	2
436	это есть	5	2
437	по существу	2	2
438	с теми	2	2
439	и всего	1	2
440	жизни и	7	2
441	том или	6	2
442	например в	1	2
443	значении этого	1	2
444	тому что	5	2
445	случае не	7	2
446	и без	9	2
447	к таким	1	2
448	в связи	9	2
449	целое и	4	2
450	подобно тому	3	2
451	рядом с	1	2
452	и так	1	2
453	и вопрос	1	2
454	есть только	5	2
455	том смысле	4	2
456	следовательно и	1	2
457	к своему	1	2
458	и при	2	2
459	или ином	3	2
460	к какому	2	2
461	тем или	1	2
462	о которых	3	2
463	же касается	5	2
464	но уже	4	2
465	себе и	4	2
466	со словом	1	2
467	возникает вопрос	1	2
468	в каждой	1	2
469	поставить в	1	2
470	этих случаях	1	2
471	как только	3	2
472	могло бы	3	2
473	целого и	1	2
474	и те	1	2
475	казалось бы	3	2
476	как сказано	1	2
477	в дальнейшем	1	2
478	во всех	4	2
479	этих двух	1	2
480	не говоря	2	2
481	действительности в	1	2
482	и потому	13	2
483	которые не	1	2
484	но как	6	2
485	мы можем	11	2
486	а с	2	2
487	не существует	6	2
488	более широком	1	2
489	принять во	1	2
490	а если	1	2
491	не могли	2	2
492	дело заключается	1	2
493	в конкретных	1	2
494	что мы	12	2
495	когда мы	24	2
496	это понятие	3	2
497	что каждая	2	2
498	само собой	3	2
499	и литературы	1	2
500	в нечто	1	2
501	так называемая	1	2
502	мы уже	4	2
503	ничего не	4	2
504	в языке	4	2
505	д в	2	2
506	тому как	2	2
507	и собственно	1	2
508	только так	2	2
509	по самой	1	2
510	в отношениях	1	2
511	и представить	2	2
512	в этот	1	2
513	значительной мере	2	2
514	могут не	1	2
515	у них	2	2
516	еще раз	2	2
517	мы должны	13	2
518	из которой	1	2
519	будет в	2	2
520	быть и	3	2
521	для нее	2	2
522	что если	3	2
523	из таких	1	2
524	но зато	1	2
525	если же	4	2
526	от которых	1	2
527	своей целью	1	2
528	речь идет	1	2
529	хотя в	1	2
530	точно так	5	2
531	из него	2	2
532	чем больше	1	2
533	в тех	3	2
534	художественной литературы	1	2
535	факт что	1	2
536	при любом	1	2
537	что научное	1	2
538	и до	3	2
539	отдать себе	1	2
540	свое значение	3	2
541	литературы и	2	2
542	до того	2	2
543	чем они	1	2
544	нечто целое	6	2
545	одной и	2	2
546	что можно	1	2
547	искусства и	3	2
548	может ли	2	2
549	что здесь	5	2
550	одно и	4	2
551	если это	1	2
552	самой своей	1	2
553	природы и	3	2
554	есть действительно	2	2
555	мы называем	1	2
556	одна от	2	2
557	мог бы	1	2
558	и др	1	2
559	значение и	7	2
560	должно быть	1	2
561	это делает	1	2
562	одного и	1	2
563	произведения и	2	2
564	них не	1	2
565	языка как	1	2
566	путь от	2	2
567	с чем	3	2
568	все время	2	2
569	тем более	8	2
570	имеют дело	1	2
571	языка с	1	2
572	отсюда возникает	1	2
573	мы теперь	4	2
574	иной раз	5	2
575	что чем	2	2
576	что именно	3	2
577	на то	6	2
578	слова как	3	2
579	же это	2	2
580	это в	2	2
581	на котором	2	2
582	возникает и	1	2
583	этого слова	5	2
584	но это	13	2
585	конце концов	4	2
586	которого мы	2	2
587	так называемое	1	2
588	так называемые	1	2
589	на тему	1	2
590	бы в	3	2
591	имеет свою	3	2
592	только о	3	2
593	в подлинном	1	2
594	не к	2	2
595	котором он	2	2
596	можно только	3	2
597	ничего иного	1	1
598	из поля	1	1
599	понять и	1	1
600	все в	4	1
601	здесь идет	1	1
602	были бы	5	1
603	было у	1	1
604	к целому	1	1
605	то в	4	1
606	не мешает	5	1
607	имеет своим	2	1
608	она имеет	1	1
609	дает нам	2	1
610	отдельных представителей	1	1
611	только тогда	2	1
612	утверждать что	3	1
613	отношении гораздо	1	1
614	действительно ли	1	1
615	все что	1	1
616	как указание	1	1
617	из человеческих	1	1
618	природе языка	1	1
619	этот термин	2	1
620	мы видим	1	1
621	нашего исследования	2	1
622	в гораздо	1	1
623	сравнении с	4	1
624	в настоящем	3	1
625	для нашего	1	1
626	данного круга	1	1
627	за ним	2	1
628	и содержания	2	1
629	большой практической	1	1
630	таковы например	1	1
631	самих себя	1	1
632	если его	3	1
633	смысле что	4	1
634	ли все	1	1
635	она и	1	1
636	и очень	6	1
637	здесь именно	2	1
638	хорошо знаем	1	1
639	а наоборот	3	1
640	от его	4	1
641	для познания	1	1
642	они не	1	1
643	может не	1	1
644	различие между	1	1
645	бы то	5	1
646	похожи на	1	1
647	поскольку мы	1	1
648	человеческой истории	1	1
649	внешним образом	1	1
650	смысле не	1	1
651	известно что	1	1
652	уже само	1	1
653	не такие	1	1
654	прямо говорит	1	1
655	своему содержанию	6	1
656	роль и	2	1
657	этого все	1	1
658	его из	1	1
659	к одной	2	1
660	жизни а	4	1
661	которая в	1	1
662	время и	2	1
663	другой какие	1	1
664	именно так	4	1
665	своего собственного	1	1
666	что каждый	1	1
667	как к	1	1
668	вида и	1	1
669	именно он	4	1
670	он только	2	1
671	том числе	1	1
672	и прочих	2	1
673	которых мы	2	1
674	но еще	1	1
675	гомера в	1	1
676	и имеет	1	1
677	для себя	6	1
678	самое понятие	1	1
679	оно было	1	1
680	в поисках	2	1
681	для всякого	2	1
682	отношения к	3	1
683	здесь нужно	1	1
684	или по	6	1
685	еще более	3	1
686	однако и	2	1
687	с вещами	1	1
688	на те	1	1
689	новое и	3	1
690	для него	4	1
691	какими бы	1	1
692	то для	4	1
693	ни было	5	1
694	нет такой	1	1
695	вещи и	9	1
696	именно только	1	1
697	на одно	2	1
698	вопрос мы	1	1
699	в определенном	1	1
700	опираться на	1	1
701	д можно	1	1
702	входят в	1	1
703	это значит	12	1
704	или иными	1	1
705	подлинном виде	1	1
706	те области	1	1
707	а это	6	1
708	с ним	11	1
709	кроме того	5	1
710	имеем дело	2	1
711	что при	5	1
712	есть один	1	1
713	чтобы этот	1	1
714	которого он	1	1
715	по адресу	1	1
716	в литературе	3	1
717	всякий языковой	1	1
718	и художественно	1	1
719	не содержит	1	1
720	ее в	2	1
721	как некоторого	2	1
722	и говорить	2	1
723	и нужно	2	1
724	в область	1	1
725	от этой	1	1
726	для нас	23	1
727	именно о	2	1
728	механического соединения	1	1
729	более конкретно	1	1
730	и за	2	1
731	что никакой	2	1
732	от собственного	1	1
733	разного рода	4	1
734	указание на	2	1
735	сказать следующее	1	1
736	есть что-нибудь	1	1
737	в каком-нибудь	1	1
738	при чем	1	1
739	слова в	1	1
740	и о	8	1
741	то мы	3	1
742	этом понятии	2	1
743	по образцу	2	1
744	самом же	7	1
745	а есть	1	1
746	требует от	1	1
747	на самом	13	1
748	стать не	1	1
749	или иную	3	1
750	здесь в	3	1
751	чтобы ее	1	1
752	которые хотя	1	1
753	имел в	1	1
754	разобраться в	1	1
755	его от	3	1
756	на которой	1	1
757	с самими	1	1
758	ее предмет	2	1
759	возможно только	1	1
760	здесь уже	2	1
761	нет никакого	4	1
762	понятий в	2	1
763	таком случае	7	1
764	себе не	2	1
765	все прочие	1	1
766	в указании	1	1
767	и которые	1	1
768	явления действительности	1	1
769	у него	1	1
770	понимается как	1	1
771	что между	1	1
772	данности и	1	1
773	не на	2	1
774	существует и	2	1
775	под этим	1	1
776	мы находим	8	1
777	нас от	1	1
778	мы хорошо	1	1
779	раз в	1	1
780	установили что	1	1
781	совершенно ясно	1	1
782	тем больше	3	1
783	что все	2	1
784	оно не	1	1
785	и нашей	1	1
786	как они	4	1
787	как же	3	1
788	чтобы в	1	1
789	есть нечто	22	1
790	если не	7	1
791	более или	2	1
792	что ни	1	1
793	особой точки	1	1
794	нам в	2	1
795	но на	2	1
796	говорим о	5	1
797	или не	1	1
798	но он	1	1
799	реальной действительности	1	1
800	от внутренних	1	1
801	на свой	1	1
802	просто как	2	1
803	или в	7	1
804	искусстве то	1	1
805	или очень	2	1
806	когда оно	1	1
807	относится и	3	1
808	чтобы эти	1	1
809	от своего	1	1
810	понятным почему	1	1
811	или без	1	1
812	д мы	1	1
813	и можно	3	1
814	жизнь в	3	1
815	что его	3	1
816	на разные	1	1
817	самые разнообразные	2	1
818	всех его	1	1
819	слова но	3	1
820	в идее	1	1
821	что будет	1	1
822	становления и	1	1
823	что у	3	1
824	заключается не	1	1
825	то сама	1	1
826	видели имеет	1	1
827	который как	1	1
828	с другими	6	1
829	себе полный	1	1
830	помощи которого	1	1
831	и все	13	1
832	действительность только	1	1
833	в некотором	2	1
834	искусства обычно	1	1
835	сам собой	1	1
836	есть в	6	1
837	разных областях	3	1
838	просто и	1	1
839	быть только	1	1
840	общим именем	1	1
841	не приняты	1	1
842	в глубине	1	1
843	в эпоху	2	1
844	и эта	1	1
845	но для	3	1
846	представлять себе	2	1
847	дело здесь	4	1
848	не одно	1	1
849	из всего	1	1
850	и будет	2	1
851	вещей и	2	1
852	представление о	1	1
853	бы оно	1	1
854	дан нам	1	1
855	в простейшем	1	1
856	слова а	2	1
857	значения и	1	1
858	в таком	11	1
859	или иная	4	1
860	если он	1	1
861	очень много	4	1
862	подлинном смысле	1	1
863	в жизни	1	1
864	этого можно	1	1
865	самый принцип	1	1
866	понимать как	4	1
867	можно назвать	1	1
868	видно из	1	1
869	мысли но	1	1
870	заметить что	2	1
871	виде как	4	1
872	не остается	1	1
873	развития но	1	1
874	теми или	3	1
875	на другую	1	1
876	мы ее	1	1
877	литературе и	1	1
878	не считать	4	1
879	и совсем	4	1
880	представляли себе	1	1
881	с той	5	1
882	правда в	3	1
883	них это	1	1
884	свой собственный	3	1
885	этого типа	1	1
886	в изображении	2	1
887	состоит из	6	1
888	обстоятельство что	1	1
889	типа и	2	1
890	лишь с	1	1
891	выражается в	3	1
892	одном случае	4	1
893	выражаются в	1	1
894	данного языка	1	1
895	с ними	2	1
896	речь не	1	1
897	если принять	1	1
898	науками в	1	1
899	степени это	2	1
900	вообще он	2	1
901	вещей в	1	1
902	есть тот	2	1
903	самой действительности	1	1
904	если и	2	1
905	есть та	1	1
906	или даже	6	1
907	в языкознании	2	1
908	далеко не	1	1
909	говорят о	4	1
910	даже просто	3	1
911	между прочим	4	1
912	нечто единое	2	1
913	чем иным	2	1
914	чтобы был	1	1
915	выделить в	2	1
916	целое как	1	1
917	значит не	1	1
918	в одно	4	1
919	имеется в	7	1
920	всю эту	1	1
921	собой не	1	1
922	нет нужды	2	1
923	и отдельных	1	1
924	перед собой	1	1
925	это у	1	1
926	это требует	1	1
927	весь круг	3	1
928	без этого	3	1
929	и могут	2	1
930	именно эту	1	1
931	в сравнении	4	1
932	не прямо	1	1
933	в такой	1	1
934	существует вообще	1	1
935	говорим только	1	1
936	отличается от	8	1
937	между собой	3	1
938	даже как	1	1
939	после всего	1	1
940	больше всего	1	1
941	в свете	4	1
942	слова или	1	1
943	том как	4	1
944	и художественного	1	1
945	думать так	1	1
946	области но	1	1
947	нечто вполне	1	1
948	ведь в	2	1
949	это было	4	1
950	этот образ	1	1
951	языка то	1	1
952	диалектического материализма	1	1
953	выходящее за	2	1
954	значение далеко	1	1
955	то ясно	2	1
956	на его	1	1
957	и этих	1	1
958	никаких художественных	1	1
959	он по	1	1
960	в сторону	1	1
961	которая не	3	1
962	нем все	1	1
963	мы вообще	1	1
964	не его	1	1
965	для нашей	1	1
966	тому же	1	1
967	как именно	1	1
968	за другой	1	1
969	это тоже	4	1
970	говорит об	1	1
971	и понимания	1	1
972	или менее	2	1
973	и у	2	1
974	что их	2	1
975	термины эти	1	1
976	и понимание	1	1
977	мысли в	1	1
978	действительности и	2	1
979	не существовать	1	1
980	если например	1	1
981	более то	1	1
982	всю ее	1	1
983	и другого	1	1
984	стремлений человека	1	1
985	понимать их	1	1
986	действительности а	1	1
987	а для	1	1
988	по поводу	3	1
989	всякого научного	2	1
990	бы нас	2	1
991	сразу и	3	1
992	с первого	3	1
993	нам представляется	4	1
994	его материи	1	1
995	на них	1	1
996	из общего	1	1
997	жизнь и	3	1
998	перечислять все	1	1
999	произведение в	2	1
1000	не была	1	1
1001	можно поэтому	1	1
1002	и основные	1	1
1003	в природе	2	1
1004	язык имеет	1	1
1005	что эти	1	1
1006	всегда и	1	1
1007	полный отчет	1	1
1008	говорится о	1	1
1009	что сейчас	1	1
1010	поскольку она	2	1
1011	всякий акт	1	1
1012	себя не	3	1
1013	перестает быть	3	1
1014	ни при	1	1
1015	здесь как	1	1
1016	ко всему	1	1
1017	это и	11	1
1018	и дело	1	1
1019	того или	8	1
1020	ней только	1	1
1021	разница между	1	1
1022	он вовсе	1	1
1023	совершенно не	7	1
1024	целое в	1	1
1025	но сами	1	1
1026	и эти	1	1
1027	реальным и	1	1
1028	это конечно	1	1
1029	чтобы его	1	1
1030	а к	2	1
1031	является так	1	1
1032	утверждении что	1	1
1033	факта что	1	1
1034	имеют в	1	1
1035	и более	6	1
1036	при полной	1	1
1037	это были	1	1
1038	жизни для	1	1
1039	художественного образа	12	1
1040	и занимается	1	1
1041	то менее	1	1
1042	на нечто	5	1
1043	и самые	1	1
1044	иной области	1	1
1045	и такие	3	1
1046	точности и	1	1
1047	что поэтому	1	1
1048	что этот	1	1
1049	и образом	1	1
1050	который был	1	1
1051	и всеми	1	1
1052	или другим	1	1
1053	указании на	1	1
1054	такие же	1	1
1055	как та	1	1
1056	не означает	1	1
1057	значит что	13	1
1058	о чем-то	4	1
1059	ясно и	1	1
1060	или портрет	1	1
1061	имеет очень	1	1
1062	эта связь	1	1
1063	каждом из	1	1
1064	например у	1	1
1065	говорил о	1	1
1066	прочим и	1	1
1067	каждая такая	1	1
1068	об ее	3	1
1069	чего нельзя	1	1
1070	до бесконечности	2	1
1071	у платона	1	1
1072	превращается в	1	1
1073	это как	1	1
1074	такая общность	1	1
1075	в самых	3	1
1076	чистом виде	3	1
1077	еще на	2	1
1078	другими словами	9	1
1079	еще сильнее	1	1
1080	какая-нибудь связь	1	1
1081	мы его	2	1
1082	то эти	1	1
1083	его исторического	1	1
1084	мы убеждаемся	2	1
1085	идея и	6	1
1086	не должен	1	1
1087	но тогда	4	1
1088	автора и	1	1
1089	не дает	1	1
1090	греческом языке	1	1
1091	во всей	3	1
1092	это то	3	1
1093	ту или	3	1
1094	в произведениях	1	1
1095	не должно	1	1
1096	нам говорят	1	1
1097	же между	1	1
1098	с полным	4	1
1099	быть не	1	1
1100	для данной	1	1
1101	тот факт	1	1
1102	вообще между	1	1
1103	но здесь	1	1
1104	во многих	1	1
1105	не всегда	1	1
1106	конечно и	2	1
1107	из их	1	1
1108	цвета и	1	1
1109	своим собственным	4	1
1110	имея в	1	1
1111	языком и	1	1
1112	дело со	1	1
1113	из себя	5	1
1114	данного рода	1	1
1115	для первого	1	1
1116	у того	1	1
1117	сейчас мы	3	1
1118	из самого	1	1
1119	наблюдалось в	1	1
1120	в которой	3	1
1121	именно потому	3	1
1122	которая по	1	1
1123	лишь в	1	1
1124	бы только	2	1
1125	не будет	3	1
1126	нечего и	2	1
1127	в философском	1	1
1128	то обстоятельство	1	1
1129	раз вполне	1	1
1130	то все	1	1
1131	есть то	5	1
1132	особенно важно	3	1
1133	к вопросу	1	1
1134	судьбы не	1	1
1135	содержания и	3	1
1136	нужно сказать	1	1
1137	и та	1	1
1138	в науке	1	1
1139	и является	6	1
1140	втором случае	1	1
1141	и об	3	1
1142	к области	1	1
1143	и тот	2	1
1144	о своем	1	1
1145	язык есть	1	1
1146	за пределы	6	1
1147	вещей как	1	1
1148	не потому	1	1
1149	себе есть	1	1
1150	уже потому	1	1
1151	говорит что	1	1
1152	и соответствующих	1	1
1153	этим не	2	1
1154	действительность не	2	1
1155	разных сторон	1	1
1156	большей частью	1	1
1157	человеческого духа	1	1
1158	например и	2	1
1159	различны то	1	1
1160	его содержании	1	1
1161	только тем	2	1
1162	только то	4	1
1163	мы установили	1	1
1164	что такая	2	1
1165	то как	1	1
1166	искусство что	1	1
1167	таких случаях	2	1
1168	от той	1	1
1169	бы этого	1	1
1170	превратить его	1	1
1171	общая идея	1	1
1172	он есть	2	1
1173	ступени культурного	1	1
1174	себе отчет	3	1
1175	которой состоит	1	1
1176	что из	2	1
1177	и всегда	2	1
1178	человека и	1	1
1179	и речи	1	1
1180	для которой	4	1
1181	должны были	1	1
1182	или иное	3	1
1183	мы здесь	2	1
1184	и часто	2	1
1185	то ни	7	1
1186	знает что	1	1
1187	по также	1	1
1188	в чистом	4	1
1189	целом но	1	1
1190	мере не	2	1
1191	всего что	1	1
1192	чем сложнее	1	1
1193	в каких	1	1
1194	и какое	1	1
1195	настолько что	1	1
1196	самую действительность	1	1
1197	соприкасается с	1	1
1198	потому и	1	1
1199	как эта	1	1
1200	также например	1	1
1201	имеем в	4	1
1202	рассматривать только	1	1
1203	литературы как	1	1
1204	именно такого	1	1
1205	поэтического образа	2	1
1206	единое и	3	1
1207	известного рода	5	1
1208	и цельное	1	1
1209	совершенно то	1	1
1210	различия но	1	1
1211	наука точнее	1	1
1212	заставляет нас	3	1
1213	он в	3	1
1214	для употребления	1	1
1215	вообще все	1	1
1216	оно входит	1	1
1217	нет и	1	1
1218	научной или	1	1
1219	точного определения	1	1
1220	но который	1	1
1221	одного из	1	1
1222	а и	2	1
1223	еще нет	2	1
1224	что всякий	14	1
1225	человечества и	1	1
1226	общего с	3	1
1227	она может	2	1
1228	и никогда	1	1
1229	и каждая	1	1
1230	если мы	24	1
1231	речи в	2	1
1232	однако для	2	1
1233	без всякого	8	1
1234	для такого	1	1
1235	научного построения	1	1
1236	назвать в	1	1
1237	но есть	1	1
1238	и никакого	1	1
1239	что есть	1	1
1240	условия для	1	1
1241	существует то	1	1
1242	чем то	1	1
1243	виде и	3	1
1244	формы в	1	1
1245	точку зрения	1	1
1246	это можно	2	1
1247	которое мы	5	1
1248	любом его	1	1
1249	зрения которой	1	1
1250	анализа и	1	1
1251	конца xix	3	1
1252	на отдельные	3	1
1253	не значит	3	1
1254	что тут	4	1
1255	бы ему	1	1
1256	зрения на	2	1
1257	только при	10	1
1258	не находятся	1	1
1259	и от	11	1
1260	без того	1	1
1261	них как	1	1
1262	и возможна	1	1
1263	же рода	2	1
1264	для которого	1	1
1265	бы сказать	1	1
1266	образом в	2	1
1267	тенденцию к	1	1
1268	настоящее время	4	1
1269	такие которые	2	1
1270	же в	6	1
1271	друга если	1	1
1272	в атмосфере	1	1
1273	нем не	1	1
1274	что без	3	1
1275	момент в	1	1
1276	которыми мы	2	1
1277	и прежде	3	1
1278	и создающей	1	1
1279	этого и	1	1
1280	говорим об	1	1
1281	же мы	1	1
1282	университета в	1	1
1283	такие элементы	1	1
1284	ли кто-нибудь	1	1
1285	форме и	1	1
1286	совсем другое	5	1
1287	что содержание	1	1
1288	речь о	2	1
1289	очень трудно	1	1
1290	как предмет	2	1
1291	эпоху возрождения	1	1
1292	потому его	1	1
1293	д и	5	1
1294	то такая	1	1
1295	в европе	1	1
1296	в отдельных	1	1
1297	или при	1	1
1298	этой системе	1	1
1299	котором мы	1	1
1300	или иного	5	1
1301	рода с	1	1
