N	2gram	Losev_Prob	Poddanst
151	во всей	4	2
152	есть нечто	13	2
153	помнить что	3	2
154	в силу	2	2
155	одна из	4	2
156	между прочим	3	2
157	например в	2	2
158	не менее	26	2
159	думать что	2	2
160	отнюдь не	15	2
161	с с	1	2
162	л а	1	2
163	со стороны	2	2
164	да и	11	2
165	не нужно	6	2
166	в эту	2	2
167	из них	3	2
168	есть не	10	2
169	тем более	13	2
170	есть в	9	2
171	и пусть	3	2
172	образом на	1	2
173	что из	1	2
174	переход от	1	2
175	не к	1	2
176	бесконечное количество	4	1
177	и осуществить	1	1
178	что было	2	1
179	е м	1	1
180	к сожалению	6	1
181	этих двух	2	1
182	были бы	2	1
183	представить себе	1	1
184	говорится о	1	1
185	нет ничего	12	1
186	во всяком	18	1
187	могли бы	2	1
188	значительная часть	1	1
189	ни к	1	1
190	был и	1	1
191	не есть	49	1
192	собственном смысле	1	1
193	и теперь	1	1
194	находятся в	2	1
195	и то	15	1
196	но идея	1	1
197	но как	11	1
198	понимать что	3	1
199	бы и	5	1
200	история и	1	1
201	чтобы это	1	1
202	мы можем	8	1
203	на этой	4	1
204	мы видим	2	1
205	а с	1	1
206	в данном	16	1
207	в советском	1	1
208	определенный момент	1	1
209	только к	1	1
210	с его	3	1
211	области и	2	1
212	что оно	4	1
213	очень и	1	1
214	и многие	2	1
215	ее по	1	1
216	существует но	2	1
217	никакого сомнения	1	1
218	в н	2	1
219	и более	4	1
220	можно говорить	3	1
221	вместе с	4	1
222	и здесь	8	1
223	в определенный	2	1
224	выражена в	2	1
225	в процесс	1	1
226	до тех	4	1
227	взятые в	2	1
228	монастыря в	1	1
229	бы за	1	1
230	и на	11	1
231	в самом	10	1
232	мир в	1	1
233	вопрос о	4	1
234	и очень	3	1
235	не означает	1	1
236	они не	1	1
237	наше сознание	2	1
238	может не	1	1
239	она должна	3	1
240	этой области	5	1
241	них в	1	1
242	на свои	1	1
243	в момент	2	1
244	это в	3	1
245	только что	2	1
246	поскольку они	2	1
247	гласит что	1	1
248	и главное	1	1
249	они являются	1	1
250	россия есть	1	1
251	к этой	2	1
252	на человеческую	1	1
253	переходит в	2	1
254	в основном	1	1
255	исходить из	1	1
256	с и	2	1
257	и глубины	1	1
258	что каждая	1	1
259	и который	3	1
260	соотношение между	3	1
261	очень далеко	1	1
262	она не	5	1
263	уже в	6	1
264	каждого слова	1	1
265	должна быть	2	1
266	более или	7	1
267	есть прежде	3	1
268	только как	2	1
269	того чтобы	10	1
270	и конца	1	1
271	мы знаем	1	1
272	равным образом	1	1
273	не относятся	1	1
274	к сфере	5	1
275	как осуществление	1	1
276	только мы	2	1
277	и менее	4	1
278	и всегда	3	1
279	представляет собой	2	1
280	в отдельности	4	1
281	прийти к	3	1
282	помимо воли	1	1
283	народов как	1	1
284	из всех	1	1
285	который конечно	1	1
286	которая хотя	2	1
287	выражается и	1	1
288	как далеко	1	1
289	есть область	1	1
290	во многих	4	1
291	взывает к	2	1
292	в определенном	1	1
293	что это	4	1
294	не более	1	1
295	конечно и	1	1
296	одно и	1	1
297	ни на	5	1
298	за последние	2	1
299	есть у	1	1
300	думается что	2	1
301	что при	2	1
302	есть как	2	1
303	и уже	4	1
304	ли или	1	1
305	мысли и	2	1
306	с которой	3	1
307	из тех	1	1
308	р с	1	1
309	из этих	5	1
310	идеи и	1	1
311	что если	5	1
312	что с	2	1
313	что то	1	1
314	связанные с	1	1
315	именно на	3	1
316	не как	2	1
317	только один	3	1
318	оно ни	1	1
319	и вся	1	1
320	мы все	1	1
321	в каждом	1	1
322	только на	13	1
323	где он	1	1
324	душе своей	1	1
325	не с	1	1
326	что эта	2	1
327	пусть не	5	1
328	может оказаться	1	1
329	полноты и	1	1
330	но где	1	1
331	в других	5	1
332	и при	4	1
333	и что	21	1
334	науки и	2	1
335	к действию	1	1
336	не могла	1	1
337	чем говорить	1	1
338	частности в	2	1
339	что и	2	1
340	кто не	1	1
341	в трех	1	1
342	тем и	3	1
343	мы хотим	3	1
344	или его	4	1
345	другой стороны	7	1
346	еще в	2	1
347	из числа	2	1
348	веры в	1	1
349	ни были	1	1
350	нет никакого	1	1
351	этом смысле	8	1
352	бы что	3	1
353	далеко не	9	1
354	только то	6	1
355	недостаточно для	1	1
356	составляющих ее	1	1
357	в этих	7	1
358	не вполне	4	1
359	что все	9	1
360	в истории	6	1
361	как оно	3	1
362	различия между	1	1
363	так же	12	1
364	человека с	2	1
365	в предыдущем	1	1
366	также и	22	1
367	ю в	1	1
368	этой последней	1	1
369	его в	9	1
370	знаем что	2	1
371	речь но	1	1
372	тем больше	1	1
373	каждый из	3	1
374	литературы и	5	1
375	и наоборот	1	1
376	который не	1	1
377	было и	2	1
378	все же	7	1
379	и притом	6	1
380	чтобы в	1	1
381	идет речь	2	1
382	в настоящее	17	1
383	нового не	2	1
384	называли себя	1	1
385	но на	1	1
386	л о	1	1
387	центральную область	1	1
388	что его	4	1
389	в результате	6	1
390	в рамках	1	1
391	в которой	2	1
392	предмету в	1	1
393	от тех	1	1
394	идти в	2	1
395	в прошлом	1	1
396	не очень	4	1
397	это такое	1	1
398	должен быть	1	1
399	не связаны	1	1
400	в этой	14	1
401	нужно говорить	1	1
402	числе и	2	1
403	только знак	2	1
404	дело касается	1	1
405	которая ни	1	1
406	узости и	1	1
407	в наших	2	1
408	к ним	1	1
409	прежде чем	3	1
410	и еще	3	1
411	этом не	1	1
412	прошлого не	1	1
413	из нее	1	1
414	может рассчитывать	1	1
415	тот или	4	1
416	что по	1	1
417	по преимуществу	4	1
418	на нее	2	1
419	себя в	1	1
420	само по	1	1
421	оно есть	1	1
422	известном смысле	1	1
423	и необходимы	1	1
424	настоящее время	17	1
425	отдельности и	1	1
426	же как	2	1
427	в реальной	1	1
428	можно судить	2	1
429	чтобы понять	3	1
430	какой угодно	1	1
431	на себя	2	1
432	что не	8	1
433	мы и	8	1
434	определенный и	1	1
435	если мы	16	1
436	та или	2	1
437	тем же	2	1
438	но для	3	1
439	в каком	7	1
440	может идти	1	1
441	но есть	2	1
442	что есть	1	1
443	судить по	1	1
444	могут стать	1	1
445	или хотя	2	1
446	богов и	1	1
447	к другим	2	1
448	возможно что	1	1
449	сливаются в	3	1
450	смысле не	1	1
451	или иная	1	1
452	какой она	1	1
453	если он	1	1
454	о смысле	1	1
455	каком смысле	1	1
456	тогда когда	4	1
457	и другим	2	1
458	значения но	1	1
459	находится в	2	1
460	давно уже	1	1
461	мира а	1	1
462	бы оно	3	1
463	самом точном	1	1
464	в какой	1	1
465	ясно что	7	1
466	с собой	3	1
467	без того	1	1
468	отношения в	2	1
469	место в	2	1
470	как и	7	1
471	с которым	1	1
472	и самих	1	1
473	в некотором	1	1
474	и само	3	1
475	мы отнюдь	1	1
476	или иной	8	1
477	в собственном	1	1
478	и внутренне	1	1
479	многих других	1	1
480	по одному	1	1
481	и именно	1	1
482	для каждого	2	1
483	притом в	1	1
484	есть та	2	1
485	и недостаточно	1	1
486	одновременно и	1	1
487	в одно	5	1
488	говорить об	2	1
489	значило бы	1	1
490	все еще	5	1
491	иной раз	3	1
492	вопросом о	1	1
493	на то	12	1
494	момента и	1	1
495	по количеству	1	1
496	собой переход	1	1
497	и по	3	1
498	этот вывод	2	1
499	и я	1	1
500	бы ее	1	1
501	т д	12	1
502	тех пор	4	1
503	или что	3	1
504	что во	1	1
505	и только	7	1
506	экономической политической	1	1
507	что именно	1	1
508	к предмету	3	1
509	в и	2	1
510	казалось бы	11	1
511	всяком случае	11	1
512	в свете	1	1
513	нисколько не	3	1
514	о котором	4	1
515	бы мы	5	1
516	не будут	1	1
517	не все	4	1
518	в достижении	1	1
519	эти последние	2	1
520	в условиях	2	1
521	на какие	1	1
522	он будет	2	1
523	друг друга	1	1
524	многие из	2	1
525	в движении	1	1
526	в это	2	1
527	без которой	2	1
528	для этого	5	1
529	с ее	1	1
530	в известном	1	1
531	и чем	2	1
532	гораздо более	6	1
533	не просто	30	1
534	он был	2	1
535	не имеет	8	1
536	xviii и	1	1
537	есть и	4	1
538	в число	1	1
539	и особенно	4	1
540	одно из	2	1
541	или менее	7	1
542	как некоего	1	1
543	везде и	1	1
544	рабочих и	3	1
545	мы возьмем	2	1
546	исторического прошлого	1	1
547	и ее	9	1
548	отличаться от	1	1
549	в которые	1	1
550	что жизнь	1	1
551	есть знак	13	1
552	чем оно	2	1
553	особенно в	3	1
554	с разных	1	1
555	относиться к	2	1
556	настоящую минуту	1	1
557	которая и	3	1
558	бы это	1	1
559	создается и	1	1
560	а м	2	1
561	виде то	2	1
562	бы нас	1	1
563	в душе	1	1
564	в настоящую	1	1
565	приближением к	1	1
566	никогда не	8	1
567	еще не	18	1
