N	2gram	Losev_Prob	Problemy
137	бы в	2	11
138	мы уже	2	11
139	в форме	1	11
140	не могут	3	11
141	бы и	1	11
142	так чтобы	1	11
143	сознания и	1	11
144	она не	1	11
145	или как	1	11
146	как будто	9	11
147	конце концов	7	11
148	а я	1	11
149	самого начала	3	10
150	говорит он	1	10
151	что не	3	10
152	сих пор	3	10
153	в него	1	10
154	до сих	3	10
155	для себя	6	10
156	с собою	2	10
157	в самой	5	10
158	романах достоевского	1	10
159	далеко не	6	10
160	отношение к	3	10
161	ведь и	1	10
162	в той	5	9
163	другой стороны	8	9
164	в них	5	9
165	хотя бы	11	9
166	достоевского но	1	9
167	что у	6	9
168	ивана карамазова	1	9
169	хотя и	10	9
170	но он	5	9
171	с самого	3	9
172	могут быть	2	9
173	всяком случае	6	9
174	ни в	17	9
175	в единстве	1	9
176	да и	5	9
177	ну так	4	9
178	или в	7	9
179	раз и	2	9
180	и потому	4	9
181	человека в	3	9
182	же и	2	8
183	в результате	11	8
184	и до	2	8
185	о том	17	8
186	а что	1	8
187	мы увидим	1	8
188	все время	5	8
189	из них	4	8
190	и он	5	8
191	несмотря на	7	8
192	ни было	2	8
193	но как	3	8
194	одним из	1	8
195	здесь не	12	8
196	и у	8	8
197	и от	7	8
198	мы должны	1	8
199	был бы	2	8
200	что это	4	8
201	никак не	10	8
202	тон и	1	8
203	в человеке	1	8
204	не на	1	8
205	с ними	1	8
206	и так	3	8
207	в диалоге	1	8
208	из его	1	8
209	он есть	1	8
210	достоевского нет	1	8
211	в произведениях	1	8
212	уже в	4	8
213	того что	8	8
214	это и	4	8
215	же не	4	8
216	с их	1	8
217	романов достоевского	1	8
218	то перед	2	8
219	и о	9	8
220	от него	1	7
221	тем как	2	7
222	в виду	3	7
223	в жизни	4	7
224	и со	1	7
225	вопрос о	2	7
226	только на	2	7
227	сказать что	13	7
228	что все	1	7
229	что она	2	7
230	что они	4	7
231	все его	1	7
232	это я	1	7
233	не было	4	7
234	не о	2	7
235	как его	1	7
236	в этих	3	7
237	и следовательно	1	7
238	во всех	2	7
239	то ни	4	7
240	друг другу	1	7
241	и др	1	7
242	с которым	2	7
243	его к	2	7
244	и ее	2	7
245	были бы	1	7
246	бы то	4	7
247	его с	2	7
248	например в	1	7
249	не входит	2	7
250	не хочу	1	7
251	он в	5	7
252	т д	1	7
253	тот же	6	7
254	но на	1	7
255	в их	4	7
256	все равно	1	7
257	в виде	25	7
258	но эта	2	7
259	сама по	2	7
260	мира и	5	7
261	к своему	3	7
262	и их	7	7
263	он с	2	7
264	такой же	1	7
265	что было	1	6
266	во всем	5	6
267	кроме того	5	6
268	в своих	3	6
269	не менее	8	6
270	на фоне	2	6
271	и нет	4	6
272	с этим	3	6
273	но эти	2	6
274	превращается в	1	6
275	конечно не	2	6
276	как на	1	6
277	не мог	5	6
278	героя не	1	6
279	в драме	2	6
280	здесь с	1	6
281	и этим	1	6
282	в художественном	2	6
283	человек и	2	6
284	на этом	1	6
285	для его	1	6
286	а с	4	6
287	человека как	1	6
288	но зато	1	6
289	можно было	4	6
290	этот вопрос	1	6
291	стиль и	1	6
292	в этой	14	6
293	я в	4	6
294	и самое	2	6
295	и здесь	1	6
296	за ним	1	6
297	в другой	1	6
298	в плоскости	1	6
299	отношения к	1	6
300	ни был	1	6
301	знает что	3	6
302	и вот	1	6
303	изображения и	1	6
304	он все	3	6
305	и во	2	6
306	друг друга	1	6
307	я вас	2	6
308	о герое	1	6
309	не принимает	1	6
310	но с	1	6
311	стремится к	1	6
312	по существу	2	6
313	на его	4	6
314	на них	1	6
315	как он	2	6
316	в начале	6	6
317	он знает	1	6
318	жизни и	7	6
319	на то	2	6
320	и только	4	6
321	для этого	2	6
322	но для	2	6
323	те же	1	5
324	и свой	1	5
325	именно в	11	5
326	с тем	7	5
327	мир и	2	5
328	самом и	1	5
329	в глаза	3	5
330	того же	7	5
331	но так	2	5
332	него не	2	5
333	крайней мере	8	5
334	этот мир	3	5
335	другого как	2	5
336	тому же	5	5
337	на себя	2	5
338	я и	1	5
339	в чем	3	5
340	в такой	3	5
341	той или	5	5
342	в уста	1	5
343	не могу	1	5
344	если б	1	5
345	ту сторону	1	5
346	однако в	4	5
347	его как	2	5
348	что может	1	5
349	в общем	1	5
350	это он	1	5
351	один из	2	5
352	то есть	38	5
353	он только	1	5
354	ним и	1	5
355	была бы	3	5
356	художественного творчества	10	5
357	сам по	3	5
358	него нет	1	5
359	функции в	1	5
360	со всеми	5	5
361	поэтому и	4	5
362	здесь мы	2	5
363	о своей	1	5
364	героев и	1	5
365	вместе с	15	5
366	и голос	1	5
367	по крайней	8	5
368	ни на	2	5
369	совершенно не	1	5
370	но у	1	5
371	тотчас же	2	5
372	мы не	7	5
373	в мир	3	5
374	нет и	3	5
375	но именно	2	5
376	том же	2	5
377	в ее	6	5
378	поэтому он	1	5
379	и то	6	5
380	они не	3	5
381	он как	2	5
382	я теперь	1	5
383	где он	2	5
384	ведь это	1	5
385	слова но	2	5
386	в обычном	1	5
387	между собою	2	5
388	слова на	1	5
389	по своему	3	5
390	нисколько не	7	5
391	он ни	1	5
392	в ней	4	5
393	быть и	1	5
394	когда он	3	5
395	же что	1	5
396	и самого	3	5
397	или иной	4	5
398	тому что	2	5
399	мира в	3	5
400	является в	1	4
401	все что	2	4
402	что если	1	4
403	к другу	1	4
404	мы и	2	4
405	только что	2	4
406	с этой	4	4
407	еще более	4	4
408	они уже	1	4
409	более или	1	4
410	в духе	4	4
411	такой образ	1	4
412	друг к	1	4
413	в пределы	1	4
414	в одно	6	4
415	на друга	1	4
416	то это	1	4
417	он был	5	4
418	даже и	11	4
419	автора в	1	4
420	за собой	1	4
421	уже и	4	4
422	друг на	1	4
423	его за	2	4
424	или менее	1	4
425	образом как	2	4
426	во всей	1	4
427	и вдруг	1	4
428	от них	2	4
429	на котором	1	4
430	они могут	1	4
431	не то	4	4
432	все в	3	4
433	он тоже	2	4
434	поэтому в	1	4
435	тем не	8	4
436	которого он	2	4
437	что такое	1	4
438	связи с	11	4
439	в которой	7	4
440	и говорит	2	4
441	его романов	1	4
442	теперь на	1	4
443	то в	4	4
444	время как	4	4
445	не есть	3	4
446	в эту	1	4
447	на себе	1	4
448	под влиянием	3	4
449	его творчестве	1	4
450	эти слова	1	4
451	именно потому	1	4
452	ли будет	1	4
453	в рассказе	2	4
454	им и	1	4
455	но только	5	4
456	а вовсе	1	4
457	ни были	1	4
458	в едином	1	4
459	или наконец	1	4
460	почему же	1	4
461	другому и	2	4
462	не значит	1	4
463	в первой	2	4
464	с ее	1	4
465	всех этих	3	4
466	мы видели	2	4
467	своего собственного	1	4
468	из которых	2	4
469	если не	6	4
470	конечно и	1	4
471	быть даже	1	4
472	бы не	4	4
473	нет в	1	4
474	здесь нет	4	4
475	то он	2	4
476	то и	7	4
477	и если	2	4
478	он хочет	2	4
479	о своем	2	4
480	времени и	1	4
481	над собой	1	4
482	как предмет	1	4
483	он должен	2	4
484	заставляет его	1	4
485	что оно	2	4
486	тоже не	2	4
487	нет ни	4	4
488	вы меня	1	4
489	этом отношении	4	4
490	в литературе	5	4
491	со своим	1	4
492	здесь в	7	4
493	себе но	2	4
494	а то	2	4
495	вообще не	1	4
496	бы с	2	4
497	и без	5	4
498	слова не	1	4
499	это было	2	4
500	в каждой	2	4
501	об этом	11	4
502	а так	1	4
503	мысли в	2	4
504	бы ни	1	4
505	жизнь и	6	4
506	также и	21	4
507	только так	1	4
508	другим и	1	4
509	еще в	6	4
510	от того	1	4
511	него и	2	4
512	и прежде	2	4
513	это в	2	4
514	таким же	1	4
515	по всему	2	3
516	о чем	2	3
517	в большей	2	3
518	говорит о	9	3
519	а затем	1	3
520	чтобы в	1	3
521	жизнь в	3	3
522	есть в	6	3
523	автор в	1	3
524	приходит в	1	3
525	мысли о	1	3
526	является для	3	3
527	ставрогина и	1	3
528	функций в	1	3
529	самой структуре	1	3
530	не я	1	3
531	можно сказать	10	3
532	здесь конечно	3	3
533	в данном	6	3
534	жизни а	1	3
535	что этот	6	3
536	отсюда и	1	3
537	в различных	1	3
538	точке зрения	2	3
539	настоящее время	7	3
540	одной из	5	3
541	почти нет	1	3
542	и вообще	11	3
543	что даже	1	3
544	в эти	1	3
545	свои собственные	1	3
546	всего в	1	3
547	только не	1	3
548	по преимуществу	2	3
549	в братьях	1	3
550	она в	2	3
551	сознание в	1	3
552	и герой	1	3
553	чем у	1	3
554	и рассказ	1	3
555	и человек	1	3
556	чем в	1	3
557	что вы	1	3
558	пути и	1	3
559	что его	4	3
560	будто бы	5	3
561	здесь же	1	3
562	в таком	4	3
563	в устах	1	3
564	он теперь	2	3
565	человек в	1	3
566	эту особенность	1	3
567	и изображать	1	3
568	в смысле	8	3
569	слиться с	1	3
570	именно как	1	3
571	могли бы	2	3
572	мы можем	5	3
573	очень часто	1	3
574	ему но	1	3
575	совсем не	4	3
576	как человек	1	3
577	его жизнь	1	3
578	по своей	3	3
579	мы здесь	2	3
580	и мы	1	3
581	это вовсе	1	3
582	на который	1	3
583	и есть	4	3
584	значение в	1	3
585	и по	2	3
586	чтобы не	1	3
587	своего рода	1	3
588	почти не	1	3
589	том или	3	3
590	и при	2	3
591	с внутренним	1	3
592	и делает	2	3
593	сводится к	1	3
594	обращается к	1	3
595	то время	4	3
596	из тех	3	3
597	есть нечто	1	3
598	независимость от	1	3
599	вы не	1	3
600	братьях карамазовых	1	3
601	не является	2	3
602	на нее	1	3
603	который не	1	3
604	да еще	1	3
605	того чтобы	3	3
606	это все	2	3
607	а может	3	3
608	оно является	1	3
609	и уже	2	3
610	и больше	1	3
611	именно на	2	3
612	вступает в	1	3
613	в последний	1	3
614	им в	1	3
615	без всякого	3	3
616	если мы	2	3
617	тем же	4	3
618	мог бы	2	3
619	не за	2	3
620	лишь о	1	3
621	что тут	1	3
622	слова он	1	3
623	в сознании	3	3
624	есть только	4	3
625	совсем другое	2	3
626	правда в	3	3
627	во времени	1	3
628	в настоящее	7	3
629	человека но	2	3
630	может найти	1	3
631	или к	4	3
632	данном случае	5	3
633	того как	5	3
634	сам в	2	3
635	не для	2	3
636	которых он	1	3
637	тут не	1	3
638	ее в	2	3
639	в других	5	3
640	у нас	17	3
641	кто бы	1	3
642	в повести	1	3
643	мы будем	2	3
644	раз в	2	3
645	однако не	2	3
646	себе что	1	3
647	этого не	2	3
648	у толстого	1	3
649	дело в	4	3
650	никому не	2	3
651	если и	4	3
652	или даже	4	3
653	на одном	2	3
654	но уже	3	3
655	а он	2	3
656	предметом изображения	1	3
657	того или	3	3
658	а к	1	3
659	тут и	4	3
660	сказать о	2	3
661	он говорит	2	3
662	а его	5	3
663	предмет изображения	1	3
664	из этих	2	3
665	нового времени	4	3
666	ним как	1	3
667	только у	1	3
668	что из	1	3
669	человека и	4	3
670	которые в	3	3
671	что на	1	3
672	же в	4	3
673	все еще	4	3
674	нуждается в	2	3
675	то все	1	3
676	бытия в	1	3
677	противоречии с	1	3
678	как символ	15	3
679	себе а	3	3
680	и другие	4	2
681	в душе	1	2
682	в настоящем	1	2
683	и очень	3	2
684	указывает на	4	2
685	перед вами	1	2
686	тех кто	1	2
687	и имеет	1	2
688	любовь к	1	2
689	из всех	2	2
690	но тем	2	2
691	что дело	1	2
692	одно из	2	2
693	не столько	1	2
694	что тогда	1	2
695	от одного	4	2
696	вот что	4	2
697	с прямым	1	2
698	по природе	1	2
699	весь этот	3	2
700	что весь	1	2
701	к более	1	2
702	в музыке	1	2
703	меня в	4	2
704	в корне	2	2
705	его на	3	2
706	а именно	12	2
707	случайно и	1	2
708	во все	3	2
709	еще далеко	1	2
710	всегда с	1	2
711	себе все	2	2
712	силы и	2	2
713	и каждое	2	2
714	в противоположность	3	2
715	только как	1	2
716	и свое	2	2
717	но даже	6	2
718	для того	4	2
719	не всегда	5	2
720	в этот	4	2
721	что вся	1	2
722	с помощью	2	2
723	когда она	1	2
724	мыслить и	2	2
725	выступает здесь	1	2
726	всего как	1	2
727	обращаясь к	1	2
728	что еще	1	2
729	бы два	1	2
730	не вмещается	1	2
731	даже с	1	2
732	себе в	2	2
733	до того	3	2
734	свою очередь	2	2
735	перед ним	1	2
736	для вас	1	2
737	с христом	1	2
738	художественного изображения	1	2
739	сохранить за	1	2
740	с такою	2	2
741	я с	2	2
742	в контексте	1	2
743	с большим	1	2
744	типа в	1	2
745	в нашем	5	2
746	же она	1	2
747	хотя правда	1	2
748	не исчерпали	1	2
749	к этому	2	2
750	и был	2	2
751	к этим	1	2
752	и душа	1	2
753	его голоса	1	2
754	в заключение	3	2
755	достоевский прежде	1	2
756	вся эта	3	2
757	мы привели	1	2
758	и весь	2	2
759	ум и	1	2
760	представим себе	1	2
761	друга но	1	2
762	после того	3	2
763	об одном	1	2
764	с одной	5	2
765	на том	1	2
766	начала и	2	2
767	ты не	1	2
768	в качестве	9	2
769	совершенно новое	1	2
770	в самые	1	2
771	не мир	1	2
772	одного момента	1	2
773	и других	1	2
774	прежде чем	2	2
775	в тонах	1	2
776	исчерпали всех	1	2
777	на одну	2	2
778	и создает	1	2
779	от какой	1	2
780	не кто	2	2
781	и она	1	2
782	одном из	1	2
783	от этого	4	2
784	его жизни	1	2
785	представляется нам	1	2
786	больше всего	1	2
787	под силу	1	2
788	лишь для	1	2
789	не нужно	1	2
790	в преступлении	1	2
791	что их	1	2
792	но к	2	2
793	человека а	2	2
794	не был	1	2
795	братьев карамазовых	1	2
796	здесь как	5	2
797	что же?	4	2
798	и быть	1	2
799	бы к	1	2
800	и речи	2	2
801	или же	2	2
802	в ответ	1	2
803	мысль что	1	2
804	и является	6	2
805	почти всегда	3	2
806	человеческого духа	4	2
807	также не	1	2
808	у которого	2	2
809	не раз	4	2
810	нем и	2	2
811	все он	1	2
812	и глубоко	1	2
813	не удастся	1	2
814	что для	2	2
815	столь же	1	2
816	художественного произведения	1	2
817	иной раз	4	2
818	же мы	1	2
819	для построения	1	2
820	из этого	6	2
821	которые были	2	2
822	отнюдь не	14	2
823	явления в	1	2
824	радости и	1	2
825	хочу я	1	2
826	после убийства	1	2
827	не случайно	1	2
828	вообще нет	2	2
829	замысел автора	1	2
830	в особенности	1	2
831	от нее	2	2
832	не так	4	2
833	очень важно	2	2
834	во втором	2	2
835	из возможных	1	2
836	и этот	1	2
837	они и	2	2
838	как с	2	2
839	до времени	1	2
840	сознания о	1	2
841	тогда когда	4	2
842	на первом	3	2
843	смысле слова	12	2
844	и должно	1	2
845	это уже	4	2
846	здесь он	2	2
847	для них	3	2
848	разобраться в	2	2
849	и вполне	7	2
850	такого же	3	2
851	и сердце	1	2
852	появляются в	1	2
853	этой точки	2	2
854	во что	1	2
855	от своего	1	2
856	имеет значение	1	2
857	с ней	3	2
858	их и	1	2
859	в россии	2	2
860	сущности в	1	2
861	она и	2	2
862	свой собственный	2	2
863	и они	3	2
864	к его	5	2
865	что такой	2	2
866	типа или	1	2
867	я хочу	1	2
868	эта тема	1	2
869	не место	1	2
870	не имеет	3	2
871	ему и	1	2
872	всей своей	2	2
873	своей жизни	1	2
874	к той	1	2
875	на всю	1	2
876	но оно	1	2
877	не давая	1	2
878	он пишет	2	2
879	художественный образ	4	2
880	еще и	6	2
881	поэтому не	1	2
882	в главе	1	2
883	ясно и	2	2
884	в свою	4	2
885	в значительной	3	2
886	этом рассказе	1	2
887	но лишь	1	2
888	нашей работы	1	2
889	с которой	1	2
890	и об	2	2
891	не потому	1	2
892	ее с	1	2
893	русский народ	1	2
894	и земли	2	2
895	у человека	1	2
896	чем не	2	2
897	в истории	1	2
898	среди которых	1	2
899	быть это	1	2
900	было и	1	2
901	мне не	1	2
902	что здесь	8	2
903	заметить что	1	2
904	нем не	1	2
905	их с	1	2
906	в образе	2	2
907	котором мы	1	2
908	не видит	1	2
909	из него	1	2
910	найти в	1	2
911	уже с	1	2
912	образы и	1	2
913	такое же	1	2
914	в прямом	1	2
915	ничем не	1	2
916	человеком а	2	2
917	с начала	2	2
918	в поэзии	1	2
919	и сама	4	2
920	всякий человек	1	2
921	в художественной	1	2
922	данте и	4	2
923	для всего	2	2
924	для нас	14	2
925	чем он	1	2
926	только он	1	2
927	в г	1	2
928	и тут	4	2
929	без всяких	1	2
930	при условии	1	2
931	до последней	1	2
932	может сохранить	1	2
933	в силах	3	2
934	с теми	3	2
935	когда все	1	2
936	в стороне	1	2
937	случае не	2	2
938	в какой	5	2
939	он тут	1	2
940	лишь с	1	2
941	как она	1	2
942	знал что	1	2
943	является не	2	2
944	в еще	1	2
945	только и	9	2
946	и художественного	1	2
947	должен быть	2	2
948	единство и	1	2
949	является поэтому	1	2
950	его же	1	2
951	не все	3	2
952	еще до	2	2
953	твердый и	1	2
954	и хочет	3	2
955	перед тем	1	2
956	хотя он	1	2
957	эти последние	1	2
958	слово это	1	2
959	и почти	1	2
960	и ни	4	2
961	то другой	1	2
962	что касается	5	2
963	но она	1	2
964	людей он	1	2
965	можно найти	6	2
966	стало быть	1	2
967	всей его	1	2
968	этом произведении	2	2
969	же самое	2	2
970	к ней	2	2
971	данного произведения	1	2
972	или другом	1	2
973	наконец на	1	2
974	тихо и	1	2
975	действительно не	1	2
976	для своих	1	2
977	но я	2	2
978	все более	1	2
979	же это	1	2
980	надо было	1	2
981	образ в	1	2
982	мы его	3	2
983	и совершенно	2	2
984	как для	1	2
985	дело здесь	2	2
986	форме и	1	2
987	не к	3	2
988	уже во	1	1
989	и ценное	1	1
990	слова при	1	1
991	достоевского конечно	1	1
992	надо уметь	1	1
993	бы мир	1	1
994	для всех	2	1
995	можно говорить	1	1
996	бы несколько	1	1
997	а пожалуй	1	1
998	никогда и	1	1
999	его изображения	1	1
1000	неподвижной и	2	1
1001	которые не	1	1
1002	творчества в	1	1
1003	которые здесь	1	1
1004	со всей	2	1
1005	и люди	2	1
1006	некоторой степени	4	1
1007	важно для	1	1
1008	или иных	2	1
1009	роман или	1	1
1010	это лишь	1	1
1011	кто иной	2	1
1012	свое дело	1	1
1013	найти и	3	1
1014	однако и	1	1
1015	ему совершенно	1	1
1016	людей но	5	1
1017	тоже из	1	1
1018	и когда	1	1
1019	достоевского можно	1	1
1020	а перед	1	1
1021	формы в	1	1
1022	одно общее	1	1
1023	следует что	1	1
1024	этот момент	1	1
1025	здесь дан	1	1
1026	она уже	1	1
1027	ни стало	1	1
1028	конца не	1	1
1029	которой они	1	1
1030	жить и	1	1
1031	что человек	1	1
1032	глубоко и	1	1
1033	нас в	5	1
1034	вселенной а	1	1
1035	требует от	1	1
1036	самых глубоких	1	1
1037	своих собственных	1	1
1038	случае он	1	1
1039	а другие	1	1
1040	был у	1	1
1041	собою на	1	1
1042	в живом	1	1
1043	же эти	1	1
1044	что слово	1	1
1045	его тело	1	1
1046	которая была	2	1
1047	сходно с	1	1
1048	в драматическом	1	1
1049	в борьбе	2	1
1050	был за	1	1
1051	и чужой	1	1
1052	черты в	1	1
1053	из двух	1	1
1054	а во-вторых	1	1
1055	и ярко	1	1
1056	ставрогина в	1	1
1057	от каждого	1	1
1058	из самых	1	1
1059	или тип	1	1
1060	но по	3	1
1061	и полное	1	1
1062	форму и	2	1
1063	или на	1	1
1064	и требует	1	1
1065	достоевским как	1	1
1066	с ума	1	1
1067	я могу	1	1
1068	уже нет	1	1
1069	себе с	1	1
1070	но пока	1	1
1071	самого и	1	1
1072	продолжением и	1	1
1073	заложенную в	1	1
1074	но чисто	1	1
1075	что по	1	1
1076	ум у	1	1
1077	духа в	2	1
1078	а самому	1	1
1079	только для	5	1
1080	них мы	1	1
1081	для их	2	1
1082	мы считаем	1	1
1083	верит что	1	1
1084	ведь не	1	1
1085	вас за	1	1
1086	так например	1	1
1087	как здесь	1	1
1088	на первый	1	1
1089	и суда	1	1
1090	редчайших случаях	1	1
1091	всем его	1	1
1092	были лишь	1	1
1093	также что	1	1
1094	всякого рода	2	1
1095	а вместе	2	1
1096	нам представляется	1	1
1097	в дальнейшем	7	1
1098	и образ	1	1
1099	первый взгляд	1	1
1100	я живу	1	1
1101	сам же	4	1
1102	сделать в	1	1
1103	его структуре	1	1
1104	он изображает	1	1
1105	было не	1	1
1106	а скорее	2	1
1107	на этой	2	1
1108	к другой	2	1
1109	в чувствах	1	1
1110	первым и	1	1
1111	же то	1	1
1112	не могли	2	1
1113	в действительности	1	1
1114	среди всех	1	1
1115	следовало бы	1	1
1116	но нам	1	1
1117	же автора	2	1
1118	эти идеи	2	1
1119	не боится	1	1
1120	жизни кроме	1	1
1121	доказать что	2	1
1122	но кто	1	1
1123	ведь то	1	1
1124	о которых	2	1
1125	этом мы	1	1
1126	говорить не	1	1
1127	не должен	1	1
1128	вмещается в	1	1
1129	ничто не	1	1
1130	им людей	1	1
1131	уже у	6	1
1132	бы даже	4	1
1133	в каких	3	1
1134	сталкивается в	1	1
1135	искусства и	1	1
1136	бесконечности но	1	1
1137	и другой	2	1
1138	времени в	1	1
1139	на следующий	1	1
1140	перед всем	1	1
1141	собою бесконечный	1	1
1142	простой художественной	1	1
1143	место с	1	1
1144	поэтому мы	1	1
1145	и такого	1	1
1146	с теорией	2	1
1147	не заходит	1	1
1148	во-вторых в	1	1
1149	мы все	1	1
1150	не приходит	1	1
1151	не исключает	1	1
1152	победы над	1	1
1153	концов не	1	1
1154	точно так	4	1
1155	приходит к	2	1
1156	но сначала	1	1
1157	предисловии к	2	1
1158	настоящее в	1	1
1159	говорит что	1	1
1160	друга что	1	1
1161	на своего	1	1
1162	любви к	2	1
1163	поступков в	1	1
1164	не уверен	1	1
1165	в чистом	1	1
1166	но как-то	1	1
1167	к свободе	1	1
1168	мере не	5	1
1169	всегда и	2	1
1170	до самого	1	1
1171	и остается	1	1
1172	пока он	1	1
1173	и дает	1	1
1174	в прошлом	1	1
1175	к ним	3	1
1176	и над	1	1
1177	вообще и	3	1
1178	бога и	1	1
1179	это тоже	1	1
1180	ней и	1	1
1181	ее но	1	1
1182	чтобы они	2	1
1183	жизни как	1	1
1184	структура образа	1	1
1185	для всей	1	1
1186	она ни	1	1
1187	они должны	1	1
1188	достоевского все	2	1
1189	смысле не	1	1
1190	с крайним	1	1
1191	есть это	1	1
1192	под названием	5	1
1193	в груди	1	1
1194	все многообразие	1	1
1195	момент в	1	1
1196	который в	10	1
1197	что именно	2	1
1198	всех людей	1	1
1199	всей земле	1	1
1200	именно с	1	1
1201	тоже говорит	1	1
1202	по поводу	2	1
1203	этот образ	3	1
1204	тут же	7	1
1205	в европе	2	1
1206	к очень	1	1
1207	мыслится в	2	1
1208	уже по	2	1
1209	от человека	1	1
1210	о великом	2	1
1211	но самый	1	1
1212	так у	1	1
1213	из сочинений	1	1
1214	не просто	12	1
1215	из одних	1	1
1216	кто является	1	1
1217	принцип единства	1	1
1218	его признания	1	1
1219	что едва	1	1
1220	едва ли	13	1
1221	смысле как	2	1
1222	жизни с	1	1
1223	свое собственное	2	1
1224	говорит как	1	1
1225	не делал	1	1
1226	ряд или	1	1
1227	в распоряжении	1	1
1228	уже здесь	1	1
1229	не зная	1	1
1230	не выходит	1	1
1231	строгий и	1	1
1232	смотрит и	1	1
1233	менее в	2	1
1234	а наоборот	2	1
1235	отражение в	1	1
1236	землю и	2	1
1237	в петербурге	2	1
1238	его самого	1	1
1239	стоит перед	1	1
1240	не говоря	2	1
1241	не видел	1	1
1242	которая от	1	1
1243	такого рода	4	1
1244	внимание на	4	1
1245	абсолютного духа	1	1
1246	душ и	1	1
1247	к творчеству	1	1
1248	проявляется в	3	1
1249	но слово	1	1
1250	тех самых	1	1
1251	на этих	1	1
1252	довольно ясно	1	1
1253	по мнению	3	1
1254	после этого	1	1
1255	и за	2	1
1256	верит в	4	1
1257	мечты и	1	1
1258	бытия и	1	1
1259	не от	1	1
1260	не больше	2	1
1261	весь мир	1	1
1262	в третьем	1	1
1263	и настойчиво	1	1
1264	и всякой	1	1
1265	эта для	1	1
1266	зрения которого	1	1
1267	не под	1	1
1268	и притом	8	1
1269	видит в	3	1
1270	только к	1	1
1271	упоминали выше	1	1
1272	в мысли	1	1
1273	бы только	1	1
1274	однако он	1	1
1275	о возможности	1	1
1276	такое понимание	1	1
1277	форме этого	1	1
1278	ее от	1	1
1279	в редчайших	1	1
1280	при анализе	2	1
1281	для историка	1	1
1282	все мое	1	1
1283	это мы	2	1
1284	и чисто	2	1
1285	противоречит тому	1	1
1286	смысле он	1	1
1287	и последняя	1	1
1288	упорно и	1	1
1289	легенда о	1	1
1290	xviii века	1	1
1291	в непрерывном	1	1
1292	точном смысле	1	1
1293	на тот	2	1
1294	смысле и	1	1
1295	учение о	4	1
1296	в связи	11	1
1297	ясно что	11	1
1298	бы глупо	1	1
1299	по одному	2	1
1300	здесь перед	6	1
1301	чем иным	3	1
1302	тысяч лет	2	1
1303	и вместе	3	1
1304	иным как	3	1
1305	он вовсе	1	1
1306	уже давно	2	1
1307	и являются	1	1
1308	и жизнь	1	1
1309	обращать на	1	1
1310	у байрона	1	1
1311	это путь	1	1
1312	вся природа	1	1
1313	больше и	1	1
1314	должно было	1	1
1315	в двух	1	1
1316	только еще	3	1
