N	2gram	Vygotskiy_	Hudozhes
166	отношении к	1	3
167	направленной на	2	3
168	в одном	5	3
169	имеем в	1	3
170	это отношение	1	3
171	во всей	8	3
172	и внешней	1	3
173	из этих	6	3
174	и для	3	3
175	в системе	1	3
176	он должен	4	3
177	таким образом	39	3
178	человека к	4	3
179	в единое	2	3
180	с одной	14	3
181	том числе	3	3
182	с точки	34	3
183	как раз	8	3
184	двоякого рода	1	3
185	все прочие	2	3
186	внешнего мира	2	3
187	связи с	7	3
188	в таком	1	3
189	в контексте	1	3
190	как говорит	2	3
191	в связи	3	3
192	или даже	2	3
193	по своему	1	3
194	во всех	4	3
195	как уже	9	3
196	тому как	3	3
197	личности и	1	3
198	принадлежит к	2	3
199	в свою	4	3
200	в которой	6	3
201	одно и	2	3
202	к области	1	3
203	автора и	1	3
204	говоря о	1	3
205	в пределах	1	3
206	этом смысле	3	3
207	того же	1	3
208	человека с	3	3
209	что можно	4	3
210	тот или	1	3
211	слова в	2	3
212	в узком	1	3
213	в целом	29	3
214	и ее	9	3
215	ведет к	1	2
216	и другие	1	2
217	образом и	4	2
218	один из	3	2
219	речевой деятельности	1	2
220	жизни а	1	2
221	и который	4	2
222	с ним	3	2
223	строго говоря	2	2
224	из которых	6	2
225	а затем	5	2
226	окружающей его	1	2
227	одно из	3	2
228	но чтобы	1	2
229	том и	1	2
230	по себе	9	2
231	в них	5	2
232	оно не	1	2
233	этой точки	2	2
234	самом деле	8	2
235	между которыми	3	2
236	заключается в	12	2
237	все эти	6	2
238	именно в	8	2
239	по мысли	1	2
240	значения и	2	2
241	значительной степени	2	2
242	из тех	3	2
243	в одно	1	2
244	как в	7	2
245	жизни в	1	2
246	отличается от	1	2
247	в итоге	1	2
248	ни для	1	2
249	в известном	4	2
250	всей своей	2	2
251	которая не	1	2
252	в каком	3	2
253	своей жизни	1	2
254	о том	14	2
255	не входит	2	2
256	при всей	1	2
257	свою очередь	3	2
258	ни к	1	2
259	во внешнем	1	2
260	полноте и	1	2
261	вытекает из	3	2
262	не могли	2	2
263	между собой	5	2
264	внешней речи	4	2
265	совершенно иной	1	2
266	своей природе	3	2
267	совпадает с	1	2
268	высказывания и	1	2
269	на основе	7	2
270	не всегда	1	2
271	не сама	1	2
272	слова и	5	2
273	могло быть	1	2
274	между двумя	2	2
275	и больше	1	2
276	воздействия на	1	2
277	не могло	5	2
278	быть названо	1	2
279	вступает в	1	2
280	может служить	1	2
281	речь идет	4	2
282	говорит что	9	2
283	вслед за	3	2
284	и это	3	2
285	превращается в	3	2
286	для которого	3	2
287	не вполне	1	2
288	так же	18	2
289	и возможность	1	2
290	еще один	2	2
291	и наоборот	1	2
292	об этом	6	2
293	должен быть	6	2
294	из виду	2	2
295	с самим	2	2
296	видим в	1	2
297	если мы	8	2
298	что отличает	1	2
299	в нашем	3	2
300	нечто в	2	2
301	всякий раз	2	2
302	для понимания	1	2
303	который в	7	2
304	одна из	1	2
305	этого слова	7	2
306	здесь не	1	2
307	коем случае	1	2
308	на котором	1	2
309	не просто	1	2
310	в самой	4	2
311	чем это	3	2
312	речи а	1	2
313	никогда не	8	2
314	и по	3	2
315	начиная с	2	2
316	бы то	1	2
317	то в	1	2
318	но на	4	2
319	этих двух	4	2
320	мышления и	50	2
321	в коем	1	2
322	одной из	4	2
323	наших глазах	1	2
324	опыта к	1	2
325	что сама	2	2
326	несмотря на	6	2
327	ни было	1	2
328	внешнем мире	1	2
329	к нашему	1	2
330	что такое	1	2
331	ее в	3	2
332	все это	9	2
333	что и	3	2
334	или иную	1	2
335	с их	2	2
336	к жизни	1	2
337	слова не	1	2
338	у него	2	2
339	от всех	3	2
340	или в	2	2
341	говорит в	2	2
342	и более	6	2
343	не от	1	2
344	одним из	1	2
345	что она	6	2
346	каждая из	2	2
347	сама по	3	2
348	тому что	6	2
349	в равной	2	2
350	случае не	2	2
351	во внутренней	1	2
352	в какой	5	2
353	я не	4	2
354	личности с	1	2
355	мира и	2	2
356	к своему	2	2
357	только и	1	2
358	потребности и	1	2
359	в сторону	1	2
360	в чем	5	2
361	делает его	1	2
362	вовсе не	5	2
363	вопрос что	1	2
364	тем более	7	2
365	а для	2	2
366	и потому	3	2
367	только лишь	1	2
368	о себе	1	2
369	но как	1	2
370	а с	8	2
371	при чтении	1	2
372	на этом	3	2
373	данный момент	1	2
374	единое целое	4	2
375	ту или	2	2
376	то ни	1	2
377	дело не	1	2
378	в значительной	2	2
379	не с	2	2
380	за пределы	4	2
381	таких случаях	1	2
382	от своего	1	2
383	это может	1	2
384	человека и	6	2
385	мы по	1	2
386	всей его	5	2
387	жизнь личности	1	2
388	идет о	5	2
389	могла бы	2	2
390	в этой	13	2
391	числе и	3	2
392	что может	5	2
393	известном смысле	3	2
394	и особенно	1	2
395	для обозначения	1	2
396	и др	5	2
397	о его	1	2
398	материала в	1	2
399	с чем	2	2
400	столь же	8	2
401	включает в	2	2
402	из этого	6	2
403	в данный	1	2
404	отнюдь не	2	2
405	в особенности	1	1
406	с которыми	2	1
407	почву для	1	1
408	к такому	1	1
409	от него	1	1
410	однако и	1	1
411	на границах	1	1
412	все что	4	1
413	речи может	1	1
414	и образует	1	1
415	для всех	8	1
416	и здесь	1	1
417	и мира	1	1
418	не позволяет	1	1
419	за ним	1	1
420	речи когда	1	1
421	одним словом	1	1
422	как с	1	1
423	значением но	1	1
424	и свою	1	1
425	которая в	2	1
426	живет в	3	1
427	речи для	2	1
428	слова так	2	1
429	на ее	2	1
430	между этими	7	1
431	первую очередь	3	1
432	речи ибо	2	1
433	теперь в	2	1
434	можно назвать	2	1
435	с вещами	2	1
436	что делает	1	1
437	вопросу о	2	1
438	его за	1	1
439	оказывается не	1	1
440	это игра	1	1
441	и другим	2	1
442	представляют собой	2	1
443	что это	8	1
444	содержит в	1	1
445	человеком который	1	1
446	природе и	3	1
447	по выражению	2	1
448	историческое состояние	1	1
449	в сущности	13	1
450	какой бы	1	1
451	одном и	1	1
452	в другой	2	1
453	привести к	2	1
454	самой жизни	1	1
455	те же	2	1
456	звуковыми сигналами	1	1
457	в область	1	1
458	с не	1	1
459	из того	7	1
460	речи как	11	1
461	отношений как	1	1
462	остающейся в	1	1
463	представлений о	2	1
464	впрочем и	1	1
465	и делает	2	1
466	бы они	1	1
467	которого может	1	1
468	в результате	7	1
469	то с	1	1
470	быть может	1	1
471	противоречие с	1	1
472	речи от	4	1
473	и вполне	1	1
474	и само	2	1
475	свое имя	2	1
476	в научном	1	1
477	бы место	1	1
478	не могут	1	1
479	для данного	2	1
480	со всеми	2	1
481	и позволило	1	1
482	должен был	1	1
483	сознаний в	1	1
484	его лишь	1	1
485	не случайна	1	1
486	и даже	5	1
487	если не	3	1
488	все то	1	1
489	общения между	1	1
490	до этого	1	1
491	предметов в	2	1
492	в собственном	8	1
493	различных людей	1	1
494	и делают	1	1
495	о мире	3	1
496	его природы	1	1
497	мы говорим	2	1
498	как об	1	1
499	значение в	4	1
500	если говорить	2	1
501	всем остальным	2	1
502	отношение человека	1	1
503	тем что	7	1
504	от всего	2	1
505	этого в	1	1
506	из всего	1	1
507	и будет	1	1
508	и действительно	1	1
509	то время	5	1
510	стороны изучение	1	1
511	как целому	1	1
512	стороны в	1	1
513	мы встречаемся	2	1
514	зрения или	1	1
515	к нам	1	1
516	в соответствии	1	1
517	и внутренне	1	1
518	приходит в	1	1
519	это скорее	1	1
520	о судьбе	2	1
521	переживания как	1	1
522	вместе с	14	1
523	все же	6	1
524	думает только	1	1
525	монолог в	1	1
526	вещами или	1	1
527	существует не	1	1
528	предмета и	1	1
529	только для	6	1
530	не имеет	5	1
531	речь в	4	1
532	да и	1	1
533	однако это	1	1
534	о котором	3	1
535	другому человеку	2	1
536	зависимости от	8	1
537	характерна для	1	1
538	и слово	2	1
539	в это	1	1
540	на их	2	1
541	друг от	4	1
542	на каждом	2	1
543	свою собственную	4	1
544	которой не	2	1
545	нет в	1	1
546	личность как	1	1
547	но мы	4	1
548	отдает себе	2	1
549	на первый	3	1
550	по крайней	1	1
551	перед нами	7	1
552	всем его	1	1
553	ты здесь	1	1
554	свое время	1	1
555	говорит лишь	1	1
556	с этим	8	1
557	если с	1	1
558	лишь одну	1	1
559	деятельности сознания	1	1
560	от внешней	6	1
561	с восприятием	1	1
562	ту форму	1	1
563	тем в	1	1
564	значения для	1	1
565	деятельности если	1	1
566	исходя из	1	1
567	существенный момент	1	1
568	в первую	3	1
569	бы и	4	1
570	в центр	1	1
571	не существует	4	1
572	в котором	6	1
573	зависит от	2	1
574	в действительности	1	1
575	когда на	1	1
576	и пр	2	1
577	на части	1	1
578	этой деятельности	1	1
579	языка и	3	1
580	восприятия в	1	1
581	о чем-то	1	1
582	взятое в	1	1
583	по тем	1	1
584	своей собственной	1	1
585	обнаруживает свою	1	1
586	открывает что	2	1
587	о явлениях	1	1
588	на какой	1	1
589	то и	4	1
590	время от	1	1
591	но кто	1	1
592	наконец в	2	1
593	его сложности	1	1
594	определяющее значение	1	1
595	иной мере	1	1
596	другу и	1	1
597	и поэтому	2	1
598	не быть	1	1
599	самое существенное	1	1
600	действительность в	3	1
601	оно является	1	1
602	самого процесса	1	1
603	самого автора	1	1
604	относится не	1	1
605	точно и	2	1
606	становится возможной	3	1
607	с которой	2	1
608	деятельность это	1	1
609	и теперь	2	1
610	жизни и	2	1
611	к объективной	2	1
612	чего не	1	1
613	из своего	1	1
614	к вопросу	4	1
615	значение для	3	1
616	только на	1	1
617	понимания внутренней	1	1
618	в противоречие	1	1
619	точно так	2	1
620	к одному	1	1
621	специфически человеческий	1	1
622	этим словом	1	1
623	в различных	1	1
624	в строгом	1	1
625	знака и	1	1
626	переходит к	1	1
627	и наиболее	2	1
628	на основании	6	1
629	образом что	3	1
630	выдвигается на	1	1
631	и семантической	1	1
632	она по	2	1
633	что речь	2	1
634	и те	2	1
635	стола и	1	1
636	в совершенно	5	1
637	в истории	7	1
638	незаметно для	1	1
639	является как	2	1
640	себе в	1	1
641	действия и	4	1
642	в чистом	1	1
643	всего что	1	1
644	в функции	1	1
645	эти два	1	1
646	на которые	1	1
647	человеческого поведения	1	1
648	единого целого	1	1
649	как явление	2	1
650	есть его	1	1
651	к ним	2	1
652	двух других	1	1
653	неотделима от	1	1
654	отношений и	1	1
655	без его	1	1
656	соответствии с	1	1
657	мышления но	6	1
658	не для	1	1
659	впервые в	1	1
660	в реальной	1	1
661	в сфере	4	1
662	что способно	1	1
663	двух различных	2	1
664	звука и	1	1
665	по которым	1	1
666	ключ к	2	1
667	той же	4	1
668	понимая что	1	1
669	ее как	1	1
670	на второй	1	1
671	за него	1	1
672	до конца	1	1
673	автора мы	2	1
674	нигде не	3	1
675	раз и	1	1
676	что все	8	1
677	которую в	1	1
678	автором в	1	1
679	том же	4	1
680	все без	1	1
681	в сознании	2	1
682	если ее	1	1
683	т.д которая	1	1
684	что говорит	2	1
685	тем это	1	1
686	но если	3	1
687	здесь и	3	1
688	свою культурную	1	1
689	по поводу	5	1
690	под именем	2	1
691	что говоря	3	1
692	к новой	1	1
693	автора на	1	1
694	стороны не	1	1
695	общения как	1	1
696	что даже	2	1
697	в отдельных	3	1
698	казалось бы	8	1
699	к этим	3	1
700	стороны а	1	1
701	друг друга	5	1
702	в деятельности	2	1
703	и обладает	1	1
704	и учеными	1	1
705	книги в	3	1
706	слова ни	1	1
707	освобождения от	1	1
708	не будучи	1	1
709	крайней мере	1	1
710	из них	4	1
711	едва ли	5	1
712	тот же	7	1
713	семантической сторон	1	1
714	о ней	1	1
715	его можно	1	1
716	человека но	1	1
717	но два	1	1
718	всего в	3	1
719	ситуации и	1	1
720	представить себе	5	1
721	что автор	1	1
722	этих моментов	1	1
723	не происходит	1	1
724	в целостной	1	1
725	именно к	1	1
726	функции которую	1	1
727	что они	5	1
728	к общему	1	1
729	в свое	1	1
730	и идет	1	1
731	только не	2	1
732	автор видит	2	1
733	или к	3	1
734	мы видим	7	1
735	в более	3	1
736	к индивидуальной	1	1
737	тоже не	1	1
738	судьбы в	1	1
739	так как	11	1
740	как такового	2	1
741	на которую	1	1
742	от его	5	1
743	может не	4	1
744	предстает перед	1	1
745	после того	1	1
746	себя только	1	1
747	первого из	1	1
748	на вопрос	6	1
749	на язык	2	1
750	должно быть	4	1
751	время и	1	1
752	который может	2	1
753	собой в	1	1
754	человек это	1	1
755	внимание на	1	1
756	общение с	1	1
757	в состоянии	2	1
758	обе эти	4	1
759	жизни человека	2	1
760	у каждого	1	1
761	материала и	1	1
762	сложные структурные	2	1
763	а и	1	1
764	только свобода	1	1
765	же самых	1	1
766	мире в	1	1
767	переход к	1	1
768	однако этот	1	1
769	деятельности все	1	1
770	фонетической и	1	1
771	мы конечно	1	1
772	в ситуации	1	1
773	значения на	1	1
774	чем у	1	1
775	кто его	1	1
776	как у	1	1
777	для нас	4	1
778	распространяет и	1	1
779	из своих	1	1
780	у нас	1	1
781	сознания и	4	1
782	на стадии	1	1
783	на которой	4	1
784	и от	4	1
785	все их	1	1
786	иными словами	2	1
787	им с	1	1
788	слово в	1	1
789	например так	1	1
790	иметь место	1	1
791	противоречие между	1	1
792	в заключительной	3	1
793	этом в	2	1
794	и есть	2	1
795	в третьем	1	1
796	речи по	2	1
797	без этого	2	1
798	когда же	1	1
799	мы находим	7	1
800	поэтому не	1	1
801	и развития	2	1
802	тому же	1	1
803	раз в	3	1
804	явиться не	1	1
805	отношения между	3	1
806	ведь это	1	1
807	но с	3	1
808	в таких	1	1
809	что составляет	1	1
810	не было	1	1
811	внутреннее единство	1	1
812	на объект	3	1
813	бы для	1	1
814	от друга	4	1
815	просто как	1	1
816	в присутствии	1	1
817	к чему	1	1
818	не говорит	1	1
819	что его	6	1
820	всех его	1	1
821	на нее	2	1
822	дело в	3	1
823	же по	1	1
824	к возникновению	1	1
825	что не	2	1
826	его мысли	5	1
827	как впрочем	2	1
828	но для	2	1
829	в совокупности	1	1
830	по ту	2	1
831	в конце	2	1
832	не остается	3	1
833	с логической	2	1
834	своей структуре	2	1
835	с той	3	1
836	и без	1	1
837	и проб	1	1
838	типа и	2	1
839	нас к	10	1
840	также в	1	1
841	же как	8	1
842	не есть	1	1
843	между прочим	1	1
844	рядом с	1	1
845	является не	2	1
846	же точно	10	1
847	общественных отношений	1	1
848	возникает на	1	1
849	нового для	1	1
850	жизнью в	1	1
851	он состоит	1	1
852	ли не	1	1
853	от этого	4	1
854	особенности в	1	1
855	данного типа	1	1
856	и со	2	1
857	того и	1	1
858	и я	2	1
859	должно стать	1	1
860	в такой	4	1
861	знаком и	3	1
862	остановимся на	1	1
863	и оказывается	1	1
864	может рассматриваться	4	1
865	языков в	2	1
866	больше и	1	1
867	и глубже	1	1
868	по его	2	1
869	лишь для	1	1
870	это было	1	1
871	тех же	3	1
872	на его	1	1
873	картину в	2	1
874	себе и	3	1
875	точек зрения	1	1
876	ибо и	1	1
877	и речевой	1	1
878	и строго	1	1
879	в одной	3	1
880	действительности и	4	1
881	о своих	2	1
882	и другого	1	1
883	связаны с	2	1
884	как сказано	1	1
885	бы в	5	1
886	к построению	1	1
887	ему не	1	1
888	на них	1	1
889	самой себе	1	1
890	отношений которые	2	1
891	и мир	1	1
892	основе его	1	1
893	могли бы	10	1
894	может иметь	1	1
895	опираясь на	3	1
896	для иллюстрации	2	1
897	что от	1	1
898	только к	1	1
899	как ни	1	1
900	он говорит	2	1
901	в своих	6	1
902	оно в	1	1
903	от окружающих	1	1
904	он ни	1	1
905	разрыв между	1	1
906	на один	1	1
907	целое или	1	1
908	речи с	5	1
909	чистом виде	1	1
910	содержания к	1	1
911	зрения в	1	1
912	именно потому	2	1
913	не дает	1	1
914	появление и	1	1
915	также и	2	1
916	ту же	3	1
917	одну из	4	1
918	быть осуществлено	1	1
919	с совершенно	1	1
920	с наукой	1	1
921	отношение между	5	1
922	так называемые	1	1
923	же типа	1	1
924	в развитии	31	1
925	видов деятельности	1	1
926	что касается	1	1
927	в первом	2	1
928	а по	1	1
929	это переживание	1	1
930	для этого	7	1
931	и является	2	1
932	такого что	1	1
933	можно признать	1	1
934	не могла	1	1
935	для установления	1	1
936	частности в	1	1
937	отношений между	4	1
938	практическую деятельность	1	1
939	речи всегда	1	1
940	заключает в	1	1
941	тем и	3	1
942	иметь в	1	1
943	и логические	1	1
944	эта сторона	1	1
945	стороны и	3	1
946	лежат в	1	1
947	только то	2	1
948	к кому	1	1
949	что из	1	1
950	другой своей	2	1
951	к понятию	1	1
952	когда мы	2	1
953	мнению и	1	1
954	и возникает	3	1
955	на это	1	1
956	единицы и	1	1
957	было бы	12	1
958	поскольку оно	1	1
959	не по	1	1
960	но без	1	1
961	же самое	4	1
962	ту сторону	2	1
963	как мы	11	1
964	анализу и	2	1
965	к изучению	3	1
966	в понимании	1	1
967	что для	8	1
968	и каждая	1	1
969	этом пути	1	1
970	друг другу	4	1
971	подход к	2	1
972	которые в	2	1
973	его личности	1	1
974	в зависимости	8	1
975	когда они	1	1
976	приводят к	1	1
977	обратимся к	1	1
978	свести к	5	1
979	связи между	3	1
980	личность и	1	1
981	основания для	1	1
982	в резком	1	1
983	на отдельные	3	1
984	это ни	2	1
985	может показаться	2	1
986	также еще	2	1
987	я но	1	1
988	по этому	4	1
989	так что	2	1
990	с которым	1	1
991	он показывает	4	1
992	к пониманию	3	1
993	всю жизнь	1	1
994	бы быть	1	1
995	в уме	1	1
996	речи именно	2	1
997	для построения	1	1
998	как будто	1	1
999	направления в	1	1
1000	на то	11	1
1001	чья деятельность	1	1
1002	я внутри	1	1
1003	читателя который	1	1
1004	поведения в	1	1
1005	нуждается в	2	1
1006	здесь мы	1	1
1007	оторванности от	1	1
1008	охарактеризовать как	1	1
1009	и том	1	1
1010	сделать для	1	1
1011	активности как	2	1
1012	действительной жизни	1	1
1013	значения слов	1	1
1014	в известной	2	1
1015	являются наиболее	1	1
1016	собой так	1	1
1017	есть не	3	1
1018	совершается в	1	1
1019	более того	2	1
1020	как другая	2	1
1021	с этих	1	1
