N	3gram	Trubetskoy	Problema
209	при этом что	2	1
210	но все они	1	1
211	образом как бы	1	1
212	некий общий для	1	1
213	которых идет речь	3	1
214	таким же образом	2	1
215	который как мы	1	1
216	здесь не было	1	1
217	и все это	1	1
218	самом деле если	1	1
219	как в его	1	1
220	во многих отношениях	1	1
221	все эти черты	1	1
222	на каком-нибудь другом	1	1
223	но при этом	1	1
224	именно в этой	1	1
225	с этим злом	1	1
226	начало и конец	4	1
227	из них в	1	1
228	тоже будет иметь	1	1
229	может не быть	1	1
230	начало или конец	1	1
231	а между тем	8	1
232	того что в	1	1
233	смысле этого слова	1	1
234	даже и при	1	1
235	не говорить о	1	1
236	не были бы	1	1
237	с тем и	1	1
238	потому что при	1	1
239	которых мы говорили	4	1
240	и таким образом	1	1
241	то ни другое	1	1
242	что до сих	2	1
243	даже в этом	1	1
244	в разные стороны	1	1
245	и в нашем	1	1
246	а все эти	1	1
247	и с весьма	1	1
248	в народных массах	1	1
249	и всех других	1	1
250	но вместе с	2	1
251	и при помощи	1	1
252	деле это не	1	1
253	время как другие	1	1
254	же образом как	1	1
255	из отдельных частей	1	1
256	то ведь и	1	1
257	таким образом и	1	1
258	к ней и	1	1
259	но так как	2	1
260	уже одно это	1	1
261	в нашем случае	2	1
262	и последовательной форме	1	1
263	мы говорили в	1	1
264	не имеет никакой	1	1
265	а потом и	1	1
266	на задний план	1	1
267	лежит представление о	1	1
268	более близкий к	1	1
269	однако это не	1	1
270	а на самом	1	1
271	малейшего намека на	1	1
272	и в дальнейшем	1	1
273	и до сих	1	1
274	не есть ли	1	1
275	у нас с	1	1
276	всех этих областях	1	1
277	греческой и римской	1	1
278	и для того	1	1
279	но и его	2	1
280	хотя бы с	1	1
281	состоит в том	1	1
282	из того что	1	1
283	у а к	1	1
284	мира в результате	1	1
285	в себе всегда	1	1
286	как и все	2	1
287	в может быть	1	1
288	и что для	1	1
289	говорили выше что	1	1
290	науки на пользу	1	1
291	как бы ни	1	1
292	которые могут быть	1	1
293	таким образом здесь	2	1
294	или вовсе не	1	1
295	на ноги и	1	1
296	но именно в	1	1
297	тем что она	1	1
298	том что они	1	1
299	в борьбу с	1	1
300	многих из нас	1	1
301	тут-то и возникает	1	1
302	том случае если	4	1
303	все эти элементы	1	1
304	разобраться в том	1	1
305	моих мыслей и	1	1
306	при помощи этой	1	1
307	о них мы	1	1
308	на этой позиции	1	1
309	это есть не	1	1
310	что на нас	1	1
311	благодаря тому что	1	1
312	в вопросе о	2	1
313	заметим что все	1	1
314	и при таком	1	1
315	мы можем не	1	1
316	том что все	2	1
317	это должно быть	1	1
318	в целом в	1	1
319	быть и не	1	1
320	не только по	1	1
321	и вообще от	1	1
322	вдруг оказывается что	1	1
323	которой мы говорили	2	1
324	то что это	2	1
325	мы утверждаем что	1	1
326	сих пор не	5	1
327	стало возможным только	1	1
328	представляет из себя	5	1
329	и в сознании	1	1
330	во всех отношениях	1	1
331	он не может	2	1
332	так и от	1	1
333	и уже одно	1	1
334	художественное произведение и	1	1
335	не в том	1	1
336	выше мы уже	1	1
337	в истинном смысле	1	1
338	если бы тот	1	1
339	но для того	1	1
340	может быть не	1	1
341	о том кто	1	1
342	что многие из	1	1
343	начала или конца	1	1
344	но для этого	1	1
345	но и с	1	1
346	но в сущности	1	1
347	он тоже будет	1	1
348	во всей своей	1	1
349	что они не	1	1
350	как и та	1	1
351	у них еще	1	1
352	таким образом даже	1	1
353	самого себя и	1	1
354	мы сказали что	2	1
355	с тех пор	1	1
356	несмотря на все	1	1
357	на себе отпечаток	2	1
358	чтобы все эти	2	1
359	всегда помнить что	1	1
360	том и в	1	1
361	точки зрения на	1	1
362	то же время	2	1
363	что у него	1	1
364	образом и в	1	1
365	заметим что при	1	1
366	для этой цели	1	1
367	о том чтобы	2	1
368	он все же	2	1
369	как нечто само	1	1
370	в этом последнем	1	1
371	он вместе с	1	1
372	может показаться что	1	1
373	можно представить себе	1	1
374	друг друга и	1	1
375	таким образом мы	1	1
376	в большей степени	1	1
377	это может быть	1	1
378	что это есть	1	1
379	в противоречие с	1	1
380	этом последнем случае	1	1
381	и в конце	1	1
382	в данный момент	1	1
383	что для меня	1	1
384	одна на другую	1	1
385	представить их в	1	1
386	но даже в	1	1
387	других областях жизни	1	1
388	сильнее чем в	1	1
389	во всем этом	1	1
390	на родину и	1	1
391	элементы из которых	1	1
392	если она не	1	1
393	указание на то	1	1
394	на друга что	1	1
395	что мы занимаемся	1	1
396	на земле в	1	1
397	лишь о том	1	1
398	и сейчас в	1	1
399	таким образом как	1	1
400	если бы все	1	1
401	а если он	1	1
402	но в этой	1	1
403	еще далеко не	1	1
404	только в истории	1	1
405	да и самих	1	1
406	бы с более	1	1
407	то же отношение	1	1
408	то что для	1	1
409	которые необходимы для	1	1
410	и на него	1	1
411	бы все это	1	1
412	представление о том	1	1
413	во втором и	1	1
414	по его мнению	1	1
415	все же остается	1	1
416	самом деле надо	1	1
417	в такой форме	2	1
418	и вообще к	1	1
419	идет речь в	1	1
420	видели выше есть	1	1
421	и так как	1	1
422	что несмотря на	2	1
423	могут рассматриваться как	1	1
