N	2gram	Vygotskiy_	Narrotol
296	не с	2	4
297	как он	7	4
298	по сути	1	4
299	как по	2	4
300	к ней	1	4
301	как мы	11	4
302	что на	2	4
303	не к	3	4
304	что было	1	3
305	и составляет	3	3
306	на одном	3	3
307	с этой	7	3
308	по мере	5	3
309	в этих	3	3
310	имеет смысл	1	3
311	не оказывается	1	3
312	ситуации в	1	3
313	для автора	1	3
314	в противовес	1	3
315	входит в	1	3
316	сознания в	3	3
317	говорить о	4	3
318	за собой	4	3
319	точно так	2	3
320	в строгом	1	3
321	так же	18	3
322	друг на	1	3
323	к ним	2	3
324	жизни как	1	3
325	наряду с	3	3
326	ключ к	2	3
327	в зависимости	8	3
328	все время	8	3
329	что она	6	3
330	что именно	3	3
331	к ее	2	3
332	не происходит	1	3
333	только не	2	3
334	она в	1	3
335	с точки	34	3
336	в ситуации	1	3
337	и сама	1	3
338	одно из	3	3
339	в следующем	4	3
340	видит в	2	3
341	связи с	7	3
342	самом первом	1	3
343	не знает	1	3
344	в которой	6	3
345	к чему	1	3
346	всех его	1	3
347	что не	2	3
348	происходит и	1	3
349	в связи	3	3
350	между ними	2	3
351	же как	8	3
352	и это	3	3
353	сих пор	4	3
354	должен был	1	3
355	могли бы	10	3
356	о себе	1	3
357	но как	1	3
358	а с	8	3
359	при отсутствии	1	3
360	прошлого и	1	3
361	его внутренней	3	3
362	и что	11	3
363	можно было	6	3
364	иметь в	1	3
365	как уже	9	3
366	не просто	1	3
367	как известно	8	3
368	в направлении	1	3
369	о его	1	3
370	детьми и	1	3
371	в первой	3	3
372	бы быть	1	3
373	здесь мы	1	3
374	во время	1	3
375	до сих	4	3
376	первых двух	1	3
377	интерес к	1	3
378	самим собой	1	3
379	с таким	8	3
380	себя с	1	3
381	сути дела	1	3
382	и т	1	3
383	приводит к	8	3
384	зависимости от	8	3
385	всей своей	2	3
386	своей жизни	1	3
387	внешняя сторона	1	3
388	и другая	1	3
389	что мы	9	3
390	как на	5	3
391	на друга	1	3
392	и тогда	1	3
393	и лишь	1	3
394	ни для	1	3
395	речь идет	4	3
396	той же	4	3
397	одной из	4	3
398	до конца	1	3
399	всякий раз	2	3
400	на этот	7	3
401	появляется в	1	3
402	и после	1	3
403	как к	1	3
404	и вот	3	3
405	от которого	1	3
406	которых он	3	3
407	чем он	3	3
408	этом в	2	3
409	в виде	3	3
410	дело в	3	3
411	как она	1	3
412	этот раз	1	3
413	все эти	6	3
414	со своей	1	3
415	по его	2	3
416	должен быть	6	3
417	и потому	3	3
418	того или	1	3
419	только к	1	3
420	а к	2	3
421	между детьми	1	3
422	его не	3	3
423	дело не	1	3
424	связано с	3	3
425	позволяет нам	1	3
426	во второй	1	3
427	заключает в	1	3
428	не следует	1	3
429	идет о	5	3
430	лишь в	9	3
431	же самое	4	3
432	каждого из	2	3
433	для обозначения	1	3
434	и самого	1	3
435	и только	2	3
436	если она	1	3
437	новое и	1	2
438	является в	1	2
439	мы и	3	2
440	в момент	1	2
441	которая в	2	2
442	внутренняя сторона	2	2
443	еще более	1	2
444	на второй	1	2
445	по выражению	2	2
446	какой бы	1	2
447	те же	2	2
448	нас в	2	2
449	с той	3	2
450	другой стороны	10	2
451	как если	3	2
452	быть может	1	2
453	с собой	5	2
454	мыслится как	1	2
455	но все	3	2
456	в некотором	1	2
457	целый ряд	6	2
458	где они	1	2
459	иначе как	1	2
460	тем что	7	2
461	от всего	2	2
462	может изменить	1	2
463	и делает	2	2
464	большей или	1	2
465	в это	1	2
466	мир и	1	2
467	как только	3	2
468	на первый	3	2
469	казалось бы	8	2
470	во внешнем	1	2
471	и наиболее	2	2
472	в действительности	1	2
473	один и	2	2
474	раз и	1	2
475	и который	4	2
476	своей природе	3	2
477	представления о	1	2
478	отрыве от	2	2
479	с помощью	16	2
480	когда она	2	2
481	чего не	1	2
482	глава первая	1	2
483	превращается в	3	2
484	и еще	2	2
485	в реальной	1	2
486	в контексте	1	2
487	вовсе не	5	2
488	быть в	1	2
489	к которому	4	2
490	на будущее	1	2
491	иным как	1	2
492	тем это	1	2
493	детей в	6	2
494	возникает и	1	2
495	в системе	1	2
496	бы в	5	2
497	того же	1	2
498	чем это	3	2
499	что обычно	1	2
500	принадлежит к	2	2
501	и мы	3	2
502	и столь	1	2
503	к одному	1	2
504	должно быть	4	2
505	слов в	1	2
506	главы в	1	2
507	по мнению	2	2
508	искать в	1	2
509	теперь и	1	2
510	отношения между	3	2
511	столько же	1	2
512	можно признать	1	2
513	от тех	1	2
514	в изложении	2	2
515	одним из	1	2
516	по аналогии	1	2
517	речь следует	1	2
518	очевидно что	4	2
519	в детскую	1	2
520	человек и	1	2
521	этом последнем	1	2
522	как говорит	2	2
523	ясно что	2	2
524	также в	1	2
525	не есть	1	2
526	при изложении	1	2
527	в двух	3	2
528	себе и	3	2
529	точек зрения	1	2
530	в других	2	2
531	во всех	4	2
532	только от	2	2
533	мы можем	11	2
534	перехода от	1	2
535	которых в	2	2
536	так что	2	2
537	человека который	1	2
538	одно и	2	2
539	хотя в	1	2
540	и является	2	2
541	все те	2	2
542	им самим	1	2
543	для читателя	1	2
544	также не	2	2
545	того кто	2	2
546	могут быть	5	2
547	пространство и	1	2
548	что может	5	2
549	и есть	2	2
550	мы будем	2	2
551	с которым	1	2
552	в общем	5	2
553	ней в	2	2
554	сливаются в	1	2
555	себя но	1	2
556	в особенности	1	2
557	а потому	1	2
558	от сознания	1	2
559	та же	1	2
560	речевой деятельности	1	2
561	опирается на	1	2
562	детская речь	3	2
563	живет в	3	2
564	значении этого	1	2
565	чтобы стать	1	2
566	вот как	1	2
567	в сущности	13	2
568	в наиболее	1	2
569	его внутреннего	1	2
570	из которых	6	2
571	это их	1	2
572	утверждает что	3	2
573	для них	1	2
574	себе не	1	2
575	необходимо должна	1	2
576	думал он	2	2
577	все то	1	2
578	от своего	1	2
579	же о	1	2
580	значения и	2	2
581	в процессе	19	2
582	можно назвать	2	2
583	как о	2	2
584	слово но	1	2
585	которые могут	1	2
586	в которых	6	2
587	свидетельствует об	1	2
588	он прямо	1	2
589	который не	2	2
590	так называемая	1	2
591	другому человеку	2	2
592	в каком	3	2
593	силу своей	1	2
594	время является	1	2
595	не входит	2	2
596	действия но	2	2
597	не объясняет	2	2
598	бы с	3	2
599	в детской	3	2
600	своей собственной	1	2
601	совершенно иной	1	2
602	нашего я	1	2
603	в течение	4	2
604	наконец в	2	2
605	автора и	1	2
606	это все	1	2
607	которое не	2	2
608	мир это	1	2
609	слова и	5	2
610	вступает в	1	2
611	специфически человеческий	1	2
612	в отрыве	1	2
613	на основании	6	2
614	всеми своими	1	2
615	что же	3	2
616	переход от	5	2
617	на две	3	2
618	в данной	1	2
619	и во	1	2
620	в самую	1	2
621	тот самый	1	2
622	что одно	1	2
623	он может	2	2
624	только с	2	2
625	из него	1	2
626	значении слова	2	2
627	обратиться к	4	2
628	именно к	1	2
629	в более	3	2
630	после этого	1	2
631	ни с	1	2
632	только по	1	2
633	возникает в	2	2
634	не для	1	2
635	мире в	1	2
636	понятие введенное	1	2
637	что с	6	2
638	речь которая	1	2
639	все это	9	2
640	со своим	1	2
641	сознания и	4	2
642	а все	1	2
643	в их	5	2
644	слова а	1	2
645	когда же	1	2
646	как именно	2	2
647	но с	3	2
648	это решение	1	2
649	в присутствии	1	2
650	и более	6	2
651	на нее	2	2
652	указывает на	4	2
653	и этих	1	2
654	к своему	2	2
655	по словам	1	2
656	первой главы	1	2
657	для которого	3	2
658	говорит об	1	2
659	и вообще	2	2
660	и другого	1	2
661	этих двух	4	2
662	как показывает	1	2
663	личности в	1	2
664	он говорит	2	2
665	отмежевывается от	1	2
666	не могу	3	2
667	когда он	5	2
668	не оставляет	1	2
669	а по	1	2
670	дети не	1	2
671	частности в	1	2
672	говоря о	1	2
673	всей его	5	2
674	признать что	3	2
675	на это	1	2
676	могло быть	1	2
677	состоят в	1	2
678	в категориях	2	2
679	не можем	3	2
680	свести к	5	2
681	зрения на	1	2
682	от второго	1	2
683	о своих	2	2
684	глазами и	1	2
685	это в	1	2
686	таким же	4	2
687	применительно к	1	2
688	и наконец	3	2
689	во всем	4	1
690	результате его	1	1
691	этого в	1	1
692	с которыми	2	1
693	затем к	1	1
694	это первое	1	1
695	этой основе	1	1
696	как теперь	1	1
697	которые не	4	1
698	к этой	4	1
699	за исключением	1	1
700	того не	1	1
701	собой единое	2	1
702	всей жизни	1	1
703	без исключения	1	1
704	взглядом в	1	1
705	и взаимодействие	2	1
706	связанных между	1	1
707	с самим	2	1
708	ли его	1	1
709	из всех	3	1
710	эта новая	1	1
711	связи в	1	1
712	в большей	1	1
713	мысли и	7	1
714	привести к	2	1
715	это явление	1	1
716	сам автор	2	1
717	так можно	1	1
718	и говорить	1	1
719	что человек	1	1
720	время не	1	1
721	это нужно	1	1
722	что произошло	1	1
723	различные аспекты	1	1
724	представлений о	2	1
725	а есть	1	1
726	его от	1	1
727	этого момента	1	1
728	противоречие с	1	1
729	для всех	8	1
730	но что	3	1
731	бы место	1	1
732	дней своей	1	1
733	что слово	1	1
734	среди других	1	1
735	целом как	1	1
736	связь с	2	1
737	его людьми	1	1
738	по пути	2	1
739	на которых	4	1
740	поведения и	1	1
741	из двух	3	1
742	мы бы	1	1
743	и этот	1	1
744	как об	1	1
745	но по	1	1
746	связана с	4	1
747	бывает у	2	1
748	или на	1	1
749	представление о	7	1
750	к другим	1	1
751	детей и	1	1
752	и процессов	1	1
753	его на	3	1
754	он лишается	1	1
755	он стоит	1	1
756	два способа	1	1
757	и внутренне	1	1
758	ее объективности	1	1
759	приходит в	1	1
760	с еще	1	1
761	судим по	1	1
762	она появляется	1	1
763	на грани	1	1
764	на эту	2	1
765	предмета и	1	1
766	человеческой речи	12	1
767	отличается от	1	1
768	в интересующей	1	1
769	своего исследования	3	1
770	зрения с	2	1
771	и слово	2	1
772	речи внешней	1	1
773	отношении только	1	1
774	этой стороны	1	1
775	так например	1	1
776	социальной ситуации	1	1
777	относиться к	1	1
778	фактора в	3	1
779	для исследования	1	1
780	факт который	1	1
781	себе представить	1	1
782	особенности в	1	1
783	в речь	1	1
784	с этим	8	1
785	мышление к	1	1
786	он об	1	1
787	действия и	4	1
788	не служит	1	1
789	я вижу	1	1
790	во все	3	1
791	на этой	2	1
792	сразу же	1	1
793	выше в	1	1
794	которые мы	2	1
795	ее своим	1	1
796	не могли	2	1
797	когда на	1	1
798	что этот	2	1
799	вопрос о	11	1
800	восприятия в	1	1
801	по тем	1	1
802	и мысли	2	1
803	мы увидим	3	1
804	действительности как	1	1
805	трудно было	1	1
806	идентичен с	1	1
807	бы из	1	1
808	но эти	1	1
809	действительно так	1	1
810	что вся	1	1
811	т.п в	1	1
812	этой связи	1	1
813	психологического анализа	1	1
814	существующих в	2	1
815	особенно важно	1	1
816	психологии но	1	1
817	природе как	1	1
818	общения и	3	1
819	и вторая	1	1
820	кризис в	1	1
821	картину в	2	1
822	в различных	1	1
823	для данного	2	1
824	есть продукт	1	1
825	также на	1	1
826	образом что	3	1
827	в сторону	1	1
828	значительной степени	2	1
829	что речь	2	1
830	и те	2	1
831	что еще	1	1
832	что ее	1	1
833	которое кажется	1	1
834	самого начала	9	1
835	то его	1	1
836	это осознание	1	1
837	всего что	1	1
838	можно по-настоящему	1	1
839	бы совершенно	1	1
840	из виду	2	1
841	центральный пункт	3	1
842	и мышления	14	1
843	более от	2	1
844	нами ранее	1	1
845	чтобы они	1	1
846	прямо или	1	1
847	ее как	1	1
848	сдвиг в	1	1
849	следующим образом	2	1
850	характера с	1	1
851	это так	1	1
852	речь не	3	1
853	в одной	3	1
854	что все	8	1
855	во всей	8	1
856	их нам	1	1
857	они сами	1	1
858	непосредственное наблюдение	1	1
859	из трех	1	1
860	вернуться к	2	1
861	именно с	1	1
862	говорит сам	2	1
863	от другой	1	1
864	на предмет	1	1
865	ее внутренняя	1	1
866	под именем	2	1
867	и внешней	1	1
868	что даже	2	1
869	друг с	6	1
870	понятие о	2	1
871	служит целям	1	1
872	в дискуссии	1	1
873	тоже могут	1	1
874	но так	1	1
875	на втором	1	1
876	не то	3	1
877	гораздо более	1	1
878	самой себе	1	1
879	и коммуникативную	1	1
880	ближе к	2	1
881	она выражается	1	1
882	бы то	1	1
883	его собственного	1	1
884	чтобы сделать	1	1
885	этой проблемой	1	1
886	сам того	1	1
887	и ошибок	3	1
888	собеседника с	1	1
889	о наличии	1	1
890	личности мы	1	1
891	предпосылки для	1	1
892	к человеку	1	1
893	здесь нет	1	1
894	первого из	1	1
895	на пороге	3	1
896	в психологии	11	1
897	указать на	1	1
898	стороны и	3	1
899	собой в	1	1
900	следует сказать	1	1
901	в состоянии	2	1
902	это открытие	1	1
903	в раннем	2	1
904	мы знаем	3	1
905	смысле в	1	1
906	что сама	2	1
907	точкой зрения	1	1
908	если к	2	1
909	нет места	1	1
910	если у	1	1
911	т.п то	1	1
912	объяснить его	1	1
913	ни было	1	1
914	она выявляется	1	1
915	этой цепи	1	1
916	мышления с	8	1
917	что при	3	1
918	лишь после	3	1
919	своим существованием	1	1
920	лучше чем	1	1
921	его внутренняя	1	1
922	чем у	1	1
923	это верно	1	1
924	являются здесь	1	1
925	к еще	1	1
926	отказывается от	1	1
927	согласно которому	1	1
928	с другими	5	1
929	есть с	1	1
930	не от	1	1
931	своей точки	1	1
932	опираясь на	3	1
933	окружающих его	2	1
934	например так	1	1
935	внешнее по	1	1
936	что между	4	1
937	внешнего мира	2	1
938	в середине	1	1
939	и сознания	1	1
940	говорит он	27	1
941	действий и	1	1
942	ни в	6	1
943	что составляет	1	1
944	страдает от	1	1
945	говорит в	2	1
946	пути и	2	1
947	зрения но	1	1
948	и говорит	2	1
949	и чисто	1	1
950	следует рассматривать	1	1
951	тех же	3	1
952	к возникновению	1	1
953	говоря словами	5	1
954	чтобы определить	1	1
955	который по	2	1
956	слов с	3	1
957	или хотя	1	1
958	мы это	1	1
959	здесь же	1	1
960	итак концепция	1	1
961	между этими	7	1
962	которой было	1	1
963	не остается	3	1
964	для детей	1	1
965	которые их	1	1
966	но ведь	2	1
967	другое но	1	1
968	как видим	3	1
969	бы один	1	1
970	и само	2	1
971	эти три	2	1
972	время как	4	1
973	общение не	1	1
974	стола и	1	1
975	в живой	1	1
976	говоря об	1	1
977	того и	1	1
978	о которых	4	1
979	слова до	1	1
980	он забывает	2	1
981	лишь для	1	1
982	воздействия на	1	1
983	что только	2	1
984	числе и	3	1
985	друга дети	1	1
986	к некоторым	1	1
987	полагает что	7	1
988	на другом	1	1
989	не иначе	1	1
990	как сказано	1	1
991	вопроса о	3	1
992	разрешением этой	1	1
993	коммуникации и	1	1
994	равной мере	2	1
995	объяснения в	1	1
996	на которую	1	1
997	отношении совершенно	1	1
998	именно как	1	1
999	не понимают	2	1
1000	реальным и	1	1
1001	для развития	1	1
1002	встречаемся в	2	1
1003	на этом	3	1
1004	к слову	6	1
1005	этом их	1	1
1006	данный момент	1	1
1007	предполагает что	1	1
1008	как субъект	1	1
1009	действие которое	1	1
1010	деле когда	1	1
1011	внешний мир	1	1
1012	мы уже	7	1
1013	он ничего	1	1
1014	нашего сознания	3	1
1015	зрения в	1	1
1016	на котором	1	1
1017	связь и	2	1
1018	лишь что	1	1
1019	то ни	1	1
1020	и описания	1	1
1021	мы всегда	1	1
1022	с какой	1	1
1023	промежуточной между	1	1
1024	существенно не	2	1
1025	группы в	1	1
1026	отношение между	5	1
1027	только внешняя	1	1
1028	и прочно	1	1
1029	так называемые	1	1
1030	остается на	1	1
1031	три группы	1	1
1032	двух и	1	1
1033	в развитии	31	1
1034	окружающими его	1	1
1035	оказывается в	2	1
1036	и фиксирует	1	1
1037	возвращаясь к	2	1
1038	в детском	11	1
1039	что эта	7	1
1040	и человечества	1	1
1041	и та	1	1
1042	сущности говоря	3	1
1043	в тех	2	1
1044	и тот	1	1
1045	за пределы	4	1
1046	тем и	3	1
1047	этом смысле	3	1
1048	в речевом	1	1
1049	несколько иначе	1	1
1050	этот вопрос	6	1
1051	значения в	1	1
1052	одну из	4	1
1053	суть не	1	1
1054	должны были	6	1
1055	в самой	4	1
1056	это действительно	1	1
1057	сколько нам	1	1
1058	мы неизбежно	2	1
1059	и возникает	3	1
1060	само понятие	4	1
1061	не само	1	1
1062	занимает в	2	1
1063	на некоторые	1	1
1064	не связаны	2	1
1065	или меньшей	1	1
1066	вторая часть	1	1
1067	целом и	6	1
1068	функции не	1	1
1069	так значит	1	1
1070	вопрос в	2	1
1071	на бумаге	1	1
1072	предполагаем что	1	1
1073	детей которые	1	1
1074	нами был	1	1
1075	что для	8	1
1076	особенностей и	1	1
1077	его личности	1	1
1078	их к	1	1
1079	рассматривается как	5	1
1080	приводят к	1	1
1081	обратимся к	1	1
1082	которое мы	6	1
1083	самому себе	2	1
1084	с чем	2	1
1085	я но	1	1
1086	которая на	1	1
1087	всю жизнь	1	1
1088	есть все	2	1
1089	этом процессе	2	1
1090	из этого	6	1
1091	процесса и	1	1
1092	речи и	41	1
1093	в данный	1	1
1094	его к	3	1
1095	слова как	3	1
1096	там где	8	1
1097	с с	2	1
1098	главный интерес	1	1
1099	охарактеризовать как	1	1
1100	который для	1	1
1101	в один	4	1
1102	и особенно	1	1
1103	действительной жизни	1	1
1104	если это	2	1
1105	воззрений на	1	1
1106	мы видели	8	1
1107	от самого	1	1
1108	такого мышления	1	1
1109	почему он	1	1
1110	поля зрения	1	1
1111	и функция	1	1
1112	то время	5	1
1113	образом и	4	1
1114	явно не	1	1
1115	за ним	1	1
1116	приближается к	1	1
1117	мере того	1	1
1118	его мнению	1	1
1119	как с	1	1
1120	речи но	5	1
1121	и сейчас	1	1
1122	с и	3	1
1123	анализа не	1	1
1124	которых мы	2	1
1125	был бы	2	1
1126	свой характер	1	1
1127	с такой	4	1
1128	по признанию	1	1
1129	в противоречие	1	1
1130	и должно	1	1
1131	речь как	3	1
1132	говорит и	1	1
1133	уже знаем	1	1
1134	в свое	1	1
1135	человек с	3	1
1136	содержит в	1	1
1137	с тем	8	1
1138	зрения развития	2	1
1139	сам по	3	1
1140	от социального	1	1
1141	он на	3	1
1142	в другой	2	1
1143	зависит не	1	1
1144	поэтому в	3	1
1145	выше чем	1	1
1146	из того	7	1
1147	все свое	1	1
1148	речи как	11	1
1149	гораздо раньше	2	1
1150	нем своего	1	1
1151	когда его	1	1
1152	в отношении	14	1
1153	речь возникает	1	1
1154	однако он	1	1
1155	автор в	1	1
1156	и вполне	1	1
1157	не могут	1	1
1158	в плоскости	1	1
1159	отсылает к	1	1
1160	в приведенном	1	1
1161	и строго	1	1
1162	понятие которое	1	1
1163	не случайна	1	1
1164	так выразиться	1	1
1165	этой точки	2	1
1166	вместо того	3	1
1167	факторов и	1	1
1168	до этого	1	1
1169	именно оно	1	1
1170	строгом смысле	1	1
1171	дальнейшего хода	1	1
1172	эти свойства	1	1
1173	если говорить	2	1
1174	для самостоятельного	1	1
1175	мы судим	1	1
1176	развития в	8	1
1177	обозначить как	1	1
1178	его сознания	1	1
1179	по прихоти	1	1
1180	лишь к	1	1
1181	но никогда	1	1
1182	отношения к	3	1
1183	себе дорогу	3	1
1184	к которым	3	1
1185	ее историю	1	1
1186	мы встречаемся	2	1
1187	зрения или	1	1
1188	как не	1	1
1189	анализа в	1	1
1190	и коммуникативной	1	1
1191	и так	1	1
1192	ними не	1	1
1193	и фантазии	1	1
1194	к искажению	1	1
1195	у детей	3	1
1196	детей до	1	1
1197	связаны между	1	1
1198	ключом к	2	1
1199	если можно	1	1
1200	сравнению с	9	1
1201	стал интересоваться	1	1
1202	которого не	1	1
1203	от всей	1	1
1204	друг от	4	1
1205	имеет здесь	1	1
1206	что вообще	1	1
1207	не рассматривается	1	1
1208	по крайней	1	1
1209	чтобы привести	1	1
1210	без которых	1	1
1211	того на	1	1
1212	без наличия	1	1
1213	в общении	2	1
1214	дальнейшее развитие	1	1
1215	ни к	1	1
1216	как часть	1	1
1217	необходимо также	1	1
1218	к нашему	1	1
1219	им из	1	1
1220	совершенно не	1	1
1221	более сложного	1	1
1222	чем же	2	1
1223	здесь может	1	1
1224	опыту в	1	1
1225	слова которое	1	1
1226	вытекает из	3	1
1227	языка и	3	1
1228	ни у	1	1
1229	и главное	1	1
1230	оба эти	3	1
1231	первая из	1	1
1232	на какой	1	1
1233	совпадает с	1	1
1234	здесь говорит	1	1
1235	игра или	1	1
1236	в значительной	2	1
1237	на основе	7	1
1238	по сравнению	10	1
1239	фактов не	1	1
1240	основе этого	1	1
1241	связано со	1	1
1242	в характеристике	1	1
1243	с которой	2	1
1244	и теперь	2	1
1245	что если	3	1
1246	может входить	1	1
1247	именно на	1	1
1248	и вся	2	1
1249	результате чего	1	1
1250	и читателей	1	1
1251	действительностью и	4	1
1252	отношении к	1	1
1253	и ему	1	1
1254	слов и	1	1
1255	впрочем и	1	1
1256	он как	4	1
1257	от других	1	1
1258	и до	5	1
1259	и целый	1	1
1260	у человека	1	1
1261	перед глазами	1	1
1262	еще один	2	1
1263	и наоборот	1	1
1264	им в	1	1
1265	раз когда	1	1
1266	делает его	1	1
1267	к детской	1	1
1268	есть его	1	1
1269	но мы	4	1
1270	что здесь	2	1
1271	заметить что	3	1
1272	нет и	1	1
1273	это позволяет	1	1
1274	в споре	2	1
1275	впервые в	1	1
1276	ее было	1	1
1277	не за	1	1
1278	игра в	1	1
1279	наступает лишь	2	1
1280	автором в	1	1
1281	два слова	1	1
1282	последней в	1	1
1283	переход к	1	1
1284	этого слова	7	1
1285	коммуникативной функцией	1	1
1286	говоря не	1	1
1287	более сложным	1	1
1288	с чужой	1	1
1289	здесь и	3	1
1290	к новой	1	1
1291	т д	1	1
1292	не видит	1	1
1293	главным образом	2	1
1294	у них	1	1
1295	речи у	4	1
1296	сомнение и	1	1
1297	если только	1	1
1298	мысли с	5	1
