N	2gram	Bakhtin_Fr	Narrotol
647	и откуда	1	1
648	из всех	1	1
649	в разных	2	1
650	же принципу	1	1
651	женщин и	3	1
652	этот момент	3	1
653	тем как	2	1
654	с ранней	1	1
655	в большей	2	1
656	мысли и	6	1
657	у его	1	1
658	это явление	2	1
659	сам автор	1	1
660	не как	3	1
661	так можно	1	1
662	которые по	1	1
663	воплощенной в	1	1
664	и говорить	1	1
665	входит и	1	1
666	что человек	2	1
667	за всех	1	1
668	одна за	1	1
669	представлений о	3	1
670	такова по	1	1
671	от классического	1	1
672	то не	1	1
673	для всех	4	1
674	в живом	1	1
675	всей ее	1	1
676	что слово	1	1
677	его тело	1	1
678	отметим что	1	1
679	которая была	1	1
680	связь с	3	1
681	эпизодов но	1	1
682	их не	1	1
683	этим объясняется	1	1
684	в предыдущей	1	1
685	значение это	3	1
686	в духе	4	1
687	на которых	1	1
688	стороне от	1	1
689	обычно они	1	1
690	и этот	2	1
691	на мир	7	1
692	слова с	1	1
693	связана с	5	1
694	или на	2	1
695	весьма напоминает	1	1
696	порядка и	1	1
697	вся его	1	1
698	молока в	1	1
699	в корне	2	1
700	его на	1	1
701	от цензуры	1	1
702	мотивов в	1	1
703	себе с	1	1
704	защиты от	1	1
705	он стоит	1	1
706	и внутренне	2	1
707	настаивает на	1	1
708	у которого	1	1
709	оказываются в	1	1
710	после обеда	3	1
711	обоих случаях	1	1
712	формам и	1	1
713	позицию с	1	1
714	на эту	3	1
715	лица в	1	1
716	другой жизни	1	1
717	веков и	2	1
718	и слово	3	1
719	нового рождения	1	1
720	отца и	1	1
721	общий знаменатель	1	1
722	так например	3	1
723	обращение к	1	1
724	себе представить	1	1
725	и смерти	2	1
726	с замечательным	1	1
727	особенности в	2	1
728	и образ	3	1
729	с этим	6	1
730	имеется ряд	1	1
731	жизнь человека	1	1
732	новую жизнь	1	1
733	не служит	1	1
734	я вижу	2	1
735	с позиций	1	1
736	где этот	2	1
737	во все	2	1
738	на этой	3	1
739	к одной	2	1
740	человеческой мысли	1	1
741	у такого	1	1
742	не могли	1	1
743	построены на	1	1
744	что этот	1	1
745	таких вариаций	1	1
746	про него	1	1
747	вниз а	1	1
748	человека не	1	1
749	нельзя было	2	1
750	и мысли	2	1
751	он был	8	1
752	характер так	1	1
753	мы увидим	1	1
754	отсюда и	1	1
755	имеет в	1	1
756	т.п как	1	1
757	но то	1	1
758	но эти	1	1
759	и неизбежно	1	1
760	из земли	1	1
761	конце жизни	2	1
762	что вся	1	1
763	она вся	1	1
764	т.п в	2	1
765	этой связи	3	1
766	в прекрасном	2	1
767	и показывает	1	1
768	отсутствует даже	1	1
769	солнце и	1	1
770	строго отграниченная	1	1
771	втором случае	3	1
772	в различных	3	1
773	и была	1	1
774	он думает	1	1
775	в сторону	2	1
776	значительной степени	1	1
777	и те	1	1
778	не что	1	1
779	рассуждение о	1	1
780	самого начала	3	1
781	в карты	1	1
782	второй половины	3	1
783	из виду	1	1
784	этим создается	1	1
785	в комнате	1	1
786	самом начале	2	1
787	нами ранее	1	1
788	чтобы они	1	1
789	по которой	1	1
790	прямо или	1	1
791	ее как	2	1
792	а сам	1	1
793	не совсем	1	1
794	как я	1	1
795	в одной	3	1
796	что все	4	1
797	во всей	1	1
798	а исключительно	1	1
799	из трех	1	1
800	момент в	2	1
801	пространстве с	1	1
802	мир так	1	1
803	это прежде	1	1
804	и внутренняя	1	1
805	не мыслится	1	1
806	именно с	1	1
807	говорит сам	1	1
808	обращенной к	1	1
809	на три	1	1
810	историю и	2	1
811	эти не	1	1
812	человеку и	1	1
813	что даже	2	1
814	друг с	2	1
815	социальная иерархия	1	1
816	они характеризуют	1	1
817	лет а	1	1
818	на свет	3	1
819	это своего	2	1
820	смысле как	1	1
821	обновления и	5	1
822	подлежит сомнению	1	1
823	вся эта	1	1
824	истории иван	1	1
825	ближе к	1	1
826	к восприятию	1	1
827	чтобы сделать	1	1
828	по адресу	2	1
829	объясняет он	1	1
830	времени все	1	1
831	площади или	1	1
832	начинает приобретать	1	1
833	ведь для	1	1
834	она и	2	1
835	здесь нет	4	1
836	и всей	1	1
837	жить в	1	1
838	глубокий и	1	1
839	на сторону	1	1
840	стороны и	1	1
841	не принадлежит	1	1
842	собой в	1	1
843	которой следует	1	1
844	эту минуту	1	1
845	и борьбы	2	1
846	мы знаем	1	1
847	много случайного	1	1
848	нет места	1	1
849	для которой	1	1
850	т.п то	1	1
851	проявляется в	1	1
852	что при	1	1
853	ведущая роль	2	1
854	своим существованием	1	1
855	чем у	1	1
856	тайны и	1	1
857	xix века	1	1
858	с другими	3	1
859	не от	1	1
860	опираясь на	1	1
861	оказывается для	1	1
862	в середине	1	1
863	его в	10	1
864	не была	1	1
865	распространяется на	2	1
866	говорит он	1	1
867	и восприятие	1	1
868	ни в	5	1
869	эта история	1	1
870	в разные	1	1
871	неизбежно будет	1	1
872	и говорит	1	1
873	по утверждению	1	1
874	смерть никогда	1	1
875	что за	1	1
876	тех же	1	1
877	была в	1	1
878	собой и	1	1
879	здесь же	4	1
880	и своего	1	1
881	в атмосфере	12	1
882	между этими	3	1
883	не остается	4	1
884	и по-видимому	1	1
885	представлений об	1	1
886	и само	2	1
887	встречается в	1	1
888	и она	3	1
889	на земле	2	1
890	большинстве случаев	6	1
891	и последующего	1	1
892	и характер	1	1
893	в живой	1	1
894	предыдущей главе	1	1
895	он вовсе	1	1
896	века в	3	1
897	и смертью	2	1
898	служит для	1	1
899	о делах	1	1
900	о которых	1	1
901	сохраняется и	1	1
902	был не	1	1
903	числе и	3	1
904	полагает что	1	1
905	смысловой значимости	1	1
906	это тоже	1	1
907	нельзя недооценивать	1	1
908	только внешней	1	1
909	чтобы понять	1	1
910	нас есть	1	1
911	с радостью	1	1
912	в заключительном	1	1
913	период его	1	1
914	он обладает	1	1
915	встреча с	2	1
916	в уста	2	1
917	для его	1	1
918	и быть	1	1
919	и детских	1	1
920	весь род	1	1
921	на этом	7	1
922	к слову	1	1
923	до нас	4	1
924	мир где	1	1
925	две стороны	1	1
926	мы уже	13	1
927	которой и	1	1
928	сына в	1	1
929	разных местах	2	1
930	на котором	2	1
931	связь и	1	1
932	здесь отсутствует	1	1
933	или же	1	1
934	художественной литературе	1	1
935	в развитии	1	1
936	понимает и	1	1
937	оказывается в	1	1
938	и фиксирует	1	1
939	что эта	3	1
940	основу его	2	1
941	и та	2	1
942	за свои	3	1
943	в тех	1	1
944	время когда	1	1
945	и тот	2	1
946	между жизнью	1	1
947	за пределы	4	1
948	тем и	1	1
949	не представляется	1	1
950	этот вопрос	1	1
951	от страха	3	1
952	от внутреннего	1	1
953	неразрывном единстве	2	1
954	над ним	1	1
955	говорили что	2	1
956	как один	1	1
957	должны были	1	1
958	в самой	8	1
959	это действительно	1	1
960	о действительной	1	1
961	значение и	3	1
962	или меньшей	1	1
963	из нее	1	1
964	но главное	1	1
965	к первому	1	1
966	время обеда	1	1
967	серьезность и	2	1
968	третьем случае	2	1
969	это вовсе	1	1
970	образ смерти	2	1
971	что для	1	1
972	это придает	1	1
973	приводят к	1	1
974	обратимся к	2	1
975	звучит так	1	1
976	которое мы	1	1
977	них не	1	1
978	единстве с	1	1
979	самому себе	1	1
980	был в	3	1
981	было доступно	1	1
982	с носом	1	1
983	которая на	1	1
984	здесь также	1	1
985	еды в	1	1
986	но благодаря	1	1
987	если они	1	1
988	и языка	2	1
989	есть все	1	1
990	бы эти	1	1
991	взглянуть на	2	1
992	из этого	5	1
993	речи и	1	1
994	его к	1	1
995	событие этого	1	1
996	и чтобы	1	1
997	там где	10	1
998	вот он	1	1
999	за все	2	1
1000	этой системе	1	1
1001	а главное	2	1
1002	его времени	1	1
1003	именно таким	1	1
1004	чтобы не	2	1
1005	он его	3	1
1006	в один	2	1
1007	в одну	1	1
1008	и особенно	1	1
1009	т.д здесь	1	1
1010	понять что	1	1
1011	мы видели	11	1
1012	и рождается	1	1
1013	более глубокий	1	1
1014	было на	1	1
1015	в последующих	1	1
1016	то время	4	1
1017	образом и	2	1
1018	этому времени	1	1
1019	мужем об	1	1
1020	полной мере	1	1
1021	времени эта	1	1
1022	и сейчас	2	1
1023	низа и	1	1
1024	представляется возможным	1	1
1025	он только	1	1
1026	наиболее существенных	1	1
1027	всякий может	1	1
1028	был бы	1	1
1029	и хочется	1	1
1030	и детей	1	1
1031	из таких	1	1
1032	оно было	2	1
1033	сложное и	1	1
1034	из существенных	1	1
1035	говорит и	2	1
1036	уже знаем	1	1
1037	на воздухе	1	1
1038	в свое	1	1
1039	с тем	3	1
1040	не приходится	1	1
1041	он на	1	1
1042	в другой	1	1
1043	времени когда	1	1
1044	в меньшей	1	1
1045	не исчерпывается	1	1
1046	поэтому в	4	1
1047	из того	1	1
1048	где жизнь	1	1
1049	не обходится	1	1
1050	когда его	1	1
1051	в отношении	2	1
1052	однако он	1	1
1053	и создает	1	1
1054	и вполне	1	1
1055	мере и	1	1
1056	за это	1	1
1057	не могут	3	1
1058	в приведенном	3	1
1059	апостол петр	1	1
1060	и строго	1	1
1061	не случайна	1	1
1062	приходится на	1	1
1063	и шире	1	1
1064	xviii в	1	1
1065	вместо того	1	1
1066	с этого	1	1
1067	до этого	1	1
1068	последний как	1	1
1069	фигуры и	1	1
1070	от церкви	1	1
1071	человеческой культуры	2	1
1072	строгом смысле	1	1
1073	по преимуществу	2	1
1074	не готово	1	1
1075	миром и	2	1
1076	может выговорить	1	1
1077	в большинстве	6	1
1078	сущности в	1	1
1079	имеет дело	1	1
1080	же слово	1	1
1081	затем следует	1	1
1082	отношения к	1	1
1083	оно всегда	1	1
1084	этой культуры	1	1
1085	пор еще	2	1
1086	и они	2	1
1087	над смертью	1	1
1088	произведение в	2	1
1089	которые при	1	1
1090	и так	1	1
1091	с будущим	2	1
1092	себя и	2	1
1093	он ее	1	1
1094	января г	1	1
1095	здесь выступает	1	1
1096	именно поэтому	1	1
1097	при всех	1	1
1098	которого не	1	1
1099	эта последняя	1	1
1100	внутренней свободы	2	1
1101	друг от	1	1
1102	все подобные	1	1
1103	к той	1	1
1104	в разработке	1	1
1105	того на	1	1
1106	как некий	1	1
1107	но оно	4	1
1108	все они	7	1
1109	дальнейшее развитие	1	1
1110	и завершается	1	1
1111	чем же	5	1
1112	словами он	2	1
1113	в главе	1	1
1114	время оно	1	1
1115	далее и	1	1
1116	и видит	1	1
1117	смерти и	2	1
1118	ней есть	1	1
1119	отступления от	1	1
1120	в значительной	2	1
1121	относится к	3	1
1122	не должно	1	1
1123	этом своем	1	1
1124	это только	1	1
1125	она прежде	1	1
1126	литературном образе	1	1
1127	этой смены	1	1
1128	из его	2	1
1129	времени на	1	1
1130	в новой	1	1
1131	с которой	2	1
1132	именно на	3	1
1133	не понимает	1	1
1134	его нельзя	1	1
1135	для меня	1	1
1136	то все	1	1
1137	и вся	2	1
1138	у шекспира	1	1
1139	слов и	1	1
1140	он как	1	1
1141	что произойдет	1	1
1142	как велика	1	1
1143	которая здесь	1	1
1144	возвращается домой	1	1
1145	и до	3	1
1146	и целый	2	1
1147	мировой литературе	3	1
1148	находящиеся в	1	1
1149	одна и	1	1
1150	чем не	3	1
1151	еще один	2	1
1152	литературы в	1	1
1153	им в	3	1
1154	делает его	2	1
1155	нашей жизни	1	1
1156	это сделал	1	1
1157	и будущее	1	1
1158	известной степени	4	1
1159	может послужить	2	1
1160	но мы	3	1
1161	между людьми	1	1
1162	слита с	1	1
1163	людей так	1	1
1164	что здесь	3	1
1165	позволил бы	1	1
1166	заметить что	2	1
1167	нет и	4	1
1168	извлекать из	1	1
1169	в споре	2	1
1170	в делах	1	1
1171	еще вернемся	1	1
1172	всему что	2	1
1173	представлениями о	1	1
1174	игра в	9	1
1175	в образе	9	1
1176	притча о	1	1
1177	человечества и	1	1
1178	на литературу	1	1
1179	характерное для	1	1
1180	переход к	1	1
1181	этого слова	1	1
1182	деле в	1	1
1183	до известной	4	1
1184	со словом	2	1
1185	здесь и	12	1
1186	у них	2	1
1187	не из	1	1
1188	в особом	1	1
1189	мы еще	2	1
1190	если только	1	1
1191	только о	2	1
1192	тот же	4	1
1193	итоге мы	1	1
1194	с того	1	1
1195	в другое	3	1
1196	людей не	1	1
1197	мира поэтому	1	1
1198	к началу	3	1
1199	что автор	1	1
1200	события и	1	1
1201	смерть и	2	1
1202	но на	3	1
1203	на языке	3	1
1204	и прямо	1	1
1205	что ему	1	1
1206	мышления в	1	1
1207	значение в	1	1
1208	не поддается	1	1
1209	степени в	1	1
1210	и радость	1	1
1211	ничем не	1	1
1212	так как	16	1
1213	и пьет	1	1
1214	мир в	4	1
1215	основе своей	1	1
1216	поступках а	1	1
1217	различие между	1	1
1218	автору и	1	1
1219	глава пятая	1	1
1220	ряд других	2	1
1221	и было	1	1
1222	состав которой	1	1
1223	этот процесс	3	1
1224	на кухне	2	1
1225	фон для	1	1
1226	того как	1	1
1227	новой жизни	1	1
1228	перестает быть	3	1
1229	быть самим	2	1
1230	том числе	6	1
1231	уже в	1	1
1232	в монастырь	1	1
1233	ли ты	1	1
1234	который бы	1	1
1235	связи между	1	1
1236	словами о	1	1
1237	всего мира	1	1
1238	эпизоде как	2	1
1239	внешний облик	1	1
1240	мира но	1	1
1241	не отделен	1	1
1242	для всего	3	1
1243	не истории	1	1
1244	себя самого	2	1
1245	в жизнь	1	1
1246	от времени	1	1
1247	ее в	1	1
1248	где он	2	1
1249	видеть в	1	1
1250	ранее не	1	1
1251	что каждый	1	1
1252	различия между	1	1
1253	в церковь	1	1
1254	речь но	1	1
1255	всех прочих	1	1
1256	течение всей	1	1
1257	от друга	1	1
1258	временем и	2	1
1259	этого произведения	1	1
1260	слова но	2	1
1261	и где	1	1
1262	об этих	1	1
1263	здесь все	4	1
1264	как нечто	1	1
1265	очень много	1	1
1266	в стороне	1	1
1267	случае не	1	1
1268	мира а	2	1
1269	и без	3	1
1270	нас к	1	1
1271	является не	1	1
1272	на улицах	2	1
1273	направлено на	1	1
1274	есть только	1	1
1275	и со	1	1
1276	остановимся на	2	1
1277	вернемся к	6	1
1278	в новом	3	1
1279	не исключает	1	1
1280	нисколько не	4	1
1281	и оно	1	1
1282	своей чисто	1	1
1283	на его	2	1
1284	с другом	2	1
1285	и игры	2	1
1286	действующие лица	1	1
1287	христианства эта	1	1
1288	ее жизнь	1	1
1289	этот краткий	1	1
1290	связаны с	8	1
1291	следующей главе	1	1
1292	не нуждаются	1	1
1293	жизнь и	5	1
1294	свобода и	3	1
1295	на свете	1	1
1296	в юности	1	1
1297	показывает в	1	1
1298	нее ни	1	1
1299	и тех	1	1
1300	обычно в	1	1
1301	бытия как	1	1
