N	2gram	Vygotskiy_	Istorich
270	ответ на	4	12
271	в их	5	12
272	к ней	1	12
273	к этой	4	12
274	как только	3	12
275	не знает	1	12
276	одним из	1	12
277	что не	2	12
278	между прочим	1	12
279	представление об	1	12
280	за ним	1	12
281	в более	3	12
282	случаях когда	1	12
283	и их	5	12
284	только после	1	12
285	к которому	4	11
286	точки зрения	49	11
287	ясно что	2	11
288	я не	4	11
289	от этого	4	11
290	должны быть	2	11
291	главным образом	2	11
292	связанные с	2	11
293	в очень	1	11
294	только с	2	11
295	уже в	8	11
296	на нее	2	11
297	по мере	5	11
298	тех случаях	2	11
299	хотя и	2	11
300	же мы	1	11
301	и вот	3	11
302	на которой	4	11
303	и более	6	11
304	такой же	3	11
305	и к	9	10
306	он видит	1	10
307	к ним	2	10
308	от них	2	10
309	но так	1	10
310	о связи	1	10
311	не было	1	10
312	в которой	6	10
313	за собой	4	10
314	а с	8	10
315	и тот	1	10
316	почти всегда	2	10
317	его к	3	10
318	на основе	7	10
319	вступает в	1	10
320	вслед за	3	10
321	еще один	2	10
322	что же	3	10
323	но если	3	10
324	ее на	4	10
325	однако это	1	10
326	связаны с	2	10
327	и других	4	10
328	о чем	2	10
329	там же	1	10
330	в это	1	10
331	на этой	2	10
332	в различных	1	10
333	приходит к	4	10
334	друг с	6	10
335	не мог	1	10
336	в состоянии	2	10
337	в ее	3	10
338	но как	1	10
339	ни в	6	10
340	если не	3	10
341	он может	2	10
342	указывает на	4	10
343	что эти	3	10
344	что эта	7	10
345	не можем	3	10
346	и вместе	1	9
347	на первый	3	9
348	не представляет	1	9
349	но эти	1	9
350	только на	1	9
351	себе в	1	9
352	том чтобы	6	9
353	она в	1	9
354	но для	2	9
355	в чем	5	9
356	совершенно так	1	9
357	также не	2	9
358	социальной жизни	1	9
359	детей и	1	9
360	тогда когда	8	9
361	и так	1	9
362	зависимости от	8	9
363	в течение	4	9
364	в свою	4	9
365	целый ряд	6	9
366	на этот	7	9
367	тот же	7	9
368	он должен	4	9
369	зависит от	2	9
370	бы мы	3	9
371	из этого	6	9
372	а по	1	9
373	в первую	3	9
374	которой он	2	9
375	вот почему	5	9
376	когда она	2	9
377	следующим образом	2	9
378	за него	1	9
379	не могут	1	9
380	в себя	2	9
381	он показывает	4	9
382	если это	2	9
383	не видно	1	9
384	здесь нет	1	9
385	в основе	9	9
386	в истории	7	9
387	с его	7	9
388	из него	1	9
389	но по	1	9
390	с другом	6	9
391	это так	1	9
392	представление что	2	9
393	но здесь	1	9
394	стороны и	3	9
395	таких случаях	1	9
396	стоит в	1	9
397	приводит к	8	9
398	что на	2	9
399	по этому	4	9
400	жизни и	2	9
401	только что	7	8
402	это значит	1	8
403	и сам	2	8
404	в некотором	1	8
405	именно в	8	8
406	во всяком	6	8
407	из своего	1	8
408	конечно не	1	8
409	еще одну	1	8
410	с другими	5	8
411	магической силы	1	8
412	мере того	1	8
413	чем это	3	8
414	на другой	1	8
415	приводят к	1	8
416	мы будем	2	8
417	есть ли	1	8
418	та же	1	8
419	подобно тому	2	8
420	только тогда	4	8
421	именно на	1	8
422	говорят что	1	8
423	и наоборот	1	8
424	видели выше	1	8
425	у них	1	8
426	независимо от	10	8
427	смысле этого	6	8
428	приводит нас	3	8
429	ту же	3	8
430	и другое	1	8
431	или даже	2	8
432	и потому	3	8
433	значит что	1	8
434	не с	2	8
435	оказывается что	1	8
436	тем самым	8	8
437	но вместе	5	8
438	могло быть	1	8
439	же самое	4	8
440	частный случай	1	8
441	которые в	2	8
442	для этого	7	8
443	или по	1	8
444	одно из	3	8
445	можно сказать	6	8
446	входит в	1	8
447	в зависимости	8	8
448	он на	3	8
449	что его	6	8
450	с представлением	1	8
451	здесь же	1	8
452	в целях	1	8
453	не дает	1	8
454	надо сказать	1	8
455	в современной	3	8
456	это положение	5	8
457	образом и	4	8
458	его с	2	8
459	и из	2	8
460	большей частью	1	8
461	что такое	1	8
462	здесь в	1	8
463	но с	3	8
464	вообще не	1	8
465	не имеют	1	8
466	должен быть	6	8
467	это явление	1	8
468	он говорит	2	8
469	тому как	3	8
470	в жизни	2	8
471	от того	7	8
472	на это	1	8
473	иногда даже	1	8
474	не столько	4	7
475	приходит в	1	7
476	этой стороны	1	7
477	ключ к	2	7
478	для объяснения	2	7
479	тому что	6	7
480	не есть	1	7
481	между собой	5	7
482	о которых	4	7
483	здесь и	3	7
484	в эту	4	7
485	под влиянием	3	7
486	между тем	10	7
487	и при	2	7
488	большую роль	1	7
489	самом деле	8	7
490	к которым	3	7
491	нет в	1	7
492	состоит в	4	7
493	что оно	6	7
494	он делает	1	7
495	где он	1	7
496	на самом	4	7
497	но эта	3	7
498	на них	1	7
499	не по	1	7
500	в начале	2	7
501	еще в	1	7
502	в области	4	7
503	вплоть до	1	7
504	те же	2	7
505	поставить вопрос	1	7
506	связь между	10	7
507	как на	5	7
508	о ней	1	7
509	указать на	1	7
510	в конце	2	7
511	также в	1	7
512	себе и	3	7
513	того же	1	7
514	когда мы	2	7
515	на голову	1	7
516	однако в	1	7
517	не то	3	7
518	был бы	2	7
519	тогда он	1	7
520	на охоту	1	7
521	совершенно не	1	7
522	то он	3	7
523	тех же	3	7
524	такой случай	1	7
525	того чтобы	23	7
526	им в	1	7
527	если мы	8	7
528	что я	1	7
529	этого слова	7	7
530	всяком случае	5	7
531	для него	5	7
532	как у	1	7
533	со своим	1	7
534	а то	1	7
535	как она	1	7
536	свет на	2	7
537	по его	2	7
538	с самого	9	7
539	в какой	5	7
540	эти формы	1	7
541	земли и	1	7
542	думать что	1	7
543	одного из	4	7
544	и о	1	7
545	об этой	3	7
546	эти два	1	7
547	есть не	3	7
548	его от	1	6
549	между ними	2	6
550	но что	3	6
551	не потому	2	6
552	из всего	1	6
553	на эту	2	6
554	этой связи	1	6
555	той же	4	6
556	не происходит	1	6
557	все его	1	6
558	как говорит	2	6
559	что как	4	6
560	чтобы он	1	6
561	здесь на	1	6
562	не могла	1	6
563	это приводит	1	6
564	на место	2	6
565	должны будем	2	6
566	нам кажется	1	6
567	еще одно	1	6
568	к сожалению	2	6
569	этого явления	1	6
570	где нет	1	6
571	от которого	1	6
572	связь и	2	6
573	этого вопроса	1	6
574	этих двух	4	6
575	отличие от	3	6
576	также и	2	6
577	одну из	4	6
578	же что	2	6
579	самое что	1	6
580	но дело	1	6
581	для того	19	6
582	сводится к	1	6
583	его за	1	6
584	в море	2	6
585	но тем	3	6
586	он является	3	6
587	самого начала	9	6
588	говорит что	9	6
589	что ее	1	6
590	то в	1	6
591	с большим	1	6
592	от его	5	6
593	вопрос не	2	6
594	не соответствует	1	6
595	к жизни	1	6
596	что все	8	6
597	тому же	1	6
598	к чему	1	6
599	себе не	1	6
600	это может	1	6
601	свете этих	1	6
602	уходит в	1	6
603	имеет свою	2	6
604	были бы	2	6
605	почти не	1	6
606	отношения к	3	6
607	еще яснее	1	6
608	не на	1	6
609	этой точки	2	6
610	к которой	1	6
611	или как	1	6
612	не объясняет	2	6
613	и тогда	1	6
614	в середине	1	6
615	заметить что	3	6
616	видим в	1	6
617	почему в	1	6
618	ничем не	3	6
619	на одной	2	6
620	из которого	2	6
621	с той	3	6
622	и оно	1	6
623	для изучения	1	6
624	только по	1	6
625	на ту	1	6
626	что задача	1	5
627	не хочет	2	5
628	в виду	5	5
629	в своих	6	5
630	спросить себя	2	5
631	происходит не	1	5
632	мы и	3	5
633	бы в	5	5
634	за ней	2	5
635	можно возразить	1	5
636	во все	3	5
637	только как	1	5
638	из себя	1	5
639	же говорит	1	5
640	этого мы	2	5
641	ее как	1	5
642	показывает как	2	5
643	или наоборот	1	5
644	и мы	3	5
645	или не	1	5
646	нами в	3	5
647	дело происходит	1	5
648	в сторону	1	5
649	по своей	9	5
650	могла бы	2	5
651	это же	1	5
652	обратимся к	1	5
653	до наших	1	5
654	для чего	1	5
655	с ее	3	5
656	очень рано	2	5
657	ним и	1	5
658	переносится в	1	5
659	для них	1	5
660	оттого что	1	5
661	оно не	1	5
662	о природе	5	5
663	от своего	1	5
664	можно назвать	2	5
665	да и	1	5
666	о котором	3	5
667	в каком	3	5
668	что если	3	5
669	он как	4	5
670	в совершенно	5	5
671	в отличие	3	5
672	указывают на	1	5
673	что во	1	5
674	не видит	1	5
675	в свое	1	5
676	другие формы	1	5
677	или с	1	5
678	этом он	1	5
679	основана на	1	5
680	чтобы узнать	1	5
681	далее мы	1	5
682	другом месте	6	5
683	по своему	1	5
684	на все	5	5
685	тоже не	1	5
686	в самых	4	5
687	которые не	4	5
688	еще более	1	5
689	связи в	1	5
690	в представлениях	1	5
691	в одно	1	5
692	только для	6	5
693	со своей	1	5
694	этом мы	1	5
695	но даже	2	5
696	очень многих	1	5
697	всего что	1	5
698	но этот	3	5
699	связи со	1	5
700	ней и	1	5
701	в связь	2	5
702	не видел	1	5
703	такого рода	1	5
704	несмотря на	6	5
705	прийти к	2	5
706	что между	4	5
707	видит в	2	5
708	что от	1	5
709	говорит он	27	5
710	в таком	1	5
711	где уже	1	5
712	до этого	1	5
713	хотя в	1	5
714	друг другу	4	5
715	всмотреться в	1	5
716	бы быть	1	5
717	в один	4	5
718	как таковой	2	5
719	можно видеть	1	5
720	переходит в	1	5
721	чтобы они	1	5
722	лежит в	3	5
723	вот как	1	5
724	никак не	1	5
725	в область	1	5
726	мы это	1	5
727	показать что	7	5
728	в нашей	1	5
729	одним словом	1	5
730	как о	2	5
731	этому же	2	5
732	не могло	5	5
733	действительности это	1	5
734	без всякого	2	5
735	соответствии с	1	5
736	нам необходимо	1	5
737	представления и	1	5
738	том числе	3	5
739	отличается от	1	5
740	мы сейчас	1	5
741	как нечто	2	5
742	наших дней	1	5
743	животных и	2	5
744	что представление	1	5
745	чтобы быть	2	5
746	мира и	2	5
747	это было	1	5
748	при изучении	1	5
749	вяжется с	1	5
750	может иметь	1	5
751	это в	1	5
752	как уже	9	5
753	эта сторона	1	5
754	дать ему	1	5
755	не говорит	1	5
756	что из	1	5
757	он пошел	1	5
758	совершенно то	1	5
759	в самом	16	4
760	только из	2	4
761	происходит и	1	4
762	в пользу	6	4
763	живут в	1	4
764	в результате	7	4
765	к рассмотрению	1	4
766	эти три	2	4
767	на которых	4	4
768	главе мы	1	4
769	в действительности	1	4
770	уже у	1	4
771	мы рассматривали	1	4
772	и те	2	4
773	и начинает	2	4
774	друг на	1	4
775	могло бы	2	4
776	формы в	1	4
777	во всей	8	4
778	из трех	1	4
779	что именно	3	4
780	он сам	3	4
781	и во	1	4
782	к этим	3	4
783	для этой	1	4
784	предполагают что	1	4
785	о происхождении	1	4
786	бы что	4	4
787	чем в	1	4
788	заключить что	1	4
789	очевидно что	4	4
790	одном из	3	4
791	нами как	2	4
792	он находится	2	4
793	иметь в	1	4
794	того кто	2	4
795	что есть	1	4
796	отнюдь не	2	4
797	в ответ	1	4
798	задачи не	1	4
799	следует за	2	4
800	и сейчас	1	4
801	содержит в	1	4
802	один раз	1	4
803	под этим	2	4
804	так называемая	1	4
805	это дело	2	4
806	на друга	1	4
807	по сравнению	10	4
808	с которой	2	4
809	и больше	1	4
810	и целый	1	4
811	затем уже	1	4
812	которых он	3	4
813	это одно	1	4
814	известных нам	1	4
815	влечет за	2	4
816	находятся в	1	4
817	но на	4	4
818	а это	1	4
819	к царству	1	4
820	нами выше	2	4
821	не существует	4	4
822	ее к	1	4
823	в стороне	2	4
824	говорит об	1	4
825	свою противоположность	1	4
826	тем более	7	4
827	выше в	1	4
828	человека с	3	4
829	человека и	6	4
830	некоторые черты	1	4
831	что было	1	4
832	привести к	2	4
833	нас в	2	4
834	вопрос этот	1	4
835	ведет к	1	4
836	другую сторону	1	4
837	меня на	2	4
838	когда в	2	4
839	он по	2	4
840	находит в	1	4
841	силы и	1	4
842	ребенка в	17	4
843	при рассмотрении	2	4
844	он получает	1	4
845	наталкивается на	2	4
846	также на	1	4
847	в чистом	1	4
848	все время	8	4
849	и вообще	2	4
850	они сами	1	4
851	который в	7	4
852	содержится в	2	4
853	что тот	2	4
854	в поисках	2	4
855	с точки	34	4
856	как раз	8	4
857	на стадии	1	4
858	не от	1	4
859	когда его	1	4
860	для исследователя	2	4
861	указывает что	1	4
862	такое объяснение	3	4
863	что их	1	4
864	чистом виде	1	4
865	играет роль	2	4
866	всегда только	1	4
867	можно сделать	1	4
868	в наших	4	4
869	о его	1	4
870	столь же	8	4
871	из анализа	1	4
872	в немецких	1	4
873	и этот	1	4
874	к иному	1	4
875	что касается	1	4
876	и должно	1	4
877	здесь может	1	4
878	стороны с	1	4
879	ни к	1	4
880	вытекает из	3	4
881	и между	1	4
882	действия и	4	4
883	нас же	1	4
884	по линии	2	4
885	принадлежит к	2	4
886	их с	1	4
887	в животном	1	4
888	ни с	1	4
889	считает что	1	4
890	вывод что	1	4
891	в тот	1	4
892	этой формы	2	4
893	входить в	1	4
894	дело в	3	4
895	в ту	2	4
896	этим самым	1	4
897	идет на	2	4
898	нисколько не	2	4
899	войти в	1	4
900	с одного	1	4
901	искать в	1	4
902	за то	2	4
903	заставляют нас	1	4
904	не могу	3	4
905	во второй	1	4
906	только то	2	4
907	как не	1	4
908	свете приведенных	1	4
909	еще на	4	4
910	слова в	2	4
911	к пониманию	3	4
912	и новые	1	4
913	является в	1	3
914	мы постараемся	2	3
915	со всем	2	3
916	которые здесь	1	3
917	нечто подобное	3	3
918	мы находим	7	3
919	социальная функция	1	3
920	него в	1	3
921	а есть	1	3
922	ребенка и	8	3
923	нет еще	1	3
924	эти черты	2	3
925	я могу	1	3
926	он стоит	1	3
927	в соответствии	1	3
928	оказалось что	1	3
929	весь ход	1	3
930	казалось бы	8	3
931	на природу	1	3
932	не могли	2	3
933	раз и	1	3
934	в противоположность	3	3
935	и той	2	3
936	чего не	1	3
937	борьбе с	1	3
938	так называемых	2	3
939	переход от	5	3
940	из всех	3	3
941	когда человек	1	3
942	нигде не	3	3
943	именно с	1	3
944	будет сказать	1	3
945	что даже	2	3
946	общих чертах	1	3
947	точка зрения	3	3
948	играет с	1	3
949	бы то	1	3
950	о двух	2	3
951	здесь могут	1	3
952	внимание на	1	3
953	при переходе	2	3
954	предполагалось что	2	3
955	форма его	1	3
956	не дают	1	3
957	всякий раз	2	3
958	с двумя	2	3
959	как таковое	1	3
960	так сказать	1	3
961	больше и	1	3
962	воздействия на	1	3
963	могли бы	10	3
964	о себе	1	3
965	но можно	1	3
966	стороны не	1	3
967	или это	1	3
968	и та	1	3
969	и другая	1	3
970	вот в	1	3
971	самых ранних	1	3
972	центр тяжести	1	3
973	не подтверждается	1	3
974	слишком далеко	2	3
975	в обоих	1	3
976	где они	1	3
977	дальше что	1	3
978	проследить как	1	3
979	за этими	1	3
980	которые он	2	3
981	говорит и	1	3
982	поэтому в	3	3
983	и делает	2	3
984	другой вопрос	2	3
985	знаем об	2	3
986	к таким	1	3
987	к его	3	3
988	каждого из	2	3
989	они говорят	2	3
990	сейчас же	1	3
991	на другие	1	3
992	но их	1	3
993	это все	1	3
994	и поэтому	2	3
995	мы хотели	5	3
996	только один	1	3
997	которые можно	1	3
998	как если	3	3
999	переходит к	1	3
1000	на основании	6	3
1001	не раньше	1	3
1002	которые его	1	3
1003	начиная с	2	3
1004	в самую	1	3
1005	небом и	1	3
1006	характер этих	1	3
1007	нельзя сказать	1	3
1008	и после	1	3
1009	или другой	2	3
1010	как к	1	3
1011	именно к	1	3
1012	и многие	1	3
1013	мы могли	11	3
1014	когда они	1	3
1015	как таковая	2	3
1016	эта черта	1	3
1017	нам еще	1	3
1018	а все	1	3
1019	у многих	1	3
1020	них и	1	3
1021	как эти	1	3
1022	от всех	3	3
1023	в другую	2	3
1024	долгое время	1	3
1025	он состоит	1	3
1026	на одном	3	3
1027	нет у	1	3
1028	и я	2	3
1029	в такой	4	3
1030	один и	2	3
1031	ему не	1	3
1032	выше и	2	3
1033	на один	1	3
1034	это как	2	3
1035	из ряда	1	3
1036	этот факт	1	3
1037	рассматривать как	1	3
1038	что можно	4	3
1039	состоят в	1	3
1040	к изучению	3	3
1041	он с	1	3
1042	вопросом о	3	3
1043	мы обратимся	1	3
1044	для всех	8	3
1045	на эти	3	3
1046	исходя из	1	3
1047	которая в	2	3
1048	он всегда	1	3
1049	одинаково и	1	3
1050	остановиться на	1	3
1051	противоречие с	1	3
1052	как они	2	3
1053	в борьбе	2	3
1054	или во	2	3
1055	к воде	1	3
1056	они помогают	1	3
1057	стороны в	1	3
1058	речь идет	4	3
1059	одна форма	1	3
1060	при всей	1	3
1061	больше чем	1	3
1062	можно считать	2	3
1063	он играет	1	3
1064	доказать что	1	3
1065	что еще	1	3
1066	как оно	1	3
1067	нам что	1	3
1068	так то	1	3
1069	играют в	2	3
1070	представлениях о	1	3
1071	в системе	1	3
1072	едва ли	5	3
1073	объясняет и	1	3
1074	должно быть	4	3
1075	собой в	1	3
1076	ни было	1	3
1077	этими двумя	2	3
1078	говорит в	2	3
1079	они представляют	1	3
1080	как его	2	3
1081	и именно	1	3
1082	именно как	1	3
1083	в наши	2	3
1084	в знак	1	3
1085	она при	1	3
1086	по наблюдениям	1	3
1087	то ни	1	3
1088	все основные	3	3
1089	огромное количество	2	3
1090	всех других	1	3
1091	сюда относятся	1	3
1092	все те	2	3
1093	а от	1	3
1094	сравнительно с	1	3
1095	воздействовать на	2	3
1096	как эта	1	3
1097	которую в	1	3
1098	их к	1	3
1099	рассматривается как	5	3
1100	это настолько	1	3
1101	с которым	1	3
1102	ней в	2	3
1103	но никогда	1	3
1104	всего в	3	3
1105	приближается к	1	3
1106	его мнению	1	3
1107	представить себе	5	3
1108	во власти	3	3
1109	в противоречие	1	3
1110	только не	2	3
1111	из того	7	3
1112	он уходит	1	3
1113	и вполне	1	3
1114	все то	1	3
1115	оказывается в	2	3
1116	оно есть	2	3
1117	относятся к	2	3
1118	которые могут	1	3
1119	связаны между	1	3
1120	не пытается	1	3
1121	своей жизни	1	3
1122	в которые	1	3
1123	направление в	1	3
1124	этом нет	1	3
1125	как мне	1	3
1126	сравнению с	9	3
1127	уже говорили	3	3
1128	эта мысль	3	3
1129	животного и	1	3
1130	и до	5	3
1131	хотели бы	4	3
1132	точку зрения	8	3
1133	из этой	2	3
1134	уже сейчас	1	3
1135	ряд других	1	3
1136	это верно	1	3
1137	он начинает	1	3
1138	и соответствующие	1	3
1139	что так	1	3
1140	просто как	1	3
1141	из двух	3	3
1142	делает это	1	3
1143	бы с	3	3
1144	язык и	1	3
1145	является не	2	3
1146	о своих	2	3
1147	там мы	2	3
1148	оно в	1	3
1149	она должна	4	3
1150	которую мы	6	3
1151	полагали что	1	3
1152	что нужно	1	3
1153	себе что	1	3
1154	мы наблюдали	1	3
1155	стороны его	1	3
1156	останавливаться на	3	3
1157	на всю	1	3
1158	которых они	1	3
1159	как из	1	3
1160	как их	1	3
1161	по всей	2	3
1162	бы он	3	3
1163	важно отметить	2	3
1164	в эти	1	3
1165	это более	1	3
1166	само по	3	3
1167	это чисто	1	3
1168	он приходит	2	2
1169	выражена в	1	2
1170	между этим	2	2
1171	с которыми	2	2
1172	вопросу о	2	2
1173	работ по	1	2
1174	забывает о	1	2
1175	думается что	7	2
1176	в большей	1	2
1177	этого момента	1	2
1178	свое имя	2	2
1179	и сл	1	2
1180	к другу	3	2
1181	по пути	2	2
1182	именно и	1	2
1183	это те	1	2
1184	к другим	1	2
1185	вверх по	1	2
1186	и другим	2	2
1187	целое и	2	2
1188	как процесс	3	2
1189	предмета и	1	2
1190	большей или	1	2
1191	функций в	1	2
1192	и мифов	1	2
1193	собой нечто	1	2
1194	свою собственную	4	2
1195	раз когда	1	2
1196	всем его	1	2
1197	если с	1	2
1198	не служит	1	2
1199	другой функции	2	2
1200	в предыдущих	2	2
1201	одной и	2	2
1202	быть названо	1	2
1203	роль мы	1	2
1204	образом что	3	2
1205	по представлению	1	2
1206	природы но	1	2
1207	свою очередь	3	2
1208	то его	1	2
1209	эти факты	1	2
1210	и еще	2	2
1211	по которым	1	2
1212	в основу	3	2
1213	просто в	1	2
1214	увидим в	1	2
1215	в непосредственной	1	2
1216	тем это	1	2
1217	они с	1	2
1218	к ее	2	2
1219	мы привели	2	2
1220	мышления и	50	2
1221	не говорят	1	2
1222	слабая и	1	2
1223	однако этот	1	2
1224	близка к	1	2
1225	это обстоятельство	2	2
1226	это легко	1	2
1227	упирается в	1	2
1228	в конечном	4	2
1229	как по	2	2
1230	что связь	2	2
1231	себя из	1	2
1232	существо которое	1	2
1233	не остается	3	2
1234	человек и	1	2
1235	обстоятельство что	2	2
1236	существом которое	1	2
1237	во главе	1	2
1238	ниже при	1	2
1239	на вершине	1	2
1240	особенности в	1	2
1241	данного типа	1	2
1242	этот вывод	2	2
1243	он знал	1	2
1244	и следовательно	3	2
1245	к вопросу	4	2
1246	полагает что	7	2
1247	к детям	1	2
1248	вопрос что	1	2
1249	а для	2	2
1250	вопрос об	8	2
1251	объяснения в	1	2
1252	и нам	2	2
1253	спросим себя	1	2
1254	возникает из	4	2
1255	он ничего	1	2
1256	все остальные	5	2
1257	мы всегда	1	2
1258	с какой	1	2
1259	сторону в	2	2
1260	для тех	1	2
1261	в развитии	31	2
1262	одно и	2	2
1263	не были	1	2
1264	лет и	1	2
1265	в количестве	1	2
1266	этого факта	3	2
1267	тем и	3	2
1268	не само	1	2
1269	другая форма	1	2
1270	и заставить	1	2
1271	ту сторону	2	2
1272	что для	8	2
1273	материала в	1	2
1274	и ты	1	2
1275	в общих	1	2
1276	всю жизнь	1	2
1277	поздно и	1	2
1278	можно с	1	2
1279	она является	1	2
1280	и самый	2	2
1281	сам становится	2	2
1282	нам почему	1	2
1283	явно не	1	2
1284	ней мы	1	2
1285	и должны	2	2
1286	непосредственно не	2	2
1287	себе представить	1	2
1288	с такой	4	2
1289	на первом	2	2
1290	сам по	3	2
1291	то с	1	2
1292	двух миров	2	2
1293	вместо того	3	2
1294	им самим	1	2
1295	функции и	7	2
1296	приведенных выше	2	2
1297	который сам	1	2
1298	эти явления	1	2
1299	ступени развития	2	2
1300	к какому	1	2
1301	мы имели	1	2
1302	которого не	1	2
1303	что вообще	1	2
1304	не входит	2	2
1305	показать как	1	2
1306	который он	1	2
1307	дальнейшее развитие	1	2
1308	к нашему	1	2
1309	поскольку это	1	2
1310	наконец в	2	2
1311	формы с	2	2
1312	из которой	3	2
1313	со всей	7	2
1314	и вся	2	2
1315	в свет	1	2
