N	4gram	Tiupa_Hudo	Literetu
226	становится оригинальность смелость разрушения	1	1
227	и формой игровой реализации	1	1
228	достижениях когда они используются	1	1
229	жанра мотивированная авторитетностью его	1	1
230	читателя это не удручает	1	1
231	удручает поскольку он и	1	1
232	обработке сырого прозаического речевого	1	1
233	исполнение жанрового задания может	1	1
234	режиссерское место первочитателя первозрителя	1	1
235	читатель есть жизненный аналог	1	1
236	перейти влюбленности и страсти	1	1
237	с материалом а затем	1	1
238	существенное изменение статусов субъекта	1	1
239	сводится к объективной данности	1	1
240	свое незаместимое место в	1	1
241	качественный скачок творческой рефлексии	1	1
242	неклассичности известной незавершенности открытости	1	1
243	он и сам своей	1	1
244	содержание художественной деятельности мыслятся	1	1
245	материалом а затем в	1	1
246	для читателя предлогом и	1	1
247	собой художественную культуру антинормативного	1	1
248	призвано творить не в	1	1
249	и тем же параметрам	1	1
250	в сознание адресата в	1	1
251	как совокупность убеждений ценностей	1	1
252	субъективной новой реальностью фикции	1	1
253	действительности по преимуществу исторической	1	1
254	мире художественная деятельность мыслится	1	1
255	адресат может по-своему а	1	1
256	располагающей к сотворчеству но	1	1
257	которая обретает при этом	1	1
258	единственный текст текст данного	1	1
259	отныне деятельностью направленной на	1	1
260	раз и лучше самого	1	1
261	открытости конструктивной неполноты целого	1	1
262	исключительной целостностью при наличии	1	1
263	общего с автором художественного	1	1
264	художественности за такого рода	1	1
265	остается возможности заметить в	1	1
266	ориентиров художественного сознания критериев	1	1
267	такого рода изменениями всегда	1	1
268	мыслится отныне деятельностью направленной	1	1
269	предтечей столь существенного скачка	1	1
270	которым строится авторский текст	1	1
271	другого чужого я в	1	1
272	же и страдивариус великий	1	1
273	обретает при этом значимость	1	1
274	способа присутствия внутреннего я	1	1
275	же время искусство активизировало	1	1
276	по преимуществу исторической современности	1	1
277	чтобы сделаться художественной реальностью	1	1
278	читателем конвенция жанра мотивированная	1	1
279	формирование текста со временем	1	1
280	место первочитателя первозрителя первослушателя	1	1
281	план дезактуализирует то что	1	1
282	созидающая в воображении и	1	1
283	только в присутствии эстетического	1	1
284	есть такое историческое состояние	1	1
285	в отношении к чужому	1	1
286	критерием художественности и позволяет	1	1
287	не только мастерство но	1	1
288	вытекающее из нового понимания	1	1
289	это делает достоверность ключевым	1	1
290	многообразие этих субпарадигм статус	1	1
291	распространяет и на реального	1	1
292	с собственным воображением не	1	1
293	моделей или примеров могут	1	1
294	к сотворчеству но в	1	1
295	однако романтического читателя это	1	1
296	выдвигает откровение некоторой истины	1	1
297	объективной данности текста оно	1	1
298	писателем и читателем конвенция	1	1
299	ориентация на какой бы	1	1
300	и общества о его	1	1
301	задания когда адресат может	1	1
302	смена ведущей парадигмы художественности	1	1
303	новой реальностью фикции фантазма	1	1
304	второй план дезактуализирует то	1	1
305	изменениями всегда стоит некий	1	1
306	систематическое рассмотрение парадигм художественности	1	1
307	с мастерством его создателя	1	1
308	деятельности вытекающее из нового	1	1
309	отдельные слова не разложимое	1	1
310	скачок творческой рефлексии художественное	1	1
311	но отошли в тень	1	1
312	внутреннего я во внешнем	1	1
313	смещению ценностных ориентиров художественного	1	1
314	числе и трагическое есть	1	1
315	отменить освоенного ранее гипертрофируя	1	1
316	как формирование текста со	1	1
317	последнего отныне не сводится	1	1
318	ранее гипертрофируя вновь открытое	1	1
319	взаимопонимания между писателем и	1	1
320	то есть исключительной целостностью	1	1
321	красоту гармонию и распространять	1	1
322	на языке платона и	1	1
323	достаточно креативной творящей актуализации	1	1
324	в момент своего прочтения	1	1
325	по одним и тем	1	1
326	доминировавшие прежде работа с	1	1
327	искусство перестает отождествляться с	1	1
328	аналогичен автору каждый человек	1	1
329	силится постичь внутреннее я	1	1
330	текста должно явиться самобытной	1	1
331	другому силится постичь внутреннее	1	1
332	модификаций рефлективного традиционализма в	1	1
333	всей хаотичности картины индивидуальных	1	1
334	реальность не на территории	1	1
335	конвенция жанра мотивированная авторитетностью	1	1
336	создателя исполнение жанрового задания	1	1
337	автор занимает режиссерское место	1	1
338	территории собственного сознания а	1	1
339	высокую эстетическую культуру сопереживания	1	1
340	и политического опыта как	1	1
341	ценностей технических средств и	1	1
342	от романтизма является продолжением	1	1
343	к объективной данности текста	1	1
344	задания может совершенствоваться но	1	1
345	предлогом и формой игровой	1	1
346	показаться исходя из жизнеподобия	1	1
347	внутреннюю свободу самобытной личности	1	1
348	чему нельзя научиться и	1	1
349	именно так толстой например	1	1
350	собственно познавательной деятельностью направленной	1	1
351	неэлиминируемым конститутивным моментом самого	1	1
352	вменяется собственно эстетическая цель	1	1
353	достоверность ключевым критерием художественности	1	1
354	прозаического речевого материала и	1	1
355	чужого я поскольку распространяет	1	1
356	как пушкинская татьяна которая	1	1
357	сколько красотой то есть	1	1
358	актуализация в художественном восприятии	1	1
359	читать духовно присваивая текст	1	1
360	состоит в обработке сырого	1	1
361	ключевым критерием художественности и	1	1
362	игровой реализации своего собственного	1	1
363	или иначе с познанием	1	1
364	как человек со специфически	1	1
365	погибнуть заявляя свою свободную	1	1
366	как раз в том	1	1
367	один единственный текст текст	1	1
368	или романистика рабле воспринимаются	1	1
369	деятельности художника не столько	1	1
370	занимает режиссерское место первочитателя	1	1
371	текст должен быть наделен	1	1
372	при всем своем отталкивании	1	1
373	реконструирующий скрытую внутреннюю сторону	1	1
374	текст как пушкинская татьяна	1	1
375	открытием другого чужого я	1	1
376	адресата именно так толстой	1	1
377	роль высшего предназначения искусства	1	1
378	не на территории собственного	1	1
379	всей духовной жизни некоего	1	1
380	к смещению ценностных ориентиров	1	1
381	индивидуальных исканий и проб	1	1
382	совокупность убеждений ценностей технических	1	1
383	пропорций коробки психики слушателя	1	1
384	обоснованной общей теории искусства	1	1
385	собой однонаправленный и необратимый	1	1
386	научному описанию но в	1	1
387	объект воображения или знаковый	1	1
388	лишь в момент своего	1	1
389	адресат а не объект	1	1
390	тайный жар свои мечты	1	1
391	подобно тому как ученый	1	1
392	со специфически повышенной чувствительностью	1	1
393	при наличии которой не	1	1
394	разрушения стереотипов художественного мышления	1	1
395	такой парадигмы совершается в	1	1
396	широте на отдельные слова	1	1
397	познавательной деятельностью направленной на	1	1
398	xix веке работа с	1	1
399	некоторой истины о жизни	1	1
400	частные человеческие документы дневники	1	1
401	является продолжением и развитием	1	1
402	скрытую внутреннюю сторону окружающей	1	1
403	при этом как историк	1	1
404	организации ничего недостающего или	1	1
405	или иную концепцию существования	1	1
406	гаспарова вся поэтика модернизма	1	1
407	в чужом тексте ищет	1	1
408	прежде работа с материалом	1	1
409	определяющим отношением художественной культуры	1	1
410	субпарадигм статус художественного произведения	1	1
411	или примеров могут заменять	1	1
412	его создателя исполнение жанрового	1	1
413	не подвергаемого сомнению взаимопонимания	1	1
414	картины индивидуальных исканий и	1	1
415	может концентрироваться в отдельных	1	1
416	эксплицитные правила при всей	1	1
417	дезактуализирует то что доминировало	1	1
418	в качестве моделей или	1	1
419	креативизма на почве которой	1	1
420	точки зрения читать духовно	1	1
421	о его целях задачах	1	1
422	за такого рода изменениями	1	1
423	текста субъект художественной деятельности	1	1
424	выстраивать художественную реальность не	1	1
425	художественное сознание глубже проникает	1	1
426	художественного задания когда адресат	1	1
427	всегда так или иначе	1	1
428	искусства было произведено не	1	1
429	воображения так и само	1	1
430	то же время искусство	1	1
431	осознается неэлиминируемым конститутивным моментом	1	1
432	смену императиву мастерства приходит	1	1
433	и читателем конвенция жанра	1	1
434	присутствия личности в мире	1	1
435	сознание глубже проникает в	1	1
436	и другого в себе	1	1
437	по которым строится авторский	1	1
438	котором трагедии шекспира или	1	1
439	только при условии его	1	1
440	формой игровой реализации своего	1	1
441	авторский текст основа не	1	1
442	жизни обобщающим принципом присутствия	1	1
443	художника оборачивается вторжением в	1	1
444	просто связанной так или	1	1
445	состоит как раз в	1	1
446	всеохватывающей своей широте на	1	1
447	отныне не сводится к	1	1
448	откровение некоторой истины о	1	1
449	стороны субъекта художественной деятельности	1	1
450	мира представляет собой однонаправленный	1	1
451	искусства но отошли в	1	1
452	на воспринимающее сознание в	1	1
453	существования способа присутствия внутреннего	1	1
454	заветная черта ее не	1	1
455	в области чувствительного приятные	1	1
456	и трагическое есть рассказ	1	1
457	мастерству вкусу оригинальности в	1	1
458	известную цельность как бы	1	1
459	было произведено не достаточно	1	1
460	некий качественный скачок творческой	1	1
461	любые в частности прозаические	1	1
462	произведение обретает статус дискурса	1	1
463	не остаться субъективным фантазмом	1	1
464	ее не перейти влюбленности	1	1
465	каждый человек в душе	1	1
466	может показаться исходя из	1	1
467	своей индивидуальной самобытностью аналогичен	1	1
468	точно назвал романтизм парнасским	1	1
469	как факультативный признак искусства	1	1
470	самобытностью аналогичен автору каждый	1	1
471	чья деятельность носит внутренне	1	1
472	впервые становится оригинальность смелость	1	1
473	носит внутренне свободный игровой	1	1
474	творить не в одном	1	1
475	вполне присущую ей форму	1	1
476	художественности впервые становится оригинальность	1	1
477	никем не может быть	1	1
478	эстетической революцией xviii века	1	1
479	искусства более не сводится	2	1
480	так или иначе с	1	1
481	рабле воспринимаются как недостаточно	1	1
482	воздействие на воспринимающее сознание	1	1
483	на реального адресата а	1	1
484	оригинальность смелость разрушения стереотипов	1	1
485	воображения или знаковый материал	1	1
486	текста со временем предстало	1	1
487	игры воображения так и	1	1
488	необходима еще и рецептивная	1	1
489	на какой бы то	1	1
490	отталкивании от романтизма является	1	1
491	предромантической романтической и постромантической	1	1
492	языке авторского текста должно	1	1
493	начинает восприниматься как факультативный	1	1
494	чужое сознание истинный предмет	1	1
495	рефлективного традиционализма в различные	1	1
496	рассказов а для постсимволиста	1	1
497	материал текста субъект художественной	1	1
498	целого располагающей к сотворчеству	1	1
499	постичь внутреннее я героя	1	1
500	на почве которой выросла	1	1
501	к построению исторически обоснованной	1	1
502	и распространять в области	1	1
503	жанрового задания может совершенствоваться	1	1
504	ему ощутить рассмотреть расслышать	1	1
505	когда они используются в	1	1
506	средоточием художественной деятельности оказывается	1	1
507	в обработке сырого прозаического	1	1
508	может по-своему а иной	1	1
509	в частности прозаические формы	1	1
510	мыслится субъективной новой реальностью	1	1
511	искусства реализатором коммуникативного события	1	1
512	каждой новой такой парадигмы	1	1
513	подобно развитию биологического мира	1	1
514	художественности предполагает существенное изменение	1	1
515	тем же параметрам ведет	1	1
516	мыслится уже не просто	1	1
517	искусству вменяется собственно эстетическая	1	1
518	организатор коммуникативного события отсюда	1	1
519	страдивариус великий мастер по	1	1
520	план не только мастерство	1	1
521	том числе и трагическое	1	1
522	могли быть устранены из	1	1
523	чувствительного приятные впечатления карамзин	1	1
524	впечатления карамзин средоточием художественной	1	1
525	предыдущей стадии и будет	1	1
526	это не удручает поскольку	1	1
527	отношении к чужому я	1	1
528	переживания составляющие содержание художественной	1	1
529	жизнеподобия реалистических произведений от	1	1
530	в войне и мире	2	1
531	же параметрам ведет к	1	1
532	воображение в искусстве оказалось	1	1
533	реальностью фикции фантазма творческого	1	1
534	примеров могут заменять эксплицитные	1	1
535	и лучше самого автора	1	1
536	как ученый историк реконструирует	1	1
537	игра с читателем в	1	1
538	с познанием но собственно	1	1
539	пушкинская татьяна которая в	1	1
540	жизненный аналог персонажа только	1	1
541	утверждение о жизни по	1	1
542	не тебя так пылко	1	1
543	такое событие состоялось чтобы	1	1
544	свой тайный жар свои	1	1
545	на роль высшего предназначения	1	1
546	испытав много перемен трагедия	1	1
547	фикции фантазма творческого воображения	1	1
548	и в то же	2	1
549	гармонию и распространять в	1	1
550	только мастерство но и	1	1
551	перемещается в сознание адресата	1	1
552	творческого воображения такое произведение	1	1
553	цель изображать красоту гармонию	1	1
554	политического опыта как это	1	1
555	одного и того же	3	1
556	самой жизни на основании	1	1
557	строго говоря написан один	1	1
558	или иной строй эстетической	2	1
559	дискурса трехстороннего коммуникативного события	1	1
560	сверхтекст пушкин очень точно	1	1
561	романтического читателя это не	1	1
562	жизни подобно тому как	1	1
563	оттесняет на второй план	1	1
564	присутствия внутреннего я во	1	1
565	произведение искусства было произведено	1	1
566	организовывал тексты своих народных	1	1
567	статус художественного произведения оставался	1	1
568	авторского текста должно явиться	1	1
569	не столько владение словом	1	1
570	различные периоды его бытования	1	1
571	лишь для того чтобы	1	1
572	воображения такое произведение бытует	1	1
573	чувствительностью эта природная одаренность	1	1
574	распространять в области чувствительного	1	1
575	который известен только им	1	1
576	всегда стоит некий качественный	1	1
577	в деятельности художника не	1	1
578	и укрепление в общественном	1	1
579	только в иной в	1	1
580	не для себя а	1	1
581	произведений от читателя также	1	1
582	народы уже исчерпали известные	1	1
583	области чувствительного приятные впечатления	1	1
584	на основании литературного произведения	1	1
585	рода изменениями всегда стоит	1	1
586	к чужому я другого	1	1
587	гегель именовал веком героев	1	1
588	настоящему другому силится постичь	1	1
589	текстуальности включая частные человеческие	1	1
590	для всех модификаций рефлективного	1	1
591	романтизма является продолжением и	1	1
592	жизнь лишь в момент	1	1
593	причине в рамках новой	1	1
594	такой деятельности ее адресат	1	1
595	вычислением пропорций коробки психики	1	1
596	первозрителя первослушателя собственного текста	1	1
597	но собственно познавательной деятельностью	1	1
598	перестает отождествляться с наукой	1	1
599	языке платона и аристотеля	1	1
600	интерпретацией общего с автором	1	1
601	трагедия остановилась приобретя достодолжную	1	1
602	согласно характеристике м.л гаспарова	1	1
603	объект перемещается в сознание	1	1
604	например организовывал тексты своих	1	1
605	вновь открытое она лишь	1	1
606	я поскольку распространяет и	1	1
607	парадигм подобно развитию биологического	1	1
608	высказыванием на уникальном художественном	1	1
609	концепции авторства на смену	1	1
610	и на реального адресата	1	1
611	рассмотрение парадигм художественности по	1	1
612	деятельность мыслится отныне деятельностью	1	1
613	состоит в осознании семиотической	1	1
614	исчерпали известные нам роды	1	1
615	говоря написан один единственный	1	1
616	продолжением и развитием креативистской	1	1
617	не удручает поскольку он	1	1
618	в роли ценностного центра	1	1
619	уголок который всегда всему	1	1
620	включая частные человеческие документы	1	1
621	чтобы произведение искусства было	1	1
622	заменять эксплицитные правила при	1	1
623	манифестацией эстетической игры воображения	1	1
624	очень точно назвал романтизм	1	1
625	автор материал критерием художественности	1	1
626	авторства на смену императиву	1	1
627	сознания при котором трагедии	1	1
628	автором героем и читателем	1	1
629	радикальным открытием другого чужого	1	1
630	своего рода действующая модель	1	1
631	я в мире эпоха	1	1
632	быть наделен не столько	1	1
633	художественном языке авторского текста	1	1
634	ремесло состоит в обработке	1	1
635	классицизм например есть такое	1	1
636	собственно эстетическая цель изображать	1	1
637	правилам начинает восприниматься как	1	1
638	своем стремительном развитии три	1	1
639	смена таких парадигм подобно	1	1
640	рефлексии художественное сознание глубже	1	1
641	как к настоящему другому	1	1
642	уже не просто связанной	1	1
643	первочитателя первозрителя первослушателя собственного	1	1
644	отдельных достижениях когда они	1	1
645	существеннейших способов духовного общения	1	1
646	развитием креативистской художественной культуры	1	1
647	иной в своей собственной	1	1
648	способности усмотрения общечеловеческого в	1	1
649	совершенствоваться но само оно	1	1
650	подвергаемого сомнению взаимопонимания между	1	1
651	персонажа только в иной	1	1
652	статус дискурса трехстороннего коммуникативного	1	1
653	истинный предмет такой деятельности	1	1
654	искусства после гегеля художественная	1	1
655	при всей хаотичности картины	1	1
656	в иной в своей	1	1
657	всей своей полноте и	1	1
658	индивидуального художественного языка на	1	1
659	преимуществу исторической современности которая	1	1
660	признак искусства назначение последнего	1	1
661	читателя также требуется проницательность	1	1
662	в жизни человека и	1	1
663	и который известен только	1	1
664	не объект воображения или	1	1
665	лучше самого автора реализовать	1	1
666	самоутверждающаяся в этом образотворческом	1	1
667	стоит некий качественный скачок	1	1
668	внутреннюю сторону окружающей его	1	1
669	осознании семиотической природы искусства	1	1
670	смысла жизни обобщающим принципом	1	1
671	на уникальном художественном языке	1	1
672	его ремесло состоит в	1	1
673	приходит императив вкуса произведение	1	1
674	активизировало свое воздействие на	1	1
675	поэма обретает жизнь лишь	1	1
676	то чему нельзя научиться	2	1
677	гегеля художественная деятельность мыслится	1	1
678	доминирующим критерием художественности впервые	1	1
679	высшего предназначения искусства после	1	1
680	создать то чему нельзя	1	1
681	деятельности смена таких парадигм	1	1
682	убеждений ценностей технических средств	1	1
683	делает достоверность ключевым критерием	1	1
684	только лишь манифестацией эстетической	1	1
685	творческий процесс писателя оказывается	1	1
686	направленной на чужое сознание	1	1
687	эпоха классического реализма выдвигает	1	1
688	художественности и позволяет толковать	1	1
689	художественная деятельность мыслится уже	1	1
690	сомнению взаимопонимания между писателем	1	1
691	по фабрикации скрипок озабоченный	1	1
692	при котором трагедии шекспира	1	1
693	должен быть наделен не	1	1
694	будет аккумулировано последующими вследствие	1	1
695	мастерства приходит императив вкуса	1	1
696	читателя становиться самим собой	1	1
697	я во внешнем мире	1	1
698	стадии и будет аккумулировано	1	1
699	литературная классика xix столетия	1	1
700	самим собой обретать внутреннюю	1	1
701	из существеннейших способов духовного	1	1
702	не перейти влюбленности и	1	1
703	самого автора реализовать виртуальное	1	1
704	в xix веке работа	1	1
705	не только на воображаемого	1	1
706	в этом образотворческом созидании	1	1
707	этом образотворческом созидании яркая	1	1
708	художественную реальность не на	1	1
709	деятельностью направленной на чужое	1	1
710	рассматриваться в качестве творчества	1	1
711	явлениях самой жизни на	1	1
712	внутреннее я героя как	1	1
713	уже исчерпали известные нам	1	1
714	рамках романтической субпарадигмы креативизма	1	1
715	в рамках новой парадигмы	1	1
716	в особый язык язык	1	1
717	смелость разрушения стереотипов художественного	1	1
718	прошла в своем стремительном	1	1
719	который всегда всему свету	1	1
720	способов духовного общения людей	1	1
721	и находит свой тайный	1	1
722	обретает статус дискурса трехстороннего	1	1
723	музыкант он же и	1	1
724	деятельности мыслятся сверхиндивидуальными общечеловеческими	1	1
725	всем своем отталкивании от	1	1
726	оценке согласно императиву мастерства	1	1
727	концепцию существования способа присутствия	1	1
728	мире эпоха классического реализма	1	1
729	есть в близости людей	1	1
730	собственного сознания а в	1	1
731	исторической современности которая обретает	1	1
732	народных рассказов а для	1	1
733	доминировавшего в историческом промежутке	1	1
734	сознания критериев художественности за	1	1
735	лишь завершающий этап многовекового	1	1
736	воображаемого героя ту или	1	1
737	состоянии отменить освоенного ранее	1	1
738	автора реализовать виртуальное содержание	1	1
739	внутренним высказыванием на уникальном	1	1
740	адресата а не только	1	1
741	не в состоянии отменить	1	1
742	свои мечты означает для	1	1
743	исторически обоснованной общей теории	1	1
744	должно стать самостоятельным внутренним	1	1
745	шекспира или романистика рабле	1	1
746	приобретя достодолжную и вполне	1	1
747	полемически сменявшими друг друга	1	1
748	во всех подобных случаях	2	1
749	тот или иной строй	2	1
750	xix века при всем	1	1
751	целях задачах возможностях и	1	1
752	из жизнеподобия реалистических произведений	1	1
753	иную концепцию существования способа	1	1
754	правильность текста отождествляемая с	1	1
755	деятельность носит внутренне свободный	1	1
756	произведено не достаточно креативной	1	1
757	пушкин очень точно назвал	1	1
758	человека и общества о	1	1
759	события автор герой читатель	1	1
760	появление и укрепление в	1	1
761	суверенность чужого я поскольку	1	1
762	оборачивается вторжением в суверенность	1	1
763	на отдельные слова не	1	1
764	цельность как бы личность	1	1
765	природная одаренность ценится теперь	1	1
766	конститутивным моментом самого искусства	1	1
767	состоялось чтобы произведение искусства	1	1
768	которая в чужом тексте	1	1
769	вымышленному персонажу автор относится	1	1
770	в том что он	2	1
771	сверхтекста на смену мастерству	1	1
772	внутренне свободный игровой характер	1	1
773	есть жизненный аналог персонажа	1	1
774	которая не поддается научному	1	1
775	в историческом промежутке между	1	1
776	они используются в качестве	1	1
777	преобразовании его в особый	1	1
778	автором художественного задания когда	1	1
779	могут приобретать любые в	1	1
780	утверждение классицизма в национальных	1	1
781	присутствия я в мире	5	1
782	художественный субъект мыслится как	1	1
783	на задний план не	1	1
784	ту или иную концепцию	1	1
785	субъект мыслится как человек	1	1
786	реалистический читатель есть жизненный	1	1
787	классика xix столетия предполагает	1	1
788	ощутить рассмотреть расслышать оценить	1	1
789	человеческие документы дневники письма	1	1
790	эстетической игры воображения так	1	1
