N	4gram	Tiupa_Vved	Narrotol
245	исходя от высшего от	1	1
246	являет собой аналогию взаимодополнительности	1	1
247	реплики семена во втором	1	1
248	время есть время остановленное	1	1
249	них в модальности знания	1	1
250	интрига в ней следует	1	1
251	картина мира общее наименование	1	1
252	сказовым с установкой на	1	1
253	априорное созерцание и собственно	1	1
254	такое чтение самостоятельно наделяет	1	1
255	мысли рикёра чтобы стать	1	1
256	жизни и рассказа о	1	1
257	в современный круг нарратологических	1	1
258	формалисты а к читателю	1	1
259	и данилова монастыря воробьевых	1	1
260	литература является искусством непрямого	1	1
261	в осмысленном и конкретном	1	1
262	неудовольствия из рассмотренных выше	1	1
263	происходил а пространству памяти	1	1
264	для воспринимающего сознания говоря	1	1
265	аллюзия чуждости далекости невразумительности	1	1
266	прочих видов повествования и	1	1
267	миры действительной жизни и	1	1
268	слове истина правда присущи	1	1
269	том смысле что они	1	1
270	состояния следует уточнить и	1	1
271	и отдельные детали отбираются	1	1
272	инертное слово бахтин стремящееся	1	1
273	в образовании фрактальности в	1	1
274	интрига наставления нарративный интерес	1	1
275	стирая границы между ними	1	1
276	но разворачивает перед мысленным	1	1
277	принципиально неотделима ни от	1	1
278	классической эстетической завершенности целого	1	1
279	нарративная картина мира у	1	1
280	исходная текстуализация наррации это	1	1
281	столь малом количестве обозначенных	1	1
282	или биографических сюжетов взросления	1	1
283	того чтобы'' ''из-за'' и	1	1
284	и составляет нарративную интригу	1	1
285	два сознания нарратора владеющего	1	1
286	интерпретанту у тургенева казус	1	1
287	звеном которой служит символическая	1	1
288	видим и не увидим	1	1
289	знака это концепт имеющий	1	1
290	это их весь день	1	1
291	выражению ролана барта является	1	1
292	и здесь все ходила	1	1
293	истории публикации рассказа на	1	1
294	чтения создается не столько	1	1
295	ихняя мать и сгущаются	1	1
296	втором эпизоде они сообщают	1	1
297	их актантных центров и	1	1
298	ними повествуемое событие можно	1	1
299	само коммуникативное событие является	1	1
300	вытянув свой хвост она	1	1
301	этому времени наррация давно	1	1
302	состояния тогда как внутренняя	1	1
303	этом доминирование той или	1	1
304	удовольствием по поводу похорон	1	1
305	лет шести стриженый с	1	1
306	место среди неклассических нарративных	1	1
307	на его готовность к	1	1
308	детализации и развертывания речевой	1	1
309	что ситуация t уже	1	1
310	смерти каждого из нас	1	1
311	по поводу выходок и	1	1
312	и наконец приносит весть	1	1
313	ином варианте от буквального	1	1
314	подвижный образ жизни кинематограф	1	1
315	на выстрел а выстрелив	1	1
316	слова однако тут же	1	1
317	риторические в частности нарративные	1	1
318	уже говорилось выше не	1	1
319	остается неизвестен и который	1	1
320	мотивирован жизненным опытом гурова	1	1
321	пониманием речевой деятельности социальный	1	1
322	в какой читателю важно	1	1
323	суть механизмы формирования хранения	1	1
324	увлекательное переплетение циклической эпопейной	1	1
325	в одной картине мира	1	1
326	говорить о нарративных текстах	1	1
327	принципиальная особенность нарративного пространства	1	1
328	в свою очередь членится	1	1
329	напряженного чтения завязка и	1	1
330	которых нужно строить энтимемы	1	1
331	жизни? открытые финалы чехова	1	1
332	но и святость тоже	1	1
333	гетероглоссией он вынуждает алешу	1	1
334	наррации гоголь тем не	1	1
335	деятеля но после осуществления	1	1
336	уступает значимости концовки завершающего	1	1
337	прозаических повинностей и опять	2	1
338	не вполне искренним о	1	1
339	балетная музыка музыка в	1	1
340	всякое коммуникативное событие взаимодействия	1	1
341	мама мальчик и девочка	1	1
342	развернуты в особенности второй	1	1
343	удовлетворил мучается бессонницей от	1	1
344	определение данной категории в	1	1
345	в соответствующую картину мира	1	1
346	у нее тревожно бьется	1	1
347	она порождается так например	1	1
348	персонажа а его потенциально	1	1
349	категория активно входящая в	1	1
350	прежде всего началом и	1	1
351	показ событийного взаимодействия персонажей	1	1
352	ментального процесса б фрактальность	1	1
353	явление естественное повторяющееся почему	1	1
354	личной ответственности которую необходимо	1	1
355	современной нарратологии это категория	1	1
356	только анна сергеевна и	1	1
357	в.т и историей? сколько	1	1
358	которая не может изменить	1	1
359	учении шопенгауэр если следуя	1	1
360	брата в крыжовнике излагается	1	1
361	с языковыми знаками как	1	1
362	мотивы первых двух историй	1	1
363	мифогенного повествования с прецедентной	1	1
364	произведения никогда не владеет	1	1
365	маргариты но все-таки что	1	1
366	относительно поздним освоение человеческим	1	1
367	регулятивной системе готовых смыслов	1	1
368	в словаре нарратологии джеральда	1	1
369	оно не оказывается и	1	1
370	своем учении шопенгауэр если	1	1
371	романы толстого монологическими несмотря	1	1
372	серийное время неизбежно должно	1	1
373	значимости концовки завершающего пассажа	1	1
374	зависит от ценностной направленности	1	1
375	претворяет используя как средство	1	1
376	зрения и небольшой но	1	1
377	есть ожидание конца истории	1	1
378	некую смыслосообразную систему последовательности	1	1
379	итеративный опыт повторений все	1	1
380	к такого рода тексту-над-текстом	1	1
381	современного ребенка формируется лишь	1	1
382	нарратива к некоторой культурной	1	1
383	образцами повествования с прецедентной	1	1
384	двойственности методологическое поле конкурирующих	1	1
385	повтора подобия или контраста	1	1
386	хотя и запечатлеваемая письменно	1	1
387	времени затрачиваемого на рассказ	1	1
388	его предложение отвергнув же	1	1
389	и собственно символический когда	1	1
390	неопределенного горизонта нарративная картина	1	1
391	объективно вне сознания ни	1	1
392	беликов а сам алехин	1	1
393	спектр возможностей ведь есть	1	1
394	просто потенциальный адресат природа	1	1
395	наррация прокладывает границу между	1	1
396	сердце не давая уснуть	1	1
397	срастись с готовыми смыслами	1	1
398	художественным восприятием может быть	1	1
399	семантических единиц текста в	1	1
400	означал не просто слово	1	1
401	лишний или маленький человек	1	1
402	руководствуются общекоммуникативными стратегиями культуры	1	1
403	рассказ или внутренним чтение	1	1
404	несмотря на сложные и	1	1
405	индексальные закрытые моновалентные и	1	1
406	событийных параметров истории в	1	1
407	толпа фокализация принадлежит гурову	1	1
408	некоторый участок текста цепь	1	1
409	время рассказанной истории не	1	1
410	как формулирует свидригайлов уголка	1	1
411	рассказыванием нравственной установке этосе	1	1
412	не подлежит и освещению	1	1
413	и соответственно исследовательски определимое	1	1
414	процессуальные изменения или повторяющиеся	1	1
415	пластов нарративного времени создается	1	1
416	несовпадения временных протяженностей рассказываемой	1	1
417	рассказчика трилогии учительствуют хотя	1	1
418	рассказывания есть ожидание конца	1	1
419	нарративными средствами художественного письма	1	1
420	схемы это только инструмент	1	1
421	этос наррации предполагает не	1	1
422	событие происшествия одного дня	1	1
423	принципиальными моментами предполагает ценностно	1	1
424	онегине читатель ждет уж	1	1
425	к силе умозаключений читателя	1	1
426	предвидеть итогов этой перемены	1	1
427	позволял хотя как известно	1	1
428	феодосии в кадры ментального	1	1
429	того что происходит и	1	1
430	и к позиции отводимой	1	1
431	ролан барт или напротив	1	1
432	или нескольких сознаний креативного	1	1
433	образом нарративное пространство события	1	1
434	этом между делом мы	1	1
435	может раскрыть другому сознанию	1	1
436	к эпизоду вперед и	1	1
437	классика xix столетия оперировала	1	1
438	и едва преодолевающего сонливость	1	1
439	внутритекстовые наррации разобщают молчали	1	1
440	метабола как перенос не	1	1
441	вольф шмид задается вопросом	1	1
442	способ отношения человеческого сознания	1	1
443	человека как и у	1	1
444	раскол между детьми и	1	1
445	разговора новостных политических юридических	1	1
446	смене состояний однако характер	1	1
447	точкой бифуркации на этот	1	1
448	народов и человечества то	1	1
449	и ушел из театра	1	1
450	как сию ужасную громаду	1	1
451	всегда чье-то индивидуальное понимание	1	1
452	в художественной литературе суть	1	1
453	его сестра нина четырехлетняя	1	1
454	назвать и непредсказуемым в	1	1
455	какого-либо сообщения бельгийские неориторики	1	1
456	иначе его нарратор проблематизирует	1	1
457	читатель пересказывающий прочитанное неизбежно	1	1
458	интригу мировой истории а	1	1
459	и конечные агентов и	1	1
460	структур заново актуализированная женеттом	1	1
461	трояким образом разрывом во	1	1
462	заинтересовывающим воздействием осуществляет своего	1	1
463	качестве нравственной установки этос	1	1
464	операция конфигурации составляющая суть	1	1
465	событийного существования готовились капризно	1	1
466	тревоги как замечал тейяр	1	1
467	становится для нее подлинным	1	1
468	как знак который утратил	1	1
469	узнавания как у карамзина	1	1
470	не биографическая личность это	1	1
471	не вполне ограждено от	1	1
472	состав истории может входить	1	1
473	лиза излагается в одном	1	1
474	тогда как истинных помощников	1	1
475	художественного высказывания даже в	1	1
476	например слова у порядочных	1	1
477	его типологию знаков в	1	1
478	киноведения однако само мышление	1	1
479	к позиции свидетеля и	1	1
480	в готовом стабильно дифференцированном	1	1
481	не улавливает событийности бытия	1	1
482	визуальной и даже чисто	1	1
483	него поведения риторический этос	1	1
484	как произойдет восстановление исходной	1	1
485	оно живет в готовом	1	1
486	физической в онтологической глубине	1	1
487	возрастной гендерной и т.п	1	1
488	несправедливом а равным образом	1	1
489	культуре нарративы покоя функционируют	1	1
490	тяжелый на подъем нерешительный	1	1
491	принимает отведенную ему позицию	1	1
492	вещей референтных объектов и	1	1
493	характеристику желания в качестве	1	1
494	тому как эпизоды и	1	1
495	непрямому эстетическому свидетельству переломное	1	1
496	в едином но сложном	1	1
497	неотождествимостью вещей референтных объектов	1	1
498	дифференцированном и оцененном мире	1	1
499	коридорам и лестницам у	1	1
500	ценностно пристрастен излагающий историю	1	1
501	субстрата в данном случае	1	1
502	любопытство удивление нераздельно связаны	1	1
503	наблюдениям рафаэля барони новейшая	1	1
504	такого пути и составляет	1	1
505	времени и хронотопа в	2	1
506	своем воображении в итоге	1	1
507	подъем нерешительный как все	1	1
508	уж это вы из	1	1
509	важно не только а	1	1
510	рода управляющий повествуемого мира	1	1
511	у себя где-нибудь в	1	1
512	поскольку знаменует оцельняющую рассказ	1	1
513	человек в футляре диегетическим	1	1
514	его времени срастись с	1	1
515	категорий означал не просто	1	1
516	изменение могло бы быть	1	1
517	есть понимать изнутри а	1	1
518	доктриной событийности история казусная	1	1
519	определяющей конструктивной роли максимально	1	1
520	авторства выделяет художественную словесность	1	1
521	дача своего рода дубликат	1	1
522	ценностно смысловым в литературно-художественном	1	1
523	однако характер этой смены	1	1
524	xix столетия прямая речь	1	1
525	повествуемого мира не обязательно	1	1
526	подробностями и тем самым	1	1
527	универсальных схем сюжетосложения а	1	1
528	однозначной оценке ответственность персонажа	1	1
529	субъектом по отношению к	1	1
530	это время человеческого присутствия	1	1
531	стоящее в наиболее сильном	1	1
532	непрерывно меняемся не только	2	1
533	мелкий эпизодик снять из-за	1	1
534	интерференциях конвергенциях напряжениях которые	1	1
535	исключавшее то что просто	1	1
536	никакое чувственное созерцание подводится	1	1
537	бы принадлежать тому или	1	1
538	от буквального до всего	1	1
539	всю совокупность накопленной информации	1	1
540	своем роде нарративная модальность	1	1
541	придающие концовкам модальность субъективной	1	1
542	они присутствуют в культуре	1	1
543	и судии этим оно	1	1
544	именно поэтому определенным образом	1	1
545	вполне закономерно во вступлении	1	1
546	такая вербализация принадлежит регулятивной	1	1
547	опять бежать в кухню	2	1
548	эпизод создается трояким образом	1	1
549	картину мира понятие введенное	1	1
550	состояние адекватного участия в	1	1
551	за человек при этом	1	1
552	и концом начинается с	1	1
553	человеческого присутствия во вселенной	1	1
554	но и сам рассказ	1	1
555	вступлении эта история возводится	1	1
556	и иным в случае	1	1
557	эпизод связывает только одно	1	1
558	формы бытия альтернативной процессуальности	1	1
559	воли имеют для них	1	1
560	и не претендует на	1	1
561	художественного письма литературоведческая нарратология	1	1
562	на карте этических ценностей	1	1
563	что естественно замедляет восприятие	1	1
564	фактор событийности но при	1	1
565	и концом в этом	1	1
566	xvii частью пастернаковского романа	1	1
567	которого заключает в себе	1	1
568	и т.п в литературе	1	1
569	после первого и последующих	2	1
570	заостряя но так и	1	1
571	есть сюжет взятый в	1	1
572	желания ведет к произвольности	1	1
573	ли позволил бы себе	1	1
574	понятие ненадежного нарратора как	1	1
575	нарративной истории обратимая мы	1	1
576	быть причислен именно к	1	1
577	у детей в данном	1	1
578	непрерывного течения жизни и	1	1
579	время значимость ее существенно	1	1
580	вúдения точка зрения как	1	1
581	потому что на сцену	1	1
582	и человеческого опыта присутствия	1	1
583	именовать прецедентной не оставляющей	1	1
584	также и спонтанную событийность	1	1
585	нередко случалось исторически опередила	1	1
586	здесь все ходила как	1	1
587	миросозерцания для которого событийно	1	1
588	антитезы двух способов существования	1	1
589	смысловую нагрузку напомню знаменательный	1	1
590	тексты передающие изменение состояния	1	1
591	своей аргументации данное отвлеченное	1	1
592	родительским домом упоминаемая дача	1	1
593	дело не с языком	1	1
594	дела мы имеем две	1	1
595	того что является событием	1	1
596	флагманом и концептуальной базой	1	1
597	цельный внутри себя мир	1	1
598	отклонения к которым приводит	1	1
599	спектр вероятности последующего развития	1	1
600	окружающую героев жизнь принципиально	1	1
601	где воспроизведение иностранной или	1	1
602	чья точка зрения используется	1	1
603	традиционно комическую карнавальную пару	1	1
604	вольфа шмида о том	1	1
605	интрига слова актуальна бывает	1	1
606	лучше или хуже дальше	1	1
607	созерцание подводится [...] созерцание	1	1
608	в точке бифуркации после	1	1
609	время протекания нарративной истории	1	1
610	собеседника и ориентирована на	1	1
611	забота нивелирующая многообразие различных	1	1
612	не могло быть [...]	1	1
613	другого сознания а самопроизвольно	1	1
614	способов посредством которых мы	1	1
615	героя событием не становится	1	1
616	оно как любое событие	1	1
617	а точнее сама система	1	1
618	он есть одновременно а	1	1
619	логос вербализации у пушкинского	1	1
620	с пирса индексы ѝконы	1	1
621	диегетическому миру а не	1	1
622	во всей его полноте	1	1
623	того что термин история	1	1
624	капризно зареветь завершается же	1	1
625	с анной сергеевной по	1	1
626	слово картузик с барской	1	1
627	группы μ справедливо утверждали	1	1
628	концепцию адресатов бахтин которая	1	1
629	истории в повести карамзина	1	1
630	ее было видно что	1	1
631	рассказывания в частности требует	1	1
632	аналог действительного мира наше	1	1
633	переплетение циклической эпопейной и	1	1
634	едва преодолевающего сонливость алехина	1	1
635	неотделимость события от сознания	1	1
636	быть сведена к иронически	1	1
637	составом участников повествовательный эпизод	1	1
638	путем не нуждаясь в	1	1
639	разные смысловые поля но	1	1
640	в соответствии с бахтинским	1	1
641	рассказывания перечитывая шедевр мы	1	1
642	мире толстого где воспроизведение	1	1
643	в том смысле что	1	1
644	требует чтобы говорящий и	1	1
645	следует у нарратора за	1	1
646	у персонажа всегда имеется	1	1
647	судит но личностно не	1	1
648	извне от присутствия чужого	1	1
649	как дистанция между двумя	1	1
650	феноменом относительно поздним освоение	1	1
651	оттенок наконец в третьем	1	1
652	воробьевых гор села коломенского	1	1
653	апокалипсис с книгой бытия	1	1
654	представляет собой последовательность предложений	1	1
655	всякая семантическая пауза подобно	1	1
656	кошке этой функции не	1	1
657	служит для характеристики креативной	1	1
658	которые подлежат выбору деятеля	1	1
659	разговор а о чем	1	1
660	немецкости аллюзия чуждости далекости	1	1
661	неким непритязательным читателем в	1	1
662	котят гадостью он является	1	1
663	небольшой но экспрессивной гетероглоссией	1	1
664	гносеологическую загадку а на	1	1
665	нельзя приписывать ни одного	1	1
666	модальностях нейтрального знания авторитарного	1	1
667	каких только не бывает	1	1
668	организованности художественного целого вокруг	1	1
669	нарративных текстах с одной	1	1
670	всегда имеет в своем	1	1
671	при этом вероятностью обладает	1	1
672	бутом в риторике вымысла	1	1
673	как ему любо и	1	1
674	конкурирующих интерпретативных стратегий историзма	1	1
675	одевают их ставят на	2	1
676	раскрывается в своей прецедентности	1	1
677	в солидарно воспринимающем сознании	1	1
678	и чисто служебных персонажей	1	1
679	который женетт назвал диегетическим	1	1
680	по сравнению с надежными	1	1
681	нарратора может служить пушкинский	1	1
682	сохраняет верность императивности средневекового	1	1
683	посредством текста напряжение читательского	1	1
684	подлежащая однозначной оценке ответственность	1	1
685	западноевропейского происхождения здесь карамзин	1	1
686	идти ни о чем	1	1
687	в целом начиная с	1	1
688	рикёру преобразует это множество	1	1
689	а звучат своего рода	1	1
690	через смерть в том	1	1
691	ситуации появляется в своем	1	1
692	готовыми смыслами в.т выступала	1	1
693	коммуникативного события рассказывания то	1	1
694	своей интерсубъективной взаимодополнительности единством	1	1
695	диспозиции между детьми и	1	1
696	таких разлома одновременно именно	1	1
697	подлинным событием в рамках	1	1
698	искусно формирует все необходимые	1	1
699	модальности если она происходит	1	1
