N	3gram	Losev_Prob	Istorich
366	и могут быть	1	1
367	является не только	1	1
368	но в ней	1	1
369	на себя эту	1	1
370	в узком смысле	1	1
371	которого она является	1	1
372	по существу своему	1	1
373	так же реально	1	1
374	и нисколько не	1	1
375	в ней от	1	1
376	что мы должны	1	1
377	не имеют ничего	1	1
378	никогда не говорится	1	1
379	он является если	1	1
380	есть нечто целое	4	1
381	в чем же	2	1
382	не имеет никакого	3	1
383	представить себе все	1	1
384	может быть даже	4	1
385	прежде всего является	1	1
386	то и дело	1	1
387	в себе и	2	1
388	в этом смысле	5	1
389	в виду не	1	1
390	и что при	1	1
391	отличаются друг от	2	1
392	всему тому что	1	1
393	в свое время	1	1
394	в нашем смысле	8	1
395	связаны между собою	1	1
396	для нас важно	1	1
397	то что здесь	1	1
398	связи с этим	1	1
399	здесь прежде всего	1	1
400	которые находятся в	2	1
401	когда во время	1	1
402	в этой работе	1	1
403	однако все эти	1	1
404	т д конечно	1	1
405	то в данном	1	1
406	и относящиеся сюда	1	1
407	он может быть	1	1
408	и в частности	4	1
409	т д для	1	1
410	вовсе не есть	12	1
411	мы только что	2	1
412	отражает действительность но	1	1
413	у нас в	2	1
414	более высокую ступень	2	1
415	она и есть	1	1
416	и это не	1	1
417	и это тоже	1	1
418	может фигурировать и	1	1
419	что оно есть	1	1
420	содержат в себе	1	1
421	миф есть в	1	1
422	и соответствующие им	1	1
423	сам он не	1	1
424	не менее и	1	1
425	к другой и	2	1
426	отметить то что	1	1
427	то хотя в	1	1
428	было у него	1	1
429	из которых мы	1	1
430	сказать что и	1	1
431	как показывает исследование	1	1
432	она не имеет	1	1
433	миф не есть	1	1
434	то что мы	3	1
435	мы установили что	1	1
436	в целом но	1	1
437	можно поставить вопрос	1	1
438	скажем несколько ниже	1	1
439	это будет в	1	1
440	мы находим и	1	1
441	ни на какие	2	1
442	если бы он	2	1
443	еще и потому	1	1
444	с ним же	5	1
445	нечто отличное от	1	1
446	является не чем	1	1
447	ни с каким	1	1
448	одна к другой	2	1
449	мы все же	3	1
450	как мы только	2	1
451	таким образом сама	1	1
452	тем более не	2	1
453	говорить о его	1	1
454	в себе в	2	1
455	о котором говорилось	1	1
456	том смысле что	4	1
457	если бы ему	1	1
458	тоже может быть	1	1
459	как и вообще	2	1
460	только для того	1	1
461	только в условиях	1	1
462	не содержит в	1	1
463	же и в	1	1
464	здесь может быть	1	1
465	мы можем назвать	1	1
466	и в таком	1	1
467	имеется в виду	6	1
468	здесь не только	2	1
469	то или иное	3	1
470	того или другого	3	1
471	и к другим	1	1
472	когда мы в	1	1
473	только в пределах	2	1
474	так что в	2	1
475	не знаем о	1	1
476	не отличается от	1	1
477	мы могли бы	3	1
478	можно сколько угодно	1	1
479	или в виде	1	1
480	что вовсе не	1	1
481	что он отражает	1	1
482	в один образ	1	1
483	как он их	1	1
484	который может быть	1	1
485	ее себе в	1	1
486	очень близкими к	1	1
487	или может быть	1	1
488	так что они	1	1
489	до некоторой степени	1	1
490	и есть то	2	1
491	уже по одному	2	1
492	себя в нем	1	1
493	читатель поймет что	1	1
494	только при помощи	4	1
495	в себе не	1	1
496	таким образом к	1	1
497	именно потому что	3	1
498	хотя и в	1	1
499	может быть не	1	1
500	не чем иным	2	1
501	вступление в брак	1	1
502	нет например в	1	1
503	попробуем в этом	1	1
504	бросается в глаза	1	1
505	еще не был	1	1
506	на деревьях или	1	1
507	т д тем	1	1
508	думают что если	1	1
509	к тому или	1	1
510	вот в этой	1	1
511	тех или иных	7	1
512	как мы это	1	1
513	котором говорилось выше	1	1
514	и что такое	1	1
515	то или другое	2	1
516	не так просто	1	1
517	то что не	1	1
518	как нам кажется	1	1
519	не только что	1	1
520	остается то что	1	1
521	но это уже	1	1
522	относится и к	2	1
523	друг друга но	1	1
524	это вовсе не	5	1
525	и в его	3	1
526	и по существу	1	1
527	себя не только	1	1
528	превращается только в	1	1
529	в этот вопрос	1	1
530	хотя оно и	1	1
531	это могло бы	1	1
532	нечто такое что	2	1
533	это один и	1	1
534	и в этом	6	1
535	тому или иному	1	1
536	в определенном направлении	1	1
537	тому что в	1	1
538	друг друга и	1	1
539	только что видели	1	1
540	того или иного	5	1
541	бы мы захотели	1	1
542	можно ли сказать	3	1
543	поставить вопрос как	1	1
544	мы находим в	2	1
545	еще не есть	4	1
546	при таком положении	1	1
547	в какой мере	1	1
548	прийти к выводу	1	1
549	от того что	1	1
550	а также при	1	1
551	не есть нечто	2	1
552	едва ли можно	2	1
553	говорят только о	1	1
554	и действительно в	1	1
555	одной или нескольких	1	1
556	или как в	1	1
557	ту или иную	3	1
558	какой бы то	1	1
559	в такой форме	1	1
560	и не в	2	1
561	конечно не в	1	1
562	но если мы	1	1
563	но тут же	1	1
564	но и тем	1	1
565	на котором он	1	1
566	как таковое ясно	1	1
567	указанием на то	1	1
568	связи с целым	1	1
569	в то же	10	1
570	гл мы читаем	1	1
571	следующим образом когда	1	1
572	не говоря уже	1	1
573	вопросе о том	1	1
574	не содержат в	1	1
575	дело здесь в	1	1
576	заключается в том	5	1
577	в первом случае	1	1
578	они находятся в	1	1
579	вообще не существует	1	1
580	он прежде всего	1	1
581	в сравнении с	4	1
582	что дело здесь	1	1
583	и потому всегда	1	1
584	в свете этой	1	1
585	не в виде	1	1
586	от него же	1	1
587	да и то	2	1
588	не связан с	1	1
589	а не просто	5	1
590	иначе чем это	1	1
591	но это конечно	1	1
592	дело уже не	1	1
593	всяком случае не	2	1
594	однако сказать что	1	1
595	ничем не отличается	1	1
596	то это было	1	1
597	и потому в	1	1
598	сказать что мы	1	1
599	на которой строится	1	1
600	нет ничего нового	1	1
601	они превращаются в	1	1
602	самом деле и	1	1
603	и о ней	1	1
604	и все эти	1	1
605	и другие знаки	1	1
606	и от них	1	1
607	до конца и	1	1
608	и все они	3	1
609	здесь то что	1	1
610	в основе своей	1	1
611	потому что они	2	1
612	но с другой	2	1
613	друг к другу	1	1
