N	3gram	Losev_Vesc	Dialekti
478	к одному и	1	1
479	от самой вещи	3	1
480	в чем спецификум	1	1
481	в другом смысле	2	1
482	т д если	1	1
483	или ничем не	1	1
484	е в конце	1	1
485	была бы совершенно	1	1
486	быть не только	2	1
487	не в этом	1	1
488	то что не	2	1
489	метафизика т е	1	1
490	какая разница между	1	1
491	то что является	4	1
492	как-то относится к	1	1
493	она должна быть	2	1
494	что мы уже	1	1
495	вещи и больше	1	1
496	ни даже просто	1	1
497	один и единственный	1	1
498	можно и не	1	1
499	было бы уже	1	1
500	я и не	2	1
501	если же они	2	1
502	расходятся между собою	1	1
503	– мы получим	2	1
504	категория и она	1	1
505	мы о ней	1	1
506	никаких указаний ни	1	1
507	больше ничего то	1	1
508	или другой форме	1	1
509	должно было бы	1	1
510	своего собственного существования	1	1
511	в отдельности и	2	1
512	все же нечто	1	1
513	что на нем	1	1
514	тут одно из	1	1
515	с реальными вещами	1	1
516	есть стало быть	1	1
517	уж тем более	1	1
518	вы не имеете	1	1
519	уже перестает быть	1	1
520	черная дыра даже	1	1
521	стороны и с	1	1
522	взятая сама по	1	1
523	сами из себя	1	1
524	он и не	1	1
525	также и то	1	1
526	есть ли он	1	1
527	же по себе	2	1
528	как равно и	1	1
529	мы замечаем что	1	1
530	т е становится	1	1
531	но если вы	2	1
532	не может уже	1	1
533	чем же тогда	1	1
534	мы еще не	2	1
535	что все это	1	1
536	есть сам по	1	1
537	только история и	1	1
538	его отношении к	1	1
539	и пр но	1	1
540	от вещей и	1	1
541	кантовского субъективизма и	1	1
542	мы имеем а	1	1
543	и есть тут	1	1
544	наиболее существенной и	1	1
545	в абстрактное понятие	1	1
546	больше того это	1	1
547	различаются между собою	2	1
548	что к нему	1	1
549	такое выражение которое	1	1
550	но если оно	1	1
551	у него и	1	1
552	он сам не	1	1
553	если нет ничего	1	1
554	даже вообще не	1	1
555	тот же самый	1	1
556	– как можно	2	1
557	если мы хотим	1	1
558	никак не является	1	1
559	совершенно самостоятельна и	1	1
560	нельзя понимать в	1	1
561	по природе своей	2	1
562	для себя и	1	1
563	в качестве одного	1	1
564	– не реален	1	1
565	и это потому	1	1
566	что-нибудь или ничего	2	1
567	вещи и –	1	1
568	уже и не	1	1
569	но это только	1	1
570	становления и в	1	1
571	что не только	1	1
572	если бы я	3	1
573	и для всякого	3	1
574	делает не что	1	1
575	всего иного и	1	1
576	во втором случае	1	1
577	что у него	1	1
578	все новые и	1	1
579	на этом основании	1	1
580	случае не может	1	1
581	это – тоже	2	1
582	с его отвлеченной	1	1
583	диалектически это значит	2	1
584	меня ни убеждали	1	1
585	ли сказать что	3	1
586	абстрактное понятие и	1	1
587	не будет спорить	1	1
588	есть также и	1	1
589	но уже сейчас	2	1
590	математического естествознания и	1	1
591	момент в ней	2	1
592	из них в	1	1
593	не говорю о	1	1
594	то что можно	1	1
595	как о таковой	1	1
596	но не есть	2	1
597	его на то	2	1
598	существенное от несущественного	1	1
599	себе отнюдь не	1	1
600	смысл т е	2	1
601	этом и заключается	1	1
602	с тем или	1	1
603	вещи а не	2	1
604	тут мы переходим	1	1
605	вещь есть не	1	1
606	сейчас мы можем	1	1
607	если же оно	2	1
608	бы оно было	1	1
609	т е самый	1	1
610	в данном месте	1	1
611	имя не может	4	1
612	личность же есть	1	1
613	в первом случае	2	1
614	хотя бы даже	2	1
615	существуют только явления	1	1
616	к нему –	1	1
617	таким образом что	1	1
618	что она уже	3	1
619	как отвлеченный и	1	1
620	было так то	1	1
621	и есть само	1	1
622	структуру т е	1	1
623	не только то	1	1
624	это – тождество	1	1
625	может быть следовательно	1	1
626	всяком случае есть	1	1
627	тогда когда уже	1	1
628	отнюдь не всегда	1	1
629	отвлеченной идеей но	1	1
630	мы переходим к	1	1
631	сына и святаго	1	1
632	нечто совершенно несводимое	1	1
633	а если она	3	1
634	все эти факты	1	1
635	и бытия но	1	1
636	но только в	1	1
637	т е надо	2	1
638	и кроме того	2	1
639	у нас есть	1	1
640	независимо от того	1	1
641	только один из	2	1
642	и таким образом	2	1
643	то ни другое	1	1
644	не может считаться	2	1
645	однако не только	1	1
646	то или другое	2	1
647	тут не с	1	1
648	а в том	1	1
649	не мешает чтобы	1	1
650	о вещах и	2	1
651	так что из	1	1
652	необходимо должно быть	1	1
653	каждой из них	1	1
654	в этом ничего	1	1
655	вытекает того что	1	1
656	дыра даже не	1	1
657	ощущения и восприятия	1	1
658	не просто смысловое	1	1
659	по себе без	2	1
660	ровно так как	1	1
661	себя функции явления	1	1
662	прежде всего некое	1	1
663	д в результате	1	1
664	миф есть бытие	1	1
665	то ни было	12	1
666	что нужно для	3	1
667	если это так	2	1
668	полной мере и	1	1
669	т е понятие	1	1
670	не просто вещь	1	1
671	если мы действительно	1	1
672	нужно сказать что	2	1
673	ни то ни	1	1
674	того что в	1	1
675	подлинном смысле и	1	1
676	уже не говорю	1	1
677	сущности это и	1	1
678	мы увидим как	1	1
679	самим по себе	1	1
680	если она есть	1	1
681	не только одно	1	1
682	она сама с	1	1
683	понятие должно быть	1	1
684	они должны быть	1	1
685	и ее смысл	1	1
686	тут вопрос о	1	1
687	– никак не	1	1
688	есть момент в	1	1
689	несмотря на все	1	1
690	ясно что смысл	1	1
691	и не есть	2	1
692	т е более	1	1
693	есть и проявление	1	1
694	но и к	1	1
695	сущности а не	1	1
696	так чтобы и	1	1
697	допустим что мы	1	1
698	это я делаю	1	1
699	то обстоятельство что	1	1
700	явления т е	1	1
701	таким образом и	1	1
702	не то что	1	1
703	это я мог	1	1
704	мог бы высказать	1	1
705	в своей полной	2	1
706	ней не может	1	1
707	не мог бы	2	1
708	и всех возможных	1	1
709	те или иные	1	1
710	о котором я	1	1
711	но и нечто	1	1
712	этого мы ведь	1	1
713	оперируем не с	1	1
714	необходимо не только	2	1
715	знания и бытия	1	1
716	не значит ли	7	1
717	– в виде	1	1
718	вообще что такое	1	1
719	существует не только	1	1
720	она имеет свое	1	1
721	прежде всего я	1	1
722	да и как	1	1
723	уж во всяком	1	1
724	что же тогда	1	1
725	и это есть	1	1
726	в определенном направлении	2	1
727	шкаф не есть	1	1
728	то что именно	1	1
729	человека от атмосферных	1	1
730	нечто третье что	2	1
731	сначала должна быть	1	1
732	крайней мере три	1	1
733	зависит только от	1	1
734	существенного и несущественного	1	1
735	ни от кого	1	1
736	том что тут	1	1
737	кантовский метафизический дуализм	1	1
738	точка зрения которая	1	1
739	они вообще не	1	1
740	и уж тем	1	1
741	только одна из	1	1
742	и ни с	2	1
743	сказать что почти	1	1
744	между собою и	3	1
745	вещи так как	1	1
746	тогда чего же	1	1
747	как только вещь	1	1
748	и чем выражена	1	1
749	еще даже и	1	1
750	могло не быть	1	1
751	вместе с тем	3	1
752	такое положение дела	1	1
753	при чем тут	1	1
754	субъекта т е	2	1
755	своего существования и	1	1
756	что такое этот	2	1
757	а не в	2	1
758	что ему не	2	1
759	всех прочих людей	1	1
760	по существу своему	1	1
761	ясно следовательно что	1	1
762	и во всяком	1	1
763	себя и что	1	1
764	только в очень	1	1
765	т е абсолютная	1	1
766	и с чем	1	1
767	не выходит из	1	1
768	не различаются между	2	1
769	т д таким	1	1
770	качестве одного из	1	1
771	явлению приходится брать	1	1
772	и не состоит	1	1
773	если сущность есть	2	1
774	но только с	1	1
775	и тут нет	1	1
776	– что же	1	1
777	мы скажем что	1	1
778	но и в	1	1
779	это так то	2	1
780	нисколько не мешает	1	1
781	в том чтобы	2	1
782	есть подлинная действительность	1	1
783	одна из основных	1	1
784	да и сама	1	1
785	что в результате	2	1
786	не вытекает того	1	1
787	это я должен	1	1
788	но почему же	1	1
789	пусть даже я	1	1
790	что же вы	1	1
791	может быть ни	3	1
792	том или другом	2	1
793	в сознании в	1	1
794	реально не существует	1	1
795	заключается в том	3	1
796	первом случае мы	1	1
797	и тому же	1	1
798	один путь –	1	1
799	чтобы не видеть	1	1
800	т е на	2	1
801	и что он	1	1
802	вещи в их	1	1
803	и без всякого	2	1
804	совершенно без всякого	1	1
805	смысл и идея	1	1
806	эта точка зрения	1	1
807	е более или	1	1
808	который уже не	1	1
809	имя имя есть	1	1
810	получится если мы	1	1
811	потому что мне	1	1
812	она есть прежде	1	1
813	не есть она	2	1
814	с чем не	1	1
815	же и как	1	1
816	с другой –	1	1
817	то чем она	1	1
818	что значит что	3	1
819	вещь от всего	2	1
820	общения с ним	2	1
821	хотя это и	1	1
822	и рационалистическая метафизика	1	1
823	в свое время	2	1
824	весьма и весьма	1	1
825	не менее эта	1	1
826	вода и т	1	1
827	и нет никакой	1	1
828	и все вообще	1	1
829	самом деле не	1	1
830	может не быть	1	1
831	что получится если	1	1
832	перед нами как	1	1
833	а следовательно и	2	1
834	что она и	1	1
835	и как еще	1	1
836	и что это	1	1
837	от всякого инобытия	1	1
838	в полной мере	1	1
839	что есть в	2	1
840	только так что	1	1
841	только в том	1	1
842	есть ни просто	2	1
843	ни убеждали что	1	1
844	только явления и	2	1
845	этого человека и	1	1
846	оба эти момента	1	1
847	сущность но лишь	1	1
848	и – вы	1	1
849	предохранения человека от	1	1
850	же оно –	1	1
851	он не обозначает	1	1
852	и нечто внешнее	1	1
853	эта вещь есть	2	1
854	в этом и	2	1
855	есть сама вещь	4	1
856	что они вообще	1	1
857	раз так то	1	1
858	с вещью не	1	1
859	что именно и	1	1
860	так чтобы они	1	1
861	что они –	1	1
862	только в виде	1	1
863	можно ли сказать	3	1
864	это потому что	1	1
865	какое же это	1	1
866	вещей и не	2	1
867	все же не	3	1
868	личности а не	1	1
869	указаний ни на	1	1
870	знание и не	1	1
871	может быть или	1	1
872	же это не	1	1
873	итак если есть	1	1
874	уже не может	3	1
875	и еще более	1	1
876	он не есть	1	1
877	ничего не известно	1	1
878	имеем дело не	2	1
879	вопрос об отношении	1	1
880	в себе никаких	1	1
881	смысла и не	1	1
882	простым указанием на	2	1
883	не есть его	1	1
884	что есть еще	1	1
885	от атмосферных явлений	1	1
886	никакого отношения ни	1	1
887	на себе следы	2	1
888	ничто ни от	1	1
889	вовсе еще не	1	1
890	т д теперь	1	1
891	это – только	1	1
892	о фактах и	1	1
893	если бы было	1	1
894	что тут собственно	1	1
895	приходится брать на	1	1
896	однажды я уже	1	1
897	именно находится в	1	1
898	если оно не	3	1
899	и гипотез но	1	1
900	она уже не	1	1
901	тут не может	1	1
902	во всех языках	1	1
903	мы оперируем не	1	1
904	мы ведь и	1	1
905	что мы имеем	2	1
906	е в сущности	2	1
907	всего то что	2	1
908	тому как и	1	1
909	только в порядке	1	1
910	так что и	1	1
911	не то как	1	1
912	возможно было бы	1	1
913	это совершенно неверно	1	1
914	превратилось бы в	1	1
915	значит не только	4	1
916	т д словом	1	1
917	как раз в	2	1
918	этих двух сфер	1	1
919	жизни и т	1	1
920	это – уже	1	1
921	то не только	3	1
922	мы не знаем	1	1
923	и ничего не	1	1
924	есть следовательно оно	1	1
925	но самое главное	2	1
926	и не искать	1	1
927	д таким образом	1	1
928	не только потому	1	1
929	и оно совершенно	1	1
930	и в котором	1	1
931	но как раз	1	1
932	не к вещам	1	1
933	одному и тому	1	1
934	не указывает на	3	1
935	что и само	1	1
936	сходство и различие	1	1
937	равным образом и	2	1
938	нечто внутреннее и	1	1
939	потому что существует	1	1
940	в этом случае	1	1
941	отношения ни к	1	1
942	то что вы	1	1
943	отличаться от всего	1	1
944	или нет? если	1	1
945	том что он	2	1
946	есть она сама	2	1
947	как она может	1	1
948	тут как раз	1	1
949	при переходе в	3	1
950	т е они	1	1
951	для религиозного сознания	1	1
952	но лишь как	1	1
953	с ним и	1	1
954	сих пор мы	1	1
955	на точке зрения	1	1
956	вопрос о взаимоотношении	1	1
957	на себе это	1	1
958	должна быть обязательно	1	1
959	и есть не	3	1
960	и сына и	1	1
961	и что они	3	1
962	что все вещи	1	1
963	с тем что	1	1
964	не только выражение	1	1
965	но оно есть	1	1
966	самой по себе	1	1
967	в новое время	1	1
968	и если она	1	1
969	что почти все	1	1
970	с полной диалектической	1	1
971	вовсе даже не	1	1
972	я называю эту	1	1
973	– независимо от	1	1
974	она может быть	2	1
975	образ вещи с	1	1
976	таково что оно	1	1
977	или иную вещь	1	1
978	реальное бытие и	2	1
979	что такое бытие	1	1
980	и этого мало	1	1
981	и всякой иной	1	1
982	– в этом	1	1
983	полной диалектической необходимостью	1	1
984	то она должна	1	1
985	с полной решительностью	1	1
986	не есть вещь	4	1
987	я не хочу	1	1
988	– пустое и	1	1
989	не отвлеченная идея	1	1
990	может и даже	1	1
991	в которой не	1	1
992	брать на себя	1	1
993	точки зрения и	1	1
994	себе же самой	1	1
995	в той же	1	1
996	о каком бытии	1	1
997	вобрать в себя	1	1
998	и в смысле	2	1
999	принципов и гипотез	1	1
1000	исторического процесса но	1	1
1001	как же она	1	1
1002	то есть и	2	1
1003	никого и ничего	1	1
1004	и святаго духа	1	1
1005	с этим инобытием	1	1
1006	ни на какие	1	1
1007	и притом как	1	1
1008	существует в истории	1	1
1009	же мы говорим	1	1
1010	на бытие и	1	1
1011	только в смысле	1	1
1012	что несмотря на	1	1
1013	– об этом	1	1
1014	в основе своей	2	1
1015	новые и новые	1	1
1016	значит что я	5	1
1017	ни о каком	2	1
1018	говорить ни о	1	1
1019	есть и то	1	1
1020	ничего нового к	1	1
1021	на это я	1	1
1022	с вещью но	1	1
1023	своих частей и	1	1
1024	и мыслить и	1	1
