N	2gram	Propp_Isto	Psycholo
111	что оно	4	23
112	для этого	3	23
113	могут быть	9	23
114	с этим	7	22
115	из них	4	22
116	что у	6	22
117	между тем	1	22
118	и даже	4	22
119	т д	36	22
120	как она	1	22
121	в котором	2	21
122	том чтобы	3	21
123	в которых	4	21
124	той же	2	21
125	в своей	3	21
126	ни в	2	21
127	в конце	1	21
128	что эта	2	21
129	как мы	9	21
130	и вот	4	21
131	и только	1	21
132	другой стороны	10	20
133	в то	5	20
134	тот же	1	20
135	мы имеем	22	20
136	она не	7	20
137	несмотря на	3	20
138	на этом	5	20
139	там где	11	20
140	это не	8	20
141	все эти	11	20
142	в одном	2	19
143	что при	5	19
144	мы уже	6	19
145	мы должны	7	19
146	в ее	4	19
147	у него	7	19
148	он говорит	1	19
149	с этой	4	18
150	в которой	4	18
151	но в	7	18
152	зависимости от	1	18
153	в каком	1	18
154	вслед за	1	18
155	что с	2	18
156	на самом	1	18
157	но не	8	18
158	и есть	3	18
159	был бы	1	18
160	перед нами	2	18
161	видим что	5	18
162	есть не	2	18
163	в виду	1	17
164	во всяком	1	17
165	иначе говоря	1	17
166	время как	3	17
167	что для	1	17
168	из этих	5	17
169	но это	10	17
170	одна из	6	17
171	у нас	1	17
172	и о	2	17
173	и к	3	16
174	из которых	7	16
175	к этому	5	16
176	та же	2	16
177	сводится к	1	16
178	обратиться к	1	16
179	говорит о	4	16
180	то это	8	16
181	самого начала	1	16
182	с самого	1	16
183	в таком	2	16
184	же как	12	16
185	и тем	7	16
186	не имеет	4	16
187	формы и	3	16
188	так и	9	16
189	тому как	2	16
190	от того	1	16
191	в результате	1	15
192	в них	3	15
193	только на	2	15
194	во всех	3	15
195	мы знаем	12	15
196	как говорит	3	15
197	о которых	4	15
198	не могут	2	15
199	и так	1	15
200	о котором	1	15
201	и потому	2	15
202	в зависимости	1	15
203	не просто	1	15
204	утверждает что	1	15
205	далеко не	1	15
206	еще не	16	15
207	для него	2	15
208	в частности	9	15
209	хотя бы	2	14
210	но он	2	14
211	очевидно что	3	14
212	главным образом	2	14
213	то время	3	14
214	это и	3	14
215	это только	2	14
216	того как	8	14
217	прежде всего	7	14
218	такой же	3	14
219	что на	1	14
220	те же	1	14
221	в жизни	1	14
222	не то	1	14
223	этих двух	1	14
224	бы в	1	14
225	показывает что	7	14
226	должна быть	3	14
227	всяком случае	1	14
228	с той	2	14
229	или в	7	14
230	к которым	4	14
231	по существу	2	14
232	есть только	1	14
233	в области	1	14
234	с ним	9	14
235	само по	1	14
236	а с	2	13
237	отнюдь не	1	13
238	этот вопрос	2	13
239	знаем что	10	13
240	речь идет	1	13
241	когда она	2	13
242	едва ли	1	13
243	и он	9	13
244	говорит он	2	13
245	указывает что	1	13
246	могло бы	1	13
247	как он	6	13
248	должен был	1	13
249	со стороны	6	13
250	и другие	5	12
251	в этих	7	12
252	их в	7	12
253	не менее	6	12
254	того же	3	12
255	я не	1	12
256	тогда когда	3	12
257	сам по	1	12
258	совершенно правильно	1	12
259	в свою	3	12
260	и уже	2	12
261	состоит в	1	12
262	но если	2	12
263	и другое	1	12
264	и может	2	12
265	идет о	1	12
266	совершенно очевидно	1	12
267	и с	8	12
268	например в	11	12
269	что по	1	12
270	как только	2	12
271	что этот	5	12
272	что его	4	12
273	что не	3	12
274	этой точки	2	12
275	ничего не	4	12
276	об этом	6	12
277	что эти	1	12
278	в нашей	2	12
279	так например	3	11
280	конечно не	1	11
281	не было	2	11
282	о смерти	7	11
283	не будет	1	11
284	мы видели	9	11
285	утверждать что	2	11
286	и сейчас	3	11
287	подобно тому	2	11
288	сравнению с	1	11
289	по сравнению	1	11
290	и поэтому	1	11
291	но мы	5	11
292	на этот	2	11
293	как к	1	11
294	уже в	4	11
295	на все	2	11
296	бы мы	4	11
297	и других	5	11
298	отличие от	1	11
299	он должен	2	11
300	есть в	2	11
301	его в	17	11
302	ли это	2	11
303	были бы	1	11
304	образом и	1	11
305	и из	3	11
306	этого слова	1	11
307	с его	3	11
308	думать что	2	11
309	на это	1	11
310	во всем	4	10
311	в другом	2	10
312	смысл и	1	10
313	в тех	4	10
314	не так	1	10
315	показать как	1	10
316	только тогда	4	10
317	именно на	2	10
318	данном случае	2	10
319	в их	1	10
320	в одной	5	10
321	от него	2	10
322	противоречие с	1	10
323	в данном	3	10
324	в состоянии	1	10
325	по мнению	1	10
326	и у	3	10
327	но как	2	10
328	совсем не	1	10
329	все те	1	10
330	и от	1	10
331	представить себе	1	10
332	мы в	1	10
333	здесь мы	7	10
334	не является	1	10
335	ее в	8	10
336	это было	2	10
337	не есть	1	9
338	вопрос о	5	9
339	на него	10	9
340	что даже	2	9
341	внимание на	1	9
342	и говорит	1	9
343	под влиянием	2	9
344	героя и	3	9
345	заставляет нас	1	9
346	мы будем	1	9
347	в него	5	9
348	его и	2	9
349	из его	2	9
350	на основании	1	9
351	в отличие	1	9
352	ответ на	1	9
353	в виде	13	9
354	совершенно точно	1	9
355	по своему	1	9
356	по его	2	9
357	на его	1	9
358	и по	3	9
359	в самых	1	9
360	оказывается что	2	9
361	тем самым	2	9
362	и ее	1	9
363	которые не	2	9
364	о чем	6	9
365	точно так	3	9
366	но все	8	9
367	роль в	3	9
368	можно сказать	2	9
369	и другой	1	9
370	ту же	2	9
371	мысль что	1	9
372	в силу	7	9
373	каждого из	1	9
374	который не	1	9
375	по этому	1	9
376	должен быть	2	9
377	и наконец	2	9
378	не к	1	9
379	формы в	1	8
380	это значит	2	8
381	из двух	2	8
382	для выражения	1	8
383	себе и	2	8
384	в сознании	1	8
385	будто бы	2	8
386	одно и	2	8
387	и тот	1	8
388	нам придется	1	8
389	и конечно	1	8
390	художественного творчества	1	8
391	ни на	1	8
392	уже из	1	8
393	при анализе	2	8
394	что же	1	8
395	он в	3	8
396	тем же	1	8
397	такое же	3	8
398	о нем	3	8
399	смысле этого	1	8
400	и таким	2	8
401	и вообще	3	8
402	образом мы	3	8
403	место в	1	8
404	представление о	22	8
405	с другом	2	8
406	большей частью	3	8
407	наряду с	7	8
408	из того	1	8
409	уже давно	3	8
410	друг с	2	8
411	в нее	7	8
412	здесь совершенно	2	8
413	во время	12	8
414	к нему	5	8
415	в противоречие	1	8
416	в процессе	1	8
417	из которого	1	8
418	и более	3	8
419	относится к	3	8
420	том как	5	8
421	мы получим	1	8
422	и во	1	8
423	он может	4	8
424	иметь дело	1	8
425	эти два	2	8
426	стороны и	1	8
427	только то	1	8
428	он видит	4	7
429	не как	5	7
430	на которых	1	7
431	и там	3	7
432	от этого	6	7
433	во все	1	7
434	или вернее	1	7
435	представляет собой	8	7
436	и те	1	7
437	свою очередь	1	7
438	чем это	1	7
439	на том	5	7
440	она в	2	7
441	связи с	10	7
442	что такое	1	7
443	должны быть	2	7
444	для чего	2	7
445	в особенности	6	7
446	и при	3	7
447	себе не	1	7
448	они не	5	7
449	который он	1	7
450	в течение	2	7
451	только один	3	7
452	к ним	2	7
453	того или	1	7
454	случае если	1	7
455	но при	2	7
456	к которой	1	7
457	это можно	1	7
458	же в	3	7
459	все что	5	7
460	к этой	3	7
461	нас в	1	7
462	одно из	3	7
463	как они	1	7
464	если он	2	7
465	когда в	1	7
466	в руках	1	7
467	приходит к	3	7
468	от себя	2	7
469	о ней	1	7
470	и заставляет	2	7
471	время в	2	7
472	в качестве	13	7
473	и эти	1	7
474	к жизни	1	7
475	на другой	1	7
476	однако мы	1	7
477	и почему	1	7
478	с которым	3	7
479	а как	3	7
480	за ним	4	7
481	и действительно	6	7
482	это то	2	7
483	ее с	1	7
484	что здесь	9	7
485	ее не	3	7
486	же после	1	7
487	здесь в	1	7
488	а на	2	7
489	есть как	1	7
490	слова в	1	7
491	даже в	4	6
492	полагают что	2	6
493	он был	2	6
494	только как	1	6
495	людей и	2	6
496	что как	1	6
497	к этим	3	6
498	после этого	3	6
499	дело происходит	1	6
500	эти три	1	6
501	в русской	8	6
502	из него	3	6
503	почти всегда	1	6
504	что есть	2	6
505	образом в	3	6
506	всех этих	2	6
507	должны будем	1	6
508	оно не	1	6
509	к его	2	6
510	и затем	2	6
511	никто не	4	6
512	приводит к	2	6
513	он же	2	6
514	у меня	1	6
515	на две	1	6
516	только с	1	6
517	находятся в	2	6
518	для художественного	1	6
519	ее на	2	6
520	то мы	3	6
521	в русском	1	6
522	показывают что	8	6
523	на нее	3	6
524	не все	1	6
525	совершенно непонятным	1	6
526	и ни	1	6
527	мы узнаем	2	6
528	те которые	1	6
529	к ней	2	6
530	мы сейчас	1	6
531	этот рассказ	1	6
532	остановиться на	1	6
533	нами в	1	6
534	из нее	2	6
535	гораздо больше	2	6
536	имеет в	1	6
537	не что	1	6
538	нам что	1	6
539	что иное	1	6
540	тем не	6	6
541	что под	1	6
542	что за	2	6
543	это мы	3	6
544	и вместе	3	6
545	в себя	3	6
546	а только	1	6
547	очень часто	4	6
548	не дает	2	6
549	или же	6	6
550	уже не	14	6
551	значит что	2	6
552	независимо от	1	6
553	почему он	1	6
554	его с	3	6
555	нас от	1	6
556	тот кто	7	6
557	то и	1	6
558	совпадают с	1	6
559	не потому	5	6
560	без всякого	1	6
561	заметить что	1	6
562	так в	5	6
563	что касается	2	6
564	или его	1	6
565	отношение к	3	6
566	только после	3	6
567	иное как	1	6
568	а затем	7	5
569	между ними	2	5
570	имеет никакого	1	5
571	и сам	2	5
572	мы получаем	1	5
573	здесь дело	1	5
574	на эту	1	5
575	им в	2	5
576	за ней	2	5
577	и еще	1	5
578	во всей	1	5
579	но так	3	5
580	мы легко	2	5
581	чем в	1	5
582	с двумя	1	5
583	чтобы он	3	5
584	и чтобы	1	5
585	над ним	4	5
586	материала в	1	5
587	поэтического творчества	1	5
588	его к	3	5
589	где мы	1	5
590	если в	4	5
591	в другой	5	5
592	том смысле	2	5
593	на вопрос	3	5
594	быть не	1	5
595	он является	2	5
596	и часто	1	5
597	ни одной	1	5
598	и наоборот	1	5
599	указывают на	2	5
600	у них	2	5
601	то или	2	5
602	когда они	3	5
603	зависит от	4	5
604	одна и	2	5
605	и всегда	1	5
606	которых он	1	5
607	таком случае	1	5
608	и смысл	1	5
609	нас к	10	5
610	на одном	2	5
611	к одному	1	5
612	но она	1	5
613	человека и	2	5
614	как совершенно	1	5
615	по тому	1	5
616	социальной жизни	3	5
617	связь с	20	5
618	только для	1	5
619	силы и	2	5
620	но даже	2	5
621	но они	1	5
622	что тот	1	5
623	не мог	3	5
624	то в	2	5
625	видели что	2	5
626	и эту	1	5
627	указать на	1	5
628	хотя и	1	5
629	наше внимание	1	5
630	не знает	1	5
631	которое в	1	5
632	и она	3	5
633	в других	4	5
634	других видов	1	5
635	он сказал	1	5
636	в один	1	5
637	себя в	6	5
638	представляют собой	6	5
639	она и	2	5
640	знает что	1	5
641	еще и	2	5
642	не имеют	2	5
643	и тогда	2	5
644	он хочет	1	5
645	видим в	2	5
646	только о	1	5
647	все они	1	5
648	легко заметить	1	5
649	это означает	2	5
650	мы находим	1	5
651	а то	1	5
652	в очень	2	5
653	можно показать	3	5
654	человеком и	2	5
655	человека в	5	5
656	все другие	2	5
657	то чего	2	5
658	его не	3	5
659	дело не	1	5
660	идет речь	1	5
661	как из	1	5
662	допустить что	1	5
663	одного из	3	5
664	а я	1	5
665	с которыми	1	4
666	этот материал	1	4
667	уже говорили	1	4
668	с собой	6	4
669	именно и	1	4
670	или от	2	4
671	себя как	1	4
672	к другим	1	4
673	в противоположность	1	4
674	из себя	4	4
675	это же	4	4
676	они дают	2	4
677	находится в	2	4
678	или наоборот	1	4
679	у каждого	1	4
680	потому не	1	4
681	это верно	1	4
682	но для	4	4
683	в связи	6	4
684	обстоятельство что	1	4
685	все остальные	1	4
686	мы опять	3	4
687	материал и	1	4
688	одним словом	1	4
689	один раз	2	4
690	этого факта	1	4
691	и хотя	4	4
692	должны были	3	4
693	или иное	2	4
694	объяснит нам	1	4
695	такого же	2	4
696	на место	2	4
697	к сожалению	1	4
698	можно сделать	1	4
699	что герой	3	4
700	к разряду	1	4
701	тем ближе	1	4
702	можно назвать	1	4
703	автор не	1	4
704	что такие	1	4
705	ясно и	1	4
706	из которой	1	4
707	с которой	1	4
708	то все	1	4
709	говорят что	1	4
710	которую он	1	4
711	что когда	3	4
712	вот этот	1	4
713	одной из	3	4
714	здесь не	3	4
715	только потому	1	4
716	и всякий	1	4
717	основе своей	1	4
718	где он	1	4
719	видит что	3	4
720	основана на	2	4
721	борьбу с	2	4
722	себе что	2	4
723	но эта	2	4
724	это еще	3	4
725	сейчас увидим	1	4
726	эти две	1	4
727	бы нам	1	4
728	перейти к	2	4
729	чтобы сделать	1	4
730	могут служить	1	4
731	также и	2	4
732	не по	3	4
733	или как	3	4
734	частный случай	3	4
735	все еще	6	4
736	идет не	1	4
737	само собой	1	4
738	может и	1	4
739	к совершенно	1	4
740	по реке	2	4
741	а когда	2	4
742	в некоторых	6	4
743	по отношению	2	4
744	другую сторону	1	4
745	мы только	1	4
746	в это	3	4
747	чтобы вызвать	2	4
748	в каких	1	4
749	вот почему	2	4
750	с помощью	1	4
751	что те	1	4
752	перед ним	1	4
753	я думаю	1	4
754	совершенно ясна	1	4
755	на наших	1	4
756	ней и	1	4
757	с этими	3	4
758	ее и	3	4
759	после того	4	4
760	мы читаем	2	4
761	именно из	1	4
762	т е	27	4
763	ли мы	1	4
764	в мире	1	4
765	в свете	5	4
766	развивается в	1	4
767	всех других	1	4
768	это может	1	4
769	однако в	2	4
770	что может	1	4
771	момент который	1	4
772	означает что	3	4
773	в состав	1	4
774	вступить в	1	4
775	такие же	1	4
776	почти не	1	4
777	в языке	1	4
778	не на	1	4
779	если не	4	4
780	с ней	2	4
781	с ними	4	4
782	ли он	2	4
783	ничего общего	1	4
784	утверждают что	1	4
785	в истории	7	4
786	же время	1	4
787	во сне	5	4
788	имеем в	2	4
789	мог бы	2	4
790	не знаем	3	4
791	то здесь	4	4
792	в поэме	1	4
793	дает нам	2	4
794	аналогии с	1	4
795	на тех	2	4
796	вывод что	1	4
797	обе эти	1	4
798	бы на	1	4
799	как у	2	4
800	только он	1	4
801	без всяких	4	4
802	в ту	1	4
803	к своему	2	4
804	это так	2	4
805	предположить что	3	4
806	что от	3	4
807	не могу	1	4
808	к тем	1	4
809	что образ	2	4
810	в пределах	5	4
811	считает что	2	4
812	этом рассказе	1	4
813	здесь же	2	3
814	же и	1	3
815	со всем	1	3
816	следует что	1	3
817	в большей	1	3
818	него в	2	3
819	а есть	1	3
820	стоит в	1	3
821	людей а	1	3
822	происходит не	2	3
823	или на	3	3
824	меня в	4	3
825	по своим	1	3
826	интересно что	6	3
827	мы считаем	1	3
828	на первый	1	3
829	в сердце	1	3
830	свой смысл	1	3
831	связано с	7	3
832	мы рассмотрим	4	3
833	знаем о	2	3
834	из их	1	3
835	в этот	2	3
836	о них	1	3
837	и сюжет	1	3
838	уже и	3	3
839	на одну	1	3
840	известным образом	1	3
841	замечает что	1	3
842	по которым	2	3
843	он сам	1	3
844	на котором	3	3
845	понятие о	1	3
846	глазах и	1	3
847	души в	1	3
848	здесь как	3	3
849	которого он	1	3
850	с другими	4	3
851	лучше всего	1	3
852	как можно	2	3
853	в самые	1	3
854	по аналогии	1	3
855	как таковое	2	3
856	другое не	1	3
857	их от	1	3
858	на земле	1	3
859	но когда	3	3
860	если я	1	3
861	с новой	1	3
862	бы она	1	3
863	в наше	2	3
864	в ответ	1	3
865	здесь на	1	3
866	иметь в	1	3
867	и другая	1	3
868	с нашими	1	3
869	своего апогея	1	3
870	его как	1	3
871	этом не	1	3
872	заставляет их	1	3
873	героя в	11	3
874	оно было	1	3
875	уже знаем	1	3
876	от нас	1	3
877	что никакой	1	3
878	в более	6	3
879	один человек	2	3
880	в форме	5	3
881	что нет	1	3
882	то на	1	3
883	который она	1	3
884	обращается к	2	3
885	это время	2	3
886	дело так	1	3
887	не трудно	1	3
888	к той	1	3
889	нет ничего	1	3
890	бросается в	2	3
891	то он	2	3
892	нужно и	1	3
893	на основе	1	3
894	перейдем к	3	3
895	этот случай	7	3
896	в которую	2	3
897	переходит к	1	3
898	каждый день	1	3
899	имеет и	1	3
900	общего с	1	3
901	видят в	1	3
902	общественного развития	1	3
903	еще в	2	3
904	мы еще	2	3
905	формы не	1	3
906	этом случае	13	3
907	то они	1	3
908	в последней	1	3
909	наших глазах	1	3
910	на что	1	3
911	отсюда понятно	1	3
912	слова а	1	3
913	в движение	1	3
914	в таких	3	3
915	стремление к	1	3
916	и я	1	3
917	но уже	5	3
918	тем более	1	3
919	бы ни	1	3
920	связаны с	3	3
921	мере в	1	3
922	на них	2	3
923	чистом виде	1	3
924	связь и	1	3
925	ни один	1	3
926	одни и	1	3
927	каждый раз	1	3
928	рассматривать как	1	3
929	могло быть	1	3
930	не хотел	1	3
931	что можно	1	3
932	животных в	2	3
933	пришел к	1	3
934	нам как	1	3
935	он с	1	3
936	как форма	1	3
937	мы и	3	3
938	ней не	1	3
939	в море	5	3
940	что человек	1	3
941	в социальной	1	3
942	это легко	1	3
943	или во	1	3
944	равно как	1	3
945	его на	5	3
946	там же	2	3
947	совершенно одинаково	1	3
948	перед собой	1	3
949	к другой	2	3
950	что им	1	3
951	которой он	2	3
952	доказать что	1	3
953	у древних	2	3
954	часто в	2	3
955	при рассмотрении	2	3
956	ним и	2	3
957	между двумя	7	3
958	уже как	1	3
959	превращается в	10	3
960	пока еще	1	3
961	следующим образом	1	3
962	быть в	1	3
963	у этих	1	3
964	он начинает	1	3
965	нас на	1	3
966	на почве	1	3
967	здесь нет	3	3
968	собой в	1	3
969	как же	1	3
970	в угол	1	3
971	одним из	4	3
972	быть только	1	3
973	и характер	1	3
974	и жизнь	1	3
975	этом как	1	3
976	его значение	1	3
977	вопроса о	1	3
978	действительно мы	1	3
979	когда я	1	3
980	на нем	3	3
981	хотя в	1	3
982	даже не	2	3
983	сослаться на	1	3
984	превратилась в	1	3
985	найти в	2	3
986	и др	6	3
987	она живет	1	3
988	чаще всего	3	3
989	мы перейдем	2	3
990	не ту	1	3
991	как таковой	1	3
992	два основных	1	3
993	что сам	1	3
994	как говорят	1	3
995	идет от	1	3
996	состоит из	4	3
997	совершенно естественно	1	3
998	можно найти	4	3
999	самых разных	1	3
1000	то обстоятельство	1	3
1001	ни к	1	3
1002	мы имели	1	3
1003	на той	2	3
1004	мы его	1	3
1005	связана с	1	3
1006	такого рода	2	3
1007	к себе	3	3
1008	не могло	2	3
1009	две части	1	3
1010	быть это	1	3
1011	совершенно неожиданно	1	3
1012	к следующему	1	3
1013	только одна	3	3
1014	как ты	1	3
1015	нам и	1	3
1016	увидим ниже	4	3
1017	они были	2	3
1018	смысле что	1	3
1019	все так	1	3
1020	отношению к	2	3
1021	что так	1	3
1022	же не	1	3
1023	как нечто	1	3
1024	за которой	1	3
1025	семь верст	1	3
1026	но с	1	3
1027	или иначе	1	3
1028	а также	5	3
1029	места в	1	3
1030	животных и	2	3
1031	очень много	2	3
1032	естественно что	1	3
1033	смерти в	2	3
1034	и оно	2	3
1035	без всякой	1	3
1036	который делает	1	3
1037	хотя он	1	3
1038	первый план	1	3
1039	в наши	2	3
1040	в руки	3	3
1041	к чему-то	1	3
1042	может считаться	1	3
1043	быть и	1	3
1044	составные части	1	3
1045	имеем здесь	3	3
1046	из своей	1	3
1047	у нее	1	3
1048	которых они	1	3
1049	он знает	1	3
1050	применительно к	1	3
1051	в уме	1	3
1052	и многие	1	3
1053	к каким	2	3
1054	они имеют	1	2
1055	впоследствии когда	1	2
1056	только те	1	2
1057	его чтобы	1	2
1058	из исследователей	1	2
1059	остается при	1	2
1060	героя о	1	2
1061	к рассмотрению	2	2
1062	этим объясняется	1	2
1063	и самые	1	2
1064	попасть в	4	2
1065	спросить себя	1	2
1066	на свою	2	2
1067	и целый	2	2
1068	мысли о	1	2
1069	почему это	1	2
1070	является для	1	2
1071	вносят в	1	2
1072	древних и	1	2
1073	видели в	2	2
1074	случаи когда	1	2
1075	ее так	1	2
1076	она могла	1	2
1077	это делается	6	2
1078	это его	1	2
1079	не всегда	9	2
1080	человек имеет	1	2
1081	на пути	2	2
1082	всякого сомнения	1	2
1083	воду а	1	2
1084	в голове	2	2
1085	говорит с	1	2
1086	когда человек	2	2
1087	они должны	1	2
1088	почему и	1	2
1089	чего он	1	2
1090	именно с	1	2
1091	от них	2	2
1092	узнает что	1	2
1093	имели бы	1	2
1094	к ее	1	2
1095	случай из	2	2
1096	и представляет	1	2
1097	д все	2	2
1098	автор что	1	2
1099	все его	2	2
1100	не останавливаться	1	2
1101	о двух	2	2
1102	воздух и	1	2
1103	быть признаны	1	2
1104	что уже	1	2
1105	этой же	1	2
1106	есть просто	1	2
1107	он бы	1	2
1108	несоответствие между	1	2
1109	может оказаться	1	2
1110	это слово	1	2
1111	в немецкой	3	2
1112	о происхождении	1	2
1113	у этого	1	2
1114	словом в	1	2
1115	для иллюстрации	1	2
1116	является и	4	2
1117	и некоторые	1	2
1118	ни от	1	2
1119	на которое	1	2
1120	этим и	1	2
1121	смотря по	1	2
1122	на другую	1	2
1123	искусств но	1	2
1124	оно на	1	2
1125	в волке	1	2
1126	а потом	3	2
1127	мы указывали	1	2
1128	воды и	2	2
1129	и силой	1	2
1130	чтобы герой	1	2
1131	говорит если	1	2
1132	сюда же	3	2
1133	и сказал	2	2
1134	бы они	1	2
1135	по своей	1	2
1136	его так	2	2
1137	себя за	1	2
1138	это приводит	3	2
1139	приводят к	3	2
1140	нож в	1	2
1141	шаг в	1	2
1142	есть ли	2	2
1143	еще одно	1	2
1144	доказывает что	1	2
1145	воду в	2	2
1146	и сами	1	2
1147	он представляет	1	2
1148	в городе	2	2
1149	остается совершенно	1	2
1150	и должны	1	2
1151	себе представить	1	2
1152	бы составить	1	2
1153	представлений в	1	2
1154	образа и	1	2
1155	с миром	2	2
1156	и далее	1	2
1157	на те	1	2
1158	пребывает в	1	2
1159	он на	2	2
1160	то с	1	2
1161	вне всякого	1	2
1162	не ясно	3	2
1163	с этого	2	2
1164	это положение	1	2
1165	с целью	2	2
1166	когда речь	1	2
1167	исключительно в	1	2
1168	характер этого	1	2
1169	и герой	2	2
1170	с животными	2	2
1171	думают что	2	2
1172	нет в	2	2
1173	к созданию	1	2
1174	говорится что	4	2
1175	как один	1	2
1176	впечатление что	1	2
1177	же я	1	2
1178	более чем	1	2
1179	наконец в	1	2
1180	а через	2	2
1181	остается только	1	2
1182	в образах	1	2
1183	приводит в	1	2
1184	надо еще	1	2
1185	еще один	3	2
1186	и начал	2	2
1187	этого нет	1	2
1188	новые и	1	2
1189	это ясно	1	2
1190	бросаются в	1	2
1191	как предмет	1	2
1192	для установления	1	2
1193	входящих в	1	2
1194	д и	1	2
1195	с каким	1	2
1196	не означает	1	2
1197	именно к	1	2
1198	и такой	1	2
1199	в свое	2	2
1200	два разных	1	2
1201	которым он	1	2
1202	не поддается	1	2
1203	который уже	1	2
1204	она остается	1	2
1205	совершенно явная	1	2
1206	он делает	2	2
1207	быть отнесены	1	2
1208	или с	1	2
1209	что древнейшая	1	2
1210	этом он	2	2
1211	в литературе	1	2
1212	д мы	3	2
1213	со словами	1	2
1214	ведь это	1	2
1215	приблизительно в	1	2
1216	и вы	1	2
1217	всегда есть	1	2
1218	он находит	1	2
1219	входящий в	2	2
1220	и могут	1	2
1221	он ставит	1	2
1222	и хочет	1	2
1223	на задний	3	2
1224	каком они	1	2
1225	чего мы	1	2
1226	же что	2	2
1227	по одним	1	2
1228	такого мнения	1	2
1229	и жизни	1	2
1230	отличать от	1	2
1231	но вместе	4	2
1232	из кожи	1	2
1233	имеет свою	1	2
1234	люди не	1	2
1235	чтобы спасти	1	2
1236	явление в	2	2
1237	ясна и	1	2
1238	вообще не	1	2
1239	наоборот в	2	2
1240	чтобы служить	1	2
1241	или иной	1	2
1242	никому не	1	2
1243	на своих	2	2
1244	в мышлении	2	2
1245	не надо	1	2
1246	что было	1	2
1247	находим в	1	2
1248	только чтобы	1	2
1249	которая была	1	2
1250	форму но	2	2
1251	все люди	2	2
1252	случае мы	2	2
1253	его за	2	2
1254	под ним	1	2
1255	или нет	1	2
1256	за собой	5	2
1257	с более	1	2
1258	это нужно	2	2
1259	их не	3	2
1260	давно уже	1	2
1261	они и	1	2
1262	выйти из	1	2
1263	как с	1	2
1264	оттого что	4	2
1265	может дать	1	2
1266	и приемы	1	2
1267	иначе мы	2	2
1268	за человека	1	2
1269	а иногда	2	2
1270	влечет за	1	2
1271	на этой	5	2
1272	дают нам	1	2
1273	не упоминается	1	2
1274	даже и	2	2
1275	представления о	7	2
1276	выходит из	2	2
1277	но то	2	2
1278	тело и	1	2
1279	во многих	1	2
1280	и показывает	1	2
1281	наталкивается на	1	2
1282	чем его	1	2
1283	не вполне	1	2
1284	до того	1	2
1285	тех которые	2	2
1286	которых может	1	2
1287	тех случаях	1	2
1288	для слушателя	1	2
1289	можно привести	2	2
1290	они сами	2	2
1291	насколько она	1	2
1292	думает что	1	2
1293	что сказано	1	2
1294	он имел	1	2
1295	здесь он	2	2
1296	на свете	1	2
1297	же роль	1	2
1298	признает что	1	2
1299	и основной	1	2
1300	полового чувства	1	2
1301	воды в	3	2
1302	они в	1	2
1303	два раза	1	2
1304	здесь уже	2	2
1305	этими двумя	1	2
1306	преимущественно в	1	2
1307	рассказ об	1	2
1308	не говорит	2	2
1309	роль что	1	2
1310	прямо не	1	2
1311	на тот	1	2
1312	так много	2	2
1313	смысле и	1	2
1314	в изображении	1	2
1315	есть та	1	2
1316	а другая	1	2
1317	в легенде	1	2
1318	именно эту	1	2
1319	должно было	3	2
