N	2gram	Voloshinov	KFilosof
149	здесь мы	7	4
150	времени и	1	4
151	тем самым	1	4
152	и т.д	6	4
153	к ним	1	4
154	быть в	2	4
155	всех своих	1	4
156	из него	4	4
157	вне ее	1	4
158	жизни но	2	3
159	от него	4	3
160	и может	1	3
161	та же	1	3
162	и на	8	3
163	слово не	1	3
164	здесь нет	2	3
165	на язык	3	3
166	и пр	31	3
167	мы не	6	3
168	был бы	1	3
169	ним и	1	3
170	тогда когда	2	3
171	всем его	1	3
172	и этот	2	3
173	того что	5	3
174	ее целом	3	3
175	сознания и	6	3
176	на самом	10	3
177	ясно что	6	3
178	а все	1	3
179	в виду	2	3
180	и тот	4	3
181	и делает	1	3
182	самом деле	18	3
183	ибо все	1	3
184	единой и	1	3
185	тем что	3	3
186	но для	4	3
187	в акте	1	3
188	в корне	6	3
189	не дает	4	3
190	рядом с	7	3
191	не изнутри	1	3
192	не менее	5	3
193	бы не	2	3
194	здесь не	2	3
195	один и	3	3
196	его жизни	2	3
197	может дать	1	3
198	войти в	3	3
199	лишь как	2	3
200	поскольку он	2	3
201	себе и	2	3
202	но конечно	1	3
203	той или	5	3
204	в каждом	8	3
205	это и	3	3
206	того или	2	3
207	homo sapiens	1	3
208	бы и	2	3
209	в конкретной	1	3
210	данный момент	2	3
211	ясно и	1	3
212	что не	4	3
213	в свою	6	3
214	не должен	1	3
215	и ни	2	3
216	лежат в	1	3
217	в другом	5	3
218	для того	8	3
219	положение не	1	3
220	и должна	1	3
221	в ней	5	3
222	быть и	9	3
223	вступает в	2	3
224	и та	2	3
225	других людей	1	3
226	к чему	1	3
227	этом смысле	2	3
228	от того	4	3
229	человека и	1	3
230	на своем	1	3
231	с человеком	1	3
232	мы здесь	2	3
233	эти моменты	2	3
234	нет и	4	3
235	только с	3	3
236	могут быть	4	3
237	это единство	1	3
238	до конца	6	3
239	котором мы	1	3
240	о том	4	3
241	и единство	1	3
242	в данный	2	3
243	в то	7	3
244	для которого	2	3
245	а следовательно	2	3
246	лишь при	2	3
247	или иного	2	3
248	независимо от	3	3
249	бытия только	1	3
250	всех этих	2	3
251	и совершенно	1	3
252	тот же	4	3
253	и тем	4	3
254	ничего не	9	3
255	бытия а	1	3
256	в единство	4	3
257	поступка не	1	3
258	или иным	1	2
259	были бы	2	2
260	бы то	11	2
261	как к	2	2
262	действительно ли	2	2
263	вступить в	3	2
264	бы он	3	2
265	имеют место	1	2
266	и конечно	1	2
267	мышления и	2	2
268	чтобы быть	1	2
269	и того	11	2
270	его с	1	2
271	в определенное	1	2
272	оценки и	3	2
273	одна и	1	2
274	еще более	1	2
275	конечно в	4	2
276	тому что	6	2
277	есть его	1	2
278	мысль не	1	2
279	моем сознании	1	2
280	чтобы стать	1	2
281	единства и	1	2
282	будет ли	1	2
283	тем не	3	2
284	так и	21	2
285	отсюда следует	5	2
286	из которых	2	2
287	и то	4	2
288	в качестве	4	2
289	и принципиально	1	2
290	его осуществления	2	2
291	нами в	4	2
292	акт как	1	2
293	и когда	1	2
294	сводится к	5	2
295	и само	1	2
296	смысла в	1	2
297	по себе	5	2
298	в виде	1	2
299	все остальное	2	2
300	со всеми	1	2
301	оно не	1	2
302	если не	1	2
303	отказаться от	1	2
304	он может	3	2
305	не о	1	2
306	ни одна	1	2
307	данного момента	6	2
308	из нее	1	2
309	в сознании	2	2
310	дело в	1	2
311	подхода к	4	2
312	в мир	1	2
313	лишь постольку	1	2
314	и эта	5	2
315	основе признания	1	2
316	в ту	1	2
317	в составе	1	2
318	дело здесь	1	2
319	нет подхода	3	2
320	не следует	2	2
321	в процессе	31	2
322	в жизни	2	2
323	смысле и	1	2
324	не остается	2	2
325	и должен	1	2
326	с тем	1	2
327	человек и	1	2
328	его на	1	2
329	ориентация в	5	2
330	и как	8	2
331	лишь с	6	2
332	что он	5	2
333	истины и	1	2
334	в соответствии	1	2
335	в определенной	1	2
336	переживания как	2	2
337	место и	1	2
338	как в	5	2
339	сознания как	4	2
340	от этого	3	2
341	содержания т.е	1	2
342	смысла и	1	2
343	это было	2	2
344	под ним	1	2
345	вследствие этого	1	2
346	в это	1	2
347	ли это	1	2
348	ничего общего	5	2
349	жизни является	1	2
350	целом не	1	2
351	как оно	2	2
352	для выражения	1	2
353	или как	3	2
354	вошли в	1	2
355	все они	1	2
356	и мир	2	2
357	этого слова	7	2
358	действительности в	2	2
359	к этому	10	2
360	и потому	7	2
361	ни к	3	2
362	его и	3	2
363	моего сознания	2	2
364	где этот	1	2
365	ведь это	1	2
366	а с	1	2
367	в данном	8	2
368	и других	3	2
369	его бытия	1	2
370	он ни	2	2
371	и неповторимым	1	2
372	вопрос о	6	2
373	которой он	1	2
374	мысль и	2	2
375	она не	2	2
376	она могла	1	2
377	потому что	2	2
378	того чтобы	9	2
379	то ни	12	2
380	совсем не	2	2
381	но всегда	1	2
382	быть не	2	2
383	единства но	1	2
384	общего не	1	2
385	которому я	1	2
386	не будет	7	2
387	в него	1	2
388	именно на	3	2
389	на нем	1	2
390	а по	1	2
391	знает и	1	2
392	говорить о	2	2
393	содержания и	1	2
394	что эта	1	2
395	для этого	1	2
396	отношении к	8	2
397	всех других	3	2
398	мы получим	1	2
399	не из	1	2
400	этим не	1	2
401	же время	7	2
402	к которой	1	2
403	ее до	1	2
404	или иное	1	2
405	и всех	1	2
406	но этот	1	2
407	основе своей	1	2
408	контекста в	1	2
409	лишь моментом	2	2
410	процесс и	1	2
411	в этой	3	2
412	он и	2	2
413	но ни	1	2
414	т.е не	3	2
415	соответствии с	1	2
416	философии жизни	1	2
417	что есть	1	2
418	но нет	1	2
419	все остальные	3	2
420	при условии	1	2
421	только по	1	2
422	выход в	1	2
423	слова в	8	2
424	в контекст	1	2
425	или иной	8	2
426	бы оно	1	2
427	момента и	1	2
428	с его	6	2
429	в области	3	2
430	его к	4	2
431	а как	7	2
432	чему не	1	2
433	ни был	1	2
434	с ее	2	2
435	то или	1	2
436	сознания в	1	2
437	и ее	4	2
438	одного и	9	2
439	познания в	1	2
440	вся эта	1	2
441	гораздо более	1	2
442	как основной	1	1
443	для самого	1	1
444	истории а	1	1
445	подход к	3	1
446	все в	2	1
447	мир не	1	1
448	всего в	1	1
449	в самом	14	1
450	активно и	1	1
451	какого бы	4	1
452	и к	3	1
453	на почве	14	1
454	именно к	1	1
455	сознание может	2	1
456	целом это	1	1
457	религиозный обряд	1	1
458	только не	1	1
459	или просто	1	1
460	влечет за	1	1
461	ориентируется в	1	1
462	стать в	1	1
463	во втором	2	1
464	как это	2	1
465	в единую	1	1
466	образом и	1	1
467	только путем	1	1
468	ее единство	1	1
469	мы видим	2	1
470	него как	2	1
471	до сих	10	1
472	здесь на	1	1
473	в душе	3	1
474	и он	4	1
475	как необходимый	2	1
476	собой и	1	1
477	можно говорить	1	1
478	всем своим	1	1
479	не выходит	1	1
480	норм но	1	1
481	ведь можно	1	1
482	в переживании	1	1
483	что язык	2	1
484	сказать в	1	1
485	так как	5	1
486	от единства	1	1
487	в последнем	1	1
488	т.п но	1	1
489	и очень	1	1
490	как таковой	1	1
491	менее в	1	1
492	здесь именно	1	1
493	же и	3	1
494	как с	2	1
495	котором не	1	1
496	грубую аналогию	1	1
497	бытие отрешенное	1	1
498	только что	2	1
499	и было	1	1
500	то есть	2	1
501	но из	1	1
502	сознании в	1	1
503	приобщенности к	1	1
504	это будет	2	1
505	всякая мысль	1	1
506	первом случае	3	1
507	права или	1	1
508	т.е к	2	1
509	переходит в	1	1
510	зависит от	2	1
511	эту мысль	1	1
512	т.е в	1	1
513	эта мысль	2	1
514	таком положении	1	1
515	должно вступить	1	1
516	на том	1	1
517	оно могло	1	1
518	мысль моя	1	1
519	на ее	1	1
520	? в	1	1
521	мог бы	2	1
522	нашей работы	5	1
523	смысле слова	4	1
524	оно было	1	1
525	но продукт	1	1
526	не будем	4	1
527	науки искусства	2	1
528	он как	1	1
529	и должно	1	1
530	отношения к	2	1
531	и переживание	1	1
532	и другую	2	1
533	нет места	1	1
534	в предыдущем	1	1
535	лежит за	2	1
536	момента в	1	1
537	синтеза и	1	1
538	несмотря на	1	1
539	что делает	3	1
540	мысль в	1	1
541	дана как	2	1
542	другого человека	1	1
543	была бы	1	1
544	только этот	1	1
545	в обе	1	1
546	освободиться от	1	1
547	со всех	2	1
548	обоснование в	1	1
549	из всех	1	1
550	то для	1	1
551	и наконец	1	1
552	или с	1	1
553	всех остальных	2	1
554	в определенных	1	1
555	художественного творчества	1	1
556	для всего	3	1
557	может возникнуть	1	1
558	это значит	1	1
559	хотя и	1	1
560	живем и	1	1
561	его но	1	1
562	уже с	2	1
563	в соответствующих	1	1
564	тоже только	1	1
565	ни на	1	1
566	для одного	2	1
567	или нет	1	1
568	и из	1	1
569	признается и	1	1
570	как раз	5	1
571	содержание переживания	1	1
572	действие и	1	1
573	в литературе	2	1
574	творчества но	1	1
575	лишь пассивный	1	1
576	мы оказались	2	1
577	контекст его	1	1
578	ее в	2	1
579	находятся в	2	1
580	поэтому в	2	1
581	и сама	2	1
582	мы окажемся	2	1
583	можно сказать	4	1
584	ориентации в	1	1
585	с конкретной	2	1
586	только при	4	1
587	не являются	1	1
588	к выводу	1	1
589	с нашей	1	1
590	приближения к	1	1
591	проблемы т.е	1	1
592	одно из	1	1
593	не способны	1	1
594	и современная	2	1
595	в отношении	7	1
596	отсюда что	2	1
597	есть отнесение	1	1
598	моментом единства	1	1
599	нет это	2	1
600	это слово	1	1
601	психология познания	1	1
602	же не	2	1
603	дня как	1	1
604	его от	1	1
605	в результате	9	1
606	или иную	1	1
607	здесь в	5	1
608	этого момента	1	1
609	норм она	2	1
610	мы возьмем	3	1
611	это дерево	1	1
612	важным для	1	1
613	слова ведь	1	1
614	сознания хотя	1	1
615	смысле этого	7	1
616	теоретически и	1	1
617	в определении	1	1
618	нет никакого	1	1
619	противоречие между	2	1
620	и реальное	1	1
621	противоречие с	1	1
622	понять его	1	1
623	знания в	1	1
624	бы что	1	1
625	и всякого	1	1
626	здесь входить	1	1
627	него нет	1	1
628	что между	1	1
629	к предмету	1	1
630	все равно	1	1
631	в единой	1	1
632	различия между	1	1
633	отвлечься от	1	1
634	само есть	1	1
635	лежит в	2	1
636	она становится	1	1
637	автономной законности	1	1
638	слова мы	2	1
639	не была	1	1
640	не сможет	3	1
641	творчества и	1	1
642	и самая	1	1
643	связь с	4	1
644	в конечном	1	1
645	него в	1	1
646	поэтому и	1	1
647	первая часть	1	1
648	в зависимости	2	1
649	ее содержания	1	1
650	неотделим от	3	1
651	бы только	1	1
652	и даже	4	1
653	осуществить свое	1	1
654	к его	4	1
655	языка это	1	1
656	в духе	2	1
657	вместо того	1	1
658	эстетической деятельности	1	1
659	утверждение что	1	1
660	но он	1	1
661	образом в	1	1
662	в разные	1	1
663	конечно и	2	1
664	и принять	1	1
665	от исторического	1	1
666	в которой	4	1
667	или в	4	1
668	в первом	3	1
669	оно ни	5	1
670	сознание не	2	1
671	мы живем	1	1
672	когда оно	1	1
673	совершенно разные	1	1
674	и с	4	1
675	слагается и	1	1
676	от своего	2	1
677	ни о	2	1
678	всегда в	1	1
679	с ней	1	1
680	проблемы в	1	1
681	и всякое	4	1
682	равно как	1	1
683	это положение	2	1
684	становления и	1	1
685	уходят в	1	1
686	выводит из	1	1
687	это содержание	1	1
688	трудная задача	1	1
689	и единое	2	1
690	факт и	1	1
691	сознания его	1	1
692	небо и	1	1
693	мысль о	1	1
694	и кажется	1	1
695	с целью	2	1
696	отдельных областей	1	1
697	свой смысл	1	1
698	форму и	3	1
699	границу между	3	1
700	слово может	2	1
701	данного человека	1	1
702	как исторический	1	1
703	она является	4	1
704	ней в	1	1
705	не делает	2	1
706	и требует	1	1
707	и будет	1	1
708	превращается в	2	1
709	и индивидуального	1	1
710	конечном счете	1	1
711	дано в	2	1
712	систему и	1	1
713	здесь же	2	1
714	если он	2	1
715	исходить из	1	1
716	между прочим	1	1
717	т.е от	1	1
718	тем же	4	1
719	этом последнем	2	1
720	характер и	1	1
721	является вовсе	1	1
722	в живом	2	1
723	быть единым	1	1
724	нет единого	1	1
725	то все	1	1
726	из другого	1	1
727	в какой	5	1
728	имеет место	2	1
729	как о	2	1
730	один момент	2	1
731	к пределу	1	1
732	может стать	7	1
733	имеет дело	2	1
734	их в	1	1
735	ведь и	1	1
736	быть понято	4	1
737	для каждого	3	1
738	если и	1	1
739	а именно	1	1
740	выражения и	4	1
741	большинстве случаев	7	1
742	и темным	1	1
743	интонации в	3	1
744	и так	2	1
745	вместе с	2	1
746	ли отсюда	2	1
747	и вопрос	1	1
748	значимое оказывается	1	1
749	при таком	1	1
750	в этих	2	1
751	есть только	1	1
752	противном случае	2	1
753	для решения	2	1
754	его произнесения	2	1
755	в живой	2	1
756	связи между	5	1
757	т.е как	1	1
758	они не	2	1
759	мы только	3	1
760	приводит к	3	1
761	на все	2	1
762	и полнее	1	1
763	его что	1	1
764	случаях ее	1	1
765	землю и	1	1
766	было конечно	1	1
767	уже давно	1	1
768	тем или	1	1
769	и переживания	2	1
770	отличается от	1	1
771	между собой	3	1
772	больше и	1	1
773	печальное недоразумение	1	1
774	к единству	3	1
775	в иной	1	1
776	между ними	6	1
777	зависимости от	4	1
778	при всех	1	1
779	но уже	2	1
780	следовательно и	4	1
781	между ним	1	1
782	маленький клочок	1	1
783	мир и	1	1
784	в известном	1	1
785	эта последняя	3	1
786	людьми и	1	1
787	на границе	4	1
788	а только	2	1
789	делает его	3	1
790	для нашей	2	1
791	всего можно	1	1
792	она и	1	1
793	может сделаться	1	1
794	нем нет	4	1
795	основную проблему	2	1
796	жизни вообще	1	1
797	целого и	1	1
798	но к	2	1
799	к тому	8	1
800	в одной	4	1
801	увидим далее	1	1
802	время является	1	1
803	сих пор	10	1
804	особенно в	1	1
805	мысли в	3	1
806	действительности и	3	1
807	приобретает значение	1	1
808	и всей	1	1
809	где оно	1	1
810	себя от	2	1
811	определяется не	3	1
812	этот процесс	4	1
813	бы ни	1	1
814	другом случае	1	1
815	только для	1	1
816	века или	1	1
817	с этим	6	1
818	но оно	1	1
819	ведь оно	1	1
820	только одно	1	1
821	конечно все	1	1
822	где и	1	1
823	что эти	1	1
824	здесь лишь	2	1
825	остается в	2	1
826	и оформление	1	1
827	нет ничего	4	1
828	перестает быть	2	1
829	остальное в	1	1
830	для друга	1	1
831	во всяком	8	1
832	здесь как	2	1
833	существенного для	1	1
834	случаен и	1	1
835	нуждается в	4	1
836	о примате	1	1
837	но может	1	1
838	ясность и	2	1
839	мы можем	6	1
840	не является	11	1
841	только общую	1	1
842	не существует	6	1
843	если оно	2	1
844	акт в	1	1
845	осуществляется в	1	1
846	выбрасывается за	1	1
847	в действительности	3	1
848	приводит его	1	1
849	где эти	1	1
850	и такие	1	1
851	объемлющей нас	1	1
852	как целое	8	1
853	длинный путь	1	1
854	каких бы	3	1
855	контексте и	2	1
856	возможны и	1	1
857	что мы	1	1
858	значит что	1	1
859	целостного и	1	1
860	не исключительно	1	1
861	а просто	2	1
862	на один	1	1
863	которую мы	1	1
864	и землю	1	1
865	совершенно иной	1	1
866	то этот	1	1
867	не имеют	5	1
868	чувствует себя	1	1
869	сознания сознания	1	1
870	в философии	2	1
871	этой своей	1	1
872	и мысли	1	1
873	в лучшем	1	1
874	мы уже	7	1
875	всю свою	1	1
876	во все	2	1
877	чего нет	1	1
878	принципов и	1	1
879	совпадает с	3	1
880	а чисто	1	1
881	оказалось бы	1	1
882	другими словами	4	1
883	каким бы	1	1
884	конечно что	1	1
885	но при	3	1
886	всяком случае	4	1
887	мы его	2	1
888	становится действительной	1	1
889	нет даже	2	1
890	мы признаем	1	1
891	его не	2	1
892	ни один	1	1
893	ему и	1	1
894	где все	1	1
895	приводит и	1	1
896	так чтобы	1	1
897	котором ориентируется	1	1
898	с определенной	2	1
899	сознание становится	1	1
900	и иных	3	1
901	также и	1	1
902	ту же	2	1
903	но во	1	1
904	сознание вообще	1	1
905	каком бы	2	1
906	стать мотивом	1	1
907	другой в	1	1
908	чем дальше	1	1
909	и затем	1	1
910	к каждому	1	1
911	и продукт	1	1
912	и другой	1	1
913	он находится	1	1
914	этих основных	1	1
915	из их	1	1
916	а через	1	1
917	давая ей	1	1
918	в этот	1	1
919	ни была	1	1
920	мы должны	4	1
921	это сознание	1	1
922	слова и	8	1
923	остается только	1	1
924	и имеет	1	1
925	философия жизни	1	1
926	растворяется в	1	1
927	когда он	1	1
928	сознании и	1	1
929	только тогда	1	1
930	может войти	1	1
931	живет и	1	1
932	этом условии	2	1
933	можно сделать	1	1
934	не могло	3	1
935	только на	7	1
936	должны быть	4	1
937	другим и	1	1
938	в которую	1	1
939	иную эпоху	1	1
940	не с	2	1
941	может служить	1	1
942	в противоречие	1	1
943	все значимое	1	1
944	отрешенное от	2	1
945	пор не	1	1
946	быть понята	1	1
947	в различных	1	1
948	самое что	1	1
949	нового времени	2	1
950	жизни это	1	1
951	каждый раз	3	1
952	в форме	3	1
953	и желания	1	1
954	него с	1	1
955	становящееся бытие	1	1
956	же самое	9	1
957	но только	1	1
958	и некоторое	1	1
959	в соответствующей	1	1
960	главным образом	2	1
961	данное переживание	2	1
962	не об	2	1
963	абстрактные моменты	1	1
964	но отнюдь	1	1
965	и до	4	1
966	ту или	1	1
967	всего определяется	1	1
968	пр и	5	1
969	т.е все	1	1
970	в истории	5	1
971	по своей	1	1
972	не касается	3	1
973	он есть	1	1
974	и религии	1	1
975	этих случаях	1	1
976	в каких	1	1
977	цели и	1	1
978	в большинстве	7	1
979	свою очередь	5	1
980	оно прежде	1	1
981	история не	1	1
982	нее это	1	1
983	вне его	5	1
984	не совпадает	2	1
985	содержания в	2	1
986	точке зрения	2	1
987	вообще научное	1	1
988	связанных с	1	1
989	еще на	1	1
990	всего этого	1	1
991	эти нормы	1	1
992	бы по	1	1
993	неясным остается	1	1
994	ценностного контекста	1	1
995	субъекта но	1	1
996	как из	2	1
997	мы ни	4	1
998	поскольку оно	1	1
999	проникают друг	1	1
1000	же на	1	1
1001	от многообразия	1	1
1002	равно себе	1	1
1003	в моей	1	1
1004	не становится	3	1
1005	его действительное	1	1
1006	и небо	1	1
1007	из сознания	1	1
1008	и где	1	1
1009	не подлежит	1	1
1010	являются лишь	4	1
1011	к ней	1	1
1012	настоящее время	6	1
1013	с собою	1	1
1014	оно должно	2	1
1015	содержанием и	1	1
1016	единственное и	1	1
1017	следует что	7	1
1018	является еще	1	1
1019	она может	3	1
1020	сознания т.е	1	1
1021	и каждая	1	1
1022	если мы	17	1
1023	не случаен	1	1
1024	пути ее	1	1
1025	быть преодолена	1	1
1026	гносеологический субъект	1	1
1027	и религиозный	1	1
1028	и во	2	1
1029	той же	5	1
1030	и др	3	1
1031	всей конкретной	1	1
1032	веков и	1	1
1033	это приводит	1	1
1034	произведения не	1	1
1035	отвлекается от	1	1
1036	акт не	1	1
1037	даже для	1	1
1038	всех сторон	2	1
1039	одной из	5	1
1040	такая же	2	1
1041	совершенно иначе	2	1
1042	ведь если	5	1
1043	места для	1	1
1044	в нашем	4	1
1045	значительной степени	3	1
1046	находится в	1	1
1047	нашей точки	1	1
1048	но совсем	1	1
1049	будем говорить	1	1
1050	лишь путем	1	1
1051	к двум	2	1
1052	лучше всего	2	1
1053	в первой	2	1
1054	и от	6	1
1055	это расширение	1	1
1056	относится к	4	1
1057	что все	3	1
1058	и теоретическая	1	1
1059	столь же	2	1
1060	к миру	1	1
1061	говорить в	1	1
1062	же в	1	1
1063	мысли как	1	1
1064	что она	1	1
1065	технический момент	1	1
1066	в данной	5	1
1067	из пределов	1	1
1068	к пониманию	4	1
1069	исходит из	4	1
1070	и тождественным	1	1
1071	действие также	1	1
1072	слово и	4	1
1073	и противоречие	1	1
1074	в значительной	3	1
1075	выражения его	1	1
1076	говорить об	2	1
1077	одна из	6	1
1078	оно становится	4	1
1079	его отсюда	1	1
1080	определяется как	1	1
1081	что именно	1	1
1082	на то	4	1
1083	уже чисто	1	1
1084	к живому	1	1
1085	как всякое	2	1
1086	однажды в	1	1
1087	в конкретном	4	1
1088	себе самому	1	1
1089	здесь и	1	1
1090	сознания мы	1	1
1091	мышление в	2	1
1092	это факт	1	1
1093	не найдем	2	1
1094	философских построений	1	1
1095	от них	1	1
1096	данной мысли	2	1
1097	зрения теоретической	1	1
1098	оно может	6	1
1099	и по	1	1
1100	всякое выражение	1	1
1101	чем та	1	1
1102	значимое в	1	1
1103	можно выразить	2	1
1104	в противном	2	1
1105	процессе ее	1	1
1106	все другие	1	1
1107	данном контексте	3	1
1108	с действительно	1	1
1109	смысле совокупности	5	1
1110	она будет	1	1
1111	какие бы	1	1
1112	культуры как	2	1
1113	или не	1	1
1114	мы дадим	1	1
1115	к другим	1	1
1116	действительное бытие	1	1
1117	глубоко различны	2	1
1118	является только	2	1
1119	своего содержания	1	1
1120	к этим	3	1
1121	которых слагается	1	1
1122	еще менее	1	1
1123	моментом является	1	1
1124	истории или	1	1
1125	друг друга	10	1
1126	имеют с	1	1
1127	один миг	1	1
1128	этих индивидуальных	1	1
1129	как если	6	1
1130	в системе	3	1
1131	того же	11	1
1132	в каком-то	1	1
1133	чтобы затем	1	1
1134	не просто	2	1
1135	быть дано	2	1
1136	мы пытаемся	1	1
1137	но там	1	1
1138	быть случайной	1	1
1139	которой мы	2	1
1140	конечно только	1	1
1141	в настоящее	6	1
1142	философии нет	1	1
1143	в один	1	1
1144	нее и	2	1
1145	ко всякому	2	1
1146	само по	2	1
1147	и единого	2	1
1148	друг для	1	1
1149	его продукт	1	1
1150	подойти к	3	1
1151	и т.п	17	1
1152	действительном конкретном	1	1
1153	действительно в	1	1
1154	как мы	26	1
1155	путем скачка	1	1
1156	наше время	1	1
1157	мысли и	7	1
1158	и иные	2	1
1159	этого конечно	1	1
1160	формы и	4	1
1161	человечества но	1	1
1162	как возможный	1	1
1163	не к	3	1
1164	прочим и	1	1
1165	ее не	1	1
1166	не зависит	1	1
1167	можно только	2	1
