N	2gram	Voloshinov	StatiiOP
247	в смысле	1	4
248	должны быть	1	4
249	и тот	1	4
250	литературы и	4	4
251	общего с	2	4
252	за пределы	4	4
253	то есть	1	4
254	не зная	1	4
255	и вполне	2	4
256	в форме	2	4
257	сами по	1	4
258	они не	1	4
259	в процессе	6	4
260	как о	1	4
261	и так	2	4
262	от его	1	4
263	да и	3	4
264	по своей	1	4
265	ничего общего	1	4
266	все они	2	4
267	в основе	1	4
268	совпадает с	2	4
269	в значительной	1	4
270	относится к	2	4
271	и тогда	1	4
272	в обоих	1	4
273	не знает	1	4
274	им в	1	4
275	значительной степени	1	4
276	которые в	1	4
277	что оно	1	4
278	в поэзии	3	4
279	материала и	4	4
280	места в	1	4
281	есть в	1	4
282	в такой	3	4
283	в стиле	1	4
284	и их	1	4
285	как мы	1	4
286	для этого	1	4
287	но для	3	4
288	от него	1	3
289	является в	1	3
290	русской литературе	1	3
291	не хочет	1	3
292	но что	2	3
293	и которые	1	3
294	более или	1	3
295	из нее	1	3
296	гораздо больше	1	3
297	себе в	1	3
298	даже и	1	3
299	не должен	1	3
300	но эти	1	3
301	искусства и	2	3
302	точно и	1	3
303	в руках	1	3
304	с помощью	6	3
305	все время	6	3
306	не то	1	3
307	бы то	3	3
308	произведения и	3	3
309	является и	1	3
310	и некоторые	1	3
311	как его	1	3
312	я и	1	3
313	формы в	1	3
314	на которую	1	3
315	находит свое	3	3
316	в лучшем	1	3
317	то ни	3	3
318	это же	1	3
319	на который	1	3
320	что до	1	3
321	и самый	1	3
322	от нее	1	3
323	в содержании	1	3
324	тогда когда	2	3
325	это уже	1	3
326	относятся к	1	3
327	к его	2	3
328	себя и	2	3
329	бы не	2	3
330	так называемая	1	3
331	в словах	1	3
332	перед нами	1	3
333	в свою	1	3
334	на основе	1	3
335	и вся	1	3
336	слова с	1	3
337	связанных с	1	3
338	здесь не	3	3
339	найти в	1	3
340	он должен	3	3
341	как к	3	3
342	одним и	1	3
343	них и	1	3
344	а к	2	3
345	но эта	1	3
346	слово в	3	3
347	при таком	1	3
348	или менее	1	3
349	на них	1	3
350	свое выражение	4	3
351	она не	2	3
352	когда он	3	3
353	конечно в	2	3
354	том кто	1	3
355	от того	4	3
356	которой можно	1	3
357	и ее	3	3
358	все более	1	3
359	ведь и	3	3
360	лучшем случае	1	3
361	и наконец	3	3
362	не к	3	3
363	и уже	3	3
364	в момент	2	2
365	дело с	2	2
366	тем как	2	2
367	она стала	1	2
368	какой бы	1	2
369	те же	2	2
370	потому не	1	2
371	по мере	1	2
372	эпохи но	1	2
373	к другу	1	2
374	зрения на	1	2
375	само собою	1	2
376	есть только	1	2
377	на материале	2	2
378	литературы в	1	2
379	было в	1	2
380	слову в	1	2
381	которой он	1	2
382	самим автором	1	2
383	входит в	1	2
384	это особый	1	2
385	но то	1	2
386	а между	1	2
387	свою очередь	1	2
388	стал бы	1	2
389	убедиться в	1	2
390	но этот	2	2
391	настоящее время	2	2
392	является еще	1	2
393	него не	1	2
394	имеем дело	1	2
395	в зависимости	2	2
396	ее истории	1	2
397	произведение от	1	2
398	это прежде	1	2
399	какой степени	2	2
400	бы это	1	2
401	для этой	1	2
402	речи а	1	2
403	сам по	1	2
404	все в	1	2
405	оно стало	1	2
406	что можно	1	2
407	протяжении всей	1	2
408	нигде не	1	2
409	в определенную	1	2
410	то она	1	2
411	бы только	1	2
412	и можно	1	2
413	с жизнью	1	2
414	и она	1	2
415	между собой	2	2
416	к вопросу	1	2
417	выражение в	2	2
418	опираясь на	2	2
419	того в	1	2
420	к слову	2	2
421	ту же	1	2
422	характерны для	1	2
423	ни была	1	2
424	но зато	2	2
425	к материалу	4	2
426	лет и	1	2
427	когда мы	1	2
428	ни одной	1	2
429	являются лишь	1	2
430	или о	1	2
431	едва ли	2	2
432	его к	2	2
433	слова как	1	2
434	с ее	1	2
435	мы видели	1	2
436	быть и	3	2
437	бы они	1	2
438	к одной	1	2
439	здесь слово	1	2
440	художественного творчества	3	2
441	и из	1	2
442	мы в	2	2
443	поэта в	1	2
444	для них	1	2
445	с ней	1	2
446	произведения в	1	2
447	по преимуществу	1	2
448	показать что	1	2
449	допустим что	2	2
450	героев и	2	2
451	как не	2	2
452	тем о	1	2
453	жизни в	1	2
454	взаимоотношения между	1	2
455	именно такой	1	2
456	то он	1	2
457	близости к	1	2
458	сам поэт	1	2
459	не имеют	1	2
460	зависимости от	4	2
461	совпадают с	1	2
462	формой и	2	2
463	ни были	1	2
464	более и	1	2
465	в поэтическом	1	2
466	чем не	1	2
467	образом не	1	2
468	имеем в	2	2
469	ни было	4	2
470	далеко не	1	2
471	стиля и	1	2
472	в настоящее	2	2
473	тот же	1	2
474	но есть	1	2
475	из этой	1	2
476	истории литературы	2	2
477	это делает	1	2
478	и вот	1	2
479	на что	1	2
480	что собственно	1	2
481	в литературе	4	2
482	на которой	1	2
483	со словами	1	2
484	как нечто	1	2
485	ведь это	1	2
486	что является	1	2
487	быть ни	1	2
488	и тому	1	2
489	и эта	1	2
490	не те	1	2
491	на все	2	2
492	были не	1	2
493	бы мы	3	2
494	и оно	1	2
495	но уже	1	2
496	и таким	1	2
497	совершенно ясно	1	2
498	жизнь и	1	2
499	и тех	1	2
500	только к	1	2
501	каких бы	1	2
502	так называемой	3	2
503	на другое	1	2
504	в пределах	3	2
505	не должно	1	2
506	не требует	1	2
507	всей его	1	2
508	бы по	1	2
509	же самое	2	2
510	определенную эпоху	1	2
511	суждения о	1	2
512	нуждается в	3	2
513	в эти	1	2
514	и совершенно	2	2
515	жизнью и	2	2
516	с этих	1	2
517	мы можем	2	1
518	они являются	1	1
519	одной точки	1	1
520	еще раз	2	1
521	хорошо и	1	1
522	бы даже	2	1
523	всей жизни	1	1
524	вопросу о	1	1
525	стиль в	1	1
526	вступает в	1	1
527	же степени	1	1
528	правда это	1	1
529	окружающей его	1	1
530	время не	1	1
531	намека на	1	1
532	поэта как	1	1
533	моменты жизни	1	1
534	этом направлении	1	1
535	на события	1	1
536	что слово	2	1
537	в рамки	1	1
538	элементы ее	1	1
539	этом основании	1	1
540	предполагает в	1	1
541	положения в	1	1
542	читателя и	1	1
543	он имеет	1	1
544	что форма	2	1
545	форму и	2	1
546	где они	1	1
547	приближается к	1	1
548	уже на	1	1
549	окончательном итоге	1	1
550	пор мы	1	1
551	является выражением	1	1
552	рядом с	1	1
553	в корне	2	1
554	там же	1	1
555	для лингвистической	1	1
556	оценок и	2	1
557	в порядке	1	1
558	они ни	2	1
559	является для	2	1
560	и слово	2	1
561	этой стороны	2	1
562	установку на	1	1
563	художественное произведение	3	1
564	обращение к	1	1
565	самостоятельной роли	1	1
566	перестает быть	2	1
567	и того	1	1
568	и политического	1	1
569	более широком	1	1
570	почвы для	1	1
571	которые мы	2	1
572	отношения которые	1	1
573	нельзя было	1	1
574	нас и	2	1
575	атмосферы вокруг	1	1
576	именно этим	1	1
577	почти исключительно	2	1
578	случае она	1	1
579	относится не	1	1
580	только на	3	1
581	произведения но	1	1
582	выступает здесь	1	1
583	значение этой	1	1
584	оды и	1	1
585	вещами и	1	1
586	виду и	1	1
587	себе и	1	1
588	и значение	2	1
589	на границе	3	1
590	уже и	1	1
591	не вполне	1	1
592	и общества	1	1
593	жизни он	1	1
594	к ним	2	1
595	наряду с	1	1
596	и оценки	2	1
597	они должны	1	1
598	с большим	1	1
599	в самое	2	1
600	в нашем	11	1
601	на вещи	1	1
602	без того	1	1
603	с искусством	1	1
604	исходит из	1	1
605	из трех	1	1
606	яркое выражение	1	1
607	к вопросам	1	1
608	и всякого	1	1
609	почти единственным	1	1
610	у которой	1	1
611	для одной	1	1
612	себе как	1	1
613	себя в	1	1
614	состоящая из	1	1
615	влияние на	2	1
616	проч все	1	1
617	отражение в	1	1
618	всех языках	1	1
619	вполне понятно	1	1
620	в произведении	1	1
621	формы но	1	1
622	обычно не	1	1
623	богатым и	1	1
624	одному и	1	1
625	теряет свою	1	1
626	с другими	2	1
627	и соответствующие	1	1
628	сколько бы	3	1
629	так не	1	1
630	в особых	1	1
631	и разнообразным	1	1
632	не совпадают	1	1
633	и притом	2	1
634	свое утверждение	1	1
635	по аналогии	1	1
636	на одну	1	1
637	и богатая	1	1
638	и всего	1	1
639	здесь же	1	1
640	конечно на	1	1
641	литературе и	1	1
642	же оно	1	1
643	между ними	2	1
644	себе не	1	1
645	его общественного	1	1
646	и низкий	1	1
647	они как	1	1
648	а эта	1	1
649	трагедии да	1	1
650	большим трудом	1	1
651	в себя	2	1
652	точек зрения	3	1
653	из одного	1	1
654	делает его	2	1
655	тонко мы	1	1
656	употребляются в	1	1
657	к постановке	1	1
658	для правильного	1	1
659	произведение является	1	1
660	для анализа	1	1
661	но можно	1	1
662	когда имеется	1	1
663	если оно	1	1
664	уже сказано	1	1
665	можно сравнить	1	1
666	разрыв между	2	1
667	дана в	1	1
668	стиля в	1	1
669	стороны поэзии	1	1
670	так мы	1	1
671	особого рода	1	1
672	общения между	1	1
673	это по	1	1
674	содержания и	2	1
675	одно и	2	1
676	и та	2	1
677	и является	4	1
678	к политическим	1	1
679	в приведенном	1	1
680	в современной	1	1
681	к кому	1	1
682	этой группы	1	1
683	мы здесь	1	1
684	произведение не	1	1
685	и следа	1	1
686	не совпадает	1	1
687	он еще	1	1
688	вскрыть смысл	1	1
689	того кто	1	1
690	и общего	1	1
691	так называемую	1	1
692	не сливаются	1	1
693	и глубоко	1	1
694	конечно эти	1	1
695	известна и	1	1
696	материала в	1	1
697	своего героя	1	1
698	бы оно	2	1
699	же мы	1	1
700	тона в	1	1
701	можно с	1	1
702	чтобы не	1	1
703	нам кажется	1	1
704	ряд важных	1	1
705	можно только	1	1
706	за ее	1	1
707	друг к	1	1
708	опирается на	1	1
709	них в	1	1
710	в основном	2	1
711	героя в	1	1
712	его поэтических	1	1
713	опираться на	1	1
714	с ним	3	1
715	два основных	1	1
716	нас за	1	1
717	нашего времени	1	1
718	характер и	1	1
719	в науке	1	1
720	творчества с	1	1
721	и делает	1	1
722	и дает	2	1
723	времени очень	1	1
724	и создает	1	1
725	том и	1	1
726	показать хотя	1	1
727	этой точки	3	1
728	все то	1	1
729	тесную связь	2	1
730	о самом	1	1
731	поэтической формы	1	1
732	значения и	2	1
733	только там	1	1
734	вопросов касающихся	1	1
735	подхода к	1	1
736	эта последняя	2	1
737	чтобы убедиться	1	1
738	хочет этого	1	1
739	и обратно	1	1
740	словами и	2	1
741	другими формами	1	1
742	нет ничего	2	1
743	его и	1	1
744	но тот	1	1
745	входя в	1	1
746	должно быть	1	1
747	сливается с	2	1
748	знак равенства	1	1
749	со всех	2	1
750	ли он	1	1
751	зрения как	1	1
752	это только	1	1
753	поле зрения	1	1
754	не отражает	2	1
755	и больше	1	1
756	со всей	1	1
757	iv прежде	1	1
758	к одному	1	1
759	на примере	2	1
760	и различные	1	1
761	ее отношении	1	1
762	смысле я	1	1
763	чем говорят	1	1
764	еще один	1	1
765	бы слова	1	1
766	нуждаются в	1	1
767	а лишь	1	1
768	в обществе	1	1
769	нас же	2	1
770	и приемов	1	1
771	силами с	1	1
772	если мы	1	1
773	речи в	2	1
774	вполне определился	1	1
775	слов в	1	1
776	разговорного языка	1	1
777	формы для	1	1
778	деле в	1	1
779	и проч	3	1
780	явление можно	1	1
781	имеет и	1	1
782	выбор того	1	1
783	друг друга	1	1
784	не из	1	1
785	же он	1	1
786	формы как	1	1
787	формы и	3	1
788	понять эту	1	1
789	высшей степени	1	1
790	самое слово	2	1
791	не ради	1	1
792	не знают	1	1
793	вместе со	2	1
794	и такой	1	1
795	является то	1	1
796	и было	1	1
797	начинает пользоваться	1	1
798	не нужен	1	1
799	действительно является	1	1
800	является следствием	1	1
801	на одно	1	1
802	для всего	1	1
803	речи так	1	1
804	в формах	2	1
805	себя на	1	1
806	то мы	1	1
807	же случае	1	1
808	участие в	1	1
809	выросла из	1	1
810	слова не	1	1
811	все равно	1	1
812	творчества он	1	1
813	от всех	2	1
814	является таким	1	1
815	в свои	1	1
816	них всегда	1	1
817	работу по	1	1
818	которое было	1	1
819	положение в	1	1
820	лежит на	2	1
821	и понимания	1	1
822	его положение	1	1
823	чем мы	1	1
824	только и	1	1
825	именно эта	1	1
826	и художественного	1	1
827	в условиях	2	1
828	форма в	2	1
829	каждое слово	1	1
830	дело и	1	1
831	за его	2	1
832	выражение и	2	1
833	не нуждаются	1	1
834	которого и	1	1
835	но сами	1	1
836	образом мы	1	1
837	ко второму	1	1
838	на один	2	1
839	это как	3	1
840	может особенно	1	1
841	но при	1	1
842	автора к	1	1
843	и почти	1	1
844	как уже	2	1
845	а из	1	1
846	тому как	1	1
847	степени не	1	1
848	в так	1	1
849	пор не	1	1
850	и историческая	1	1
851	лишенным всякого	1	1
852	стороны и	2	1
853	часто в	1	1
854	только то	1	1
855	чего же	1	1
856	у нее	1	1
857	в большинстве	1	1
858	с первого	1	1
859	это один	1	1
860	идет речь	1	1
861	рассматривать как	1	1
862	этого основного	1	1
863	с так	1	1
864	нужно подчеркнуть	1	1
865	художественного произведения	7	1
866	нам известна	1	1
867	так но	1	1
868	в высшей	1	1
869	с таким	1	1
870	самом себе	1	1
871	этих форм	1	1
872	включает в	1	1
873	известной степени	2	1
874	само собой	1	1
875	и словесной	1	1
876	основной тон	2	1
877	если она	1	1
878	его творчество	1	1
879	им не	2	1
880	в лице	1	1
881	не можем	1	1
882	с соответствующими	1	1
883	больше того	1	1
884	более того	2	1
