N	2gram	Tiupa_Lite	Istorich
119	в другом	3	21
120	в одном	2	21
121	сказать что	1	21
122	в связи	4	21
123	здесь не	1	21
124	к тому	3	21
125	они не	1	21
126	ее в	1	21
127	из них	5	20
128	из этих	2	20
129	она не	1	20
130	наряду с	1	20
131	одна из	8	20
132	в силу	4	20
133	после чего	2	20
134	а затем	3	19
135	с собой	4	19
136	так например	1	19
137	на том	3	19
138	но он	1	19
139	есть и	1	19
140	все еще	2	19
141	на то	2	19
142	и как	2	19
143	после того	1	19
144	и говорит	2	18
145	в то	12	18
146	что этот	1	18
147	не все	1	18
148	в данном	7	18
149	вовсе не	3	18
150	в них	1	17
151	то и	5	17
152	по существу	4	17
153	дело не	2	17
154	и только	4	17
155	герой в	1	16
156	во всех	4	16
157	всех этих	1	16
158	в котором	1	16
159	между двумя	1	16
160	не вполне	1	16
161	и все	1	16
162	со стороны	6	16
163	перед нами	1	16
164	даже в	6	15
165	в пределах	4	15
166	что при	1	15
167	в особенности	2	15
168	и то	3	15
169	в своей	5	15
170	в которых	1	15
171	данном случае	6	15
172	в одной	1	15
173	как будто	2	15
174	нет необходимости	1	15
175	и даже	9	15
176	и тем	4	15
177	он в	1	15
178	друг друга	5	15
179	тот кто	1	15
180	в целом	10	15
181	с этой	6	14
182	от него	2	14
183	на смену	6	14
184	но мы	1	14
185	по отношению	6	14
186	в исторической	1	14
187	можно было	3	14
188	в него	1	14
189	одной из	2	14
190	на вопрос	1	14
191	у нас	5	14
192	право на	4	14
193	его на	1	14
194	должна быть	3	14
195	но они	1	14
196	и есть	3	14
197	из которых	3	14
198	с ней	1	14
199	более ранних	1	14
200	должен был	1	14
201	а также	5	14
202	отношение к	1	14
203	отношению к	4	14
204	на себя	4	14
205	и наконец	2	14
206	в своем	12	13
207	на котором	1	13
208	тогда как	20	13
209	и для	1	13
210	в себе	8	13
211	все что	3	13
212	своего рода	22	13
213	не просто	2	13
214	и у	1	13
215	на этом	3	13
216	и от	1	13
217	не имеет	2	13
218	к своему	2	13
219	и если	1	13
220	во всем	1	12
221	хотя бы	3	12
222	к себе	3	12
223	в основном	1	12
224	ответ на	1	12
225	о нем	1	12
226	в их	3	12
227	к этой	2	12
228	в жертву	1	12
229	не знает	3	12
230	одним из	8	12
231	что не	3	12
232	между прочим	1	12
233	ни один	1	12
234	чаще всего	1	12
235	за ним	1	12
236	только после	1	12
237	в этот	1	11
238	точки зрения	8	11
239	я не	8	11
240	от этого	1	11
241	никто не	1	11
242	только с	1	11
243	уже в	7	11
244	на нее	2	11
245	огонь и	1	11
246	же в	6	11
247	имеется в	2	11
248	восходит к	2	11
249	но уже	2	11
250	должно было	1	11
251	относится к	3	11
252	и вот	2	11
253	и более	1	11
254	этого не	2	11
255	такой же	3	11
256	человека в	5	11
257	далеко не	4	11
258	и к	1	10
259	не как	4	10
260	на земле	1	10
261	от них	1	10
262	не было	5	10
263	в которой	1	10
264	за собой	2	10
265	а с	2	10
266	на основе	2	10
267	вслед за	1	10
268	еще один	1	10
269	что же	1	10
270	ее на	1	10
271	он и	5	10
272	пока не	2	10
273	и других	4	10
274	говорит о	1	10
275	их не	2	10
276	начинается с	1	10
277	в это	1	10
278	не должен	3	10
279	в различных	1	10
280	приходит к	1	10
281	как правило	5	10
282	не мог	3	10
283	себя в	7	10
284	в состоянии	1	10
285	в ее	1	10
286	но как	3	10
287	если не	1	10
288	а если	2	10
289	а на	1	10
290	не можем	2	10
291	на первый	1	9
292	но эти	1	9
293	только на	3	9
294	себе в	3	9
295	том чтобы	1	9
296	но для	1	9
297	дома в	1	9
298	в чем	2	9
299	героя и	2	9
300	сюда же	1	9
301	также не	1	9
302	герой не	1	9
303	тогда когда	1	9
304	силу и	1	9
305	зависимости от	1	9
306	в свою	2	9
307	целый ряд	1	9
308	тот же	1	9
309	из этого	2	9
310	а по	2	9
311	ты не	1	9
312	вот почему	1	9
313	следующим образом	2	9
314	не могут	1	9
315	в себя	5	9
316	пребывания в	1	9
317	а как	2	9
318	и вновь	2	9
319	в основе	5	9
320	в истории	1	9
321	с его	5	9
322	ему в	2	9
323	но по	2	9
324	с другом	1	9
325	стороны и	1	9
326	приводит к	4	9
327	по этому	2	9
328	жизни и	6	9
329	только что	1	8
330	и сам	6	8
331	именно в	1	8
332	во всяком	3	8
333	он был	1	8
334	это тоже	1	8
335	с другими	1	8
336	большинстве случаев	1	8
337	есть ли	1	8
338	не так	1	8
339	та же	2	8
340	подобно тому	4	8
341	на берегу	1	8
342	он же	2	8
343	из его	2	8
344	у них	1	8
345	смерть и	1	8
346	как герой	1	8
347	ту же	4	8
348	и потому	1	8
349	не с	2	8
350	оказывается что	1	8
351	тем самым	8	8
352	могло быть	2	8
353	для этого	5	8
354	одно из	3	8
355	роль в	2	8
356	и стал	1	8
357	можно сказать	1	8
358	а он	1	8
359	в зависимости	1	8
360	тут же	1	8
361	он на	2	8
362	она и	1	8
363	что его	3	8
364	что ты	2	8
365	за это	1	8
366	кажется что	1	8
367	может оказаться	1	8
368	что такое	2	8
369	но с	3	8
370	и эта	1	8
371	должен быть	2	8
372	он говорит	2	8
373	тому как	4	8
374	в жизни	7	8
375	на это	2	8
376	можно указать	1	8
377	не столько	8	7
378	первый взгляд	1	7
379	и когда	1	7
380	уже и	1	7
381	ключ к	1	7
382	а сам	1	7
383	и некоторые	1	7
384	тому что	1	7
385	не есть	2	7
386	здесь и	1	7
387	в эту	1	7
388	между тем	2	7
389	если в	2	7
390	самом деле	2	7
391	обращается к	5	7
392	становится ясным	1	7
393	нет в	2	7
394	то здесь	1	7
395	состоит в	18	7
396	на самом	1	7
397	что ни	1	7
398	в стране	1	7
399	не по	2	7
400	в начале	4	7
401	еще в	7	7
402	в области	5	7
403	вплоть до	4	7
404	не единственный	1	7
405	случае мы	1	7
406	во многих	3	7
407	я буду	1	7
408	как на	3	7
409	ее и	1	7
410	это мы	1	7
411	в конце	6	7
412	себе и	2	7
413	а только	2	7
414	того же	5	7
415	однако в	7	7
416	был бы	1	7
417	тогда он	1	7
418	не противоречит	1	7
419	не знал	1	7
420	состоит из	1	7
421	совершенно не	1	7
422	то он	3	7
423	тех же	3	7
424	того чтобы	1	7
425	если мы	1	7
426	что я	4	7
427	всяком случае	2	7
428	ко мне	1	7
429	для него	6	7
430	со своим	2	7
431	а то	2	7
432	руки и	1	7
433	с самого	1	7
434	по которому	1	7
435	в какой	2	7
436	земли и	1	7
437	в большинстве	1	7
438	одного из	4	7
439	и о	1	7
440	об этой	1	7
441	есть не	2	7
442	же и	3	6
443	между ними	1	6
444	на эту	1	6
445	этой связи	1	6
446	дело с	1	6
447	именно так	3	6
448	той же	5	6
449	он стал	1	6
450	это приводит	1	6
451	в одну	1	6
452	меня и	1	6
453	уже на	1	6
454	с миром	5	6
455	в огонь	1	6
456	что по	1	6
457	нет ничего	2	6
458	в роли	3	6
459	героем и	1	6
460	от которого	1	6
461	это еще	1	6
462	это конечно	1	6
463	отличие от	6	6
464	мотива с	1	6
465	на ступени	1	6
466	также и	3	6
467	одну из	2	6
468	но дело	1	6
469	не случайно	5	6
470	для того	2	6
471	сводится к	4	6
472	такая форма	1	6
473	но тем	4	6
474	самого начала	1	6
475	а после	1	6
476	от себя	2	6
477	то в	3	6
478	от его	1	6
479	и за	2	6
480	к жизни	2	6
481	тому же	2	6
482	себе не	2	6
483	это может	1	6
484	превратилась в	1	6
485	отношения к	1	6
486	борьбы с	1	6
487	не на	2	6
488	этой точки	3	6
489	к которой	1	6
490	а я	2	6
491	мог бы	1	6
492	же он	1	6
493	с той	1	6
494	говорят о	1	6
495	для изучения	1	6
496	обстоит дело	1	6
497	только по	1	6
498	и уже	1	6
499	в виду	4	5
500	в своих	5	5
501	мы и	1	5
502	бы в	1	5
503	за ней	1	5
504	только как	1	5
505	к своей	2	5
506	в путь	3	5
507	и мы	2	5
508	с образом	2	5
509	героя с	2	5
510	или не	1	5
511	в сторону	1	5
512	эти слова	2	5
513	никого не	1	5
514	по своей	3	5
515	для наших	1	5
516	с ее	3	5
517	это он	1	5
518	живет на	1	5
519	с неба	1	5
520	ним и	1	5
521	из таких	2	5
522	для них	2	5
523	особого рода	3	5
524	от своего	3	5
525	можно назвать	1	5
526	это время	1	5
527	да и	3	5
528	в каком	1	5
529	или сам	1	5
530	на три	2	5
531	он как	1	5
532	в отличие	6	5
533	не видит	2	5
534	в свое	1	5
535	со мной	2	5
536	или с	1	5
537	основана на	1	5
538	другом месте	1	5
539	однако не	2	5
540	на задний	1	5
541	но при	2	5
542	мы узнаем	1	5
543	из версий	1	5
544	он появляется	1	5
545	а ты	1	5
546	которые не	1	5
547	только для	1	5
548	у которых	1	5
549	со своей	3	5
550	но даже	2	5
551	художественного творчества	3	5
552	мы в	3	5
553	такого рода	18	5
554	несмотря на	3	5
555	xix века	6	5
556	что от	1	5
557	в таком	1	5
558	говорит ему	1	5
559	это делает	1	5
560	бы быть	1	5
561	в один	1	5
562	он или	1	5
563	переходит в	1	5
564	это уже	2	5
565	никак не	2	5
566	пути в	8	5
567	мы это	1	5
568	показать что	1	5
569	в нашей	2	5
570	как о	1	5
571	не могло	3	5
572	мы получим	1	5
573	знает что	1	5
574	ее с	1	5
575	действительности это	1	5
576	соответствии с	3	5
577	том числе	2	5
578	отличается от	1	5
579	или иначе	9	5
580	мира и	1	5
581	к концу	1	5
582	это было	1	5
583	в плену	1	5
584	задний план	1	5
585	как уже	3	5
586	что образ	1	5
587	не сам	2	5
588	как живой	1	5
589	еще несколько	1	4
590	в самом	4	4
591	только из	1	4
592	далекий путь	1	4
593	до него	1	4
594	в пользу	1	4
595	в результате	2	4
596	на свою	3	4
597	в мир	1	4
598	здесь дело	1	4
599	в тело	1	4
600	каждый из	4	4
601	в действительности	2	4
602	уже у	1	4
603	и те	1	4
604	и начинает	1	4
605	могло бы	1	4
606	во всей	1	4
607	он сам	2	4
608	и во	1	4
609	для этой	2	4
610	случае в	1	4
611	герой и	1	4
612	этой задачи	1	4
613	я тебя	1	4
614	что уже	1	4
615	всем что	1	4
616	очевидно что	2	4
617	ссылки на	1	4
618	одном из	3	4
619	нами как	1	4
620	идет по	1	4
621	в наше	1	4
622	когда ты	1	4
623	иметь в	1	4
624	как один	1	4
625	не раз	2	4
626	того кто	2	4
627	что есть	2	4
628	отнюдь не	4	4
629	в ответ	1	4
630	он уже	1	4
631	представлял собой	1	4
632	с тобой	6	4
633	ниже в	1	4
634	так или	8	4
635	с этого	1	4
636	на колени	1	4
637	такую же	1	4
638	быть не	2	4
639	для нее	2	4
640	которых он	1	4
641	говорится в	2	4
642	он становится	2	4
643	в литературе	2	4
644	то самое	1	4
645	есть в	1	4
646	перейти к	1	4
647	а так	1	4
648	тем более	2	4
649	могут служить	2	4
650	человека с	1	4
651	человека и	2	4
652	люди не	1	4
653	на своих	1	4
654	по тому	1	4
655	не исключают	2	4
656	мысль о	2	4
657	ведет к	5	4
658	прочим и	1	4
659	он по	1	4
660	перед собой	1	4
661	при рассмотрении	2	4
662	в руках	2	4
663	перед ним	2	4
664	в чистом	1	4
665	по которой	1	4
666	под названием	3	4
667	все время	1	4
668	исходит из	3	4
669	который в	2	4
670	на почве	2	4
671	с точки	4	4
672	как раз	6	4
673	не от	1	4
674	здесь как	2	4
675	чистом виде	1	4
676	как человек	1	4
677	с большой	1	4
678	о его	1	4
679	столь же	5	4
680	см ниже	1	4
681	все в	1	4
682	и этот	1	4
683	будет сказано	1	4
684	себя и	3	4
685	все они	2	4
686	еще и	3	4
687	ни к	1	4
688	стороны он	1	4
689	многих других	1	4
690	с материалом	1	4
691	в тот	1	4
692	из форм	1	4
693	дело в	3	4
694	в ту	1	4
695	в глубине	1	4
696	путь к	2	4
697	ты в	4	4
698	ему как	1	4
699	за то	2	4
700	во второй	2	4
701	к тем	1	4
702	только то	3	4
703	еще на	1	4
704	это место	1	4
705	слова в	2	4
706	и новые	1	4
707	есть своего	1	4
708	является в	1	3
709	со всем	1	3
710	на своей	1	3
711	мы находим	1	3
712	тем как	1	3
713	него в	2	3
714	человек в	2	3
715	он у	1	3
716	власти над	1	3
717	в соответствии	2	3
718	не его	1	3
719	казалось бы	6	3
720	не могли	1	3
721	раз и	2	3
722	в противоположность	2	3
723	о них	1	3
724	так называемых	2	3
725	переход от	1	3
726	из всех	1	3
727	затем в	1	3
728	что даже	1	3
729	играет с	1	3
730	бы то	1	3
731	об одном	1	3
732	этой же	1	3
733	с тех	1	3
734	ты мой	1	3
735	как таковое	1	3
736	так сказать	1	3
737	на полу	1	3
738	воздействия на	2	3
739	могли бы	1	3
740	о себе	7	3
741	однако так	1	3
742	и пошли	1	3
743	в специальной	1	3
744	на поле	1	3
745	оно и	1	3
746	вот в	1	3
747	но тут	1	3
748	время он	1	3
749	показывает нам	1	3
750	чтобы не	2	3
751	поэтому он	1	3
752	где мы	1	3
753	была бы	1	3
754	это весьма	1	3
755	говорит и	1	3
756	поэтому в	1	3
757	обратном порядке	1	3
758	нам в	1	3
759	одновременно с	2	3
760	и пусть	1	3
761	к его	1	3
762	бы не	3	3
763	каждого из	2	3
764	к другому	1	3
765	тех пор	2	3
766	переходит к	1	3
767	на основании	1	3
768	тем же	5	3
769	только при	1	3
770	мать и	1	3
771	и орел	1	3
772	нельзя сказать	1	3
773	могли быть	1	3
774	как к	4	3
775	на языке	1	3
776	когда они	1	3
777	который уже	1	3
778	в последней	1	3
779	а все	1	3
780	все равно	1	3
781	это всегда	1	3
782	от всех	2	3
783	кто бы	1	3
784	на одном	1	3
785	нет у	1	3
786	говорит у	1	3
787	и я	7	3
788	в такой	1	3
789	один и	1	3
790	выше и	2	3
791	на один	2	3
792	это как	3	3
793	из ряда	1	3
794	земле в	1	3
795	он их	1	3
796	в тексте	9	3
797	к изучению	1	3
798	к женщине	1	3
799	для всех	5	3
800	при которой	1	3
801	исходя из	3	3
802	которая в	3	3
803	и другую	1	3
804	она уже	1	3
805	и мифа	1	3
806	ведет свое	1	3
807	отправляется к	1	3
808	в борьбе	1	3
809	несколько примеров	1	3
810	при таком	1	3
811	речь идет	3	3
812	и нет	4	3
813	при всей	5	3
814	он играет	1	3
815	имеет право	1	3
816	даже и	2	3
817	имеет в	1	3
818	куда глаза	1	3
819	вследствие чего	1	3
820	духа и	1	3
821	этот образ	1	3
822	а мы	1	3
823	исключают друг	1	3
824	в системе	1	3
825	этом же	1	3
826	едва ли	5	3
827	собой и	1	3
828	должно быть	1	3
829	несколько иной	1	3
830	собой в	1	3
831	этого он	1	3
832	есть у	1	3
833	ни было	2	3
834	имеем дело	2	3
835	не обладает	2	3
836	исходит от	1	3
837	можно прийти	1	3
838	того он	1	3
839	связанным с	1	3
840	подобных случаях	1	3
841	мире и	1	3
842	в наши	1	3
843	то ни	1	3
844	но зато	2	3
845	а от	1	3
846	сравнительно с	1	3
847	в землю	1	3
848	и каждый	2	3
849	которые были	1	3
850	всего в	4	3
851	с душой	1	3
852	приближается к	1	3
853	представить себе	1	3
854	такова же	1	3
855	во власти	1	3
856	из того	3	3
857	и вполне	3	3
858	все то	2	3
859	оказывается в	1	3
860	в обратном	1	3
861	не делает	1	3
862	как нам	2	3
863	пока он	1	3
864	своей жизни	1	3
865	вследствие этого	1	3
866	эта мысль	2	3
867	и до	1	3
868	первобытного человека	1	3
869	при котором	2	3
870	с начала	1	3
871	и было	1	3
872	бы на	2	3
873	в формах	4	3
874	не берет	1	3
875	превратиться в	1	3
876	непосредственно в	1	3
877	просто как	1	3
878	дорога в	2	3
879	этому поводу	1	3
880	из двух	1	3
881	здесь все	1	3
882	в эпоху	1	3
883	они все	1	3
884	оно в	1	3
885	говорит я	1	3
886	на всю	1	3
887	знает и	1	3
888	по всей	1	3
889	в эти	1	3
890	на войне	1	3
891	этого персонажа	1	2
892	но впоследствии	1	2
893	для более	1	2
894	от традиции	1	2
895	свое имя	1	2
896	в центре	1	2
897	к тебе	1	2
898	героя как	2	2
899	и другим	1	2
900	когда это	1	2
901	и перед	1	2
902	здесь происходит	1	2
903	пути к	1	2
904	смерть в	1	2
905	в обстановку	1	2
906	и сделал	1	2
907	у истоков	1	2
908	свою собственную	1	2
909	его здесь	1	2
910	всем его	1	2
911	не служит	1	2
912	прямо на	1	2
913	из их	1	2
914	однако нет	1	2
915	свою очередь	2	2
916	пути от	2	2
917	с другим	1	2
918	и еще	1	2
919	нас на	1	2
920	него не	1	2
921	по которым	2	2
922	и вдруг	1	2
923	человека а	2	2
924	к смерти	2	2
925	тебя за	1	2
926	к ее	1	2
927	дальний путь	1	2
928	на глазах	1	2
929	мышления и	3	2
930	по правую	1	2
931	за пределами	1	2
932	на войну	2	2
933	меня я	1	2
934	природу и	1	2
935	не путем	1	2
936	в конечном	9	2
937	а за	3	2
938	ее от	1	2
939	как по	1	2
940	не остается	2	2
941	во главе	2	2
942	ему во	1	2
943	конечном итоге	1	2
944	враг и	2	2
945	вопрос что	1	2
946	кто из	1	2
947	а для	3	2
948	в каждом	2	2
949	превращаясь в	2	2
950	смерть есть	1	2
951	свое место	1	2
952	т п	2	2
953	не тот	2	2
954	от тебя	1	2
955	теперь уже	1	2
956	с какой	1	2
957	есть так	1	2
958	для тех	1	2
959	в развитии	1	2
960	одно и	1	2
961	соединении с	1	2
962	и сказал	1	2
963	явления не	1	2
964	многих случаях	1	2
965	опять к	1	2
966	дома с	1	2
967	ту сторону	1	2
968	что для	2	2
969	и ты	4	2
970	всю жизнь	2	2
971	предстал перед	1	2
972	путь и	3	2
973	бы ни	1	2
974	с живыми	1	2
975	это совершенно	1	2
976	при жизни	1	2
977	не мешает	1	2
978	и конечно	1	2
979	например что	1	2
980	на неудачу	1	2
981	с такой	1	2
982	на первом	2	2
983	оно было	1	2
984	другие и	1	2
985	говорит а	1	2
986	так просто	1	2
987	то с	2	2
988	мотив в	1	2
989	с некоторыми	1	2
990	однако мы	1	2
991	обряда инициации	1	2
992	в особый	1	2
993	в бою	2	2
994	а третий	1	2
995	предполагать что	1	2
996	вот и	1	2
997	наша цель	1	2
998	быть назван	1	2
999	выступает как	1	2
1000	к той	1	2
1001	смерти то	1	2
1002	из равных	1	2
1003	и большой	1	2
1004	наконец в	2	2
1005	в новой	1	2
1006	остается только	1	2
1007	со всей	2	2
1008	и вся	1	2
1009	да в	2	2
1010	и ему	1	2
1011	от других	2	2
1012	без другого	1	2
1013	по названию	1	2
1014	не заметил	1	2
1015	в форму	2	2
1016	как например	1	2
1017	вот этот	1	2
1018	свое существование	1	2
1019	нет и	1	2
1020	событий в	1	2
1021	власти от	1	2
1022	над землей	1	2
1023	только потому	1	2
1024	с обратным	1	2
1025	с каким	1	2
1026	смерти как	1	2
1027	всего является	1	2
1028	формы не	1	2
1029	тогда в	1	2
1030	на челе	1	2
1031	не поддается	2	2
1032	перестает быть	5	2
1033	в полном	1	2
1034	слова а	1	2
1035	к месту	1	2
1036	на север	1	2
1037	этого рода	2	2
1038	этом не	1	2
1039	раньше и	2	2
1040	к одному	1	2
1041	имеет своей	1	2
1042	в полной	1	2
1043	в поле	2	2
1044	с полным	1	2
1045	этой цели	2	2
1046	по одним	1	2
1047	в пути	3	2
1048	не следует	1	2
1049	как явление	1	2
1050	как то	1	2
1051	при всем	4	2
1052	ставит себе	1	2
1053	на путь	1	2
1054	в ходе	2	2
1055	исторически и	1	2
1056	я все	3	2
1057	идет не	1	2
1058	этой силы	1	2
1059	же это	3	2
1060	может и	1	2
1061	за счет	1	2
1062	но такой	1	2
1063	свое начало	1	2
1064	с человеческим	1	2
1065	изнутри и	1	2
1066	в момент	1	2
1067	можно и	2	2
1068	самого себя	3	2
1069	чем ее	1	2
1070	души человеческой	1	2
1071	властью над	1	2
1072	что человек	1	2
1073	требует от	1	2
1074	и другими	1	2
1075	в день	1	2
1076	живой плотью	1	2
1077	обращаясь к	4	2
1078	мыслится как	5	2
1079	а во-вторых	1	2
1080	к более	1	2
1081	руки а	1	2
1082	смерть как	1	2
1083	жизни на	3	2
1084	мы с	3	2
1085	нам нет	1	2
1086	от лица	1	2
1087	настолько что	1	2
1088	которых не	1	2
1089	уже было	1	2
1090	более ранние	1	2
1091	говорить о	1	2
1092	образа и	1	2
1093	себе из	1	2
1094	пока еще	1	2
1095	вернуться к	1	2
1096	быть в	1	2
1097	в нашем	2	2
1098	как я	3	2
1099	нам остается	1	2
1100	над рекой	1	2
1101	него как	1	2
1102	и свои	1	2
1103	из середины	1	2
1104	в работах	1	2
1105	не о	1	2
1106	уже говорилось	1	2
1107	мне в	2	2
1108	между этими	1	2
1109	меньшей степени	1	2
1110	его тем	1	2
1111	себя как	2	2
1112	в мире	9	2
1113	за словом	1	2
1114	на себе	1	2
1115	я был	2	2
1116	как следует	1	2
1117	например мы	1	2
1118	не более	2	2
1119	а одно	1	2
1120	водворяет на	1	2
1121	например не	1	2
1122	общего с	3	2
1123	два года	1	2
1124	человека или	1	2
1125	в состав	1	2
1126	водяной но	1	2
1127	впрочем в	1	2
1128	в сущности	5	2
1129	не исчерпывается	1	2
1130	него нет	1	2
1131	как с	1	2
1132	есть нечто	1	2
1133	которых и	1	2
1134	так называемый	3	2
1135	как при	1	2
1136	русской и	1	2
1137	все на	1	2
1138	и жизни	4	2
1139	никем не	2	2
1140	своих возлюбленных	1	2
1141	всей своей	2	2
1142	последним звеном	1	2
1143	ничего общего	2	2
1144	о ты	1	2
1145	было у	2	2
1146	с сыном	2	2
1147	знает как	1	2
1148	по земле	3	2
1149	не должно	1	2
1150	гибнет от	1	2
1151	или иных	2	2
1152	к делу	1	2
1153	уже тогда	1	2
1154	и находит	1	2
1155	себя от	1	2
1156	быть это	4	2
1157	а во	2	2
1158	не за	1	2
1159	показал как	1	2
1160	героем становится	1	2
1161	в сознании	3	2
1162	не стоит	1	2
1163	сидя на	1	2
1164	проникает в	1	2
1165	к материалу	1	2
1166	даже когда	1	2
1167	когда речь	1	2
1168	свидетельствует о	3	2
1169	однако как	1	2
1170	материала и	1	2
1171	тому чтобы	1	2
1172	не для	2	2
1173	же именно	1	2
1174	в рамках	9	2
1175	отказаться от	1	2
1176	что к	1	2
1177	однако несомненно	1	2
1178	и где	1	2
1179	себе задачей	1	2
1180	вступающего в	1	2
1181	в соединении	1	2
1182	мой сын	1	2
1183	отражением в	1	2
1184	на свете	2	2
1185	в стиле	1	2
1186	более чем	4	2
1187	что вы	1	2
1188	другого и	1	2
1189	в новый	1	2
1190	нужно было	1	2
1191	отказ от	7	2
1192	от земли	1	2
1193	частности в	1	2
1194	среди которых	1	2
1195	развивается в	1	2
1196	задним числом	1	2
1197	не выходит	1	2
1198	лишь в	4	2
1199	по той	1	2
1200	на заре	1	2
1201	культуры но	1	2
1202	он знает	1	2
1203	этом и	1	2
1204	что данная	1	2
1205	к новому	1	2
1206	и прежде	4	2
1207	все более	3	2
1208	все того	1	2
1209	совершается в	1	2
1210	не к	3	2
1211	как новый	2	2
1212	тебя по	1	1
1213	в настоящем	1	1
1214	в таинственной	1	1
1215	говоря уже	3	1
1216	с момента	1	1
1217	свою первоначальную	1	1
1218	сама собой	1	1
1219	более не	2	1
1220	куклу из	1	1
1221	ту или	2	1
1222	вот она	2	1
1223	на работу	1	1
1224	на второй	2	1
1225	эта новая	1	1
1226	именно она	1	1
1227	помочь ему	1	1
1228	какой бы	1	1
1229	принадлежности к	1	1
1230	время не	2	1
1231	потому не	1	1
1232	что тебе	1	1
1233	не меняет	1	1
1234	с действительностью	2	1
1235	этих соображений	1	1
1236	основывается на	1	1
1237	чтобы в	1	1
1238	он остается	1	1
1239	то было	1	1
1240	я за	1	1
1241	же прибавляет	1	1
1242	о мире	1	1
1243	естественно не	1	1
1244	мира это	1	1
1245	приобретает характер	1	1
1246	форм этой	1	1
1247	я от	2	1
1248	далее этот	1	1
1249	прошлого в	1	1
1250	лица в	1	1
1251	один на	1	1
1252	в суть	1	1
1253	мир и	2	1
1254	что должны	1	1
1255	есть оказывается	1	1
1256	нам не	1	1
1257	было и	1	1
1258	в жизнь	2	1
1259	от последней	1	1
1260	не соответствующая	1	1
1261	с маленькими	1	1
1262	века в	3	1
1263	же следует	1	1
1264	очень точно	1	1
1265	нас и	1	1
1266	общеизвестно что	1	1
1267	не оставит	1	1
1268	и иных	2	1
1269	времени в	1	1
1270	этот текст	1	1
1271	слов но	2	1
1272	в прекрасном	1	1
1273	путь для	1	1
1274	может служить	1	1
1275	обнаруживает в	1	1
1276	от своей	1	1
1277	брошен в	1	1
1278	от меня	1	1
1279	за рамки	1	1
1280	в странах	1	1
1281	в иную	1	1
1282	ряд явлений	1	1
1283	в значительной	1	1
1284	я с	1	1
1285	покоя и	1	1
1286	жизни вообще	1	1
1287	места для	1	1
1288	изменилась и	1	1
1289	земли где	1	1
1290	каком отношении	1	1
1291	приобщения к	1	1
1292	текст совершенно	1	1
1293	понятие о	1	1
1294	и живет	1	1
1295	не следуют	1	1
1296	строго говоря	1	1
1297	что едва	1	1
1298	и подобные	2	1
1299	но было	1	1
1300	в человеческих	1	1
1301	тебя когда	1	1
1302	путь не	1	1
1303	иначе говоря	2	1
1304	и представляет	1	1
1305	лишь тогда	1	1
1306	сам автор	1	1
1307	как такового	1	1
1308	всегда один	1	1
1309	даже к	1	1
1310	собой исторически	1	1
1311	по большей	1	1
1312	остаются в	1	1
1313	первый раз	2	1
1314	образом если	1	1
1315	в теле	1	1
1316	подхватывает и	1	1
1317	думать об	1	1
1318	путь есть	2	1
1319	в ситуации	2	1
