N	2gram	Tiupa_Hudo	Literetu
411	по рассуждению	1	4
412	а по	1	4
413	по сути	6	4
414	эстетического отношения	11	4
415	лирического я	1	4
416	и читателя	1	4
417	на то	1	4
418	себе самому	1	4
419	нуждается в	1	4
420	зрителя слушателя	3	4
421	воспринимающее сознание	3	4
422	все что	1	3
423	в душе	9	3
424	художественном мире	1	3
425	же и	1	3
426	воображении а	1	3
427	о чем	3	3
428	окружающей его	2	3
429	в этих	4	3
430	по себе	2	3
431	одновременно не	1	3
432	в первом	1	3
433	мысль о	1	3
434	от всего	1	3
435	читателем в	2	3
436	нашу действительную	1	3
437	нет в	1	3
438	творческого акта	4	3
439	коммуникативных стратегий	3	3
440	действительную жизнь	1	3
441	мира и	2	3
442	речь идет	2	3
443	системе ценностей	3	3
444	и того	3	3
445	со своей	4	3
446	восходит к	1	3
447	классического реализма	2	3
448	в сознание	1	3
449	во многих	1	3
450	времени в	2	3
451	в знаковом	3	3
452	с.с аверинцева	2	3
453	и напротив	1	3
454	к объективной	1	3
455	жизни по	1	3
456	становится для	1	3
457	превращается в	2	3
458	так же	2	3
459	себе в	1	3
460	свою очередь	2	3
461	художественная деятельность	2	3
462	обратим внимание	1	3
463	основа не	1	3
464	по которым	1	3
465	который в	2	3
466	творческого процесса	1	3
467	с ним	2	3
468	не просто	2	3
469	крайней мере	1	3
470	к общему	1	3
471	точка безумия	1	3
472	говорить о	4	3
473	субъект художественной	3	3
474	после чего	1	3
475	именно так	1	3
476	к сотворчеству	1	3
477	искусство в	1	3
478	сознание в	1	3
479	знаковом материале	3	3
480	что такое	2	3
481	духовной культуры	2	3
482	а с	2	3
483	эстетической ситуации	1	3
484	парадигм художественности	1	3
485	отношения между	1	3
486	не есть	1	3
487	в чем	2	3
488	а для	2	3
489	той или	5	3
490	я на	2	3
491	но как	2	3
492	сознания а	1	3
493	не сводится	9	3
494	от читателя	1	3
495	героя и	5	3
496	текста и	1	3
497	же как	1	3
498	и является	1	3
499	деятельность мыслится	2	3
500	но только	2	3
501	ту или	2	3
502	эстетического адресата	2	3
503	в историческом	1	3
504	однако если	3	3
505	равной степени	2	3
506	в иных	1	3
507	и рецептивного	2	3
508	отталкивании от	1	3
509	писал в	1	3
510	произведения в	1	3
511	такое искусство?	1	3
512	что для	1	3
513	его личности	1	3
514	ответственность за	1	3
515	и от	1	3
516	этой причине	1	3
517	я люблю	1	3
518	традиции как	1	3
519	в особенности	1	3
520	одухотворить пресуществить	1	3
521	не так	1	3
522	совокупность факторов	2	3
523	однако с	2	3
524	за ним	1	3
525	если в	1	3
526	xix столетия	1	3
527	стихотворение не	1	3
528	по слову	1	3
529	из которых	2	3
530	общения людей	3	3
531	в отношении	4	3
532	то с	1	3
533	и вполне	1	3
534	не на	5	3
535	если не	1	3
536	ориентировано на	1	3
537	если бы	3	3
538	так называемый	1	3
539	от автора	1	3
540	из тех	2	3
541	они не	1	3
542	не имеет	1	3
543	адресата а	2	3
544	да и	1	3
545	вследствие этого	2	3
546	в итоге	2	3
547	всей своей	2	3
548	которая не	2	3
549	своей жизни	2	3
550	по крайней	1	3
551	в своего	1	3
552	с восприятием	1	3
553	речь в	1	3
554	бы и	1	3
555	и состоит	3	3
556	творческий акт	2	3
557	в роли	3	3
558	пресуществить нашу	1	3
559	того чтобы	5	3
560	духовного общения	2	3
561	из его	1	3
562	не могло	2	3
563	художественного впечатления	4	3
564	отношении к	3	3
565	направленной на	3	3
566	о своем	1	3
567	художественную реальность	2	3
568	в истории	1	3
569	к объекту	1	3
570	еще один	2	3
571	между людьми	1	3
572	из наиболее	1	3
573	том же	1	3
574	в сознании	1	3
575	здесь не	2	3
576	к предмету	1	3
577	текста как	3	3
578	литературе в	1	3
579	предстает как	1	3
580	не будучи	1	3
581	области искусства	3	3
582	тот же	1	3
583	стихотворения в	1	3
584	человеческого я	3	3
585	факторов художественного	4	3
586	на языке	3	3
587	большей части	2	3
588	формах художественного	1	3
589	эстетических отношений	4	3
590	с чем	2	3
591	ее в	2	3
592	части романа	1	3
593	из своих	1	3
594	сути своей	3	3
595	сознания и	1	3
596	или иную	2	3
597	с их	2	3
598	а на	5	3
599	без остатка	2	3
600	например не	1	3
601	на нее	1	3
602	дело в	1	3
603	искусства как	3	3
604	в действительности	1	3
605	в какой	2	3
606	все эти	2	3
607	жизнью в	1	3
608	путь к	1	3
609	за его	1	3
610	реализм xix	1	3
611	должно одухотворить	1	3
612	и потому	2	3
613	автор герой	2	3
614	он говорит	1	3
615	искусства есть	1	3
616	на один	1	3
617	поэт не	1	3
618	по большей	2	3
619	пен пан	1	3
620	как уже	3	3
621	эстетическим субъектом	1	3
622	также и	1	3
623	одну из	1	3
624	я к	1	3
625	не по	1	3
626	субъекта в	1	3
627	высшая форма	1	3
628	определяющим отношением	3	3
629	отношение автор	3	3
630	другого я	2	3
631	стороны и	1	3
632	только то	1	3
633	и иных	1	3
634	числе и	2	3
635	же самое	1	3
636	отношение к	7	3
637	и о	4	3
638	в ходе	5	3
639	художественного произведения	4	3
640	одном воображении	1	3
641	являет собой	3	3
642	искусства в	6	3
643	как представляется	1	3
644	есть не	1	3
645	в той	3	2
646	практически не	1	2
647	от него	1	2
648	тексты не	1	2
649	на границах	1	2
650	и возможностей	1	2
651	активное соучастие	1	2
652	в центре	1	2
653	деятельности художника	1	2
654	художественные тексты	2	2
655	легкой руки	2	2
656	для меня	2	2
657	индивидуальной жизни	1	2
658	картины жизни	1	2
659	оснований и	1	2
660	эффективность воздействия	1	2
661	в свое	1	2
662	деле должно	1	2
663	граница между	1	2
664	искусства это	3	2
665	эстетической природы	2	2
666	чем искусство	1	2
667	от литературной	1	2
668	и героя	1	2
669	в финале	2	2
670	эстетической целостности	1	2
671	на второй	1	2
672	тем как	1	2
673	классицизма в	2	2
674	с собачкой	1	2
675	я поскольку	1	2
676	например с	1	2
677	представлений о	1	2
678	и другими	1	2
679	в результате	1	2
680	до последнего	1	2
681	ценность и	1	2
682	как было	1	2
683	чтобы в	1	2
684	для понимания	2	2
685	а напротив	1	2
686	взаимопонимания между	1	2
687	его носителя	1	2
688	автором и	1	2
689	искусства было	1	2
690	и другим	1	2
691	вся поэтика	1	2
692	доминировавшего в	1	2
693	начинается с	1	2
694	читатель зритель	1	2
695	вещей в	1	2
696	я из	1	2
697	что по	1	2
698	в бою	1	2
699	роль в	2	2
700	к бытию	2	2
701	оттесняет на	2	2
702	у истоков	1	2
703	поскольку он	1	2
704	авторская позиция	1	2
705	на активное	1	2
706	в это	1	2
707	сверхтекста на	1	2
708	у достоевского	1	2
709	свою собственную	1	2
710	воспринимающего сознания	4	2
711	искусство и	1	2
712	на первый	1	2
713	зритель слушатель	1	2
714	первый взгляд	1	2
715	сам же	1	2
716	состоит не	1	2
717	частного бытия	1	2
718	с позиций	4	2
719	в котором	1	2
720	вследствие которого	1	2
721	очень точно	1	2
722	по тем	1	2
723	раз и	1	2
724	на адресата	1	2
725	языка в	4	2
726	сам своей	1	2
727	писал бахтин	2	2
728	это работа	1	2
729	игровой характер	1	2
730	стороны эстетического	1	2
731	между двумя	2	2
732	одновременно он	1	2
733	не об	1	2
734	значительной степени	2	2
735	именно таков	1	2
736	о литературе	3	2
737	в чистом	1	2
738	всего что	1	2
739	и себя	1	2
740	и эстетического	1	2
741	двух других	1	2
742	рассчитана на	1	2
743	об отсутствии	1	2
744	самом начале	1	2
745	сказать что	4	2
746	ключ к	1	2
747	в контексте	3	2
748	кино и	1	2
749	роды искусства	1	2
750	имеем дело	2	2
751	эстетическому субъекту	1	2
752	еще одна	1	2
753	менее важным	1	2
754	тем более	2	2
755	а со	1	2
756	по поводу	1	2
757	под именем	1	2
758	и внешней	3	2
759	становится не	1	2
760	коммуникативной природы	1	2
761	и души	1	2
762	внутреннего мира	2	2
763	новоевропейские народы	1	2
764	к адресату	1	2
765	все перечисленные	1	2
766	о ней	1	2
767	возлагает на	1	2
768	к нему	3	2
769	поэтика модернизма	1	2
770	только не	1	2
771	сравнении с	1	2
772	нами не	1	2
773	и автора	2	2
774	на воспринимающее	2	2
775	внимание на	1	2
776	у каждого	1	2
777	внутреннего я	6	2
778	как эстетической	4	2
779	а и	1	2
780	целого а	1	2
781	для иного	1	2
782	м.л гаспарова	1	2
783	важным чем	1	2
784	известные нам	1	2
785	отныне не	1	2
786	но напротив	1	2
787	с другими	5	2
788	и татьяна	1	2
789	о ком	1	2
790	не обладает	1	2
791	не от	2	2
792	стремится к	1	2
793	по правилам	1	2
794	все прочие	3	2
795	и притом	3	2
796	но он	3	2
797	и некоторые	2	2
798	толстой например	1	2
799	искусство писания	1	2
800	xviii века	1	2
801	новой парадигмы	3	2
802	внутреннюю свободу	2	2
803	тому что	2	2
804	не остается	1	2
805	воздействие на	1	2
806	лишь на	1	2
807	начинает восприниматься	2	2
808	чего бы	1	2
809	человек в	1	2
810	свое имя	1	2
811	в ранг	1	2
812	сознания как	1	2
813	было сформулировано	1	2
814	я есть	5	2
815	лирическая героиня	1	2
816	искусство чтения	1	2
817	воздействия на	2	2
818	а только	4	2
819	людей в	1	2
820	это тоже	2	2
821	живаго это	1	2
822	художника оборачивается	1	2
823	вопрос что	2	2
824	как сказано	1	2
825	бы в	1	2
826	войне и	2	2
827	не означает	1	2
828	данный момент	2	2
829	исчерпанности оснований	1	2
830	нового времени	2	2
831	акт художника	1	2
832	не тот	1	2
833	с легкой	2	2
834	способ существования	2	2
835	я когда	1	2
836	и весьма	2	2
837	для художника	1	2
838	кажется что	1	2
839	бы они	1	2
840	одно и	3	2
841	из нас	1	2
842	на свое	1	2
843	и эстетический	1	2
844	личного бытия	1	2
845	дамы с	1	2
846	как человек	1	2
847	друг другу	1	2
848	человека и	2	2
849	согласия бахтин	1	2
850	что может	2	2
851	общественном сознании	2	2
852	всю жизнь	1	2
853	бы быть	1	2
854	собственного сознания	1	2
855	писателя в	1	2
856	как система	2	2
857	автора как	2	2
858	и по	2	2
859	лирического мы	1	2
860	от романтизма	1	2
861	здесь мы	1	2
862	душе своей	1	2
863	в него	1	2
864	случае это	1	2
865	чем и	3	2
866	нет не	1	2
867	чтобы не	2	2
868	герой не	3	2
869	такое произведение	1	2
870	и ее	3	2
871	к более	2	2
872	в статье	1	2
873	мире и	2	2
874	однако и	1	2
875	в сочетании	1	2
876	иначе говоря	5	2
877	как с	1	2
878	на почве	4	2
879	своего собственного	1	2
880	и который	2	2
881	чужого я	2	2
882	героя в	1	2
883	жизненной позиции	1	2
884	литературы как	3	2
885	была бы	3	2
886	что они	1	2
887	своем составе	1	2
888	самой жизни	1	2
889	различного рода	1	2
890	из существеннейших	1	2
891	рецептивного сознаний	1	2
892	в миропорядке	8	2
893	эстетический адресат	1	2
894	читателя искусство	1	2
895	оно не	2	2
896	все то	1	2
897	горького мать	1	2
898	не более	1	2
899	которых и	1	2
900	народы уже	1	2
901	одновременно с	1	2
902	значение в	1	2
903	если говорить	1	2
904	не поддается	1	2
905	воспринимающим сознанием	1	2
906	и будет	1	2
907	можно назвать	1	2
908	его лице	1	2
909	к его	3	2
910	с ними	2	2
911	вс некрасова	1	2
912	предстает субъектом	1	2
913	в сравнении	1	2
914	состоит как	1	2
915	человек со	1	2
916	перед нами	1	2
917	свое время	1	2
918	полной мере	1	2
919	это и	2	2
920	со временем	2	2
921	он же	1	2
922	сознании адресата	1	2
923	и более	2	2
924	есть от	1	2
925	поэт в	1	2
926	это мир	1	2
927	своей собственной	1	2
928	жизни однако	2	2
929	эстетической реальности	2	2
930	в значительной	2	2
931	из этих	3	2
932	оказывается рассчитана	1	2
933	на основе	2	2
934	во мне	2	2
935	над собою	1	2
936	личного самоопределения	2	2
937	время в	1	2
938	с которой	1	2
939	своей внутренней	2	2
940	и теперь	1	2
941	могло быть	2	2
942	или иных	2	2
943	сочетании с	1	2
944	эстетический дискурс	1	2
945	что произведение	1	2
946	в совершенно	1	2
947	такой деятельности	3	2
948	существования в	2	2
949	так называемого	1	2
950	и наоборот	2	2
951	писателем и	1	2
952	к собственной	2	2
953	креативного и	2	2
954	автора в	1	2
955	для читателя	4	2
956	есть культура	1	2
957	но мы	1	2
958	адресата в	2	2
959	впервые в	1	2
960	и многих	1	2
961	мог бы	3	2
962	начиная с	2	2
963	произведении искусства	2	2
964	субъекта объекта	1	2
965	своего я	1	2
966	может оказаться	2	2
967	лев толстой	1	2
968	то она	1	2
969	всякий раз	2	2
970	легко может	1	2
971	между писателем	1	2
972	человеческой деятельности	1	2
973	культуры как	1	2
974	жанрового задания	1	2
975	а.н веселовского	2	2
976	должен найти	1	2
977	всю полноту	1	2
978	в художественных	1	2
979	текста в	3	2
980	жизни но	2	2
981	этом случае	1	2
982	соучастие читателя	1	2
983	объективной данности	1	2
984	произведения как	3	2
985	поэта перед	1	2
986	на вопрос	1	2
987	который бы	1	2
988	нам роды	1	2
989	мы имеем	6	2
990	на роль	1	2
991	не для	1	2
992	и неслиянность	1	2
993	отношением художественности	2	2
994	причастностью к	1	2
995	авторский текст	2	2
996	себя самого	1	2
997	чтения становится	1	2
998	для искусства	2	2
999	xix веке	1	2
1000	искусству как	1	2
1001	картина мира	5	2
1002	законов искусства	1	2
1003	несет в	3	2
1004	я но	1	2
1005	художественности состоит	3	2
1006	по этому	1	2
1007	личной ответственности	1	2
1008	в русском	1	2
1009	высшей ценностью	1	2
1010	в дискурсе	2	2
1011	раз в	1	2
1012	ведь это	1	2
1013	модернизма оказывается	1	2
1014	от всех	2	2
1015	в присутствии	1	2
1016	этом не	1	2
1017	и где	1	2
1018	виду не	3	2
1019	художественном тексте	1	2
1020	себя а	1	2
1021	согласно характеристике	2	2
1022	во внешнем	2	2
1023	о жизни	2	2
1024	уже исчерпали	1	2
1025	мира а	1	2
1026	деятельности оказывается	1	2
1027	и без	1	2
1028	нас к	1	2
1029	в любом	1	2
1030	есть в	3	2
1031	как другого	1	2
1032	восприниматься как	2	2
1033	субъект и	2	2
1034	при таком	1	2
1035	перед собой	1	2
1036	в авторском	1	2
1037	должно стать	1	2
1038	в такой	1	2
1039	и художественного	1	2
1040	вокруг себя	1	2
1041	должен быть	2	2
1042	текст как	3	2
1043	уединенной личности	1	2
1044	и другого	1	2
1045	императиву мастерства	2	2
1046	произведения с	1	2
1047	ценностный центр	1	2
1048	что новоевропейские	1	2
1049	в полной	1	2
1050	в таком	3	2
1051	освобождения от	1	2
1052	а как	1	2
1053	творческий процесс	1	2
1054	оно в	1	2
1055	внутреннее я	2	2
1056	сознания доминировавшего	1	2
1057	в поле	1	2
1058	могут служить	2	2
1059	чистом виде	1	2
1060	ощущение исчерпанности	1	2
1061	опыта как	1	2
1062	в акте	3	2
1063	дело не	2	2
1064	впервые становится	1	2
1065	ни был	2	2
1066	что касается	1	2
1067	тексте не	1	2
1068	коммуникативной стратегии	2	2
1069	как явление	1	2
1070	в xix	1	2
1071	его я	1	2
1072	собственно говоря	2	2
1073	полагал что	2	2
1074	на это	1	2
1075	парадигмой художественности	1	2
1076	в понимании	1	2
1077	для такого	2	2
1078	деятельностью направленной	2	2
1079	этом и	1	2
1080	в общественном	2	2
1081	слова в	3	2
1082	которое в	1	2
1083	исканий и	1	2
1084	бытия и	1	2
1085	искусства с	1	2
1086	тех или	2	2
1087	не объект	1	2
1088	как целого	1	2
1089	может и	1	2
1090	своей индивидуальности	1	2
1091	впечатления бахтин	1	2
1092	посредством этого	1	2
1093	совершается в	1	2
1094	романтической субпарадигмы	2	1
1095	индивидуальности и	1	1
1096	внутренним высказыванием	1	1
1097	почву для	1	1
1098	такой парадигмы	1	1
1099	поведения есть	1	1
1100	к действительности	3	1
1101	собственным воображением	1	1
1102	историк реконструирует	1	1
1103	например есть	1	1
1104	высшего предназначения	1	1
1105	и страдивариус	1	1
1106	быть постигнут	1	1
1107	система ценностей	1	1
1108	жанрового канона	2	1
1109	сколько креативное	1	1
1110	основатель систематической	1	1
1111	одноименном стихотворении	1	1
1112	от ролевых	1	1
1113	этого в	1	1
1114	свою первоначальную	1	1
1115	напротив предполагает	1	1
1116	автора по	1	1
1117	свойство данной	1	1
1118	ритмико-интонационный строй	1	1
1119	рассмотреть расслышать	1	1
1120	ничто в	1	1
1121	своей широте	1	1
1122	язык а	1	1
1123	другом но	1	1
1124	такая форма	1	1
1125	на реальное	1	1
1126	искусству вменяется	1	1
1127	в момент	3	1
1128	эту энциклопедию	1	1
1129	данной стадии	1	1
1130	рассматриваться в	2	1
1131	как историк	1	1
1132	и самоутверждающаяся	1	1
1133	персонажу автор	1	1
1134	как сугубо	1	1
1135	известен только	1	1
1136	порядка в	4	1
1137	бахтин с	1	1
1138	эстетическим объектом	1	1
1139	позволял ему	1	1
1140	с собственным	1	1
1141	фантазма творческого	1	1
1142	случае мы	1	1
1143	карамзин средоточием	1	1
1144	без исключения	4	1
1145	гармонию и	1	1
1146	дело с	1	1
1147	и средствах	1	1
1148	в особый	1	1
1149	что делает	1	1
1150	доминирующим критерием	1	1
1151	с самим	2	1
1152	к числу	1	1
1153	самостоятельным внутренним	1	1
1154	проб научной	1	1
1155	статус художественного	2	1
1156	котором строго	1	1
1157	собой обретать	1	1
1158	думаю что	1	1
1159	могут приобретать	1	1
1160	она лишь	1	1
1161	свету остается	1	1
1162	существенных этапа	1	1
1163	писателя оказывается	1	1
1164	писавшего в	1	1
1165	последовательности именуемой	1	1
1166	которой в	1	1
1167	строго говоря	2	1
1168	заявляя свою	1	1
1169	как способ	1	1
1170	революцией xviii	1	1
1171	мастерства приходит	1	1
1172	лишь завершающий	1	1
1173	какой бы	1	1
1174	говорит о	1	1
1175	показаться исходя	1	1
1176	и лучше	1	1
1177	проникновения в	1	1
1178	но собственно	1	1
1179	неклассичности известной	1	1
1180	с той	1	1
1181	предыдущей стадии	1	1
1182	изменение статусов	1	1
1183	присутствии эстетического	1	1
1184	романтического читателя	1	1
1185	требует от	1	1
1186	читатель есть	1	1
1187	гения чья	1	1
1188	высокий уровень	1	1
1189	явиться самобытной	1	1
1190	только им	1	1
1191	литературная классика	1	1
1192	словно в	1	1
1193	и распространять	1	1
1194	используются в	1	1
1195	протекающего в	1	1
1196	критериев художественности	2	1
1197	героя о	1	1
1198	чужому я	1	1
1199	не несет	1	1
1200	в состав	6	1
1201	между субъективной	2	1
1202	понимается как	1	1
1203	располагающей к	1	1
1204	осознание собственно	1	1
1205	как суверенное	1	1
1206	адресат может	1	1
1207	принципом присутствия	1	1
1208	конвенция жанра	1	1
1209	игровой реализации	1	1
1210	собственно художественной	1	1
1211	сознаний в	1	1
1212	состоянии отменить	1	1
1213	я героя	3	1
1214	правилами художник	1	1
1215	в суверенность	1	1
1216	назвал романтизм	1	1
1217	между автором	2	1
1218	реалистических произведений	1	1
1219	более или	6	1
1220	значение это	1	1
1221	как пушкинская	1	1
1222	две другие	1	1
1223	обращением к	1	1
1224	на свой	1	1
1225	эксплицитные правила	1	1
1226	уединенности в	1	1
1227	читателем конвенция	1	1
1228	такими же	1	1
1229	зрения читать	1	1
1230	а во-вторых	1	1
1231	в классическом	1	1
1232	реконструирующий скрытую	1	1
1233	это может	2	1
1234	художественном языке	2	1
1235	устранены из	1	1
1236	трагическое есть	1	1
