N	3gram	Vygotskiy_	Marksizm
159	том что это	1	1
160	ни в каком	1	1
161	связи с той	1	1
162	и даже не	1	1
163	в конечном счете	1	1
164	являются как бы	2	1
165	можем сказать что	1	1
166	который мог бы	1	1
167	точки зрения ее	1	1
168	случае можно было	1	1
169	о котором говорил	1	1
170	как это делают	2	1
171	целый ряд слов	1	1
172	снова и снова	1	1
173	при этом как	1	1
174	как мы говорили	1	1
175	по сравнению с	4	1
176	из этих двух	1	1
177	есть в сущности	1	1
178	все остальные особенности	1	1
179	и более или	1	1
180	однако и здесь	1	1
181	от того как	2	1
182	являющаяся одним из	1	1
183	обусловлены прежде всего	1	1
184	с этой точки	4	1
185	вовсе не в	1	1
186	между словом и	3	1
187	в виду одно	1	1
188	в том же	1	1
189	может войти в	1	1
190	к частному и	3	1
191	принадлежали к одному	1	1
192	но если мы	1	1
193	указывает на то	2	1
194	и т.д но	1	1
195	в таком смысле	1	1
196	оно было выработано	1	1
197	совершенно так же	2	1
198	и как увидим	1	1
199	по отношению ко	1	1
200	в его состав	4	1
201	не существует ни	1	1
202	сменяют друг друга	1	1
203	с помощью которых	8	1
204	то такой комплекс	1	1
205	являются для него	2	1
206	тот же самый	1	1
207	сам по себе	2	1
208	речи как и	1	1
209	с другом как	1	1
210	людьми в процессе	1	1
211	не исходящая из	1	1
212	видим таким образом	5	1
213	что в процессе	1	1
214	начало и конец	1	1
215	в каком случае	1	1
216	не совпадает со	1	1
217	нечто такое что	1	1
218	не чем иным	1	1
219	от того чтобы	1	1
220	двух точек зрения	1	1
221	чем иным как	1	1
222	таким образом что	6	1
223	что все эти	1	1
224	между собой и	2	1
225	не сводится к	1	1
226	с тем и	4	1
227	по аналогии с	1	1
228	тех форм которые	1	1
229	а в связи	1	1
230	или лучше сказать	1	1
231	самом деле для	1	1
232	что оно является	1	1
233	все же и	1	1
234	речи не может	1	1
235	а с другой	4	1
236	не сами по	1	1
237	ключом к пониманию	1	1
238	и как мы	2	1
239	нашего исследования в	2	1
240	но даже и	1	1
241	этого процесса и	1	1
242	данной стадии своего	2	1
243	но всегда и	1	1
244	не только не	1	1
245	в основных чертах	1	1
246	с их точки	1	1
247	имеет место в	2	1
248	не является для	1	1
249	одну и ту	1	1
250	и в основе	1	1
251	как бы далеко	1	1
252	друг на друга	3	1
253	по себе а	1	1
254	мы увидим дальше	1	1
255	и т.п но	1	1
256	к вопросу о	1	1
257	это значит что	6	1
258	столько слов сколько	1	1
259	конце концов к	1	1
260	мы увидели бы	1	1
261	в первую очередь	2	1
262	едва ли может	1	1
263	так же и	1	1
264	является так называемая	2	1
265	же слова в	1	1
266	развития именно в	1	1
267	в переходе от	1	1
268	могли бы быть	1	1
269	же самое что	1	1
270	внешней и внутренней	3	1
271	в последнем счете	1	1
272	таким образом не	1	1
273	внутренних знаков в	1	1
274	в истории языка	1	1
275	а как бы	1	1
276	все же в	2	1
277	вместе с тем	11	1
278	к тому или	3	1
279	связаны между собой	2	1
280	как это делает	1	1
281	не в его	1	1
282	и во всяком	2	1
283	не внутри а	1	1
284	по мере развития	1	1
285	это положение не	1	1
286	между собой никакой	1	1
287	данное слово в	1	1
288	а вместе с	1	1
289	не имеют ничего	1	1
290	мы скажем что	1	1
291	что иное как	2	1
292	бы сказать что	5	1
293	том что слово	1	1
294	ничего общего в	1	1
295	является необходимым условием	2	1
296	и ту же	1	1
297	речь идет об	1	1
298	в этом же	2	1
299	в противоречие с	1	1
300	дополняющих друг друга	3	1
301	стороны и от	1	1
302	к которым мы	1	1
303	не имеет никакого	1	1
304	таким образом по	1	1
305	не находит себе	1	1
306	значит что в	1	1
307	точки зрения к	1	1
308	в тот или	1	1
309	ни на один	1	1
310	здесь как и	1	1
311	в другом месте	3	1
312	ничем не отличается	1	1
313	этой точки зрения	4	1
314	самый вопрос о	1	1
315	в гораздо большей	1	1
316	в себе и	2	1
317	мы в действительности	1	1
318	в целом ряде	1	1
319	то что в	3	1
320	поставить знак равенства	1	1
321	имеют ничего общего	1	1
322	к выводу что	2	1
323	точки зрения что	1	1
324	именно то что	1	1
325	словом благодаря этому	1	1
326	появляется впервые в	1	1
327	же самое слово	2	1
328	на данной стадии	2	1
329	не отличается от	1	1
330	стадии своего развития	2	1
331	взаимно дополняющих друг	3	1
332	в то время	5	1
333	тому или иному	4	1
334	к нашему конкретному	1	1
335	здесь мы должны	1	1
336	фактический материал и	1	1
337	так как оно	2	1
338	лежит не в	1	1
339	или во всяком	1	1
340	все же не	2	1
341	и с точки	1	1
342	благодаря этому возникает	3	1
343	в ее основе	1	1
344	и не является	1	1
345	в обоих случаях	2	1
346	данной конкретной ситуации	1	1
347	ли может быть	1	1
348	не что иное	2	1
349	ни одна из	1	1
350	с той или	1	1
351	выступает на первый	1	1
352	они не имеют	1	1
353	мог бы стать	2	1
354	сознания говорящего и	1	1
355	всех этих случаях	1	1
356	и все его	1	1
357	подобно тому как	1	1
358	мышления то такой	1	1
359	самом деле как	1	1
360	том что здесь	1	1
361	что перед нами	3	1
362	внутреннее противоречие которое	1	1
363	таким образом как	1	1
364	себе а лишь	1	1
365	и т.д и	1	1
366	уже говорили что	2	1
367	этот заключается в	1	1
368	входящими в его	3	1
369	по нашему мнению	2	1
370	во всех этих	1	1
371	с предшествующим и	1	1
372	как бы ни	1	1
373	всей нашей работы	1	1
374	и все остальные	2	1
375	и это является	1	1
376	в тех областях	1	1
377	бы они ни	1	1
378	предшествующим и последующим	1	1
379	понятно что в	1	1
380	в других языках	1	1
381	но тем не	1	1
382	является конечно совершенно	1	1
383	этого слова и	1	1
384	они ни были	1	1
385	таким образом каждый	1	1
386	мы не видим	1	1
387	точки зрения действительного	1	1
388	и что в	2	1
389	мы видим таким	5	1
390	в переносном смысле	1	1
391	выходит за пределы	1	1
392	тогда когда он	1	1
393	здесь в области	1	1
394	в таком виде	1	1
395	так как они	2	1
396	того же самого	3	1
397	было бы формулировать	1	1
398	сказать что и	1	1
399	не выходит за	1	1
400	в результате чего	1	1
401	речь вовсе не	2	1
402	связи с тем	1	1
403	отнюдь не как	1	1
404	из которых каждая	2	1
405	мы уже говорили	6	1
406	с ее помощью	1	1
407	то что они	3	1
408	во всем этом	1	1
409	приводит к тому	1	1
410	с другими элементами	2	1
411	в известном отношении	1	1
412	оно может быть	1	1
413	в процессе своего	1	1
414	и связанные с	1	1
415	после того как	1	1
416	мы не можем	2	1
417	все эти особенности	1	1
