N	2gram	Vygotskiy_	Vvedenie
482	мы уже	8	2
483	в языке	3	2
484	чтобы он	1	2
485	в свою	4	2
486	задний план	1	2
487	тому как	2	2
488	это очевидно	2	2
489	из его	1	2
490	в этот	1	2
491	могут не	1	2
492	у них	3	2
493	мы должны	15	2
494	не мог	4	2
495	для нее	1	2
496	что если	3	2
497	именно на	1	2
498	своему значению	2	2
499	народов и	1	2
500	увидим что	5	2
501	разные и	1	2
502	речь идет	4	2
503	собой нечто	1	2
504	точно так	4	2
505	в тех	2	2
506	от других	2	2
507	в форме	2	2
508	вообще в	2	2
509	языка или	1	2
510	факт что	7	2
511	и до	1	2
512	или группы	1	2
513	совпадает в	1	2
514	лишь как	1	2
515	свое значение	2	2
516	в обоих	2	2
517	каждый из	2	2
518	до того	1	2
519	свою очередь	3	2
520	она была	1	2
521	не совпадает	1	2
522	не бывает	2	2
523	состоит в	4	2
524	одной и	6	2
525	составляет его	1	2
526	что можно	1	2
527	может ли	2	2
528	что здесь	2	2
529	одно и	7	2
530	языка не	1	2
531	деле как	2	2
532	если это	2	2
533	что следовательно	2	2
534	к числу	1	2
535	мы называем	4	2
536	мог бы	5	2
537	и др	1	2
538	из истории	1	2
539	значение и	1	2
540	должно быть	3	2
541	это делает	1	2
542	одного и	5	2
543	с соответствующими	1	2
544	опирающееся на	1	2
545	в основу	5	2
546	них не	1	2
547	путь от	1	2
548	в известных	1	2
549	с чем	1	2
550	все время	6	2
551	том же	3	2
552	который по	2	2
553	тем более	2	2
554	находящегося в	1	2
555	языка с	1	2
556	мы теперь	1	2
557	с помощью	64	2
558	что именно	3	2
559	на то	7	2
560	только после	2	2
561	его к	6	2
562	слова как	1	2
563	это в	1	2
564	на котором	3	2
565	возникает и	1	2
566	этого слова	13	2
567	но это	7	2
568	конце концов	1	2
569	его можно	1	2
570	большей степени	1	2
571	бы в	5	2
572	и совершенно	2	2
573	на рубеже	1	2
574	т.д в	1	2
575	не выдерживает	1	1
576	сказано не	1	1
577	что было	1	1
578	развития человеческой	1	1
579	мышления так	4	1
580	были бы	3	1
581	иначе говоря	2	1
582	которую можно	2	1
583	собой всю	1	1
584	хотя сам	1	1
585	к целому	1	1
586	то в	3	1
587	не мешает	1	1
588	здесь останавливаться	1	1
589	к общему	2	1
590	с которого	1	1
591	связи и	4	1
592	и составляет	1	1
593	научных данных	1	1
594	двух рядов	1	1
595	на других	1	1
596	конкретных условиях	1	1
597	все что	4	1
598	бы обозначить	1	1
599	образом нет	1	1
600	становится возможным	5	1
601	котором они	1	1
602	мы видим	13	1
603	историческая действительность	1	1
604	нашего исследования	2	1
605	в гораздо	1	1
606	в возможности	1	1
607	вся разница	3	1
608	и прямо	1	1
609	в настоящем	2	1
610	логической точки	2	1
611	того обстоятельства	1	1
612	человека к	1	1
613	та же	3	1
614	за ним	1	1
615	им также	1	1
616	обоих этих	1	1
617	признание того	1	1
618	явления как	1	1
619	мышления и	39	1
620	смысле что	2	1
621	то увидим	7	1
622	расширять свой	1	1
623	и очень	1	1
624	от его	2	1
625	они не	4	1
626	деле то	1	1
627	может не	1	1
628	к овладению	4	1
629	которое он	1	1
630	следовательно мы	1	1
631	различие между	2	1
632	разница только	1	1
633	по тому	1	1
634	бы то	1	1
635	заключенное в	2	1
636	она с	1	1
637	известно что	2	1
638	зрения совершенно	1	1
639	области речи	1	1
640	к комплексному	2	1
641	к одной	3	1
642	им как	1	1
643	которая в	1	1
644	с известным	1	1
645	что каждый	2	1
646	этой ошибки	1	1
647	группы но	1	1
648	становится для	2	1
649	именно он	1	1
650	он только	1	1
651	чем на	1	1
652	на достижение	1	1
653	до него	1	1
654	том числе	3	1
655	которых мы	2	1
656	различие в	1	1
657	человека можно	1	1
658	для себя	2	1
659	группы по	1	1
660	всем им	1	1
661	оно было	1	1
662	мы знаем	10	1
663	отношения к	1	1
664	или по	2	1
665	из основных	3	1
666	кризиса и	1	1
667	еще более	1	1
668	именно для	1	1
669	однако и	2	1
670	и основной	2	1
671	ним в	1	1
672	для него	6	1
673	которых он	2	1
674	полную аналогию	1	1
675	то для	1	1
676	но от	1	1
677	ни было	2	1
678	слова таким	1	1
679	и чрезвычайно	1	1
680	опираться на	1	1
681	входят в	1	1
682	и основана	1	1
683	это значит	6	1
684	или иными	2	1
685	по двум	1	1
686	связи в	2	1
687	с ним	4	1
688	особенности этого	1	1
689	который можно	2	1
690	в пользу	7	1
691	связей и	3	1
692	кроме того	1	1
693	имеем дело	2	1
694	это своеобразное	1	1
695	что при	3	1
696	относительно которых	1	1
697	целого ряда	2	1
698	что так	1	1
699	в некоторых	1	1
700	которого он	2	1
701	одном и	3	1
702	которых каждый	2	1
703	от отдельных	1	1
704	положение что	1	1
705	не содержит	1	1
706	менее не	1	1
707	или сообщением	1	1
708	ее в	2	1
709	или выражения	1	1
710	и отдельной	1	1
711	в область	2	1
712	для нас	6	1
713	согласно которой	1	1
714	видеть в	4	1
715	состоящий в	1	1
716	приходится иметь	1	1
717	все свое	1	1
718	возникающих в	2	1
719	указание на	1	1
720	и принципиально	1	1
721	с внешней	2	1
722	заключается вовсе	1	1
723	в задачи	1	1
724	представить в	1	1
725	слова в	8	1
726	то мы	2	1
727	объектов и	1	1
728	на одной	2	1
729	или иную	1	1
730	здесь в	2	1
731	далее в	1	1
732	относительно состава	1	1
733	на которой	2	1
734	не больше	2	1
735	мог не	1	1
736	с пониманием	1	1
737	основной вопрос	1	1
738	эти связи	4	1
739	понятий в	10	1
740	одними и	1	1
741	приходит к	7	1
742	нет еще	1	1
743	себе не	1	1
744	и которые	5	1
745	в русском	1	1
746	у него	3	1
747	что между	1	1
748	не на	2	1
749	под этим	3	1
750	мы находим	3	1
751	прямое следствие	1	1
752	нас от	1	1
753	установили что	1	1
754	идет от	1	1
755	действительно являются	1	1
756	совершенно ясно	3	1
757	тем больше	1	1
758	ином его	1	1
759	отношения между	6	1
760	вопрос об	2	1
761	этот признак	3	1
762	что все	2	1
763	оно не	3	1
764	также в	2	1
765	включаются в	1	1
766	задач не	1	1
767	как они	5	1
768	поэтому с	3	1
769	отдельных этапов	2	1
770	остальных отношениях	1	1
771	этого процесса	10	1
772	психологии и	1	1
773	внутреннее единство	1	1
774	есть нечто	1	1
775	если не	1	1
776	более или	3	1
777	что ни	1	1
778	но на	3	1
779	говорим о	1	1
780	или не	1	1
781	с неизбежностью	2	1
782	но он	1	1
783	цель и	2	1
784	или в	4	1
785	корни в	1	1
786	когда оно	2	1
787	относится и	1	1
788	однако что	1	1
789	и можно	1	1
790	круг своего	1	1
791	на которое	1	1
792	проблемы в	1	1
793	самые разнообразные	2	1
794	всех его	1	1
795	что у	3	1
796	и исследования	1	1
797	который как	1	1
798	самом его	1	1
799	этот факт	1	1
800	мы стараемся	1	1
801	с другими	3	1
802	сущность этой	1	1
803	и все	5	1
804	содержание и	1	1
805	еще в	2	1
806	есть в	1	1
807	овладению этим	1	1
808	которой оно	1	1
809	области как	1	1
810	общим именем	1	1
811	иначе как	2	1
812	в эпоху	1	1
813	и эта	4	1
814	ведущие к	1	1
815	но для	2	1
816	чтобы определить	1	1
817	однако самое	1	1
818	в построении	2	1
819	представлять себе	1	1
820	прямо не	1	1
821	слов с	1	1
822	представление о	1	1
823	бы оно	1	1
824	очевидно что	1	1
825	значения и	6	1
826	в таком	4	1
827	или иная	3	1
828	и конечной	1	1
829	судить о	1	1
830	определяется в	1	1
831	так много	1	1
832	в жизни	3	1
833	этого можно	1	1
834	при исследовании	1	1
835	на чрезвычайно	1	1
836	эти данные	1	1
837	заметить что	1	1
838	виде как	3	1
839	не остается	1	1
840	в стороне	2	1
841	теми или	2	1
842	исследователем и	1	1
843	разных народов	1	1
844	что практически	1	1
845	давно уже	1	1
846	чрезвычайно важное	1	1
847	в одних	2	1
848	с той	3	1
849	них это	1	1
850	этого типа	1	1
851	долгое время	2	1
852	обстоятельство что	4	1
853	типа и	3	1
854	лишь с	1	1
855	выражается в	2	1
856	и язык	1	1
857	встречается в	5	1
858	с ними	3	1
859	речь не	4	1
860	если принять	2	1
861	не предполагает	1	1
862	вещей в	1	1
863	есть тот	1	1
864	отсюда ясно	1	1
865	что по	2	1
866	конечная цель	1	1
867	между словами	1	1
868	или даже	2	1
869	его исследования	1	1
870	далеко не	2	1
871	делом в	1	1
872	обоих случаях	2	1
873	возникает как	1	1
874	общих чертах	1	1
875	чем иным	1	1
876	на эту	1	1
877	от специальных	1	1
878	но независимо	1	1
879	факте что	1	1
880	собой не	2	1
881	и отдельных	2	1
882	с рядом	1	1
883	только тому	1	1
884	как с	4	1
885	правда не	1	1
886	как ее	1	1
887	без этого	2	1
888	словом как	2	1
889	этим предметом	1	1
890	и могут	2	1
891	и я	1	1
892	в такой	3	1
893	по различным	3	1
894	отличается от	5	1
895	между собой	15	1
896	сейчас говорить	1	1
897	не создает	3	1
898	слово в	4	1
899	в свете	2	1
900	того почему	1	1
901	их применения	1	1
902	слова или	5	1
903	том как	1	1
904	это хорошо	1	1
905	этот образ	1	1
906	становится предметом	1	1
907	речи например	3	1
908	на его	5	1
909	которая не	5	1
910	достаточно чтобы	1	1
911	тому же	6	1
912	путь к	3	1
913	что различие	1	1
914	в эту	3	1
915	что вообще	1	1
916	составить предмет	1	1
917	говорит об	2	1
918	и понимания	1	1
919	или менее	5	1
920	и у	7	1
921	что их	1	1
922	отступают на	1	1
923	оставляя в	1	1
924	известные общие	1	1
925	действительности и	1	1
926	двум причинам	1	1
927	относиться к	1	1
928	связано с	2	1
929	и другого	2	1
930	по поводу	1	1
931	деятельности с	1	1
932	за этой	2	1
933	психологии не	1	1
934	самое содержание	1	1
935	с первого	3	1
936	нам представляется	1	1
937	ему не	1	1
938	из общего	1	1
939	высокой ступени	2	1
940	свободен от	1	1
941	непосредственно и	1	1
942	образа или	1	1
943	слова для	1	1
944	и названий	1	1
945	это остается	1	1
946	что эти	4	1
947	всегда и	1	1
948	тех областях	1	1
949	поскольку она	1	1
950	ни при	3	1
951	нуждаются в	1	1
952	здесь как	1	1
953	это и	1	1
954	и тех	2	1
955	достаточно для	1	1
956	того или	2	1
957	все чаще	1	1
958	изучения а	1	1
959	разница между	1	1
960	к нашему	1	1
961	не видит	1	1
962	определении и	1	1
963	к речи	1	1
964	для целого	1	1
965	высокой степени	1	1
966	совершенно не	1	1
967	ответить на	1	1
968	совершенно понятно	1	1
969	и эти	2	1
970	находит свое	2	1
971	в центр	3	1
972	в особые	1	1
973	является так	3	1
974	уже сказано	8	1
975	значение только	1	1
976	и более	4	1
977	напомнить что	1	1
978	это были	1	1
979	вытекает из	2	1
980	его действий	1	1
981	с самого	6	1
982	помощи которых	1	1
983	которые остаются	1	1
984	своих исследованиях	1	1
985	не включаются	1	1
986	в действительности	3	1
987	видеть и	1	1
988	что этот	2	1
989	и образом	1	1
990	переворот в	1	1
991	который был	1	1
992	тем мы	1	1
993	такие же	1	1
994	не означает	2	1
995	истории человечества	1	1
996	которыми он	1	1
997	значит что	6	1
998	о чем-то	1	1
999	в исторической	1	1
1000	тех же	2	1
1001	имеет очень	1	1
1002	эта связь	1	1
1003	например у	1	1
1004	от конкретного	3	1
1005	нельзя было	1	1
1006	которое возникает	1	1
1007	с каким-нибудь	1	1
1008	превращается в	1	1
1009	связей которые	2	1
1010	это как	1	1
1011	характера мы	1	1
1012	известных условиях	1	1
1013	в самых	1	1
1014	чистом виде	1	1
1015	его содержания	1	1
1016	еще на	1	1
1017	другими словами	3	1
1018	на той	1	1
1019	связь и	2	1
1020	что стоит	1	1
1021	мы его	2	1
1022	так сказать	1	1
1023	и чувства	1	1
1024	его у	1	1
1025	стадии развития	4	1
1026	развития с	1	1
1027	автора и	1	1
1028	бы понять	1	1
1029	не дает	2	1
1030	во всей	3	1
1031	это то	1	1
1032	ту или	1	1
1033	нам по	1	1
1034	которые имеют	1	1
1035	о возможности	1	1
1036	не по	2	1
1037	развитом виде	1	1
1038	с полным	3	1
1039	быть не	2	1
1040	бы назвать	1	1
1041	для данной	1	1
1042	тот факт	7	1
1043	которые стоят	1	1
1044	самое существенное	1	1
1045	одной общей	1	1
1046	в необходимости	1	1
1047	и другой	4	1
1048	ряда других	1	1
1049	во многих	3	1
1050	не всегда	1	1
1051	обстоятельства что	1	1
1052	и разновидности	1	1
1053	в подробностях	1	1
1054	имея в	1	1
1055	языком и	1	1
1056	ряде других	1	1
1057	в себя	3	1
1058	из себя	1	1
1059	и т.п	3	1
1060	сейчас мы	1	1
1061	в руках	1	1
1062	групп но	1	1
1063	в которой	4	1
1064	полным основанием	3	1
1065	обстоятельствах при	1	1
1066	которая по	1	1
1067	не будет	2	1
1068	то обстоятельство	4	1
1069	между двумя	3	1
1070	лишь на	2	1
1071	в значении	2	1
1072	вследствие этого	1	1
1073	то положение	1	1
1074	только один	1	1
1075	по другому	1	1
1076	то все	1	1
1077	к вопросу	1	1
1078	не могло	1	1
1079	того с	1	1
1080	между отдельными	6	1
1081	уже у	2	1
1082	что внутренняя	1	1
1083	содержания и	1	1
1084	не приходится	1	1
1085	и та	1	1
1086	есть ли	1	1
1087	общения и	1	1
1088	слова не	3	1
1089	и является	2	1
1090	функционально как	1	1
1091	к области	2	1
1092	как если	2	1
1093	самого слова	1	1
1094	к данному	2	1
1095	и тот	6	1
1096	язык есть	1	1
1097	за пределы	1	1
1098	ближе всего	3	1
1099	не потому	1	1
1100	заключает в	3	1
1101	говорит что	1	1
1102	при известных	1	1
1103	задачи и	5	1
1104	чтобы убедиться	1	1
1105	содержание но	1	1
1106	имеют известное	1	1
1107	и создавать	1	1
1108	образованию понятий	6	1
1109	значительной степени	1	1
1110	также не	2	1
1111	случае с	1	1
1112	пониматься как	1	1
1113	впечатление что	1	1
1114	только то	1	1
1115	вещи однако	1	1
1116	и затем	1	1
1117	который мог	1	1
1118	то как	2	1
1119	сомневаться в	1	1
1120	от той	2	1
1121	сложном процессе	1	1
1122	тот круг	1	1
1123	в историческом	2	1
1124	к первым	1	1
1125	он есть	1	1
1126	зрения между	1	1
1127	и способы	1	1
1128	человека и	6	1
1129	самого начала	6	1
1130	и речи	27	1
1131	для дальнейшего	2	1
1132	как природа	1	1
1133	а лишь	1	1
1134	и часто	2	1
1135	то ни	1	1
1136	методов это	1	1
1137	исторического характера	1	1
1138	знает что	1	1
1139	целом но	3	1
1140	убедиться в	1	1
1141	чем сложнее	1	1
1142	многих случаях	1	1
1143	аппаратом и	1	1
1144	и какое	1	1
1145	настолько что	1	1
1146	но которые	1	1
1147	цель есть	1	1
1148	на которые	3	1
1149	чем с	1	1
1150	ли есть	1	1
1151	иным путем	1	1
1152	для целей	1	1
1153	так называемого	1	1
1154	много общего	1	1
1155	в чрезвычайно	2	1
1156	как их	2	1
1157	только первый	1	1
1158	заставляет нас	2	1
1159	он в	1	1
1160	корни и	3	1
1161	принципиально важный	1	1
1162	нет и	1	1
1163	должны сейчас	1	1
1164	место в	3	1
1165	содержания как	1	1
1166	совершенно иного	1	1
1167	на деле	6	1
1168	относительно поздно	3	1
1169	одного из	3	1
1170	на две	2	1
1171	впервые в	1	1
1172	что всякий	1	1
1173	объединяются в	1	1
1174	сообщением в	1	1
1175	общего с	3	1
1176	аналогию к	1	1
1177	главным образом	3	1
1178	если мы	12	1
1179	речи в	7	1
1180	оно имеет	1	1
1181	без всякого	1	1
1182	гораздо большей	1	1
1183	в ходе	1	1
1184	и которая	3	1
1185	этого метода	3	1
1186	или с	1	1
1187	которыми приходится	1	1
1188	тесно связаны	1	1
1189	выражения в	1	1
1190	виде и	2	1
1191	приводят к	1	1
1192	этом и	2	1
1193	сознание а	1	1
1194	формы в	3	1
1195	должен уже	1	1
1196	имеет еще	2	1
1197	точку зрения	1	1
1198	это можно	1	1
1199	которое мы	2	1
1200	и непременно	1	1
1201	результаты в	1	1
1202	анализа и	2	1
1203	в самое	1	1
1204	понимание но	1	1
1205	остается еще	1	1
1206	в высшей	11	1
1207	к которому	6	1
1208	с особой	1	1
1209	в реальном	3	1
1210	этих трех	1	1
1211	на отдельные	2	1
1212	связь в	1	1
1213	зрения на	2	1
1214	только при	2	1
1215	русском языке	1	1
1216	и от	5	1
1217	без того	1	1
1218	у разных	1	1
1219	другого если	1	1
1220	них как	1	1
1221	для которого	1	1
1222	бы сказать	5	1
1223	теми же	1	1
1224	образом в	1	1
1225	какой-либо специфической	1	1
1226	же в	3	1
1227	самом процессе	1	1
1228	том только	1	1
1229	которым в	1	1
1230	хотя все	1	1
1231	в атмосфере	1	1
1232	которыми пользуется	1	1
1233	и дальше	1	1
1234	форме и	2	1
1235	отрицательный ответ	2	1
1236	включает в	2	1
1237	и задачи	2	1
1238	слово не	1	1
1239	он был	1	1
1240	стадии в	3	1
1241	к образованию	9	1
1242	язык или	1	1
1243	эти процессы	1	1
1244	к исследованию	2	1
1245	при каких	2	1
1246	чем к	1	1
1247	т.д и	1	1
1248	внутреннее противоречие	2	1
1249	на всем	1	1
1250	отношении его	1	1
1251	и новые	1	1
1252	изучать не	1	1
1253	показывает что	9	1
1254	для исследования	1	1
1255	по важности	1	1
1256	мог возникнуть	1	1
1257	можно применить	1	1
1258	котором мы	1	1
1259	или иного	2	1
1260	к этим	2	1
1261	во время	3	1
1262	могут дать	1	1
1263	остановиться на	3	1
1264	та или	3	1
1265	только потому	2	1
1266	и после	1	1
1267	в так	2	1
1268	а главное	1	1
1269	бы уже	1	1
1270	в картине	1	1
1271	данных которые	1	1
1272	цели в	2	1
1273	других языках	1	1
1274	именно это	3	1
1275	о связи	1	1
1276	в самой	1	1
1277	ними в	1	1
1278	моменте в	1	1
1279	дело обстоит	1	1
1280	значении слова	3	1
1281	известное значение	1	1
1282	с языком	1	1
1283	понятия и	8	1
1284	и особенно	4	1
1285	дальнейшего развития	2	1
1286	и становится	1	1
1287	начинает с	1	1
1288	свои собственные	1	1
1289	не свободно	4	1
1290	более сложной	1	1
1291	включают в	1	1
