N	2gram	Vygotskiy_	Myslijsy
306	не как	3	8
307	но все	4	8
308	вслед за	4	8
309	от одного	2	8
310	мы называем	4	8
311	слова с	2	8
312	именно в	6	8
313	что по	2	8
314	их в	6	8
315	и слово	3	8
316	художественное произведение	1	8
317	так например	1	8
318	что они	23	8
319	только не	2	8
320	мы в	3	8
321	смысле в	1	8
322	слово как	1	8
323	одно и	7	8
324	не так	1	8
325	можно видеть	1	8
326	с и	2	8
327	отношений между	1	8
328	с ними	3	8
329	в которых	3	8
330	между ними	6	8
331	внимание на	4	8
332	и тогда	2	8
333	при помощи	3	8
334	и той	7	8
335	в самой	1	8
336	тот же	10	8
337	этом случае	4	8
338	на вопрос	1	8
339	говоря о	2	8
340	то мы	2	8
341	слова не	3	8
342	все равно	4	8
343	или в	4	8
344	и более	4	8
345	такое же	2	8
346	словом и	3	8
347	на все	2	8
348	по его	1	8
349	языке и	1	7
350	самого себя	2	7
351	с этой	6	7
352	в разных	1	7
353	тем как	4	7
354	но что	3	7
355	на основании	11	7
356	связь с	4	7
357	все эти	9	7
358	к другим	2	7
359	в жизни	3	7
360	в собственном	12	7
361	но мы	1	7
362	в данном	1	7
363	не существует	1	7
364	было в	1	7
365	одно целое	1	7
366	даже и	1	7
367	этого последнего	1	7
368	не всегда	1	7
369	превращается в	1	7
370	звуком и	1	7
371	самого начала	6	7
372	указания на	1	7
373	что именно	3	7
374	к этому	5	7
375	на котором	3	7
376	что у	3	7
377	то оно	1	7
378	несмотря на	1	7
379	или не	1	7
380	судить о	1	7
381	в эту	3	7
382	но как	4	7
383	в своих	3	7
384	когда я	1	7
385	она не	1	7
386	не были	1	7
387	и та	1	7
388	и тот	6	7
389	за пределы	1	7
390	этом смысле	7	7
391	могла бы	1	7
392	значение и	1	7
393	них не	1	7
394	в животном	7	7
395	а как	2	7
396	самое слово	2	7
397	за ним	1	7
398	к одной	3	7
399	его с	1	7
400	для себя	2	7
401	от нас	1	7
402	в другой	2	7
403	находятся в	1	7
404	говорящего и	1	7
405	в памяти	1	7
406	о котором	2	7
407	этот образ	1	7
408	слове и	1	7
409	бы и	2	7
410	развития и	2	7
411	только один	1	7
412	то все	1	7
413	и во	4	7
414	том же	3	7
415	с но	3	7
416	которое мы	2	7
417	в таких	1	7
418	сама по	1	7
419	как она	4	7
420	один и	6	7
421	не имеют	2	7
422	его к	6	7
423	с самого	6	7
424	на это	1	7
425	и понятия	1	7
426	не знаем	2	7
427	место в	3	7
428	и к	9	6
429	для всех	1	6
430	же и	2	6
431	увидим что	5	6
432	нас в	4	6
433	образом и	1	6
434	в виду	4	6
435	вопрос об	2	6
436	каким образом	1	6
437	в речи	4	6
438	давно уже	1	6
439	а именно	1	6
440	в своей	9	6
441	человеческой речи	9	6
442	языка мы	2	6
443	между двумя	3	6
444	как оно	5	6
445	к которому	6	6
446	слово не	1	6
447	связанное с	2	6
448	и значением	1	6
449	после того	1	6
450	восприятия и	1	6
451	ни было	2	6
452	в ее	1	6
453	у него	3	6
454	но он	1	6
455	заключить что	1	6
456	в мире	2	6
457	при понимании	1	6
458	выше мы	1	6
459	представляется нам	1	6
460	эти последние	2	6
461	могло бы	4	6
462	слова то	3	6
463	мы уже	8	6
464	не заключает	1	6
465	же самое	9	6
466	заставляет нас	2	6
467	главным образом	3	6
468	оно есть	1	6
469	показывает что	9	6
470	и сами	1	6
471	в последнем	1	6
472	в сущности	3	6
473	от другого	2	6
474	из сказанного	1	6
475	с таким	4	6
476	заключается в	22	6
477	с прежним	1	6
478	как при	1	6
479	которые могут	3	6
480	может стать	2	6
481	да и	1	6
482	друг от	2	6
483	ничего общего	4	6
484	новое слово	1	6
485	язык и	1	6
486	с а	1	6
487	не могло	1	6
488	в этой	7	6
489	и до	1	6
490	как например	2	6
491	указывают на	4	6
492	мог бы	5	6
493	слово и	1	6
494	но если	2	6
495	но на	3	6
496	что с	8	6
497	у нас	1	6
498	представлений и	1	6
499	в их	12	6
500	в виде	4	6
501	что ни	1	6
502	от друга	2	6
503	и слова	1	6
504	в стороне	2	6
505	в звуках	1	6
506	образ или	1	6
507	что между	1	6
508	на его	5	6
509	об этом	2	6
510	все более	2	6
511	без слова	1	6
512	как он	8	6
513	в один	4	6
514	понятия и	8	6
515	в той	2	5
516	были бы	3	5
517	даже в	5	5
518	формы в	3	5
519	или нет	2	5
520	не столько	4	5
521	всех остальных	2	5
522	и такое	1	5
523	по времени	1	5
524	и значение	2	5
525	не обнаруживает	4	5
526	по мнению	1	5
527	но самое	1	5
528	и другим	2	5
529	предмет и	1	5
530	уже и	5	5
531	предмета и	1	5
532	когда в	3	5
533	признаков в	3	5
534	в переносном	1	5
535	внутренней связи	1	5
536	входит в	7	5
537	но даже	1	5
538	состоит в	4	5
539	только под	1	5
540	образом что	6	5
541	значительной степени	1	5
542	конечно не	1	5
543	с другим	1	5
544	вообще и	2	5
545	языка не	1	5
546	этих последних	2	5
547	том чтобы	2	5
548	в нашем	2	5
549	на предмет	3	5
550	и чувства	1	5
551	понятие о	1	5
552	уже по	2	5
553	или лучше	1	5
554	на том	3	5
555	из того	4	5
556	к слиянию	1	5
557	только при	2	5
558	а с	4	5
559	отношения между	6	5
560	чем в	4	5
561	ли мы	1	5
562	во внимание	2	5
563	одним из	6	5
564	которое в	1	5
565	свет и	1	5
566	одна из	2	5
567	степени развития	1	5
568	о которых	1	5
569	средство понимать	1	5
570	полагает что	2	5
571	и у	7	5
572	предполагает что	1	5
573	можно было	10	5
574	но только	3	5
575	этот вопрос	5	5
576	над всеми	1	5
577	если это	2	5
578	однако в	2	5
579	оно имеет	1	5
580	что может	1	5
581	лучше сказать	1	5
582	есть еще	2	5
583	в процессе	33	5
584	если в	3	5
585	отличное от	1	5
586	время как	5	5
587	для создания	1	5
588	из которого	1	5
589	к другому	2	5
590	что вообще	1	5
591	известной степени	1	5
592	перед нами	15	5
593	вытекает из	2	5
594	оба эти	5	5
595	о языке	1	5
596	в течение	2	5
597	мы его	2	5
598	для нее	1	5
599	слов и	5	5
600	переход от	5	5
601	на этот	5	5
602	общего с	3	5
603	и здесь	5	5
604	слова так	1	5
605	они не	4	5
606	это можно	1	5
607	мы имеем	6	5
608	что одно	2	5
609	указание на	1	5
610	на которой	2	5
611	без слов	2	5
612	то к	1	5
613	в какой	5	5
614	не подлежит	2	5
615	со значением	2	5
616	и таким	1	5
617	в области	9	5
618	что эти	4	5
619	том случае	2	5
620	такие же	1	5
621	но при	1	5
622	с языком	1	5
623	предмета в	1	5
624	в начале	5	5
625	с понятием	4	5
626	не по	2	5
627	отношение к	1	5
628	в представлении	1	5
629	как увидим	1	5
630	с общим	1	5
631	себе а	1	5
632	или по	2	4
633	еще более	1	4
634	в применении	1	4
635	с прежними	1	4
636	в некоторых	1	4
637	это определение	1	4
638	предполагает в	1	4
639	из нее	2	4
640	иначе как	2	4
641	мы представляем	1	4
642	зависят от	1	4
643	значение не	1	4
644	нам не	1	4
645	значение только	1	4
646	можно считать	3	4
647	значение то	1	4
648	имеет в	2	4
649	в другом	3	4
650	предметов и	6	4
651	был бы	2	4
652	имея в	1	4
653	и действия	1	4
654	слова при	1	4
655	не что	2	4
656	некоторое время	2	4
657	с чем	1	4
658	при виде	1	4
659	что иное	2	4
660	не мог	4	4
661	общих чертах	1	4
662	но так	2	4
663	все признаки	1	4
664	бы то	1	4
665	к общему	2	4
666	видели что	4	4
667	в образовании	9	4
668	все его	2	4
669	же словом	4	4
670	с известным	1	4
671	обратить внимание	1	4
672	положение что	1	4
673	говорит он	8	4
674	внутреннее единство	1	4
675	не знает	1	4
676	не говорит	1	4
677	в понятии	6	4
678	в связи	9	4
679	и воля	1	4
680	будет иметь	1	4
681	без которого	2	4
682	от этого	6	4
683	с его	3	4
684	связанная с	1	4
685	и цвета	1	4
686	на этом	3	4
687	мы думаем	1	4
688	тех и	1	4
689	эти слова	1	4
690	не дает	2	4
691	на другой	2	4
692	ту же	2	4
693	то ни	1	4
694	языком и	1	4
695	бы они	2	4
696	и затем	1	4
697	и какое	1	4
698	он в	1	4
699	этот предмет	2	4
700	на который	2	4
701	его как	1	4
702	если оно	1	4
703	и чем	1	4
704	ведет к	1	4
705	собственном смысле	12	4
706	та же	3	4
707	относятся к	4	4
708	бы мы	2	4
709	имеет место	4	4
710	ни в	12	4
711	это есть	1	4
712	не на	2	4
713	так или	1	4
714	этой точки	4	4
715	в наших	2	4
716	и между	4	4
717	тела и	1	4
718	отношения к	1	4
719	к которым	8	4
720	и они	1	4
721	же мало	3	4
722	все они	2	4
723	здесь как	1	4
724	только одно	1	4
725	одним и	5	4
726	как средство	1	4
727	более чем	1	4
728	всеми остальными	3	4
729	в значении	2	4
730	не потому	1	4
731	более и	1	4
732	у человека	2	4
733	он есть	1	4
734	между людьми	1	4
735	начиная с	2	4
736	становится для	2	4
737	его только	1	4
738	то она	1	4
739	он может	1	4
740	слова от	2	4
741	развивается только	1	4
742	мы могли	14	4
743	ему в	1	4
744	смысле что	2	4
745	многих других	3	4
746	данном случае	1	4
747	не во	2	4
748	по этому	6	4
749	одна и	1	4
750	на что	1	4
751	и хотя	1	4
752	этом отношении	9	4
753	будет ли	1	4
754	что так	1	4
755	между этими	2	4
756	что к	1	4
757	но эта	1	4
758	том виде	4	4
759	существует для	1	4
760	от слова	2	4
761	виде в	4	4
762	или даже	2	4
763	по своему	14	4
764	в такой	3	4
765	мы находим	3	4
766	и оно	1	4
767	это так	2	4
768	он говорит	1	4
769	в животных	1	4
770	к значению	1	4
771	другим и	1	4
772	есть и	2	4
773	когда оно	2	4
774	стороны и	1	4
775	должны будем	1	4
776	только то	1	4
777	скажем что	1	4
778	что можно	1	4
779	явления и	1	4
780	одного из	3	4
781	на следующее	1	4
782	такой же	4	4
783	к новому	1	4
784	только после	2	4
785	иное как	2	4
786	в сложном	2	3
787	с которыми	4	3
788	они имеют	3	3
789	для ребенка	12	3
790	мы и	4	3
791	новых слов	1	3
792	до него	1	3
793	при объяснении	1	3
794	случае мы	1	3
795	дело с	3	3
796	это значит	6	3
797	кроме того	1	3
798	по-видимому не	1	3
799	в результате	6	3
800	ясно что	4	3
801	в различных	1	3
802	признаков и	3	3
803	понятий в	10	3
804	одной из	1	3
805	и которые	5	3
806	их не	1	3
807	всякое новое	1	3
808	ни малейшего	2	3
809	значения в	1	3
810	и связь	2	3
811	они ни	1	3
812	на первый	5	3
813	чем бы	1	3
814	на одном	2	3
815	тем в	1	3
816	ответить на	1	3
817	что этот	2	3
818	применении к	1	3
819	мы увидим	4	3
820	служит для	1	3
821	доказать что	1	3
822	этом мы	1	3
823	которая не	5	3
824	могут не	1	3
825	вообще как	2	3
826	слова если	1	3
827	нечто такое	1	3
828	и когда	3	3
829	что речь	4	3
830	по которым	2	3
831	например когда	1	3
832	принять за	3	3
833	входят в	1	3
834	можем сказать	1	3
835	нам остается	2	3
836	от себя	1	3
837	бы это	1	3
838	к этим	2	3
839	к ее	1	3
840	не представляется	1	3
841	ними в	1	3
842	в большей	1	3
843	истории языка	1	3
844	которые в	5	3
845	а потом	2	3
846	и весь	1	3
847	между его	2	3
848	которым мы	2	3
849	от его	2	3
850	их содержания	1	3
851	об одном	1	3
852	что уже	3	3
853	мы знаем	10	3
854	то для	1	3
855	каждом шагу	4	3
856	может иметь	1	3
857	значением слова	5	3
858	с пониманием	1	3
859	бы что	4	3
860	и отношения	4	3
861	ее от	1	3
862	эти образы	1	3
863	для развития	5	3
864	но для	2	3
865	развития как	2	3
866	для животного	1	3
867	сходство с	4	3
868	одном пункте	1	3
869	вопрос почему	1	3
870	о которой	1	3
871	каждом языке	2	3
872	в себя	3	3
873	как всякое	1	3
874	себе и	2	3
875	действительности и	1	3
876	чтобы понять	1	3
877	указывая на	2	3
878	не встречает	2	3
879	перехода от	1	3
880	самый процесс	2	3
881	совсем не	1	3
882	многих случаях	1	3
883	здесь мы	4	3
884	до этого	1	3
885	именно что	1	3
886	как это	16	3
887	что эта	2	3
888	в приведенном	1	3
889	в форме	2	3
890	даже не	1	3
891	выражается в	2	3
892	что каждое	1	3
893	но всегда	2	3
894	в связь	3	3
895	и др	1	3
896	мы будем	4	3
897	теми же	1	3
898	в общем	1	3
899	слово так	1	3
900	значит что	6	3
901	и ее	1	3
902	значения и	6	3
903	словом которое	1	3
904	мы назвали	1	3
905	которых мы	2	3
906	слово для	1	3
907	не идет	2	3
908	ср с	1	3
909	же предмета	1	3
910	и из	1	3
911	одном и	3	3
912	утверждает что	1	3
913	для них	3	3
914	в отношении	14	3
915	идет от	1	3
916	слова мы	5	3
917	к самому	1	3
918	должен был	2	3
919	форм мысли	1	3
920	на сравнении	1	3
921	при известных	1	3
922	развития в	4	3
923	внешним и	1	3
924	лежащие в	2	3
925	связанные с	3	3
926	человека а	1	3
927	в известном	6	3
928	языка или	1	3
929	на каждом	4	3
930	его части	1	3
931	всем этом	2	3
932	вспомнить что	1	3
933	бы с	3	3
934	в первый	2	3
935	он видит	1	3
936	с психологической	2	3
937	это то	1	3
938	таком виде	1	3
939	и поэтому	4	3
940	каким мы	1	3
941	время в	1	3
942	что понятие	4	3
943	свойств и	1	3
944	именно на	1	3
945	что многие	1	3
946	и след	1	3
947	признаков из	1	3
948	самого слова	1	3
949	переносном смысле	1	3
950	весь процесс	6	3
951	с так	1	3
952	ни были	2	3
953	речи есть	3	3
954	эти условия	1	3
955	высокой степени	1	3
956	что здесь	2	3
957	и связанное	1	3
958	без всякого	1	3
959	именно то	1	3
960	котором мы	1	3
961	здесь не	2	3
962	это значение	2	3
963	можно сравнить	1	3
964	жизни не	1	3
965	и том	3	3
966	в свое	2	3
967	после этого	1	3
968	ничем не	2	3
969	различие между	2	3
970	ее в	2	3
971	нашего языка	2	3
972	о значении	1	3
973	видеть в	4	3
974	образ который	1	3
975	этих слов	1	3
976	невозможно без	4	3
977	этом следует	1	3
978	с которым	2	3
979	однако не	3	3
980	и непосредственно	1	3
981	или иначе	2	3
982	в другую	3	3
983	при исследовании	1	3
984	случае не	1	3
985	этой цели	1	3
986	между звуком	1	3
987	сливается с	1	3
988	как ее	1	3
989	и я	1	3
990	нисколько не	3	3
991	к развитию	1	3
992	должен быть	1	3
993	своих слов	1	3
994	с первого	3	3
995	словом или	2	3
996	еще до	1	3
997	и человека	1	3
998	как ни	1	3
999	отличие от	8	3
1000	которую мы	5	3
1001	это в	1	3
1002	случае если	2	3
1003	в самых	1	3
1004	каждого слова	1	3
1005	что новые	1	3
1006	который мы	2	3
1007	и представление	1	3
1008	не находит	1	3
1009	в человеческом	2	3
1010	что внутренняя	1	3
1011	в нашей	4	3
1012	в развитии	46	3
1013	этого образа	1	3
1014	человека с	1	3
1015	или как	2	3
1016	в большинстве	1	3
1017	признать что	1	3
1018	нам по	1	3
1019	и совершенно	2	3
1020	же корня	1	3
1021	из сознания	1	3
1022	для обозначения	4	3
1023	как для	1	3
1024	и деятельность	1	3
1025	речь и	4	3
1026	различие в	1	3
1027	связи между	6	3
1028	каждое отдельное	1	3
1029	в известной	1	3
1030	жизни ребенка	7	3
1031	значит то	1	3
1032	сходства между	1	3
1033	происходит в	1	3
1034	взаимного понимания	8	3
1035	по законам	1	3
1036	лишь по	1	3
1037	важную роль	4	3
1038	для этого	3	3
1039	других языках	1	3
1040	которой мы	1	3
1041	для образования	3	3
1042	какого бы	1	2
1043	является в	4	2
1044	могут иметь	3	2
1045	силу которого	1	2
1046	к другу	1	2
1047	ко второй	1	2
1048	есть необходимое	1	2
1049	понятие как	2	2
1050	значение для	4	2
1051	есть знак	1	2
1052	до самого	1	2
1053	к более	1	2
1054	связанных между	1	2
1055	следует что	1	2
1056	своем развитии	3	2
1057	может служить	2	2
1058	по выражению	5	2
1059	понятием но	2	2
1060	так можно	1	2
1061	что дело	1	2
1062	время не	1	2
1063	нами в	4	2
1064	становится возможным	5	2
1065	сходство между	1	2
1066	иначе чем	2	2
1067	думаем что	1	2
1068	которое выражается	1	2
1069	что одни	1	2
1070	а напротив	1	2
1071	а во-вторых	1	2
1072	ни одна	1	2
1073	и сам	4	2
1074	вообще но	1	2
1075	по одному	3	2
1076	самостоятельно и	1	2
1077	всякий раз	2	2
1078	прогресс в	1	2
1079	же образом	2	2
1080	или на	1	2
1081	уже на	1	2
1082	под давлением	1	2
1083	когда это	1	2
1084	стороны в	1	2
1085	приходит в	1	2
1086	выражения и	1	2
1087	слов как	1	2
1088	нужно чтобы	2	2
1089	основная форма	1	2
1090	роль в	5	2
1091	других признаков	2	2
1092	внимание что	2	2
1093	один ряд	2	2
1094	отличается от	5	2
1095	по признаку	3	2
1096	в это	1	2
1097	предметы и	1	2
1098	необходимые для	1	2
1099	с что	1	2
1100	освобождается от	1	2
1101	самое содержание	1	2
1102	нам представляется	1	2
1103	разных языках	1	2
1104	понятно что	3	2
1105	случае они	1	2
1106	других или	1	2
1107	не хотим	2	2
1108	которая в	1	2
1109	находит в	1	2
1110	коренится в	1	2
1111	не могли	3	2
1112	и история	1	2
1113	этой деятельности	1	2
1114	эта связь	1	2
1115	раз и	1	2
1116	человека не	1	2
1117	другого в	2	2
1118	случаи когда	1	2
1119	известных условиях	1	2
1120	в противоположность	1	2
1121	им самим	1	2
1122	и другой	4	2
1123	первые слова	2	2
1124	рода но	2	2
1125	и находятся	1	2
1126	не об	1	2
1127	без этого	2	2
1128	общее с	1	2
1129	от той	2	2
1130	ход мысли	1	2
1131	в глаза	2	2
1132	но этот	2	2
1133	друг на	3	2
1134	и формы	1	2
1135	факт что	7	2
1136	может ли	2	2
1137	группы и	1	2
1138	нас на	1	2
1139	взрослый человек	3	2
1140	ключ к	5	2
1141	одном слове	1	2
1142	следующим образом	4	2
1143	образом как	2	2
1144	с этими	1	2
1145	своих признаков	1	2
1146	общего закона	1	2
1147	на две	2	2
1148	который в	4	2
1149	приближаются к	1	2
1150	а следовательно	1	2
1151	в картине	1	2
1152	это к	2	2
1153	едва ли	6	2
1154	но сама	1	2
1155	смысле как	1	2
1156	что имеет	1	2
1157	своего развития	9	2
1158	той степени	2	2
1159	ближе к	1	2
1160	бы вполне	1	2
1161	него как	1	2
1162	того и	2	2
1163	научного анализа	1	2
1164	и средство	1	2
1165	которое он	1	2
1166	заключенное в	2	2
1167	эта особенность	1	2
1168	на нашу	1	2
1169	слова является	1	2
1170	указать на	2	2
1171	обнаруживается в	1	2
1172	предмета к	2	2
1173	сравнить с	1	2
1174	от общего	2	2
1175	объяснить почему	1	2
1176	между различными	3	2
1177	внутренней стороны	1	2
1178	образ в	1	2
1179	других источников	1	2
1180	это обстоятельство	4	2
1181	которого он	2	2
1182	языкознания это	1	2
1183	в буквальном	1	2
1184	понятия мы	2	2
1185	распадаются на	1	2
1186	мы легко	1	2
1187	звуки для	1	2
1188	как с	4	2
1189	в следующем	4	2
1190	лежит в	3	2
1191	и развития	3	2
1192	тому же	6	2
1193	видит в	2	2
1194	с во	1	2
1195	мы на	1	2
1196	употребленное нами	1	2
1197	от тех	2	2
1198	деятельности в	1	2
1199	к чему	1	2
1200	на которое	1	2
1201	различных языках	1	2
1202	и отношение	2	2
1203	как его	1	2
1204	его мысли	1	2
1205	слов с	1	2
1206	силу не	1	2
1207	из трех	1	2
1208	смысле и	2	2
1209	и связи	1	2
1210	на пути	2	2
1211	них это	1	2
1212	я не	1	2
1213	же как	10	2
1214	понимание и	1	2
1215	вне связи	1	2
1216	точек зрения	1	2
1217	именно с	2	2
1218	не производит	1	2
1219	двумя другими	1	2
1220	не имеющие	2	2
1221	к истине	1	2
1222	необходимое условие	1	2
1223	вообще в	2	2
1224	как происходит	1	2
1225	не видит	1	2
1226	свое место	2	2
1227	бы она	1	2
1228	близко к	1	2
1229	я думаю	1	2
1230	на той	1	2
1231	для понятия	1	2
1232	имеем дело	2	2
1233	проходит в	1	2
1234	такое что	1	2
1235	бы уже	1	2
1236	по своей	12	2
1237	обобщение и	1	2
1238	совершенно справедливо	1	2
1239	различных по	1	2
1240	они могут	3	2
1241	образовании новых	1	2
1242	целом и	2	2
1243	только первый	1	2
1244	относительно поздно	3	2
1245	но столь	1	2
1246	обратимся к	4	2
1247	сомнения в	1	2
1248	в первой	1	2
1249	этих признаков	2	2
1250	нам все	1	2
1251	хотя все	1	2
1252	бы оно	1	2
1253	слова нельзя	1	2
1254	или слово	1	2
1255	который был	1	2
1256	себе как	1	2
1257	с ее	5	2
1258	всех этих	2	2
1259	себе этот	1	2
1260	эту последнюю	1	2
1261	речи то	2	2
1262	или слов	1	2
1263	конечной цели	1	2
1264	друг к	1	2
1265	связи которая	1	2
1266	по форме	2	2
1267	что слова	5	2
1268	мы указываем	1	2
1269	как содержание	1	2
1270	им как	1	2
1271	пути развития	3	2
1272	итак мы	1	2
1273	на ее	1	2
1274	с такой	1	2
1275	говорит нам	1	2
1276	другого рода	2	2
1277	в фонетическом	1	2
1278	что цель	1	2
1279	с внутренней	2	2
1280	то куда	1	2
1281	очень сложное	1	2
1282	из которых	6	2
1283	разница только	1	2
1284	не исчерпывается	1	2
1285	его во	1	2
1286	переходит в	1	2
1287	признаков но	3	2
1288	под этим	3	2
1289	отличаются от	5	2
1290	слов не	1	2
1291	всегда в	1	2
1292	наблюдений над	2	2
1293	понятия но	3	2
1294	это положение	6	2
1295	имеет дело	2	2
1296	судить по	1	2
1297	же слово	3	2
1298	может получить	1	2
1299	в одних	2	2
1300	оно связано	1	2
1301	деятельность и	1	2
1302	не приводит	2	2
1303	смысле оно	1	2
1304	зависимости от	7	2
1305	чтобы убедиться	1	2
1306	всей своей	1	2
1307	дальше и	1	2
1308	словом не	1	2
1309	это самое	1	2
1310	не сами	1	2
1311	тесной связи	1	2
1312	свое время	2	2
1313	это и	1	2
