N	2gram	Vygotskiy_	Istorich
562	равно как	1	6
563	это приводит	1	6
564	оно может	2	6
565	на место	2	6
566	должны будем	1	6
567	нам кажется	2	6
568	в одну	1	6
569	уже на	3	6
570	как показал	1	6
571	нет ничего	1	6
572	этого явления	1	6
573	одна сторона	1	6
574	от которого	1	6
575	это еще	1	6
576	становится понятным	2	6
577	этого вопроса	5	6
578	этих двух	4	6
579	отличие от	3	6
580	мы рассмотрели	2	6
581	также и	2	6
582	одну из	1	6
583	же что	1	6
584	самое что	2	6
585	часто в	1	6
586	для того	20	6
587	сводится к	1	6
588	его за	1	6
589	в море	1	6
590	но тем	1	6
591	он является	1	6
592	самого начала	8	6
593	говорит что	7	6
594	до того	4	6
595	и становится	1	6
596	то в	7	6
597	от его	1	6
598	не соответствует	1	6
599	и за	1	6
600	к жизни	7	6
601	что все	9	6
602	тому же	3	6
603	вопрос почему	1	6
604	даже не	1	6
605	имеет свою	5	6
606	были бы	1	6
607	почти не	1	6
608	отношения к	2	6
609	не на	5	6
610	этой точки	7	6
611	и тогда	1	6
612	в середине	1	6
613	он дает	1	6
614	видим в	2	6
615	мог бы	1	6
616	почему в	2	6
617	же он	1	6
618	речь будет	1	6
619	на одной	1	6
620	с той	1	6
621	этой стадии	1	6
622	для изучения	1	6
623	только по	4	6
624	на ту	1	6
625	и уже	1	6
626	в виду	4	5
627	в своих	5	5
628	спросить себя	1	5
629	лет в	3	5
630	происходит не	1	5
631	мы и	6	5
632	бы в	6	5
633	во все	1	5
634	из себя	1	5
635	позади себя	1	5
636	этого мы	1	5
637	или не	2	5
638	нами в	4	5
639	но когда	2	5
640	эти слова	1	5
641	по своей	7	5
642	это же	1	5
643	обратимся к	1	5
644	для чего	1	5
645	с ее	1	5
646	очень рано	1	5
647	переносится в	1	5
648	оно не	2	5
649	о природе	1	5
650	особого рода	1	5
651	их и	2	5
652	да и	1	5
653	о котором	1	5
654	в каком	2	5
655	что если	6	5
656	в которую	1	5
657	в совершенно	2	5
658	в отличие	3	5
659	что во	1	5
660	не видит	1	5
661	не означает	5	5
662	в свое	2	5
663	нас не	1	5
664	уже очень	1	5
665	другом месте	4	5
666	по своему	4	5
667	на все	7	5
668	но этим	1	5
669	в самых	4	5
670	но при	2	5
671	мы узнаем	1	5
672	и может	4	5
673	это можно	1	5
674	которые не	5	5
675	я знаю	1	5
676	еще более	5	5
677	связи в	1	5
678	и связь	1	5
679	и требует	2	5
680	только для	2	5
681	к другой	2	5
682	самый факт	1	5
683	но этот	3	5
684	задач в	1	5
685	материал в	1	5
686	в связь	1	5
687	мы в	2	5
688	такого рода	1	5
689	несмотря на	3	5
690	прийти к	1	5
691	его но	1	5
692	что между	5	5
693	видит в	1	5
694	говорит он	3	5
695	на тот	1	5
696	до этого	1	5
697	хотя в	2	5
698	и затем	1	5
699	друг другу	2	5
700	это делает	1	5
701	и почему	1	5
702	в один	1	5
703	что наряду	1	5
704	как таковой	2	5
705	можно видеть	1	5
706	лежит в	5	5
707	никак не	6	5
708	в область	2	5
709	пути в	1	5
710	показывают как	1	5
711	мы это	2	5
712	показать что	4	5
713	как о	1	5
714	дальше и	2	5
715	попал в	1	5
716	с изучением	1	5
717	не могло	1	5
718	знает что	5	5
719	эта задача	1	5
720	без всякого	2	5
721	представления и	2	5
722	том числе	2	5
723	отличается от	2	5
724	или иначе	1	5
725	животных и	2	5
726	это было	1	5
727	при изучении	1	5
728	их на	1	5
729	может иметь	3	5
730	это в	2	5
731	и социальной	1	5
732	как уже	5	5
733	это для	1	5
734	момент когда	5	5
735	не говорит	3	5
736	что из	1	5
737	совершенно то	1	5
738	в самом	10	4
739	они имеют	1	4
740	только из	1	4
741	мы найдем	1	4
742	в пользу	1	4
743	в результате	9	4
744	эти три	2	4
745	на которых	1	4
746	относится и	1	4
747	на свою	2	4
748	почему это	1	4
749	каждый из	1	4
750	в действительности	6	4
751	же эта	1	4
752	на пути	1	4
753	и те	2	4
754	друг на	2	4
755	и формы	1	4
756	формы в	1	4
757	во всей	3	4
758	что именно	4	4
759	он сам	2	4
760	и во	2	4
761	нет никаких	2	4
762	к этим	2	4
763	для этой	1	4
764	этой задачи	1	4
765	к их	2	4
766	что уже	3	4
767	бы что	2	4
768	не хватает	1	4
769	чем в	6	4
770	это один	1	4
771	заключить что	4	4
772	очевидно что	2	4
773	их от	1	4
774	так на	1	4
775	нами как	1	4
776	но вот	1	4
777	тот момент	4	4
778	иметь в	1	4
779	и знает	1	4
780	как один	1	4
781	также как	1	4
782	что есть	1	4
783	отнюдь не	2	4
784	мы до	1	4
785	от нее	1	4
786	он уже	1	4
787	один раз	3	4
788	сами по	1	4
789	он мог	1	4
790	они показывают	1	4
791	на друга	2	4
792	по сравнению	9	4
793	с которой	2	4
794	и больше	1	4
795	затем уже	1	4
796	которых он	2	4
797	новые и	3	4
798	это одно	1	4
799	влечет за	1	4
800	находятся в	3	4
801	но на	2	4
802	а это	3	4
803	мы нашли	2	4
804	чем перейти	2	4
805	нами выше	2	4
806	не существует	1	4
807	этих предметов	2	4
808	есть в	2	4
809	перейти к	4	4
810	говорит об	2	4
811	свою противоположность	1	4
812	тем более	5	4
813	могут служить	1	4
814	две стороны	1	4
815	что было	2	4
816	или нет	1	4
817	привести к	2	4
818	и которые	2	4
819	теперь мы	1	4
820	мысль о	1	4
821	вопрос этот	1	4
822	ведет к	2	4
823	другую сторону	1	4
824	так если	2	4
825	так чтобы	1	4
826	ответить на	4	4
827	находит в	1	4
828	он находит	1	4
829	ребенка в	11	4
830	в руках	1	4
831	наталкивается на	1	4
832	задачи и	1	4
833	здесь имеет	1	4
834	перед ним	1	4
835	в чистом	1	4
836	в глаза	1	4
837	с этими	1	4
838	все время	3	4
839	они сами	1	4
840	исходит из	2	4
841	который в	2	4
842	действительно ли	3	4
843	содержится в	5	4
844	с точки	12	4
845	как раз	5	4
846	прямо не	1	4
847	такое объяснение	1	4
848	что их	2	4
849	самый акт	1	4
850	чистом виде	1	4
851	что происходит	1	4
852	не будут	1	4
853	если же	1	4
854	в наших	2	4
855	с большой	1	4
856	столь же	5	4
857	эту задачу	1	4
858	что касается	1	4
859	только те	1	4
860	в меньшей	1	4
861	связанное с	2	4
862	совсем так	1	4
863	происходит с	1	4
864	и вызывает	2	4
865	идет от	2	4
866	себя и	2	4
867	еще и	3	4
868	признает что	1	4
869	вытекает из	4	4
870	все три	2	4
871	и между	7	4
872	действия и	1	4
873	по линии	1	4
874	и под	1	4
875	принадлежит к	2	4
876	легко может	1	4
877	происходит потому	1	4
878	вывод что	2	4
879	в тот	4	4
880	в рот	1	4
881	из дальнейшего	1	4
882	без всяких	2	4
883	дело в	1	4
884	в ту	1	4
885	этим самым	1	4
886	нисколько не	2	4
887	путь к	1	4
888	особенно часто	1	4
889	часто бывает	1	4
890	заставляют нас	1	4
891	не могу	1	4
892	во второй	4	4
893	к тем	1	4
894	только то	4	4
895	еще на	1	4
896	слова в	3	4
897	тех которые	1	4
898	и новые	1	4
899	является в	2	3
900	мы постараемся	4	3
901	нашли что	2	3
902	о пути	2	3
903	мы находим	1	3
904	а есть	1	3
905	раз он	3	3
906	ребенка и	11	3
907	этих представлений	1	3
908	все дело	2	3
909	видно из	1	3
910	весь ход	1	3
911	казалось бы	5	3
912	не могли	1	3
913	раз и	3	3
914	и той	3	3
915	чего не	2	3
916	переход от	7	3
917	в голове	2	3
918	такая же	1	3
919	нигде не	2	3
920	что даже	1	3
921	общих чертах	1	3
922	точка зрения	8	3
923	образом на	1	3
924	бы то	2	3
925	других более	1	3
926	ниже мы	1	3
927	внимание на	1	3
928	при переходе	2	3
929	которого он	2	3
930	всякий раз	1	3
931	с двумя	1	3
932	есть один	1	3
933	под его	1	3
934	так сказать	1	3
935	больше и	1	3
936	а другой	3	3
937	могли бы	15	3
938	бы она	1	3
939	с несомненностью	4	3
940	видели также	1	3
941	вот в	1	3
942	говорили что	2	3
943	совсем не	1	3
944	в обоих	2	3
945	который был	1	3
946	где они	1	3
947	поэтому он	2	3
948	связи и	2	3
949	которые он	1	3
950	или другие	1	3
951	была бы	1	3
952	бы привести	1	3
953	и делает	2	3
954	что животное	1	3
955	нам в	2	3
956	одновременно с	4	3
957	к таким	2	3
958	к его	4	3
959	том смысле	1	3
960	бы не	1	3
961	к другому	3	3
962	сейчас же	2	3
963	на другие	2	3
964	оно означает	1	3
965	есть какая-то	1	3
966	такое положение	1	3
967	разница в	1	3
968	требует чтобы	1	3
969	только мы	1	3
970	и поэтому	2	3
971	мы хотели	1	3
972	окажется что	1	3
973	только один	4	3
974	переходит к	1	3
975	на основании	2	3
976	а при	1	3
977	что когда	2	3
978	при анализе	4	3
979	тем же	1	3
980	начиная с	1	3
981	этой мысли	1	3
982	только при	1	3
983	каждый день	1	3
984	ясно в	1	3
985	есть миф	1	3
986	нельзя сказать	1	3
987	и после	1	3
988	как к	1	3
989	и многие	1	3
990	мы могли	16	3
991	когда они	1	3
992	этим можно	1	3
993	пришли к	1	3
994	а все	1	3
995	все равно	2	3
996	это предположение	5	3
997	всего сказанного	1	3
998	как эти	1	3
999	это всегда	2	3
1000	в другую	3	3
1001	с теми	1	3
1002	более позднего	2	3
1003	долгое время	1	3
1004	он состоит	1	3
1005	к нашей	1	3
1006	на одном	2	3
1007	нет у	2	3
1008	в такой	5	3
1009	один и	5	3
1010	та что	1	3
1011	на один	1	3
1012	остановимся только	1	3
1013	это как	1	3
1014	этот факт	3	3
1015	рассматривать как	1	3
1016	что можно	1	3
1017	состоят в	1	3
1018	наоборот в	1	3
1019	многие другие	1	3
1020	ним но	2	3
1021	производное от	1	3
1022	мы обратимся	1	3
1023	несомненно что	1	3
1024	для всех	2	3
1025	которая была	1	3
1026	при которой	2	3
1027	на эти	1	3
1028	исходя из	2	3
1029	которая в	3	3
1030	совершенно очевидно	2	3
1031	они уже	1	3
1032	остановиться на	3	3
1033	этом направлении	1	3
1034	противоречие с	1	3
1035	как они	4	3
1036	из нее	5	3
1037	и должен	2	3
1038	стороны в	1	3
1039	уже указано	1	3
1040	обоих случаях	2	3
1041	совершенно одинаково	1	3
1042	при таком	1	3
1043	если этот	1	3
1044	речь идет	1	3
1045	иначе мы	1	3
1046	его из	1	3
1047	больше чем	6	3
1048	из других	1	3
1049	можно считать	1	3
1050	можем установить	1	3
1051	доказать что	1	3
1052	имеет в	1	3
1053	но то	1	3
1054	такие предметы	1	3
1055	что еще	1	3
1056	как оно	1	3
1057	стоят в	1	3
1058	это означало	1	3
1059	так то	1	3
1060	не сделает	1	3
1061	состояла в	2	3
1062	от нас	1	3
1063	он узнает	1	3
1064	в системе	4	3
1065	едва ли	2	3
1066	собой и	3	3
1067	и эту	1	3
1068	должно быть	10	3
1069	несколько иной	1	3
1070	собой в	2	3
1071	есть одно	1	3
1072	но еще	1	3
1073	ни было	1	3
1074	обычно не	2	3
1075	имеем дело	2	3
1076	чтобы иметь	1	3
1077	этими двумя	3	3
1078	входят в	1	3
1079	как же	2	3
1080	как его	2	3
1081	позволяют нам	1	3
1082	связанным с	1	3
1083	чтобы понять	2	3
1084	действия которые	1	3
1085	быть объяснена	1	3
1086	его развития	4	3
1087	то ни	1	3
1088	может идти	3	3
1089	все основные	7	3
1090	но зато	1	3
1091	всех других	1	3
1092	сослаться на	3	3
1093	и русская	1	3
1094	всегда имеет	2	3
1095	рассматривается как	1	3
1096	это настолько	1	3
1097	с которым	2	3
1098	которые были	1	3
1099	всего в	1	3
1100	представить себе	2	3
1101	к одной	1	3
1102	в противоречие	1	3
1103	только не	7	3
1104	из того	12	3
1105	оказывается в	2	3
1106	в обратном	2	3
1107	не делает	2	3
1108	относятся к	1	3
1109	пройти мимо	1	3
1110	к самым	1	3
1111	меньшей мере	1	3
1112	как нам	1	3
1113	связаны между	3	3
1114	сливается с	1	3
1115	сравнению с	9	3
1116	уже говорили	2	3
1117	только тем	1	3
1118	на первых	1	3
1119	при котором	1	3
1120	объясняет нам	2	3
1121	хотели бы	1	3
1122	точку зрения	1	3
1123	сделать это	2	3
1124	подойти к	1	3
1125	это верно	2	3
1126	он начинает	1	3
1127	нее как	1	3
1128	по лестнице	1	3
1129	просто как	1	3
1130	на передний	1	3
1131	из двух	2	3
1132	это очевидно	2	3
1133	строится на	1	3
1134	один момент	1	3
1135	по смыслу	3	3
1136	язык и	2	3
1137	является не	2	3
1138	о своих	1	3
1139	другом случае	2	3
1140	без всякой	2	3
1141	обычно в	1	3
1142	понятно почему	1	3
1143	оно в	1	3
1144	которую мы	3	3
1145	связь этих	1	3
1146	вопрос как	4	3
1147	себе что	1	3
1148	останавливаться на	1	3
1149	на всю	2	3
1150	идет речь	1	3
1151	как из	2	3
1152	знает и	1	3
1153	как их	1	3
1154	переходит на	1	3
1155	передний план	1	3
1156	бы он	1	3
1157	означало бы	1	3
1158	по двум	2	3
1159	само по	2	3
1160	он пользуется	2	2
1161	они являются	2	2
1162	он приходит	2	2
1163	за время	1	2
1164	и этого	1	2
1165	между этим	1	2
1166	если его	1	2
1167	с которыми	2	2
1168	когда ему	1	2
1169	что знание	1	2
1170	вопросу о	2	2
1171	истории его	1	2
1172	мы исходим	1	2
1173	думается что	5	2
1174	в большей	1	2
1175	в центре	2	2
1176	к другу	4	2
1177	по пути	1	2
1178	и позже	1	2
1179	понятным почему	2	2
1180	к другим	2	2
1181	мы получаем	1	2
1182	и другим	2	2
1183	развивается и	2	2
1184	когда это	2	2
1185	сказывается и	1	2
1186	целое и	1	2
1187	как процесс	4	2
1188	предмета и	2	2
1189	функций в	1	2
1190	свою собственную	1	2
1191	это делалось	1	2
1192	может удовлетворить	1	2
1193	этим мы	1	2
1194	этом а	1	2
1195	рассмотрение этого	1	2
1196	и становятся	2	2
1197	и должна	1	2
1198	одной и	3	2
1199	пока они	1	2
1200	образом что	2	2
1201	сказок и	1	2
1202	свою очередь	4	2
1203	то его	1	2
1204	с другим	1	2
1205	в прошлом	2	2
1206	эти факты	1	2
1207	нас на	1	2
1208	он так	1	2
1209	по которым	1	2
1210	в основу	1	2
1211	эти вопросы	2	2
1212	увидим в	2	2
1213	чего он	3	2
1214	знание и	1	2
1215	на глазах	1	2
1216	мышления и	8	2
1217	но из	1	2
1218	и процесс	1	2
1219	ссылается на	1	2
1220	есть просто	1	2
1221	которых как	1	2
1222	близка к	1	2
1223	поля и	1	2
1224	это обстоятельство	1	2
1225	известные нам	2	2
1226	различные предметы	3	2
1227	не путем	1	2
1228	словом в	1	2
1229	ее от	1	2
1230	как по	1	2
1231	последовательности в	1	2
1232	два вида	1	2
1233	этим и	1	2
1234	развития как	6	2
1235	не остается	1	2
1236	обстоятельство что	5	2
1237	по одному	5	2
1238	требует в	1	2
1239	особенности в	1	2
1240	этот вывод	1	2
1241	и следовательно	7	2
1242	особую группу	1	2
1243	к вопросу	1	2
1244	не нужно	2	2
1245	полагает что	1	2
1246	понимать в	1	2
1247	вопрос что	2	2
1248	вопрос так	1	2
1249	а для	1	2
1250	вопрос об	4	2
1251	объяснения в	1	2
1252	в каждом	1	2
1253	выступает в	2	2
1254	возникает из	1	2
1255	как иначе	1	2
1256	значение и	1	2
1257	все остальные	1	2
1258	может соответствовать	2	2
1259	мы всегда	1	2
1260	этих трех	1	2
1261	для тех	1	2
1262	в развитии	45	2
1263	именно что	1	2
1264	которому они	1	2
1265	от которых	1	2
1266	одно и	2	2
1267	что нельзя	1	2
1268	это или	1	2
1269	лет и	1	2
1270	этого факта	4	2
1271	тем и	2	2
1272	существенная разница	1	2
1273	меняется и	1	2
1274	он еще	3	2
1275	на некоторых	1	2
1276	а тем	2	2
1277	ней нет	1	2
1278	что для	2	2
1279	рода который	1	2
1280	наиболее поздний	1	2
1281	в общих	1	2
1282	с приобретением	1	2
1283	из самых	1	2
1284	шаг в	1	2
1285	сказать о	1	2
1286	происходит так	1	2
1287	поздно и	1	2
1288	и толстой	1	2
1289	можно с	1	2
1290	прямом смысле	1	2
1291	и самый	2	2
1292	оно уже	1	2
1293	мы встречаем	2	2
1294	по всем	1	2
1295	и должны	1	2
1296	непосредственно не	2	2
1297	тесно связана	1	2
1298	о той	1	2
1299	на первом	1	2
1300	оно было	1	2
1301	сам по	1	2
1302	действует в	1	2
1303	они на	1	2
1304	можно дать	1	2
1305	вместо того	5	2
1306	функции и	3	2
1307	предполагать что	1	2
1308	делать не	1	2
1309	совершенно правильно	1	2
1310	только одной	2	2
1311	эти явления	1	2
1312	ступени развития	3	2
1313	стоят на	1	2
1314	мы имели	4	2
1315	есть частный	1	2
