N	3gram	Propp_Isto	Morfolog
100	между героем и	2	1
101	что в сказке	6	1
102	в свою очередь	1	1
103	в сказку как	1	1
104	к заключению что	1	1
105	и не противоречит	1	1
106	с этим и	1	1
107	рыбаке и рыбке	1	1
108	немецкой сказке мы	1	1
109	т е не	1	1
110	же в этих	1	1
111	и волшебное средство	2	1
112	т д все	1	1
113	в особую главу	1	1
114	в тех сказках	1	1
115	и могут быть	1	1
116	чем перейти к	2	1
117	и в сказках	1	1
118	мы уже знаем	3	1
119	примеров видно что	1	1
120	что ни шерстинка	2	1
121	в других случаях	2	1
122	и даже не	1	1
123	с этим мы	1	1
124	с золотыми яблоками	1	1
125	с этим в	1	1
126	и наконец даже	1	1
127	и мертвой водой	1	1
128	между двумя царствами	1	1
129	что там где	1	1
130	мы можем указать	1	1
131	в лесной избушке	3	1
132	он женится на	2	1
133	то что он	1	1
134	имеется и в	1	1
135	но и здесь	1	1
136	в целом не	2	1
137	что этот случай	1	1
138	можно предположить что	1	1
139	вздумать ни взгадать	1	1
140	и может быть	1	1
141	это так то	1	1
142	видим что в	1	1
143	в лес и	2	1
144	есть формы которые	1	1
145	в других сказках	1	1
146	мачеха велит зарезать	1	1
147	в ином царстве	2	1
148	предпосылки что каждый	1	1
149	связи с изучением	3	1
150	то же в	1	1
151	в качестве помощника	1	1
152	в чем же	1	1
153	так как мы	1	1
154	этот же случай	2	1
155	мы можем наблюдать	1	1
156	при помощи волшебного	1	1
157	содержится в плену	1	1
158	так в сказке	1	1
159	как это делается	1	1
160	они и не	1	1
161	бы нас слишком	1	1
162	здесь перед нами	1	1
163	ни шерстинка то	2	1
164	и действительно в	1	1
165	пока не может	1	1
166	т е он	1	1
167	помощи волшебного средства	1	1
168	том что герой	1	1
169	быть поставлен вопрос	2	1
170	т д с	1	1
171	обстоит дело с	1	1
172	это дает нам	1	1
173	с этой точки	1	1
174	и в вышеприведенных	1	1
175	а в другом	2	1
176	на коне или	1	1
177	но наряду с	1	1
178	самых разнообразных сказках	1	1
179	в некоторых случаях	6	1
180	шерстинка то серебринка	2	1
181	прибывает домой или	1	1
182	такие случаи можно	1	1
183	из этих двух	1	1
184	но и функции	1	1
185	ни вздумать ни	1	1
186	можно сказать что	2	1
187	сказка в целом	2	1
188	еще тем что	1	1
189	то же можно	1	1
190	волшебное средство в	1	1
191	некоторый свет на	1	1
192	мужа в лес	2	1
193	что ни вздумать	1	1
194	ешь моего мяса	1	1
195	к ложным заключениям	1	1
196	заметить что в	1	1
197	эта форма как	1	1
198	здесь мы имеем	3	1
199	но и другие	1	1
200	но есть и	1	1
201	рассмотрим еще несколько	1	1
202	но они не	1	1
203	может быть поставлен	3	1
204	и многое другое	1	1
205	на этот вопрос	1	1
206	для исследователя но	1	1
207	еще несколько случаев	1	1
208	вступает в брак	2	1
209	в таком случае	1	1
210	одном случае герой	1	1
211	же можно сказать	1	1
212	женится на другой	1	1
213	на эти деньги	1	1
214	д с другой	1	1
215	т е мы	2	1
216	сказка начинается с	2	1
217	в каком это	1	1
218	же происходит с	1	1
219	и в сказке	2	1
220	верхом на коне	1	1
221	является то что	1	1
222	в сказке она	4	1
223	не будем мы	1	1
224	в одной сказке	2	1
225	домой или в	1	1
226	в этом нет	1	1
227	о рыбаке и	1	1
228	друг с другом	2	1
229	а затем уже	1	1
230	ниже в главе	2	1
231	уже видели выше	2	1
232	связь сказки с	2	1
233	и не всегда	1	1
234	до сих пор	7	1
235	совершенно ясно что	1	1
236	мы легко узнаем	1	1
237	к королю в	1	1
238	что под этим	1	1
239	не означает что	1	1
240	один из его	1	1
241	портрет необычайной красавицы	1	1
242	он ничего не	2	1
243	по всему миру	1	1
244	встреча с ягой	1	1
245	в образе птицы	1	1
246	иметь в виду	1	1
247	можно указать на	1	1
248	все эти вопросы	1	1
249	между собой и	1	1
250	мы имеем здесь	1	1
251	но это еще	1	1
252	это мы видим	2	1
253	у богатырей в	1	1
254	этому же разряду	1	1
255	бросается в глаза	1	1
256	так как они	1	1
257	это завело бы	1	1
258	в сказке сказать	1	1
259	что волшебное средство	1	1
260	мы опять имеем	1	1
261	т д такое	1	1
262	надо сказать что	1	1
263	выясняется что он	1	1
264	исследователя но не	1	1
265	во всех этих	1	1
266	и вне этой	1	1
267	но если бы	1	1
268	д все эти	1	1
269	видит портрет необычайной	1	1
270	в открытом бою	1	1
271	всех этих случаях	1	1
272	мы должны будем	1	1
273	мокнут под дождем	1	1
274	с самого начала	1	1
275	сюда же можно	1	1
276	не ешь моего	1	1
277	что они хотят	1	1
278	к этому же	2	1
279	случаи когда герой	4	1
280	о нем говорится	1	1
281	время я тебе	1	1
282	я тебе пригожусь	3	1
283	быть разрешен только	1	1
284	что в других	1	1
285	но в этом	1	1
286	еще не все	4	1
287	из характерных и	1	1
288	яги и некоторые	1	1
289	этой точки зрения	1	1
290	можно сказать о	1	1
291	его к своей	1	1
292	этим и с	1	1
293	нарушение запрета не	1	1
294	мы увидим дальше	1	1
295	с тех пор	1	1
296	в запретном чулане	3	1
297	т д этим	1	1
298	в самых разнообразных	2	1
299	в лесу на	2	1
300	в сказке имеется	1	1
301	один из них	1	1
302	случаях мы имеем	1	1
303	если всмотреться в	1	1
304	тех сказках где	1	1
305	в другом случае	3	1
306	выдает себя за	1	1
307	в середине сказки	1	1
308	в целом и	1	1
309	и по существу	1	1
310	между прочим и	2	1
311	иное царство и	2	1
312	в одном случае	5	1
313	т д отсюда	1	1
314	то что они	1	1
315	не то что	1	1
316	так же и	1	1
317	он показывает что	1	1
318	что и в	3	1
319	в пределах этих	1	1
320	состоят в теснейшем	1	1
321	конь и не	1	1
322	с собой в	1	1
323	завело бы нас	1	1
324	выделены нами в	1	1
325	после того как	3	1
326	ей так что	1	1
327	и пр на	1	1
328	мы не можем	1	1
329	можно установить что	1	1
330	мы видим не	1	1
331	превращаться в животных	3	1
