N	2gram	Vygotskiy_	Analitik
624	этой стороны	1	2
625	не оказывается	1	2
626	свою собственную	4	2
627	но мы	4	2
628	так например	1	2
629	на первый	3	2
630	в речь	1	2
631	для автора	1	2
632	на природу	1	2
633	на этой	2	2
634	что этот	2	2
635	восприятия в	1	2
636	применении к	1	2
637	своей природе	3	2
638	может явиться	3	2
639	отрыве от	2	2
640	войти в	1	2
641	должна была	2	2
642	следует отнести	1	2
643	борьбе с	1	2
644	связь между	10	2
645	стороны как	1	2
646	последнюю роль	1	2
647	так же	18	2
648	в чистом	1	2
649	всегда и	3	2
650	и остается	3	2
651	к ним	2	2
652	двух других	1	2
653	вообще и	2	2
654	отношений и	1	2
655	тех случаях	2	2
656	в споре	2	2
657	быть в	1	2
658	к которому	4	2
659	отношения в	2	2
660	сих пор	4	2
661	во всей	8	2
662	что именно	3	2
663	коем случае	1	2
664	друг с	6	2
665	в отдельных	3	2
666	в системе	1	2
667	не просто	1	2
668	чем это	3	2
669	но сама	1	2
670	на втором	1	2
671	сведено к	3	2
672	ближе к	2	2
673	этих моментов	1	2
674	не возникает	2	2
675	мы видим	7	2
676	на протяжении	3	2
677	этому пути	2	2
678	от его	5	2
679	в драме	1	2
680	время и	1	2
681	собой в	1	2
682	к себе	2	2
683	при переходе	2	2
684	однако этот	1	2
685	что при	3	2
686	лишь после	3	2
687	мы можем	11	2
688	что между	4	2
689	отношения между	3	2
690	внутреннее единство	1	2
691	или не	1	2
692	автором в	1	2
693	том же	4	2
694	к чему	1	2
695	как его	2	2
696	противоречие с	1	2
697	не остается	3	2
698	человек и	1	2
699	но ведь	2	2
700	учение о	4	2
701	речевого общения	1	2
702	между прочим	1	2
703	одном из	3	2
704	же точно	10	2
705	о которых	4	2
706	могло бы	2	2
707	равной мере	2	2
708	всех своих	2	2
709	на которую	1	2
710	которая является	1	2
711	что даже	2	2
712	разрыв между	1	2
713	данный момент	1	2
714	ни для	1	2
715	что появление	1	2
716	он ничего	1	2
717	не могу	3	2
718	зрения в	1	2
719	этой точки	2	2
720	здесь мы	1	2
721	его внутренней	3	2
722	вообще не	1	2
723	окружающими его	1	2
724	одно и	2	2
725	и та	1	2
726	сущности говоря	3	2
727	не могла	1	2
728	других людей	1	2
729	в форме	1	2
730	в нас	1	2
731	этот вопрос	6	2
732	мы по	1	2
733	когда мы	2	2
734	занимает центральное	1	2
735	только с	2	2
736	что во	1	2
737	моментов в	2	2
738	и др	5	2
739	подход к	2	2
740	обратимся к	1	2
741	в доме	1	2
742	личность и	1	2
743	что может	5	2
744	как об	1	2
745	понимание и	2	2
746	мы будем	2	2
747	другого как	2	2
748	в данный	1	2
749	для чего	1	2
750	слова до	1	2
751	имеет свою	2	2
752	еще одно	1	2
753	воззрений на	1	2
754	до сих	4	2
755	в тени	2	2
756	та же	1	2
757	за ним	1	2
758	от жизни	2	2
759	и должны	2	2
760	и свою	1	2
761	за скобки	1	2
762	анализа не	1	2
763	же является	1	2
764	ним и	1	2
765	которая по	1	2
766	в противоречие	1	2
767	и при	2	2
768	и должно	1	2
769	что это	8	2
770	о которой	2	2
771	том и	1	2
772	под этим	2	2
773	отсылает к	1	2
774	со всеми	2	2
775	все его	1	2
776	должен был	1	2
777	оно ни	1	2
778	между которыми	3	2
779	оно есть	2	2
780	обозначить как	1	2
781	всем протяжении	3	2
782	значения и	2	2
783	в процессе	19	2
784	оказывается как	1	2
785	и просто	1	2
786	таких случаях	1	2
787	не имеет	5	2
788	не видно	1	2
789	может не	4	2
790	не последнюю	1	2
791	всей своей	2	2
792	думать что	1	2
793	бы с	3	2
794	не имеют	1	2
795	двух основных	1	2
796	в течение	4	2
797	сколько в	1	2
798	и второй	2	2
799	на два	1	2
800	на это	1	2
801	ни чисто	2	2
802	логического анализа	1	2
803	со всей	7	2
804	слов и	1	2
805	но сам	2	2
806	как если	3	2
807	от других	1	2
808	констатировать что	1	2
809	при помощи	2	2
810	также оказывается	1	2
811	но без	1	2
812	ибо он	1	2
813	то у	1	2
814	не для	1	2
815	своей жизни	1	2
816	начиная с	2	2
817	из первых	1	2
818	для всего	3	2
819	он может	2	2
820	который по	2	2
821	с чужой	1	2
822	только его	3	2
823	но если	3	2
824	столько в	1	2
825	все их	1	2
826	появляется в	1	2
827	в самой	4	2
828	освобождения от	1	2
829	этом он	1	2
830	как основной	1	2
831	в дальнейшем	1	2
832	что автор	1	2
833	или к	3	2
834	значение в	4	2
835	мы вынуждены	1	2
836	в коем	1	2
837	только по	1	2
838	зависит от	2	2
839	однако как	1	2
840	и вот	3	2
841	обе эти	4	2
842	не будем	1	2
843	он как	4	2
844	или с	1	2
845	внешнем мире	1	2
846	и восприятия	1	2
847	что с	6	2
848	для нас	4	2
849	поведения в	1	2
850	не способен	2	2
851	у нас	1	2
852	а все	1	2
853	смысле этого	6	2
854	как нечто	2	2
855	слова не	1	2
856	по словам	1	2
857	в ином	2	2
858	раз в	3	2
859	борьбу с	1	2
860	этого рода	2	2
861	но эта	3	2
862	иными словами	2	2
863	по существу	8	2
864	в ту	2	2
865	иметь место	1	2
866	более что	1	2
867	в предыдущих	2	2
868	случаях когда	1	2
869	наблюдений и	1	2
870	в следующем	4	2
871	на все	5	2
872	на всем	3	2
873	бы мы	3	2
874	с другом	6	2
875	которой он	2	2
876	и таким	2	2
877	в одной	3	2
878	бы это	1	2
879	связаны с	2	2
880	всех прочих	2	2
881	к одному	1	2
882	и тех	1	2
883	как показывает	1	2
884	там где	8	2
885	и эти	2	2
886	оно в	1	2
887	единое целое	4	2
888	нет и	1	2
889	это как	2	2
890	то и	4	2
891	фактов в	2	2
892	а от	1	2
893	не по	1	2
894	от всех	3	2
895	такого анализа	3	2
896	частности в	1	2
897	прибегать к	2	2
898	но дело	1	2
899	по сути	1	2
900	стало быть	2	2
901	что из	1	2
902	самое время	1	2
903	к понятию	1	2
904	в отрыве	1	2
905	в изложении	2	2
906	а скорее	2	2
907	для обозначения	1	2
908	бы он	3	2
909	не можем	3	2
910	не оставляет	1	2
911	по этому	4	2
912	по законам	1	2
913	при изучении	1	2
914	все более	4	2
915	и только	2	2
916	это указание	2	1
917	мы наблюдаем	1	1
918	первую из	1	1
919	что было	1	1
920	с которыми	2	1
921	мы обратимся	1	1
922	с помощью	16	1
923	к действительности	13	1
924	на границах	1	1
925	и другие	1	1
926	с уверенностью	1	1
927	старого и	1	1
928	из многих	1	1
929	быть по	1	1
930	речи то	1	1
931	мы постараемся	2	1
932	этого в	1	1
933	между этим	2	1
934	выводу что	5	1
935	только что	7	1
936	самого себя	1	1
937	которые здесь	1	1
938	в сферу	1	1
939	к реальности	3	1
940	некоторой степени	1	1
941	при объяснении	3	1
942	первую очередь	3	1
943	он всегда	1	1
944	уже эти	1	1
945	или по	1	1
946	в стороне	2	1
947	мы оставляем	1	1
948	на второй	1	1
949	он видит	1	1
950	это говоря	1	1
951	в большей	1	1
952	мысли и	7	1
953	привести к	2	1
954	целому и	2	1
955	что то	1	1
956	целом ряде	2	1
957	другой с	1	1
958	нас в	2	1
959	форма его	1	1
960	самом же	1	1
961	только тогда	4	1
962	недвусмысленно говорит	2	1
963	в различных	1	1
964	игре и	1	1
965	первой и	1	1
966	в первоначальной	1	1
967	по мере	5	1
968	с собой	5	1
969	свое имя	2	1
970	бы место	1	1
971	эта интеллектуальная	1	1
972	этой последней	1	1
973	целом как	1	1
974	сознаний в	1	1
975	своих частях	2	1
976	или во	2	1
977	это во-первых	1	1
978	каждое новое	1	1
979	но все	3	1
980	себя несколько	1	1
981	вещь в	1	1
982	значения в	1	1
983	определенной социальной	2	1
984	каким образом	3	1
985	мысли как	4	1
986	на какой-нибудь	1	1
987	первого слова	1	1
988	на элементы	6	1
989	к внешней	1	1
990	большую часть	2	1
991	он полагает	1	1
992	она является	1	1
993	исходить из	1	1
994	как целому	1	1
995	и поведения	1	1
996	места и	1	1
997	от логики	1	1
998	стороны в	1	1
999	его на	3	1
1000	и превращает	1	1
1001	целое и	2	1
1002	автор в	1	1
1003	анализа является	1	1
1004	монолог в	1	1
1005	же если	1	1
1006	предмета и	1	1
1007	элементы не	1	1
1008	все другие	2	1
1009	внутренней речью	2	1
1010	рассказывает об	1	1
1011	интеллектуальной и	1	1
1012	мы подошли	1	1
1013	которое не	2	1
1014	за ней	2	1
1015	на точку	2	1
1016	мир и	1	1
1017	для их	1	1
1018	что оба	1	1
1019	этим самым	1	1
1020	действительность в	3	1
1021	и из	2	1
1022	чем мы	3	1
1023	внешней среды	1	1
1024	социальной ситуации	1	1
1025	лишь одну	1	1
1026	а вместе	2	1
1027	истинном значении	1	1
1028	говорит лишь	1	1
1029	что сознание	1	1
1030	ту форму	1	1
1031	ситуации в	1	1
1032	в первую	3	1
1033	во все	3	1
1034	все основания	2	1
1035	же следует	1	1
1036	на части	1	1
1037	о чем-то	1	1
1038	по тем	1	1
1039	мы увидим	3	1
1040	время от	1	1
1041	именно этим	1	1
1042	убедиться в	5	1
1043	мере не	1	1
1044	только как	1	1
1045	но даже	2	1
1046	почти исключительно	2	1
1047	определяющее значение	1	1
1048	иной мере	1	1
1049	сознания впрочем	1	1
1050	чем автор	1	1
1051	другом в	2	1
1052	и другой	1	1
1053	вопроса об	2	1
1054	затем уже	1	1
1055	своим собственным	1	1
1056	относится не	1	1
1057	из себя	1	1
1058	т.п в	1	1
1059	точно и	2	1
1060	концепцию так	1	1
1061	смысле слова	6	1
1062	в изучении	2	1
1063	об отношении	15	1
1064	них и	1	1
1065	из своего	1	1
1066	между отдельными	3	1
1067	точно так	2	1
1068	и вторая	1	1
1069	приходит к	4	1
1070	и значение	2	1
1071	говорит что	9	1
1072	вообще но	1	1
1073	что речь	2	1
1074	что ее	1	1
1075	к противоположному	1	1
1076	отклик в	1	1
1077	действительность с	1	1
1078	всякого сомнения	1	1
1079	языков в	2	1
1080	те два	2	1
1081	ничего что	1	1
1082	единого целого	1	1
1083	и еще	2	1
1084	живой жизни	1	1
1085	вернуться к	2	1
1086	это игра	1	1
1087	в свет	1	1
1088	этом она	1	1
1089	ее как	1	1
1090	и писать	1	1
1091	постановка проблемы	1	1
1092	в основу	3	1
1093	следующим образом	2	1
1094	речь не	3	1
1095	автора мы	2	1
1096	все время	8	1
1097	все без	1	1
1098	они сами	1	1
1099	все многообразие	1	1
1100	оно представляет	1	1
1101	иным как	1	1
1102	разложения на	1	1
1103	что говорит	2	1
1104	именно с	1	1
1105	тем это	1	1
1106	говорит сам	2	1
1107	свою культурную	1	1
1108	под именем	2	1
1109	которая способна	1	1
1110	об истолковании	1	1
1111	к этим	3	1
1112	распадается на	1	1
1113	тоже могут	1	1
1114	главы как	1	1
1115	и речь	5	1
1116	во внутреннюю	2	1
1117	чем более	1	1
1118	о ней	1	1
1119	она ни	1	1
1120	та и	1	1
1121	оторванности от	1	1
1122	в лингвистике	1	1
1123	ответа на	3	1
1124	здесь из	1	1
1125	не происходит	1	1
1126	его собственного	1	1
1127	в самую	1	1
1128	связан со	1	1
1129	при установлении	1	1
1130	всего своей	1	1
1131	которая определяет	1	1
1132	к индивидуальной	1	1
1133	анализом в	1	1
1134	мышления и	50	1
1135	в противоположном	1	1
1136	а наоборот	1	1
1137	о двух	2	1
1138	нельзя сказать	1	1
1139	как полагает	1	1
1140	от наличия	1	1
1141	после того	1	1
1142	во взаимном	1	1
1143	его работы	1	1
1144	заключенное в	1	1
1145	указать на	1	1
1146	одной лишь	1	1
1147	что каждая	1	1
1148	она в	1	1
1149	нашей работы	8	1
1150	это открытие	1	1
1151	что я	1	1
1152	характера с	1	1
1153	жизни человека	2	1
1154	в поисках	2	1
1155	мы знаем	3	1
1156	что сама	2	1
1157	основных функций	1	1
1158	принципиально нового	1	1
1159	приводит нас	3	1
1160	только свобода	1	1
1161	она выявляется	1	1
1162	а ведь	1	1
1163	мышления с	8	1
1164	связей и	2	1
1165	при разрешении	1	1
1166	между элементами	1	1
1167	лучше чем	1	1
1168	чем у	1	1
1169	что такое	1	1
1170	и сама	1	1
1171	это верно	1	1
1172	целом но	1	1
1173	в тот	1	1
1174	или иную	1	1
1175	измерения и	1	1
1176	на стадии	1	1
1177	совершенно иначе	1	1
1178	корнями своими	1	1
1179	осведомленного в	1	1
1180	например так	1	1
1181	противоречие между	1	1
1182	возможной не	1	1
1183	живет и	1	1
1184	от тех	1	1
1185	пути и	2	1
1186	других сознаний	1	1
1187	как по	2	1
1188	означает в	1	1
1189	что его	6	1
1190	понимать под	1	1
1191	во внимание	1	1
1192	наконец не	1	1
1193	следует рассматривать	1	1
1194	по аналогии	1	1
1195	преимущественно на	1	1
1196	смысле он	1	1
1197	или несколько	1	1
1198	к возникновению	1	1
1199	его мысли	5	1
1200	изменилось бы	1	1
1201	не оправдывает	1	1
1202	мы рассматриваем	2	1
1203	в совокупности	1	1
1204	или хотя	1	1
1205	мы это	1	1
1206	внутреннюю речь	4	1
1207	первых слов	6	1
1208	отдельно в	1	1
1209	таково что	1	1
1210	между этими	7	1
1211	которые могли	1	1
1212	от окружающих	1	1
1213	этом последнем	1	1
1214	неизменным в	1	1
1215	как видим	3	1
1216	воздействия на	1	1
1217	личности с	1	1
1218	том какое	1	1
1219	эти три	2	1
1220	оба этих	1	1
1221	себя как	1	1
1222	же как	8	1
1223	рядом с	1	1
1224	всегда оказывается	1	1
1225	выделить в	1	1
1226	изменении и	1	1
1227	и вместе	1	1
1228	фактами которые	1	1
1229	ниже при	1	1
1230	от этого	4	1
1231	больше и	1	1
1232	где уже	1	1
1233	слово в	1	1
1234	предполагает что	1	1
1235	дело тут	1	1
1236	лишь для	1	1
1237	работы по	1	1
1238	пожалуй только	1	1
1239	общим для	1	1
1240	чтобы охватить	1	1
1241	себе и	3	1
1242	точек зрения	1	1
1243	к мысли	3	1
1244	делает его	1	1
1245	полагает что	7	1
1246	теперь и	1	1
1247	и у	1	1
1248	что их	1	1
1249	действительности и	4	1
1250	с вопросом	1	1
1251	их со	1	1
1252	как сказано	1	1
1253	самой себе	1	1
1254	нам остается	2	1
1255	и мир	1	1
1256	всей их	2	1
1257	точкой зрения	1	1
1258	с новой	1	1
1259	не сумел	1	1
1260	того в	2	1
1261	приводит его	2	1
1262	при чтении	1	1
1263	в живой	1	1
1264	которых в	2	1
1265	в целях	1	1
1266	от элементов	1	1
1267	не ожидает	1	1
1268	как субъект	1	1
1269	мере как	1	1
1270	все остальные	5	1
1271	при отсутствии	1	1
1272	близко к	1	1
1273	содержания к	1	1
1274	чтобы он	1	1
1275	спор в	1	1
1276	и речи	45	1
1277	с какой	1	1
1278	быть осуществлено	1	1
1279	существенно не	2	1
1280	который хотел	1	1
1281	отношение между	5	1
1282	на множество	2	1
1283	человека который	1	1
1284	нам еще	1	1
1285	а ее	1	1
1286	именно потому	2	1
1287	все основные	3	1
1288	недоступной для	1	1
1289	здесь на	1	1
1290	плана и	1	1
1291	в деятельности	2	1
1292	как отмечает	1	1
1293	должны быть	2	1
1294	содержания и	1	1
1295	становится на	2	1
1296	для установления	1	1
1297	которых это	1	1
1298	в приведенном	1	1
