N	3gram	Bakhtin_Pr	slovoVRo
140	во всех своих	1	2
141	но конечно не	1	2
142	иной степени объектны	1	2
143	мы не можем	1	2
144	же время и	1	2
145	разновидности романного жанра	1	2
146	можно было бы	4	2
147	в их основе	2	2
148	как одна из	1	2
149	во всех этих	1	2
150	не значит конечно	3	2
151	существенную роль в	1	2
152	с самого начала	3	2
153	они ни были	1	2
154	же как и	3	2
155	между тем как	4	2
156	с ним и	3	2
157	конечно и в	1	2
158	необходимо еще раз	1	2
159	тем что он	1	2
160	по преимуществу в	1	2
161	лежит в одной	1	2
162	и в нем	1	2
163	и в частности	1	2
164	мы уже говорили	2	2
165	и не только	1	2
166	его но и	1	2
167	на протяжении всего	2	2
168	уже не только	1	2
169	то время как	2	2
170	и следовательно в	1	2
171	диалогического общения с	1	1
172	отличие от других	1	1
173	так сказать в	1	1
174	романа но и	1	1
175	но и автор	1	1
176	для него самого	3	1
177	диалог или в	1	1
178	сознания но и	1	1
179	ивана карамазова и	5	1
180	одного и единого	1	1
181	у него есть	1	1
182	между героем и	1	1
183	вот что говорит	1	1
184	все то что	3	1
185	всех сферах идеологической	1	1
186	перед нами встает	1	1
187	не входят в	1	1
188	свой материал и	1	1
189	и даже не	1	1
190	героя и этим	1	1
191	по себе а	1	1
192	а не к	1	1
193	в той же	3	1
194	мы видим что	2	1
195	в себе все	2	1
196	на задний план	1	1
197	только в условиях	1	1
198	лишь абстрактный момент	1	1
199	голоса эпохи то	1	1
200	ни одной из	1	1
201	лишь одна из	1	1
202	своей книге о	1	1
203	в которой они	1	1
204	предметом изображения в	1	1
205	одного мира и	1	1
206	отношению к себе	1	1
207	например кандид вольтера	1	1
208	точками зрения на	1	1
209	он не может	2	1
210	непрерывном диалогическом взаимодействии	1	1
211	в романе же	1	1
212	и в авторской	1	1
213	своим предметом и	1	1
214	этом романе и	1	1
215	самом и своем	1	1
216	в том числе	1	1
217	на мир как	1	1
218	в безличной форме	1	1
219	перед нами в	3	1
220	точками зрения и	1	1
221	только с точки	1	1
222	в диалогические отношения	1	1
223	она не может	3	1
224	точки зрения которого	1	1
225	и на события	1	1
226	в романах достоевского	11	1
227	на протяжении веков	1	1
228	все новые и	1	1
229	свою точку зрения	1	1
230	конечно не в	1	1
231	сами по себе	4	1
232	высказывания и в	1	1
233	рядом с этим	1	1
234	одним из участников	1	1
235	не столько в	1	1
236	на мир и	3	1
237	слова так как	1	1
238	оптимальные условия для	1	1
239	и самое слово	1	1
240	может быть глубоко	1	1
241	именно потому что	3	1
242	и в той	1	1
243	то перед нами	2	1
244	мы можем сказать	2	1
245	для правильного понимания	1	1
246	по себе еще	2	1
247	как и у	1	1
248	и своем мире	1	1
249	подчеркнуть что в	1	1
250	другой стороны и	1	1
251	этот рассказ в	1	1
252	в его сознании	2	1
253	нам важна здесь	4	1
254	не лежат в	1	1
255	том числе и	1	1
256	само по себе	4	1
257	один из этих	1	1
258	в один из	1	1
259	сказать что в	1	1
260	в нем нет	1	1
261	отношения к чужому	1	1
262	а в душе	1	1
263	в авторской речи	2	1
264	что они не	1	1
265	а в том	1	1
266	не могут до	1	1
267	не стремится к	1	1
268	та же идея	1	1
269	быть весьма различны	1	1
270	и у него	1	1
271	со всею отчетливостью	1	1
272	в прокрустово ложе	1	1
273	и в пределах	1	1
274	в этом новом	1	1
275	могут до конца	1	1
276	то ни было	2	1
277	в художественные образы	1	1
278	является лишь одним	2	1
279	с которым она	1	1
280	переходил из одного	1	1
281	большинстве случаев в	1	1
282	не входит в	3	1
283	в процессе этого	1	1
284	не довлеет себе	1	1
285	но здесь в	1	1
286	то есть без	1	1
287	романа не может	1	1
288	дело далеко не	1	1
289	героя о себе	4	1
290	в своей книге	2	1
291	и в его	3	1
292	то есть по	1	1
293	тип романа который	1	1
294	бы то ни	3	1
295	и еще не	2	1
296	с ними в	1	1
297	то есть слова	1	1
298	перед нами не	1	1
299	то есть воспринять	1	1
300	в его целом	8	1
301	но это не	3	1
302	даже и не	1	1
303	наконец в плане	1	1
304	сама она не	1	1
305	могли бы быть	1	1
306	рядом с другими	3	1
307	она не входит	1	1
308	с другом в	2	1
309	возможных точек зрения	1	1
310	раз и навсегда	2	1
311	но именно в	1	1
312	для его голоса	1	1
313	но именно поэтому	1	1
314	взаимодействия с другими	1	1
315	там где он	1	1
316	у ивана карамазова	2	1
317	роман не только	1	1
318	мы говорили в	1	1
319	у толстого в	1	1
320	в настоящем и	1	1
321	в одном из	3	1
322	друг друга и	2	1
323	европейского романа и	1	1
324	то есть в	10	1
325	плоскости с авторским	2	1
326	себе самому и	1	1
327	и могут быть	1	1
328	но конечно и	1	1
329	преломления в них	1	1
330	отношение автора к	1	1
331	точек зрения и	1	1
332	он сам определяет	1	1
333	равно как и	1	1
334	могла бы быть	1	1
335	и во всяком	1	1
336	особая точка зрения	1	1
337	всего подходят к	1	1
338	такого героя и	1	1
339	ним и с	1	1
340	все зависит от	1	1
341	развития европейского романа	1	1
342	в напряженном и	1	1
343	как и слово	2	1
344	как бы только	1	1
345	и вот в	1	1
346	роль в романе	1	1
347	и у тургенева	1	1
348	он не только	2	1
349	по крайней мере	3	1
350	в том чтобы	1	1
351	художественного изображения а	1	1
352	заключается в том	2	1
353	то есть все	1	1
354	здесь конечно не	3	1
355	в чем же	1	1
356	в чужих устах	1	1
357	с одним из	1	1
358	героем и автором	1	1
359	оно ни было	1	1
360	и в дальнейшем	1	1
361	выйти за пределы	1	1
362	имеем в виду	2	1
363	как точка зрения	1	1
364	и о своем	2	1
365	еще раз подчеркнуть	2	1
366	эпохи то есть	1	1
367	прямого авторского слова	1	1
368	в пределах самого	1	1
369	то есть только	2	1
370	в целом ряде	2	1
371	не можем здесь	1	1
372	но и не	2	1
373	слово героя о	2	1
374	как один из	1	1
375	диалогического отношения к	1	1
376	все это как	1	1
377	это не только	1	1
378	до простой ремарки	1	1
379	и так сказать	1	1
380	вне себя в	1	1
381	в высшее единство	1	1
382	он как мы	1	1
383	к нему и	2	1
384	но у него	1	1
385	он может быть	2	1
386	в единство некоторого	1	1
387	в противном случае	1	1
388	образ героя в	1	1
389	жизни и в	1	1
390	герой нашего времени	1	1
391	говорили в предшествующей	2	1
392	точки зрения а	1	1
393	его жизни и	1	1
394	в этом романе	1	1
395	мира с его	1	1
396	у нее нет	1	1
397	бы оно ни	1	1
398	слова то есть	1	1
399	себе самом и	4	1
400	становится одним из	1	1
401	не сливается с	2	1
402	дело в том	1	1
403	как чужое слово	1	1
404	далеко не все	1	1
405	оно до конца	1	1
406	и могли бы	1	1
407	подобно тому как	5	1
408	не только действительность	1	1
409	с ним но	1	1
410	как и герой	1	1
411	сознание и его	1	1
412	то есть они	3	1
413	одной и той	1	1
414	и притом в	1	1
415	ни с одним	1	1
416	повсюду во все	1	1
417	не дает им	1	1
418	сферах идеологической жизни	1	1
419	он знает что	1	1
420	так же как	4	1
421	с таким же	1	1
422	слов о нем	2	1
423	диалогического проникновения в	2	1
424	они в той	1	1
425	печорин у лермонтова	1	1
426	и всякое иное	1	1
427	мы имеем в	2	1
428	автора то есть	2	1
429	кроме того и	1	1
430	лишь там где	2	1
431	именно в том	2	1
432	слово самого героя	1	1
433	возможность художественного изображения	1	1
434	том что он	4	1
435	и до конца	4	1
436	в своем собственном	1	1
437	чтобы добиться от	1	1
438	всяком случае не	1	1
439	тем или иным	1	1
440	его несмотря на	1	1
441	например у толстого	1	1
442	значение для понимания	1	1
443	дело здесь конечно	1	1
444	в сущности только	2	1
445	образ а не	1	1
446	о себе самом	9	1
447	она может быть	1	1
448	может находиться в	1	1
449	такой роман как	1	1
450	прежде всего именно	1	1
451	к себе самому	1	1
452	романа мы не	1	1
453	еще резче и	1	1
454	и на его	1	1
455	как он сам	2	1
456	вступает в диалогические	1	1
457	раз подчеркнуть что	1	1
458	в нем и	2	1
459	в непрерывном диалогическом	1	1
460	пробным камнем для	1	1
461	смысл и значение	1	1
462	и потому не	1	1
463	в этом как	1	1
464	мы можем судить	1	1
465	прежде всего в	1	1
466	нет и не	1	1
467	и той же	1	1
468	диалогические отношения с	1	1
469	только в смысле	1	1
470	новые и новые	1	1
471	потому что по	1	1
472	но с другой	2	1
473	друг к другу	4	1
474	ведь при этом	1	1
475	не знают друг	1	1
