N	3gram	Vygotskiy_	FransuaR
495	само по себе	8	1
496	если бы мы	1	1
497	своем романе и	1	1
498	в мире в	1	1
499	которые не только	1	1
500	самом деле нет	1	1
501	таким образом те	1	1
502	не может стать	2	1
503	не только о	1	1
504	в его слове	1	1
505	состоит в том	3	1
506	несмотря на это	1	1
507	по себе и	1	1
508	том что она	5	1
509	в высшей степени	1	1
510	в виду и	1	1
511	при этом как	2	1
512	не знаем но	1	1
513	дело в ней	1	1
514	но в основе	1	1
515	казалось бы что	1	1
516	тот же предмет	1	1
517	с этой целью	1	1
518	мы не в	1	1
519	как не может	1	1
520	в поэзии и	1	1
521	в широком смысле	1	1
522	на этом основании	1	1
523	тот самый который	1	1
524	нечего и говорить	1	1
525	особенности тогда когда	1	1
526	от игры и	1	1
527	при помощи которого	2	1
528	этой формулой как	1	1
529	само собой разумеется	1	1
530	все эти вещи	1	1
531	и удовольствие от	1	1
532	между тем в	1	1
533	в том и	4	1
534	провести границу между	1	1
535	по аналогии с	1	1
536	который утверждал что	1	1
537	того или иного	1	1
538	и в другой	1	1
539	во все века	1	1
540	это в самом	1	1
541	и в искусстве	1	1
542	в какой мере	3	1
543	на искусство и	1	1
544	мы найдем целый	1	1
545	на то что	12	1
546	но потому что	1	1
547	от того что	2	1
548	это тот же	1	1
549	входящих в него	1	1
550	и в конце	1	1
551	мы обратимся к	1	1
552	традиционное представление о	1	1
553	мы увидим что	2	1
554	что же касается	1	1
555	своему существу есть	1	1
556	того мнения что	1	1
557	человека то есть	1	1
558	искать не в	2	1
559	не в состоянии	4	1
560	при этом совершенно	1	1
561	именно то что	1	1
562	же точно и	3	1
563	каждая эпоха имеет	3	1
564	в одну из	1	1
565	а не как	1	1
566	в отношении к	3	1
567	свою особую точку	1	1
568	то есть от	1	1
569	не имеет никакого	1	1
570	речь идет не	2	1
571	вопрос о том	1	1
572	ни дать ни	1	1
573	только о двух	1	1
574	во все тайны	1	1
575	хотя и не	2	1
576	всяком случае в	2	1
577	всем остальным формам	1	1
578	но в их	2	1
579	значение которое нужно	1	1
580	одно и то	1	1
581	литературы ни в	1	1
582	не похожи на	1	1
583	и то же	1	1
584	и ничего не	1	1
585	таким образом как	1	1
586	и его школы	1	1
587	только потому что	2	1
588	речь идет о	1	1
589	до конца и	1	1
590	так же трудно	1	1
591	и вообще не	1	1
592	есть прежде всего	1	1
593	лишь тем что	1	1
594	на его существенную	1	1
595	того факта что	1	1
596	в которой он	1	1
597	если бы в	2	1
598	и в изобразительном	1	1
599	но как и	1	1
600	как ее понимал	1	1
601	прежде всего и	1	1
602	от всех других	2	1
603	в этой области	3	1
604	то время как	6	1
605	в сущности всегда	1	1
606	когда он в	1	1
607	лежит в основе	2	1
608	сих пор недостаточно	1	1
609	всю человеческую жизнь	1	1
