N	2gram	Propp_Isto	VLabPisa
112	является не	1	4
113	одном из	3	4
114	роль в	2	4
115	должен быть	1	4
116	с его	1	4
117	чем же	1	4
118	для его	1	4
119	в связи	5	4
120	это только	2	4
121	когда он	2	4
122	в нашей	1	4
123	их и	4	4
124	из его	2	4
125	одна из	2	4
126	можно утверждать	2	4
127	по поводу	1	4
128	отнюдь не	1	4
129	во время	8	4
130	говорит следующее	1	4
131	и ее	3	4
132	и к	4	3
133	что они	14	3
134	видели что	8	3
135	и он	2	3
136	что у	4	3
137	этот процесс	1	3
138	мы знаем	11	3
139	мы имеем	24	3
140	того что	8	3
141	никак не	1	3
142	фактического материала	1	3
143	но как	2	3
144	видеть в	3	3
145	со своим	1	3
146	что и	17	3
147	у нас	7	3
148	сводится к	1	3
149	подобно тому	3	3
150	его в	7	3
151	в форме	1	3
152	др в	1	3
153	если бы	7	3
154	или в	14	3
155	говорит в	1	3
156	из приведенных	3	3
157	это мы	2	3
158	именно в	1	3
159	например в	3	3
160	видно из	1	3
161	между ними	1	3
162	и как	6	3
163	же и	1	3
164	в которых	7	3
165	например что	1	3
166	и отдельных	1	3
167	вовсе не	3	3
168	бы в	1	3
169	с этим	13	3
170	а в	13	3
171	что не	3	3
172	как о	1	3
173	в котором	5	3
174	она не	4	3
175	его не	3	3
176	в работе	3	3
177	тому как	3	3
178	и трудно	1	3
179	и их	4	3
180	как он	1	3
181	далеко не	3	3
182	этот вопрос	3	3
183	так же	16	3
184	при помощи	11	3
185	человека и	1	3
186	как на	1	3
187	нет и	1	3
188	это делает	2	3
189	образом в	2	3
190	и от	3	3
191	точки зрения	3	3
192	жизни и	2	3
193	и по	6	3
194	материалов в	1	3
195	всех этих	3	3
196	имеет свою	3	3
197	мы видели	18	3
198	в особенности	3	2
199	к сожалению	1	2
200	им как	1	2
201	и весь	1	2
202	только не	2	2
203	все его	1	2
204	том чтобы	1	2
205	и этот	2	2
206	из которых	1	2
207	о наличии	1	2
208	они и	3	2
209	нет ни	1	2
210	от его	1	2
211	они не	4	2
212	на вопрос	1	2
213	также что	2	2
214	того как	3	2
215	зависит от	1	2
216	при всей	1	2
217	ее как	1	2
218	с одной	2	2
219	том числе	1	2
220	должна быть	2	2
221	с нею	1	2
222	говорить о	1	2
223	да и	2	2
224	хотя и	4	2
225	связанное с	2	2
226	о чем	1	2
227	что при	3	2
228	после этого	2	2
229	в науке	1	2
230	что такое	1	2
231	а затем	6	2
232	как у	2	2
233	и через	1	2
234	представления об	2	2
235	для них	3	2
236	не столько	1	2
237	с другими	1	2
238	его от	3	2
239	и музыкальные	1	2
240	от до	1	2
241	по себе	3	2
242	этих соображений	1	2
243	но с	1	2
244	в своих	1	2
245	и даже	4	2
246	что ни	3	2
247	этой точки	1	2
248	и наконец	1	2
249	в которой	1	2
250	и некоторые	3	2
251	ни одна	1	2
252	что его	2	2
253	том отношении	1	2
254	что она	8	2
255	но не	10	2
256	в ней	3	2
257	самый факт	2	2
258	который по	1	2
259	в жизни	3	2
260	понимать как	1	2
261	эти явления	1	2
262	начинается с	3	2
263	к его	1	2
264	же как	8	2
265	на эти	1	2
266	между прочим	4	2
267	что мы	5	2
268	на этом	5	2
269	другом месте	1	2
270	не вполне	7	2
271	не менее	6	2
272	рассказывает что	1	2
273	можно ли	3	2
274	только для	1	2
275	бы не	1	2
276	отличается от	1	2
277	после того	5	2
278	на то	4	2
279	себе и	2	2
280	которая не	1	2
281	в чем	4	2
282	например как	1	2
283	говорит об	1	2
284	так например	3	2
285	некоторые авторы	1	2
286	могло бы	2	2
287	сих пор	7	2
288	от них	5	2
289	еще не	15	2
290	все они	1	2
291	иметь в	1	2
292	во всяком	2	2
293	и потому	2	2
294	до сих	7	2
295	человека в	2	2
296	и быть	1	2
297	а к	1	2
298	а как	2	2
299	ли это	2	2
300	то это	5	2
301	в самых	3	2
302	и социальной	1	2
303	этих способностей	1	2
304	же процесс	1	2
305	в течение	6	2
306	всяком случае	2	2
307	одной стороны	2	2
308	относится к	3	2
309	также и	1	2
310	ту же	2	2
311	в другом	11	2
312	не всегда	7	2
313	формы и	1	2
314	е в	2	2
315	и может	1	2
316	связана с	4	2
317	в системе	1	2
318	должны быть	1	2
319	не с	2	2
320	в различных	1	2
321	можно было	3	2
322	только у	1	2
323	несколько примеров	3	2
324	даже не	2	2
325	стороны и	3	2
326	и сам	1	2
327	только то	1	2
328	показывает как	2	2
329	от того	3	2
330	знаем что	9	2
331	этому вопросу	1	2
332	на это	4	2
333	например не	1	2
334	он и	4	2
335	к ним	1	2
336	же самое	1	2
337	в книге	1	2
338	он в	3	2
339	будто бы	1	2
340	заключается в	1	2
341	начиная с	1	2
342	которые в	1	2
343	и у	6	2
344	они должны	1	2
345	о его	2	2
346	это видно	1	2
347	одной из	1	2
348	в образе	2	2
349	на него	4	2
350	эти вопросы	1	2
351	сообщает о	2	2
352	он не	11	2
353	отношении что	1	2
354	который в	1	2
355	основываясь на	1	2
356	он сам	2	2
357	в области	1	2
358	показывает что	13	2
359	только с	2	2
360	у них	1	2
361	нет никаких	2	2
362	три года	6	2
363	и для	3	2
364	но для	2	2
365	примеров можно	1	2
366	ни с	1	2
367	это настолько	1	2
368	но в	15	2
369	толстой в	1	2
370	можно указать	2	2
371	вплоть до	2	2
372	что так	2	2
373	с которой	1	1
374	в большом	8	1
375	были бы	1	1
376	укажем что	1	1
377	что автор	1	1
378	же выводам	1	1
379	от него	3	1
380	именно к	1	1
381	и другие	6	1
382	хотя изучение	1	1
383	к общему	1	1
384	этом случае	8	1
385	является в	2	1
386	же другие	1	1
387	смерть и	2	1
388	и то	4	1
389	ответ на	1	1
390	не нашел	1	1
391	или наоборот	2	1
392	образом и	2	1
393	ни в	2	1
394	мы видим	15	1
395	но на	1	1
396	еще одну	3	1
397	в более	1	1
398	связано с	4	1
399	не противоречит	5	1
400	мы и	1	1
401	многих других	2	1
402	со всем	1	1
403	такая форма	2	1
404	данном случае	6	1
405	природой в	1	1
406	по тому	1	1
407	на тех	1	1
408	не слишком	1	1
409	роль и	1	1
410	которые не	1	1
411	к этой	2	1
412	переходит в	4	1
413	о значении	1	1
414	следует ли	1	1
415	несколько иной	1	1
416	есть одно	1	1
417	мы не	3	1
418	такое толкование	3	1
419	как один	1	1
420	в состоянии	2	1
421	он всегда	1	1
422	с этой	3	1
423	только нет	1	1
424	в наследство	1	1
425	с очень	2	1
426	свою мать	1	1
427	еще больше	1	1
428	или по	5	1
429	д но	1	1
430	дело с	2	1
431	еще более	3	1
432	несмотря на	1	1
433	из того	2	1
434	и дает	1	1
435	не для	1	1
436	глубокой древности	2	1
437	а и	1	1
438	которых он	1	1
439	материал по	2	1
440	или с	1	1
441	состоял в	1	1
442	более поздних	2	1
443	в определенном	1	1
444	обычно не	1	1
445	это значит	1	1
446	при смерти	3	1
447	что достаточно	1	1
448	с ним	1	1
449	где же	2	1
450	сказки о	2	1
451	кроме того	1	1
452	ранних стадиях	1	1
453	это обычно	1	1
454	подтверждает это	1	1
455	в три	2	1
456	всегда были	1	1
457	привести к	1	1
458	о нем	2	1
459	очень многим	1	1
460	обратил внимание	1	1
461	не как	1	1
462	основная функция	1	1
463	имеет своей	2	1
464	для нас	6	1
465	следующее у	1	1
466	целом но	1	1
467	представлений о	1	1
468	они в	2	1
469	большею частью	1	1
470	из форм	1	1
471	у многих	2	1
472	сознания человека	1	1
473	из дальнейшего	1	1
474	как нечто	3	1
475	нет никакого	1	1
476	по мере	2	1
477	не знать	1	1
478	бы при	1	1
479	таком случае	1	1
480	у этого	1	1
481	в этих	18	1
482	в русском	3	1
483	за это	2	1
484	понимать буквально	1	1
485	в ином	6	1
486	и эти	5	1
487	в виде	2	1
488	с действительностью	1	1
489	говорит он	1	1
490	в таких	3	1
491	как же	1	1
492	так или	1	1
493	только основные	1	1
494	сами по	1	1
495	если не	2	1
496	материал для	1	1
497	случае он	1	1
498	но он	8	1
499	самом деле	1	1
500	помощи которой	2	1
501	в несколько	2	1
502	но все	5	1
503	не очень	1	1
504	говорят в	1	1
505	даже из	1	1
506	рисуется как	1	1
507	этого не	1	1
508	в свои	1	1
509	и вдруг	1	1
510	был только	1	1
511	или иначе	1	1
512	не будем	6	1
513	е не	1	1
514	а также	5	1
515	жизнь в	1	1
516	по их	1	1
517	это положение	1	1
518	приходит в	3	1
519	этим и	1	1
520	вступает с	1	1
521	и все	4	1
522	о своей	1	1
523	процесс может	1	1
524	они могут	2	1
525	целый ряд	3	1
526	на себя	5	1
527	достаточно ясно	1	1
528	в саду	2	1
529	всем что	2	1
530	тем что	8	1
531	помощи которых	1	1
532	если это	4	1
533	к более	2	1
534	превращаются в	2	1
535	имеются в	2	1
536	то время	2	1
537	ничего и	1	1
538	в таком	1	1
539	течение двух	1	1
540	без всякой	1	1
541	если под	1	1
542	если он	2	1
543	очень много	3	1
544	слова на	1	1
545	характер этого	1	1
546	бы быть	1	1
547	друг другу	2	1
548	магии а	1	1
549	к таким	1	1
550	как не	2	1
551	образ то	1	1
552	в соответствии	1	1
553	время как	2	1
554	только через	1	1
555	сад и	1	1
556	над жизнью	1	1
557	что по	2	1
558	вряд ли	1	1
559	а именно	8	1
560	или даже	1	1
561	ясно из	1	1
562	не ошибался	1	1
563	мнение что	1	1
564	одновременно и	1	1
565	и так	3	1
566	как можно	1	1
567	состоит из	1	1
568	случае вот	1	1
569	становится понятным	3	1
570	и вместе	1	1
571	на эту	1	1
572	при таком	1	1
573	как в	6	1
574	любопытно что	1	1
575	и приемы	1	1
576	случайно и	1	1
577	говорят о	2	1
578	впрочем эта	1	1
579	а иногда	1	1
580	перейти к	2	1
581	что ее	3	1
582	по своему	1	1
583	них и	1	1
584	себя и	1	1
585	не имеет	3	1
586	необъяснимого процесса	1	1
587	к какому	1	1
588	этом нет	1	1
589	связь этого	1	1
590	между собой	2	1
591	не создает	1	1
592	соответствующие этим	1	1
593	в свете	6	1
594	частности из	1	1
595	сравнению с	2	1
596	том смысле	1	1
597	это было	1	1
598	лежит в	1	1
599	в следующей	1	1
600	знает что	1	1
601	и это	5	1
602	очень существенно	1	1
603	в каком	1	1
604	на своем	1	1
605	это происходит	2	1
606	не его	1	1
607	ничего общего	1	1
608	что тот	1	1
609	на себе	1	1
610	похожи на	1	1
611	понимать в	1	1
612	героя и	1	1
613	совершенно точно	1	1
614	вопрос что	1	1
615	не все	7	1
616	казалось бы	2	1
617	рассмотрим несколько	1	1
618	в поиски	1	1
619	эти же	1	1
620	в дальнейшем	8	1
621	жизнь и	1	1
622	но этим	1	1
623	нет ничего	3	1
624	бросается в	1	1
625	внимания то	1	1
626	и тех	1	1
627	говорит н	1	1
628	указывалось что	2	1
629	его и	6	1
630	наконец и	1	1
631	не самый	1	1
632	совершенно не	2	1
633	функцию в	1	1
634	исходя из	2	1
635	на природу	1	1
636	более чем	1	1
637	по наблюдениям	1	1
638	на этой	2	1
639	в данном	7	1
640	этом говорит	2	1
641	у различных	1	1
642	от других	1	1
643	можно установить	5	1
644	силы и	1	1
645	тут и	1	1
646	виду не	1	1
647	тем более	1	1
648	а если	3	1
649	его таким	1	1
650	часто встречается	3	1
651	говорит по	1	1
652	что этот	4	1
653	как целое	1	1
654	вопрос о	4	1
655	не означает	1	1
656	они показывают	3	1
657	словесное выражение	1	1
658	видим что	7	1
659	основные вехи	1	1
660	тех же	2	1
661	которой он	3	1
662	за этими	1	1
663	об одном	1	1
664	очень часто	4	1
665	со всех	1	1
666	он был	1	1
667	собой в	1	1
668	конечно не	3	1
669	и толстой	2	1
670	в роли	1	1
671	близко к	1	1
672	входит в	1	1
673	уже в	1	1
674	не дает	3	1
675	в умении	1	1
676	по сравнению	2	1
677	неотделимо от	1	1
678	здесь можно	10	1
679	примеры показывают	1	1
680	не один	2	1
681	и золотой	1	1
682	это для	1	1
683	теперь к	3	1
684	указывает что	3	1
685	друг друга	6	1
686	наличие в	2	1
687	потому что	8	1
688	в свою	5	1
689	и тем	2	1
690	быть и	3	1
691	от всех	1	1
692	приводящие к	1	1
693	только тогда	2	1
694	и поэтому	1	1
695	толстой очень	1	1
696	в него	3	1
697	оно и	1	1
698	свойств и	1	1
699	некоторые детали	1	1
700	а по	1	1
701	не могло	1	1
702	но она	2	1
703	со стороны	3	1
704	только на	2	1
705	если же	2	1
706	выйти за	2	1
707	которые должны	1	1
708	что эта	2	1
709	для этого	1	1
710	старика и	1	1
711	на его	5	1
712	двух лет	1	1
713	и если	3	1
714	есть и	7	1
715	и та	1	1
716	хотя в	1	1
717	все те	2	1
718	пор не	1	1
719	фюстель де	2	1
720	и что	6	1
721	своей работе	1	1
722	дело не	3	1
723	не занимает	1	1
724	которых она	1	1
725	как если	1	1
726	приходит к	1	1
727	диаметрально противоположные	1	1
728	в сад	1	1
729	его работе	1	1
730	им самим	1	1
731	говорит что	4	1
732	подобного рода	1	1
733	что некоторые	3	1
734	в начале	2	1
735	материалов для	1	1
736	говоря о	1	1
737	из вариантов	2	1
738	это то	1	1
739	сохранила нам	1	1
740	из всей	1	1
741	этой жизни	1	1
742	толстой и	1	1
743	доходит до	2	1
744	часто в	3	1
745	что еще	2	1
746	себя от	1	1
747	самого начала	1	1
748	каждый из	1	1
749	себе в	2	1
750	свою очередь	1	1
751	и наоборот	2	1
752	или иное	1	1
753	уже указывалось	1	1
754	силу но	1	1
755	соображений становится	1	1
756	содержания в	1	1
757	и ту	1	1
758	связанных с	4	1
759	в глаза	2	1
760	очень многих	1	1
761	не случайно	2	1
762	вот этот	1	1
763	принята в	1	1
764	связанной с	2	1
765	и той	2	1
766	имеем в	6	1
767	этого мира	1	1
768	служит не	1	1
769	только наиболее	1	1
770	ни одной	3	1
771	потом в	2	1
772	затем его	1	1
773	так то	1	1
774	на море	1	1
775	или вообще	1	1
776	целом и	1	1
777	отношение к	4	1
778	как мы	11	1
779	со своими	2	1
780	соответствии с	1	1
781	наличие его	1	1
782	все данные	1	1
783	сходные с	1	1
784	же не	2	1
785	к ней	4	1
786	которые его	1	1
787	к двум	1	1
788	наконец что	1	1
789	но по	4	1
790	видим в	3	1
791	это вовсе	1	1
792	не случайное	1	1
793	они всегда	1	1
794	общего с	1	1
795	изучение этих	1	1
796	но вместе	1	1
797	следующее а	1	1
798	свете этих	4	1
799	этих материалов	4	1
800	по которой	2	1
801	бы его	1	1
802	заметить что	2	1
803	к ее	1	1
804	она у	1	1
805	и во	1	1
806	что есть	1	1
807	бы он	1	1
808	и пытается	1	1
809	приводят к	2	1
810	быть в	1	1
811	в ход	1	1
812	находится в	4	1
813	уже не	11	1
814	имеем дело	1	1
815	слова в	1	1
816	ли она	1	1
817	легенды о	2	1
818	сказать не	1	1
819	из моментов	1	1
820	так не	1	1
821	русских народных	1	1
822	он обычно	1	1
823	материал в	1	1
824	на этот	1	1
825	доказывается тем	1	1
826	не имели	1	1
827	может меняться	1	1
828	не представляют	2	1
829	происходит в	4	1
830	и других	1	1
831	как будто	2	1
832	здесь не	6	1
833	когда говорит	1	1
834	представляется как	1	1
835	ли эта	1	1
836	характер этих	2	1
837	силу того	1	1
838	материалов и	1	1
839	увидим ниже	4	1
840	считая этот	1	1
841	на охоте	3	1
842	это в	2	1
843	или не	3	1
844	связаны с	1	1
845	но это	5	1
846	потому и	1	1
847	эти формы	2	1
848	очень разнообразных	1	1
849	с ее	2	1
850	из него	3	1
851	это подтверждается	1	1
852	так говорит	1	1
853	которой мы	1	1
854	ними в	1	1
855	дело обстоит	1	1
856	каждого из	1	1
857	стороны он	1	1
858	он должен	3	1
859	общеизвестно что	1	1
860	характерно что	1	1
861	некоторые черты	1	1
862	тому же	4	1
863	взят из	1	1
864	с возникновением	1	1
865	что на	6	1
866	но характер	1	1
867	образом на	2	1
868	с того	5	1
869	не к	1	1
870	с целью	2	1
871	эту задачу	1	1
872	этому же	3	1
