N	3gram	Trubetskoy	Dialekti
127	они оказались бы	1	1
128	также и то	1	1
129	что все это	1	1
130	и что в	1	1
131	он на самом	1	1
132	ни на каком	1	1
133	себе но она	1	1
134	с ним в	1	1
135	и не будет	2	1
136	говорить о том	1	1
137	что не только	1	1
138	совершенно ясно что	1	1
139	совершенно очевидно что	1	1
140	не вникая в	1	1
141	но при этом	1	1
142	в том случае	4	1
143	богом а не	1	1
144	может и должно	1	1
145	сказать только то	1	1
146	было бы показать	1	1
147	именно так как	1	1
148	может быть ибо	1	1
149	только один из	1	1
150	и таким образом	1	1
151	себя в то	1	1
152	их нисколько не	1	1
153	самом деле ничего	1	1
154	а в том	1	1
155	что оно будет	1	1
156	представление о себе	1	1
157	то ни было	1	1
158	и ни один	1	1
159	и вопрос о	1	1
160	в этих последних	1	1
161	по существу ничем	1	1
162	несмотря на все	1	1
163	как же может	1	1
164	но и к	2	1
165	чем больше в	1	1
166	сделать это она	1	1
167	постольку поскольку она	1	1
168	не просто в	1	1
169	отнюдь не должны	1	1
170	так же и	1	1
171	это как не	1	1
172	если только не	1	1
173	ко всему этому	1	1
174	с другом в	1	1
175	отнюдь не является	1	1
176	уже не на	1	1
177	о себе самом	1	1
178	к своей будущей	1	1
179	даже тогда когда	1	1
180	в том и	2	1
181	к освобождению от	1	1
182	за то что	1	1
183	что это как	1	1
184	могут не быть	1	1
185	вполне похож на	1	1
186	вместе с тем	3	1
187	и во всяком	2	1
188	том и в	2	1
189	он всегда будет	1	1
190	так чтобы все	1	1
191	таит в себе	1	1
192	в том чтобы	1	1
193	заключается в том	1	1
194	но она не	2	1
195	эта точка зрения	1	1
196	существу ничем не	1	1
197	причем все это	1	1
198	ее целиком в	1	1
199	а следовательно и	2	1
200	в полной мере	1	1
201	только в том	2	1
202	в этом и	1	1
203	а между тем	5	1
204	только в виде	1	1
205	это потому что	2	1
206	зависит от того	1	1
207	что в этих	1	1
208	можно сказать только	1	1
209	что и то	1	1
210	ставит себя в	1	1
211	необходимо иметь в	1	1
212	ни одна из	2	1
213	и с точки	1	1
214	может привести только	1	1
215	его жизни и	1	1
216	это она может	1	1
217	мы не знаем	1	1
218	если бы все	1	1
219	и есть самое	1	1
220	только для того	1	1
221	во всех этих	1	1
222	тою разницей что	1	1
223	мы ведь уже	1	1
224	в этом случае	3	1
225	которую можно назвать	1	1
226	с тем чтобы	3	1
227	и говорить что	1	1
228	сих пор мы	1	1
229	на точке зрения	1	1
230	в этом вопросе	1	1
231	том случае если	3	1
232	он с особенной	1	1
233	именно с точки	1	1
234	из которых каждый	2	1
235	прежде всего в	1	1
236	есть по существу	1	1
237	в другом случае	2	1
238	привести только к	1	1
239	тот факт что	2	1
