N	2gram	Vygotskiy_	DiskursI
110	одной из	4	7
111	что и	4	7
112	тому же	2	7
113	его в	7	7
114	к этому	2	7
115	в этой	7	7
116	могут быть	7	7
117	например в	5	7
118	ни в	3	7
119	в процессе	12	7
120	приводит к	10	7
121	перед нами	3	7
122	той же	13	7
123	но это	4	7
124	и для	5	7
125	в пределах	3	7
126	лишь в	3	7
127	в ходе	14	7
128	и ее	3	7
129	и его	14	7
130	не как	1	6
131	одно из	6	6
132	именно в	9	6
133	конечном счете	2	6
134	и того	3	6
135	одна из	2	6
136	никогда не	7	6
137	то в	4	6
138	сказать и	1	6
139	с точки	31	6
140	в ее	7	6
141	в ситуации	7	6
142	в конечном	2	6
143	не знает	3	6
144	во всех	9	6
145	в сущности	16	6
146	и то	10	6
147	имеет место	4	6
148	что он	13	6
149	к его	3	6
150	в которых	3	6
151	в истории	1	6
152	что же	3	6
153	здесь не	1	6
154	одновременно и	3	6
155	дело в	1	6
156	времени и	1	6
157	в одной	6	6
158	тому как	2	6
159	и может	2	6
160	отношение к	8	6
161	одного из	2	6
162	в период	2	6
163	в той	7	5
164	можно говорить	2	5
165	исходя из	1	5
166	в виду	5	5
167	из двух	3	5
168	мысль о	1	5
169	по своим	2	5
170	в ряду	3	5
171	в первую	3	5
172	своей природе	8	5
173	в другом	3	5
174	но они	1	5
175	говорить о	1	5
176	для данного	3	5
177	значительной степени	1	5
178	свою очередь	3	5
179	перед ним	1	5
180	в прошлом	1	5
181	к ним	1	5
182	сказать что	18	5
183	несмотря на	2	5
184	как раз	6	5
185	для своего	1	5
186	так сказать	1	5
187	в сторону	1	5
188	внутренней речи	78	5
189	на этом	4	5
190	но при	1	5
191	с ее	2	5
192	тем что	14	5
193	одного и	3	5
194	во второй	5	5
195	первую очередь	3	5
196	во втором	5	5
197	один из	3	5
198	представляют собой	2	5
199	подобно тому	2	5
200	за пределы	2	5
201	оно не	3	5
202	в свою	3	5
203	в значительной	3	5
204	известной степени	2	5
205	переход от	5	5
206	принадлежит к	2	5
207	при котором	2	5
208	к той	1	5
209	ничего не	2	5
210	того что	27	5
211	в литературе	1	5
212	того как	6	5
213	о нем	1	5
214	здесь в	2	5
215	в ней	5	5
216	и состоит	3	5
217	в их	4	5
218	и потому	3	5
219	в акте	1	5
220	из этих	6	5
221	но она	1	5
222	стороны и	6	5
223	же самое	12	5
224	как будто	1	5
225	не к	1	5
226	в самом	15	4
227	и к	11	4
228	и составляет	2	4
229	в равной	2	4
230	оказывается не	3	4
231	по выражению	2	4
232	в результате	3	4
233	по мере	10	4
234	и само	1	4
235	в первом	6	4
236	или на	1	4
237	и до	3	4
238	его на	1	4
239	отличается от	6	4
240	во всяком	2	4
241	между двумя	5	4
242	чего не	1	4
243	только на	5	4
244	точка зрения	2	4
245	и представляет	1	4
246	что они	11	4
247	привело к	3	4
248	об одном	4	4
249	тем не	4	4
250	аналогии с	1	4
251	связи с	4	4
252	одним из	3	4
253	что не	2	4
254	который по	2	4
255	я не	3	4
256	не есть	4	4
257	по себе	5	4
258	и это	2	4
259	в наше	1	4
260	и тем	10	4
261	как это	7	4
262	должны быть	5	4
263	хотя в	1	4
264	это в	2	4
265	силу своей	1	4
266	и есть	4	4
267	опирается на	2	4
268	жизни а	1	4
269	с ним	5	4
270	из того	7	4
271	не могут	9	4
272	особого рода	1	4
273	между которыми	2	4
274	с ней	3	4
275	сути дела	2	4
276	к другому	5	4
277	для меня	1	4
278	подобного рода	2	4
279	на примере	1	4
280	в данной	1	4
281	и во	5	4
282	до конца	8	4
283	до известной	2	4
284	у них	2	4
285	этом случае	15	4
286	зависит от	3	4
287	того и	2	4
288	мы имеем	3	4
289	не для	2	4
290	во внешнем	1	4
291	есть в	5	4
292	и др	1	4
293	слова не	1	4
294	или в	2	4
295	с той	3	4
296	в какой	6	4
297	по своему	11	4
298	на его	3	4
299	а к	1	4
300	одну из	2	4
301	а по	4	4
302	человеческого сознания	2	4
303	может и	3	4
304	более того	2	4
305	является в	7	3
306	в момент	4	3
307	дело с	3	3
308	но все	2	3
309	к другим	11	3
310	их в	2	3
311	в одно	1	3
312	на первый	1	3
313	тенденция к	6	3
314	с этим	5	3
315	и предполагает	1	3
316	в действительности	3	3
317	вопрос о	9	3
318	речевого акта	1	3
319	в пределе	3	3
320	входит в	3	3
321	словесного выражения	1	3
322	означает не	1	3
323	как на	8	3
324	имеем дело	2	3
325	момент в	3	3
326	речь о	1	3
327	понятие о	1	3
328	в лингвистике	1	3
329	ближе к	2	3
330	и он	4	3
331	и столь	3	3
332	к которому	3	3
333	в опыте	1	3
334	и притом	4	3
335	в которой	16	3
336	к чему	1	3
337	из важнейших	4	3
338	по аналогии	1	3
339	в области	5	3
340	между собой	15	3
341	как у	1	3
342	здесь как	2	3
343	но как	3	3
344	действия в	1	3
345	самому себе	2	3
346	одно и	3	3
347	и что	14	3
348	в тех	1	3
349	в форме	1	3
350	не просто	1	3
351	но так	2	3
352	было бы	12	3
353	его как	1	3
354	о его	3	3
355	и от	6	3
356	ней в	1	3
357	и по	6	3
358	имеет дело	1	3
359	этого термина	2	3
360	они и	2	3
361	них в	1	3
362	в специальном	1	3
363	и вследствие	1	3
364	но также	3	3
365	содержит в	4	3
366	речи как	9	3
367	оказывается в	1	3
368	в структуре	2	3
369	заключается в	14	3
370	себя с	1	3
371	обоих случаях	1	3
372	отношения к	5	3
373	как не	1	3
374	вместе с	19	3
375	не имеет	6	3
376	роли в	1	3
377	о котором	1	3
378	всей своей	1	3
379	он мог	2	3
380	но оно	1	3
381	это и	7	3
382	и более	2	3
383	языка и	6	3
384	это понятие	1	3
385	своей собственной	2	3
386	идет о	3	3
387	на том	2	3
388	слова и	10	3
389	значение для	2	3
390	в первых	1	3
391	на основании	2	3
392	в обоих	1	3
393	в речевой	1	3
394	заметить что	1	3
395	речи в	31	3
396	тем же	8	3
397	как мы	24	3
398	может оказаться	1	3
399	всяком случае	1	3
400	воззрения на	1	3
401	на языке	1	3
402	ему в	1	3
403	они не	2	3
404	том числе	2	3
405	уже в	3	3
406	мы не	10	3
407	еще и	1	3
408	в полном	1	3
409	с их	2	3
410	место в	1	3
411	однако не	2	3
412	а о	1	3
413	в сферу	3	3
414	как целого	1	3
415	и без	2	3
416	за которым	1	3
417	все эти	7	3
418	анекдот в	1	3
419	ли не	3	3
420	в новом	2	3
421	в каждой	4	3
422	об этом	4	3
423	мере в	2	3
424	как показывает	7	3
425	значение так	1	3
426	он говорит	1	3
427	она не	7	3
428	дело не	1	3
429	когда он	2	3
430	в начале	6	3
431	в большинстве	2	3
432	рассматривать как	1	3
433	числе и	2	3
434	к ней	2	3
435	слова в	7	3
436	для этого	4	3
437	интонации и	1	3
438	и наконец	4	3
439	что на	5	3
440	котором он	1	3
441	что было	2	2
442	во всем	4	2
443	мы можем	7	2
444	для всех	2	2
445	различия в	1	2
446	т.е в	1	2
447	все люди	1	2
448	с этой	5	2
449	еще более	1	2
450	что делает	2	2
451	мысли и	13	2
452	те же	1	2
453	принадлежности к	1	2
454	нас в	4	2
455	не являются	1	2
456	из ее	3	2
457	переходит к	4	2
458	в предыдущей	1	2
459	и с	5	2
460	происходит не	1	2
461	за ним	3	2
462	представление о	8	2
463	из той	2	2
464	своем значении	2	2
465	в собственном	4	2
466	только через	1	2
467	всегда в	2	2
468	приходит в	1	2
469	мысли о	1	2
470	собой не	1	2
471	значение не	2	2
472	речь идет	1	2
473	так например	1	2
474	обращение к	1	2
475	исследований и	1	2
476	в центр	2	2
477	не могли	5	2
478	этого понятия	3	2
479	отсюда и	1	2
480	представления о	2	2
481	о которых	3	2
482	в нескольких	1	2
483	для того	24	2
484	и другой	3	2
485	что представляет	1	2
486	характер в	1	2
487	одной и	5	2
488	исключает возможность	1	2
489	с помощью	18	2
490	обращаясь к	1	2
491	к которой	3	2
492	уже как	1	2
493	принадлежит не	1	2
494	самого начала	13	2
495	двумя различными	1	2
496	было сказано	3	2
497	то чтобы	1	2
498	дистанция между	1	2
499	том чтобы	1	2
500	все то	1	2
501	в нашем	6	2
502	на него	1	2
503	слово не	4	2
504	который в	1	2
505	не удивительно	3	2
506	он сам	2	2
507	по поводу	3	2
508	деятельности в	3	2
509	к языку	1	2
510	едва ли	5	2
511	все перечисленные	1	2
512	от ее	3	2
513	своего развития	4	2
514	к нему	5	2
515	всего в	2	2
516	ситуации и	3	2
517	к общему	4	2
518	той мере	2	2
519	этих двух	4	2
520	собой и	1	2
521	в научной	1	2
522	чем по	1	2
523	к их	1	2
524	мышления и	16	2
525	должно быть	3	2
526	время в	3	2
527	при переходе	9	2
528	начала и	1	2
529	чем у	3	2
530	бытия и	1	2
531	с другими	5	2
532	иного рода	1	2
533	как можно	1	2
534	у него	2	2
535	вспомнить о	2	2
536	и развития	3	2
537	отношения между	8	2
538	распространяется на	1	2
539	что она	8	2
540	как его	1	2
541	но для	2	2
542	очевидно что	6	2
543	же как	14	2
544	большинстве случаев	2	2
545	предыдущей главе	1	2
546	должно было	2	2
547	иногда не	1	2
548	себе и	2	2
549	к мысли	5	2
550	а только	2	2
551	в чем	5	2
552	что как	2	2
553	на судьбе	1	2
554	вопроса о	2	2
555	не был	1	2
556	а потом	1	2
557	остается в	2	2
558	в каждом	3	2
559	точкой зрения	1	2
560	проявляется не	2	2
561	появляется в	1	2
562	перехода от	10	2
563	при отсутствии	1	2
564	и собственно	2	2
565	своей внутренней	2	2
566	речи и	36	2
567	в случае	5	2
568	но зато	1	2
569	не приходится	1	2
570	в современной	2	2
571	первого и	1	2
572	не совпадает	5	2
573	целом и	1	2
574	только с	2	2
575	в поведении	1	2
576	в первой	3	2
577	необходимо чтобы	2	2
578	они были	1	2
579	его к	2	2
580	а как	1	2
581	она оказывается	1	2
582	развития в	5	2
583	мы видели	10	2
584	на деле	2	2
585	а потому	1	2
586	речевой деятельности	7	2
587	в основном	4	2
588	о коммуникативной	1	2
589	как к	4	2
590	его с	3	2
591	на ее	2	2
592	и при	2	2
593	и должно	1	2
594	удивительно что	1	2
595	из которых	3	2
596	поэтому в	2	2
597	интерес к	2	2
598	в отношении	9	2
599	и делает	2	2
600	том и	3	2
601	первый и	1	2
602	о природе	9	2
603	если бы	8	2
604	самом деле	6	2
605	самим собой	2	2
606	ни о	1	2
607	с таким	3	2
608	стороны это	1	2
609	ни одно	1	2
610	одновременно с	1	2
611	но отнюдь	1	2
612	в памяти	2	2
613	от его	2	2
614	себя и	2	2
615	ключом к	2	2
616	области речевого	1	2
617	в любой	2	2
618	одним и	2	2
619	время и	1	2
620	отнести к	1	2
621	заключать в	2	2
622	зрения как	2	2
623	мы его	1	2
624	стадии развития	1	2
625	не должно	1	2
626	не находя	1	2
627	на основе	5	2
628	два полюса	1	2
629	и теперь	1	2
630	в значении	2	2
631	отношении к	4	2
632	к одному	1	2
633	целый ряд	6	2
634	не представляет	3	2
635	и той	5	2
636	мышления но	2	2
637	со своими	1	2
638	всякий раз	3	2
639	на этот	2	2
640	этого слова	5	2
641	к предмету	6	2
642	в и	1	2
643	друг друга	9	2
644	в особом	1	2
645	в самой	3	2
646	только о	3	2
647	во внутреннем	1	2
648	могли быть	2	2
649	одних и	1	2
650	в любви	2	2
651	ответ на	3	2
652	но на	3	2
653	это делает	1	2
654	значение в	3	2
655	не поддается	1	2
656	в переживании	1	2
657	может не	1	2
658	возникает в	3	2
659	все это	5	2
660	он как	1	2
661	более поздней	1	2
662	что с	7	2
663	с достаточной	1	2
664	ее в	11	2
665	видеть в	1	2
666	возможно только	4	2
667	как нечто	1	2
668	присущих ему	1	2
669	другого в	1	2
670	что является	2	2
671	просто как	2	2
672	то к	1	2
673	речи это	4	2
674	за этим	1	2
675	себя а	1	2
676	по существу	2	2
677	которое было	2	2
678	анна каренина	1	2
679	случаях когда	1	2
680	с некоторыми	1	2
681	является не	4	2
682	на фоне	3	2
683	к своему	1	2
684	это было	2	2
685	вовсе не	3	2
686	за его	1	2
687	и вообще	3	2
688	тем более	1	2
689	в меру	9	2
690	и другого	2	2
691	как формы	1	2
692	чужой речи	1	2
693	которого и	1	2
694	с самого	13	2
695	он ни	1	2
696	переходе от	8	2
697	не по	7	2
698	нельзя не	2	2
699	обстоит дело	2	2
700	мы должны	7	2
701	ибо это	1	2
702	и их	7	2
703	к области	1	2
704	заключает в	2	2
705	них общая	1	2
706	человека с	1	2
707	с понятием	1	2
708	сложившийся в	1	2
709	решающую роль	1	2
710	и вне	1	2
711	личного опыта	1	2
712	такой же	4	2
713	языка с	2	2
714	речи не	7	2
715	на то	5	2
716	включает в	2	2
717	и только	7	2
718	не могло	3	2
719	за счет	4	2
720	это отнюдь	1	2
721	есть не	3	2
722	для другого	1	2
723	с которыми	3	1
724	собой феномен	1	1
725	мы обратимся	1	1
726	уже во	1	1
727	самых сложных	1	1
728	без чего	1	1
729	протекает в	2	1
730	новое и	1	1
731	и другие	1	1
732	пределах одного	1	1
733	он вдруг	1	1
734	к сожалению	1	1
735	обращает внимание	1	1
736	для нее	3	1
737	что если	2	1
738	мы и	5	1
739	к словесному	1	1
740	что всякая	1	1
741	всего на	1	1
742	разговор двух	1	1
743	самого себя	1	1
744	к этой	2	1
745	и самому	1	1
746	не самой	1	1
747	степени как	1	1
748	движением мысли	1	1
749	которых возникает	1	1
750	тому что	14	1
751	даже в	2	1
752	быть уже	1	1
753	этом заключается	2	1
754	для возникновения	2	1
755	в разных	6	1
756	прошлом она	1	1
757	кроме того	1	1
758	понимание предполагает	1	1
759	в большей	2	1
760	по общему	1	1
761	как говорит	6	1
762	которые по	1	1
763	язык как	1	1
764	другое в	1	1
765	приводящее к	1	1
766	как действительного	1	1
767	его от	2	1
768	само себя	1	1
769	в правильности	1	1
770	этом направлении	1	1
771	по способу	1	1
772	структуры в	3	1
773	выводу о	1	1
774	те свойства	1	1
775	как она	6	1
776	стоит в	1	1
777	случае в	4	1
778	с аналогичной	1	1
779	в отсутствии	1	1
780	от одного	3	1
781	вещь в	1	1
782	к существенным	1	1
783	речи хотя	2	1
784	и там	3	1
785	всей их	1	1
786	значении и	1	1
787	что пройдет	1	1
788	к более	3	1
789	особое отношение	1	1
790	в речи	6	1
791	которая однако	1	1
792	исходить из	2	1
793	том или	1	1
794	может функционировать	1	1
795	и должен	1	1
796	действия а	1	1
797	с тем	8	1
798	в детских	1	1
799	движется в	1	1
800	к самому	2	1
801	письменной речи	14	1
802	общими для	1	1
803	в цепи	1	1
804	а именно	1	1
805	поэтому диалог	1	1
806	может существовать	2	1
807	при таком	2	1
808	эти аспекты	1	1
809	случае по	1	1
810	и слово	4	1
811	до самых	1	1
812	есть то	4	1
813	в это	1	1
814	меняет свой	1	1
815	что оба	2	1
816	при помощи	1	1
817	их нельзя	1	1
818	культуры в	1	1
819	на старом	1	1
820	не имели	1	1
821	все их	1	1
822	на одном	1	1
823	не удается	1	1
824	на все	1	1
825	вступая в	1	1
826	действительности в	3	1
827	стрекоза и	1	1
828	в такой	6	1
829	оно имеет	2	1
830	которые не	1	1
831	еще от	1	1
832	при наличии	1	1
833	восприятия и	3	1
834	не существует	1	1
835	ее к	1	1
836	и овладение	1	1
837	в исследование	1	1
838	речью и	3	1
839	о чем-то	1	1
840	по тем	3	1
841	которой он	2	1
842	от целого	1	1
843	раз и	1	1
844	человека не	1	1
845	что всякое	2	1
846	между вещами	1	1
847	символическое значение	1	1
848	начиная от	1	1
849	она могла	1	1
850	имеет в	4	1
851	максимума в	1	1
852	значения слова	10	1
853	но даже	2	1
854	понятия в	5	1
855	развития с	1	1
856	в каких	1	1
857	но эти	2	1
858	остается неизменным	1	1
859	с другим	3	1
860	в этот	3	1
861	могут не	4	1
862	речи понятие	1	1
863	определенную позицию	1	1
864	источником эгоцентрической	1	1
865	двух или	1	1
866	должна была	1	1
867	которых является	1	1
868	понимания при	1	1
869	и стали	1	1
870	взаимоотношения с	1	1
871	не об	1	1
872	втором случае	5	1
873	но имеют	1	1
874	и родного	1	1
875	на пути	1	1
876	приходит к	1	1
877	вещами и	1	1
878	значение чем	1	1
879	была определена	1	1
880	определяющих природу	1	1
881	в ранних	1	1
882	в игру	1	1
883	для своей	1	1
884	начала на	1	1
885	этого переживания	1	1
886	в смысле	9	1
887	в отсутствие	1	1
888	но мне	1	1
889	и те	1	1
890	не что	1	1
891	и внутренней	3	1
892	от той	1	1
893	особенно отчетливо	1	1
894	от своей	1	1
895	так же	26	1
896	отношений с	2	1
897	даже с	2	1
898	последние как	1	1
899	что те	1	1
900	пути от	1	1
901	с понятиями	1	1
902	друг на	2	1
903	основываясь на	1	1
904	некоторое время	1	1
905	особую и	2	1
906	и еще	1	1
907	с нарастанием	1	1
908	тенденцию к	4	1
909	если это	1	1
910	этим моментам	1	1
911	всех областях	1	1
912	впрочем в	1	1
913	которое так	1	1
914	наряду с	2	1
915	ключ к	3	1
916	такая же	1	1
917	быть в	1	1
918	путь от	1	1
919	находится в	3	1
920	речь не	6	1
921	отношения в	1	1
922	ибо она	1	1
923	теории и	1	1
924	все многообразие	1	1
925	оно представляет	2	1
926	без которой	1	1
927	мере развития	5	1
928	и заслуживает	1	1
929	определенной области	1	1
930	от них	1	1
931	в сфере	8	1
932	содержащегося в	1	1
933	на котором	4	1
934	возникает и	1	1
935	и теоретически	3	1
936	к этим	1	1
937	в системе	3	1
938	этом же	1	1
939	чем это	5	1
940	то о	5	1
941	но сама	1	1
942	искусственных понятий	1	1
943	в заключение	2	1
944	действительно в	1	1
945	в какой-либо	1	1
946	и муравей	2	1
947	на них	1	1
948	не имеющих	1	1
949	восприятии и	1	1
950	говорит как	1	1
951	создают в	1	1
952	их мысли	1	1
953	внутренней жизни	1	1
954	представить себе	5	1
955	только не	14	1
956	особенности как	1	1
957	и мы	1	1
958	отношении в	1	1
959	и тождества	1	1
960	как такового	2	1
961	и большая	1	1
962	т.е по	1	1
963	что иное	1	1
964	того положения	1	1
965	после того	1	1
966	речевую форму	1	1
967	собой продукт	1	1
968	образующих его	1	1
969	начале нашей	1	1
970	участники которого	1	1
971	до минимума	1	1
972	тенденции к	5	1
973	не принадлежит	1	1
974	внутренней природе	1	1
975	в состоянии	4	1
976	в совершенно	3	1
977	духовный акт	2	1
978	теснее чем	1	1
979	представлено как	1	1
980	рассматривать его	1	1
981	состоящий в	1	1
982	возникающих в	1	1
983	от понятия	3	1
984	параллельно с	1	1
985	является величайшей	1	1
986	они в	1	1
987	к определенному	2	1
988	и будет	1	1
989	согласно которому	1	1
990	они будут	2	1
991	он несет	1	1
992	и развитие	1	1
993	там и	1	1
994	делает это	1	1
995	сказать словами	1	1
996	уступает место	1	1
997	противоположную сторону	1	1
998	входят в	2	1
999	чем в	5	1
1000	не совпадают	7	1
1001	правильного понимания	1	1
1002	все необходимые	1	1
1003	иначе чем	3	1
1004	и сочетания	1	1
1005	и отношения	3	1
1006	не говорит	1	1
1007	что его	2	1
1008	но совершенно	2	1
1009	про себя	2	1
1010	в представлении	1	1
1011	есть само	1	1
1012	снизу вверх	4	1
1013	в понятии	5	1
1014	как новый	1	1
1015	развития как	2	1
1016	пример из	1	1
1017	в конце	5	1
1018	в таком	2	1
1019	и во-вторых	4	1
1020	и движется	1	1
1021	между этими	3	1
1022	оно в	1	1
1023	исторического развития	3	1
1024	которые еще	1	1
1025	учение о	3	1
1026	в связи	1	1
1027	ситуации которая	1	1
1028	между ними	8	1
1029	в установлении	1	1
1030	явление природы	1	1
1031	и именно	1	1
1032	себя как	1	1
1033	к прежнему	1	1
1034	без которого	1	1
1035	он для	1	1
1036	но этому	1	1
1037	положения вещей	1	1
1038	значения эти	1	1
1039	лежит не	1	1
1040	от этого	3	1
1041	то при	1	1
1042	дважды в	1	1
1043	в двух	2	1
1044	благодаря тому	2	1
1045	и следовательно	8	1
1046	в новый	2	1
1047	достигает своего	2	1
1048	как ряд	1	1
1049	из одного	2	1
1050	своей мысли	1	1
1051	по характеру	1	1
1052	а понимание	1	1
1053	как одной	1	1
1054	в других	2	1
1055	но к	1	1
1056	сих пор	6	1
1057	бы в	7	1
1058	время речь	1	1
1059	ребенка мы	3	1
1060	контакт между	1	1
1061	высказывание не	1	1
1062	равной мере	2	1
1063	всех видов	1	1
1064	существенным недоразумениям	1	1
1065	должен был	2	1
1066	только от	1	1
1067	становится внутренней	1	1
1068	что такое	2	1
1069	ибо только	1	1
1070	если оно	2	1
1071	уже сказано	1	1
1072	возникает из	6	1
1073	не означает	4	1
1074	они же	1	1
1075	разрыв между	4	1
1076	собой такое	1	1
1077	и осмысления	1	1
1078	делает его	1	1
1079	в мысль	2	1
1080	очень часто	2	1
1081	в скрытом	1	1
1082	другом и	1	1
1083	в работе	1	1
1084	этих трех	1	1
1085	слово представляет	2	1
1086	таков был	1	1
1087	представляя собой	1	1
1088	идей и	1	1
1089	в ответ	3	1
1090	в развитии	27	1
1091	не мог	2	1
1092	на чем	1	1
1093	рассуждать исходя	1	1
1094	всех других	1	1
1095	которых по	1	1
1096	и является	5	1
1097	погружен в	1	1
1098	природа самого	1	1
1099	в приведенном	1	1
1100	к ее	1	1
1101	сложный процесс	1	1
1102	но только	5	1
1103	его жизнь	1	1
1104	этом смысле	2	1
1105	проникнуть в	1	1
1106	и образов	1	1
1107	целого но	1	1
1108	должны были	2	1
1109	когда мы	2	1
1110	которого в	1	1
1111	второе значение	1	1
1112	этот период	2	1
1113	он еще	1	1
1114	как известно	6	1
1115	встать на	1	1
1116	все дело	1	1
1117	когда внутреннее	1	1
1118	функций и	2	1
1119	известном смысле	2	1
1120	мы называем	2	1
1121	возможности для	1	1
1122	это приводит	1	1
1123	связь по	1	1
1124	этих аспектов	1	1
1125	приводят к	2	1
1126	но прежде	1	1
1127	с теоретической	2	1
1128	которое мы	4	1
1129	на отдельные	1	1
1130	даже если	2	1
1131	и письма	1	1
1132	так что	8	1
1133	образом в	5	1
1134	однако по	1	1
1135	во внутреннюю	4	1
1136	речи при	3	1
1137	речи именно	5	1
1138	есть все	1	1
1139	формы и	1	1
1140	из этого	4	1
1141	процесса и	2	1
1142	в образовании	2	1
1143	оно может	2	1
1144	там где	7	1
1145	более что	1	1
1146	во время	2	1
1147	означает что	1	1
1148	главная причина	1	1
1149	как без	1	1
1150	не случайным	1	1
1151	к истокам	1	1
1152	где мы	2	1
1153	пришел к	1	1
1154	на слово	1	1
1155	полностью совпадает	1	1
1156	одном отношении	1	1
1157	были бы	5	1
1158	от нее	3	1
1159	так ли	1	1
1160	связи и	3	1
1161	от до	1	1
1162	до сих	6	1
1163	и здесь	5	1
1164	всем своим	1	1
1165	воплощении в	1	1
1166	речи что	1	1
1167	мышлением в	1	1
1168	как таковой	1	1
1169	сказано в	1	1
1170	понятие и	2	1
1171	для каждой	3	1
1172	возникать и	1	1
1173	речи но	12	1
1174	мы назвали	1	1
1175	как учение	1	1
1176	в воображаемом	1	1
1177	в случаях	2	1
1178	почти не	1	1
1179	ним и	1	1
1180	если же	2	1
1181	оно было	1	1
1182	не идет	1	1
1183	свои особые	1	1
1184	и старый	1	1
1185	же образом	1	1
1186	что это	7	1
1187	своей сущности	1	1
1188	не были	1	1
1189	никак не	5	1
1190	сам по	2	1
1191	одном и	4	1
1192	переходит от	2	1
1193	первых двух	1	1
1194	о которой	2	1
1195	мы в	3	1
1196	заключающимся в	1	1
1197	более глубокое	1	1
1198	утверждает что	1	1
1199	их как	2	1
1200	к выводу	4	1
1201	смысле можно	2	1
1202	для них	1	1
1203	первых же	1	1
1204	связывается с	1	1
1205	показать на	1	1
1206	себе оба	1	1
1207	исследования как	1	1
1208	и создает	1	1
1209	можно было	7	1
1210	в более	1	1
1211	со всеми	2	1
1212	и приобретает	2	1
1213	начинается с	2	1
1214	с данным	1	1
1215	до этого	1	1
1216	форм речи	1	1
1217	со времен	1	1
1218	которое как	1	1
1219	между мыслью	5	1
1220	собой скорее	2	1
1221	что у	4	1
1222	этот род	1	1
1223	превратилось в	1	1
1224	как при	1	1
1225	обозначить как	1	1
1226	всем протяжении	4	1
1227	устная речь	1	1
1228	раскрывается перед	1	1
1229	то время	8	1
1230	значения и	3	1
1231	себе дорогу	1	1
1232	может стать	2	1
1233	для каждого	2	1
1234	возникает как	1	1
1235	в слове	11	1
1236	о двух	1	1
1237	никто не	2	1
1238	дело идет	1	1
1239	никем не	2	1
1240	в словах	1	1
1241	в восприятии	1	1
1242	бы не	1	1
1243	говорим только	1	1
1244	возможность перехода	1	1
1245	поэзии и	2	1
1246	нечто большее	1	1
1247	в противоположную	1	1
1248	том как	2	1
1249	представляли собой	1	1
1250	сравнению с	21	1
1251	именно поэтому	3	1
1252	в родном	6	1
1253	зависимости от	6	1
1254	в известном	2	1
1255	говорить и	1	1
1256	друг от	3	1
1257	которая не	1	1
1258	в каком	2	1
1259	своем собственном	1	1
1260	этого движения	1	1
1261	не оставляют	1	1
1262	эта особенность	1	1
1263	было он	1	1
1264	между полюсами	2	1
1265	его и	2	1
1266	понятий не	4	1
1267	этом пункте	1	1
1268	ряду других	2	1
1269	является центральным	2	1
1270	все три	1	1
1271	является также	1	1
1272	их самих	1	1
1273	они ведут	1	1
1274	к чистой	1	1
1275	что сила	1	1
1276	в слово	1	1
1277	оба эти	10	1
1278	и заключается	3	1
1279	то и	5	1
1280	развития человеческого	1	1
1281	связана с	4	1
1282	наконец в	3	1
1283	того чтобы	26	1
1284	на друга	2	1
1285	лежат в	1	1
1286	яркие примеры	1	1
1287	по сравнению	23	1
1288	в зоне	2	1
1289	совершается как	3	1
1290	в отдельности	1	1
1291	основе этого	1	1
1292	этом пути	1	1
1293	и второй	1	1
1294	примере это	1	1
