N	2gram	Losev_Prob	Komedia
129	в глазах	1	10
130	с его	3	10
131	ничего не	20	10
132	хоть и	1	10
133	мы не	6	10
134	на его	2	10
135	тем более	13	10
136	еще в	2	10
137	отношение к	1	10
138	же в	5	10
139	в целом	1	10
140	все что	2	9
141	но все	5	9
142	в своей	8	9
143	больше чем	2	9
144	одной стороны	4	9
145	говорить о	14	9
146	и еще	3	9
147	тому что	6	9
148	время как	2	9
149	только в	19	9
150	друг друга	1	9
151	в тех	2	9
152	даже не	3	9
153	о его	2	9
154	и по	3	9
155	независимо от	2	9
156	однако в	2	9
157	того как	3	9
158	а также	6	9
159	вовсе не	60	9
160	в ней	1	9
161	и особенно	4	9
162	с этой	1	8
163	другой стороны	7	8
164	что ни	3	8
165	г в	2	8
166	то это	3	8
167	по поводу	6	8
168	что у	1	8
169	такого рода	20	8
170	не было	7	8
171	не знает	4	8
172	бы в	3	8
173	во всех	9	8
174	то ни	3	8
175	можно было	8	8
176	что для	4	8
177	первую очередь	1	8
178	если не	6	8
179	в которых	4	8
180	да и	11	8
181	в течение	1	8
182	тех пор	4	8
183	связи с	8	8
184	возможно что	1	8
185	по содержанию	3	8
186	меньше всего	3	8
187	по своему	14	8
188	и других	1	8
189	с самого	3	8
190	как он	4	8
191	при всем	1	8
192	в в	2	8
193	и ее	9	8
194	место в	2	8
195	и к	2	7
196	в результате	6	7
197	в этих	7	7
198	если в	2	7
199	во всяком	18	7
200	в первую	1	7
201	вопрос о	4	7
202	хотя бы	15	7
203	в другом	2	7
204	самого начала	2	7
205	бы то	2	7
206	что они	5	7
207	в н	2	7
208	ни было	1	7
209	х годов	1	7
210	в связи	7	7
211	и это	13	7
212	в других	5	7
213	так или	7	7
214	себя внимание	1	7
215	и тот	2	7
216	в себе	16	7
217	до начала	1	7
218	к его	2	7
219	это время	1	7
220	не имеет	8	7
221	не является	12	7
222	из этих	5	7
223	и поэтому	2	7
224	мы знаем	1	7
225	и во	4	7
226	до конца	1	7
227	но если	6	7
228	всяком случае	11	7
229	для нас	11	7
230	со своим	1	7
231	должен был	1	7
232	или иначе	7	7
233	этот раз	2	7
234	само собой	3	7
235	отнюдь не	15	7
236	и о	11	7
237	конце концов	11	7
238	говоря уже	6	6
239	даже в	2	6
240	его от	4	6
241	в виду	10	6
242	с собой	3	6
243	в своих	3	6
244	в дальнейшем	5	6
245	представляет собой	2	6
246	уже о	5	6
247	не мог	1	6
248	не зная	1	6
249	с точки	3	6
250	не хочет	3	6
251	что не	8	6
252	о которых	6	6
253	на этом	1	6
254	не дает	1	6
255	и тем	16	6
256	не приходится	2	6
257	могут быть	2	6
258	в силу	2	6
259	с и	2	6
260	на ее	1	6
261	в сущности	2	6
262	никто не	2	6
263	а не	21	6
264	нет и	5	6
265	в и	2	6
266	в области	8	6
267	тем не	25	6
268	том числе	2	6
269	здесь в	4	6
270	из числа	2	6
271	или в	5	6
272	что к	2	6
273	в какой	1	6
274	и как	10	6
275	на то	12	6
276	это было	3	6
277	в уже	1	6
278	не говоря	8	6
279	человека в	1	6
280	до тех	4	6
281	а по	1	6
282	на это	1	6
283	как будто	6	6
284	больше того	1	6
285	для всех	3	5
286	из всех	1	5
287	в первом	2	5
288	за ним	1	5
289	именно в	5	5
290	его на	1	5
291	что по	1	5
292	роль в	2	5
293	в это	2	5
294	в действительности	5	5
295	а на	1	5
296	к ним	1	5
297	сказать что	33	5
298	все время	3	5
299	который в	1	5
300	тем же	2	5
301	себя в	1	5
302	никогда не	8	5
303	представить себе	1	5
304	и мы	1	5
305	последние десятилетия	3	5
306	в ее	3	5
307	после этого	4	5
308	но он	3	5
309	одним из	2	5
310	можно судить	2	5
311	между собой	5	5
312	что их	4	5
313	в каждом	1	5
314	т д	12	5
315	не могла	1	5
316	друг другу	2	5
317	даже если	4	5
318	и от	3	5
319	не так	1	5
320	представление о	6	5
321	известно что	1	5
322	что это	4	5
323	здесь нет	3	5
324	за пределы	6	5
325	том как	2	5
326	признать что	1	5
327	конечно не	3	5
328	да еще	1	5
329	и если	9	5
330	и теперь	1	5
331	только один	3	5
332	же самое	9	5
333	той же	2	5
334	что я	1	5
335	в сознании	5	5
336	здесь и	1	5
337	этом отношении	2	5
338	это не	7	5
339	мы имеем	3	5
340	он и	8	5
341	же не	1	5
342	по существу	2	5
343	и без	6	5
344	к своему	2	5
345	в следующем	1	5
346	и я	1	5
347	раз в	1	5
348	ему не	1	5
349	речи о	1	5
350	отказаться от	2	5
351	от того	2	5
352	что из	1	5
353	жизни и	1	5
354	в период	1	5
355	для этого	5	5
356	что на	4	5
357	мира в	2	5
358	в той	2	4
359	к числу	1	4
360	тем как	1	4
361	нас в	4	4
362	требует от	2	4
363	собой разумеется	1	4
364	чтобы в	1	4
365	из самых	3	4
366	например в	2	4
367	правда в	3	4
368	их в	6	4
369	по тому	2	4
370	всякого рода	3	4
371	из других	2	4
372	времени в	2	4
373	из себя	1	4
374	самом начале	1	4
375	с большим	2	4
376	одна из	4	4
377	от ее	1	4
378	ближе к	2	4
379	том чтобы	1	4
380	и столь	1	4
381	к их	1	4
382	к человеку	1	4
383	в состоянии	2	4
384	это обстоятельство	3	4
385	одно из	2	4
386	это слово	1	4
387	не о	7	4
388	прежде чем	3	4
389	как его	2	4
390	в последние	3	4
391	я не	1	4
392	же как	2	4
393	выражение в	1	4
394	и речи	3	4
395	здесь мы	1	4
396	что эта	2	4
397	по своей	1	4
398	с которым	1	4
399	образом в	1	4
400	из этого	2	4
401	не случайно	1	4
402	к сожалению	6	4
403	был бы	6	4
404	не на	4	4
405	одновременно с	1	4
406	стороны и	3	4
407	за свое	1	4
408	бы не	4	4
409	нет ничего	12	4
410	что мы	23	4
411	то и	7	4
412	в поисках	2	4
413	большей частью	5	4
414	каждый из	3	4
415	что же	18	4
416	в более	1	4
417	ничем не	2	4
418	этой области	5	4
419	хотя в	3	4
420	многие из	2	4
421	что с	2	4
422	в средней	1	4
423	у нас	31	4
424	чем же	2	4
425	все равно	7	4
426	в свои	1	4
427	а то	2	4
428	с их	1	4
429	впрочем не	1	4
430	времени и	1	4
431	что ему	1	4
432	по его	3	4
433	или менее	7	4
434	такой же	1	4
435	мог бы	1	4
436	с полным	1	4
437	и их	4	4
438	не следует	1	4
439	в пределах	2	4
440	далеко не	9	4
441	чтобы не	3	4
442	в число	1	4
443	которые в	4	4
444	бы он	2	4
445	для характеристики	1	4
446	из которой	1	4
447	в основе	4	4
448	от него	1	3
449	к этой	2	3
450	или по	5	3
451	необходимое для	1	3
452	до самого	1	3
453	сам автор	1	3
454	в году	1	3
455	по себе	20	3
456	более или	7	3
457	или на	3	3
458	если он	1	3
459	выясняется что	2	3
460	только для	3	3
461	поставленной в	1	3
462	не столь	2	3
463	сам же	1	3
464	при всей	1	3
465	о любви	2	3
466	видно что	2	3
467	представления о	1	3
468	только на	13	3
469	людей и	1	3
470	и внутренней	1	3
471	всего этого	1	3
472	ни одного	1	3
473	как на	3	3
474	в нашем	3	3
475	находится в	2	3
476	для понимания	2	3
477	что именно	1	3
478	речь о	1	3
479	нет никаких	2	3
480	этом же	1	3
481	этих двух	2	3
482	время и	2	3
483	если у	1	3
484	для своего	3	3
485	для них	5	3
486	и притом	6	3
487	отношения к	2	3
488	в таком	18	3
489	обстоятельство что	1	3
490	ясно только	1	3
491	от этого	2	3
492	а его	2	3
493	в греческом	1	3
494	в эту	2	3
495	на себе	1	3
496	не был	4	3
497	остается в	1	3
498	внешней и	1	3
499	а с	1	3
500	ли это	2	3
501	было только	1	3
502	для этой	2	3
503	ни одно	1	3
504	какой мере	1	3
505	не раз	2	3
506	могла бы	1	3
507	он в	2	3
508	не один	1	3
509	и есть	7	3
510	роль играет	1	3
511	если они	1	3
512	сказать о	2	3
513	в какой-то	3	3
514	еще одно	1	3
515	является конечно	1	3
516	мы видели	1	3
517	от греческого	1	3
518	к одной	1	3
519	место среди	1	3
520	его с	1	3
521	для себя	9	3
522	о которой	1	3
523	мы в	4	3
524	не могут	6	3
525	не мешает	2	3
526	не более	1	3
527	мы понимаем	1	3
528	если это	2	3
529	быть даже	2	3
530	судить по	1	3
531	по собственному	1	3
532	как о	4	3
533	связанные с	1	3
534	друг от	1	3
535	его и	1	3
536	в хронологическом	1	3
537	совершенно не	7	3
538	и более	4	3
539	совсем другой	2	3
540	относится к	6	3
541	и и	1	3
542	и уже	4	3
543	за своего	1	3
544	было и	2	3
545	если мы	16	3
546	только при	1	3
547	том же	1	3
548	его для	2	3
549	казалось бы	11	3
550	в самой	3	3
551	нет ни	1	3
552	сам он	1	3
553	и типов	1	3
554	на что	3	3
555	бы на	1	3
556	не являются	8	3
557	мы находим	2	3
558	в виде	20	3
559	однако не	3	3
560	от друга	1	3
561	и эта	1	3
562	указывает на	16	3
563	сведения о	1	3
564	этой цели	1	3
565	и вовсе	7	3
566	является не	4	3
567	один и	1	3
568	нисколько не	3	3
569	должен быть	1	3
570	и таким	1	3
571	в одной	1	3
572	ко всему	1	3
573	и потому	3	3
574	сам не	1	3
575	он говорит	2	3
576	она не	5	3
577	но при	2	3
578	только как	2	3
579	то обстоятельство	1	3
580	не с	1	3
581	конечно в	2	3
582	на всю	2	3
583	идет речь	2	3
584	ведь мы	1	3
585	в рамках	1	3
586	числе и	2	3
587	они не	1	3
588	будто бы	4	3
589	и самого	5	3
590	же можно	1	3
591	по этому	6	3
592	в античной	1	3
593	все еще	5	3
594	только после	3	3
595	это в	3	3
596	ли в	1	3
597	если она	1	3
598	ни разу	1	3
599	в известной	2	3
600	вплоть до	1	3
601	не к	1	3
602	женщины в	1	2
603	с которыми	4	2
604	находим в	1	2
605	философии и	4	2
606	в душе	1	2
607	в настоящем	1	2
608	и очень	3	2
609	же и	4	2
610	лет назад	3	2
611	вообще говоря	5	2
612	за последние	2	2
613	и был	1	2
614	говорит о	4	2
615	не как	2	2
616	точно так	7	2
617	остановиться на	1	2
618	начала х	1	2
619	в широких	1	2
620	или для	1	2
621	ни одна	2	2
622	как об	1	2
623	к каким	1	2
624	к которой	1	2
625	превращается в	1	2
626	разговоре с	1	2
627	к самому	2	2
628	в собственном	1	2
629	в порядке	1	2
630	и те	2	2
631	прошлого века	1	2
632	и достаточно	2	2
633	почти все	1	2
634	поскольку он	2	2
635	перед собой	1	2
636	связанного с	1	2
637	как только	3	2
638	приравнивается к	1	2
639	на первый	5	2
640	как ее	2	2
641	это опять	3	2
642	которой он	4	2
643	указания на	1	2
644	начиная от	1	2
645	в противоположность	1	2
646	и следовательно	6	2
647	выводы о	1	2
648	что речь	1	2
649	для которого	4	2
650	не вполне	4	2
651	друг на	1	2
652	с какими-нибудь	1	2
653	то чтобы	1	2
654	вернуться к	1	2
655	отношений и	1	2
656	чтобы они	1	2
657	без всякого	5	2
658	они должны	2	2
659	в основу	1	2
660	под влиянием	1	2
661	как от	1	2
662	что все	9	2
663	в зависимости	2	2
664	из трех	1	2
665	что даже	1	2
666	словом если	1	2
667	а мы	1	2
668	мало кто	2	2
669	образом на	1	2
670	случае в	1	2
671	которую можно	1	2
672	то в	6	2
673	единственной целью	1	2
674	мы видим	2	2
675	собой и	3	2
676	она и	1	2
677	том насколько	1	2
678	главную роль	1	2
679	жизни так	1	2
680	х гг	1	2
681	но еще	2	2
682	слов в	1	2
683	в с	2	2
684	к выводу	1	2
685	я взял	1	2
686	и сама	2	2
687	с другими	6	2
688	как можно	1	2
689	отношения между	2	2
690	из людей	1	2
691	это касается	1	2
692	и можно	3	2
693	этим и	1	2
694	стали бы	1	2
695	вещей и	1	2
696	я и	2	2
697	подобно тому	2	2
698	и она	1	2
699	по одному	1	2
700	между прочим	3	2
701	слишком много	1	2
702	его жизни	1	2
703	представляется нам	2	2
704	слово в	2	2
705	же касается	3	2
706	в смысле	2	2
707	человека а	2	2
708	а для	1	2
709	чтобы понять	3	2
710	а потом	2	2
711	времени а	1	2
712	слов или	1	2
713	однако и	4	2
714	мы уже	8	2
715	ту же	1	2
716	совсем не	9	2
717	является его	1	2
718	на чем	2	2
719	если же	4	2
720	за ними	1	2
721	и та	2	2
722	и является	9	2
723	чем больше	4	2
724	начинается с	1	2
725	у вас	2	2
726	доходит до	1	2
727	сцене но	1	2
728	этот вопрос	2	2
729	вот в	2	2
730	при первом	1	2
731	с такими	3	2
732	не сам	1	2
733	общего с	10	2
734	бы его	3	2
735	наконец из	1	2
736	них не	1	2
737	или может	4	2
738	в общем	5	2
739	с ее	1	2
740	гораздо более	6	2
741	понять что	1	2
742	не будет	11	2
743	образом и	3	2
744	да не	1	2
745	самым существенным	1	2
746	них в	1	2
747	его из	1	2
748	в основном	1	2
749	должна быть	2	2
750	которых мы	2	2
751	в жизни	3	2
752	с такой	1	2
753	и при	4	2
754	содержания и	2	2
755	никак не	13	2
756	сводится к	3	2
757	совсем иначе	1	2
758	со всеми	2	2
759	с целью	4	2
760	достаточно ясно	1	2
761	о содержании	1	2
762	общей форме	2	2
763	не считать	1	2
764	этом смысле	8	2
765	и такая	1	2
766	для каждого	2	2
767	не означает	1	2
768	и так	2	2
769	себя и	1	2
770	надо считать	1	2
771	ли он	2	2
772	о котором	4	2
773	в известном	1	2
774	знает что	1	2
775	нет в	1	2
776	к другому	1	2
777	в которые	1	2
778	в семье	1	2
779	перед нами	7	2
780	тоже по	1	2
781	художественный образ	9	2
782	их самих	1	2
783	что наши	1	2
784	и содержит	1	2
785	положение дел	1	2
786	это только	4	2
787	а может	3	2
788	зависимости от	2	2
789	слова и	5	2
790	с которой	3	2
791	именно на	3	2
792	на примере	1	2
793	и до	3	2
794	же если	1	2
795	в каком	7	2
796	еще один	1	2
797	связанных с	1	2
798	имеем в	1	2
799	известной степени	2	2
800	между людьми	1	2
801	что здесь	4	2
802	указывают на	2	2
803	ее не	1	2
804	почти целиком	1	2
805	это ясно	2	2
806	не знаем	3	2
807	обычно не	1	2
808	а уж	2	2
809	содержанию и	1	2
810	во втором	1	2
811	здесь не	9	2
812	для обозначения	4	2
813	только с	3	2
814	у них	1	2
815	и вероятно	2	2
816	но это	11	2
817	только потому	4	2
818	не будучи	1	2
819	в ту	1	2
820	к лицу	1	2
821	именно к	1	2
822	дает нам	2	2
823	этом случае	6	2
824	из отдельных	2	2
825	и всякий	1	2
826	мир в	1	2
827	основе своей	1	2
828	широких кругах	1	2
829	нас не	5	2
830	ее из	1	2
831	еще и	9	2
832	от которого	1	2
833	для него	2	2
834	не для	3	2
835	того что	18	2
836	в литературе	4	2
837	о нем	3	2
838	ее в	2	2
839	где он	1	2
840	то мы	2	2
841	бы и	5	2
842	была бы	2	2
843	понимает что	1	2
844	течение всей	1	2
845	от всех	2	2
846	как этот	1	2
847	нас только	1	2
848	которые как	1	2
849	и тому	1	2
850	гораздо ближе	1	2
851	этом что	1	2
852	понимать как	2	2
853	в стороне	1	2
854	не имеющего	1	2
855	все эти	15	2
856	сталкиваемся с	1	2
857	последней четверти	1	2
858	на душе	1	2
859	при таком	2	2
860	что между	2	2
861	и со	1	2
862	войти в	3	2
863	пока не	3	2
864	не стал	2	2
865	еще три	1	2
866	хуже чем	1	2
867	особенно в	3	2
868	не все	4	2
869	мере в	2	2
870	все тот	1	2
871	его к	1	2
872	на свете	2	2
873	что эти	2	2
874	сказать и	3	2
875	но его	1	2
876	еще до	1	2
877	о месте	1	2
878	первый план	3	2
879	два десятилетия	1	2
880	и только	7	2
881	хронологическом порядке	1	2
882	как же	6	2
883	она должна	3	2
884	которые они	1	2
885	что вы	3	2
886	трудно было	1	2
887	как уже	1	2
888	тому как	3	2
889	разной степени	1	2
890	взывает к	2	2
891	дело не	1	2
892	слова с	1	2
893	то эта	2	2
894	и может	2	2
895	он однако	1	2
896	сорок лет	1	2
897	частности в	2	2
898	или его	4	2
899	это однако	1	2
900	тем самым	11	2
901	как не	1	2
902	человека с	2	2
903	скажет что	1	2
904	бы по	1	2
905	со своими	1	2
906	дел в	1	2
907	помнить что	3	2
908	все больше	1	2
909	в браке	1	2
910	себе не	3	2
911	память о	1	2
912	в случае	5	2
913	в разговоре	1	2
914	других случаях	2	2
915	которой мы	1	2
916	он пользуется	1	1
917	время было	1	1
918	они являются	1	1
919	одной точки	1	1
920	где для	1	1
921	был и	1	1
922	является в	3	1
923	заметим что	2	1
924	общности в	1	1
925	совсем иное	2	1
926	которая была	1	1
927	можно говорить	3	1
928	определить что	1	1
929	мы и	8	1
930	выводу что	1	1
931	этом уже	1	1
932	в момент	2	1
933	вывод из	2	1
934	которые не	5	1
935	в такое	1	1
936	вникать в	1	1
937	то остается	1	1
938	познания и	1	1
939	и меньше	1	1
940	всех случаях	1	1
941	сражения и	1	1
942	приводит в	1	1
943	мы впервые	2	1
944	ли его	2	1
945	которые лежат	1	1
946	кроме того	7	1
947	думается что	2	1
948	одно это	2	1
949	которой они	2	1
950	остался в	1	1
951	в некоторых	1	1
952	человек есть	1	1
953	однако еще	1	1
954	к смысловой	1	1
955	и говорить	1	1
956	отдельных замечаний	1	1
957	человеку из	1	1
958	что человек	1	1
959	время не	2	1
960	на нас	1	1
961	течений в	1	1
962	самых общих	1	1
963	раз с	2	1
964	и постоянных	1	1
965	только за	1	1
966	наш герой	1	1
967	указывая на	1	1
968	подавляющее большинство	1	1
969	впрочем это	1	1
970	ни слова	1	1
971	водой и	1	1
972	было достаточно	1	1
973	на смену	1	1
974	нет никакой	3	1
975	он имеет	1	1
976	к полной	1	1
977	вот что	1	1
978	образом что	2	1
979	но вполне	1	1
980	среди множества	1	1
981	мысль о	3	1
982	года в	2	1
983	слово может	1	1
984	она является	3	1
985	уже на	3	1
986	не составляют	1	1
987	которая сумела	1	1
988	очень быстро	1	1
989	много раз	1	1
990	мы получаем	3	1
991	и другим	2	1
992	самое интересное	1	1
993	кстати сказать	1	1
994	есть тот	3	1
995	как таковой	4	1
996	а именно	16	1
997	и пока	2	1
998	в одно	5	1
999	на эту	2	1
1000	даже до	1	1
1001	кого не	1	1
1002	чтобы ее	3	1
1003	отличается от	2	1
1004	которое не	1	1
1005	себя не	1	1
1006	для выяснения	1	1
1007	как обычно	1	1
1008	но мы	3	1
1009	так например	2	1
1010	который ее	1	1
1011	необходимые для	2	1
1012	и нет	2	1
1013	действительности а	7	1
1014	моменты в	1	1
1015	а вместе	1	1
1016	а что	1	1
1017	является самым	1	1
1018	первый взгляд	2	1
1019	одно время	1	1
1020	действительности в	3	1
1021	является их	1	1
1022	похожих друг	1	1
1023	на этой	4	1
1024	в данном	16	1
1025	усилия чтобы	1	1
1026	значение только	3	1
1027	находит в	1	1
1028	о главном	1	1
1029	не говорит	1	1
1030	будет и	2	1
1031	вместе они	1	1
1032	не хуже	1	1
1033	знал что	3	1
1034	бы отрицать	1	1
1035	своего собственного	5	1
1036	себе все	2	1
1037	он только	1	1
1038	другого а	1	1
1039	мы увидим	3	1
1040	даже и	18	1
1041	и какова	1	1
1042	то явно	1	1
1043	этого последнего	1	1
1044	к реальным	1	1
1045	вот теперь	1	1
1046	здесь у	1	1
1047	говорить не	1	1
1048	входит в	4	1
1049	по возможности	1	1
1050	был тот	1	1
1051	но даже	3	1
1052	но этот	1	1
1053	некий общий	1	1
1054	что никогда	1	1
1055	и другой	1	1
1056	совершенно очевидно	1	1
1057	которыми он	1	1
1058	имея в	1	1
1059	для нее	1	1
1060	все прочее	2	1
1061	времени мы	1	1
1062	и получаем	1	1
1063	о них	3	1
1064	всего как	2	1
1065	нечто такое	1	1
1066	которых она	1	1
1067	от контекста	1	1
1068	для данного	1	1
1069	а между	1	1
1070	и была	1	1
1071	говорит что	1	1
1072	они относятся	2	1
1073	не обязательно	3	1
1074	нее можно	1	1
1075	его по	1	1
1076	здесь прежде	1	1
1077	не что	5	1
1078	мы тоже	1	1
1079	является как	1	1
1080	действительности на	1	1
1081	без труда	1	1
1082	мы вообще	2	1
1083	мере не	1	1
1084	отчет в	1	1
1085	знает о	1	1
1086	не посмел	1	1
1087	но ни	1	1
1088	утверждал что	1	1
1089	настоящее время	17	1
1090	же так	1	1
1091	по которой	1	1
1092	них есть	1	1
1093	ее как	1	1
1094	нам право	1	1
1095	с этими	4	1
1096	составляющих его	4	1
1097	ли она	1	1
1098	понятно с	1	1
1099	есть по	6	1
1100	без того	1	1
1101	отношения в	2	1
1102	чего он	3	1
1103	и отдельные	1	1
1104	но никак	2	1
1105	это что	1	1
1106	в данной	2	1
1107	не устраивает	1	1
1108	можем сказать	1	1
1109	мной и	1	1
1110	никем из	1	1
1111	до поры	1	1
1112	может вызывать	1	1
1113	и всякого	1	1
1114	именно с	1	1
1115	к установлению	1	1
1116	в помине	1	1
1117	этот момент	1	1
1118	не получает	1	1
1119	ушел в	1	1
1120	одной точке	1	1
1121	на котором	1	1
1122	есть человек	1	1
1123	своем проступке	1	1
1124	слово как	1	1
1125	уже по	2	1
1126	были бы	2	1
1127	в системе	3	1
1128	не требуется	1	1
1129	не просто	30	1
1130	или лучше	1	1
1131	есть также	3	1
1132	соотношении в	1	1
1133	свое собственное	1	1
1134	чем более	1	1
1135	любой другой	1	1
1136	уже первый	1	1
1137	его гнева	1	1
1138	несколько слов	1	1
1139	и весь	4	1
1140	для начала	1	1
1141	и представляет	1	1
1142	д все	1	1
1143	на известного	1	1
1144	только не	4	1
1145	и все-таки	4	1
1146	ее и	1	1
1147	где как	1	1
1148	греческого слова	1	1
1149	обо всем	1	1
1150	уничтожающей критике	1	1
1151	то оно	1	1
1152	содержится в	2	1
1153	отрицательные свойства	1	1
1154	на содержание	1	1
1155	как такового	4	1
1156	поскольку в	2	1
1157	а наоборот	3	1
1158	от его	1	1
1159	что иное	5	1
1160	же словом	1	1
1161	предстает перед	1	1
1162	своему содержанию	4	1
1163	страны и	1	1
1164	и больше	2	1
1165	соотношение между	3	1
1166	на том	5	1
1167	вполне понятно	1	1
1168	он к	1	1
1169	внимание на	4	1
1170	с отдельными	1	1
1171	быть в	1	1
1172	начала и	1	1
1173	превосходство над	1	1
1174	прийти к	3	1
1175	но поскольку	1	1
1176	как нет	1	1
1177	и хотели	2	1
1178	с нею	2	1
1179	корнями в	1	1
1180	имеем дело	1	1
1181	числу таких	1	1
1182	что при	2	1
1183	мы конечно	3	1
1184	и раньше	1	1
1185	которого он	2	1
1186	о существовании	2	1
1187	не думает	1	1
1188	близким к	1	1
1189	зрения самого	1	1
1190	отказывается от	1	1
1191	и никакой	1	1
1192	остается самим	1	1
1193	действительно будет	1	1
1194	в общее	1	1
1195	не больше	3	1
1196	взаимного общения	1	1
1197	и один	1	1
1198	эта путаница	1	1
1199	наше внимание	2	1
1200	в третьем	1	1
1201	то она	1	1
1202	что становится	1	1
1203	тем больше	1	1
1204	является чем-то	2	1
1205	если оно	2	1
1206	на известное	1	1
1207	во всей	4	1
1208	бы только	1	1
1209	первом из	1	1
1210	ли и	1	1
1211	или не	5	1
1212	и некоторые	1	1
1213	то не	2	1
1214	художественный тип	1	1
1215	что под	3	1
1216	остается неизвестным	1	1
1217	себе к	1	1
1218	он оказывается	1	1
1219	быть только	3	1
1220	значение так	1	1
1221	причем каждая	1	1
1222	что наш	1	1
1223	или хотя	2	1
1224	действительности к	2	1
1225	есть вполне	1	1
1226	этого можно	1	1
1227	без него	1	1
1228	и само	3	1
1229	эти три	1	1
1230	человек в	1	1
1231	себя как	1	1
1232	том и	1	1
1233	которое и	1	1
1234	без которого	4	1
1235	нам сейчас	1	1
1236	которой она	1	1
1237	сознания как	1	1
1238	иным как	2	1
1239	следовательно и	3	1
1240	и являются	1	1
1241	того он	1	1
1242	а только	9	1
1243	из одного	1	1
1244	или из	4	1
1245	много и	1	1
1246	в а	1	1
1247	над головой	1	1
1248	могло бы	1	1
1249	ли кто-нибудь	3	1
1250	ли что	2	1
1251	речь заходит	1	1
1252	он сам	2	1
1253	чтобы его	2	1
1254	той или	10	1
1255	греческий глагол	1	1
1256	имеет ничего	4	1
1257	он обладает	1	1
1258	только от	2	1
1259	именно как	7	1
1260	могли бы	2	1
1261	мы же	1	1
1262	и никакие	1	1
1263	же все	1	1
1264	но как	11	1
1265	не сводится	1	1
1266	что само	1	1
1267	что нет	3	1
1268	этого ряда	1	1
1269	говорил о	1	1
1270	свое место	2	1
1271	он его	1	1
1272	очевидный факт	1	1
1273	путаница в	1	1
1274	фактов в	1	1
1275	если кто-нибудь	1	1
1276	принципов и	1	1
1277	не видят	1	1
1278	чтобы он	2	1
1279	л в	2	1
1280	гораздо хуже	1	1
1281	с р	1	1
1282	хочет чтобы	1	1
1283	которые и	1	1
1284	как человек	2	1
1285	только об	1	1
1286	и художественным	1	1
1287	мы опять	1	1
1288	в область	3	1
1289	о высоких	1	1
1290	бы целиком	1	1
1291	он стал	1	1
1292	бы они	1	1
1293	всей этой	3	1
1294	но зато	3	1
1295	огромное количество	1	1
1296	от которых	2	1
1297	то на	4	1
1298	ему придется	1	1
1299	речью но	1	1
1300	в расцвете	1	1
1301	иметь в	5	1
1302	почти каждый	1	1
1303	с общим	1	1
1304	дела и	2	1
1305	еще два	1	1
1306	всякий другой	1	1
1307	решение вопроса	1	1
1308	изображения в	1	1
1309	уже одно	2	1
1310	это может	1	1
1311	говорили что	2	1
1312	как один	1	1
1313	мы здесь	4	1
1314	его так	1	1
1315	важно только	2	1
1316	считает его	1	1
1317	значение и	7	1
