N	2gram	Tiupa_Hudo	Analitik
246	во времени	2	7
247	художественного мира	3	7
248	и т.д	3	7
249	себя и	4	7
250	место в	3	7
251	являет собой	2	7
252	как будто	7	7
253	вплоть до	1	7
254	для всех	1	6
255	русской литературе	3	6
256	с самим	2	6
257	так или	3	6
258	а напротив	1	6
259	или в	3	6
260	художественное произведение	1	6
261	казалось бы	12	6
262	при всей	3	6
263	восходит к	1	6
264	хотя бы	2	6
265	превращается в	6	6
266	с другим	2	6
267	вовсе не	2	6
268	в текст	1	6
269	из них	5	6
270	ключ к	2	6
271	то в	6	6
272	своей эстетической	1	6
273	тем не	7	6
274	не знает	2	6
275	что не	4	6
276	напомним что	3	6
277	о себе	3	6
278	не будет	1	6
279	могла бы	2	6
280	в силу	2	6
281	в нем	5	6
282	он был	1	6
283	если в	4	6
284	на этом	5	6
285	из которых	1	6
286	не более	3	6
287	самим собой	1	6
288	от своего	2	6
289	роли в	2	6
290	и более	2	6
291	и состоит	4	6
292	из этих	3	6
293	соответствии с	2	6
294	более чем	2	6
295	и то	2	6
296	ответ на	1	6
297	художественного высказывания	1	6
298	уже в	2	6
299	читателя в	6	6
300	жанровой стратегии	2	6
301	в равной	3	6
302	есть в	1	6
303	ли не	1	6
304	по его	4	6
305	его в	5	6
306	тем более	1	6
307	же в	3	6
308	и читателя	5	6
309	очевидным образом	1	6
310	что на	4	6
311	все что	4	5
312	жизненных позиций	1	5
313	этого персонажа	1	5
314	к числу	3	5
315	по выражению	3	5
316	не как	3	5
317	в этих	7	5
318	в них	3	5
319	на смену	2	5
320	по пути	1	5
321	в первом	2	5
322	мысль о	2	5
323	тем что	6	5
324	в один	1	5
325	речь идет	3	5
326	а а	2	5
327	же его	1	5
328	исходя из	1	5
329	в противовес	2	5
330	в котором	5	5
331	входит в	1	5
332	для того	3	5
333	для себя	9	5
334	в слове	1	5
335	встречи с	1	5
336	может служить	1	5
337	к этому	1	5
338	не дано	1	5
339	и он	6	5
340	организации литературного	1	5
341	с другими	2	5
342	иного рода	1	5
343	к жизни	6	5
344	ни в	5	5
345	не о	3	5
346	будто бы	6	5
347	внутреннее я	1	5
348	я не	8	5
349	и до	1	5
350	того и	1	5
351	а всего	2	5
352	но как	3	5
353	а с	5	5
354	так что	3	5
355	личность в	4	5
356	в притче	1	5
357	бы быть	1	5
358	и по	3	5
359	и потому	3	5
360	с ее	7	5
361	в особенности	1	5
362	во втором	2	5
363	и здесь	1	5
364	романа в	3	5
365	и пространстве	1	5
366	связывается с	1	5
367	не могут	1	5
368	самом деле	6	5
369	с таким	1	5
370	в романе	1	5
371	как о	3	5
372	к его	1	5
373	жизни в	12	5
374	да и	5	5
375	в итоге	1	5
376	еще и	2	5
377	совершенно не	1	5
378	что мы	1	5
379	в роли	3	5
380	на примере	2	5
381	каждый из	1	5
382	он в	2	5
383	а и	2	5
384	за пределами	1	5
385	в аспекте	5	5
386	тот же	1	5
387	и смерти	4	5
388	в художественном	6	5
389	этом случае	1	5
390	принадлежит к	2	5
391	ни с	2	5
392	на вопрос	2	5
393	мы не	2	5
394	о смерти	1	5
395	с той	2	5
396	картина мира	4	5
397	в новелле	1	5
398	в широком	1	5
399	в заключительной	3	5
400	самим собою	2	5
401	в общем	1	5
402	художественном тексте	1	5
403	все эти	4	5
404	читателя не	1	5
405	одно из	4	5
406	внешнего мира	1	5
407	путь к	2	5
408	литературоведческого анализа	2	5
409	этом контексте	1	5
410	человека к	1	5
411	в поле	1	5
412	в искусстве	1	5
413	высказывания в	1	5
414	еще в	4	5
415	эстетическая модальность	1	5
416	данного произведения	1	5
417	такой же	3	5
418	таким же	1	5
419	однако и	5	4
420	а вот	2	4
421	говоря словами	1	4
422	его от	1	4
423	о своем	2	4
424	в своих	4	4
425	сверхличной заданности	1	4
426	другого я	1	4
427	отличается от	1	4
428	так в	2	4
429	нам представляется	3	4
430	с этим	3	4
431	во внешнем	1	4
432	в действительности	5	4
433	в любом	1	4
434	только на	6	4
435	значительной степени	3	4
436	что же	4	4
437	композиционная форма	1	4
438	из виду	1	4
439	малая эпическая	1	4
440	самом начале	1	4
441	сказать что	3	4
442	жизни как	7	4
443	известной степени	1	4
444	на него	3	4
445	составляет своего	1	4
446	еще одна	3	4
447	что она	10	4
448	воли и	1	4
449	не все	2	4
450	к нему	2	4
451	в ситуации	1	4
452	не было	8	4
453	в которой	2	4
454	между ними	2	4
455	в двух	2	4
456	в чем	1	4
457	на себе	3	4
458	встрече с	3	4
459	бы в	2	4
460	в каждом	1	4
461	не сводится	1	4
462	мы уже	7	4
463	то ни	2	4
464	в ответ	3	4
465	это по	1	4
466	эпическая форма	1	4
467	и что	3	4
468	этом смысле	1	4
469	равной степени	1	4
470	него на	1	4
471	известном смысле	1	4
472	притчи и	3	4
473	и от	6	4
474	анализ текста	1	4
475	его к	1	4
476	а как	2	4
477	чем и	1	4
478	искусства в	1	4
479	были бы	1	4
480	не позволяет	1	4
481	была бы	3	4
482	представляют собой	2	4
483	как он	4	4
484	в отношении	1	4
485	как писал	1	4
486	оказывается в	1	4
487	о своей	3	4
488	а именно	1	4
489	жизненная позиция	3	4
490	с ними	3	4
491	подхода к	1	4
492	бы не	3	4
493	который не	1	4
494	эстетический анализ	3	4
495	в известном	1	4
496	и т	15	4
497	по отдельности	1	4
498	это и	2	4
499	его и	2	4
500	потому что	7	4
501	того чтобы	6	4
502	не должно	2	4
503	и тогда	2	4
504	сотворческого сопереживания	1	4
505	вслед за	3	4
506	и а	7	4
507	на две	1	4
508	обнаруживает себя	1	4
509	до известной	1	4
510	здесь и	1	4
511	к предмету	1	4
512	но это	2	4
513	обратиться к	1	4
514	как к	4	4
515	все они	2	4
516	о нем	4	4
517	ему в	3	4
518	так у	1	4
519	как у	2	4
520	к а	1	4
521	при встрече	2	4
522	в полном	2	4
523	бы и	2	4
524	все той	1	4
525	персонажа в	2	4
526	иной эстетической	1	4
527	не любит	2	4
528	нас к	2	4
529	не предполагает	1	4
530	или даже	2	4
531	по своему	3	4
532	об этом	8	4
533	и другого	1	4
534	жизнь и	2	4
535	произведения с	2	4
536	человека в	10	4
537	но при	3	4
538	его не	1	4
539	в акте	1	4
540	на всех	1	4
541	в значительной	3	4
542	свою жизнь	1	4
543	наконец в	2	4
544	на основе	2	4
545	и ее	3	4
546	отношение к	3	4
547	и о	8	4
548	модусы художественности	1	4
549	в области	1	4
550	сознания в	2	4
551	дело здесь	2	4
552	или напротив	2	4
553	от него	3	3
554	и составляет	2	3
555	в центре	4	3
556	человеческой жизни	9	3
557	художественное единство	1	3
558	к этой	4	3
559	с этой	3	3
560	эстетической природы	3	3
561	оказывается не	1	3
562	тем как	2	3
563	одному из	1	3
564	в виду	1	3
565	быть может	7	3
566	я героя	2	3
567	и фамилия	1	3
568	и с	10	3
569	на свою	1	3
570	в речи	2	3
571	в жизни	9	3
572	с тем	1	3
573	похож на	1	3
574	и внутренне	3	3
575	встреча с	1	3
576	только для	4	3
577	произведений как	1	3
578	ответственности перед	2	3
579	в момент	1	3
580	тем в	2	3
581	в такой	2	3
582	одного текста	1	3
583	вопрос о	2	3
584	раз и	2	3
585	другого в	1	3
586	таков что	1	3
587	упоминание о	2	3
588	ничто не	1	3
589	на самом	2	3
590	это было	2	3
591	уже было	1	3
592	этой связи	5	3
593	от своей	1	3
594	немалой степени	2	3
595	себе в	2	3
596	было сказано	1	3
597	дистанция между	1	3
598	пока еще	3	3
599	как на	2	3
600	художественного времени	1	3
601	в мировом	1	3
602	что все	3	3
603	приобщения к	1	3
604	в литературоведении	1	3
605	и внешней	2	3
606	тут же	1	3
607	классического реализма	1	3
608	к ее	1	3
609	гораздо более	1	3
610	о личности	2	3
611	всего в	1	3
612	бы то	1	3
613	художественного письма	2	3
614	жанровой традиции	1	3
615	при анализе	1	3
616	анализ художественного	1	3
617	что у	4	3
618	в восприятии	1	3
619	личностного я	1	3
620	первом случае	2	3
621	должно быть	2	3
622	в состоянии	3	3
623	от первого	1	3
624	и за	1	3
625	для своего	2	3
626	х годов	1	3
627	связи с	4	3
628	всякий раз	4	3
629	во внутренней	1	3
630	словами гегеля	1	3
631	в связи	3	3
632	роль принадлежит	2	3
633	человек в	3	3
634	в ряду	3	3
635	так сказать	3	3
636	и оказывается	1	3
637	между собой	1	3
638	и героем	2	3
639	представляется нам	3	3
640	он сам	3	3
641	а для	1	3
642	повествователя в	1	3
643	смысл и	1	3
644	чистом виде	1	3
645	человеческого бытия	5	3
646	художественную целостность	1	3
647	в рассказе	23	3
648	легко можно	1	3
649	отрекается от	1	3
650	его художественной	2	3
651	хотя в	1	3
652	и тот	2	3
653	между повествователем	1	3
654	следует признать	1	3
655	произведение не	1	3
656	таит в	1	3
657	а тем	1	3
658	тот или	1	3
659	подлинного искусства	1	3
660	теми же	1	3
661	из этого	1	3
662	слова как	2	3
663	в точке	1	3
664	всех этих	1	3
665	означает что	1	3
666	нам кажется	1	3
667	на жизнь	1	3
668	в столь	1	3
669	например в	3	3
670	что они	4	3
671	содержит в	2	3
672	в наиболее	1	3
673	никак не	3	3
674	стать самим	1	3
675	себе не	1	3
676	можно было	6	3
677	этом как	1	3
678	не случайна	2	3
679	не понимаю	2	3
680	сами по	1	3
681	способ существования	2	3
682	ни о	3	3
683	заключается в	1	3
684	если говорить	3	3
685	претендует на	1	3
686	повествователем и	1	3
687	поскольку в	2	3
688	в творческом	3	3
689	установкой на	3	3
690	ли он	1	3
691	о котором	2	3
692	во сне	3	3
693	в словах	1	3
694	человека и	4	3
695	только одно	1	3
696	ни к	2	3
697	то он	1	3
698	он же	1	3
699	своей собственной	2	3
700	тех же	2	3
701	и заключается	1	3
702	в становлении	1	3
703	принципиально не	1	3
704	к смыслу	1	3
705	быть не	1	3
706	авторской позиции	2	3
707	из его	1	3
708	поскольку он	1	3
709	для нее	6	3
710	героя а	1	3
711	весьма существенно	1	3
712	к объекту	1	3
713	и наоборот	1	3
714	искусства слова	1	3
715	образом не	1	3
716	для читателя	1	3
717	т п	10	3
718	из наиболее	1	3
719	неотделима от	1	3
720	героя в	2	3
721	впервые в	2	3
722	она может	2	3
723	мог бы	1	3
724	к миру	1	3
725	неотделимо от	1	3
726	взгляде на	2	3
727	действующего лица	2	3
728	к содержанию	1	3
729	как кажется	2	3
730	его автора	1	3
731	на языке	1	3
732	так как	2	3
733	они не	2	3
734	нашему убеждению	2	3
735	том числе	1	3
736	же мере	2	3
737	видеть в	1	3
738	смысла жизни	2	3
739	же не	3	3
740	дело в	2	3
741	пределах текста	1	3
742	о ее	1	3
743	когда же	3	3
744	далека от	1	3
745	ведь это	1	3
746	но с	3	3
747	а о	2	3
748	который как	1	3
749	а то	2	3
750	о жизни	1	3
751	и без	1	3
752	в какой	1	3
753	пушкина и	1	3
754	личной ответственности	1	3
755	при таком	1	3
756	к своему	2	3
757	и я	1	3
758	один и	2	3
759	этих двух	2	3
760	текста наиболее	1	3
761	второй и	1	3
762	она не	6	3
763	также и	1	3
764	однако если	2	3
765	в ней	6	3
766	но он	3	3
767	мы узнаем	5	3
768	независимо от	1	3
769	мы должны	1	3
770	по бахтину	1	3
771	на меня	1	3
772	в немалой	2	3
773	кстати что	1	3
774	говоря о	2	3
775	человека с	1	3
776	его я	3	3
777	идет о	3	3
778	же самое	4	3
779	произведения не	4	3
780	когда он	2	3
781	может показаться	1	3
782	слова в	2	3
783	это означает	1	3
784	жизни и	10	3
785	все еще	3	3
786	личности к	2	3
787	на то	4	3
788	может и	3	3
789	ведь и	1	3
790	архитектонической формой	1	3
791	со мною	2	3
792	по нашему	3	3
793	субъекта в	2	2
794	тейяра де	1	2
795	еще раз	2	2
796	художественном мире	2	2
797	времени как	1	2
798	о будущем	1	2
799	сказано о	1	2
800	принимает на	1	2
801	художественного содержания	1	2
802	найдя другого	1	2
803	еще более	1	2
804	тому что	8	2
805	и героя	2	2
806	анекдот и	4	2
807	а перед	1	2
808	мировой жизни	1	2
809	в разных	1	2
810	не вызывает	2	2
811	о свободе	1	2
812	не являются	1	2
813	произведения а	1	2
814	с машей	1	2
815	миропорядке то	1	2
816	не бывает	3	2
817	долгое время	2	2
818	внутреннего смысла	1	2
819	среди других	3	2
820	как было	2	2
821	речевого строя	2	2
822	встречается в	1	2
823	более или	1	2
824	героя как	2	2
825	жизнь в	3	2
826	автором и	2	2
827	к другим	1	2
828	и соответствующую	1	2
829	с не	1	2
830	только через	1	2
831	их в	2	2
832	автора повестей	1	2
833	внимание к	1	2
834	собой не	1	2
835	бытия с	1	2
836	его личной	1	2
837	другом найдя	1	2
838	и слово	1	2
839	свободе воли	1	2
840	модусом художественности	1	2
841	не его	1	2
842	найти себя	1	2
843	но мы	2	2
844	культуры в	1	2
845	на первый	1	2
846	иной личности	1	2
847	не способно	1	2
848	и анекдот	1	2
849	и дело	3	2
850	любви к	2	2
851	а лишь	1	2
852	было не	1	2
853	центрального героя	1	2
854	для автора	1	2
855	на этой	1	2
856	к художественному	2	2
857	что этот	1	2
858	однако его	1	2
859	и четвертой	1	2
860	своей природе	2	2
861	у читателя	1	2
862	собой один	1	2
863	имеет в	1	2
864	другая жизнь	2	2
865	и смерть	1	2
866	во многих	1	2
867	узнаем о	2	2
868	но они	1	2
869	борьбе с	1	2
870	на пути	1	2
871	а между	4	2
872	так же	3	2
873	в чистом	1	2
874	в глаза	1	2
875	от лица	2	2
876	своей жизнью	1	2
877	и остается	2	2
878	в прошлом	1	2
879	впрочем еще	1	2
880	некоторого я	1	2
881	другого не	1	2
882	словно бы	1	2
883	перед ним	2	2
884	места для	1	2
885	в споре	1	2
886	в сцене	1	2
887	к которому	1	2
888	эстетического анализа	1	2
889	как от	2	2
890	сих пор	3	2
891	науке о	1	2
892	жизни не	2	2
893	что именно	1	2
894	объект эстетического	1	2
895	в финальной	2	2
896	друг с	1	2
897	в отдельных	1	2
898	новеллы и	1	2
899	в системе	2	2
900	она есть	1	2
901	не просто	1	2
902	самому в	1	2
903	чем это	1	2
904	внутреннего мира	2	2
905	и становится	1	2
906	характерно что	4	2
907	это своего	2	2
908	слово анекдота	1	2
909	зачем же	1	2
910	внутренней жизни	6	2
911	в чужой	3	2
912	ближе к	2	2
913	этих моментов	1	2
914	качестве некоторого	1	2
915	русской культуре	1	2
916	героем анекдота	2	2
917	жанровая форма	1	2
918	ее и	2	2
919	от его	1	2
920	героев в	3	2
921	читателя как	1	2
922	к себе	8	2
923	при переходе	1	2
924	сверхличного значения	1	2
925	т е	6	2
926	что при	3	2
927	не должна	1	2
928	полном соответствии	1	2
929	бытия и	4	2
930	не удается	1	2
931	в уста	1	2
932	отношения между	2	2
933	будем забывать	1	2
934	или не	3	2
935	том же	1	2
936	лицо его	1	2
937	к чему	1	2
938	как его	3	2
939	исходит из	1	2
940	совокупности факторов	1	2
941	сюжетного построения	2	2
942	известие о	1	2
943	противоречие с	4	2
944	не остается	1	2
945	человек и	1	2
946	но ведь	2	2
947	такова что	2	2
948	между прочим	1	2
949	с изображением	1	2
950	одном из	1	2
951	деле в	2	2
952	дважды в	2	2
953	зрения и	1	2
954	о которых	2	2
955	герой анекдота	2	2
956	же касается	2	2
957	а только	4	2
958	например как	1	2
959	этой эстетической	1	2
960	могло бы	1	2
961	различных элементов	1	2
962	художественности и	1	2
963	в круге	2	2
964	и м	2	2
965	равной мере	2	2
966	я на	1	2
967	я его	1	2
968	приобщение к	1	2
969	выступает в	2	2
970	анекдота и	12	2
971	лица и	1	2
972	произведения со	1	2
973	сознания а	1	2
974	в анекдоте	5	2
975	что даже	2	2
976	не означает	2	2
977	разрыв между	1	2
978	не одного	1	2
979	не могу	3	2
980	что меня	1	2
981	зрения в	1	2
982	этой точки	1	2
983	дистанции между	1	2
984	особую значимость	1	2
985	его внутренней	1	2
986	вообще не	1	2
987	и сверхличной	1	2
988	однако эта	1	2
989	но зато	1	2
990	и та	1	2
991	соединении с	1	2
992	для человека	1	2
993	не могла	4	2
994	в форме	2	2
995	жизни оказывается	1	2
996	притча в	1	2
997	когда мы	2	2
998	т м	1	2
999	себя за	1	2
1000	другому в	1	2
1001	то о	2	2
1002	оно и	1	2
1003	один в	1	2
1004	и др	1	2
1005	это делает	1	2
1006	обратимся к	2	2
1007	как об	1	2
1008	об этих	1	2
1009	начало и	1	2
1010	своего героя	1	2
1011	произведений искусства	1	2
1012	значимость и	1	2
1013	для общей	1	2
1014	для чего	1	2
1015	для притчи	2	2
1016	бы я	1	2
1017	не случайным	1	2
1018	в пространстве	1	2
1019	воззрений на	1	2
1020	соответствующую ей	1	2
1021	любви и	3	2
1022	но одновременно	3	2
1023	взгляд на	1	2
1024	до сих	3	2
1025	существования и	1	2
1026	та же	5	2
1027	за ним	3	2
1028	и конечно	1	2
1029	от жизни	1	2
1030	сообщения о	1	2
1031	это особый	1	2
1032	де шардена	1	2
1033	в противоречие	2	2
1034	что это	2	2
1035	от нас	1	2
1036	ни единого	2	2
1037	не требует	1	2
1038	о которой	3	2
1039	на лице	1	2
1040	героем притчи	1	2
1041	сама жизнь	1	2
1042	строя художественности	6	2
1043	к читателю	2	2
1044	анекдота не	1	2
1045	внутреннюю свободу	1	2
1046	том и	1	2
1047	второй главы	4	2
1048	все его	3	2
1049	с мотивом	2	2
1050	ему казалось	3	2
1051	о самом	2	2
1052	внутренняя заданность	4	2
1053	и рождается	1	2
1054	на месте	2	2
1055	даже не	1	2
1056	об эстетической	1	2
1057	оказывается как	1	2
1058	и просто	1	2
1059	молодого человека	1	2
1060	речь повествователя	1	2
1061	не имеет	2	2
1062	смертью в	1	2
1063	не видно	1	2
1064	есть на	1	2
1065	дома и	1	2
1066	может не	1	2
1067	всей своей	2	2
1068	к другому	5	2
1069	на рассвете	3	2
1070	нет ничего	4	2
1071	и мне	3	2
1072	истории не	1	2
1073	же я	2	2
1074	не имеют	3	2
1075	всё что	1	2
1076	в течение	1	2
1077	да еще	1	2
1078	это только	1	2
1079	и второй	1	2
1080	у меня	1	2
1081	на это	2	2
1082	время в	1	2
1083	концепции личности	7	2
1084	ни был	1	2
1085	со всей	2	2
1086	в которую	1	2
1087	литературном произведении	1	2
1088	с позиции	3	2
1089	слов и	1	2
1090	внимания на	1	2
1091	с автором	1	2
1092	без другого	2	2
1093	в мир	1	2
1094	не ощущается	1	2
1095	что произведение	1	2
1096	художественной организации	1	2
1097	было и	1	2
1098	жизни здесь	1	2
1099	и стал	2	2
1100	не для	1	2
1101	своей жизни	6	2
1102	во внешней	3	2
1103	и служит	1	2
1104	гробовщика и	2	2
1105	самого героя	1	2
1106	произведения и	2	2
1107	с нею	2	2
1108	для всего	3	2
1109	следует вести	1	2
1110	забывать что	1	2
1111	легко может	1	2
1112	который по	1	2
1113	появляется в	1	2
1114	другой личности	2	2
1115	власть над	1	2
1116	мира не	1	2
1117	в самой	2	2
1118	который и	1	2
1119	другого и	2	2
1120	этом он	2	2
1121	в дальнейшем	2	2
1122	сильно билось	1	2
1123	первый взгляд	1	2
1124	одних и	2	2
1125	возвращает нас	1	2
1126	начале этого	1	2
1127	я так	1	2
1128	мы вынуждены	1	2
1129	эстетической доминантой	1	2
1130	в т	5	2
1131	что несмотря	1	2
1132	который всегда	1	2
1133	и вот	1	2
1134	две недели	1	2
1135	обе эти	1	2
1136	не будем	1	2
1137	то самое	1	2
1138	упускать из	1	2
1139	или с	2	2
1140	однако здесь	2	2
1141	с анализом	1	2
1142	знаю что	1	2
1143	своему происхождению	1	2
1144	способность к	2	2
1145	не наступает	1	2
1146	для нас	4	2
1147	одновременно и	5	2
1148	и п	1	2
1149	жизни героев	1	2
1150	многих отношениях	1	2
1151	чужих слов	1	2
1152	это именно	1	2
1153	слова не	1	2
1154	в начальных	1	2
1155	по словам	1	2
1156	диалог в	1	2
1157	все равно	2	2
1158	не принимает	1	2
1159	раз в	5	2
1160	что ни	1	2
1161	образом в	1	2
1162	жизни это	1	2
1163	это еще	1	2
1164	по существу	1	2
1165	жизненные позиции	2	2
1166	этом что	1	2
1167	внимание в	1	2
1168	правило не	1	2
1169	в исходном	1	2
1170	других в	2	2
1171	в молчание	1	2
1172	перед собой	2	2
1173	в следующем	3	2
1174	сколь бы	1	2
1175	на всем	1	2
1176	притчи в	2	2
1177	повестей и	1	2
1178	бы дать	1	2
1179	с другом	1	2
1180	которой он	2	2
1181	в финальном	2	2
1182	или менее	1	2
1183	и таким	1	2
1184	в одной	3	2
1185	предстает в	1	2
1186	к одному	1	2
1187	и тех	3	2
1188	как показывает	1	2
1189	и внутреннее	1	2
1190	там где	2	2
1191	автора не	1	2
1192	оно в	1	2
1193	отсюда и	2	2
1194	ей в	1	2
1195	дело уже	1	2
1196	нет и	2	2
1197	то и	5	2
1198	церкви и	1	2
1199	не по	2	2
1200	у всех	3	2
1201	это была	2	2
1202	диалог согласия	1	2
1203	прибегать к	1	2
1204	в отставку	1	2
1205	по сути	2	2
1206	стало быть	1	2
1207	самое время	1	2
1208	прежде чем	2	2
1209	в отрыве	1	2
1210	наиболее существенные	1	2
1211	в литературном	2	2
1212	героя это	1	2
1213	имени и	1	2
1214	или анекдота	1	2
1215	бы он	1	2
1216	не оставляет	1	2
1217	означало бы	1	2
1218	себе самому	4	2
1219	все более	1	2
1220	и только	2	2
1221	событий и	1	2
1222	как ему	1	2
1223	характер в	2	2
1224	в личности	1	2
1225	о человеческом	1	2
1226	жизнью и	3	2
1227	и напротив	1	2
1228	всегда говорит	1	2
1229	выступает модусом	1	1
1230	что было	3	1
1231	повтор в	1	1
1232	смысл художественного	1	1
1233	как вдруг	1	1
1234	и другие	5	1
1235	пределах одного	1	1
1236	с уверенностью	1	1
1237	был и	1	1
1238	вынуждены будем	1	1
1239	к иной	1	1
1240	в душе	6	1
1241	на сверхличную	1	1
1242	актуальность для	1	1
1243	уж не	1	1
1244	снята а	1	1
1245	действующее лицо	1	1
1246	письма не	2	1
1247	же и	3	1
1248	другим и	1	1
1249	индивидуальной жизни	2	1
1250	и смыслов	1	1
1251	только что	4	1
1252	которая будет	1	1
1253	способа существования	1	1
1254	смысл ни	1	1
1255	творчества в	1	1
1256	укладу жизни	1	1
1257	слышит и	1	1
1258	целого не	1	1
1259	остается всего	1	1
1260	письма и	1	1
1261	существования это	1	1
1262	и имеет	1	1
1263	что один	1	1
1264	первую очередь	2	1
1265	он всегда	1	1
1266	адекватного восприятия	1	1
1267	искусства это	1	1
1268	литература xx	1	1
1269	разладе со	1	1
1270	привыкли понимать	1	1
1271	человеческий способ	1	1
1272	недуховность была	1	1
1273	в стороне	1	1
1274	а у	1	1
1275	реальной жизни	1	1
1276	он видит	1	1
1277	читательское внимание	1	1
1278	равнодушен к	1	1
1279	жизни есть	1	1
1280	это точка	1	1
