N	2gram	Propp_Isto	Problemy
128	что не	3	10
129	сих пор	5	10
130	в него	4	10
131	до сих	4	10
132	для себя	1	10
133	приводит к	1	10
134	в самой	1	10
135	далеко не	3	10
136	как не	1	10
137	отношение к	6	10
138	другой стороны	17	9
139	в них	4	9
140	хотя бы	1	9
141	друг с	1	9
142	что у	6	9
143	хотя и	3	9
144	но он	4	9
145	из одного	3	9
146	могут быть	3	9
147	всяком случае	3	9
148	ни в	4	9
149	или в	11	9
150	и потому	1	9
151	человека в	1	9
152	же и	1	8
153	в результате	1	8
154	и до	2	8
155	о том	15	8
156	а что	1	8
157	мы увидим	6	8
158	все время	2	8
159	из них	2	8
160	и он	8	8
161	ни было	1	8
162	но как	4	8
163	одним из	1	8
164	здесь не	4	8
165	и у	3	8
166	и от	5	8
167	мы должны	7	8
168	нам кажется	5	8
169	должна быть	3	8
170	был бы	1	8
171	что это	6	8
172	вот как	1	8
173	никак не	2	8
174	с ними	2	8
175	и так	2	8
176	наконец в	1	8
177	из его	2	8
178	он есть	1	8
179	уже в	4	8
180	того что	7	8
181	же не	2	8
182	с другом	1	8
183	в стиле	1	8
184	знает и	1	8
185	и о	2	8
186	бы он	1	8
187	от него	6	7
188	уже говорили	1	7
189	тем как	1	7
190	в жизни	2	7
191	к самому	2	7
192	отличается от	4	7
193	вопрос о	6	7
194	только на	2	7
195	сказать что	5	7
196	ее как	2	7
197	что все	1	7
198	что она	6	7
199	от себя	1	7
200	что они	5	7
201	все его	3	7
202	не было	3	7
203	не о	1	7
204	героя с	1	7
205	я все	1	7
206	как его	2	7
207	между ними	1	7
208	в этих	16	7
209	во всех	8	7
210	то ни	1	7
211	кажется что	7	7
212	если же	1	7
213	друг другу	1	7
214	и др	4	7
215	его к	2	7
216	и ее	6	7
217	были бы	1	7
218	бы то	1	7
219	его с	2	7
220	например в	6	7
221	не входит	1	7
222	его и	1	7
223	автора и	1	7
224	он в	4	7
225	на этот	4	7
226	т д	25	7
227	тот же	2	7
228	но на	1	7
229	в их	4	7
230	в виде	5	7
231	но эта	2	7
232	сама по	1	7
233	мира и	2	7
234	к своему	4	7
235	и другого	1	7
236	и их	1	7
237	он с	1	7
238	такой же	3	7
239	во всем	2	6
240	кроме того	6	6
241	время не	1	6
242	него в	1	6
243	не менее	5	6
244	и нет	3	6
245	с этим	3	6
246	но эти	3	6
247	превращается в	10	6
248	конечно не	2	6
249	этого мира	2	6
250	как на	3	6
251	одна из	7	6
252	не мог	1	6
253	героя не	1	6
254	на почве	1	6
255	здесь с	1	6
256	и этим	7	6
257	человек и	1	6
258	для его	1	6
259	а с	3	6
260	но зато	1	6
261	можно было	3	6
262	этот вопрос	3	6
263	в этой	2	6
264	я в	1	6
265	во время	7	6
266	и здесь	13	6
267	за ним	3	6
268	в другой	3	6
269	отношения к	2	6
270	в которых	2	6
271	зависимости от	4	6
272	знает что	2	6
273	в основе	2	6
274	и вот	2	6
275	героя а	3	6
276	он все	1	6
277	и во	1	6
278	он может	4	6
279	друг друга	2	6
280	знаю что	3	6
281	на вопрос	5	6
282	и пр	2	6
283	о герое	1	6
284	но с	2	6
285	по существу	5	6
286	на его	6	6
287	на них	1	6
288	отличие от	1	6
289	на меня	1	6
290	как он	11	6
291	в начале	2	6
292	жизни и	3	6
293	на то	5	6
294	и только	4	6
295	для этого	1	6
296	но для	3	6
297	героя но	3	6
298	те же	2	5
299	не хочет	1	5
300	с собой	7	5
301	именно в	2	5
302	с тем	8	5
303	по своим	3	5
304	в зависимости	3	5
305	того же	3	5
306	но так	4	5
307	него не	1	5
308	тому же	1	5
309	на себя	3	5
310	в чем	5	5
311	в уста	1	5
312	не могу	2	5
313	ту сторону	2	5
314	что ты	1	5
315	однако в	2	5
316	его как	2	5
317	это он	2	5
318	один из	7	5
319	та же	5	5
320	то есть	1	5
321	он только	1	5
322	ним и	1	5
323	него нет	1	5
324	поэтому и	1	5
325	здесь мы	11	5
326	на протяжении	1	5
327	вместе с	17	5
328	но здесь	5	5
329	мы не	10	5
330	в мир	1	5
331	но именно	1	5
332	в ее	3	5
333	поэтому он	1	5
334	и то	3	5
335	они не	4	5
336	того и	1	5
337	он как	3	5
338	где он	3	5
339	по ту	1	5
340	как можно	1	5
341	по своему	1	5
342	лежит в	2	5
343	но при	2	5
344	в ней	4	5
345	быть и	1	5
346	когда он	5	5
347	есть и	6	5
348	же что	2	5
349	тому что	2	5
350	все что	4	4
351	что если	2	4
352	к другу	1	4
353	мы и	1	4
354	только что	1	4
355	с этой	7	4
356	еще более	1	4
357	души человеческой	1	4
358	нами в	2	4
359	по мере	1	4
360	ивана в	1	4
361	более или	3	4
362	в пределы	1	4
363	в одно	2	4
364	на друга	2	4
365	при всей	1	4
366	то это	7	4
367	он был	2	4
368	даже и	1	4
369	за собой	2	4
370	в свете	4	4
371	но этот	1	4
372	друг на	2	4
373	его за	2	4
374	или менее	3	4
375	находится в	2	4
376	во всей	1	4
377	для понимания	1	4
378	от них	2	4
379	на котором	3	4
380	все в	2	4
381	каждый элемент	1	4
382	сюжет не	1	4
383	тем не	4	4
384	которого он	1	4
385	что такое	2	4
386	связи с	3	4
387	в которой	2	4
388	и говорит	5	4
389	характер и	1	4
390	то в	1	4
391	время как	4	4
392	не есть	1	4
393	в эту	3	4
394	под влиянием	2	4
395	оно не	2	4
396	если оно	1	4
397	эти слова	1	4
398	этих трех	1	4
399	им и	1	4
400	вот я	1	4
401	не значит	1	4
402	с ее	1	4
403	всех этих	6	4
404	мы видели	17	4
405	образом и	3	4
406	он уже	1	4
407	своего собственного	1	4
408	из которых	3	4
409	если не	4	4
410	и действительно	4	4
411	не знал	2	4
412	как нам	1	4
413	нет в	2	4
414	здесь нет	4	4
415	то он	2	4
416	то и	6	4
417	совпадает с	1	4
418	и если	4	4
419	сознании и	1	4
420	как если	1	4
421	о своем	1	4
422	сами по	1	4
423	тому чтобы	1	4
424	только с	1	4
425	заставляет его	1	4
426	что оно	1	4
427	тоже не	3	4
428	мир в	1	4
429	нет ни	2	4
430	в литературе	2	4
431	со своим	4	4
432	здесь в	1	4
433	смысле этого	1	4
434	а то	1	4
435	вообще не	4	4
436	бы с	2	4
437	и без	1	4
438	к концу	3	4
439	об этом	7	4
440	а так	1	4
441	бы ни	1	4
442	жизнь и	1	4
443	героя к	1	4
444	это как	2	4
445	ни один	1	4
446	другим и	1	4
447	еще в	3	4
448	стороны и	4	4
449	от того	4	4
450	герой не	4	4
451	него и	5	4
452	это в	3	4
453	таким же	2	4
454	с героем	3	3
455	по всему	3	3
456	глаза и	1	3
457	может служить	1	3
458	о чем	2	3
459	говорит о	2	3
460	а затем	1	3
461	но что	2	3
462	самый факт	1	3
463	чтобы в	1	3
464	именно и	1	3
465	героя как	1	3
466	есть в	1	3
467	форме в	1	3
468	приходит в	2	3
469	он является	1	3
470	можно сказать	3	3
471	в данном	8	3
472	что этот	4	3
473	отсюда и	1	3
474	между двумя	2	3
475	увидим что	2	3
476	но они	4	3
477	в различных	3	3
478	в голове	1	3
479	одной из	4	3
480	как я	1	3
481	согласиться с	2	3
482	от ее	1	3
483	всего в	1	3
484	герой и	1	3
485	мы видим	14	3
486	даже там	2	3
487	так я	1	3
488	она в	4	3
489	мы знаем	4	3
490	него самого	2	3
491	и герой	4	3
492	этими двумя	1	3
493	эта форма	4	3
494	и рассказ	1	3
495	что вы	2	3
496	воспринимается как	1	3
497	пути и	1	3
498	что его	2	3
499	например у	1	3
500	здесь же	3	3
501	начал с	1	3
502	в таком	1	3
503	человек в	1	3
504	это знает	1	3
505	следовательно и	1	3
506	между собой	1	3
507	именно как	1	3
508	мы можем	11	3
509	очень часто	3	3
510	не дает	1	3
511	ту же	3	3
512	совсем не	1	3
513	и та	1	3
514	в приведенном	1	3
515	по своей	1	3
516	мы здесь	3	3
517	ни одной	2	3
518	и есть	2	3
519	и по	7	3
520	в один	2	3
521	меня и	2	3
522	своего рода	7	3
523	как таковой	1	3
524	в основном	2	3
525	должны быть	4	3
526	и при	2	3
527	от этой	1	3
528	и делает	2	3
529	сводится к	3	3
530	себе не	2	3
531	там в	3	3
532	обращается к	4	3
533	так вот	1	3
534	или наоборот	2	3
535	то время	4	3
536	свое лицо	1	3
537	вы не	1	3
538	как ты	1	3
539	все они	1	3
540	на нее	1	3
541	того чтобы	1	3
542	и уже	1	3
543	и больше	3	3
544	именно на	2	3
545	вступает в	4	3
546	еще один	3	3
547	как например	1	3
548	им в	2	3
549	без всякого	2	3
550	если мы	1	3
551	тем же	1	3
552	мог бы	1	3
553	со своими	1	3
554	в сознании	1	3
555	есть только	1	3
556	совсем другое	2	3
557	правда в	1	3
558	голос в	1	3
559	же он	1	3
560	во времени	1	3
561	связан с	5	3
562	именно к	1	3
563	этом случае	4	3
564	данном случае	7	3
565	того как	5	3
566	не для	1	3
567	которых он	2	3
568	и соответствующие	2	3
569	кто он	1	3
570	ее в	3	3
571	в других	6	3
572	на которой	1	3
573	у нас	4	3
574	кто бы	2	3
575	раз в	1	3
576	однако не	1	3
577	этого не	2	3
578	в руках	2	3
579	дело в	1	3
580	если и	1	3
581	или даже	3	3
582	так в	10	3
583	на одном	1	3
584	но уже	1	3
585	которой он	3	3
586	но конечно	2	3
587	оно может	3	3
588	и происходит	1	3
589	сказать о	1	3
590	он говорит	4	3
591	ее он	2	3
592	а его	3	3
593	не удалось	1	3
594	е в	2	3
595	из этих	6	3
596	выйти за	1	3
597	не с	2	3
598	у ивана	1	3
599	или другого	1	3
600	героя его	2	3
601	только у	2	3
602	только то	1	3
603	что из	4	3
604	почти никогда	1	3
605	которые в	3	3
606	что на	1	3
607	же в	1	3
608	все еще	2	3
609	и эта	5	3
610	бытия в	1	3
611	в чисто	1	3
612	мы наблюдаем	1	2
613	мы обратимся	1	2
614	и другие	10	2
615	и очень	1	2
616	указывает на	1	2
617	самого себя	2	2
618	за исключением	1	2
619	я знаю	2	2
620	но тем	2	2
621	правда это	1	2
622	говорите что	1	2
623	не столько	4	2
624	значение они	1	2
625	еще очень	1	2
626	он остается	1	2
627	от одного	1	2
628	вот что	1	2
629	относится и	1	2
630	что весь	1	2
631	эти черты	1	2
632	меня в	2	2
633	его на	2	2
634	а именно	12	2
635	свои функции	1	2
636	мы сразу	1	2
637	из героев	1	2
638	определяется не	1	2
639	чем бы	1	2
640	мы с	1	2
641	и иногда	1	2
642	обращает на	1	2
643	не служит	1	2
644	еще далеко	1	2
645	на языке	1	2
646	не согласиться	1	2
647	силы и	1	2
648	в противоположность	1	2
649	только как	1	2
650	но даже	1	2
651	мира не	1	2
652	для того	2	2
653	не всегда	6	2
654	в этот	1	2
655	одного социального	1	2
656	когда она	2	2
657	собственно не	3	2
658	обращаясь к	1	2
659	отметить что	2	2
660	себе в	3	2
661	до того	1	2
662	перед ним	2	2
663	на ней	5	2
664	приносит с	3	2
665	он так	1	2
666	с большим	1	2
667	такая же	1	2
668	эти вопросы	1	2
669	же она	1	2
670	бросает в	1	2
671	к этому	5	2
672	к убийству	1	2
673	тоже может	1	2
674	и становится	4	2
675	в заключение	1	2
676	что имеет	1	2
677	и весь	1	2
678	не друг	1	2
679	ум и	1	2
680	собой и	1	2
681	друга но	1	2
682	то оно	1	2
683	нельзя сказать	1	2
684	после того	6	2
685	но из	1	2
686	и функции	1	2
687	и тотчас	1	2
688	собой в	1	2
689	с одной	12	2
690	на том	10	2
691	меня но	1	2
692	увидим дальше	1	2
693	имеется и	1	2
694	его но	1	2
695	ты не	1	2
696	в качестве	5	2
697	иного рода	1	2
698	можно больше	1	2
699	находит свое	1	2
700	и других	2	2
701	или не	1	2
702	под его	1	2
703	между этими	1	2
704	эти три	3	2
705	и она	3	2
706	и именно	1	2
707	же как	6	2
708	и перед	1	2
709	не существенно	1	2
710	в темноте	1	2
711	от этого	2	2
712	если я	2	2
713	сохраняется и	2	2
714	достаточно чтобы	1	2
715	здесь и	3	2
716	что их	1	2
717	что как	1	2
718	проявляется и	1	2
719	я его	3	2
720	что вот	1	2
721	того в	1	2
722	ли это	1	2
723	мысль и	1	2
724	другом и	1	2
725	для наших	1	2
726	отношение между	1	2
727	в ответ	3	2
728	никого не	1	2
729	не могла	1	2
730	почти всегда	6	2
731	также не	3	2
732	вот в	2	2
733	над ним	1	2
734	должны были	4	2
735	другой и	2	2
736	не раз	1	2
737	нем и	1	2
738	не удастся	1	2
739	но есть	5	2
740	них не	1	2
741	же мы	6	2
742	из этого	2	2
743	которые были	1	2
744	для чего	1	2
745	независимо от	3	2
746	не случайно	3	2
747	мире как	1	2
748	в особенности	2	2
749	мире и	1	2
750	от нее	2	2
751	не так	4	2
752	и этот	1	2
753	они и	1	2
754	его уже	1	2
755	в самый	1	2
756	известно что	3	2
757	на западе	2	2
758	что герой	15	2
759	тогда когда	3	2
760	здесь он	1	2
761	что сам	1	2
762	с тобой	1	2
763	он почти	1	2
764	наконец к	1	2
765	и вполне	1	2
766	этой точки	3	2
767	во что	1	2
768	от своего	2	2
769	с ней	4	2
770	показать что	1	2
771	месте и	1	2
772	не поддается	1	2
773	и пусть	1	2
774	она и	3	2
775	и они	2	2
776	героя на	1	2
777	такою же	1	2
778	не имеет	6	2
779	ему и	1	2
780	при всех	1	2
781	из которого	1	2
782	героя мы	1	2
783	своей жизни	1	2
784	к той	1	2
785	но оно	3	2
786	он пишет	1	2
787	сравнительно с	1	2
788	он владеет	1	2
789	в главе	2	2
790	своей собственной	1	2
791	ясно и	1	2
792	со всех	1	2
793	в свою	1	2
794	не знаю	3	2
795	ее до	1	2
796	он там	1	2
797	героем и	2	2
798	не могло	2	2
799	вы говорите	1	2
800	и ему	1	2
801	переходит к	1	2
802	не потому	1	2
803	ее с	2	2
804	и земли	1	2
805	тому и	1	2
806	среди которых	1	2
807	быть это	1	2
808	а во	1	2
809	двойника не	1	2
810	он дает	3	2
811	ибо он	2	2
812	мне не	1	2
813	что здесь	10	2
814	и там	6	2
815	заметить что	1	2
816	в образе	4	2
817	чтобы все	2	2
818	наконец он	1	2
819	правильным и	1	2
820	из него	3	2
821	в другое	2	2
822	такое же	3	2
823	ответ на	6	2
824	в прямом	1	2
825	ничем не	2	2
826	это место	2	2
827	с начала	1	2
828	этот процесс	1	2
829	ее на	5	2
830	одна и	1	2
831	он бросает	1	2
832	случаев в	3	2
833	для всего	1	2
834	для своего	1	2
835	для нас	8	2
836	видеть в	3	2
837	их основе	1	2
838	только он	2	2
839	от всех	2	2
840	в силах	1	2
841	случае не	1	2
842	в какой	1	2
843	он тут	1	2
844	как она	1	2
845	он отвечает	1	2
846	он узнает	2	2
847	один и	1	2
848	в условиях	1	2
849	для героя	3	2
850	должен быть	2	2
851	пока наконец	1	2
852	как все	1	2
853	не все	4	2
854	ему не	1	2
855	отсюда же	4	2
856	этих двух	1	2
857	еще до	1	2
858	этого он	2	2
859	и тех	1	2
860	и хочет	1	2
861	искать в	1	2
862	перед тем	1	2
863	и эти	5	2
864	по которому	2	2
865	остановимся только	1	2
866	после каждого	1	2
867	бы ты	1	2
868	он обращается	1	2
869	мы наблюдали	2	2
870	во второй	1	2
871	что касается	1	2
872	с уже	1	2
873	но она	2	2
874	ним не	1	2
875	людей он	1	2
876	здесь еще	3	2
877	можно найти	3	2
878	этих случаях	18	2
879	к которой	2	2
880	всех его	2	2
881	же самое	1	2
882	эту функцию	1	2
883	в книге	5	2
884	к ней	3	2
885	и вне	1	2
886	во многом	1	2
887	для такого	1	2
888	действительно не	1	2
889	это из	1	2
890	тех которые	1	2
891	из их	1	2
892	все более	1	2
893	может и	1	2
894	характер в	2	2
895	образ в	1	2
896	мир не	2	1
897	было так	1	1
898	они являются	1	1
899	о таком	1	1
900	он приходит	1	1
901	был и	1	1
902	в три	1	1
903	герой выходя	1	1
904	случае в	2	1
905	еще раз	1	1
906	отвечает на	1	1
907	чтобы дать	1	1
908	героя здесь	3	1
909	на эти	2	1
910	сам герой	1	1
911	почва для	1	1
912	роль и	1	1
913	которые не	2	1
914	к этой	2	1
915	доказывающих что	1	1
916	отца это	1	1
917	совершенно очевидно	2	1
918	быть сделан	1	1
919	вот она	1	1
920	д но	2	1
921	он подошел	1	1
922	все ясно	2	1
923	однако и	1	1
924	стиль в	1	1
925	и когда	2	1
926	формы в	1	1
927	этот момент	1	1
928	же относится	1	1
929	детали в	1	1
930	которой они	2	1
931	того этот	1	1
932	переносит в	2	1
933	в некоторых	2	1
934	сам автор	1	1
935	другой с	1	1
936	форма его	1	1
937	требует от	1	1
938	отворил дверь	1	1
939	приведенное нами	1	1
940	а другие	1	1
941	связь между	1	1
942	хочет его	1	1
943	не меняет	1	1
944	я пришел	1	1
945	там что	1	1
946	может но	1	1
947	а там	2	1
948	в борьбе	1	1
949	или во	1	1
950	и ведут	1	1
951	стоит в	3	1
952	вступить в	1	1
953	из двух	1	1
954	мне кажется	1	1
955	все дело	2	1
956	общественный строй	1	1
957	на свою	1	1
958	теперь мы	1	1
959	мысль о	1	1
960	когда лежал	1	1
961	в некотором	1	1
962	из самых	2	1
963	но по	2	1
964	может выйти	1	1
965	надежда что	1	1
966	или на	1	1
967	и требует	1	1
968	другую сторону	1	1
969	золотом веке	1	1
970	с ума	1	1
971	я могу	2	1
972	на определенной	1	1
973	к народу	1	1
974	начинается с	4	1
975	что по	2	1
976	духа в	2	1
977	герой по	1	1
978	можно еще	1	1
979	того ни	1	1
980	здесь происходит	1	1
981	но очень	1	1
982	другом месте	2	1
983	за ней	1	1
984	себя не	1	1
985	задача так	1	1
986	может находиться	1	1
987	не его	2	1
988	но мы	3	1
989	других так	1	1
990	так например	5	1
991	как здесь	1	1
992	на первый	6	1
993	и свою	1	1
994	обращение к	1	1
995	связано с	7	1
996	ты с	1	1
997	также что	1	1
998	всякого рода	1	1
999	в дальнейшем	3	1
1000	для выражения	1	1
1001	первый взгляд	5	1
1002	мертвых я	1	1
1003	приведем еще	2	1
1004	и дело	2	1
1005	уже сам	1	1
1006	герой все	2	1
1007	на этой	1	1
1008	не существует	1	1
1009	ее к	2	1
1010	мире не	1	1
1011	мы рассмотрим	6	1
1012	к другой	2	1
1013	и третий	2	1
1014	не могли	1	1
1015	можно не	1	1
1016	в действительности	2	1
1017	мужа с	1	1
1018	говорит то	1	1
1019	в приведенных	3	1
1020	доказать что	1	1
1021	своими товарищами	1	1
1022	именно этим	1	1
1023	она все	1	1
1024	о которых	1	1
1025	этом мы	2	1
1026	выходит из	1	1
1027	для разрешения	1	1
1028	не должен	1	1
1029	мире по	1	1
1030	мира на	1	1
1031	уже у	1	1
1032	в каких	2	1
1033	но то	1	1
1034	формы его	2	1
1035	наблюдали раньше	1	1
1036	во многих	2	1
1037	действительности он	1	1
1038	или все	1	1
1039	его путем	1	1
1040	с теорией	1	1
1041	н я	1	1
1042	мы все	1	1
1043	в маске	1	1
1044	герой может	1	1
1045	не исключает	1	1
1046	встречи с	1	1
1047	точно так	2	1
1048	герой ничего	1	1
1049	приходит к	4	1
1050	это означало	1	1
1051	друга что	1	1
1052	на своего	1	1
1053	уже есть	1	1
1054	поэтике и	1	1
1055	здесь имеет	1	1
1056	природы но	1	1
1057	почву на	1	1
1058	связей с	2	1
1059	в чистом	1	1
1060	от лица	1	1
1061	и остается	1	1
1062	пока он	1	1
1063	некоторое время	2	1
1064	будто что-то	1	1
1065	здесь собственно	1	1
1066	об исторических	1	1
1067	к ним	3	1
1068	ты такой	1	1
1069	бога и	1	1
1070	исторические корни	2	1
1071	это тоже	1	1
1072	ней и	1	1
1073	еще нет	4	1
1074	они всегда	1	1
1075	ее но	1	1
1076	чтобы они	1	1
1077	сплошь из	1	1
1078	с иным	1	1
1079	они должны	3	1
1080	она или	1	1
1081	нее в	1	1
1082	под названием	1	1
1083	увидим в	1	1
1084	еще одна	4	1
1085	чего он	1	1
1086	и вступает	2	1
1087	в непосредственной	1	1
1088	на того	1	1
1089	момент в	1	1
1090	приносит в	1	1
1091	который в	1	1
1092	что именно	2	1
1093	это прежде	1	1
1094	этот образ	2	1
1095	тут же	2	1
1096	выходя из	1	1
1097	в пользу	1	1
1098	мыслится в	1	1
1099	путем сопоставления	1	1
1100	не просто	3	1
1101	в связь	1	1
1102	до них	1	1
1103	характерно что	2	1
1104	образом на	1	1
1105	быть с	1	1
1106	борьба за	1	1
1107	перед нею	1	1
1108	и могли	1	1
1109	не происходит	3	1
1110	видели что	4	1
1111	ее и	2	1
1112	от его	2	1
1113	землю и	2	1
1114	он от	1	1
1115	один пример	1	1
1116	похожи на	1	1
1117	его самого	2	1
1118	и всей	1	1
1119	имеет своего	3	1
1120	не видел	2	1
1121	наших целей	1	1
1122	какой-то другой	1	1
1123	в состоянии	4	1
1124	что уже	1	1
1125	или они	1	1
1126	этой же	1	1
1127	одной очень	1	1
1128	и чрезвычайно	1	1
1129	в живых	1	1
1130	все новые	2	1
1131	довольно ясно	1	1
1132	далеко за	1	1
1133	народ и	1	1
1134	после этого	8	1
1135	герой есть	2	1
1136	и за	1	1
1137	и через	2	1
1138	место для	1	1
1139	мертвая не	1	1
1140	не от	3	1
1141	сквозь землю	1	1
1142	в третьем	1	1
1143	вокруг себя	1	1
1144	не путем	1	1
1145	видит в	3	1
1146	есть еще	4	1
1147	с сего	1	1
1148	е если	1	1
1149	не их	1	1
1150	утверждение что	1	1
1151	мне на	1	1
1152	такое понимание	2	1
1153	различных формах	1	1
1154	ее от	1	1
1155	из приведенных	1	1
1156	не говорит	1	1
1157	и объяснение	1	1
1158	это мы	1	1
1159	этом направлении	1	1
1160	не исчерпываются	1	1
1161	к господину	1	1
1162	полным правом	1	1
1163	прямо не	2	1
1164	из чистого	1	1
1165	и всю	1	1
1166	первых слов	1	1
1167	с водой	2	1
1168	да я	1	1
1169	на тот	2	1
1170	мере того	1	1
1171	вопрос почему	1	1
1172	первый план	1	1
1173	на третий	1	1
1174	учение о	1	1
1175	в связи	3	1
1176	ясно что	2	1
1177	она а	1	1
1178	их он	1	1
1179	не вытекает	1	1
1180	с отцом	1	1
1181	есть та	2	1
1182	здесь перед	1	1
1183	долго и	2	1
1184	развивается и	2	1
1185	героя герой	3	1
1186	и вместе	3	1
1187	лежит не	1	1
1188	уже давно	1	1
1189	больше и	3	1
1190	должно было	2	1
1191	вот на	1	1
1192	того он	1	1
1193	бы поставить	1	1
1194	ему во	1	1
1195	д наконец	1	1
1196	а только	1	1
1197	тезис что	1	1
1198	говорит ты	1	1
1199	будет сказать	1	1
1200	из другого	2	1
1201	вопрос об	1	1
1202	всех своих	1	1
1203	в русской	8	1
1204	я на	1	1
1205	совершенно другой	1	1
1206	герой был	1	1
1207	с образом	1	1
1208	нами как	2	1
1209	него есть	3	1
1210	вопрос но	1	1
1211	который является	1	1
1212	становится и	2	1
1213	она на	1	1
1214	я тебе	1	1
1215	с матерью	1	1
1216	домой и	2	1
1217	к тебе	1	1
1218	за этими	1	1
1219	он его	1	1
1220	собой это	1	1
1221	другом а	1	1
1222	его наконец	1	1
1223	три раза	2	1
1224	сюда же	2	1
1225	в толпу	1	1
1226	у них	3	1
1227	связь и	2	1
1228	в работе	1	1
1229	от тебя	1	1
1230	по одной	1	1
1231	внешним признакам	1	1
1232	самому себе	1	1
1233	где герой	3	1
1234	и весьма	1	1
1235	является его	1	1
1236	а ее	1	1
1237	и тем	4	1
1238	как это	6	1
1239	не будет	6	1
1240	можно сделать	2	1
1241	на нем	1	1
1242	чем о	1	1
1243	еще из	1	1
1244	всех других	2	1
1245	не приходится	1	1
1246	никто не	2	1
1247	сюда относятся	1	1
1248	в тех	8	1
1249	и тот	3	1
1250	за руку	1	1
1251	часто не	1	1
1252	видели также	1	1
1253	и хотя	3	1
1254	и знает	1	1
1255	вопрос что	1	1
1256	есть герой	1	1
1257	выше в	4	1
1258	в нее	1	1
1259	сказать хотя	1	1
1260	это может	1	1
1261	но тут	2	1
1262	он представляет	1	1
1263	на свое	2	1
1264	когда мы	2	1
1265	свое объяснение	1	1
1266	меняется и	1	1
1267	требует чтобы	1	1
1268	могла бы	1	1
1269	того кто	3	1
1270	выходят за	1	1
1271	слова из	1	1
1272	и никогда	1	1
1273	главным образом	3	1
1274	совершенно особый	1	1
1275	соединение с	1	1
1276	и каждый	1	1
1277	что есть	1	1
1278	откуда у	1	1
1279	их к	1	1
1280	оставляет в	1	1
1281	приводят к	2	1
1282	и ты	1	1
1283	в доме	1	1
1284	всех сторон	1	1
1285	индивидуального облика	2	1
1286	был в	2	1
1287	ярко в	1	1
1288	или может	1	1
1289	ей не	1	1
1290	об этих	1	1
1291	особое внимание	1	1
1292	если они	4	1
1293	одной стороны	12	1
1294	время он	1	1
1295	который был	1	1
1296	в главное	1	1
1297	это совершенно	1	1
1298	есть одна	1	1
1299	последние слова	1	1
1300	случае это	1	1
1301	показывает нам	1	1
1302	всегда сразу	1	1
1303	просить прощения	1	1
1304	каждого из	1	1
1305	и нельзя	1	1
1306	до его	1	1
1307	предположение о	1	1
1308	даже от	1	1
1309	дальше что	1	1
1310	пришел к	2	1
1311	не отличается	1	1
1312	и самый	1	1
1313	видим и	4	1
1314	эту задачу	3	1
1315	герою а	1	1
1316	трудно сказать	1	1
1317	в частности	3	1
1318	бывает и	1	1
1319	взгляд на	1	1
1320	бы мне	1	1
1321	к лицу	1	1
1322	с глазу	1	1
1323	их под	1	1
