N	2gram	Losev_Vlad	Mirosoze
217	и человека	1	6
218	его не	2	6
219	быть и	1	6
220	россии и	4	6
221	к ней	7	6
222	на то	7	6
223	к богу	2	6
224	не к	2	6
225	еще не	2	5
226	бы в	1	5
227	которые не	1	5
228	с самим	2	5
229	мысли и	5	5
230	одно из	1	5
231	и как	7	5
232	с этим	3	5
233	во всяком	8	5
234	мы увидим	4	5
235	говорит что	4	5
236	до того	1	5
237	перед ним	1	5
238	сказать что	14	5
239	в атмосфере	1	5
240	бог есть	2	5
241	на протяжении	1	5
242	после того	2	5
243	личности в	1	5
244	и вместе	1	5
245	вл соловьева	278	5
246	которая есть	1	5
247	и мир	1	5
248	был в	5	5
249	в то	15	5
250	который был	4	5
251	для чего	1	5
252	когда он	6	5
253	интерес к	1	5
254	и мы	6	5
255	любовь и	2	5
256	да и	6	5
257	хотел бы	2	5
258	тот кто	1	5
259	его и	2	5
260	то он	7	5
261	он же	2	5
262	и если	8	5
263	в мир	1	5
264	той же	6	5
265	в самую	1	5
266	не стоит	1	5
267	тот же	7	5
268	в более	3	5
269	не для	1	5
270	которых он	2	5
271	так и	11	5
272	и тут	2	5
273	как у	3	5
274	в их	2	5
275	и я	7	5
276	на людей	1	5
277	думать что	1	5
278	него и	2	5
279	как будто	2	5
280	в той	2	4
281	человек может	1	4
282	человеческой жизни	1	4
283	в момент	2	4
284	к этой	4	4
285	еще более	3	4
286	в разных	1	4
287	потому не	1	4
288	нас в	2	4
289	не хочет	1	4
290	и женщины	1	4
291	в своих	7	4
292	и даже	23	4
293	отношением к	2	4
294	уже нет	1	4
295	в социализме	2	4
296	в такой	1	4
297	было не	2	4
298	жизни он	1	4
299	нельзя было	1	4
300	духовной жизни	1	4
301	в него	1	4
302	по отношению	1	4
303	не что	2	4
304	него не	4	4
305	что они	4	4
306	что иное	2	4
307	в каждом	1	4
308	к себе	2	4
309	и через	3	4
310	это очень	1	4
311	и можно	4	4
312	будто бы	2	4
313	тому что	1	4
314	время как	3	4
315	себе и	2	4
316	в чем	4	4
317	человека а	1	4
318	а для	1	4
319	а с	5	4
320	человека как	3	4
321	так что	13	4
322	с достоевским	1	4
323	и что	11	4
324	мужчины и	1	4
325	и никогда	2	4
326	его личности	2	4
327	и по	10	4
328	и против	1	4
329	тогда когда	1	4
330	для них	2	4
331	ни в	4	4
332	социализма и	1	4
333	и тот	2	4
334	но на	3	4
335	с ней	3	4
336	в начале	7	4
337	то время	6	4
338	и бога	1	4
339	как о	1	4
340	от его	1	4
341	никто не	1	4
342	я хочу	1	4
343	к которой	2	4
344	перейти в	1	4
345	и тогда	1	4
346	народа и	2	4
347	и до	4	4
348	толстой и	2	4
349	в истории	4	4
350	отречение от	1	4
351	только с	1	4
352	мы еще	1	4
353	русской мысли	1	4
354	как к	4	4
355	может не	1	4
356	ни с	6	4
357	сам он	2	4
358	мы не	2	4
359	все равно	1	4
360	в эпоху	1	4
361	способен к	1	4
362	все эти	6	4
363	по своему	5	4
364	ума и	2	4
365	особенно в	2	4
366	это была	3	4
367	в пустыне	1	4
368	от того	2	4
369	его отношение	1	4
370	место в	2	4
371	и только	1	4
372	конце концов	6	4
373	любви и	1	4
374	иное как	2	4
375	которой все	1	3
376	в душе	1	3
377	и всю	1	3
378	можно и	1	3
379	о чем	6	3
380	христианства и	2	3
381	него в	4	3
382	мысль о	1	3
383	все же	11	3
384	чем не	2	3
385	но у	1	3
386	мир и	1	3
387	вл соловьев	232	3
388	этого вопроса	1	3
389	ответить на	1	3
390	то это	4	3
391	даже и	12	3
392	нет смысла	1	3
393	в противоположность	1	3
394	в этот	5	3
395	с трудом	1	3
396	одной и	1	3
397	в одном	2	3
398	и когда	1	3
399	приходит к	1	3
400	конечно не	5	3
401	душу и	1	3
402	не вполне	3	3
403	но этот	3	3
404	я никогда	3	3
405	знает только	1	3
406	к этому	11	3
407	он считал	2	3
408	верить в	1	3
409	не видел	1	3
410	и еще	3	3
411	с любовью	1	3
412	на том	1	3
413	в состоянии	1	3
414	хотя и	9	3
415	от всякой	2	3
416	и сама	2	3
417	и за	3	3
418	одним из	3	3
419	я и	2	3
420	и перед	1	3
421	но когда	1	3
422	в свой	3	3
423	он чувствовал	1	3
424	во всех	4	3
425	остается в	1	3
426	него есть	1	3
427	он призывал	1	3
428	есть бог	1	3
429	ту же	1	3
430	к этим	1	3
431	и бог	1	3
432	и тем	2	3
433	и та	1	3
434	истории и	1	3
435	человека то	1	3
436	с которым	4	3
437	все будут	1	3
438	раньше чем	1	3
439	бога но	1	3
440	жизни а	1	3
441	для себя	6	3
442	и должно	1	3
443	на почве	1	3
444	учение о	2	3
445	это уже	1	3
446	со всеми	1	3
447	что нет	1	3
448	с таким	1	3
449	их и	1	3
450	и русская	1	3
451	о судьбе	1	3
452	к его	5	3
453	ли он	2	3
454	только одно	4	3
455	в значительной	1	3
456	роль в	1	3
457	это все	1	3
458	и поэтому	1	3
459	когда в	1	3
460	которую он	6	3
461	и той	1	3
462	что же	11	3
463	на этот	9	3
464	и достоевского	1	3
465	от христианства	1	3
466	всяком случае	8	3
467	и после	1	3
468	из него	1	3
469	же он	1	3
470	жизни не	1	3
471	обратиться к	1	3
472	литературы и	2	3
473	из этой	1	3
474	поэтому он	1	3
475	всегда была	1	3
476	и то	13	3
477	нет ни	1	3
478	это был	5	3
479	до последних	2	3
480	ничего кроме	1	3
481	для нас	9	3
482	но с	1	3
483	от всех	1	3
484	а к	24	3
485	было для	3	3
486	бытия и	1	3
487	и эта	1	3
488	говорят о	1	3
489	в духовной	1	3
490	он никогда	2	3
491	со своей	5	3
492	на его	7	3
493	об этом	13	3
494	людей в	2	3
495	в самых	2	3
496	к леонтьев	12	3
497	мы должны	3	3
498	но она	4	3
499	не с	1	3
500	и всегда	4	3
501	в россию	5	3
502	и самого	2	3
503	и много	1	3
504	мирового процесса	1	3
505	ничего подобного	1	3
506	и ничего	1	3
507	великих и	1	3
508	по силе	1	3
509	с которой	2	2
510	с которыми	2	2
511	сам был	1	2
512	что если	3	2
513	идеей которая	1	2
514	годов не	1	2
515	я знаю	1	2
516	она всегда	2	2
517	достоевского можно	1	2
518	в первых	1	2
519	и был	6	2
520	верил что	1	2
521	всем и	1	2
522	не столько	4	2
523	его от	2	2
524	по себе	3	2
525	обращается в	1	2
526	был человек	2	2
527	и сам	7	2
528	на свою	3	2
529	человека что	1	2
530	уже на	3	2
531	власти над	1	2
532	не менее	9	2
533	и вечной	1	2
534	и страданий	1	2
535	жизни к	1	2
536	если в	1	2
537	с необычайной	1	2
538	не могли	2	2
539	в действительности	1	2
540	которой он	7	2
541	и мысли	1	2
542	и своим	2	2
543	вот почему	1	2
544	во многих	2	2
545	между двумя	1	2
546	когда она	1	2
547	но они	1	2
548	не стал	3	2
549	за собой	1	2
550	человек имеет	1	2
551	с другой	3	2
552	его была	2	2
553	в прошлом	1	2
554	ни одного	2	2
555	и любви	1	2
556	к великому	1	2
557	нас на	1	2
558	он так	2	2
559	быть в	1	2
560	но к	1	2
561	во всей	1	2
562	религиозной и	2	2
563	от них	1	2
564	были в	2	2
565	во франции	1	2
566	а мы	3	2
567	нет никаких	2	2
568	того же	11	2
569	чувствовал что	1	2
570	то в	6	2
571	и весь	2	2
572	такой степени	1	2
573	которая должна	1	2
574	но из	1	2
575	такого рода	4	2
576	она в	1	2
577	смысле в	1	2
578	начала и	2	2
579	атмосфера в	1	2
580	протяжении всей	1	2
581	ты не	1	2
582	после этого	2	2
583	что такое	3	2
584	и нужно	2	2
585	этими двумя	1	2
586	как можно	1	2
587	через всю	1	2
588	есть еще	1	2
589	связи с	7	2
590	не о	1	2
591	а за	3	2
592	людей во	1	2
593	между ними	2	2
594	также в	1	2
595	я всегда	1	2
596	если я	1	2
597	был не	3	2
598	что их	1	2
599	всех народов	1	2
600	на которую	1	2
601	разных местах	1	2
602	уже к	1	2
603	есть вера	2	2
604	греческой философии	1	2
605	не были	2	2
606	в п	1	2
607	православия и	1	2
608	когда мы	2	2
609	она была	2	2
610	не раз	5	2
611	был для	3	2
612	в последний	3	2
613	он переживает	1	2
614	столь же	1	2
615	о своей	1	2
616	его к	3	2
617	из любви	1	2
618	а как	1	2
619	речи о	1	2
620	и насилия	1	2
621	во время	4	2
622	новой религии	1	2
623	и европы	1	2
624	нее не	1	2
625	все исторические	1	2
626	и необычайно	1	2
627	и ту	2	2
628	был очень	2	2
629	которой не	1	2
630	и который	2	2
631	с такой	1	2
632	большую роль	1	2
633	другого человека	1	2
634	была бы	1	2
635	принужден был	1	2
636	в сущности	2	2
637	сам по	1	2
638	он на	1	2
639	истории в	2	2
640	от этой	1	2
641	на лице	1	2
642	разного рода	8	2
643	ему принадлежат	1	2
644	связанная с	1	2
645	он стоит	1	2
646	если не	4	2
647	самом деле	1	2
648	от своего	2	2
649	духовный мир	1	2
650	его собственная	1	2
651	их в	3	2
652	ему в	4	2
653	концу истории	1	2
654	же о	3	2
655	и действительно	3	2
656	к нам	1	2
657	в каком	3	2
658	от страданий	1	2
659	философии но	2	2
660	своей жизни	5	2
661	который и	1	2
662	характер его	1	2
663	что мы	2	2
664	ни у	1	2
665	был также	1	2
666	не имеют	1	2
667	тотчас же	1	2
668	погружение в	1	2
669	относится к	1	2
670	во мне	2	2
671	быть не	1	2
672	на два	1	2
673	мы хотели	3	2
674	и уже	1	2
675	но сам	1	2
676	и об	1	2
677	не потому	1	2
678	у других	1	2
679	целый ряд	1	2
680	мир на	1	2
681	всякого человека	1	2
682	верили что	1	2
683	я хотел	2	2
684	а во	1	2
685	добрый и	1	2
686	вот уже	1	2
687	к леонтьева	8	2
688	соловьева в	33	2
689	писал о	2	2
690	мастер в	1	2
691	он все	2	2
692	что я	5	2
693	жизнь как	1	2
694	говорил что	2	2
695	он мог	1	2
696	этого слова	1	2
697	правда в	3	2
698	только потому	1	2
699	многие из	1	2
700	его как	2	2
701	бы его	2	2
702	и искусства	1	2
703	с того	2	2
704	для россии	1	2
705	которым он	1	2
706	богом и	2	2
707	же этот	1	2
708	на что	2	2
709	ни к	2	2
710	этом отношении	2	2
711	он и	8	2
712	всегда был	2	2
713	о нем	9	2
714	знаю что	2	2
715	ее в	1	2
716	что во	2	2
717	и п	1	2
718	со своим	5	2
719	на самом	1	2
720	с богом	3	2
721	на одной	3	2
722	смысле этого	1	2
723	не принимает	1	2
724	свои мысли	1	2
725	в свои	2	2
726	что ничего	1	2
727	но эта	2	2
728	раз навсегда	1	2
729	в обычном	1	2
730	– то	1	2
731	и без	2	2
732	склонность к	1	2
733	к жизни	2	2
734	в какой	1	2
735	но я	4	2
736	есть только	1	2
737	к своему	4	2
738	нисколько не	4	2
739	это было	9	2
740	рассудка и	1	2
741	за его	1	2
742	связаны с	1	2
743	к одному	1	2
744	ко всему	4	2
745	и других	2	2
746	он ни	1	2
747	это совершенно	1	2
748	с новыми	1	2
749	ни один	1	2
750	не по	2	2
751	в необходимости	1	2
752	то перед	1	2
753	е в	7	2
754	к тем	1	2
755	этого не	2	2
756	кто не	2	2
757	было еще	1	2
758	веры в	1	2
759	тем самым	2	2
760	можно найти	1	2
761	человека с	2	2
762	андрея белого	1	2
763	на всю	2	2
764	у нее	1	2
765	и часто	3	2
766	было ничего	1	2
767	прежде чем	1	2
768	верил в	1	2
769	это он	1	2
770	и о	6	2
771	сам бог	1	2
772	что за	1	2
773	них нет	1	2
774	только бога	1	2
775	которые в	2	2
776	быть у	1	2
777	о своих	2	2
778	все более	1	2
779	славянофильство и	1	2
780	толстого в	4	2
781	в который	1	2
782	к идее	1	2
783	момент его	1	2
784	новое и	1	1
785	вот это	1	1
786	и учение	1	1
787	был и	3	1
788	самостоятельную жизнь	1	1
789	нельзя себе	2	1
790	для всех	2	1
791	которая была	2	1
792	особенность его	1	1
793	писателя и	1	1
794	только что	2	1
795	слаб и	1	1
796	бы даже	1	1
797	боролся с	1	1
798	очень важно	1	1
799	и тоску	1	1
800	даже в	4	1
801	эта идея	1	1
802	и отрицал	1	1
803	этот момент	2	1
804	она уже	1	1
805	их жизни	1	1
806	и христианская	1	1
807	духа самого	1	1
808	католичества и	1	1
809	говорит о	1	1
810	таков был	1	1
811	вещей с	1	1
812	своей истории	1	1
813	часто бывают	1	1
814	требует от	1	1
815	много времени	1	1
816	с умом	1	1
817	серьезный характер	1	1
818	другой стороны	3	1
819	моменты его	2	1
820	своего сына	2	1
821	но что	5	1
822	кажется в	1	1
823	то человек	1	1
824	него с	1	1
825	связь с	1	1
826	быть названа	1	1
827	а напротив	1	1
828	ему но	1	1
829	он ему	1	1
830	чем вл	1	1
831	по пути	1	1
832	но все	3	1
833	вот что	7	1
834	подпасть под	1	1
835	из нее	1	1
836	на такой	2	1
837	соловьева и	13	1
838	что весь	1	1
839	очень не	1	1
840	у людей	1	1
841	с любимым	1	1
842	тут уже	1	1
843	из всего	1	1
844	и французской	1	1
845	и другим	1	1
846	разрыв с	1	1
847	вот с	2	1
848	или у	1	1
849	этот духовный	1	1
850	всегда в	1	1
851	сомнения и	1	1
852	ведь и	1	1
853	а именно	4	1
854	с еще	1	1
855	всеми его	1	1
856	потом мы	1	1
857	большой мастер	1	1
858	на эту	3	1
859	того ни	1	1
860	хомяков в	1	1
861	александра iii	1	1
862	почему это	1	1
863	в природе	1	1
864	по своим	3	1
865	митрополита филарета	1	1
866	является ему	1	1
867	слабости в	1	1
868	стал на	1	1
869	в это	6	1
870	не имели	2	1
871	жизни которое	1	1
872	отца и	4	1
873	разные стороны	1	1
874	в письме	16	1
875	ней как	1	1
876	был глубоко	2	1
877	казалось бы	1	1
878	последних времен	1	1
879	сам же	1	1
880	и того	1	1
881	новый духовный	1	1
882	материализации и	1	1
883	еще от	1	1
884	это с	1	1
885	и материального	1	1
886	всю его	1	1
887	этой веры	1	1
888	что этот	4	1
889	самое серьезное	1	1
890	они стояли	1	1
891	раз и	4	1
892	христе и	1	1
893	наоборот он	1	1
894	хотя с	2	1
895	с моей	1	1
896	этом мы	1	1
897	к вл	8	1
898	рационализм не	1	1
899	но даже	3	1
900	одной стороны	1	1
901	бы из	1	1
902	но во	2	1
903	всю мою	1	1
904	но эти	1	1
905	из жизни	1	1
906	он много	1	1
907	еще оставался	1	1
908	и оказался	1	1
909	сила и	1	1
910	а после	1	1
911	которых не	1	1
912	к своей	2	1
913	уже было	1	1
914	мне что	1	1
915	пошел на	1	1
916	об отношении	1	1
917	с л	3	1
918	мы все	1	1
919	камень в	1	1
920	говорить о	1	1
921	встречи с	1	1
922	не одно	1	1
923	и при	2	1
924	мне не	1	1
925	существу своему	1	1
926	и вести	1	1
927	не верил	2	1
928	россию но	1	1
929	уже и	4	1
930	и дела	1	1
931	уже есть	1	1
932	выше всякого	1	1
933	как существо	1	1
934	было сказано	2	1
935	всего этого	1	1
936	дело и	1	1
937	к ним	1	1
938	как на	2	1
939	вообще и	1	1
940	самом начале	1	1
941	человеческой личностью	1	1
942	о тех	1	1
943	огромное значение	1	1
944	убежден что	1	1
945	по которой	1	1
946	может менее	1	1
947	наряду с	1	1
948	и говорил	2	1
949	когда тот	1	1
950	с большим	1	1
951	него до	1	1
952	леонтьева и	2	1
953	кроме человека	1	1
954	убедительности и	1	1
955	связи со	2	1
956	ему такие	1	1
957	нас из	1	1
958	выхода из	1	1
959	ним на	1	1
960	по поводу	15	1
961	границы но	1	1
962	с темой	1	1
963	еще ни	1	1
964	верования и	1	1
965	его образа	1	1
966	к христианству	1	1
967	и иной	1	1
968	не то	3	1
969	жизни с	2	1
970	действительно в	1	1
971	свое собственное	1	1
972	последний раз	1	1
973	о ней	1	1
974	европы с	1	1
975	ощутил в	1	1
976	друга не	1	1
977	в распоряжении	1	1
978	все мы	1	1
979	он очень	2	1
980	литературы он	2	1
981	привело к	1	1
982	интересом к	1	1
983	свое состояние	1	1
984	и всецело	1	1
985	влияние на	1	1
986	отец и	1	1
987	обычном смысле	1	1
988	поскольку в	3	1
989	еще раньше	1	1
990	период его	1	1
991	и всей	1	1
992	жизни так	1	1
993	это будет	1	1
994	но тот	1	1
995	указать на	2	1
996	богу но	1	1
997	с одной	1	1
998	он к	1	1
999	притом не	1	1
1000	мы читаем	6	1
1001	и вл	5	1
1002	есть его	1	1
1003	то для	2	1
1004	обычно не	1	1
1005	а ведь	1	1
1006	не соответствует	1	1
1007	которого он	2	1
1008	бы чтобы	1	1
1009	для исторического	1	1
1010	чтобы иметь	1	1
1011	что самая	1	1
1012	он ответил	1	1
1013	в тот	3	1
1014	тайны и	1	1
1015	для своего	2	1
1016	так писал	1	1
1017	жизни ему	1	1
1018	с небывалой	2	1
1019	коренным образом	1	1
1020	их всех	1	1
1021	и всякой	3	1
1022	не путем	1	1
1023	ли можно	1	1
1024	любви на	1	1
1025	в будущем	2	1
1026	или не	1	1
1027	время во	1	1
1028	не очень	6	1
1029	к отцу	1	1
1030	состояние в	1	1
1031	и л	1	1
1032	его духовном	1	1
1033	всех его	1	1
1034	это нисколько	2	1
1035	моей стороны	1	1
1036	на себя	3	1
1037	как его	1	1
1038	государства и	1	1
1039	образом отразилось	1	1
1040	в таком	2	1
1041	историю как	1	1
1042	между этими	1	1
1043	веры для	1	1
1044	личности с	2	1
1045	в изображении	1	1
1046	трудно и	1	1
1047	чего бы	1	1
1048	следовательно и	1	1
1049	все великие	1	1
1050	слишком много	1	1
1051	уже давно	3	1
1052	больше и	1	1
1053	письме к	14	1
1054	леонтьев который	1	1
1055	и мировой	1	1
1056	в себя	1	1
1057	он жил	3	1
1058	в сторону	1	1
1059	не нужно	1	1
1060	на себе	1	1
1061	в существе	1	1
1062	под влиянием	6	1
1063	что как	1	1
1064	в других	1	1
1065	и отдельные	1	1
1066	и дал	1	1
1067	до которых	1	1
1068	грядущему антихристу	1	1
1069	а потом	1	1
1070	всех своих	2	1
1071	себя после	1	1
1072	свободой своей	1	1
1073	материалом для	1	1
1074	затруднения в	1	1
1075	это ведь	1	1
1076	к лицу	1	1
1077	своей книги	1	1
1078	и пустая	1	1
1079	есть сходство	1	1
1080	человеку то	1	1
1081	а следовательно	1	1
1082	чтобы в	1	1
1083	был уже	1	1
1084	говорил о	1	1
1085	в философии	2	1
1086	на религиозные	1	1
1087	мы уже	8	1
1088	значение и	1	1
1089	он ничего	1	1
1090	люди как	2	1
1091	был человеком	1	1
1092	когда я	1	1
1093	гартман в	1	1
1094	судьбе его	1	1
1095	характера то	1	1
1096	истории христианства	1	1
1097	и речи	3	1
1098	с какой	2	1
1099	точно в	1	1
1100	кажется что	3	1
1101	что отец	1	1
1102	и этой	1	1
1103	на нем	1	1
1104	мы свободны	1	1
1105	хотя в	2	1
1106	в тех	3	1
1107	не могла	3	1
1108	почти всегда	1	1
1109	точка зрения	1	1
1110	в нас	4	1
1111	его жизнь	1	1
1112	в современной	1	1
1113	вот в	1	1
1114	в историческом	1	1
1115	над ним	1	1
1116	он пишет	5	1
1117	ведь в	1	1
1118	у которого	3	1
1119	этот период	2	1
1120	не дало	1	1
1121	хотели бы	3	1
1122	франции и	1	1
1123	период в	1	1
1124	я в	4	1
1125	нее к	1	1
1126	так называемого	1	1
1127	выходят за	1	1
1128	т п	1	1
1129	он принимал	2	1
1130	и глубоко	3	1
1131	и статьи	1	1
1132	все человеческие	1	1
1133	возможно что	1	1
1134	природы и	2	1
1135	своей стороны	1	1
1136	что для	5	1
1137	главным образом	5	1
1138	оно имеет	1	1
1139	или о	2	1
1140	к русской	1	1
1141	и др	1	1
1142	подход к	1	1
1143	человеческую личность	1	1
1144	факт и	1	1
1145	это делает	3	1
1146	он сказал	2	1
1147	когда они	1	1
1148	о его	7	1
1149	совершенно чужда	1	1
1150	им были	1	1
1151	них не	2	1
1152	он даже	3	1
1153	что может	1	1
1154	даже самого	1	1
1155	у разных	1	1
1156	родство с	1	1
1157	весь свой	1	1
1158	в силу	1	1
1159	ней в	1	1
1160	его ум	1	1
1161	христианской любви	1	1
1162	есть все	1	1
1163	в другое	1	1
1164	волю отца	1	1
1165	из этого	6	1
1166	время он	3	1
1167	сказать о	2	1
1168	и толстой	2	1
1169	кто знает	1	1
1170	и зрелого	1	1
1171	независимо от	1	1
1172	очень сложным	1	1
1173	христос есть	1	1
1174	с ее	1	1
1175	всех этих	3	1
1176	толстого а	2	1
1177	христовой истины	1	1
1178	и вопреки	1	1
1179	эту тему	2	1
1180	что до	1	1
1181	чем л	1	1
1182	был противником	1	1
1183	он начал	1	1
1184	вопросом о	1	1
1185	период своей	1	1
1186	с этих	1	1
1187	почему он	2	1
1188	своего рода	1	1
1189	к такому	1	1
1190	лет опять	2	1
1191	его со	1	1
1192	порядка и	1	1
1193	в окончательном	1	1
1194	может верить	1	1
1195	и считает	1	1
1196	но после	2	1
1197	в столь	1	1
1198	за ним	1	1
1199	и навсегда	2	1
1200	и защищать	1	1
1201	как с	1	1
1202	его уже	1	1
1203	и свою	1	1
1204	сойти с	1	1
1205	себе представить	2	1
1206	также что	2	1
1207	соловьева есть	1	1
1208	будто в	1	1
1209	очень многое	1	1
1210	против католичества	1	1
1211	гуманизм есть	1	1
1212	есть для	2	1
1213	очень интересно	1	1
1214	человек с	1	1
1215	от нас	2	1
1216	чтобы стать	2	1
1217	н трубецкого	4	1
1218	и из	5	1
1219	нужно сказать	2	1
1220	никак не	6	1
1221	из тех	1	1
1222	всегда были	1	1
1223	в другой	1	1
1224	поэтому в	1	1
1225	что сам	3	1
1226	ответ на	2	1
1227	в иване	1	1
1228	всех нравственных	2	1
1229	невозможно и	1	1
1230	с каждым	2	1
1231	когда его	1	1
1232	с сего	1	1
1233	же были	1	1
1234	его собственный	1	1
1235	нам всем	1	1
1236	за это	2	1
1237	не на	1	1
1238	за границей	3	1
1239	в я	4	1
1240	на искупление	1	1
1241	такого же	1	1
1242	сказать с	2	1
1243	я имею	1	1
1244	из писателей	1	1
1245	особого рода	2	1
1246	формах в	1	1
1247	все то	1	1
1248	у меня	3	1
1249	совершенно разные	2	1
1250	имеет значение	1	1
1251	заключается в	1	1
1252	с целью	1	1
1253	от бога	1	1
1254	был связан	1	1
1255	только несколько	1	1
1256	он будет	2	1
1257	по истории	4	1
1258	на месте	2	1
1259	можно назвать	1	1
1260	правда у	1	1
1261	к которым	1	1
1262	в нынешнем	1	1
1263	философии не	1	1
1264	с ними	2	1
1265	возможности и	1	1
1266	ему казалось	1	1
1267	силы человека	1	1
1268	по разным	5	1
1269	и т	3	1
1270	его знания	1	1
1271	без которых	1	1
1272	за границу	3	1
1273	могли дать	1	1
1274	сын же	1	1
1275	мыслей и	1	1
1276	его творений	1	1
1277	для настоящего	1	1
1278	своего отца	2	1
1279	а под	1	1
1280	но раз	1	1
1281	которого не	1	1
1282	мало чем	1	1
1283	знает что	1	1
1284	на их	1	1
1285	всей своей	2	1
1286	суждений о	2	1
1287	было уже	1	1
1288	ничего общего	1	1
1289	теократии но	1	1
1290	и противоречивым	1	1
1291	пушкина но	1	1
1292	все мои	3	1
1293	состояние и	1	1
1294	он исповедовал	2	1
1295	было у	1	1
1296	такой любви	1	1
1297	личной судьбы	1	1
1298	попал в	1	1
1299	ни на	1	1
1300	к старому	1	1
1301	человек еще	1	1
1302	всему этому	2	1
1303	значение не	1	1
1304	он требует	1	1
1305	вот они	1	1
1306	я должен	2	1
1307	европы но	2	1
1308	первая и	1	1
1309	е н	3	1
1310	почти все	1	1
1311	то и	3	1
1312	не любил	3	1
1313	он еще	1	1
1314	чувствовал себя	2	1
1315	наконец в	3	1
1316	не хочу	1	1
1317	вызывает в	1	1
