N	2gram	Vygotskiy_	Komedia
422	этой области	3	4
423	хотя в	2	4
424	второй половине	1	4
425	что с	7	4
426	с достаточной	1	4
427	и другие	13	4
428	у нас	4	4
429	на помощь	1	4
430	все равно	2	4
431	а то	1	4
432	с их	4	4
433	что ему	2	4
434	или менее	1	4
435	такой же	4	4
436	мог бы	1	4
437	и их	4	4
438	в пределах	6	4
439	которые в	4	4
440	бы он	1	4
441	того времени	1	4
442	все более	4	4
443	нуждается в	3	4
444	в основе	12	4
445	меньше чем	1	4
446	во всем	2	3
447	от него	3	3
448	исходя из	2	3
449	к этой	3	3
450	или по	1	3
451	до самого	2	3
452	всю свою	1	3
453	за собой	4	3
454	по себе	8	3
455	более или	1	3
456	или на	2	3
457	если он	4	3
458	только для	2	3
459	самого конца	1	3
460	представления о	2	3
461	этой связи	1	3
462	между двумя	4	3
463	только на	3	3
464	на пути	1	3
465	и когда	1	3
466	приходит к	6	3
467	всего этого	1	3
468	другой раз	4	3
469	путь к	1	3
470	ни одного	2	3
471	из наиболее	1	3
472	как на	4	3
473	в нашем	5	3
474	находится в	2	3
475	что именно	4	3
476	человеку и	2	3
477	друг с	10	3
478	нет никаких	2	3
479	считает нужным	1	3
480	разумеется что	1	3
481	этих двух	4	3
482	собой в	2	3
483	с другом	10	3
484	и за	1	3
485	для своего	1	3
486	и притом	2	3
487	отношения к	2	3
488	речь шла	1	3
489	обстоятельство что	5	3
490	от этого	1	3
491	остается в	1	3
492	а с	3	3
493	того в	2	3
494	для развития	9	3
495	для этой	1	3
496	одну из	1	3
497	отношения с	1	3
498	какой мере	1	3
499	он в	3	3
500	над ней	1	3
501	есть основание	1	3
502	и есть	8	3
503	его за	1	3
504	готовность к	1	3
505	сказать о	1	3
506	в какой-то	1	3
507	в один	1	3
508	является конечно	1	3
509	мы видели	10	3
510	не делает	2	3
511	от до	2	3
512	все известные	1	3
513	к одной	1	3
514	почти не	1	3
515	целого ряда	1	3
516	для себя	1	3
517	представляют собой	4	3
518	и из	2	3
519	мы в	2	3
520	не могут	7	3
521	не более	1	3
522	до этого	1	3
523	и одновременно	1	3
524	быть даже	1	3
525	как о	1	3
526	с ними	4	3
527	меньшей мере	1	3
528	связанные с	6	3
529	друг от	5	3
530	его и	4	3
531	совершенно не	5	3
532	и более	8	3
533	чем на	1	3
534	относится к	3	3
535	и уже	1	3
536	переходит к	1	3
537	действия и	1	3
538	состоит в	11	3
539	не совсем	2	3
540	если мы	9	3
541	ответа на	1	3
542	принадлежит к	2	3
543	только при	1	3
544	том же	1	3
545	казалось бы	5	3
546	в самой	1	3
547	положение вещей	1	3
548	как к	1	3
549	ему в	2	3
550	предположение что	1	3
551	на что	1	3
552	не являются	2	3
553	такое же	2	3
554	мы находим	1	3
555	в виде	3	3
556	от друга	5	3
557	указывает на	3	3
558	только два	3	3
559	с той	1	3
560	этой цели	1	3
561	является не	2	3
562	на все	7	3
563	высшей степени	3	3
564	один и	5	3
565	нисколько не	2	3
566	должен быть	1	3
567	и таким	1	3
568	в одной	2	3
569	и потому	3	3
570	сам не	2	3
571	в разной	1	3
572	а как	1	3
573	он говорит	3	3
574	она не	2	3
575	но при	2	3
576	в отношениях	1	3
577	один шаг	3	3
578	то обстоятельство	5	3
579	не с	2	3
580	таким же	3	3
581	конечно в	1	3
582	на всю	2	3
583	идет речь	1	3
584	числе и	2	3
585	они не	7	3
586	в высшей	3	3
587	по этому	1	3
588	это в	2	3
589	в известной	3	3
590	с которыми	2	2
591	находим в	1	2
592	в центре	2	2
593	в настоящем	1	2
594	не считает	1	2
595	на эти	1	2
596	по лестнице	1	2
597	говорит о	4	2
598	те же	6	2
599	не как	3	2
600	нам известны	1	2
601	остановиться на	3	2
602	за которым	1	2
603	связь с	1	2
604	ко всем	1	2
605	на которых	1	2
606	даже для	2	2
607	ни одна	1	2
608	каким образом	2	2
609	зрения на	1	2
610	из всего	1	2
611	в собственном	2	2
612	приходит в	2	2
613	и те	2	2
614	связанного с	2	2
615	как только	4	2
616	на первый	2	2
617	начнем с	1	2
618	обращение к	1	2
619	нам не	1	2
620	мысли что	1	2
621	не могли	1	2
622	можно считать	1	2
623	которой он	1	2
624	считает себя	1	2
625	не должен	1	2
626	и следовательно	7	2
627	вопроса об	2	2
628	в этот	4	2
629	поэтому мы	1	2
630	наталкивается на	1	2
631	об отношении	2	2
632	но они	2	2
633	для новой	1	2
634	что речь	1	2
635	друг на	2	2
636	и формы	1	2
637	отношений и	5	2
638	без всякого	2	2
639	для всей	3	2
640	тех случаях	1	2
641	этот человек	1	2
642	они должны	1	2
643	в основу	1	2
644	такая же	1	2
645	под влиянием	4	2
646	в реальном	1	2
647	что все	9	2
648	в зависимости	2	2
649	систему его	1	2
650	что даже	1	2
651	чем это	2	2
652	чем идет	1	2
653	образом на	1	2
654	которую можно	1	2
655	то в	7	2
656	мы видим	6	2
657	собой и	3	2
658	том насколько	1	2
659	первом случае	2	2
660	но еще	1	2
661	ним в	1	2
662	всех остальных	1	2
663	слов в	1	2
664	почему в	2	2
665	к выводу	3	2
666	и сама	1	2
667	в тот	4	2
668	одному и	3	2
669	к жизни	7	2
670	как можно	1	2
671	отношения между	3	2
672	как по	1	2
673	с двумя	1	2
674	этим и	1	2
675	очевидно что	2	2
676	подобно тому	6	2
677	по одному	5	2
678	рядом с	1	2
679	образом для	1	2
680	то при	1	2
681	представляется нам	4	2
682	слово в	3	2
683	к вопросу	1	2
684	точек зрения	4	2
685	к мысли	6	2
686	в смысле	3	2
687	за другой	2	2
688	не иначе	3	2
689	том сколько	1	2
690	а для	1	2
691	чтобы понять	2	2
692	а потом	1	2
693	как надо	1	2
694	со всей	1	2
695	выступает в	2	2
696	однако и	1	2
697	что происходит	1	2
698	в лучшем	3	2
699	мы уже	4	2
700	эти слова	1	2
701	ту же	5	2
702	совсем не	1	2
703	принимает за	2	2
704	является его	2	2
705	на чем	1	2
706	на нем	2	2
707	если же	1	2
708	возвращаясь к	1	2
709	и является	6	2
710	чем больше	1	2
711	для человека	1	2
712	начинается с	2	2
713	почти всегда	2	2
714	себя на	1	2
715	доходит до	1	2
716	на стороне	1	2
717	этот вопрос	8	2
718	вот в	1	2
719	при первом	1	2
720	общего с	3	2
721	это делает	1	2
722	но прежде	2	2
723	что только	3	2
724	показывают что	1	2
725	в общем	1	2
726	которые были	1	2
727	с ее	1	2
728	гораздо более	1	2
729	означает что	1	2
730	понять что	2	2
731	доказывает что	1	2
732	идет в	3	2
733	средством для	2	2
734	представляет себе	3	2
735	образом и	1	2
736	самым существенным	1	2
737	место во	1	2
738	его из	1	2
739	в основном	2	2
740	которой не	1	2
741	должна быть	7	2
742	которых мы	1	2
743	в жизни	2	2
744	и при	4	2
745	теперь в	1	2
746	содержания и	2	2
747	никак не	6	2
748	сводится к	1	2
749	перед ними	1	2
750	со всеми	2	2
751	этой точки	7	2
752	с целью	1	2
753	предполагать что	1	2
754	иначе как	4	2
755	этом смысле	5	2
756	не означает	5	2
757	и так	1	2
758	себя и	2	2
759	ли он	1	2
760	о котором	1	2
761	именно поэтому	3	2
762	в известном	9	2
763	знает что	5	2
764	к другому	3	2
765	внимание что	1	2
766	перед нами	1	2
767	из области	4	2
768	я говорю	1	2
769	он выступает	1	2
770	речь в	3	2
771	этой группы	1	2
772	что сила	2	2
773	относящихся к	1	2
774	он еще	3	2
775	зависимости от	3	2
776	слова и	3	2
777	с которой	2	2
778	именно на	1	2
779	в которую	1	2
780	отношении к	2	2
781	и наиболее	2	2
782	на примере	5	2
783	в каком	2	2
784	еще один	1	2
785	как например	1	2
786	связанных с	1	2
787	всех трех	1	2
788	имеем в	1	2
789	известной степени	1	2
790	и под	1	2
791	и дать	1	2
792	обычно не	2	2
793	который по	2	2
794	во втором	2	2
795	для обозначения	1	2
796	со словом	1	2
797	по всем	1	2
798	только с	1	2
799	у них	1	2
800	но это	4	2
801	только потому	1	2
802	во времени	1	2
803	в ту	1	2
804	строится на	1	2
805	поэтому он	2	2
806	дает нам	1	2
807	этом случае	5	2
808	одних и	1	2
809	в свое	2	2
810	из отдельных	1	2
811	легко понять	1	2
812	нас не	1	2
813	ее из	1	2
814	еще и	3	2
815	от которого	1	2
816	для него	9	2
817	к первой	1	2
818	того что	34	2
819	не достигает	1	2
820	ее в	3	2
821	где он	1	2
822	в полном	1	2
823	то мы	1	2
824	это предположение	5	2
825	характеризует как	1	2
826	была бы	1	2
827	понимает что	1	2
828	этого не	1	2
829	это еще	1	2
830	места в	1	2
831	и тому	2	2
832	как она	3	2
833	свидетельствуют о	1	2
834	случаях когда	1	2
835	все эти	9	2
836	сталкиваемся с	1	2
837	при таком	1	2
838	что между	5	2
839	в еще	1	2
840	и со	1	2
841	можем рассматривать	1	2
842	с какими	1	2
843	мере в	5	2
844	в форме	1	2
845	чтобы сделать	2	2
846	его к	2	2
847	что эти	4	2
848	к одному	4	2
849	и тех	1	2
850	предположить что	3	2
851	же из	1	2
852	первый план	2	2
853	и только	4	2
854	как же	2	2
855	сам себе	1	2
856	которые они	3	2
857	это как	1	2
858	в самых	4	2
859	как уже	5	2
860	тому как	6	2
861	мы узнаем	1	2
862	дело не	2	2
863	и может	4	2
864	имеет в	1	2
865	он однако	1	2
866	не знаю	1	2
867	же что	1	2
868	с ней	3	2
869	тем самым	13	2
870	бы по	1	2
871	могло быть	1	2
872	его до	1	2
873	чем к	1	2
874	в случае	2	2
875	и новые	1	2
876	в новой	5	2
877	этому вопросу	3	2
878	остается только	2	2
879	и подобно	2	1
880	он пользуется	2	1
881	в сложном	1	1
882	этот тезис	1	1
883	первый ответ	1	1
884	стороны при	1	1
885	это на	3	1
886	они являются	2	1
887	основание ожидать	1	1
888	момент на	1	1
889	к действительности	1	1
890	является в	2	1
891	несомненно что	1	1
892	достаточной определенностью	1	1
893	ребенка и	11	1
894	становится возможным	1	1
895	тем меньше	1	1
896	встречаются на	1	1
897	которая была	1	1
898	мы и	6	1
899	в постановке	1	1
900	в изучении	1	1
901	их из	2	1
902	подробно на	1	1
903	выводу что	3	1
904	функций между	2	1
905	в момент	4	1
906	признания этого	1	1
907	вывод из	1	1
908	которые не	5	1
909	ясно почему	1	1
910	вмешательства в	1	1
911	при изучении	1	1
912	по плану	1	1
913	в применении	1	1
914	вопросу о	2	1
915	становится совершенно	1	1
916	эта новая	1	1
917	она приходит	1	1
918	они уже	1	1
919	процесс образования	9	1
920	что основной	1	1
921	связи в	1	1
922	или нет	1	1
923	кроме того	2	1
924	думается что	5	1
925	которой они	1	1
926	привести к	2	1
927	раннем детстве	1	1
928	с более	3	1
929	и простой	1	1
930	ребенка она	2	1
931	самых общих	2	1
932	такое чего	1	1
933	малейших признаков	1	1
934	с появлением	1	1
935	в различных	3	1
936	отношений в	4	1
937	иначе чем	2	1
938	корни этой	1	1
939	вопрос об	4	1
940	считается что	1	1
941	на смену	1	1
942	можем заключить	2	1
943	он имеет	6	1
944	две другие	1	1
945	на каждой	2	1
946	только когда	1	1
947	стоять в	1	1
948	и позже	1	1
949	образом что	2	1
950	речи что	2	1
951	мысль о	1	1
952	и абстрактные	1	1
953	большую часть	1	1
954	он полагает	1	1
955	существенным отличием	1	1
956	уже на	3	1
957	ведет к	2	1
958	то окажется	1	1
959	положением вещей	1	1
960	следовательно все	1	1
961	много раз	1	1
962	мы получаем	1	1
963	и другим	2	1
964	развития но	8	1
965	стороны в	1	1
966	уже выше	1	1
967	уме и	1	1
968	же точно	1	1
969	как таковой	2	1
970	выход из	1	1
971	на эту	1	1
972	собой не	2	1
973	узнать что	1	1
974	отличается от	2	1
975	существующие между	2	1
976	со счетов	2	1
977	влияние в	1	1
978	выходит далеко	3	1
979	для выяснения	2	1
980	сделать по	1	1
981	но мы	7	1
982	доля правды	1	1
983	моменты в	1	1
984	понять как	2	1
985	сошел с	1	1
986	действительности в	1	1
987	надо прежде	1	1
988	состоит не	2	1
989	свое влияние	2	1
990	для внутреннего	1	1
991	ответить на	4	1
992	в данном	4	1
993	первый и	2	1
994	значение только	1	1
995	находит в	1	1
996	не говорит	3	1
997	знал что	1	1
998	своего собственного	3	1
999	применении к	1	1
1000	можем не	1	1
1001	ожидать что	4	1
1002	в динамике	1	1
1003	два момента	3	1
1004	своей природе	4	1
1005	мы увидим	3	1
1006	этого последнего	1	1
1007	к реальным	1	1
1008	входит в	1	1
1009	развития с	3	1
1010	но этот	3	1
1011	ii и	1	1
1012	мы обязаны	1	1
1013	и другой	2	1
1014	совершенно очевидно	2	1
1015	которыми он	2	1
1016	с трудом	1	1
1017	что вся	1	1
1018	он дает	1	1
1019	и сознательной	1	1
1020	случае все	1	1
1021	увидим что	1	1
1022	между отдельными	2	1
1023	совершенно различных	1	1
1024	нечто такое	2	1
1025	правда и	1	1
1026	которых она	1	1
1027	образом из	1	1
1028	положение меняется	1	1
1029	а между	1	1
1030	ребенка что	1	1
1031	говорит что	7	1
1032	они относятся	1	1
1033	чем его	3	1
1034	значительной степени	1	1
1035	здесь прежде	1	1
1036	других не	1	1
1037	причине что	1	1
1038	не что	2	1
1039	является как	2	1
1040	дело таким	1	1
1041	то его	1	1
1042	точке зрения	1	1
1043	на уровень	2	1
1044	существует два	1	1
1045	всегда и	1	1
1046	понятия как	6	1
1047	образом противопоставляются	1	1
1048	одним понятием	1	1
1049	утверждал что	1	1
1050	настоящее время	2	1
1051	с именем	1	1
1052	них есть	1	1
1053	на пороге	4	1
1054	следующим образом	1	1
1055	не сделает	1	1
1056	что различные	1	1
1057	эти вопросы	2	1
1058	основание для	1	1
1059	с этими	1	1
1060	ситуации как	1	1
1061	понятно с	1	1
1062	есть по	1	1
1063	отношения в	1	1
1064	чего он	3	1
1065	те и	11	1
1066	не умеет	6	1
1067	в данной	2	1
1068	исходит из	2	1
1069	к целому	3	1
1070	группе относятся	1	1
1071	об использовании	1	1
1072	может вызывать	1	1
1073	к установлению	1	1
1074	этот момент	2	1
1075	особенно часто	1	1
1076	одной точке	1	1
1077	на котором	3	1
1078	возникающая в	1	1
1079	с собственной	1	1
1080	уже по	5	1
1081	были бы	1	1
1082	связанное с	2	1
1083	общих чертах	1	1
1084	о действительности	1	1
1085	в системе	4	1
1086	но так	1	1
1087	строго говоря	1	1
1088	без разрешения	1	1
1089	и овладеть	1	1
1090	эту же	1	1
1091	есть также	1	1
1092	чем более	2	1
1093	употребления и	1	1
1094	любой другой	1	1
1095	никакому сомнению	1	1
1096	решения в	1	1
1097	целой группы	1	1
1098	происходящих в	2	1
1099	ситуации и	1	1
1100	не происходит	1	1
1101	ходом развития	2	1
1102	только не	7	1
1103	нему в	1	1
1104	на глазах	1	1
1105	и совершенно	1	1
1106	той мере	3	1
1107	совершенно определенную	1	1
1108	действует в	1	1
1109	различия существующие	1	1
1110	того обстоятельства	1	1
1111	его деятельности	1	1
1112	содержится в	5	1
1113	сейчас в	1	1
1114	между его	1	1
1115	от его	1	1
1116	что иное	2	1
1117	первого из	1	1
1118	первом же	1	1
1119	эти внешние	1	1
1120	и больше	1	1
1121	признает что	1	1
1122	образом как	1	1
1123	на том	4	1
1124	готовности к	1	1
1125	внимание на	1	1
1126	следует сказать	2	1
1127	в раннем	1	1
1128	быть в	3	1
1129	сама же	1	1
1130	только часть	1	1
1131	обычно к	1	1
1132	его себе	1	1
1133	прийти к	1	1
1134	сущности и	1	1
1135	ему надо	1	1
1136	корнями в	1	1
1137	связей и	5	1
1138	имеем дело	2	1
1139	что при	4	1
1140	каждом шагу	3	1
1141	дополнения в	1	1
1142	которого он	2	1
1143	далеко за	4	1
1144	обратил внимание	1	1
1145	согласно которой	2	1
1146	уже сложившихся	2	1
1147	полной мере	1	1
1148	что начальные	1	1
1149	можем ли	1	1
1150	время о	1	1
1151	недоразумений и	1	1
1152	не удается	1	1
1153	этого объяснения	1	1
1154	достигает на	1	1
1155	сложилась при	1	1
1156	через всю	1	1
1157	являются в	1	1
1158	видит в	1	1
1159	является чем-то	3	1
1160	если оно	1	1
1161	говорит он	3	1
1162	себе путь	1	1
1163	во всей	3	1
1164	другие утверждают	1	1
1165	материал в	1	1
1166	или не	2	1
1167	не делая	1	1
1168	ее от	1	1
1169	связывается с	1	1
1170	возникают в	3	1
1171	на которое	2	1
1172	не нуждается	1	1
1173	он оказывается	2	1
1174	заключить что	4	1
1175	ребенка значительно	1	1
1176	возникающие в	1	1
1177	или хотя	1	1
1178	под его	1	1
1179	вопрос почему	1	1
1180	приемов и	1	1
1181	отношениях между	2	1
1182	был поставлен	1	1
1183	воздействие на	1	1
1184	эти три	2	1
1185	размышления и	1	1
1186	том и	1	1
1187	так на	1	1
1188	позволяют нам	1	1
1189	сознания как	1	1
1190	для решения	2	1
1191	если я	4	1
1192	и оказывается	3	1
1193	их воли	1	1
1194	благодаря тому	1	1
1195	положение только	1	1
1196	если ему	1	1
1197	а только	8	1
1198	влияния в	1	1
1199	идет от	2	1
1200	ли что	1	1
1201	он сам	2	1
1202	тесным образом	1	1
1203	известно о	1	1
1204	той или	1	1
1205	привести и	1	1
1206	понятий и	22	1
1207	на которую	1	1
1208	складывается из	1	1
1209	могли бы	15	1
1210	быть объяснена	1	1
1211	но как	6	1
1212	источником его	1	1
1213	а результаты	1	1
1214	для его	2	1
1215	начало в	1	1
1216	простой причине	1	1
1217	от окружающих	1	1
1218	что само	2	1
1219	которых в	1	1
1220	он его	1	1
1221	они становятся	1	1
1222	из примеров	1	1
1223	не дошло	1	1
1224	детей в	1	1
1225	чтобы он	1	1
1226	значительно более	1	1
1227	при отсутствии	1	1
1228	уже ранее	1	1
1229	в область	2	1
1230	явления в	1	1
1231	интересующих нас	1	1
1232	памяти и	5	1
1233	которому они	1	1
1234	мысль что	6	1
1235	но зато	1	1
1236	надо сказать	1	1
1237	от которых	1	1
1238	и определяет	2	1
1239	из сказанного	2	1
1240	иметь в	1	1
1241	такое что	1	1
1242	данной главы	1	1
1243	и затем	1	1
1244	в современной	3	1
1245	задачей было	1	1
1246	чтобы их	1	1
1247	решение вопроса	2	1
1248	миру и	1	1
1249	сослаться на	3	1
1250	над ним	1	1
1251	говорили что	2	1
1252	из общего	1	1
1253	с одинаковой	1	1
1254	как один	1	1
1255	являются ли	1	1
1256	которые возникли	1	1
1257	по указанию	1	1
1258	участвующих в	3	1
1259	этот период	4	1
1260	своего поведения	1	1
1261	значение и	1	1
1262	а тем	2	1
1263	общей для	1	1
1264	частной собственности	1	1
1265	знаем что	2	1
1266	что во	1	1
1267	и никогда	1	1
1268	и др	1	1
1269	условия для	1	1
1270	и ставит	2	1
1271	в общих	1	1
1272	которое мы	1	1
1273	подойти к	1	1
1274	стоит только	2	1
1275	но ничего	1	1
1276	мы будем	4	1
1277	в одинаковых	1	1
1278	принадлежность к	1	1
1279	на весь	1	1
1280	не зависящее	1	1
1281	сущности к	1	1
1282	еще остается	1	1
1283	были из	1	1
1284	речи и	8	1
1285	мышления из	1	1
1286	там где	2	1
1287	тем мы	1	1
1288	показывает что	9	1
1289	следующем виде	1	1
1290	сводится в	1	1
1291	приходится признать	1	1
1292	ею в	1	1
1293	или иного	1	1
1294	отношении является	1	1
1295	постановки вопроса	1	1
1296	который еще	1	1
1297	в него	1	1
1298	он должен	9	1
1299	одного и	9	1
1300	раньше чем	8	1
1301	не отличается	1	1
1302	моментов в	4	1
1303	и самый	2	1
1304	и сами	2	1
