N	2gram	Vygotskiy_	Dialekti
194	в них	4	11
195	как только	4	11
196	в данном	5	11
197	только на	3	11
198	не о	1	11
199	и тем	4	11
200	из них	10	11
201	оно есть	2	11
202	та же	6	11
203	мы говорим	1	11
204	от того	1	11
205	ничем не	3	11
206	мы имеем	2	11
207	или в	6	11
208	есть в	3	11
209	нисколько не	3	11
210	мы должны	3	11
211	только то	3	11
212	в одну	2	11
213	во всем	2	10
214	в душе	1	10
215	если вы	1	10
216	с этой	5	10
217	одно из	4	10
218	в результате	3	10
219	в жизни	6	10
220	к тому	18	10
221	во всяком	6	10
222	только как	2	10
223	для того	18	10
224	можно ли	1	10
225	мы видим	15	10
226	это будет	3	10
227	то или	1	10
228	в ее	9	10
229	от этого	4	10
230	себе и	1	10
231	и для	4	10
232	если же	3	10
233	или иное	1	10
234	что для	6	10
235	чтобы не	2	10
236	за пределы	1	10
237	оно не	1	10
238	то и	3	10
239	если мы	19	10
240	нет ни	1	10
241	в его	11	10
242	в их	3	10
243	это было	4	10
244	в частности	3	10
245	и можно	1	10
246	как мы	12	10
247	как будто	13	10
248	может и	1	10
249	и уже	5	10
250	при этом	10	9
251	тому что	10	9
252	случае не	1	9
253	не как	1	9
254	в этих	3	9
255	и на	7	9
256	в котором	7	9
257	ничто не	1	9
258	в одном	9	9
259	и когда	8	9
260	превращается в	1	9
261	и он	5	9
262	не буду	1	9
263	мы можем	12	9
264	не нуждается	1	9
265	же как	3	9
266	бы в	3	9
267	на этом	6	9
268	общего с	2	9
269	и по	2	9
270	утверждать что	2	9
271	была бы	5	9
272	подобно тому	1	9
273	то время	4	9
274	как о	1	9
275	и более	4	9
276	той же	6	9
277	всех этих	2	9
278	тут не	1	9
279	и от	1	9
280	смысл и	8	9
281	а если	1	9
282	как он	2	9
283	в истории	3	9
284	тому как	1	9
285	от него	2	8
286	она всегда	1	8
287	даже в	2	8
288	в отношении	1	8
289	но все	2	8
290	в дальнейшем	1	8
291	уже и	1	8
292	то как	4	8
293	так то	2	8
294	нет и	1	8
295	все время	36	8
296	себя в	1	8
297	с одной	7	8
298	ни от	1	8
299	это мы	2	8
300	по одному	2	8
301	не будет	2	8
302	что эта	8	8
303	в этой	20	8
304	или иначе	2	8
305	в одной	2	8
306	один из	7	8
307	и из	1	8
308	не на	1	8
309	как не	3	8
310	ничего общего	3	8
311	когда мы	5	8
312	у меня	2	8
313	при помощи	7	8
314	и значит	1	8
315	в поэзии	1	8
316	одна и	2	8
317	у нас	4	8
318	на самом	3	8
319	бы и	2	8
320	и без	2	8
321	того или	2	8
322	если она	2	8
323	все что	2	7
324	вещи в	1	7
325	он всегда	1	7
326	как она	8	7
327	есть именно	2	7
328	тем что	7	7
329	зависимости от	1	7
330	мы получаем	1	7
331	но он	5	7
332	на первый	1	7
333	тело и	1	7
334	точно так	3	7
335	как на	9	7
336	от себя	1	7
337	что уже	1	7
338	это я	1	7
339	это конечно	3	7
340	связи с	2	7
341	но для	1	7
342	каком случае	1	7
343	в конце	5	7
344	в связи	1	7
345	в мире	3	7
346	а только	1	7
347	с какой	1	7
348	и ничего	2	7
349	его с	1	7
350	и при	1	7
351	из которых	6	7
352	так или	1	7
353	сами по	3	7
354	заключается в	13	7
355	отношения к	3	7
356	как в	8	7
357	со стороны	4	7
358	только одно	3	7
359	в сравнении	1	7
360	и больше	2	7
361	для меня	1	7
362	и об	1	7
363	не потому	1	7
364	что здесь	2	7
365	без всякого	1	7
366	с его	2	7
367	он должен	2	7
368	и всякий	2	7
369	будет ли	1	7
370	и где	2	7
371	очень много	1	7
372	понимать как	1	7
373	что этот	5	7
374	и я	3	7
375	думать что	3	7
376	и их	2	7
377	она должна	3	7
378	из этих	6	7
379	так чтобы	1	7
380	тем самым	4	7
381	эти два	4	7
382	о чем	1	6
383	более или	1	6
384	может существовать	1	6
385	в природе	1	6
386	уже в	1	6
387	нем есть	1	6
388	есть выдумка	1	6
389	одной стороны	6	6
390	в другом	6	6
391	в себя	1	6
392	когда она	4	6
393	но они	2	6
394	в зависимости	1	6
395	одна из	6	6
396	тут же	1	6
397	во всех	4	6
398	она и	2	6
399	она в	4	6
400	в которой	8	6
401	быть только	1	6
402	себя как	3	6
403	именно как	3	6
404	от самого	1	6
405	можно было	7	6
406	смысла и	3	6
407	друг другу	2	6
408	от всякого	1	6
409	с тем	14	6
410	вместе с	10	6
411	никто не	1	6
412	себя и	1	6
413	может не	1	6
414	о котором	5	6
415	еще и	2	6
416	ни к	1	6
417	того чтобы	21	6
418	это все	2	6
419	на основании	2	6
420	имеет никакого	3	6
421	никакого отношения	1	6
422	мог бы	1	6
423	всяком случае	6	6
424	для него	4	6
425	природы и	1	6
426	о нем	2	6
427	они не	2	6
428	того как	4	6
429	того и	1	6
430	ее в	7	6
431	то мы	2	6
432	но с	2	6
433	по существу	4	6
434	по своему	6	6
435	его в	5	6
436	или менее	1	6
437	как все	4	6
438	бы ни	1	6
439	мере в	1	6
440	показывает что	4	6
441	и почти	1	6
442	дело не	3	6
443	не с	2	6
444	оказывается что	2	6
445	на всю	2	6
446	и часто	2	6
447	идет речь	1	6
448	этой точки	2	6
449	в один	4	6
450	отношение к	2	6
451	и прежде	2	6
452	для этого	9	6
453	в каком-то	1	6
454	и совершенно	9	6
455	больше того	1	6
456	а я	5	6
457	в той	8	5
458	а есть	1	5
459	до сих	7	5
460	в своих	6	5
461	если он	5	5
462	например в	5	5
463	что по	3	5
464	их в	4	5
465	мы только	1	5
466	в это	1	5
467	речь идет	7	5
468	но мы	4	5
469	и той	4	5
470	одной и	4	5
471	как таковую	1	5
472	я думаю	2	5
473	и еще	2	5
474	от смысла	1	5
475	есть конечно	3	5
476	как я	2	5
477	можем сказать	2	5
478	к этому	5	5
479	и становится	1	5
480	едва ли	4	5
481	гораздо более	2	5
482	все в	1	5
483	что у	7	5
484	души и	1	5
485	после этого	5	5
486	в качестве	2	5
487	тому же	2	5
488	есть еще	1	5
489	и другое	6	5
490	что его	3	5
491	что под	4	5
492	тот кто	1	5
493	и она	4	5
494	и надо	1	5
495	и у	1	5
496	сих пор	6	5
497	действительности и	1	5
498	имеет ничего	1	5
499	ли это	3	5
500	но так	2	5
501	почему же	1	5
502	все остальное	1	5
503	чаще всего	1	5
504	же мы	2	5
505	независимо от	2	5
506	сказали что	1	5
507	одного и	2	5
508	были бы	5	5
509	даны в	3	5
510	если в	2	5
511	почти не	2	5
512	то я	1	5
513	из того	1	5
514	во-первых это	1	5
515	что поэзия	1	5
516	с целью	1	5
517	если это	1	5
518	и так	4	5
519	том смысле	2	5
520	сравнению с	1	5
521	сразу и	1	5
522	не является	2	5
523	это понятие	2	5
524	в течение	5	5
525	по сравнению	1	5
526	тех пор	2	5
527	только один	2	5
528	для нее	2	5
529	со всей	3	5
530	отношении к	1	5
531	и во	3	5
532	форма и	2	5
533	он может	2	5
534	же он	1	5
535	точку зрения	1	5
536	зависит от	2	5
537	что одна	2	5
538	он и	1	5
539	что с	4	5
540	без этого	1	5
541	есть уже	1	5
542	ведь это	1	5
543	с той	8	5
544	живой и	1	5
545	есть все	2	5
546	из этого	10	5
547	и другого	1	5
548	бы это	5	5
549	только к	1	5
550	надо было	3	5
551	когда он	8	5
552	говоря о	1	5
553	или как	2	5
554	к ней	3	5
555	и наконец	2	5
556	что на	4	5
557	и очень	3	4
558	еще более	2	4
559	тогда оно	1	4
560	не зависит	1	4
561	что человек	1	4
562	нас в	1	4
563	от этих	1	4
564	из ее	2	4
565	как они	2	4
566	жизнь в	1	4
567	из нее	3	4
568	равно как	1	4
569	если угодно	1	4
570	из самых	1	4
571	из всего	3	4
572	много раз	2	4
573	в собственном	1	4
574	только для	3	4
575	от самой	1	4
576	относиться к	1	4
577	в этот	1	4
578	с другим	2	4
579	к ним	3	4
580	уже знаем	2	4
581	есть по	2	4
582	воли и	2	4
583	что даже	2	4
584	в схеме	1	4
585	представить себе	2	4
586	бы то	1	4
587	д все	1	4
588	чтобы это	1	4
589	в состоянии	1	4
590	мы знаем	3	4
591	тогда и	1	4
592	и нужно	1	4
593	у него	6	4
594	к чему	6	4
595	сказал что	1	4
596	но совершенно	4	4
597	будто бы	3	4
598	на себя	1	4
599	человек и	2	4
600	и вместе	3	4
601	что их	1	4
602	о себе	1	4
603	дана в	1	4
604	если не	1	4
605	образ не	1	4
606	или же	2	4
607	и является	1	4
608	из двух	4	4
609	не по	3	4
610	т п	7	4
611	главным образом	6	4
612	мы будем	4	4
613	а как	1	4
614	иначе не	1	4
615	взгляд на	1	4
616	это время	1	4
617	и здесь	9	4
618	как с	2	4
619	был бы	4	4
620	это или	1	4
621	со всеми	2	4
622	поэтому и	1	4
623	почти всегда	3	4
624	мы начинаем	1	4
625	в нас	7	4
626	он будет	2	4
627	можно назвать	2	4
628	в словах	2	4
629	мы имели	1	4
630	поэзии и	3	4
631	который не	7	4
632	том как	5	4
633	дальше и	1	4
634	сейчас же	9	4
635	видим что	8	4
636	у которого	1	4
637	это только	4	4
638	быть не	2	4
639	это же	2	4
640	заметить что	2	4
641	но именно	1	4
642	у них	2	4
643	друг друга	1	4
644	двух планов	2	4
645	смысле что	1	4
646	данном случае	5	4
647	этом отношении	1	4
648	ясным что	1	4
649	здесь в	4	4
650	нечто совершенно	1	4
651	что ни	3	4
652	и слова	1	4
653	в общем	4	4
654	и эта	3	4
655	в глубине	1	4
656	по смыслу	2	4
657	говорят о	1	4
658	меньше всего	1	4
659	на все	2	4
660	бы мы	1	4
661	но уже	1	4
662	истории мы	1	4
663	которая бы	1	4
664	как результат	1	4
665	что эти	5	4
666	и эти	2	4
667	как ни	1	4
668	ни один	1	4
669	себе что	2	4
670	что касается	2	4
671	образа в	1	4
672	совершенно невозможно	1	4
673	человека и	1	4
674	и всех	1	4
675	в каких	1	4
676	же самое	14	4
677	говорил о	3	4
678	лежащая в	1	4
679	но эта	3	4
680	же в	2	4
681	больше как	1	4
682	такой же	2	4
683	об этой	1	4
684	своим собственным	2	4
685	я говорил	2	4
686	из себя	3	4
687	не можем	4	4
688	на ту	1	4
689	говорю о	1	3
690	находим в	1	3
691	мы воспринимаем	2	3
692	для всех	2	3
693	очевидно что	4	3
694	никогда и	1	3
695	со всем	2	3
696	к этой	3	3
697	другой пример	1	3
698	этот момент	1	3
699	мысли и	2	3
700	в некоторых	2	3
701	по мере	1	3
702	нас к	1	3
703	в первом	3	3
704	от одного	1	3
705	о мире	2	3
706	в новую	1	3
707	из чего	1	3
708	считать что	1	3
709	в корне	1	3
710	к самому	4	3
711	от поэзии	1	3
712	совершенно ясным	2	3
713	этой стороны	1	3
714	тогда не	1	3
715	свой смысл	2	3
716	и смерти	3	3
717	понятно что	1	3
718	больше чем	5	3
719	не могли	5	3
720	света и	1	3
721	о чем-то	1	3
722	что всякое	2	3
723	из жизни	1	3
724	если так	2	3
725	не имеем	1	3
726	самый факт	1	3
727	говорит что	17	3
728	самого начала	10	3
729	от своего	2	3
730	всего этого	3	3
731	тоже суть	1	3
732	есть действительно	1	3
733	она ни	1	3
734	но разве	1	3
735	в основу	2	3
736	на него	3	3
737	то чем	1	3
738	во всей	3	3
739	это что	1	3
740	момент в	1	3
741	к ее	1	3
742	важно что	1	3
743	если хотите	1	3
744	действительно в	1	3
745	всего в	1	3
746	указать на	3	3
747	об одном	1	3
748	знали что	1	3
749	будем говорить	1	3
750	при чем	2	3
751	с другими	1	3
752	не от	2	3
753	ничего специфически	1	3
754	то она	1	3
755	совершенно ясно	19	3
756	что вы	1	3
757	только она	1	3
758	одно а	1	3
759	ли оно	1	3
760	которые бы	1	3
761	смотря по	1	3
762	и именно	1	3
763	и которые	3	3
764	если я	1	3
765	от обычного	1	3
766	уже давно	3	3
767	и жизнь	1	3
768	о которых	10	3
769	говоря не	1	3
770	что как	4	3
771	не был	1	3
772	или его	3	3
773	здесь как	1	3
774	поэтическое произведение	1	3
775	она или	1	3
776	а с	4	3
777	от характера	1	3
778	совсем не	3	3
779	между тем	10	3
780	не так	4	3
781	не более	3	3
782	когда я	3	3
783	и чтобы	1	3
784	не мог	4	3
785	самое что	2	3
786	что смысл	2	3
787	она была	5	3
788	как известно	2	3
789	два плана	7	3
790	чем она	1	3
791	это вовсе	1	3
792	найти в	1	3
793	сущности это	1	3
794	сделать это	1	3
795	всю жизнь	1	3
796	то вы	1	3
797	в данный	1	3
798	или иного	2	3
799	для чего	2	3
800	поэзией и	1	3
801	и чем	3	3
802	понятия и	1	3
803	я сам	1	3
804	мире и	1	3
805	и смысл	1	3
806	образом и	3	3
807	и этот	6	3
808	и сейчас	2	3
809	и свое	1	3
810	как нельзя	3	3
811	мне и	1	3
812	мы замечаем	1	3
813	мы в	4	3
814	утверждает что	3	3
815	чем больше	1	3
816	чувства и	3	3
817	мы понимаем	1	3
818	и событий	1	3
819	о самом	2	3
820	же самый	2	3
821	и будет	1	3
822	в слове	1	3
823	и события	1	3
824	от его	1	3
825	в которых	9	3
826	своего предмета	1	3
827	все решительно	2	3
828	к другому	1	3
829	я говорю	4	3
830	все они	3	3
831	как один	1	3
832	бы не	5	3
833	всем этом	1	3
834	бы просто	1	3
835	скажет что	1	3
836	уже с	2	3
837	в отдельности	2	3
838	остается только	1	3
839	с которой	1	3
840	и сводится	1	3
841	гласит что	1	3
842	я называю	1	3
843	мы получим	4	3
844	вслед за	4	3
845	ее с	5	3
846	мы хотим	4	3
847	целый ряд	6	3
848	к поэзии	1	3
849	знаем что	4	3
850	если их	1	3
851	видим в	2	3
852	тем же	1	3
853	по преимуществу	2	3
854	сложнее и	1	3
855	не знаем	2	3
856	же самого	2	3
857	здесь не	3	3
858	именно этот	1	3
859	не должна	2	3
860	тот же	5	3
861	в свое	1	3
862	не указывает	1	3
863	или просто	1	3
864	ее на	2	3
865	нас не	1	3
866	есть схема	1	3
867	только вы	1	3
868	аллегории и	1	3
869	и которая	4	3
870	тому чтобы	4	3
871	такое же	3	3
872	как у	2	3
873	для нас	14	3
874	указание на	1	3
875	вовсе нет	2	3
876	место в	6	3
877	как именно	2	3
878	однако не	3	3
879	без всяких	3	3
880	истории не	1	3
881	когда оно	1	3
882	представлять себе	1	3
883	она совершенно	1	3
884	вот это	1	3
885	указывает на	8	3
886	в какой	8	3
887	при таком	4	3
888	так в	1	3
889	к своему	2	3
890	по его	3	3
891	когда же	1	3
892	и оно	1	3
893	лежит в	4	3
894	чтобы эта	1	3
895	должен быть	4	3
896	сказать и	1	3
897	ко всему	1	3
898	же именно	1	3
899	что кроме	2	3
900	с самого	10	3
901	отличие от	1	3
902	до бесконечности	1	3
903	во время	4	3
904	просто не	1	3
905	в свою	6	3
906	в искусстве	2	3
907	искусством и	1	3
908	поэзия и	1	3
909	хорошо но	1	3
910	далеко не	3	3
911	можно найти	2	3
912	и всегда	2	3
913	идет о	8	3
914	меня то	1	3
915	что можно	1	3
916	этого нет	1	3
917	и вне	1	3
918	них нет	1	3
919	это можно	2	3
920	действительно не	3	3
921	мы отнюдь	1	3
922	которая имеет	1	3
923	именно это	3	3
924	она действительно	1	3
925	он с	2	3
926	не надо	2	3
927	не к	5	3
928	как два	2	2
929	они имеют	1	2
930	это утверждение	1	2
931	или хотя	1	2
932	еще раз	3	2
933	не нужна	1	2
934	сама собой	3	2
935	их из	1	2
936	выводу что	1	2
937	как здесь	1	2
938	которые не	2	2
939	которая в	1	2
940	мы все	6	2
941	и имеет	1	2
942	мы тогда	1	2
943	и поэтический	2	2
944	следует что	2	2
945	сказать с	1	2
946	строго говоря	1	2
947	по общему	1	2
948	что то	1	2
949	те же	2	2
950	смысл не	1	2
951	мы пришли	1	2
952	на нас	5	2
953	остановиться на	3	2
954	самое существо	1	2
955	его от	1	2
956	в изображении	1	2
957	же эти	1	2
958	ее основе	3	2
959	именно он	1	2
960	вот что	1	2
961	и сам	1	2
962	и опять	3	2
963	на свою	2	2
964	мысль о	1	2
965	его смысл	1	2
966	уже на	1	2
967	том или	1	2
968	меня в	1	2
969	и наивно	1	2
970	имеет место	2	2
971	всегда в	1	2
972	в порядке	4	2
973	роль в	2	2
974	почему это	1	2
975	этом примере	2	2
976	мы сразу	2	2
977	когда в	4	2
978	поскольку он	1	2
979	более как	1	2
980	все их	2	2
981	всем его	1	2
982	мы с	1	2
983	действительность и	4	2
984	первый взгляд	1	2
985	во все	1	2
986	ее к	1	2
987	которые мы	2	2
988	совершенно в	3	2
989	было в	1	2
990	он был	3	2
991	что мне	1	2
992	своей природе	1	2
993	мы увидим	14	2
994	начиная от	1	2
995	жизнь а	1	2
996	другое значение	1	2
997	это его	1	2
998	которых я	1	2
999	понимаем что	1	2
1000	одной общей	1	2
1001	времени в	1	2
1002	в условиях	1	2
1003	из их	1	2
1004	или все	1	2
1005	нечего и	1	2
1006	а когда	1	2
1007	никакого научного	1	2
1008	не об	1	2
1009	существу своему	1	2
1010	а между	1	2
1011	ни одного	1	2
1012	не вполне	1	2
1013	чувстве и	1	2
1014	себе в	1	2
1015	свою очередь	3	2
1016	в глаза	3	2
1017	мере не	1	2
1018	и остается	2	2
1019	и формы	2	2
1020	на одну	2	2
1021	ней и	2	2
1022	поэтому все	1	2
1023	бесчисленное количество	1	2
1024	наряду с	4	2
1025	к которому	3	2
1026	с этими	2	2
1027	для понимания	1	2
1028	именно с	1	2
1029	она может	4	2
1030	друг с	2	2
1031	в пользу	1	2
1032	неодушевленные предметы	2	2
1033	на словах	3	2
1034	себе отношение	1	2
1035	с первого	1	2
1036	одно что	2	2
1037	не иметь	1	2
1038	не замечают	1	2
1039	ближе к	1	2
1040	которую можно	1	2
1041	новые и	1	2
1042	он только	1	2
1043	ее и	1	2
1044	мы как	1	2
1045	не видел	1	2
1046	от обезьяны	1	2
1047	но еще	1	2
1048	происходит это	1	2
1049	и основной	1	2
1050	есть его	1	2
1051	то для	1	2
1052	а ведь	1	2
1053	заключается вовсе	1	2
1054	себе так	1	2
1055	свет и	1	2
1056	бы что	2	2
1057	все прочие	2	2
1058	в воде	2	2
1059	вокруг себя	1	2
1060	и других	5	2
1061	в мысли	1	2
1062	мы на	2	2
1063	на этот	2	2
1064	такое понимание	2	2
1065	от тех	1	2
1066	ее от	1	2
1067	случае есть	1	2
1068	и говорит	4	2
1069	от кого	1	2
1070	которое в	1	2
1071	как его	1	2
1072	в третий	1	2
1073	на тот	1	2
1074	не остается	1	2
1075	между ними	1	2
1076	просто на	1	2
1077	эти три	2	2
1078	лежащее в	1	2
1079	которые будут	1	2
1080	не даны	1	2
1081	больше и	3	2
1082	в сторону	2	2
1083	в других	1	2
1084	ли что	2	2
1085	этом совершенно	1	2
1086	на которую	2	2
1087	бы к	1	2
1088	от света	1	2
1089	так одна	1	2
1090	бы она	2	2
1091	в лучшем	2	2
1092	к любой	1	2
1093	и окончательной	1	2
1094	гибели и	5	2
1095	но при	2	2
1096	и этой	1	2
1097	имеет целью	1	2
1098	ничего нового	1	2
1099	такого что	1	2
1100	в тех	5	2
1101	не могла	2	2
1102	который мы	4	2
1103	этот вопрос	5	2
1104	с ней	1	2
1105	ни одной	2	2
1106	бороться с	1	2
1107	на который	2	2
1108	однако в	1	2
1109	всегда имеет	1	2
1110	оба они	1	2
1111	сторону и	1	2
1112	себе ни	1	2
1113	вот и	1	2
1114	она конечно	1	2
1115	бы я	1	2
1116	способ его	1	2
1117	понять что	1	2
1118	и самый	2	2
1119	на деле	4	2
1120	нашего исследования	2	2
1121	и какая	2	2
1122	что бог	1	2
1123	этот закон	2	2
1124	чувство и	1	2
1125	же самая	4	2
1126	то есть	30	2
1127	жизни а	1	2
1128	этого и	1	2
1129	с такой	7	2
1130	образа и	1	2
1131	вот как	2	2
1132	заключается не	2	2
1133	никакому сомнению	1	2
1134	он на	1	2
1135	в другой	1	2
1136	в область	1	2
1137	от этой	2	2
1138	разного рода	1	2
1139	все те	5	2
1140	к выводу	1	2
1141	отдельных частей	2	2
1142	то с	1	2
1143	или к	1	2
1144	вне всякого	1	2
1145	за это	1	2
1146	но об	1	2
1147	находятся в	2	2
1148	не ясно	2	2
1149	все то	15	2
1150	имеет значение	1	2
1151	их и	1	2
1152	показать что	13	2
1153	в точном	2	2
1154	содержание и	1	2
1155	совершенно правильно	2	2
1156	доходит до	1	2
1157	из тех	1	2
1158	к его	2	2
1159	и просто	1	2
1160	жизни в	1	2
1161	совершенно противоположен	1	2
1162	существует не	1	2
1163	ли он	4	2
1164	по самому	3	2
1165	знает что	1	2
1166	на их	3	2
1167	всей своей	1	2
1168	уже одно	1	2
1169	своей жизни	2	2
1170	везде и	1	2
1171	слова о	1	2
1172	он мог	1	2
1173	самое это	1	2
1174	показать как	1	2
1175	было у	1	2
1176	никакого места	1	2
1177	самое главное	1	2
1178	и ясно	2	2
1179	мы переходим	1	2
1180	не объясняет	1	2
1181	не имеют	4	2
1182	смерти и	1	2
1183	для всякой	1	2
1184	тогда я	1	2
1185	ведь мы	1	2
1186	и заключается	1	2
1187	совпадает с	2	2
1188	и между	4	2
1189	связана с	1	2
1190	относится к	2	2
1191	это то	4	2
1192	таком виде	2	2
1193	могла бы	6	2
1194	и поэтому	3	2
1195	внимание на	4	2
1196	самый этот	3	2
1197	слова и	3	2
1198	развития и	2	2
1199	именно на	3	2
1200	не понимает	1	2
1201	и вся	2	2
1202	вместе и	2	2
1203	вы говорите	1	2
1204	а о	1	2
1205	этой жизни	4	2
1206	и до	4	2
1207	тогда она	1	2
1208	более и	4	2
1209	что существуют	1	2
1210	имеем в	3	2
1211	мне не	1	2
1212	же нелепо	1	2
1213	художественное произведение	2	2
1214	ее не	3	2
1215	может оказаться	1	2
1216	только при	1	2
1217	еще дальше	1	2
1218	совсем другое	1	2
1219	этому надо	1	2
1220	это одно	3	2
1221	мы раньше	1	2
1222	с него	1	2
1223	из него	4	2
1224	бы его	2	2
1225	это случилось	1	2
1226	часто и	1	2
1227	был в	1	2
1228	формы как	1	2
1229	тогда мы	2	2
1230	бывает в	1	2
1231	и каким	1	2
1232	как к	6	2
1233	дает нам	1	2
1234	с внешними	1	2
1235	но когда	2	2
1236	мы могли	5	2
1237	отдельных единиц	1	2
1238	равно и	1	2
1239	сам себя	2	2
1240	пришли к	1	2
1241	считает что	2	2
1242	была всегда	1	2
1243	не подходит	1	2
1244	вывод что	1	2
1245	он как	2	2
1246	как сама	1	2
1247	бы на	2	2
1248	в определенном	1	2
1249	легко заметить	1	2
1250	о вещах	1	2
1251	его и	1	2
1252	мимо цели	1	2
1253	мы нашли	2	2
1254	и новое	1	2
1255	что только	3	2
1256	мы совершенно	2	2
1257	в полном	4	2
1258	ли от	1	2
1259	надеяться на	1	2
1260	на одной	1	2
1261	и живое	1	2
1262	нет это	1	2
1263	силу и	1	2
1264	чем он	1	2
1265	чистой и	1	2
1266	слово в	2	2
1267	жизнь не	1	2
1268	некоторые из	1	2
1269	взяться за	1	2
1270	основана на	1	2
1271	раз в	7	2
1272	которые я	1	2
1273	с которым	2	2
1274	и оформлена	1	2
1275	и всякое	1	2
1276	что ничего	2	2
1277	о характере	1	2
1278	на нее	1	2
1279	дело в	1	2
1280	это еще	1	2
1281	просто и	3	2
1282	с теми	4	2
1283	это возможно	1	2
1284	ни одна	1	2
1285	он один	1	2
1286	бы быть	2	2
1287	мораль и	2	2
1288	и вовсе	1	2
1289	так если	1	2
1290	мы никогда	1	2
1291	ясно из	1	2
1292	в такой	5	2
1293	чем мы	1	2
1294	по самой	1	2
1295	не бывало	1	2
1296	на его	2	2
1297	с другом	2	2
1298	в каждой	1	2
1299	бы действительно	2	2
1300	бы совершенно	6	2
1301	это так	1	2
1302	но конечно	1	2
1303	о такой	1	2
1304	этих двух	1	2
1305	в стиле	1	2
1306	разница между	1	2
1307	там где	7	2
1308	какой-то образ	1	2
1309	с какой-то	1	2
1310	то чего	1	2
1311	выше в	1	2
1312	это делается	1	2
1313	мысли в	1	2
1314	есть как	2	2
1315	лучшем случае	2	2
1316	как таковые	1	2
1317	вопреки всякой	1	2
