N	2gram	Vygotskiy_	Formalny
623	и особенно	2	3
624	связи и	3	3
625	и этот	1	3
626	смысле слова	1	3
627	и при	2	3
628	и из	2	3
629	никак не	5	3
630	поэтому в	2	3
631	и создает	1	3
632	со всеми	2	3
633	нам в	2	3
634	с таким	3	3
635	существенно и	1	3
636	одновременно с	1	3
637	если это	1	3
638	в которых	3	3
639	от форм	1	3
640	том смысле	2	3
641	бы не	1	3
642	том как	2	3
643	вследствие этого	1	3
644	в каком	2	3
645	ничего общего	1	3
646	в словах	1	3
647	перед нами	3	3
648	но оно	1	3
649	все они	1	3
650	в неразрывной	1	3
651	это понятие	1	3
652	и заключается	3	3
653	том числе	2	3
654	учение об	1	3
655	этой работы	3	3
656	оно является	1	3
657	для нее	3	3
658	что уже	2	3
659	при анализе	1	3
660	состоит в	3	3
661	образом не	1	3
662	в данной	1	3
663	исследовательской работы	1	3
664	в сознании	11	3
665	он может	1	3
666	слово и	10	3
667	от реального	1	3
668	на развитие	1	3
669	нее и	1	3
670	часто и	1	3
671	подойти к	1	3
672	единство в	1	3
673	этого термина	2	3
674	находятся в	2	3
675	нас не	1	3
676	таком положении	1	3
677	иначе обстоит	1	3
678	возможно только	4	3
679	представлять себе	1	3
680	с их	2	3
681	или иной	2	3
682	дело в	1	3
683	места в	1	3
684	и другое	4	3
685	вообще не	6	3
686	есть только	3	3
687	этим самым	2	3
688	неразрывной связи	1	3
689	к своему	1	3
690	перейти к	6	3
691	что раньше	1	3
692	на его	3	3
693	с другом	6	3
694	тем более	1	3
695	значение для	2	3
696	к одному	1	3
697	же деле	1	3
698	и снова	1	3
699	первый план	1	3
700	действительности но	2	3
701	одну из	2	3
702	всей полноты	1	3
703	что является	2	3
704	во второй	5	3
705	когда он	2	3
706	не с	3	3
707	приспособляться к	2	3
708	числе и	2	3
709	же самое	12	3
710	и вне	1	3
711	развития эта	1	3
712	в плане	3	3
713	к определенным	1	3
714	идет не	1	3
715	в современной	2	3
716	на то	5	3
717	нуждается в	5	3
718	и обратно	6	3
719	что на	5	3
720	в известной	1	3
721	в чисто	2	3
722	в понятии	5	3
723	от изучения	2	2
724	все что	7	2
725	языке и	2	2
726	в последнее	4	2
727	в структуру	6	2
728	и становятся	1	2
729	таком понимании	1	2
730	совершенно очевидно	3	2
731	своем развитии	1	2
732	о чем	8	2
733	привести к	4	2
734	это противоречие	2	2
735	до крайности	3	2
736	нами в	6	2
737	до последнего	1	2
738	и само	1	2
739	структуры в	3	2
740	это определение	1	2
741	связь с	1	2
742	ко всем	6	2
743	слове в	1	2
744	это делают	1	2
745	о необходимости	1	2
746	каждое новое	1	2
747	литературе к	1	2
748	мы найдем	1	2
749	ее с	1	2
750	вывести из	1	2
751	новой формы	1	2
752	иначе как	10	2
753	к более	3	2
754	представление о	8	2
755	от всякого	1	2
756	том или	1	2
757	его на	1	2
758	в собственном	4	2
759	только через	1	2
760	вещей в	1	2
761	может существовать	2	2
762	языка на	2	2
763	мы только	1	2
764	значение не	2	2
765	самого слова	3	2
766	при помощи	1	2
767	в какие	1	2
768	также что	1	2
769	тенденция к	6	2
770	и того	3	2
771	из важнейших	4	2
772	во внешнем	1	2
773	ее к	1	2
774	к другой	6	2
775	не могли	5	2
776	или другим	1	2
777	по тем	3	2
778	значения с	1	2
779	его значением	2	2
780	она могла	1	2
781	говорить не	1	2
782	значения слова	10	2
783	понятия в	5	2
784	и другой	3	2
785	в этот	3	2
786	поэтому мы	5	2
787	одной и	5	2
788	между отдельными	4	2
789	языковой системы	1	2
790	слова они	2	2
791	почти совершенно	1	2
792	сделать вывод	2	2
793	то его	1	2
794	с другим	3	2
795	то чтобы	1	2
796	отдельности и	1	2
797	это целое	1	2
798	ее как	2	2
799	из противопоставления	1	2
800	в самое	1	2
801	эти вопросы	1	2
802	находится в	3	2
803	с этими	1	2
804	что она	8	2
805	мысли в	12	2
806	момент в	3	2
807	который в	1	2
808	в структуре	2	2
809	и входит	1	2
810	но самый	1	2
811	но так	2	2
812	чем это	5	2
813	и становится	1	2
814	но сама	1	2
815	чтобы понять	1	2
816	не имеющих	1	2
817	на фактах	3	2
818	видели что	3	2
819	той мере	2	2
820	внутреннего единства	1	2
821	и столь	3	2
822	мышления и	16	2
823	как для	2	2
824	но отнюдь	1	2
825	к разрешению	1	2
826	несмотря на	2	2
827	ведь они	1	2
828	из моментов	1	2
829	от всякой	2	2
830	на этих	2	2
831	разница между	1	2
832	о принципиальной	1	2
833	и сама	1	2
834	что самая	1	2
835	они в	1	2
836	они будут	2	2
837	слово есть	1	2
838	что между	2	2
839	и развития	3	2
840	чем в	5	2
841	не совпадают	7	2
842	не знает	3	2
843	ее от	2	2
844	прежде чем	3	2
845	подвести итоги	1	2
846	слово оно	1	2
847	но совершенно	2	2
848	не осуществляется	1	2
849	внутри самого	1	2
850	изменения и	2	2
851	развития как	2	2
852	явление природы	1	2
853	от одной	4	2
854	в ряду	3	2
855	внести в	1	2
856	особенности в	2	2
857	от социальной	6	2
858	может привести	1	2
859	представляется нам	3	2
860	в двух	2	2
861	эти последние	2	2
862	как материал	1	2
863	пародии на	1	2
864	полагает что	2	2
865	от предмета	2	2
866	совершенно прав	1	2
867	не был	1	2
868	той или	2	2
869	вопрос об	1	2
870	выражение в	6	2
871	а с	3	2
872	образом является	1	2
873	того в	1	2
874	бы показать	2	2
875	его развития	1	2
876	как следует	1	2
877	данный момент	1	2
878	что его	2	2
879	именно потому	1	2
880	приводит и	1	2
881	не тот	1	2
882	все то	1	2
883	объясняется и	1	2
884	одно и	3	2
885	можно было	7	2
886	но только	5	2
887	проблем в	2	2
888	какой мере	2	2
889	как известно	6	2
890	зрения своей	1	2
891	в школе	5	2
892	привести в	1	2
893	как эта	3	2
894	общего с	1	2
895	его значению	1	2
896	части в	1	2
897	особенностей и	1	2
898	все вообще	1	2
899	к чисто	1	2
900	на отдельные	1	2
901	в первой	3	2
902	и есть	4	2
903	процесса развития	1	2
904	согласно учению	1	2
905	и смена	1	2
906	необходимо чтобы	2	2
907	совершенно непонятно	1	2
908	речи именно	5	2
909	на место	1	2
910	значит что	1	2
911	из этой	1	2
912	сменяющих друг	1	2
913	он действительно	1	2
914	исследования в	3	2
915	были бы	5	2
916	фразе и	1	2
917	собственном смысле	4	2
918	конкретности и	1	2
919	и самое	2	2
920	этот закон	2	2
921	друга в	1	2
922	мы приходим	2	2
923	речи но	12	2
924	жизни а	1	2
925	почти не	1	2
926	этого понятия	3	2
927	слову как	1	2
928	но она	1	2
929	на первом	2	2
930	поэтому совершенно	1	2
931	тогда он	1	2
932	из одних	2	2
933	в другой	4	2
934	мы в	3	2
935	из того	7	2
936	отдельных частей	1	2
937	в тех	1	2
938	не вещь	1	2
939	начинается с	2	2
940	особого рода	1	2
941	этой точки	4	2
942	полноты смысла	1	2
943	заключается в	14	2
944	мы остановимся	4	2
945	нет он	1	2
946	далеко не	1	2
947	и просто	1	2
948	существует не	1	2
949	движения в	3	2
950	никто не	2	2
951	это понимание	1	2
952	возникает вопрос	2	2
953	друг от	3	2
954	три основные	1	2
955	одним и	2	2
956	помощью этого	1	2
957	ни к	1	2
958	их все	1	2
959	конкретных проблем	2	2
960	связаны между	4	2
961	не совпадает	5	2
962	вне поля	1	2
963	и вот	1	2
964	этих вопросов	1	2
965	не должно	1	2
966	ее до	1	2
967	в отдельности	1	2
968	и второй	1	2
969	самого процесса	1	2
970	только тогда	1	2
971	что если	2	2
972	от действительных	1	2
973	не потому	1	2
974	слова с	5	2
975	времени и	1	2
976	же а	1	2
977	предполагает уже	2	2
978	вещь а	1	2
979	переход от	5	2
980	к ним	1	2
981	этих направлений	1	2
982	на этот	2	2
983	последней в	1	2
984	и лингвистика	1	2
985	языка но	2	2
986	свою силу	4	2
987	только с	2	2
988	от системы	1	2
989	именно этот	1	2
990	только потому	3	2
991	последнего времени	1	2
992	в м	2	2
993	одного к	1	2
994	к общим	1	2
995	грамматических форм	2	2
996	этом случае	15	2
997	одних и	1	2
998	в более	1	2
999	на языке	1	2
1000	и всякий	1	2
1001	ему в	1	2
1002	смысле что	3	2
1003	связанных с	2	2
1004	нему и	1	2
1005	вывод что	2	2
1006	мы имеем	3	2
1007	других областей	1	2
1008	естественно что	3	2
1009	в определенном	2	2
1010	правом мы	1	2
1011	как у	1	2
1012	с системой	1	2
1013	может остаться	2	2
1014	все равно	2	2
1015	в виде	2	2
1016	оторваться от	1	2
1017	ведь это	2	2
1018	но с	4	2
1019	от друга	3	2
1020	внутренняя речь	17	2
1021	для других	15	2
1022	в силу	21	2
1023	с теми	2	2
1024	непосредственно как	1	2
1025	борьба и	1	2
1026	языка с	2	2
1027	что этот	6	2
1028	что перед	1	2
1029	такого понимания	1	2
1030	и без	2	2
1031	очередь является	1	2
1032	можно будет	1	2
1033	говорят о	1	2
1034	что мы	14	2
1035	последнее время	5	2
1036	слове не	1	2
1037	в каждой	4	2
1038	бы совершенно	1	2
1039	за его	1	2
1040	акта и	1	2
1041	мере в	2	2
1042	отношения между	8	2
1043	чтобы сделать	2	2
1044	этих двух	4	2
1045	распространяется на	1	2
1046	в такие	1	2
1047	человека в	1	2
1048	только к	4	2
1049	он говорит	1	2
1050	предыдущей главе	1	2
1051	образующие его	1	2
1052	свое выражение	8	2
1053	всю свою	2	2
1054	в речи	6	2
1055	и почти	1	2
1056	смысла от	1	2
1057	дело не	1	2
1058	существуют в	1	2
1059	один шаг	1	2
1060	выйти за	1	2
1061	выражение как	1	2
1062	знаем не	1	2
1063	свое значение	1	2
1064	но напротив	3	2
1065	на всю	1	2
1066	и всякая	1	2
1067	в другом	3	2
1068	всем этим	3	2
1069	рассматривать как	1	2
1070	значение слова	16	2
1071	поскольку оно	1	2
1072	иным путем	1	2
1073	и самой	1	2
1074	и предложения	1	2
1075	этого нет	1	2
1076	этого метода	2	2
1077	к изучению	4	2
1078	по этому	4	2
1079	как увидим	2	2
1080	к пониманию	4	2
1081	происходит в	2	2
1082	их на	1	2
1083	в эти	1	2
1084	образом оказывается	2	2
1085	это в	2	2
1086	как целого	1	2
1087	если она	1	2
1088	эта проблема	2	2
1089	и слишком	1	2
1090	дело здесь	1	2
1091	есть не	3	2
1092	с которыми	3	1
1093	мы обратимся	1	1
1094	как два	2	1
1095	краеугольным камнем	1	1
1096	из наших	2	1
1097	и теоретическая	1	1
1098	и объяснить	2	1
1099	и уже	1	1
1100	особые законы	1	1
1101	еще раз	1	1
1102	этой проблеме	1	1
1103	факты и	1	1
1104	что всякая	1	1
1105	ней не	1	1
1106	в момент	4	1
1107	должны привести	1	1
1108	исходя из	1	1
1109	судить о	1	1
1110	очень отчетливо	1	1
1111	не самой	1	1
1112	каждого отдельного	3	1
1113	социального целого	1	1
1114	степени как	1	1
1115	из всей	1	1
1116	ответ будет	1	1
1117	это изучение	1	1
1118	что делает	2	1
1119	в ряде	1	1
1120	оказывается не	3	1
1121	этом заключается	2	1
1122	вещи и	2	1
1123	всего тогда	1	1
1124	в разных	6	1
1125	она уже	1	1
1126	новые понятия	1	1
1127	в море	1	1
1128	в большей	2	1
1129	и составляет	2	1
1130	особенностей в	1	1
1131	мысли и	13	1
1132	они у	1	1
1133	каждый данный	1	1
1134	жить и	2	1
1135	с более	2	1
1136	собственные мысли	1	1
1137	всех ее	1	1
1138	к звуку	1	1
1139	и свой	2	1
1140	нас в	4	1
1141	одно из	6	1
1142	не простой	1	1
1143	них совершенно	1	1
1144	откуда взялся	1	1
1145	понимания значения	1	1
1146	первой и	3	1
1147	нашем примере	1	1
1148	по мере	10	1
1149	как таковых	1	1
1150	с собой	3	1
1151	и которые	3	1
1152	диалогической речи	1	1
1153	иначе чем	3	1
1154	господствует в	1	1
1155	что слово	2	1
1156	ее самое	1	1
1157	и против	2	1
1158	новой системы	1	1
1159	понимания не	1	1
1160	вещей как	2	1
1161	чтобы в	1	1
1162	не той	1	1
1163	это должно	1	1
1164	самое основное	1	1
1165	вещь и	1	1
1166	развитая нами	1	1
1167	образом все	2	1
1168	не касаются	1	1
1169	значения но	1	1
1170	раньше было	2	1
1171	односторонность и	1	1
1172	эта действительность	1	1
1173	для любого	1	1
1174	как одна	1	1
1175	на общий	1	1
1176	данного понятия	4	1
1177	каким образом	3	1
1178	особенности этой	1	1
1179	частном случае	1	1
1180	происходит не	1	1
1181	важнейших и	1	1
1182	оказывается только	1	1
1183	и конкретности	1	1
1184	из самых	1	1
1185	намеченных нами	1	1
1186	где они	4	1
1187	чем их	1	1
1188	является основным	1	1
1189	он полагает	1	1
1190	нами положения	1	1
1191	том же	7	1
1192	должно само	1	1
1193	рабочую гипотезу	1	1
1194	равно нулю	1	1
1195	мы получаем	1	1
1196	устанавливает связь	1	1
1197	когда это	1	1
1198	самым существенным	1	1
1199	и внутренне	1	1
1200	приходит в	1	1
1201	построений и	1	1
1202	выражения и	2	1
1203	и вместе	2	1
1204	в порядке	3	1
1205	одновременно и	3	1
1206	со специфической	1	1
1207	оказалось что	1	1
1208	всю эту	1	1
1209	сделана попытка	1	1
1210	собой не	1	1
1211	а ее	1	1
1212	только для	1	1
1213	весь ход	1	1
1214	по своим	2	1
1215	сводится только	1	1
1216	и относиться	1	1
1217	самом конце	1	1
1218	только что	7	1
1219	но мы	5	1
1220	в себя	4	1
1221	культуры в	1	1
1222	как только	1	1
1223	с грамматическими	1	1
1224	полагают что	1	1
1225	удельный вес	1	1
1226	все их	1	1
1227	мы с	1	1
1228	для исследования	1	1
1229	не удается	1	1
1230	является как	2	1
1231	понять эту	1	1
1232	этим вопросам	2	1
1233	эта точка	1	1
1234	кроме как	1	1
1235	от внешней	6	1
1236	основных чертах	1	1
1237	делается в	3	1
1238	поле сознания	1	1
1239	можем говорить	1	1
1240	эти специфические	1	1
1241	тенденцией к	1	1
1242	структуры ее	1	1
1243	нам не	1	1
1244	от определенного	1	1
1245	понятно что	3	1
1246	независимых друг	1	1
1247	не служит	1	1
1248	было не	1	1
1249	случае они	2	1
1250	на природу	1	1
1251	в первую	3	1
1252	на этой	7	1
1253	в центр	2	1
1254	не существует	1	1
1255	при условии	1	1
1256	которые мы	4	1
1257	не непосредственно	1	1
1258	видеть и	1	1
1259	к простой	1	1
1260	от целого	1	1
1261	можем не	2	1
1262	и который	1	1
1263	нельзя было	2	1
1264	в предложении	2	1
1265	своей природе	8	1
1266	отсюда и	1	1
1267	широкий круг	1	1
1268	представления о	2	1
1269	это делается	3	1
1270	своего объяснения	1	1
1271	в нескольких	1	1
1272	должна перестать	1	1
1273	структур в	1	1
1274	другу и	2	1
1275	но эти	2	1
1276	предметов и	1	1
1277	освобождение его	2	1
1278	вот почему	3	1
1279	больше того	1	1
1280	оно как	1	1
1281	жестов и	1	1
1282	заключается что	1	1
1283	которыми он	2	1
1284	отличия и	1	1
1285	и научные	2	1
1286	с трудом	1	1
1287	к своей	1	1
1288	слове есть	1	1
1289	слов но	1	1
1290	но вся	1	1
1291	и той	5	1
1292	развития что	1	1
1293	связи как	1	1
1294	для себя	24	1
1295	существующих в	2	1
1296	оно так	1	1
1297	глаза на	1	1
1298	не имеем	1	1
1299	за собой	1	1
