N	2gram	Bakhtin_Pr	Literetu
194	с собой	3	5
195	хотя бы	4	5
196	жизни как	1	5
197	в нашем	2	5
198	он сам	5	5
199	от себя	1	5
200	всего в	2	5
201	должно быть	8	5
202	несмотря на	7	5
203	ни было	4	5
204	тем не	2	5
205	и за	1	5
206	не знает	6	5
207	одном из	2	5
208	в себя	6	5
209	этом как	1	5
210	этой точки	2	5
211	между тем	7	5
212	так что	6	5
213	все более	1	5
214	в чужом	4	5
215	человеческого духа	2	5
216	во втором	1	5
217	в сущности	10	5
218	и одновременно	3	5
219	в россии	2	5
220	в романе	12	5
221	в словах	4	5
222	себя и	5	5
223	не с	1	5
224	идет о	5	5
225	и если	2	5
226	автора и	7	5
227	быть не	1	5
228	так как	9	5
229	мир в	4	5
230	мы не	4	5
231	в художественной	2	5
232	в литературе	4	5
233	как у	1	5
234	что и	7	5
235	читателя в	1	5
236	но с	4	5
237	в равной	1	5
238	но уже	1	5
239	однако не	3	5
240	как он	3	5
241	место в	1	5
242	или иной	1	5
243	все еще	2	5
244	другого сознания	1	5
245	не к	1	5
246	а я	1	5
247	более того	8	5
248	что было	6	4
249	которая в	1	4
250	пути как	1	4
251	но тем	1	4
252	не бывает	1	4
253	и само	2	4
254	в них	5	4
255	героя как	2	4
256	чужого сознания	3	4
257	и нет	6	4
258	во всяком	7	4
259	то это	3	4
260	входит в	9	4
261	для того	1	4
262	не всегда	2	4
263	как совокупность	1	4
264	в руках	3	4
265	только на	3	4
266	за собой	1	4
267	перед ним	1	4
268	как мы	13	4
269	в индивидуальном	1	4
270	него не	4	4
271	во всей	3	4
272	к этому	1	4
273	не мог	1	4
274	бы то	3	4
275	мышления и	1	4
276	в повестях	1	4
277	хотя и	5	4
278	для своего	2	4
279	все время	3	4
280	себе и	5	4
281	в сторону	2	4
282	здесь как	1	4
283	могли бы	2	4
284	с образом	1	4
285	на этом	2	4
286	ту же	2	4
287	то ни	3	4
288	и что	5	4
289	за пределы	7	4
290	к своему	2	4
291	могут быть	9	4
292	и есть	3	4
293	можно сказать	2	4
294	самим собою	3	4
295	а потому	2	4
296	жизни а	3	4
297	в единстве	9	4
298	со всеми	2	4
299	от своего	2	4
300	и все	6	4
301	в пределах	24	4
302	отношения к	5	4
303	в творческом	1	4
304	приводит к	8	4
305	бы не	2	4
306	знает что	2	4
307	все они	2	4
308	художественного мира	5	4
309	совершенно не	5	4
310	то он	3	4
311	в свою	1	4
312	на том	2	4
313	но лишь	1	4
314	со всей	1	4
315	каждый из	1	4
316	быть это	2	4
317	одной из	1	4
318	но это	6	4
319	таким образом	15	4
320	жизни не	2	4
321	в формах	3	4
322	нас самих	1	4
323	как к	3	4
324	в единственном	1	4
325	и вот	1	4
326	для нас	2	4
327	в г	1	4
328	на его	2	4
329	в каждой	2	4
330	вовсе не	12	4
331	на другого	1	4
332	не могу	1	4
333	но при	4	4
334	во второй	2	4
335	не оставляет	1	4
336	такой же	4	4
337	на то	5	4
338	себе самому	6	4
339	художественное творчество	1	4
340	не надо	1	4
341	все что	4	3
342	художественном мире	4	3
343	мы и	2	3
344	же и	5	3
345	вот она	1	3
346	роман или	1	3
347	о чем	1	3
348	мысли и	6	3
349	в этих	5	3
350	по себе	16	3
351	в первом	2	3
352	нет в	1	3
353	мира и	7	3
354	со своей	1	3
355	вопрос о	3	3
356	он был	2	3
357	личность не	1	3
358	времени в	1	3
359	он ищет	2	3
360	превращается в	5	3
361	так же	8	3
362	себе в	1	3
363	свою очередь	1	3
364	и еще	2	3
365	не становится	6	3
366	постановка проблемы	1	3
367	установка на	4	3
368	а так	1	3
369	мы чувствуем	1	3
370	который в	1	3
371	с ним	8	3
372	крайней мере	2	3
373	жизни с	1	3
374	усматривает в	1	3
375	она и	1	3
376	знаю я	1	3
377	сознания с	3	3
378	сознание в	3	3
379	этой же	1	3
380	что такое	2	3
381	а с	2	3
382	отношения между	1	3
383	а за	3	3
384	сознания на	1	3
385	сознания не	4	3
386	мне в	1	3
387	не есть	4	3
388	и перед	2	3
389	это путь	1	3
390	той или	1	3
391	но как	4	3
392	для его	4	3
393	сознания а	1	3
394	героя и	14	3
395	же как	2	3
396	и является	2	3
397	но только	1	3
398	вот в	1	3
399	же это	1	3
400	над ним	1	3
401	равной степени	1	3
402	не раз	2	3
403	т п	10	3
404	он в	3	3
405	произведения в	2	3
406	что для	2	3
407	его личности	1	3
408	в первой	3	3
409	и от	3	3
410	там где	12	3
411	себе как	2	3
412	в особенности	1	3
413	культуры нового	1	3
414	не так	1	3
415	взгляд на	1	3
416	однако с	1	3
417	за ним	4	3
418	если в	1	3
419	во время	1	3
420	должна быть	8	3
421	был бы	6	3
422	ним и	3	3
423	из которых	3	3
424	в отношении	5	3
425	я все	1	3
426	целом ряде	3	3
427	и вполне	2	3
428	себе не	2	3
429	не на	7	3
430	можно было	3	3
431	если не	1	3
432	ориентировано на	1	3
433	если бы	12	3
434	с ней	1	3
435	от автора	6	3
436	из тех	2	3
437	и т	14	3
438	они не	5	3
439	не имеет	2	3
440	да и	2	3
441	вследствие этого	2	3
442	ничего общего	1	3
443	своей жизни	2	3
444	по крайней	2	3
445	речь в	2	3
446	бы и	6	3
447	того чтобы	2	3
448	относится к	1	3
449	на два	3	3
450	из его	3	3
451	и тогда	1	3
452	и уже	3	3
453	не могло	2	3
454	отношении к	5	3
455	о своем	3	3
456	и до	6	3
457	в истории	2	3
458	еще один	1	3
459	а во	1	3
460	как например	2	3
461	в творчестве	6	3
462	что же	9	3
463	между людьми	1	3
464	том же	4	3
465	в сознании	3	3
466	здесь не	7	3
467	столько в	1	3
468	к предмету	1	3
469	всяком случае	4	3
470	тот же	2	3
471	ничего не	8	3
472	на языке	2	3
473	ни с	1	3
474	сколько в	2	3
475	жизни здесь	1	3
476	о нем	15	3
477	ее в	3	3
478	из своих	1	3
479	на самом	5	3
480	сознания и	8	3
481	с их	7	3
482	все равно	2	3
483	а на	1	3
484	например не	1	3
485	на нее	1	3
486	дело в	2	3
487	а то	3	3
488	в действительности	1	3
489	в какой	2	3
490	все эти	13	3
491	и потому	7	3
492	а к	1	3
493	он говорит	2	3
494	как уже	1	3
495	также и	3	3
496	одну из	1	3
497	я к	1	3
498	бытия в	3	3
499	когда он	2	3
500	другого я	1	3
501	стороны и	4	3
502	только то	3	3
503	и иных	1	3
504	числе и	1	3
505	же самое	1	3
506	отношение к	4	3
507	и о	7	3
508	художественного произведения	2	3
509	за их	2	3
510	в той	5	2
511	во всем	1	2
512	от него	1	2
513	чувствуем что	2	2
514	себя лишь	1	2
515	в центре	1	2
516	и героя	1	2
517	тем как	5	2
518	классицизма в	1	2
519	время не	3	2
520	потому не	1	2
521	него в	5	2
522	и другими	1	2
523	в результате	7	2
524	является по	1	2
525	среди других	2	2
526	литературы к	1	2
527	чтобы в	2	2
528	для понимания	4	2
529	в борьбе	1	2
530	ведь я	1	2
531	черты в	1	2
532	из двух	1	2
533	вне себя	1	2
534	сознанием и	1	2
535	роль в	1	2
536	авторская позиция	1	2
537	в это	1	2
538	мир и	5	2
539	у достоевского	29	2
540	свою собственную	1	2
541	его интенции	2	2
542	отношением к	1	2
543	на первый	1	2
544	первый взгляд	1	2
545	самого художественного	1	2
546	действительности в	1	2
547	как носитель	1	2
548	творчества в	1	2
549	мире не	1	2
550	в котором	7	2
551	не согласиться	2	2
552	раз и	6	2
553	языка в	1	2
554	это последнее	2	2
555	собой как	1	2
556	только как	2	2
557	но даже	1	2
558	с другим	1	2
559	слов но	1	2
560	между двумя	1	2
561	одновременно он	1	2
562	художественного видения	8	2
563	не об	2	2
564	значительной степени	1	2
565	уже и	2	2
566	еще более	2	2
567	он писал	2	2
568	не я	1	2
569	в чистом	1	2
570	освободиться от	1	2
571	именно его	1	2
572	сказать что	4	2
573	для всей	1	2
574	в контексте	2	2
575	и у	3	2
576	могло бы	1	2
577	слово не	8	2
578	речь не	1	2
579	по поводу	1	2
580	его герой	3	2
581	и души	2	2
582	к нему	11	2
583	лишь тогда	1	2
584	только не	2	2
585	что у	2	2
586	и мы	2	2
587	нами не	1	2
588	как нам	3	2
589	она как	1	2
590	и скрытой	1	2
591	так я	2	2
592	личности поэтому	1	2
593	остаются в	1	2
594	у каждого	1	2
595	и всегда	2	2
596	а и	1	2
597	и сама	2	2
598	с другими	8	2
599	не от	1	2
600	и притом	1	2
601	что вы	1	2
602	но он	4	2
603	толстой например	1	2
604	и говорит	1	2
605	героя с	6	2
606	быть только	1	2
607	xviii века	1	2
608	тому что	3	2
609	человек и	2	2
610	в живом	1	2
611	лишь на	5	2
612	такова что	1	2
613	человек в	1	2
614	себя как	3	2
615	мыслит и	1	2
616	которой она	1	2
617	сознания как	2	2
618	так сказать	9	2
619	же касается	1	2
620	воздействия на	1	2
621	природа и	1	2
622	а только	1	2
623	людей в	1	2
624	это тоже	1	2
625	человека а	1	2
626	слово как	5	2
627	бы в	7	2
628	не был	2	2
629	с иной	1	2
630	остается в	2	2
631	повестях белкина	1	2
632	апеллирует к	1	2
633	если оно	3	2
634	и однако	1	2
635	это прежде	1	2
636	нового времени	3	2
637	в работе	1	2
638	явления в	2	2
639	для художника	1	2
640	кажется что	4	2
641	сюда же	1	2
642	если б	2	2
643	но зато	2	2
644	одно и	1	2
645	в нас	1	2
646	а от	1	2
647	он пишет	2	2
648	а вы	1	2
649	того кто	1	2
650	за художником	1	2
651	как человек	3	2
652	слова из	1	2
653	друг другу	3	2
654	и каждый	1	2
655	оставляет в	1	2
656	человека и	2	2
657	сам в	1	2
658	что может	4	2
659	культурной традиции	2	2
660	в общем	1	2
661	бы быть	1	2
662	собственного сознания	3	2
663	с сыном	1	2
664	автора как	5	2
665	и по	1	2
666	здесь мы	4	2
667	в него	6	2
668	случае это	1	2
669	и чужого	2	2
670	чтобы не	1	2
671	с идеей	4	2
672	герой не	2	2
673	и ее	5	2
674	к более	2	2
675	принципиальная особенность	1	2
676	в статье	1	2
677	к собственному	1	2
678	как теперь	1	2
679	однако и	1	2
680	романа с	2	2
681	та же	1	2
682	как с	1	2
683	переходит в	1	2
684	не поглощает	1	2
685	к художественному	1	2
686	на почве	5	2
687	своего собственного	1	2
688	своего времени	2	2
689	чужого я	1	2
690	героя в	7	2
691	тогда когда	1	2
692	на первом	1	2
693	из таких	1	2
694	оно было	1	2
695	не идет	1	2
696	и при	2	2
697	была бы	5	2
698	со своим	2	2
699	что они	1	2
700	человек с	2	2
701	романа и	3	2
702	никак не	4	2
703	есть и	5	2
704	самой жизни	1	2
705	из существеннейших	1	2
706	для них	1	2
707	оно не	3	2
708	все то	5	2
709	есть лишь	1	2
710	его собственная	1	2
711	значение в	2	2
712	не поддается	2	2
713	границу между	1	2
714	если это	1	2
715	его сознания	2	2
716	можно назвать	1	2
717	к его	1	2
718	с ними	2	2
719	что такой	1	2
720	который не	2	2
721	при всех	2	2
722	перед нами	12	2
723	к той	1	2
724	полной мере	1	2
725	предметом рефлексии	1	2
726	это и	5	2
727	в прозе	1	2
728	в диалог	1	2
729	своей собственной	1	2
730	ведь мы	2	2
731	не любил	1	2
732	в значительной	1	2
733	из этих	3	2
734	так чтобы	7	2
735	во мне	1	2
736	с которой	2	2
737	этот образ	1	2
738	или иных	1	2
739	он как	1	2
740	от других	1	2
741	он становится	1	2
742	в совершенно	1	2
743	или путь	1	2
744	так называемого	1	2
745	а лишь	3	2
746	им в	1	2
747	автора в	4	2
748	нет и	1	2
749	впервые в	1	2
750	и многих	1	2
751	мог бы	1	2
752	он все	3	2
753	то для	1	2
754	не за	3	2
755	своего я	1	2
756	то она	1	2
757	со словом	1	2
758	не видит	1	2
759	остался в	1	2
760	у них	1	2
761	я то	1	2
762	автора а	2	2
763	этом случае	1	2
764	ответ на	1	2
765	другое сознание	1	2
766	берет на	1	2
767	произведения как	2	2
768	на вопрос	2	2
769	в первый	1	2
770	мы имеем	1	2
771	не для	1	2
772	ничего кроме	1	2
773	себя самого	3	2
774	сам себе	1	2
775	в зеркале	1	2
776	несет в	1	2
777	я но	1	2
778	по этому	1	2
779	раз в	1	2
780	его действительности	1	2
781	непосредственно в	2	2
782	ведь это	4	2
783	от всех	1	2
784	в присутствии	1	2
785	этом не	2	2
786	чем он	1	2
787	и всякое	3	2
788	себя а	1	2
789	в последнем	1	2
790	здесь даже	1	2
791	между собою	5	2
792	в сферу	1	2
793	мира а	1	2
794	есть в	2	2
795	как другого	1	2
796	нового типа	2	2
797	другом месте	1	2
798	к концу	1	2
799	в авторском	5	2
800	в такой	1	2
801	и художественного	2	2
802	вокруг себя	1	2
803	ибо в	2	2
804	вследствие чего	1	2
805	должен быть	1	2
806	и другого	3	2
807	жизнь и	1	2
808	и тех	1	2
809	и самого	4	2
810	в полной	1	2
811	в таком	3	2
812	а как	11	2
813	она не	10	2
814	его не	1	2
815	характерный для	1	2
816	ни был	2	2
817	что касается	1	2
818	люди с	1	2
819	от земли	1	2
820	свобода и	1	2
821	из своей	1	2
822	к которой	1	2
823	даже по	1	2
824	в большинстве	11	2
825	на это	1	2
826	последнее слово	8	2
827	а скорее	1	2
828	со своими	2	2
829	оно должно	2	2
830	для такого	1	2
831	что есть	1	2
832	слова в	12	2
833	бытия и	1	2
834	тех или	1	2
835	в эти	1	2
836	и новые	1	2
837	может и	1	2
838	своей индивидуальности	1	2
839	сделать их	1	2
840	на слово	2	2
841	и себе	1	2
842	что на	1	2
843	к идее	2	2
844	здесь этот	1	2
845	индивидуальности и	1	1
846	понял что	1	1
847	всего это	1	1
848	является в	2	1
849	только из	1	1
850	мире а	3	1
851	в настоящем	2	1
852	этого в	1	1
853	в произведение	1	1
854	героя здесь	1	1
855	а ты	1	1
856	другом но	1	1
857	изнутри и	1	1
858	в момент	1	1
859	только что	1	1
860	его личного	2	1
861	которые не	1	1
862	познания и	1	1
863	порядка в	3	1
864	до него	1	1
865	и становятся	1	1
866	как свою	1	1
867	да что	2	1
868	сверх того	1	1
869	души человеческой	3	1
870	до самого	1	1
871	собственной личности	1	1
872	общества но	1	1
873	с самим	3	1
874	эта новая	1	1
875	о них	1	1
876	на своей	1	1
877	она уже	1	1
878	строго говоря	1	1
879	романтизм принес	1	1
880	человек есть	1	1
881	какой бы	2	1
882	сам автор	1	1
883	и лучше	1	1
884	и двух	1	1
885	мы это	1	1
886	но наиболее	1	1
887	ты не	1	1
888	в последнюю	1	1
889	героя о	4	1
890	не меняет	1	1
891	не устанавливает	1	1
892	которую он	3	1
893	у пушкина	1	1
894	всей ее	1	1
895	все произведение	1	1
896	сознаний в	5	1
897	установки на	5	1
898	более или	4	1
899	показывает нам	1	1
900	он остается	1	1
901	делает в	1	1
902	на свой	6	1
903	но все	6	1
904	такими же	1	1
905	ни одна	1	1
906	представляется ему	1	1
907	тем путем	1	1
908	для осуществления	2	1
909	если и	1	1
910	для обычного	1	1
911	из самых	1	1
912	слова с	7	1
913	он эту	1	1
914	объективном мире	1	1
915	художественное видение	1	1
916	стиля как	1	1
917	сущности не	1	1
918	в построении	4	1
919	в музыке	2	1
920	к другим	1	1
921	он у	2	1
922	том или	2	1
923	самому и	1	1
924	искусства его	1	1
925	этого типа	1	1
926	в собственном	1	1
927	их в	8	1
928	духа в	1	1
929	из дневника	1	1
930	здесь происходит	1	1
931	лица в	1	1
932	власти или	1	1
933	самого как	1	1
934	за ней	1	1
935	из героев	2	1
936	отсюда вытекает	1	1
937	не его	1	1
938	одного духа	1	1
939	другого чужого	1	1
940	не стало	1	1
941	чем бы	1	1
942	связано с	1	1
943	всякого рода	1	1
944	изображение как	1	1
945	самом и	5	1
946	последний час	1	1
947	с этим	3	1
948	не подчиняется	2	1
949	я живу	1	1
950	художественного восприятия	1	1
951	сознаний а	1	1
952	существенный момент	1	1
953	для автора	4	1
954	при наличии	1	1
955	на этой	1	1
956	при условии	2	1
957	значение только	1	1
958	не могли	1	1
959	аналогию с	1	1
960	и взаимодействия	2	1
961	этой почве	1	1
962	даже отчасти	1	1
963	его жизни	2	1
964	высказывание из	1	1
965	сознаний и	3	1
966	эти идеи	1	1
967	на чужое	12	1
968	в пределе	1	1
969	значимости в	1	1
970	говорящего как	1	1
971	уже у	1	1
972	но эти	4	1
973	себя другие	1	1
974	и неизбежно	1	1
975	на ее	1	1
976	вот почему	1	1
977	пределах самого	1	1
978	же успехом	1	1
979	но может	1	1
980	но они	2	1
981	может служить	3	1
982	я для	2	1
983	каждое слово	1	1
984	все в	3	1
985	и нужна	2	1
986	в различных	3	1
987	и когда	1	1
988	существу своему	1	1
989	безгласный объект	1	1
990	нужно быть	2	1
991	конечно не	4	1
992	от той	1	1
993	авторского высказывания	1	1
994	самого начала	2	1
995	и полноправным	1	1
996	точке зрения	3	1
997	автора с	1	1
998	от лица	1	1
999	соприкасается с	1	1
1000	художественной манеры	1	1
1001	художественном творчестве	3	1
1002	и взаимодействие	2	1
1003	дело и	2	1
1004	герой может	1	1
1005	с авторской	3	1
1006	оказывается перед	1	1
1007	на самое	1	1
1008	среди них	5	1
1009	другого героя	1	1
1010	ней и	1	1
1011	из всех	1	1
1012	а перед	1	1
1013	ее как	4	1
1014	единство так	1	1
1015	в самое	1	1
1016	автора или	1	1
1017	на него	6	1
1018	к которому	2	1
1019	достоевским в	1	1
1020	есть конечно	4	1
1021	входят в	2	1
1022	в зависимости	5	1
1023	мир объектов	1	1
1024	не умеет	1	1
1025	во всякой	1	1
1026	говорит сам	2	1
1027	типа а	2	1
1028	достоевского но	9	1
1029	в особой	1	1
1030	на предмет	4	1
1031	от них	3	1
1032	русский язык	1	1
1033	только пусть	1	1
1034	он этой	1	1
1035	произведения или	1	1
1036	что даже	1	1
1037	на котором	3	1
1038	выступает и	1	1
1039	как художественной	1	1
1040	но так	2	1
1041	видения мира	1	1
1042	как дело	1	1
1043	от ее	3	1
1044	того о	1	1
1045	сознаний не	1	1
1046	чужую личность	2	1
1047	оно верно	1	1
1048	весь в	1	1
1049	пусть и	1	1
1050	не друг	1	1
1051	она имеет	2	1
1052	мне и	1	1
1053	герой и	3	1
1054	ее и	1	1
1055	него как	3	1
1056	мир стал	1	1
1057	то оно	2	1
1058	явления как	1	1
1059	к их	1	1
1060	не растворяет	1	1
1061	этому пути	1	1
1062	нельзя сказать	2	1
1063	землю и	1	1
1064	после того	1	1
1065	и синтаксическую	1	1
1066	здесь нет	4	1
1067	но из	1	1
1068	двух последних	1	1
1069	его функцией	1	1
1070	об одном	1	1
1071	земли в	1	1
1072	есть у	1	1
1073	в состоянии	1	1
1074	от чужого	1	1
1075	мы знаем	1	1
1076	в стиле	4	1
1077	это я	2	1
1078	к творчеству	1	1
1079	в образе	2	1
1080	взаимоотношение двух	1	1
1081	свидригайлов и	1	1
1082	второй план	1	1
1083	все новые	1	1
1084	или иными	1	1
1085	мира где	1	1
1086	корнями в	1	1
1087	находится в	2	1
1088	утверждает что	1	1
1089	трудный путь	1	1
1090	к определенному	2	1
1091	в корне	1	1
1092	иного рода	2	1
1093	обычно служит	1	1
1094	если есть	1	1
1095	показал как	1	1
1096	художника не	1	1
1097	зрения которого	1	1
1098	не путем	1	1
1099	равноправных с	1	1
1100	видит в	1	1
1101	мы ее	2	1
1102	и человек	2	1
1103	не была	4	1
1104	чем в	3	1
1105	единым и	1	1
1106	как же	6	1
1107	в которой	2	1
1108	не о	3	1
1109	говорит в	1	1
1110	пути и	3	1
1111	ее от	1	1
1112	авторского сознания	5	1
1113	прежде чем	1	1
1114	в произведении	7	1
1115	его романов	3	1
1116	своего и	1	1
1117	будто бы	1	1
1118	что за	1	1
1119	слово он	1	1
1120	ряд и	1	1
1121	он их	1	1
1122	начинается там	1	1
1123	с самого	1	1
1124	но для	3	1
1125	героя никогда	1	1
1126	вещей и	1	1
1127	оно ориентировано	1	1
1128	стоит он	1	1
1129	между этими	1	1
1130	укоренен в	1	1
1131	на пути	2	1
1132	по мере	4	1
1133	этом последнем	1	1
1134	между ними	6	1
1135	и привычной	1	1
1136	и она	1	1
1137	большинстве случаев	10	1
1138	по чужому	3	1
1139	рядом с	19	1
1140	романтизма не	1	1
1141	место и	1	1
1142	каков же	1	1
1143	их может	1	1
1144	от этого	2	1
1145	ними все	1	1
1146	того и	4	1
1147	о если	1	1
1148	строит не	1	1
1149	о которых	1	1
1150	больше всего	1	1
1151	в свете	4	1
1152	того он	1	1
1153	лишь для	2	1
1154	классической поэтике	1	1
1155	как раньше	1	1
1156	был не	1	1
1157	к мысли	1	1
1158	в смысле	3	1
1159	собою а	2	1
1160	вы в	1	1
1161	как людей	1	1
1162	на себе	3	1
1163	она становится	1	1
1164	цельный образ	1	1
1165	достоевского или	1	1
1166	ним а	1	1
1167	в других	2	1
1168	сих пор	9	1
1169	то лишь	1	1
1170	автора на	1	1
1171	чтобы его	1	1
1172	миру в	1	1
1173	нормативного сознания	1	1
1174	вопроса о	1	1
1175	и мир	1	1
1176	с новой	1	1
1177	не имея	1	1
1178	нами как	1	1
1179	человек как	1	1
1180	в лучшем	2	1
1181	мы можем	1	1
1182	весь мир	1	1
1183	находит свое	2	1
1184	и быть	1	1
1185	чужих сознаний	2	1
1186	и пространства	1	1
1187	в устах	2	1
1188	это совершенно	1	1
1189	как субъект	1	1
1190	каждом своем	1	1
1191	как действительность	2	1
1192	не одного	1	1
1193	мы уже	4	1
1194	сознания то	1	1
1195	признать его	1	1
1196	именно потому	2	1
1197	ее же	1	1
1198	исключительное значение	1	1
1199	и социальном	1	1
1200	личности и	1	1
1201	человека как	1	1
1202	образ не	1	1
1203	в рассказе	2	1
1204	с идеологическими	1	1
1205	говорить об	1	1
1206	является его	1	1
1207	в объективном	2	1
1208	в ответ	1	1
1209	с героями	2	1
1210	другом и	1	1
1211	новые и	1	1
1212	на каждого	1	1
1213	оно и	2	1
1214	как объект	5	1
1215	сознания она	1	1
1216	не тем	1	1
1217	самую гущу	1	1
1218	к литературному	1	1
1219	все может	1	1
1220	определенным образом	1	1
1221	в приведенном	2	1
1222	себя на	2	1
1223	лишь один	2	1
1224	является одним	1	1
1225	раскрытия и	2	1
1226	поэтому даже	1	1
1227	как автор	1	1
1228	даже не	1	1
1229	бы уже	2	1
1230	также не	2	1
1231	его творческой	1	1
1232	для наших	2	1
1233	таким оно	1	1
1234	как один	2	1
1235	о мире	7	1
1236	совершенно справедливо	1	1
1237	из прошлого	1	1
1238	сравнительно с	1	1
1239	он представляет	1	1
1240	с таким	1	1
1241	в точку	2	1
1242	она была	1	1
1243	не себе	1	1
1244	как доминанта	3	1
1245	друг мой	1	1
1246	возможность быть	1	1
1247	третьего лица	1	1
1248	опять к	1	1
1249	занимает в	1	1
1250	в последний	3	1
1251	связать и	1	1
1252	ту сторону	2	1
1253	одного сознания	9	1
1254	человеческих отношений	1	1
1255	новой художественной	1	1
1256	ну и	1	1
1257	только с	1	1
1258	не укоренен	1	1
1259	бы его	1	1
1260	их к	1	1
1261	когда они	1	1
1262	видения жизни	1	1
1263	что вот	2	1
1264	лучше сказать	2	1
1265	речь а	2	1
1266	в осуществлении	2	1
1267	своего художественного	3	1
1268	такие эпохи	2	1
1269	внутреннего облика	1	1
1270	ней в	1	1
1271	видение мира	1	1
1272	пушкиным в	1	1
1273	художественной воли	4	1
1274	предмет и	1	1
1275	которые были	2	1
1276	письмо как	1	1
1277	приходится признать	1	1
1278	в точке	2	1
1279	радости и	1	1
1280	независимо от	1	1
1281	романтическая ирония	1	1
1282	всех этих	2	1
1283	собственного задания	1	1
1284	меньшей степени	2	1
1285	что этот	2	1
1286	в один	2	1
1287	мир но	1	1
1288	не показывает	1	1
1289	и особенно	2	1
1290	он должен	2	1
1291	это он	1	1
1292	одного и	1	1
1293	в пространстве	3	1
1294	как высшей	1	1
1295	что до	1	1
1296	мы видели	1	1
1297	лишь по	1	1
1298	принципом видения	2	1
1299	романы достоевского	2	1
1300	в единство	9	1
1301	всем явлениям	1	1
1302	пути по	1	1
1303	к сожалению	2	1
1304	нет а	1	1
1305	социальной жизни	2	1
