N	2gram	Propp_Isto	Analitik
106	один из	7	10
107	на себя	5	10
108	говорить о	1	9
109	говорит о	1	9
110	не столько	1	9
111	другой стороны	10	9
112	на фоне	1	9
113	одной стороны	2	9
114	свою очередь	1	9
115	том чтобы	1	9
116	в своем	2	9
117	по поводу	1	9
118	таким образом	15	9
119	во всех	1	9
120	в русской	5	9
121	только не	2	9
122	особого рода	3	9
123	вместе с	12	9
124	вступает в	4	9
125	тому как	3	9
126	того что	8	9
127	дело с	2	8
128	о чем	1	8
129	роль в	2	8
130	не всегда	7	8
131	между двумя	6	8
132	одной из	1	8
133	уже говорилось	1	8
134	в сторону	3	8
135	о его	2	8
136	с ним	1	8
137	если бы	7	8
138	и все	4	8
139	что он	17	8
140	перед нами	4	8
141	с точки	1	8
142	хотя и	4	8
143	дело не	3	8
144	он и	4	8
145	одного из	2	8
146	во всяком	2	7
147	в другом	11	7
148	времени в	1	7
149	в одном	9	7
150	как мы	11	7
151	который в	1	7
152	одна из	2	7
153	не мог	2	7
154	несмотря на	1	7
155	в ее	1	7
156	у него	4	7
157	в таком	1	7
158	как говорит	1	7
159	героя и	1	7
160	и тем	2	7
161	и является	1	7
162	приводит к	1	7
163	в соответствии	1	7
164	всяком случае	2	7
165	и для	3	7
166	все это	4	7
167	со своим	1	7
168	таком случае	1	7
169	однако не	2	7
170	в новом	1	7
171	на его	5	7
172	или иначе	1	7
173	себя и	1	7
174	что иное	6	7
175	как будто	2	7
176	вплоть до	2	7
177	иное как	6	7
178	во всем	3	6
179	для всех	1	6
180	те же	2	6
181	так или	1	6
182	или в	14	6
183	казалось бы	2	6
184	при всей	1	6
185	восходит к	1	6
186	хотя бы	3	6
187	превращается в	10	6
188	не что	6	6
189	с другим	1	6
190	вовсе не	3	6
191	из них	7	6
192	тем не	6	6
193	не знает	2	6
194	что не	3	6
195	напомним что	1	6
196	о себе	3	6
197	не будет	1	6
198	могла бы	1	6
199	его как	1	6
200	в силу	2	6
201	в нем	11	6
202	он был	1	6
203	на этом	5	6
204	из которых	1	6
205	из того	2	6
206	от своего	3	6
207	и более	3	6
208	из этих	5	6
209	соответствии с	1	6
210	более чем	1	6
211	и то	4	6
212	ответ на	1	6
213	уже в	1	6
214	должен быть	1	6
215	его в	7	6
216	тем более	1	6
217	же в	6	6
218	что на	6	6
219	все что	4	5
220	этого персонажа	2	5
221	которая в	2	5
222	не как	1	5
223	а затем	6	5
224	в этих	18	5
225	в них	6	5
226	на смену	7	5
227	тем что	8	5
228	в один	1	5
229	ведет к	2	5
230	исходя из	2	5
231	в котором	5	5
232	входит в	1	5
233	в эту	1	5
234	к этому	10	5
235	и он	2	5
236	с другими	1	5
237	к жизни	2	5
238	ни в	2	5
239	будто бы	1	5
240	я не	3	5
241	и до	1	5
242	но как	2	5
243	так что	8	5
244	бы быть	1	5
245	и по	6	5
246	и потому	2	5
247	с ее	2	5
248	в особенности	3	5
249	и здесь	8	5
250	говорит и	2	5
251	самом деле	1	5
252	как о	1	5
253	к его	1	5
254	да и	2	5
255	совершенно не	2	5
256	что мы	5	5
257	в роли	1	5
258	каждый из	1	5
259	он в	3	5
260	а и	1	5
261	за пределами	1	5
262	тот же	2	5
263	этом случае	8	5
264	принадлежит к	4	5
265	ни с	1	5
266	на вопрос	1	5
267	мы не	3	5
268	это всегда	1	5
269	в глубине	1	5
270	все эти	8	5
271	одно из	2	5
272	человека к	1	5
273	и их	4	5
274	такой же	3	5
275	таким же	5	5
276	на небесах	1	4
277	ты не	3	4
278	его от	3	4
279	связь с	12	4
280	в своих	1	4
281	в борьбе	1	4
282	к самому	1	4
283	что по	2	4
284	отличается от	1	4
285	так в	8	4
286	было написано	1	4
287	с этим	13	4
288	не должен	1	4
289	только на	2	4
290	для данного	1	4
291	что же	2	4
292	сказать что	5	4
293	на него	4	4
294	что она	8	4
295	из трех	3	4
296	не все	7	4
297	к нему	12	4
298	сколько бы	1	4
299	не было	2	4
300	в которой	1	4
301	одним из	4	4
302	между ними	1	4
303	в чем	4	4
304	на себе	1	4
305	бы в	1	4
306	мы уже	9	4
307	это по	1	4
308	и что	6	4
309	и от	3	4
310	и есть	3	4
311	его к	5	4
312	а как	2	4
313	были бы	1	4
314	была бы	1	4
315	представляют собой	5	4
316	как он	1	4
317	однако что	4	4
318	о своей	1	4
319	а именно	8	4
320	с ними	5	4
321	бы не	1	4
322	и т	33	4
323	это и	4	4
324	его и	6	4
325	все три	2	4
326	потому что	8	4
327	и если	3	4
328	не должно	1	4
329	и во	1	4
330	здесь и	2	4
331	но это	5	4
332	как к	2	4
333	все они	1	4
334	о нем	2	4
335	ему в	2	4
336	как у	2	4
337	ее в	3	4
338	здесь в	2	4
339	на которой	3	4
340	не любит	1	4
341	указывает на	6	4
342	или даже	1	4
343	по своему	1	4
344	об этом	8	4
345	жизнь и	1	4
346	человека в	2	4
347	его не	3	4
348	на основе	1	4
349	и ее	3	4
350	отношение к	4	4
351	и о	2	4
352	в области	1	4
353	дело здесь	1	4
354	от него	3	3
355	в центре	1	3
356	случае в	2	3
357	человеческой жизни	1	3
358	с героем	1	3
359	к этой	2	3
360	с этой	3	3
361	его за	1	3
362	случае не	1	3
363	тем как	1	3
364	одному из	2	3
365	в виду	2	3
366	с действительностью	1	3
367	и с	10	3
368	перекликается с	1	3
369	в жизни	3	3
370	с тем	3	3
371	встреча с	1	3
372	только для	1	3
373	в момент	1	3
374	в такой	1	3
375	вопрос о	4	3
376	на самом	2	3
377	это было	1	3
378	этой связи	2	3
379	и той	2	3
380	одной и	2	3
381	и те	1	3
382	себе в	2	3
383	как на	1	3
384	в зависимости	1	3
385	из возможных	1	3
386	тут же	4	3
387	на котором	2	3
388	к ее	1	3
389	и белого	1	3
390	что у	4	3
391	после чего	11	3
392	в состоянии	2	3
393	и за	3	3
394	и мужских	1	3
395	связи с	9	3
396	не говорит	2	3
397	с двумя	1	3
398	в связи	5	3
399	между собой	2	3
400	и героем	1	3
401	что как	2	3
402	он сам	2	3
403	речи и	1	3
404	и женских	1	3
405	хотя в	1	3
406	в тех	3	3
407	и тот	3	3
408	из этого	1	3
409	на место	1	3
410	во время	8	3
411	всех этих	3	3
412	случае это	1	3
413	означает что	1	3
414	нам кажется	1	3
415	в одну	3	3
416	его из	3	3
417	например в	3	3
418	что они	14	3
419	содержит в	2	3
420	никак не	1	3
421	можно было	3	3
422	сами по	1	3
423	если не	2	3
424	также может	1	3
425	мы могли	1	3
426	заключается в	1	3
427	с целью	2	3
428	никто не	2	3
429	ему и	1	3
430	зависимости от	1	3
431	человека и	1	3
432	только одно	1	3
433	то он	1	3
434	он же	2	3
435	тех же	2	3
436	из его	2	3
437	тех пор	1	3
438	для нее	2	3
439	героя а	2	3
440	в обоих	1	3
441	и наоборот	2	3
442	героя в	6	3
443	она может	2	3
444	к миру	1	3
445	на этот	1	3
446	неотделимо от	1	3
447	смерть и	2	3
448	попадает в	14	3
449	на языке	1	3
450	так как	13	3
451	они не	4	3
452	том числе	1	3
453	где он	2	3
454	видеть в	3	3
455	же не	2	3
456	но с	1	3
457	в таких	3	3
458	не от	1	3
459	а то	2	3
460	понимать как	1	3
461	при таком	1	3
462	к своему	3	3
463	и я	1	3
464	этих двух	2	3
465	ко всему	1	3
466	только к	1	3
467	см ниже	2	3
468	она не	4	3
469	также и	1	3
470	в ней	3	3
471	но он	8	3
472	мы узнаем	1	3
473	независимо от	3	3
474	мы должны	9	3
475	и может	1	3
476	говоря о	1	3
477	человека с	2	3
478	этих случаях	14	3
479	же самое	1	3
480	которые в	1	3
481	говорилось выше	4	3
482	когда он	2	3
483	слова в	1	3
484	жизни и	2	3
485	все еще	7	3
486	на то	4	3
487	для этого	1	3
488	и наконец	1	3
489	не к	1	3
490	является в	2	2
491	и пошел	2	2
492	принимает на	1	2
493	отношения не	2	2
494	случае мы	4	2
495	еще более	3	2
496	тому что	1	2
497	не исключают	2	2
498	в разных	1	2
499	или нет	2	2
500	и другими	1	2
501	этого момента	1	2
502	с появлением	8	2
503	долгое время	2	2
504	от них	5	2
505	встречается в	2	2
506	героя как	1	2
507	жизнь в	1	2
508	пребывание в	4	2
509	мы и	1	2
510	всегда имеется	1	2
511	если он	2	2
512	только через	1	2
513	их в	6	2
514	обоих случаях	1	2
515	на эту	1	2
516	не вполне	7	2
517	слова часто	1	2
518	интересно что	3	2
519	в иной	2	2
520	он по	2	2
521	этой стороны	2	2
522	свою собственную	1	2
523	не его	1	2
524	но мы	1	2
525	так например	3	2
526	могут оказаться	1	2
527	мужских и	1	2
528	что мужские	1	2
529	и дело	1	2
530	на природу	1	2
531	на этой	2	2
532	героя или	2	2
533	что этот	4	2
534	смерть остается	1	2
535	и каждое	1	2
536	служить и	1	2
537	меня к	2	2
538	во многих	2	2
539	войти в	1	2
540	но они	2	2
541	связь между	2	2
542	уже и	1	2
543	так же	16	2
544	в глаза	2	2
545	его собственной	1	2
546	и остается	1	2
547	этого мира	1	2
548	к ним	1	2
549	отношений и	1	2
550	на могиле	5	2
551	впрочем в	1	2
552	перед ним	1	2
553	тех случаях	2	2
554	быть в	1	2
555	противопоставлены в	1	2
556	к которому	6	2
557	как я	1	2
558	сих пор	7	2
559	в стране	2	2
560	а впоследствии	3	2
561	что именно	1	2
562	и всякого	1	2
563	друг с	2	2
564	в системе	1	2
565	не просто	4	2
566	они могут	2	2
567	и иной	1	2
568	и становится	2	2
569	характерно что	1	2
570	но я	1	2
571	мы видим	15	2
572	возвращение к	1	2
573	от его	1	2
574	собой в	1	2
575	к себе	3	2
576	т е	36	2
577	однако этот	1	2
578	что при	3	2
579	не удается	1	2
580	мы можем	10	2
581	там и	1	2
582	что между	1	2
583	то она	2	2
584	или не	3	2
585	к чему	2	2
586	исходит из	1	2
587	е к	2	2
588	с одним	2	2
589	человек и	1	2
590	между прочим	4	2
591	одном из	3	2
592	герой в	6	2
593	из четырех	1	2
594	например как	1	2
595	могло бы	2	2
596	на могилу	14	2
597	пребывания в	7	2
598	я его	1	2
599	выступает в	1	2
600	не означает	1	2
601	что появление	1	2
602	он ничего	2	2
603	этой точки	1	2
604	человека как	1	2
605	этих трех	1	2
606	здесь мы	6	2
607	вообще не	2	2
608	и та	1	2
609	соединении с	1	2
610	для человека	1	2
611	не могла	3	2
612	в форме	1	2
613	этот вопрос	3	2
614	когда мы	1	2
615	ними в	1	2
616	не знаю	9	2
617	себя за	1	2
618	возвращения из	1	2
619	оно и	1	2
620	только с	2	2
621	вера в	1	2
622	и др	4	2
623	это делает	2	2
624	в доме	14	2
625	до смерти	1	2
626	мы будем	1	2
627	начало и	1	2
628	для чего	1	2
629	имеет свою	3	2
630	бы я	1	2
631	еще одно	1	2
632	утверждать что	2	2
633	до сих	7	2
634	вступить в	3	2
635	за ним	4	2
636	характерно и	1	2
637	ним и	1	2
638	и при	2	2
639	и должно	1	2
640	художественного творчества	1	2
641	что это	4	2
642	на лице	1	2
643	представления об	2	2
644	под этим	2	2
645	со всеми	1	2
646	все его	1	2
647	с мотивом	8	2
648	должен был	5	2
649	своей дочери	1	2
650	с этого	1	2
651	собой и	1	2
652	целого но	1	2
653	обряда инициации	1	2
654	на месте	2	2
655	даже не	2	2
656	таких случаях	2	2
657	или выражаясь	1	2
658	не имеет	3	2
659	смерть в	1	2
660	не видно	4	2
661	есть на	1	2
662	дома и	4	2
663	всей своей	1	2
664	к другому	1	2
665	нет ничего	3	2
666	и мне	1	2
667	не имеют	2	2
668	в течение	6	2
669	это только	2	2
670	в отдельности	3	2
671	у меня	5	2
672	на два	1	2
673	на это	4	2
674	не сам	1	2
675	себя не	1	2
676	но сам	1	2
677	как если	1	2
678	от других	1	2
679	в мир	1	2
680	получает от	1	2
681	при помощи	11	2
682	б в	1	2
683	и стал	1	2
684	не для	1	2
685	своей жизни	1	2
686	начиная с	1	2
687	с нею	1	2
688	для всего	1	2
689	который по	1	2
690	но если	2	2
691	видел в	1	2
692	власть над	12	2
693	предстает как	1	2
694	лет после	1	2
695	другого и	1	2
696	как основной	1	2
697	в дальнейшем	8	2
698	что автор	1	2
699	мог быть	1	2
700	рода и	1	2
701	только по	1	2
702	зависит от	1	2
703	и вот	3	2
704	не будем	6	2
705	он как	1	2
706	или с	1	2
707	для нас	6	2
708	одновременно и	1	2
709	у нас	7	2
710	цвет и	1	2
711	смысле этого	3	2
712	как нечто	3	2
713	все равно	3	2
714	в ином	6	2
715	в церковь	1	2
716	несколько иная	1	2
717	что ни	3	2
718	образом в	2	2
719	но эта	2	2
720	это еще	2	2
721	по существу	3	2
722	ведь ты	1	2
723	более что	1	2
724	случаях когда	2	2
725	перед собой	1	2
726	в следующем	1	2
727	на все	2	2
728	или их	1	2
729	с другом	2	2
730	которой он	3	2
731	на руку	1	2
732	в одной	4	2
733	бы это	1	2
734	связаны с	1	2
735	а на	5	2
736	к одному	1	2
737	сюжета в	2	2
738	и тех	1	2
739	там где	8	2
740	со всех	1	2
741	и эти	5	2
742	отсюда и	1	2
743	ей в	1	2
744	нет и	1	2
745	то и	7	2
746	есть чисто	1	2
747	а от	2	2
748	здесь совершенно	1	2
749	известно из	1	2
750	от всех	1	2
751	к тем	2	2
752	время они	2	2
753	в большинстве	2	2
754	чего она	1	2
755	становится его	2	2
756	бы он	1	2
757	не можем	2	2
758	означало бы	2	2
759	по этому	2	2
760	и прежде	1	2
761	хотя он	1	2
762	и только	6	2
763	и ту	1	2
764	что было	3	1
765	имеется целая	1	1
766	которое однако	1	1
767	они имеют	2	1
768	как вдруг	1	1
769	с помощью	1	1
770	и другие	6	1
771	был и	1	1
772	несомненно что	2	1
773	не считает	1	1
774	это далеко	1	1
775	себе внимание	1	1
776	не единственный	3	1
777	между этим	1	1
778	высока и	1	1
779	аналогия с	1	1
780	же и	1	1
781	люди которые	1	1
782	только что	3	1
783	которая будет	1	1
784	которые здесь	2	1
785	особенно при	1	1
786	необходима для	1	1
787	можно встретить	1	1
788	он всегда	1	1
789	себе целью	1	1
790	это лишь	1	1
791	или по	5	1
792	а у	2	1
793	он видит	3	1
794	притворяется что	1	1
795	мы этот	1	1
796	однако еще	1	1
797	привести к	1	1
798	жить и	1	1
799	сторона этой	1	1
800	героев и	1	1
801	нас в	1	1
802	самом же	1	1
803	только тогда	2	1
804	не годится	4	1
805	персонажа и	1	1
806	особенно если	1	1
807	своему собственному	1	1
808	случае он	1	1
809	близки к	2	1
810	в различных	1	1
811	по мере	2	1
812	с собой	4	1
813	свое имя	1	1
814	отношений в	1	1
815	передний план	1	1
816	жениться и	1	1
817	наш случай	1	1
818	к тебе	1	1
819	как образ	1	1
820	и была	1	1
821	на свой	1	1
822	случаях обычно	1	1
823	но все	5	1
824	ни одна	1	1
825	не входил	1	1
826	равно как	3	1
827	каким образом	1	1
828	и полагает	1	1
829	она является	1	1
830	говорят о	2	1
831	воображаемого мира	1	1
832	характерной чертой	1	1
833	новая форма	2	1
834	можно поставить	1	1
835	его на	6	1
836	мотивов в	1	1
837	всего с	1	1
838	его по	1	1
839	начинается с	3	1
840	в бою	1	1
841	нам уже	2	1
842	черта ее	1	1
843	оказывается героем	1	1
844	случайно и	1	1
845	для полного	1	1
846	лица в	1	1
847	ними а	1	1
848	последних двух	1	1
849	прочим и	2	1
850	у истоков	1	1
851	случайными они	1	1
852	к своим	1	1
853	понято как	1	1
854	только частный	1	1
855	смысл этого	1	1
856	свой смысл	1	1
857	так если	1	1
858	природа этого	1	1
859	в брак	14	1
860	оживает и	1	1
861	у которых	1	1
862	что герой	6	1
863	здесь достаточно	1	1
864	в первую	1	1
865	отца в	1	1
866	года до	1	1
867	во все	4	1
868	уже давно	2	1
869	на части	1	1
870	мы увидим	6	1
871	как реальная	1	1
872	время от	2	1
873	подобные примеры	1	1
874	не узнает	2	1
875	только как	1	1
876	он притворяется	1	1
877	должна быть	2	1
878	его своей	1	1
879	наиболее ранних	1	1
880	и другой	1	1
881	она получает	1	1
882	затем уже	2	1
883	в этот	6	1
884	случайно он	1	1
885	а когда	2	1
886	них и	1	1
887	из своего	1	1
888	пока не	3	1
889	что люди	1	1
890	о них	1	1
891	он шел	1	1
892	точно так	8	1
893	же или	1	1
894	приходит к	1	1
895	говорит что	4	1
896	что девушка	4	1
897	нечистую силу	1	1
898	новое рождение	1	1
899	что ее	3	1
900	до того	1	1
901	то можно	1	1
902	здесь несколько	2	1
903	он при	1	1
904	слезами а	1	1
905	он содержит	1	1
906	от рассмотрения	1	1
907	здесь пока	1	1
908	вернуться к	1	1
909	о прибытии	1	1
910	ее как	1	1
911	этот странный	1	1
912	следующим образом	3	1
913	такая же	1	1
914	на бледном	1	1
915	под названием	1	1
916	шесть лет	1	1
917	входят в	1	1
918	все время	2	1
919	состояла в	2	1
920	каждое из	1	1
921	именно с	1	1
922	а мы	3	1
923	исключают друг	1	1
924	и входит	1	1
925	он так	1	1
926	по которой	2	1
927	этому я	1	1
928	приводящего к	1	1
929	что происходило	2	1
930	ли эта	1	1
931	о ней	2	1
932	та и	1	1
933	мнение что	1	1
934	перед нею	1	1
935	ей и	1	1
936	героя не	2	1
937	не происходит	2	1
938	и весь	1	1
939	при котором	2	1
940	связан со	1	1
941	есть выражение	1	1
942	по возвращении	1	1
943	она и	1	1
944	хотелось бы	2	1
945	о двух	1	1
946	нельзя сказать	1	1
947	после того	5	1
948	жизни так	2	1
949	указать на	4	1
950	нарушение запрета	4	1
951	ему угрожает	1	1
952	собой исторически	1	1
953	она в	1	1
954	но еще	1	1
955	есть у	2	1
956	что я	2	1
957	обратить внимание	1	1
958	в поисках	2	1
959	обнаруживается в	1	1
960	мы знаем	11	1
961	еще больше	1	1
962	здесь имеют	1	1
963	второй раз	2	1
964	ним в	1	1
965	имеется и	1	1
966	обычно не	1	1
967	с тех	1	1
968	обратил внимание	1	1
969	что такое	1	1
970	объединены в	2	1
971	и сама	1	1
972	состоящий в	1	1
973	целом но	1	1
974	они в	2	1
975	на стадии	1	1
976	в немецкой	3	1
977	наше внимание	1	1
978	богу не	1	1
979	зачем тебе	1	1
980	своей службы	1	1
981	и вступает	1	1
982	показывает и	2	1
983	в несколько	2	1
984	а за	1	1
985	к отцу	3	1
986	прибыл на	1	1
987	есть явление	1	1
988	что его	2	1
989	героя с	3	1
990	имеем не	3	1
991	или несколько	2	1
992	с сохранением	1	1
993	на характер	1	1
994	мы это	2	1
995	менее он	1	1
996	из характерных	1	1
997	смысле и	1	1
998	текстов и	1	1
999	воздействия на	1	1
1000	с отцом	1	1
1001	совершенно очевидна	1	1
1002	же как	8	1
1003	на земле	2	1
1004	большинстве случаев	3	1
1005	и вместе	1	1
1006	но когда	1	1
1007	что никто	1	1
1008	от этого	1	1
1009	при понимании	1	1
1010	связь этого	1	1
1011	должно было	2	1
1012	где уже	1	1
1013	говорилось о	1	1
1014	границ между	1	1
1015	себе и	2	1
1016	был не	1	1
1017	очень существенно	1	1
1018	героя из	2	1
1019	полагает что	1	1
1020	и у	6	1
1021	а герой	2	1
1022	тотемным животным	1	1
1023	действительности и	1	1
1024	бог не	1	1
1025	кто из	1	1
1026	сказал он	1	1
1027	однако так	2	1
1028	довольно много	1	1
1029	в этнографии	1	1
1030	это вполне	1	1
1031	с мужскими	1	1
1032	только путем	1	1
1033	становится и	1	1
1034	как организация	1	1
1035	в сон	1	1
1036	объекта к	1	1
1037	очень часто	4	1
1038	сына в	4	1
1039	виде эта	1	1
1040	все остальные	1	1
1041	близко к	1	1
1042	чтобы он	3	1
1043	тайн можно	1	1
1044	ему на	1	1
1045	в работе	3	1
1046	с какой	1	1
1047	эти слова	1	1
1048	за столом	1	1
1049	к существам	1	1
1050	говорит ему	2	1
1051	полного понимания	1	1
1052	свой дом	1	1
1053	к чему-то	1	1
1054	здесь на	3	1
1055	на нем	4	1
1056	если же	2	1
1057	должны быть	1	1
1058	которых это	1	1
1059	очень близки	1	1
1060	в приведенном	1	1
1061	уже потому	1	1
1062	тем и	1	1
1063	никогда нельзя	1	1
1064	доходит до	2	1
1065	и затем	2	1
1066	в современной	2	1
1067	чтобы их	1	1
1068	из нас	1	1
1069	миру и	1	1
1070	они хотят	1	1
1071	в нее	2	1
1072	как один	1	1
1073	должны были	4	1
1074	она была	2	1
1075	ранее чем	1	1
1076	принадлежит одному	1	1
1077	того кто	1	1
1078	и несколько	1	1
1079	данного цикла	1	1
1080	например не	1	1
1081	из нее	1	1
1082	имеются два	1	1
1083	в связь	2	1
1084	в гости	1	1
1085	достигает своей	1	1
1086	является эпизодом	1	1
1087	всегда только	1	1
1088	или о	1	1
1089	внимание и	1	1
1090	и каждый	1	1
1091	в новый	1	1
1092	отправляется на	1	1
1093	поле и	2	1
1094	роль при	1	1
1095	тем временем	1	1
1096	в конфликт	1	1
1097	имеющихся в	1	1
1098	он показывает	1	1
1099	в рощу	1	1
1100	здесь также	1	1
1101	мотива в	2	1
1102	же мы	2	1
1103	в мужчину	1	1
1104	таким он	1	1
1105	мифа но	1	1
1106	форма этого	1	1
1107	отношении он	1	1
1108	центральное место	1	1
1109	дает ему	2	1
1110	каждого из	1	1
1111	причем для	1	1
1112	вопрос может	1	1
1113	где мы	1	1
1114	таков например	1	1
1115	можно только	3	1
1116	уже на	3	1
1117	как отец	1	1
1118	она сама	1	1
1119	уже с	3	1
1120	сказка в	3	1
1121	от нее	1	1
1122	теперь я	1	1
1123	уж ей	1	1
1124	от до	1	1
1125	он уже	2	1
1126	вопрос почему	1	1
1127	сын мой	1	1
1128	с маской	1	1
1129	дарит ему	1	1
1130	этого мотива	9	1
1131	второй случай	1	1
1132	они и	3	1
1133	прямо говорит	1	1
1134	например если	1	1
1135	в основном	1	1
1136	которой не	1	1
1137	итак мы	1	1
1138	представлял собой	3	1
1139	мире так	1	1
1140	комнаты и	1	1
1141	его с	2	1
1142	живет в	8	1
1143	на ее	1	1
1144	что соответствует	1	1
1145	другие и	1	1
1146	этому мы	1	1
1147	по мне	1	1
1148	с миром	3	1
1149	это весьма	2	1
1150	речи кто	1	1
1151	действительность но	2	1
1152	к общему	1	1
1153	же образом	1	1
1154	белого цвета	1	1
1155	живут не	1	1
1156	меня в	1	1
1157	это уже	3	1
1158	в область	1	1
1159	не всю	1	1
1160	одна или	2	1
1161	все те	2	1
1162	имеется еще	1	1
1163	происходит с	1	1
1164	для них	3	1
1165	и делает	1	1
1166	не ставит	1	1
1167	будет иметь	1	1
1168	я все	1	1
1169	не признает	1	1
1170	и вновь	2	1
1171	половой зрелости	2	1
1172	за это	2	1
1173	не на	2	1
1174	третий не	1	1
1175	они были	1	1
1176	как вы	1	1
1177	мы понимаем	1	1
1178	однако мы	1	1
1179	с ней	6	1
1180	в наших	2	1
1181	их и	4	1
1182	в особый	1	1
1183	любовь и	1	1
1184	вступает с	1	1
1185	не противоречит	5	1
1186	достаточно ясно	1	1
1187	в малом	1	1
1188	обращается к	1	1
1189	уже говорили	1	1
1190	то время	2	1
1191	и хотя	1	1
1192	хранится в	1	1
1193	характер этого	1	1
1194	к которым	3	1
1195	себе платье	1	1
1196	также не	1	1
1197	как не	2	1
1198	на колени	1	1
1199	героем возможно	1	1
1200	солнца и	3	1
1201	вряд ли	1	1
1202	и так	3	1
1203	состоит из	1	1
1204	меня я	2	1
1205	с полной	1	1
1206	и герой	3	1
1207	в которых	7	1
1208	том смысле	1	1
1209	правда не	1	1
1210	со сказкой	1	1
1211	своего отца	2	1
1212	между ним	1	1
1213	что вообще	1	1
1214	не слишком	1	1
1215	и всей	2	1
1216	не входит	1	1
1217	врывается в	1	1
1218	три названных	1	1
1219	ниже что	1	1
1220	показать как	1	1
1221	над ним	1	1
1222	этому же	3	1
1223	функцию в	1	1
1224	или иное	1	1
1225	и уводит	1	1
1226	в главе	2	1
1227	виду не	1	1
1228	а если	3	1
1229	является также	1	1
1230	сливается с	1	1
1231	в последней	1	1
1232	видим что	7	1
1233	один к	1	1
1234	об одном	1	1
1235	тогда я	2	1
1236	герой его	2	1
1237	классический пример	1	1
1238	его эпизодов	1	1
1239	связь этих	2	1
1240	на той	1	1
1241	и между	1	1
1242	них самих	1	1
1243	на том	3	1
1244	это все	1	1
1245	историческую действительность	2	1
1246	можно усмотреть	2	1
1247	а другой	1	1
1248	он во	1	1
1249	которой герой	1	1
1250	от мира	1	1
1251	перейдем к	1	1
1252	и уже	2	1
1253	и луны	1	1
1254	не могло	1	1
1255	в это	1	1
1256	доме и	2	1
1257	мне в	1	1
1258	мы читаем	2	1
1259	этот переход	1	1
1260	и об	1	1
1261	ощущается как	1	1
1262	иной мир	1	1
1263	и наиболее	1	1
1264	в следующей	1	1
1265	идет не	1	1
1266	а при	1	1
1267	целый ряд	3	1
1268	этой жизни	1	1
1269	себе ничего	1	1
1270	перстень на	1	1
1271	случае с	1	1
1272	к совершенно	1	1
1273	дома та	1	1
1274	в совершенно	1	1
1275	уже известно	2	1
1276	вступления в	6	1
1277	играть в	1	1
1278	герою это	1	1
1279	цели и	1	1
1280	себя от	1	1
1281	в каком	1	1
1282	еще один	1	1
1283	вопрос можно	1	1
1284	через него	1	1
1285	верхом на	3	1
1286	есть необходимость	1	1
1287	связанных с	4	1
1288	вот этот	1	1
1289	к мотиву	2	1
1290	который будет	1	1
1291	потому и	1	1
1292	имеем в	6	1
1293	ли есть	1	1
1294	в сказании	1	1
1295	что здесь	8	1
1296	в описании	1	1
1297	и там	6	1
1298	не совсем	5	1
1299	в сказке	78	1
1300	событий в	1	1
1301	суть которой	1	1
1302	не случаен	1	1
1303	что ты	5	1
1304	он все	5	1
1305	только одна	3	1
1306	то для	1	1
1307	не за	1	1
1308	их с	2	1
1309	в образе	2	1
1310	может оказаться	1	1
1311	только при	1	1
1312	она принимает	1	1
