N	2gram	Tiupa_Narr	TeoriaLi
114	того чтобы	7	5
115	для того	4	5
116	жизни как	2	5
117	как правило	8	5
118	за пределами	3	5
119	иначе говоря	14	5
120	как к	3	5
121	по преимуществу	1	5
122	данном случае	12	5
123	для него	8	5
124	композиционных форм	1	5
125	того что	7	5
126	в себя	3	5
127	между тем	5	5
128	он не	8	5
129	и тем	9	5
130	высказывания в	3	5
131	в пределах	2	5
132	по сути	3	5
133	и о	4	5
134	в ходе	4	5
135	могут быть	1	5
136	не случайно	2	5
137	без исключения	1	4
138	хх века	1	4
139	в отношении	1	4
140	не на	1	4
141	по пути	1	4
142	не следует	3	4
143	и сам	4	4
144	в этих	3	4
145	значении этого	1	4
146	отношения к	1	4
147	что он	7	4
148	в слове	4	4
149	для читателя	1	4
150	с позиций	1	4
151	художественного целого	2	4
152	входит в	2	4
153	в другом	5	4
154	отношении к	1	4
155	и т.д	7	4
156	сказать что	5	4
157	в нашем	4	4
158	к тому	13	4
159	текста как	2	4
160	во времени	9	4
161	никогда не	8	4
162	или иным	2	4
163	и того	5	4
164	аналогичным образом	1	4
165	это не	6	4
166	хотя и	8	4
167	в литературе	8	4
168	слова в	4	4
169	в их	1	4
170	его в	1	4
171	читателя в	4	4
172	но он	2	4
173	не знает	2	4
174	или даже	3	4
175	так в	4	4
176	мира и	2	4
177	по своему	3	4
178	со своей	3	4
179	а только	1	4
180	личности в	2	4
181	субъекта и	2	4
182	речи и	1	4
183	в свою	4	4
184	и что	1	4
185	самим собой	3	4
186	в форме	7	4
187	далеко не	6	4
188	того же	2	4
189	художественный текст	1	4
190	одного и	2	4
191	силу своей	1	4
192	в силу	5	4
193	с ее	3	4
194	в целом	5	4
195	и ее	3	4
196	текста в	4	3
197	и к	7	3
198	и составляет	2	3
199	во втором	6	3
200	в таком	4	3
201	в момент	1	3
202	для себя	3	3
203	с этой	3	3
204	искусства это	1	3
205	даже в	1	3
206	была бы	1	3
207	в финале	3	3
208	говорит и	1	3
209	о чем	6	3
210	только не	2	3
211	подобно тому	4	3
212	однако при	1	3
213	я героя	1	3
214	если бы	9	3
215	все эти	3	3
216	а именно	2	3
217	в романе	3	3
218	именно в	5	3
219	по мысли	8	3
220	и адресата	2	3
221	например в	2	3
222	в жизни	9	3
223	сути дела	2	3
224	это позиция	1	3
225	имеет место	4	3
226	к его	5	3
227	в соответствии	8	3
228	их в	4	3
229	никто не	1	3
230	роль в	4	3
231	в лирике	1	3
232	в итоге	4	3
233	тем не	7	3
234	следует подчеркнуть	3	3
235	перед нами	9	3
236	свою очередь	2	3
237	между собой	3	3
238	своей природе	1	3
239	сводятся к	4	3
240	в роли	2	3
241	в противоположность	1	3
242	потому что	7	3
243	одной стороны	5	3
244	между двумя	6	3
245	в одном	5	3
246	вслед за	4	3
247	не обязательно	3	3
248	всех без	1	3
249	искусства слова	1	3
250	известной степени	1	3
251	на две	2	3
252	художественное произведение	1	3
253	мог бы	1	3
254	структуре текста	2	3
255	не все	2	3
256	с читателем	2	3
257	от себя	1	3
258	и внешней	1	3
259	м.м бахтина	1	3
260	понятие о	1	3
261	из этих	6	3
262	и для	4	3
263	человеческого я	6	3
264	о ней	5	3
265	таким образом	5	3
266	и то	3	3
267	на языке	1	3
268	и автора	1	3
269	в эпизоде	4	3
270	художественного высказывания	2	3
271	с одной	5	3
272	и вот	2	3
273	том числе	1	3
274	в произведении	2	3
275	в художественной	1	3
276	и потому	2	3
277	с точки	2	3
278	к которому	1	3
279	как раз	9	3
280	есть в	1	3
281	прежде всего	7	3
282	несет в	1	3
283	смешивать с	1	3
284	иного рода	2	3
285	а на	2	3
286	и притом	3	3
287	связи с	3	3
288	или в	7	3
289	в организации	2	3
290	одним из	2	3
291	в контексте	1	3
292	в равной	3	3
293	как говорит	1	3
294	в связи	3	3
295	и как	4	3
296	в сторону	1	3
297	вовсе не	2	3
298	текст и	1	3
299	той или	7	3
300	во всех	2	3
301	я на	1	3
302	а с	2	3
303	картины мира	3	3
304	классического реализма	4	3
305	следует смешивать	1	3
306	тому как	4	3
307	в акте	1	3
308	принадлежит к	1	3
309	с языком	2	3
310	в которой	2	3
311	не будет	2	3
312	не с	1	3
313	нового времени	2	3
314	говоря о	2	3
315	этом смысле	1	3
316	равной степени	3	3
317	в этой	8	3
318	что можно	1	3
319	одного сознания	2	3
320	человеческой жизни	3	3
321	столь же	6	3
322	являет собой	5	3
323	и по	3	3
324	слова как	1	3
325	отнюдь не	6	3
326	в точке	2	3
327	в культуре	3	3
328	мира в	4	3
329	в той	4	2
330	поскольку не	2	2
331	о жизни	2	2
332	ведет к	3	2
333	более не	3	2
334	для всех	1	2
335	один из	8	2
336	и здесь	3	2
337	и мира	4	2
338	речевой деятельности	2	2
339	и на	5	2
340	легкой руки	1	2
341	ткань текста	1	2
342	русской литературе	1	2
343	ценностной позиции	1	2
344	если в	2	2
345	рассказ о	1	2
346	от имени	1	2
347	жизни а	4	2
348	которая в	2	2
349	и читателем	1	2
350	воображенного мира	1	2
351	на второй	1	2
352	строго говоря	2	2
353	создает эффект	3	2
354	по слову	3	2
355	на этом	1	2
356	из которых	1	2
357	в году	2	2
358	знаков в	1	2
359	усматривая в	1	2
360	по себе	4	2
361	не могут	1	2
362	оно не	4	2
363	и даже	4	2
364	как знаками	1	2
365	этой точки	1	2
366	способ существования	1	2
367	здесь мы	1	2
368	самом деле	4	2
369	может оказаться	2	2
370	на мир	1	2
371	одно слово	1	2
372	имеет дело	1	2
373	обращается к	3	2
374	читательского восприятия	1	2
375	значения и	2	2
376	и соответственно	1	2
377	с ними	5	2
378	вместе с	3	2
379	жизни в	7	2
380	не вполне	3	2
381	говоря и	2	2
382	отличается от	1	2
383	вследствие этого	1	2
384	ни для	1	2
385	в известном	4	2
386	в следующей	3	2
387	искусство слова	1	2
388	всей своей	1	2
389	в каком	1	2
390	жизни на	1	2
391	к другому	2	2
392	своей жизни	2	2
393	к своему	2	2
394	о том	5	2
395	в аспекте	3	2
396	не входит	1	2
397	казалось бы	2	2
398	сам же	1	2
399	при всей	5	2
400	это и	2	2
401	еще и	1	2
402	во внешнем	1	2
403	для автора	2	2
404	в прозе	4	2
405	при условии	1	2
406	вытекает из	1	2
407	и состоит	6	2
408	восходит к	2	2
409	совершенно иной	1	2
410	в кадры	3	2
411	к нему	5	2
412	в значительной	1	2
413	и иных	3	2
414	но во	1	2
415	писал бахтин	1	2
416	сложности и	1	2
417	собственного текста	1	2
418	времени в	3	2
419	не всегда	4	2
420	причастной вненаходимости	1	2
421	сознания в	3	2
422	новейшего времени	2	2
423	нашем случае	1	2
424	не могло	3	2
425	только на	4	2
426	вступает в	2	2
427	может служить	5	2
428	речь идет	3	2
429	о своем	2	2
430	тарасе бульбе	1	2
431	превращается в	2	2
432	времени и	9	2
433	значительной степени	1	2
434	существования в	1	2
435	композиционная форма	1	2
436	и наоборот	1	2
437	в глаза	1	2
438	креативного и	1	2
439	повествования а	1	2
440	адресата в	1	2
441	самостоятельный эпизод	1	2
442	самом начале	1	2
443	соответствии с	7	2
444	крупным планом	1	2
445	тем же	3	2
446	ключ к	2	2
447	имеем дело	4	2
448	личности к	1	2
449	рамках одного	1	2
450	всякий раз	2	2
451	что она	3	2
452	реализуется в	1	2
453	который в	2	2
454	до известной	1	2
455	здесь не	4	2
456	могут встречаться	1	2
457	в противном	1	2
458	в структуре	1	2
459	на котором	1	2
460	в мировой	1	2
461	в произведениях	3	2
462	он и	2	2
463	поведение в	1	2
464	в системе	1	2
465	понимаемой как	1	2
466	не просто	2	2
467	в самой	1	2
468	только о	1	2
469	чем это	2	2
470	для такого	1	2
471	жизни но	3	2
472	бы то	1	2
473	то в	4	2
474	что они	1	2
475	но на	1	2
476	к герою	2	2
477	войне и	2	2
478	основе своей	1	2
479	большей части	5	2
480	и рецептивного	2	2
481	не принадлежит	1	2
482	одной из	2	2
483	к смыслу	1	2
484	что сама	1	2
485	искусстве слова	1	2
486	несмотря на	1	2
487	я как	1	2
488	ни было	1	2
489	личности как	2	2
490	к нашему	1	2
491	в формах	2	2
492	своего текста	1	2
493	ее в	1	2
494	все это	1	2
495	первого эпизода	2	2
496	сути своей	1	2
497	что и	3	2
498	у нас	4	2
499	xix века	1	2
500	нового эпизода	1	2
501	не ограничивается	1	2
502	что каждый	1	2
503	в европейской	1	2
504	к жизни	3	2
505	таком случае	1	2
506	уже говорилось	2	2
507	у него	13	2
508	в повести	2	2
509	даже самая	1	2
510	коммуникативное событие	6	2
511	это коммуникативное	1	2
512	говорит в	1	2
513	в присутствии	2	2
514	к чему	3	2
515	дело в	2	2
516	этих двух	2	2
517	на себя	5	2
518	литературной практике	1	2
519	этом что	1	2
520	не могли	1	2
521	высказывания как	1	2
522	в конце	4	2
523	знания о	1	2
524	тому что	4	2
525	случае не	1	2
526	в какой	2	2
527	я не	5	2
528	участок текста	3	2
529	роль принадлежит	2	2
530	восприниматься как	2	2
531	вследствие этой	1	2
532	противном случае	1	2
533	на фоне	2	2
534	не от	1	2
535	данный момент	1	2
536	текста но	1	2
537	это было	3	2
538	человеческое я	1	2
539	в чем	3	2
540	делает его	1	2
541	об этом	8	2
542	должен быть	1	2
543	жизни то	2	2
544	тем более	2	2
545	а для	4	2
546	к одному	1	2
547	могли бы	1	2
548	по большей	5	2
549	о себе	2	2
550	но как	3	2
551	системы эпизодов	2	2
552	второй и	1	2
553	является искусством	2	2
554	могут служить	2	2
555	человеческого бытия	2	2
556	определенным образом	1	2
557	одну из	1	2
558	с легкой	1	2
559	то ни	1	2
560	в тарасе	1	2
561	дело не	3	2
562	в рассказе	10	2
563	в случае	4	2
564	быть и	3	2
565	по бахтину	1	2
566	к такой	1	2
567	в первом	4	2
568	однако эта	1	2
569	но она	1	2
570	свою жизнь	2	2
571	одно и	2	2
572	в войне	2	2
573	и является	2	2
574	автора и	2	2
575	за пределы	1	2
576	жизни оказывается	1	2
577	перед лицом	1	2
578	не сами	1	2
579	но напротив	1	2
580	в большинстве	1	2
581	следует признать	2	2
582	всей его	1	2
583	собственно говоря	3	2
584	тем или	2	2
585	не сводятся	1	2
586	полагал что	1	2
587	идет о	3	2
588	могла бы	1	2
589	так же	2	2
590	числе и	1	2
591	на уровне	1	2
592	человеческих отношений	2	2
593	что может	2	2
594	облекается в	1	2
595	известном смысле	4	2
596	и мире	2	2
597	и особенно	1	2
598	для обозначения	2	2
599	тот кто	2	2
600	это делает	1	2
601	о его	3	2
602	к чужому	1	2
603	вненаходимости бахтин	1	2
604	как будто	4	2
605	ролевая граница	1	2
606	в данный	1	2
607	события в	3	2
608	однако все	1	2
609	случае это	1	2
610	чем и	2	2
611	чтобы не	1	2
612	принципиальное отличие	1	2
613	в пространстве	3	2
614	могло быть	2	2
615	или напротив	3	2
616	личность чтобы	1	1
617	в особенности	2	1
618	читателя находится	1	1
619	с которыми	1	1
620	это на	1	1
621	соотносимых с	1	1
622	однако и	5	1
623	до которого	1	1
624	жизни героя	4	1
625	своего я	2	1
626	является в	1	1
627	размежеванию с	1	1
628	один голос	2	1
629	в последующих	1	1
630	все что	4	1
631	система ценностей	1	1
632	модус существования	1	1
633	как духовного	1	1
634	тургенева в	1	1
635	субъекта самоопределения	3	1
636	личной тайны	3	1
637	собой некий	1	1
638	от ситуации	1	1
639	л.с выготским	1	1
640	в событии	3	1
641	в хх	1	1
642	как содержание	1	1
643	в случаях	1	1
644	в такое	1	1
645	эпизоде в	1	1
646	тех кто	1	1
647	деталями кадр	1	1
648	живет в	1	1
649	на ее	2	1
650	граница между	1	1
651	случае мы	1	1
652	и конца	5	1
653	речевыми характеристиками	1	1
654	рассказе чехова	2	1
655	говорит а	1	1
656	дело с	4	1
657	xix столетия	4	1
658	человеческий способ	1	1
659	можно назвать	2	1
660	соответствовало бы	1	1
661	представляют собой	5	1
662	что это	4	1
663	следует иметь	1	1
664	содержит в	1	1
665	с ним	6	1
666	с внутренним	1	1
667	это уже	3	1
668	тем как	1	1
669	чеховского студента	1	1
670	в сущности	2	1
671	никак не	5	1
672	какой бы	1	1
673	жизненной позиции	2	1
674	говорит о	3	1
675	привести к	1	1
676	ибо без	1	1
677	не обретает	1	1
678	объективным как	1	1
679	не как	1	1
680	проникновения в	2	1
681	здоровая порядок	1	1
682	самая тривиальная	1	1
683	смысл не	2	1
684	с собачкой	17	1
685	что душевная	1	1
686	из того	1	1
687	из существеннейших	1	1
688	одному из	1	1
689	эстетической завершенности	1	1
690	кротким мягким	1	1
691	поэтому вслед	1	1
692	впрочем и	1	1
693	смысле можно	2	1
694	креативные компетенции	1	1
695	рассказа на	2	1
696	и делает	1	1
697	в результате	4	1
698	с появлением	2	1
699	должен не	1	1
700	героя о	1	1
701	чужому я	1	1
702	не несет	2	1
703	развернуть в	1	1
704	быть может	1	1
705	противоречие с	1	1
706	с собой	2	1
707	и само	1	1
708	бы место	1	1
709	конструктивную основу	1	1
710	стороны бытия	1	1
711	в центре	4	1
712	со всеми	3	1
713	личность героя	1	1
714	писал в.ф	1	1
715	этого значения	1	1
716	как было	1	1
717	должен был	1	1
718	собственно художественной	1	1
719	их не	1	1
720	не случайна	1	1
721	чтобы в	1	1
722	рефлексии и	1	1
723	в повествовательном	1	1
724	читателя и	1	1
725	текста и	3	1
726	произведений чехова	1	1
727	взглядом очень	1	1
728	он уже	3	1
729	состав такого	1	1
730	на свой	1	1
731	до этого	1	1
732	в маркированном	2	1
733	говорящего и	2	1
734	фигуры и	1	1
735	однако что	1	1
736	речи хотя	1	1
737	парадоксальное сочетание	1	1
738	самом общем	1	1
739	дискурсии в	1	1
740	русского языка	1	1
741	мысль о	1	1
742	значение в	1	1
743	слова с	1	1
744	внутренняя заданность	1	1
745	в отечественной	1	1
746	тексте а	1	1
747	сознания однако	1	1
748	тем что	1	1
749	от всего	1	1
750	и оцененном	1	1
751	в составе	2	1
752	то время	1	1
753	субъектом коммуникативного	1	1
754	см в	1	1
755	или движется	1	1
756	читателем в	1	1
757	принадлежат к	1	1
758	том или	1	1
759	задаваемый читателю	1	1
760	мира это	1	1
761	меня в	1	1
762	с тем	1	1
763	добродушная жалостливая	1	1
764	отграниченная система	1	1
765	определенного смысла	1	1
766	зрения или	1	1
767	его сознании	1	1
768	он стоит	1	1
769	возможна только	1	1
770	приходит в	1	1
771	у читателя	1	1
772	быть однозначно	1	1
773	в молчание	2	1
774	или попросту	1	1
775	не становясь	1	1
776	все же	10	1
777	образует некий	1	1
778	в творческом	1	1
779	это бывает	1	1
780	к бытию	1	1
781	предмета и	1	1
782	или ином	1	1
783	не имеет	3	1
784	бы не	1	1
785	щеки на	1	1
786	но у	1	1
787	да и	5	1
788	непременно должен	1	1
789	смыслу или	1	1
790	состоит во	2	1
791	зрению читателя	1	1
792	состоит как	1	1
793	две половины	1	1
794	обращения к	1	1
795	бахтин говорил	1	1
796	здесь выступает	1	1
797	ни объективным	1	1
798	пределах кадрового	1	1
799	о котором	4	1
800	адресат а	2	1
801	другому человеку	2	1
802	с героем	1	1
803	зависимости от	3	1
804	поскольку он	1	1
805	и слово	1	1
806	себя не	1	1
807	реализма однако	1	1
808	не оказывается	2	1
809	наиболее очевидным	1	1
810	друг от	1	1
811	которая не	3	1
812	полные розовые	1	1
813	первой главе	1	1
814	собственно и	3	1
815	высказывание в	1	1
816	на первый	1	1
817	по крайней	1	1
818	деталей в	1	1
819	жизни является	1	1
820	жизненную позицию	1	1
821	истины о	1	1
822	стремился к	1	1
823	глядела на	3	1
824	в.ф асмус	1	1
825	субъективным как	1	1
826	в своего	2	1
827	дифференцированном и	1	1
828	первый взгляд	1	1
829	с этим	1	1
830	постепенно углубляемая	1	1
831	все они	1	1
832	только одно	1	1
833	что искусство	1	1
834	организатор коммуникативного	1	1
835	обращает на	3	1
836	условии что	1	1
837	действующих лиц	8	1
838	как феномена	1	1
839	одним и	1	1
840	и я	1	1
841	свое я	1	1
842	знака при	1	1
843	совершенно не	1	1
844	центрального героя	2	1
845	глубокий и	1	1
846	исходя из	4	1
847	ли я	1	1
848	не существует	3	1
849	шире и	2	1
850	не умел	1	1
851	была тихая	1	1
852	современных гуманитарных	1	1
853	истории не	3	1
854	развернута в	1	1
855	в котором	3	1
856	осуществляется в	1	1
857	через посредство	3	1
858	есть от	1	1
859	зависит от	3	1
860	общеязыковом отношении	1	1
861	рецептивного сознаний	1	1
862	в действительности	2	1
863	составом участников	1	1
864	когда на	1	1
865	уже до	1	1
866	жизненным опытом	1	1
867	языка и	1	1
868	время оно	1	1
869	в самостоятельный	1	1
870	вопрос о	1	1
871	восприятия в	1	1
872	реплики и	1	1
873	иной жизни	1	1
874	по своим	2	1
875	биографической личности	1	1
876	душевная характеристика	1	1
877	последовательно вводятся	1	1
878	собственного я	2	1
879	по тем	1	1
880	своей собственной	2	1
881	тех же	1	1
882	устанавливает задаваемый	1	1
883	на адресата	1	1
884	и конец	3	1
885	несобственно-прямая речь	1	1
886	в динамике	1	1
887	непрямого говорения	1	1
888	чем за	1	1
889	соответствии со	1	1
890	поименованное в	1	1
891	ю.м лотман	1	1
892	более чем	2	1
893	даже сказать	1	1
894	субъективно оно	1	1
895	мягкую белую	1	1
896	на какой	1	1
897	каждый малый	1	1
898	то и	3	1
899	и предполагает	1	1
900	всех его	2	1
901	таков что	1	1
902	жизненный опыт	3	1
903	каким бы	1	1
904	всегда может	1	1
905	переносом в	1	1
906	участников коммуникативного	1	1
907	хранения и	2	1
908	в лесу	1	1
909	собой как	1	1
910	наконец в	1	1
911	друга местом	1	1
912	слова эта	1	1
913	из жизни	1	1
914	мысли м.м	1	1
915	во многих	1	1
916	теоретическую категорию	1	1
917	движется один	1	1
918	кадры повествования	1	1
919	имея в	1	1
920	обычно в	1	1
921	что словно	1	1
922	этих сторон	1	1
923	неклассической художественности	2	1
924	лишь поименованное	1	1
925	слова и	1	1
926	но иного	1	1
927	с которой	1	1
928	прямой речи	1	1
929	хх веке	1	1
930	с помощью	2	1
931	и теперь	1	1
932	жизни и	7	1
933	выступает одновременно	1	1
934	жизненной ситуации	1	1
935	области литературы	1	1
936	порядок фокусирующих	1	1
937	и вся	1	1
938	рамках этой	1	1
939	коммуникативной ситуации	2	1
940	от событийности	1	1
941	строго отграниченная	1	1
942	встречи с	4	1
943	души вдруг	1	1
944	в противоречие	1	1
945	и ему	1	1
946	художественного шедевра	1	1
947	точно так	2	1
948	специфически человеческий	2	1
949	втором случае	1	1
950	в различных	1	1
951	не наделен	1	1
952	и наиболее	1	1
953	е годы	2	1
954	на основании	1	1
955	художественной литературы	1	1
956	как субъекта	2	1
957	первые два	1	1
958	область значений	1	1
959	и соответствующих	1	1
960	образом что	1	1
961	одно из	2	1
962	целый ряд	1	1
963	иначе в	1	1
964	от позиции	2	1
965	и до	1	1
966	обращением к	1	1
967	местом временем	1	1
968	для которого	1	1
969	в отсутствие	1	1
970	завершенная и	1	1
971	и внутренней	2	1
972	барышня с	1	1
973	опыт жизни	1	1
974	в окружающей	1	1
975	от языковой	1	1
976	каждый из	3	1
977	действия и	1	1
978	вдруг заслоняется	1	1
979	было и	2	1
980	ощущаться завершенная	1	1
981	ни от	2	1
982	бытия это	1	1
983	не достаточно	1	1
984	и тоже	1	1
985	между людьми	1	1
986	второй половины	1	1
987	когда же	2	1
988	автора в	2	1
989	жизни по	1	1
990	принадлежащих к	1	1
991	мир персонажей	1	1
992	к ним	2	1
993	такого взаимодействия	1	1
994	не становится	1	1
995	из наиболее	6	1
996	это существенно	1	1
997	в комнате	1	1
998	к однозначности	1	1
999	об отсутствии	1	1
1000	тихая добродушная	1	1
1001	впервые в	1	1
1002	еще нет	1	1
1003	в реальной	1	1
1004	в сфере	2	1
1005	она может	2	1
1006	конце предыдущего	1	1
1007	такова стратегия	1	1
1008	индивидуальный характер	1	1
1009	и служит	2	1
1010	говорящих и	1	1
1011	той же	2	1
1012	кто я?	1	1
1013	наиболее существенным	1	1
1014	ее как	1	1
1015	но именно	3	1
1016	до конца	2	1
1017	с нею	2	1
1018	этом тексте	1	1
1019	у себя	2	1
1020	нести в	2	1
1021	отсюда столь	1	1
1022	ибо жизнь	1	1
1023	с подлинным	1	1
1024	в каждый	1	1
1025	раз и	2	1
1026	что все	1	1
1027	еще одна	1	1
1028	художественном смысле	1	1
1029	и авторской	1	1
1030	шею с	1	1
1031	объект и	1	1
1032	лев толстой	2	1
1033	то она	1	1
1034	кадры читательского	1	1
1035	действующие лица	1	1
1036	автором в	1	1
1037	выступает система	1	1
1038	самоактуализации я	1	1
1039	к миру	2	1
1040	в сознании	6	1
1041	приобщения к	1	1
1042	момент в	1	1
1043	а со	1	1
1044	в ударном	1	1
1045	одна из	5	1
1046	толстого или	2	1
1047	его составе	1	1
1048	речь о	1	1
1049	между писателем	1	1
1050	и внутренняя	1	1
1051	со словом	1	1
1052	не мыслится	1	1
1053	может отсутствовать	1	1
1054	тем это	1	1
1055	здесь и	1	1
1056	обращенной к	1	1
1057	также является	2	1
1058	в финальной	1	1
1059	несут в	1	1
1060	из участников	3	1
1061	по поводу	3	1
1062	под именем	1	1
1063	не два	1	1
1064	и любое	1	1
1065	что даже	1	1
1066	о художественном	1	1
1067	рецептивную компетенцию	1	1
1068	включая в	1	1
1069	такого кадра	1	1
1070	с собственной	1	1
1071	по этой	1	1
1072	нет никаких	1	1
1073	ментальному слуху	1	1
1074	по выражению	1	1
1075	после его	1	1
1076	друг друга	2	1
1077	и персонажи	1	1
1078	отрезок времени	2	1
1079	очевидная граница	1	1
1080	самоактуализации личности	1	1
1081	то я	1	1
1082	они могут	2	1
1083	крайней мере	1	1
1084	мальчик лет	1	1
1085	из них	4	1
1086	действия или	1	1
1087	с толпой	1	1
1088	рода механизмом	1	1
1089	едва ли	5	1
1090	тот же	1	1
1091	к адресату	2	1
1092	личной тайной	2	1
1093	начало и	3	1
1094	внимание и	1	1
1095	адресата высказывания	1	1
1096	перед нею	1	1
1097	это придает	1	1
1098	от ее	1	1
1099	его можно	1	1
1100	классический реализм	1	1
1101	другими людьми	1	1
1102	или пожелает	1	1
1103	провел с	1	1
1104	в художественных	3	1
1105	этого термина	1	1
1106	себе самом	2	1
1107	внутренней жизни	1	1
1108	в перспективе	1	1
1109	ударном положении	1	1
1110	с первоначальным	1	1
1111	героя не	1	1
1112	ситуации и	2	1
1113	ближе к	1	1
1114	представить себе	3	1
1115	может ощущаться	1	1
1116	что автор	1	1
1117	с темной	1	1
1118	говорилось выше	3	1
1119	глядя на	3	1
1120	именно к	1	1
1121	обращена к	1	1
1122	его личности	1	1
1123	в свое	1	1
1124	к позиции	3	1
1125	ни субъективным	1	1
1126	который от	1	1
1127	к различным	2	1
1128	стабильно дифференцированном	1	1
1129	той мере	1	1
1130	в более	1	1
1131	иронически дискредитирует	1	1
1132	видения в	1	1
1133	общения в	1	1
1134	нами не	2	1
1135	не поддается	1	1
1136	определений таков	1	1
1137	тоже не	1	1
1138	как говорится	1	1
1139	этом становится	1	1
1140	так как	1	1
1141	различного рода	3	1
1142	личности а	1	1
1143	личности ее	1	1
1144	от его	2	1
1145	последние десятилетия	1	1
1146	что иное	1	1
1147	они не	3	1
1148	произведения как	1	1
1149	может не	1	1
1150	различие между	1	1
1151	автору и	1	1
1152	предшествующих характеристик	1	1
1153	читательское восприятие	1	1
1154	ракурс видения	1	1
1155	маркированном положении	2	1
1156	он выступает	1	1
1157	свидетельствует о	4	1
1158	первом случае	3	1
1159	должно быть	1	1
1160	весь текст	2	1
1161	собой в	1	1
1162	возникает в	1	1
1163	гуманитарных науках	2	1
1164	у всякого	1	1
1165	который бы	1	1
1166	данного высказывания	1	1
1167	от первого	4	1
1168	входит лишь	1	1
1169	а тот	1	1
1170	начале этой	1	1
1171	на роль	2	1
1172	членится на	2	1
1173	начала и	5	1
1174	состоящий в	1	1
1175	бытия не	1	1
1176	не для	1	1
1177	уклоняется от	1	1
1178	главе в	1	1
1179	неизбежно принадлежит	1	1
1180	вести речь	1	1
1181	героя ему	1	1
1182	речи как	1	1
1183	народной жизни	1	1
1184	второй план	1	1
1185	переход к	1	1
1186	подчеркнуть что	2	1
1187	в начальном	1	1
1188	себя самого	1	1
1189	обстоит иначе	1	1
1190	однако на	2	1
1191	ведущая роль	1	1
1192	на статус	1	1
1193	в ситуации	2	1
1194	чем у	1	1
1195	проходит бесследно	1	1
1196	розовые щеки	1	1
1197	как у	6	1
1198	для нас	2	1
1199	и сама	2	1
1200	этом втором	1	1
1201	и через	2	1
1202	характеристика душечки	1	1
1203	одновременно и	1	1
1204	тайны и	1	1
1205	не субъективно	1	1
1206	в герое	4	1
1207	сознания и	2	1
1208	текст не	1	1
1209	смысла жизни	1	1
1210	на мягкую	1	1
1211	о ком	1	1
1212	не обладает	1	1
1213	зрения читателя	1	1
1214	знания убеждения	1	1
1215	стремится к	1	1
1216	окружающих его	1	1
1217	героя тогда	1	1
1218	самобытного я	2	1
1219	например так	1	1
1220	этом в	1	1
1221	шире кругозора	1	1
1222	и составом	1	1
1223	состояние как	1	1
1224	наше внимание	1	1
1225	оказывается всего	1	1
1226	в третьем	4	1
1227	фразы устанавливает	1	1
1228	тому же	9	1
1229	раз в	4	1
1230	литературная классика	1	1
1231	сознания к	1	1
1232	отношения между	1	1
1233	сказать не	1	1
1234	не была	1	1
1235	субъекта однако	1	1
1236	но с	1	1
1237	даже вовсе	1	1
1238	не было	3	1
1239	убеждения мнения	1	1
1240	это всегда	1	1
