N	2gram	Vygotskiy_	KFilosof
118	в чем	5	4
119	в каком	2	4
120	и единственная	1	4
121	входит в	3	4
122	только как	2	4
123	во всей	3	4
124	не по	7	4
125	между тем	2	4
126	здесь мы	2	4
127	времени и	1	4
128	тем самым	14	4
129	и т.д	4	4
130	к ним	1	4
131	быть в	1	4
132	себя а	1	4
133	для другого	1	4
134	ближе к	2	3
135	и может	2	3
136	та же	2	3
137	и на	4	3
138	слово не	4	3
139	и пр	1	3
140	мы не	10	3
141	ним и	1	3
142	тогда когда	12	3
143	всем его	2	3
144	и этот	1	3
145	того что	27	3
146	на самом	3	3
147	ясно что	4	3
148	в виду	5	3
149	и тот	1	3
150	и делает	2	3
151	самом деле	6	3
152	и отношения	3	3
153	тем что	14	3
154	но для	2	3
155	в акте	1	3
156	что этот	6	3
157	рядом с	2	3
158	не менее	6	3
159	по своему	11	3
160	бы не	1	3
161	здесь не	1	3
162	себе и	2	3
163	в момент	4	3
164	и другого	2	3
165	той или	2	3
166	эти момента	3	3
167	в каждом	3	3
168	это и	7	3
169	данный момент	1	3
170	ясно и	1	3
171	что не	2	3
172	отсюда и	1	3
173	в свою	3	3
174	не должен	1	3
175	лежат в	1	3
176	не должно	1	3
177	в другом	3	3
178	для того	24	3
179	в ней	5	3
180	не имеем	1	3
181	к чему	1	3
182	этом смысле	2	3
183	в современной	2	3
184	от того	6	3
185	всем другим	1	3
186	целом и	1	3
187	нет и	4	3
188	только с	2	3
189	могут быть	7	3
190	это единство	2	3
191	до конца	8	3
192	котором мы	2	3
193	о том	5	3
194	теории и	1	3
195	и единство	1	3
196	в то	10	3
197	а следовательно	1	3
198	независимо от	1	3
199	всех этих	1	3
200	и тем	10	3
201	ничего не	2	3
202	котором он	1	3
203	были бы	5	2
204	как к	4	2
205	один из	3	2
206	бы он	1	2
207	и мы	1	2
208	ему в	1	2
209	мышления и	16	2
210	может не	1	2
211	чего не	1	2
212	мысль как	1	2
213	можно ли	2	2
214	и того	3	2
215	его с	3	2
216	дело с	3	2
217	еще более	1	2
218	смысле общих	1	2
219	тому что	14	2
220	мысль не	4	2
221	в теоретическом	1	2
222	моем сознании	1	2
223	а это	2	2
224	тем не	4	2
225	так и	8	2
226	жить и	2	2
227	из которых	3	2
228	сознания по	1	2
229	и то	10	2
230	в качестве	9	2
231	и свой	2	2
232	мышление и	2	2
233	нами в	6	2
234	это есть	6	2
235	и само	1	2
236	по себе	5	2
237	в виде	2	2
238	все остальное	1	2
239	со всеми	2	2
240	оно не	3	2
241	не потому	1	2
242	если не	1	2
243	он может	1	2
244	ее от	2	2
245	в сознании	11	2
246	что за	1	2
247	мы говорим	2	2
248	дело в	1	2
249	дело здесь	1	2
250	в процессе	12	2
251	и должен	1	2
252	с тем	8	2
253	его на	1	2
254	и как	7	2
255	т.е что	1	2
256	что он	13	2
257	в соответствии	1	2
258	и она	2	2
259	различия в	1	2
260	но я	1	2
261	и именно	1	2
262	себя как	1	2
263	есть именно	1	2
264	и просто	1	2
265	логические отношения	2	2
266	как в	7	2
267	на первом	2	2
268	от этого	3	2
269	это было	2	2
270	вследствие этого	1	2
271	в это	1	2
272	ли это	1	2
273	свое бытие	1	2
274	ничего общего	1	2
275	деятельности и	4	2
276	как оно	2	2
277	для выражения	1	2
278	жизнь и	1	2
279	или как	1	2
280	все они	1	2
281	этого слова	5	2
282	действительности в	3	2
283	поскольку она	1	2
284	к этому	2	2
285	и потому	3	2
286	ни к	1	2
287	его и	2	2
288	которого и	1	2
289	ведь это	2	2
290	а с	3	2
291	в данном	7	2
292	и других	5	2
293	он ни	1	2
294	вопрос о	9	2
295	ни у	1	2
296	которой он	2	2
297	раз и	1	2
298	мысль и	3	2
299	оба эти	10	2
300	она не	7	2
301	она могла	1	2
302	потому что	26	2
303	того чтобы	26	2
304	совсем не	2	2
305	но всегда	2	2
306	быть не	1	2
307	с этого	1	2
308	дело не	1	2
309	единства но	1	2
310	моменты не	1	2
311	ибо это	1	2
312	которому я	1	2
313	а по	4	2
314	говорить о	1	2
315	что эта	7	2
316	для этого	4	2
317	отношении к	4	2
318	всех других	1	2
319	не из	2	2
320	этот факт	4	2
321	всей своей	1	2
322	же время	1	2
323	к которой	3	2
324	ее до	1	2
325	думать что	1	2
326	этих людей	1	2
327	это значило	2	2
328	и всех	1	2
329	но этот	2	2
330	в этой	7	2
331	разве не	1	2
332	он и	1	2
333	стороны ее	1	2
334	соответствии с	1	2
335	него и	1	2
336	это целое	1	2
337	что есть	2	2
338	ее как	2	2
339	при условии	1	2
340	только по	5	2
341	что только	1	2
342	слова в	7	2
343	и нашей	1	2
344	или иной	2	2
345	включает в	2	2
346	с его	1	2
347	в области	5	2
348	его к	2	2
349	мышления как	5	2
350	а как	1	2
351	с ее	2	2
352	и ее	3	2
353	едва ли	5	2
354	одного и	3	2
355	другого и	1	2
356	этих моментов	1	2
357	гораздо более	4	2
358	как основной	1	1
359	и значении	1	1
360	о принципиальной	1	1
361	всего в	2	1
362	в самом	15	1
363	уже во	1	1
364	не дано	1	1
365	возможность не	1	1
366	и к	11	1
367	именно к	1	1
368	к действительности	2	1
369	новое и	1	1
370	и оба	1	1
371	только не	14	1
372	понятий и	11	1
373	обе стороны	2	1
374	во втором	5	1
375	все что	7	1
376	же моменту	1	1
377	как это	7	1
378	в единую	2	1
379	только путем	1	1
380	основе единства	1	1
381	мы видим	10	1
382	до сих	6	1
383	и он	4	1
384	и всякий	1	1
385	собой и	1	1
386	мы найдем	1	1
387	можно говорить	2	1
388	само слово	1	1
389	всем своим	1	1
390	содержится в	5	1
391	в переживании	1	1
392	говорить ни	1	1
393	ничем не	1	1
394	так как	25	1
395	одном случае	2	1
396	и очень	1	1
397	как таковой	1	1
398	смысловой стороны	10	1
399	например что	1	1
400	в план	1	1
401	и своего	2	1
402	второй недостаток	2	1
403	только что	7	1
404	и свою	1	1
405	сознании в	1	1
406	всякая мысль	2	1
407	самого себя	1	1
408	первом случае	5	1
409	факта что	1	1
410	суждения но	1	1
411	имеют в	1	1
412	зависит от	3	1
413	и вследствие	1	1
414	его построения	1	1
415	знать и	1	1
416	эту мысль	3	1
417	т.е в	1	1
418	однако по	1	1
419	мысли я	1	1
420	таком положении	1	1
421	именно ее	1	1
422	все люди	1	1
423	на том	2	1
424	других и	1	1
425	на ее	2	1
426	она в	2	1
427	значение для	2	1
428	мог бы	6	1
429	нашей работы	3	1
430	смысле слова	1	1
431	к закону	1	1
432	оно было	1	1
433	что уже	2	1
434	предположение что	1	1
435	он как	1	1
436	и должно	1	1
437	отношения к	5	1
438	тот единственный	1	1
439	логических отношений	2	1
440	синтеза и	1	1
441	несмотря на	2	1
442	что делает	2	1
443	мысль в	1	1
444	была бы	3	1
445	в обе	1	1
446	из всех	5	1
447	впрочем в	1	1
448	и наконец	4	1
449	этой мысли	2	1
450	всех остальных	2	1
451	в определенных	4	1
452	самому своему	1	1
453	для всего	2	1
454	может возникнуть	1	1
455	это значит	1	1
456	относятся к	1	1
457	хотя и	4	1
458	содержит в	4	1
459	же мысль	1	1
460	уже с	1	1
461	по принципу	3	1
462	участия в	1	1
463	и из	2	1
464	как раз	6	1
465	нам остается	2	1
466	в литературе	1	1
467	целому и	3	1
468	сторона этой	1	1
469	представлено как	1	1
470	ее в	11	1
471	а затем	2	1
472	находятся в	2	1
473	поэтому в	2	1
474	и сама	1	1
475	и через	1	1
476	видеть в	1	1
477	можно сказать	9	1
478	только при	1	1
479	не являются	1	1
480	к выводу	4	1
481	конкретного и	2	1
482	и новое	1	1
483	не содержит	2	1
484	окончательно от	1	1
485	одно из	6	1
486	смысле можно	2	1
487	теряет свою	1	1
488	и современная	1	1
489	в отношении	9	1
490	это слово	1	1
491	его от	2	1
492	в результате	3	1
493	здесь в	2	1
494	они будут	2	1
495	смысле этого	4	1
496	до их	1	1
497	по способу	1	1
498	то только	1	1
499	и жить	1	1
500	противоречие между	3	1
501	развития оно	1	1
502	от до	1	1
503	знания в	2	1
504	с собой	3	1
505	точке в	1	1
506	научного и	2	1
507	что между	2	1
508	падает в	1	1
509	функции в	2	1
510	к предмету	6	1
511	положений к	1	1
512	но такое	1	1
513	другого как	1	1
514	все равно	2	1
515	не путем	2	1
516	нашего исследования	10	1
517	различали в	1	1
518	она становится	1	1
519	понятиями но	2	1
520	связь с	1	1
521	в конечном	2	1
522	чем в	5	1
523	в зависимости	6	1
524	и даже	3	1
525	к его	3	1
526	что ему	3	1
527	именно что	1	1
528	бы для	1	1
529	вместо того	2	1
530	но он	3	1
531	образом в	5	1
532	до этого	1	1
533	в которой	16	1
534	или в	2	1
535	в первом	6	1
536	этого не	1	1
537	и с	5	1
538	как этот	1	1
539	разрыва между	1	1
540	ни о	1	1
541	всегда в	2	1
542	с ней	3	1
543	и можно	1	1
544	эта действительность	1	1
545	все дело	1	1
546	это положение	4	1
547	показать что	8	1
548	мысль о	1	1
549	еще отчетливее	1	1
550	месте и	1	1
551	и кажется	1	1
552	может действительно	1	1
553	он будет	1	1
554	сказать и	1	1
555	слово может	1	1
556	в понятии	5	1
557	т.е из	1	1
558	она является	2	1
559	ней в	1	1
560	на месте	1	1
561	и иначе	2	1
562	и будет	1	1
563	мышлением и	2	1
564	себя из	1	1
565	конечном счете	2	1
566	совершенно правильно	1	1
567	исходить из	2	1
568	внимание в	1	1
569	более что	1	1
570	т.е от	3	1
571	в стороне	1	1
572	тем же	8	1
573	факт не	1	1
574	в живом	3	1
575	своей структуре	3	1
576	то все	1	1
577	в какой	6	1
578	имеет место	4	1
579	при различных	2	1
580	время имеет	1	1
581	как вокруг	1	1
582	как не	1	1
583	деятельности нашего	1	1
584	на закон	1	1
585	только через	1	1
586	может стать	2	1
587	им и	1	1
588	имеет дело	1	1
589	их в	2	1
590	для каждого	2	1
591	вследствие того	1	1
592	а именно	1	1
593	выражения и	2	1
594	большинстве случаев	2	1
595	эту особенность	1	1
596	выйти из	1	1
597	которые могут	1	1
598	одновременно и	3	1
599	вместе с	19	1
600	ли отсюда	1	1
601	и вопрос	1	1
602	на этом	4	1
603	смысловой и	4	1
604	при таком	2	1
605	в этих	2	1
606	никто не	2	1
607	но между	2	1
608	есть только	3	1
609	для решения	2	1
610	этим самым	2	1
611	не знать	1	1
612	в живой	2	1
613	и включает	1	1
614	связи между	11	1
615	т.е как	1	1
616	движение по	4	1
617	они не	2	1
618	мы только	1	1
619	приводит к	10	1
620	на все	1	1
621	предмета и	3	1
622	остановимся на	1	1
623	отличается от	6	1
624	между собой	15	1
625	больше и	2	1
626	представляется нам	3	1
627	в иной	2	1
628	в интонации	1	1
629	по самому	2	1
630	между ними	8	1
631	возможности для	1	1
632	мы делаем	1	1
633	зависимости от	6	1
634	том смысле	2	1
635	иногда не	1	1
636	следовательно и	1	1
637	между ним	1	1
638	на его	3	1
639	в известном	2	1
640	а только	2	1
641	своей мысли	1	1
642	основных линий	1	1
643	делает его	1	1
644	и психологического	3	1
645	для нашей	2	1
646	бы совершенно	1	1
647	об этом	4	1
648	она исходит	1	1
649	культуры в	1	1
650	основных чертах	1	1
651	и таким	1	1
652	но к	1	1
653	за его	1	1
654	к тому	13	1
655	в одной	6	1
656	еще нечто	1	1
657	сих пор	6	1
658	нашего мышления	2	1
659	акта и	1	1
660	научных и	3	1
661	мысли в	12	1
662	действительности и	1	1
663	говорят об	1	1
664	и полностью	3	1
665	и всей	3	1
666	себя от	2	1
667	она только	1	1
668	этот процесс	1	1
669	к той	1	1
670	единстве бытия	1	1
671	в математике	2	1
672	нет он	1	1
673	не был	1	1
674	только для	1	1
675	с этим	5	1
676	но оно	1	1
677	было он	1	1
678	только одно	2	1
679	что эти	3	1
680	остается в	2	1
681	перестает быть	1	1
682	должен был	2	1
683	во всяком	2	1
684	от определенного	1	1
685	здесь как	2	1
686	только от	1	1
687	сказать только	2	1
688	мышление есть	1	1
689	не сумел	1	1
690	этого она	1	1
691	нуждается в	5	1
692	мы можем	7	1
693	это с	2	1
694	единство а	1	1
695	не является	4	1
696	не существует	1	1
697	но с	4	1
698	может жить	1	1
699	только к	4	1
700	если оно	2	1
701	а к	1	1
702	жизни а	1	1
703	в суждениях	1	1
704	как понятие	1	1
705	не непосредственно	1	1
706	в действительности	3	1
707	в специальном	1	1
708	как факт	1	1
709	что мы	14	1
710	действия в	1	1
711	значит что	1	1
712	это понятие	1	1
713	мы поэтому	1	1
714	она должна	2	1
715	которую мы	1	1
716	не содержится	1	1
717	их развития	4	1
718	и мысли	1	1
719	в лучшем	3	1
720	мы уже	5	1
721	всю свою	2	1
722	вне поля	1	1
723	не решает	1	1
724	вообще невозможно	1	1
725	заключать в	2	1
726	отпадает в	1	1
727	предмет в	1	1
728	совпадает с	5	1
729	а чисто	1	1
730	другими словами	1	1
731	и предметами	1	1
732	но при	1	1
733	всяком случае	1	1
734	эти слова	1	1
735	мы его	1	1
736	который по	2	1
737	приводит и	1	1
738	не тот	1	1
739	этом ее	1	1
740	нет но	1	1
741	также и	2	1
742	ту же	4	1
743	но эти	2	1
744	мне нечего	1	1
745	предметов и	1	1
746	другой в	1	1
747	другом в	1	1
748	является моментом	1	1
749	этом пути	1	1
750	и затем	1	1
751	у меня	1	1
752	и теоретически	3	1
753	и другой	3	1
754	и оно	1	1
755	в этот	3	1
756	единственный факт	1	1
757	неизбежно возникает	1	1
758	нашей мысли	3	1
759	не это	1	1
760	мы должны	7	1
761	по поводу	3	1
762	делает возможным	1	1
763	слова и	10	1
764	вообще как	1	1
765	поэтому мы	5	1
766	и уже	1	1
767	когда он	2	1
768	на чем	1	1
769	только тогда	1	1
770	и теперь	1	1
771	связь но	1	1
772	не могло	3	1
773	только на	5	1
774	должны быть	5	1
775	другим и	3	1
776	между отдельными	4	1
777	он должен	1	1
778	отношение ко	1	1
779	не с	3	1
780	за собой	1	1
781	при такой	1	1
782	самое что	3	1
783	связь между	10	1
784	отношений между	11	1
785	в форме	1	1
786	него с	1	1
787	же самое	12	1
788	но только	5	1
789	в соответствующей	2	1
790	главным образом	1	1
791	содержание но	1	1
792	не об	1	1
793	но отнюдь	1	1
794	и до	3	1
795	закон но	1	1
796	понятием и	2	1
797	содержание которое	1	1
798	мысли все	1	1
799	что ее	2	1
800	в истории	1	1
801	всю полноту	1	1
802	и находит	1	1
803	не станет	1	1
804	по своей	12	1
805	ими так	2	1
806	в каких	1	1
807	цели и	1	1
808	над ним	1	1
809	это различие	1	1
810	себе в	5	1
811	в большинстве	2	1
812	до того	2	1
813	свою очередь	3	1
814	и цели	1	1
815	любви к	1	1
816	а во	1	1
817	признать что	2	1
818	через него	1	1
819	не совпадает	5	1
820	связанных с	2	1
821	всякий другой	1	1
822	еще на	1	1
823	всего этого	1	1
824	не раз	2	1
825	когда мы	2	1
826	ибо он	1	1
827	мы ни	2	1
828	поскольку оно	1	1
829	один предмет	1	1
830	содержание мысли	1	1
831	нами и	1	1
832	за этим	1	1
833	но мы	5	1
834	совершенно иным	1	1
835	вообще и	1	1
836	которого является	1	1
837	конца и	2	1
838	к ней	2	1
839	известном смысле	2	1
840	мышления но	2	1
841	не для	2	1
842	настоящее время	1	1
843	она может	2	1
844	если мы	6	1
845	а скорее	1	1
846	и во	5	1
847	той же	13	1
848	и др	1	1
849	о каких	1	1
850	это приводит	1	1
851	о его	3	1
852	но прежде	1	1
853	одной из	4	1
854	и абсолютная	1	1
855	такая же	1	1
856	совершенно иначе	2	1
857	мы обозначаем	1	1
858	в нашем	6	1
859	путь от	1	1
860	значительной степени	1	1
861	находится в	3	1
862	это отнюдь	1	1
863	но совсем	1	1
864	на которого	1	1
865	к двум	2	1
866	в первой	3	1
867	и от	6	1
868	его только	1	1
869	относится к	5	1
870	что все	6	1
871	мы будем	1	1
872	с которым	1	1
873	и теоретическая	1	1
874	столь же	2	1
875	том же	7	1
876	в непосредственной	1	1
877	же в	1	1
878	что она	8	1
879	по направлению	1	1
880	в данной	1	1
881	к пониманию	4	1
882	исходит из	2	1
883	слово и	10	1
884	такой же	4	1
885	и о	4	1
886	в значительной	3	1
887	до ее	1	1
888	с нашим	1	1
889	одна из	2	1
890	определяется как	1	1
891	на то	5	1
892	не мыслится	1	1
893	однажды в	1	1
894	в конкретном	1	1
895	мышление в	1	1
896	это факт	2	1
897	от них	1	1
898	оно может	2	1
899	и по	6	1
900	имеет места	1	1
901	можно выразить	1	1
902	мышление но	1	1
903	момент во	1	1
904	процессе ее	1	1
905	но такой	1	1
906	он живет	1	1
907	вся система	2	1
908	это в	2	1
909	к другим	11	1
910	понятие о	1	1
911	все для	1	1
912	их единства	1	1
913	к этим	1	1
914	друг друга	9	1
915	в мышлении	8	1
916	не мог	2	1
917	лучшем случае	3	1
918	к совершенно	2	1
919	обобщения уже	1	1
920	и входит	1	1
921	в системе	3	1
922	это ее	1	1
923	того же	7	1
924	в каком-то	1	1
925	и перенос	1	1
926	не просто	1	1
927	понятий или	1	1
928	мы пытаемся	1	1
929	которой мы	2	1
930	конечно только	1	1
931	в настоящее	1	1
932	в один	1	1
933	нее и	1	1
934	само по	1	1
935	поэтому он	2	1
936	не случайным	1	1
937	оторванное от	1	1
938	если это	1	1
939	возможно это	1	1
940	не можем	4	1
941	но сама	1	1
942	подойти к	1	1
943	в чисто	2	1
944	действительно в	1	1
945	как мы	24	1
946	мысли и	13	1
947	формы и	1	1
948	будет иным	2	1
949	лишь по	1	1
950	целое именно	1	1
951	не к	1	1
952	он действительно	1	1
953	ни во	1	1
954	своего развития	4	1
955	а эти	1	1
956	ее не	1	1
957	себя но	2	1
958	единство в	1	1
959	понятием как	2	1
960	могли быть	2	1
961	во второй	5	1
