N	4gram	Bakhtin_Pr	Problemy
186	не входит в его	1	2
187	равноправных сознаний с их	2	2
188	художественного видения и изображения	2	2
189	чужое слово как слово	1	2
190	в его произведениях но	1	2
191	свои мысли в точку	1	2
192	в отношении друг к	1	2
193	в их основе идеями	2	2
194	то она неизбежно отделяется	1	1
195	для него нет основы	1	1
196	достигнута определенными художественными средствами	1	1
197	а пока существует только	1	1
198	не раскрывает принципов их	1	1
199	совпадение авторской идеологии с	1	1
200	монологического авторского замысла о	1	1
201	изображаемой действительности своим художественным	1	1
202	те же и что	1	1
203	предмету и независимо от	1	1
204	средствами это прежде всего	1	1
205	бы эту атмосферу поэтому	1	1
206	сия чистота ну если	1	1
207	то что в европейском	1	1
208	произведений достоевского мы проследим	1	1
209	является одинаково благоприятным материалом	1	1
210	и понимать все голоса	1	1
211	всяком случае была основная	1	1
212	инквизитора запутываясь в тех	1	1
213	бытием героя не его	1	1
214	фигурируют и философские воззрения	1	1
215	художественной воли с точки	1	1
216	исторический очерк и даже	1	1
217	о мире поэтому высшие	1	1
218	одних не способна на	1	1
219	языке искусства и в	1	1
220	особенность его творчества в	1	1
221	и от других сознаний	1	1
222	из участников в пределах	1	1
223	писал не романы с	1	1
224	рядом с этим единым	1	1
225	как другого истинного человека	1	1
226	усилия необходимы были достоевскому	1	1
227	попыток определения основной особенности	1	1
228	с зеркалом и оторвавшейся	1	1
229	полностью ввиду исключительной важности	1	1
230	в европейском и русском	1	1
231	не схватываются даже смутные	1	1
232	единстве романа эти куски	1	1
233	видящим в первой степени	1	1
234	основных элементов на которых	1	1
235	же плоскости может быть	1	1
236	изображенный мир в безгласный	1	1
237	его художественного видения наконец	1	1
238	мировоззрением и миром героев	1	1
239	структуру должна вообще лишиться	1	1
240	только изображают героя определяя	1	1
241	спор видение достоевского было	1	1
242	монологизма получили в идеалистической	1	1
243	согласные но не сливающиеся	1	1
244	отличается от характера типа	1	1
245	в разрезе одного дня	1	1
246	откуда у нас взяться	1	1
247	достаточно чтобы разложить монологическое	1	1
248	почти не было привнесено	1	1
249	мировоззрении достоевского но художественный	1	1
250	посвященной принципу формы несмотря	1	1
251	увлеченность одних не способна	1	1
252	наблюдать придется не так	1	1
253	новые проблемы которые встают	1	1
254	столь характерное для достоевского	1	1
255	придется обращаться к фактам	1	1
256	нарушение законов этого кругозора	1	1
257	идеологический вывод перед нами	1	1
258	происходит сочетание нескольких индивидуальных	1	1
259	голосами отчетливо проявляется даже	1	1
260	кажущаяся нервность крайняя издерганность	1	1
261	романа достоевского с полифонией	1	1
262	сознания и мечты и	1	1
263	борьбе сосуществующих сил исключительная	1	1
264	героями но уже не	1	1
265	и дарованною пока недостойному	1	1
266	те миры те планы	1	1
267	закрыто и завершено хотя	1	1
268	бы сосредоточена в чистой	1	1
269	другое сознание рядом с	1	1
270	сознания объектно принявшего в	1	1
271	а не как содержательное	1	1
272	не поверю и скажу	1	1
273	монологический единый мир авторского	1	1
274	не во внешних композиционных	1	1
275	изображение или дается осведомление	1	1
276	одно не стало до	1	1
277	вас нет решимости его	1	1
278	в каждом романе дано	1	1
279	поставив себе определенное задание	1	1
280	человека из подполья это	1	1
281	мысли чужой идеи как	1	1
282	мысли в точку ряд	1	1
283	во всей его чистоте	1	1
284	у девушкина и особенно	1	1
285	от различных художественных заданий	1	1
286	создать полифонический роман объективная	1	1
287	например мир гофмана но	1	1
288	достоевским и вызывали его	1	1
289	материалом и обработкой предполагающей	1	1
290	частушки сочетается с миром	1	1
291	чужие слова о нем	1	1
292	которых может протекать действие	1	1
293	художественная доминанта в построении	2	1
294	третьего но он знает	1	1
295	дух даже как образ	1	1
296	почва то земля в	1	1
297	и втиснутая в системно-монологический	1	1
298	противоречивость нет мир достоевского	1	1
299	говорящего сама по себе	1	1
300	индивидуального волевого акта и	1	1
301	или познавательно делает следовательно	1	1
302	так значит сжигание еретиков	1	1
303	на те новые проблемы	1	1
304	живым существом и неотрешимо	1	1
305	в последнюю минуту но	1	1
306	в своем творчестве этот	1	1
307	работе роман достоевского подросток	1	1
308	нет эта самостоятельность и	1	1
309	эти же основные принципы	1	1
310	или перестает быть идеей	1	1
311	и за отдельными голосами	1	1
312	точки зрения должно спаять	1	1
313	изображаемого мира не делают	1	1
314	не потому следовательно что	1	1
315	в зависимости от различных	1	1
316	многоголосом романе дело здесь	1	1
317	гроссманом диалога у достоевского	1	1
318	в свете формулированного нами	1	1
319	сочетаются не ослабляя друг	1	1
320	говоря нет ни быта	1	1
321	этого самосознания в то	1	1
322	бы сказать так художественная	1	1
323	до конца объектом другого	1	1
324	хотя бы и диалектическую	1	1
325	но нерастворимая в ней	1	1
326	художественную форму к уже	1	1
327	возможное выражение одного сознания	1	1
328	наступления капитализма здесь противоречивая	1	1
329	явлений и тайне мира	1	1
330	одной плоскости как рядом	1	1
331	абсолютные антиномии вместо взаимодействия	1	1
332	но материал целиком владеет	1	1
333	лица смысловая точка зрения	1	1
334	философские романы во вкусе	1	1
335	свои мысли голосами и	1	1
336	объект завершающего художественного видения	1	1
337	ощущений должно быть ощущение	1	1
338	противоречивые как вечная гармония	1	1
339	у достоевского переходим к	1	1
340	вы мне презрительно покачивая	1	1
341	так чтобы она не	1	1
342	того и самое взаимоотношение	1	1
343	только идей изображал достоевский	1	1
344	живая жизнь от вас	1	1
345	церкви остается только образом	1	1
346	того что он есть	1	1
347	этот высший голос должен	1	1
348	своеобразие достоевского не в	1	1
349	дорого дорого стоит дунечка	1	1
350	в своем существе непонятым	1	1
351	жизнь идеи в индивидуальном	1	1
352	его мировоззрения в обычном	1	1
353	высшее единство так сказать	1	1
354	пределах отдельных сознаний и	1	1
355	его чистоте но чтобы	1	1
356	эти исследования но в	1	1
357	человека в человеке идея	1	1
358	мыслях нам важно не	1	1
359	приемов построения романа впервые	1	1
360	наличность и другого противоположного	1	1
361	соответствующие им темы рассматриваемые	1	1
362	ней и лежит определенный	1	1
363	с внешней средой прежде	1	1
364	не в сухом логическом	1	1
365	основные темы романов достоевского	1	1
366	неизбежно воспримется как дурное	1	1
367	акт жизненной воли является	1	1
368	нам важно лишь ориентировать	1	1
369	менее отчетливый или сознательный	1	1
370	единстве этого мира в	1	1
371	взволнованным человеческим голосом этот	1	1
372	время оно не опредмечивается	1	1
373	вера а вера это	1	1
374	изображения занимает громадное место	1	1
375	того переворота который произвел	1	1
376	в соответствующем этому плану	1	1
377	интеллектуальный жест героя интеллектуальная	1	1
378	в логике и в	1	1
379	противостояние безысходным с точки	1	1
380	о психологических состояниях и	1	1
381	мира с его точками	1	1
382	она не может быть	1	1
383	разнородность в самом построении	1	1
384	говорит он нам всеми	1	1
385	сюжетов связанных лишь весьма	1	1
386	возникает проблема постановки авторского	1	1
387	сливается с голосами тех	1	1
388	сложнейшей и противоречивейшей композиционной	1	1
389	то же самое слово	1	1
390	сочетания элементов и построения	1	1
391	и противоречивость как существенный	1	1
392	героя весь в настоящем	1	1
393	присяжных иной раз сплошь	1	1
394	он здесь где различные	1	1
395	внешних условий второй план	1	1
396	элемент идеологического вывода наличен	1	1
397	внешнему завершению идея помогает	1	1
398	позицией личности в каждой	1	1
399	не укоренен в бытии	1	1
400	контекст хотя бы и	1	1
401	они вовсе не становятся	1	1
402	объективируя и опредмечивая все	1	1
403	поддаются никакой объективной проверке	1	1
404	другого человека можно сказать	1	1
405	рассматриваемые в отношении друг	1	1
406	диалектически гегелиански понятый единый	1	1
407	заставляет его диалогически раскрываться	1	1
408	внутренними убеждениями это лишь	1	1
409	таким образом в нем	1	1
410	свободой и совершенной независимостью	1	1
411	они нуждаются в монолитнейшем	1	1
412	реализм достоевского он определяет	1	1
413	если именно он-то и	1	1
414	ней о диалектическом становлении	1	1
415	одним сознанием оказывается множество	1	1
416	то что было дано	1	1
417	мечтатель и человек из	1	1
418	зрения подакцентный материал только	1	1
419	всякого смыслового единства повсюду	1	1
420	из подполья я там	1	1
421	яркой этим создавались объективные	1	1
422	его сознании рано столкнулись	1	1
423	вовсе не даны как	1	1
424	определяющим фактором интеллигентного общества	1	1
425	да ведь тут родя	2	1
426	контекста наоборот он еще	1	1
427	то что было твердым	1	1
428	себе не имеет доказательной	1	1
429	и не низводится до	1	1
430	недопустимо сводить к индивидуальному	1	1
431	автор как свой предмет	1	1
432	романа настоящая глава посвящена	1	1
433	противостояния чисто монологическая подлинная	1	1
434	нет биографии в смысле	1	1
435	было последним целым монологический	1	1
436	первый взгляд наиболее формальное	1	1
437	не торжество времени а	1	1
438	в нем стать уже	1	1
439	автора в кругозор героя	1	1
440	появляется герой голос которого	1	1
441	спасенные такой образ в	1	1
442	рассказчик белкин все эти	1	1
443	на этом монологическом принципе	1	1
444	еще не задевают существа	1	1
445	европейского романа в его	1	1
446	следовательно что она ему	1	1
447	была бы сосредоточена в	1	1
448	не только не дает	1	1
449	кажется одно общее ощущение	1	1
450	вчерашние крепостные прокурор адвокаты	1	1
451	он подошел бы вплотную	1	1
452	достоевского он определяет как	1	1
453	слово второго а не	1	1
454	друг с другом но	1	1
455	достоевского более глубоким обнаружением	1	1
456	контрапунктическом созвучии напоминают голосоведение	1	1
457	который в противоположность авантюрному	1	1
458	в чисто смысловое единство	1	1
459	выставили тезис и дали	1	1
460	куска всякое ослабление этой	1	1
461	его творений если бы	1	1
462	глубочайшая биографическая и внутренняя	1	1
463	изображением или освещают изображенное	1	1
464	авторской художественной воли но	1	1
465	бы и самого произведения	1	1
466	множественность сознаний в системно-монологические	1	1
467	внутреннего облика характерологическая категория	1	1
468	события взаимодействия полноценных сознаний	1	1
469	потому и полной свободы	1	1
470	таким образом вячеслав иванов	1	1
471	философское утверждение поэтому-то все	1	1
472	единство сознания на почве	1	1
473	едином авторском мире а	1	1
474	во многом правильны действительно	1	1
475	элементов сюжетов является таким	1	1
476	не возникает поэтому ни	1	1
477	кто говорят сами с	1	1
478	героя разрушила бы эту	1	1
479	самоуясниться ни один элемент	1	1
480	слова слово героя поэтому	1	1
481	сформулировать так чтобы в	1	1
482	понимания мира его оформления	1	1
483	путь философской монологизации основной	1	1
484	мира и художественного построения	1	1
485	достоевского принимает глубокий отпечаток	1	1
486	превращая все это в	1	1
487	героя не из чужих	1	1
488	бы к субъективному романтическому	1	1
489	происшествий или лакейская частушка	1	1
490	этого самораскрытия героя такова	1	1
491	признать нравственным человеком ибо	1	1
492	в этом не слабость	1	1
493	обычно служит автору для	1	1
494	эта способность до чрезвычайности	1	1
495	нем мира достоевский отдает	1	1
496	тем как дело идет	1	1
497	ею она все еще	1	1
498	мистике сколько в создании	1	1
499	может только диалогическая соучастная	1	1
500	немногими исключениями она не	1	1
501	тематической важности в творчестве	1	1
502	мире он перенес автора	1	1
503	достоевского последнее внесюжетное единство	1	1
504	конца также не выдумывается	1	1
505	единства сознания нам важна	1	1
506	иное проявление героя это	1	1
507	том и другом случае	2	1
508	художественные проблемы только материал	1	1
509	решимости его высказать а	1	1
510	дал ему непосредственного монологического	1	1
511	с таким же успехом	1	1
512	притом преимущественно негативное ведь	1	1
513	идеологическим в этом смысле	1	1
514	или другого сознания если	1	1
515	в нем пять обособленных	1	1
516	лишь объект ее введение	1	1
517	тех внехудожественных причинах и	1	1
518	значимости в монологическом мире	1	1
519	его последним словом непосредственно	1	1
520	каждое переживание каждая мысль	1	1
521	отказаться от жизни совсем	1	1
522	несете вашу правду на	1	1
523	на которой вырос полифонический	1	1
524	все эти ваши слова	1	1
525	романа остается нераскрытым глава	1	1
526	замысел автора ибо только	1	1
527	достоевского становится объектом рефлексии	1	1
528	твердыми социально-типическими и индивидуально-характерологическими	1	1
529	роман в своей последней	1	1
530	сохранить свое значение не	1	1
531	непосредственное выражение в самой	1	1
532	значение достоевского не столько	1	1
533	это функционирует уже не	1	1
534	проклятий слез-то скрываемых ото	1	1
535	как автор собственной полновесной	1	1
536	героев планы романа несмотря	1	1
537	быть образ дантовского мира	1	1
538	достоевский был субъективно причастен	1	1
539	героев обычного типа нет	1	1
540	жизнь уже у девушкина	1	1
541	б.м.энгельгардт разбираясь в русской	1	1
542	в этом случае идеологические	1	1
543	карамазов все вся природа	1	1
544	объединения несовместимого не была	1	1
545	до достоевского с точки	1	1
546	предмет свобода героя таким	1	1
547	самые формы идеологического вывода	1	1
548	заседателей в целом мире	1	1
549	из одного в другой	1	1
550	комнатам и старается осмыслить	1	1
551	другом месте и самое	1	1
552	героя и художественно уже	1	1
553	эпохи достоевского положение разночинца	1	1
554	же некоторую равную ценность	1	1
555	не перестало быть настоящим	1	1
556	объекта авторского вывода именно	1	1
557	не выдумывает а лишь	1	1
558	так что оно до	1	1
559	и неслиянных голосов и	1	1
560	как парадокс ибо действительно	1	1
561	автора и как содержательная	1	1
562	является в мире а	1	1
563	между людьми а не	1	1
564	одного центра носителя всякое	1	1
565	признаками не как определенный	1	1
566	в романах достоевского играет	1	1
567	автора в романе обычного	1	1
568	у ивана карамазова и	2	1
569	достоевского но все же	1	1
570	о герое замысел о	1	1
571	открывается несчастному довольно ясно	1	1
572	исконным традициям эстетики требующей	1	1
573	достоевского по-своему так же	1	1
574	для героев но не	1	1
575	и больше всего чисто	1	1
576	функцией осознания им этой	1	1
577	своего рода моральные пытки	1	1
578	они связывают и сочетают	1	1
579	располагалось для него в	1	1
580	наличное в борьбе сосуществующих	1	1
581	шинели носа невского проспекта	1	1
582	свободным и самостоятельным ибо	1	1
583	об индивидуальной воле то	1	1
584	смысле наиболее важное будь	1	1
585	на своей идее на	1	1
586	раз тех двух основных	1	1
587	материал у него был	1	1
588	сопрягает смысловые установки в	1	1
589	а довлеет некоторому единому	1	1
590	подымается до объективного видения	1	1
591	героев пытались свести их	1	1
592	изображает не бедного чиновника	1	1
593	и единство бытия превращается	1	1
594	этих миров разрушил замкнутость	1	1
595	делает следовательно и созерцающего	1	1
596	было не становление а	1	1
597	авторского замысла о нем	1	1
598	о себе самом во	1	1
599	там сорок лет сряду	1	1
600	о себе самом правда	1	1
601	именно слово героя о	1	1
602	у достоевского говорит об	1	1
603	дело и собирает мысли	1	1
604	мысль вовлеченная в событие	1	1
605	является их носителем чьи	1	1
606	симпатиями личность же по	1	1
607	не может перестать быть	1	1
608	касается вихревого движения то	1	1
609	а со мной? да	1	1
610	субъективному романтическому типу построения	1	1
611	которых зиждется всякая идеология	1	1
612	несущественно и относится к	1	1
613	у достоевского явление парных	1	1
614	героями так и объектно	1	1
615	это чистое самосознание в	1	1
616	ряду все сосуществующие противоречия	1	1
617	монологическое единство мира в	1	1
618	быть речь о чем-то	1	1
619	может протекать действие романа	1	1
620	он что в результате	1	1
621	отвечающий гегелианской концепции но	1	1
622	не удалась автору но	1	1
623	не способны проникнуть в	1	1
624	воплощенного и не могущего	1	1
625	органически тяготеет к становящемуся	1	1
626	ведь они пока для	1	1
627	не овладевает как раз	1	1
628	это было так то	1	1
629	нему провоцирующие и направляющие	1	1
630	является принципом самого видения	1	1
631	этот личный опыт был	1	1
632	сознания с их кругозорами	1	1
633	которой строится устойчивый образ	1	1
634	именно в том что	2	1
635	в зеркале но благодаря	1	1
636	внекругозорную фантастическую точку вот	1	1
637	достоевского нет диалектического становления	1	1
638	новая постановка героя достигается	1	1
639	значение этих черт для	1	1
640	обычного типа в постановке	1	1
641	вне его как стимулирующий	1	1
642	его любовь к газете	1	1
643	другого человека но не	1	1
644	великого инквизитора запутываясь в	1	1
645	соответственно которому и конструируется	1	1
646	и там держать знамя	1	1
647	ложным выводам и энгельгардта	1	1
648	и отвлеченную идейность их	1	1
649	листа как живого отражения	1	1
650	сделать с начала и	1	1
651	художественного видения и построения	1	1
652	уродующей его сознание и	1	1
653	достоевский как художник подымается	1	1
654	отделимый смысловой орнамент они	1	1
655	задевают существа проблемы их	1	1
656	даже хоть и предположить	1	1
657	его героиней была идея	1	1
658	и симпатиями личность же	1	1
659	закономерных связей нашего опыта	1	1
660	нею и перед ее	1	1
661	а только трусливое нахальство	1	1
662	и завершающими определениями предполагает	1	1
663	самостоятелен он воспринимается как	1	1
664	с идеями раскольникова ивана	1	1
665	системном единстве мысль соприкасается	1	1
666	творчеству достоевского притом не	1	1
667	формы европейского в основном	1	1
668	себя этим он буквально	1	1
669	зрения и даваемых ими	1	1
670	как на основную особенность	1	1
671	чрезвычайности обостряла его восприятие	1	1
672	я не могу признать	1	1
673	монолог во втором монологически	1	1
674	ну и там держать	1	1
675	автора как у байрона	1	1
676	самодостаточность этих социальных сфер	1	1
677	было твердым и завершающим	1	1
678	и работает но сердце	1	1
679	мира на миры героев	1	1
680	схватываются даже смутные очертания	1	1
681	прежде всего свобода и	1	1
682	в единый контекст сознания	1	1
683	нарушает строгой определенности построения	1	1
684	уподобление если оно верно	1	1
685	твердые черты своего облика	1	1
686	жребия пожалуй что не	1	1
687	рыдая и обливая своими	1	1
688	чистого сердца полного правильного	1	1
689	не сливается с ним	1	1
690	ее всегда услышим в	1	1
691	философского замысла и вихревому	1	1
692	с идеей пусть и	1	1
693	него при всех существенных	1	1
694	этому новому миру миру	1	1
695	иногда большими и компактными	1	1
696	чего он не знал	1	1
697	этим обнажая свое последнее	1	1
698	вместима в пределы одного	1	1
699	идей-сил над ним господствующих	1	1
700	может быть продвинута в	1	1
701	и скажу напротив что	1	1
702	автора ибо только она	1	1
703	идей сохраняется то они	1	1
704	смысле его творчество несмотря	1	1
705	в результате такого сведения	1	1
706	отдельными элементами действительности или	1	1
707	единого предметного мира нет	1	1
708	как впрочем и всюду	1	1
709	выходящим за пределы объективно	1	1
710	какую-то иную связь по	1	1
711	ослабленный до простой формы	1	1
712	этим образом даже там	1	1
713	может менее всего на	1	1
714	и многосоставным в каждом	1	1
715	своей темы с помощью	1	1
716	не застывающей философии перед	1	1
717	ее на материале произведений	1	1
718	бытием и единство бытия	1	1
719	там где видели одно	1	1
720	и оценку его другими	1	1
721	мире tertium non datur	1	1
722	с авторским словом и	2	1
723	героя требует создания такой	1	1
724	идея и романист дает	1	1
725	сознании и не взаимоотношения	1	1
726	между героями но уже	1	1
727	в единство одного сознания	1	1
728	где почти сплошь будут	1	1
729	творчество не укладывается ни	1	1
730	собственного слова совершенно справедливо	1	1
731	довлеет себе но находится	1	1
732	к нему автор говорит	1	1
733	пародией уличной сценой гротеском	1	1
734	переносит центр тяжести в	1	1
735	но благодаря этому все	1	1
736	показывает следовательно лишь чисто	1	1
737	точка зрения толстого и	1	1
738	за пределы своего характера	1	1
739	том что он воздерживается	1	1
740	не верность своим убеждениям	1	1
741	существенного соприкосновения и взаимного	1	1
742	наконец третий план земля	1	1
743	и когда ее выскажет	1	1
744	поверхностно-композиционном же устранении его	1	1
745	как он осознает себя	1	1
746	героев достоевский чтобы добиться	1	1
747	умеет и не хочет	1	1
748	не умеют создать той	1	1
749	своей незакрытостью и нерешенностью	1	1
750	материале других отвлеченных положений	1	1
751	позволила ему создать полифонический	1	1
752	в драме она особенно	1	1
753	значимость и становятся простыми	1	1
754	времени отсюда и его	1	1
755	время идет о способах	1	1
756	автор поэтому он и	1	1
757	одного сознания при этом	1	1
758	земля одно из самых	1	1
759	и беспримесно чистому слову	1	1
760	понятно что как теми	1	1
761	здесь с достоевским может	1	1
762	любить понимаете ли понимаете	1	1
763	доминанту его изображения автор	1	1
764	исторически а рядом с	1	1
765	этот мир по обычному	1	1
766	русский язык богат но	1	1
767	повесть о себе самом	1	1
768	достоевского распалось на ряд	1	1
769	авторскому сознанию то задача	1	1
770	которую целовал плача рыдая	1	1
771	романе не лейтмотив изображения	1	1
772	фантастического стенографа в целом	1	1
773	утверждение гроссмана что романы	1	1
774	положений довлеющих одному сознанию	1	1
775	из прошлого из влияний	1	1
776	изображение всецело установлено на	1	1
777	основной особенности его леонид	1	1
778	новой формы нового типа	1	1
779	утвержденность их находит свое	1	1
780	произведение а личный документ	1	1
