N	2gram	Propp_Isto	EvropaiC
121	далеко не	1	5
122	лишь в	2	5
123	своего народа	1	5
124	в себе	1	5
125	и от	1	5
126	что все	4	5
127	как будто	2	5
128	к этому	5	5
129	в целом	4	5
130	из них	4	5
131	но в	7	5
132	иначе говоря	1	4
133	не так	1	4
134	и то	5	4
135	социальной жизни	3	4
136	то они	1	4
137	ее и	3	4
138	та же	2	4
139	на вопрос	3	4
140	из того	1	4
141	этом случае	13	4
142	хотя и	1	4
143	тем не	6	4
144	мало того	1	4
145	совершенно не	2	4
146	из которых	7	4
147	в их	1	4
148	в виде	13	4
149	связи с	10	4
150	что его	4	4
151	одним из	4	4
152	в конце	1	4
153	в таком	2	4
154	другие народы	1	4
155	с тем	9	4
156	состоит из	4	4
157	не есть	1	4
158	в народе	1	4
159	не могут	2	4
160	выше мы	2	4
161	и у	3	4
162	и сейчас	3	4
163	а с	2	4
164	что мы	4	4
165	мы уже	6	4
166	в течение	2	4
167	ни один	1	4
168	хотя бы	2	4
169	в дальнейшем	6	4
170	мы должны	7	4
171	что эта	2	4
172	целый ряд	4	4
173	отношение к	3	4
174	что для	1	4
175	что как	1	4
176	представление об	5	4
177	в области	1	4
178	он не	5	4
179	если мы	1	4
180	всех этих	2	4
181	то же	9	4
182	совершенно так	3	4
183	никогда не	5	4
184	во всем	4	3
185	на почве	1	3
186	от него	2	3
187	что оно	4	3
188	только те	1	3
189	данном случае	2	3
190	только что	3	3
191	и по	3	3
192	которые не	2	3
193	с одной	7	3
194	тогда когда	3	3
195	которых идет	1	3
196	даже в	4	3
197	с более	1	3
198	как у	2	3
199	для нас	6	3
200	прежде всего	7	3
201	у нас	1	3
202	одно из	3	3
203	же не	1	3
204	в этих	7	3
205	чем в	1	3
206	основаны на	1	3
207	что по	1	3
208	в нем	10	3
209	слагается из	1	3
210	представление о	22	3
211	очевидно что	3	3
212	очень много	2	3
213	в жизни	1	3
214	можно назвать	1	3
215	в связи	6	3
216	случаях когда	2	3
217	же как	12	3
218	на земле	1	3
219	на вершине	1	3
220	в истории	7	3
221	и это	5	3
222	ничего общего	1	3
223	и вообще	3	3
224	гораздо больше	2	3
225	тем более	1	3
226	и потому	2	3
227	на этой	5	3
228	в данном	3	3
229	и других	5	3
230	отличие от	1	3
231	вопрос о	5	3
232	но даже	2	3
233	в ней	8	3
234	сказали что	1	3
235	и может	2	3
236	что если	1	3
237	должны быть	2	3
238	с этой	4	3
239	это не	8	3
240	в тех	4	3
241	тем самым	2	3
242	конечно не	1	3
243	уже и	3	3
244	не вполне	1	3
245	от того	1	3
246	при помощи	11	3
247	к которой	1	3
248	а в	9	3
249	сказано выше	1	3
250	было бы	2	3
251	как мы	9	3
252	указывают на	2	3
253	культура народа	1	3
254	сейчас же	2	3
255	они должны	1	3
256	даже если	2	3
257	мы будем	1	3
258	образом в	3	3
259	но не	8	3
260	в эти	1	3
261	таким же	5	3
262	бы в	1	3
263	как для	1	3
264	не надо	1	3
265	тот же	1	3
266	и наконец	2	3
267	не то	1	3
268	это представление	5	3
269	с которыми	1	2
270	представить себе	1	2
271	что за	2	2
272	что они	3	2
273	заметим что	1	2
274	во втором	1	2
275	образом и	1	2
276	тем меньше	1	2
277	но на	1	2
278	все его	2	2
279	что у	6	2
280	мы и	3	2
281	что эти	1	2
282	многих других	1	2
283	тех народов	1	2
284	то в	2	2
285	в свет	1	2
286	на том	5	2
287	можно встретить	1	2
288	из таких	3	2
289	не без	1	2
290	от которого	2	2
291	для него	2	2
292	следует что	1	2
293	же образом	1	2
294	а это	1	2
295	те же	1	2
296	которые по	1	2
297	а затем	7	2
298	то и	1	2
299	него в	2	2
300	но как	2	2
301	и из	3	2
302	борьбы с	3	2
303	в виду	1	2
304	сводится к	1	2
305	этими двумя	1	2
306	которые будут	1	2
307	совершенно ясно	6	2
308	приобщиться к	1	2
309	но с	1	2
310	в своих	4	2
311	не было	2	2
312	не потому	5	2
313	не знает	1	2
314	и некоторые	1	2
315	и сам	2	2
316	из нее	2	2
317	на нее	3	2
318	и там	3	2
319	теперь мы	1	2
320	то с	1	2
321	вовсе не	6	2
322	такой же	3	2
323	но для	4	2
324	веры в	1	2
325	в один	1	2
326	и начало	1	2
327	на месте	1	2
328	жизни и	4	2
329	то время	3	2
330	что представление	2	2
331	в процессе	1	2
332	чтобы быть	1	2
333	если он	2	2
334	тому что	1	2
335	давно уже	1	2
336	понятным что	1	2
337	я не	1	2
338	между ними	2	2
339	с ними	4	2
340	их в	7	2
341	при более	1	2
342	есть в	2	2
343	между прочим	2	2
344	и так	1	2
345	в одно	2	2
346	в которых	4	2
347	никто не	4	2
348	есть только	1	2
349	однако это	1	2
350	они не	5	2
351	на одном	2	2
352	не имеет	4	2
353	зависимости от	1	2
354	в себя	3	2
355	нет в	2	2
356	должен быть	2	2
357	верно то	1	2
358	по его	2	2
359	к той	1	2
360	в них	3	2
361	вступают в	1	2
362	этих двух	1	2
363	во всяком	1	2
364	ответить на	1	2
365	в основе	3	2
366	и более	3	2
367	в котором	2	2
368	и только	1	2
369	на этом	5	2
370	редких случаях	1	2
371	эти примеры	3	2
372	и социальной	1	2
373	доказать что	1	2
374	она не	7	2
375	другими словами	4	2
376	всяком случае	1	2
377	не играет	1	2
378	к нему	5	2
379	в свою	3	2
380	одной стороны	7	2
381	на друга	1	2
382	также и	2	2
383	ту же	2	2
384	одну из	5	2
385	в другом	2	2
386	и поэтому	1	2
387	и уже	2	2
388	только тогда	4	2
389	только один	3	2
390	к тем	1	2
391	о них	1	2
392	всех других	1	2
393	в противоречие	1	2
394	тех же	2	2
395	же что	2	2
396	которую он	1	2
397	него с	1	2
398	из двух	2	2
399	ценности и	1	2
400	из него	3	2
401	однако мы	1	2
402	только то	1	2
403	и те	1	2
404	этот вопрос	2	2
405	же время	1	2
406	но вместе	4	2
407	это может	1	2
408	свою очередь	1	2
409	очень мало	1	2
410	рассматривать как	1	2
411	друг на	1	2
412	что же	1	2
413	широком смысле	1	2
414	к ним	2	2
415	что под	1	2
416	уже более	1	2
417	культуры но	1	2
418	со своими	3	2
419	на путь	1	2
420	общего с	1	2
421	той же	2	2
422	части в	1	2
423	том чтобы	3	2
424	на него	10	2
425	на первый	1	2
426	по этому	1	2
427	на более	2	2
428	во всей	1	2
429	показывают что	8	2
430	что она	3	2
431	в частности	9	2
432	общества и	1	2
433	одна из	6	2
434	этого слова	1	2
435	но если	2	2
436	и его	15	2
437	от них	2	2
438	мы видели	9	2
439	важно чтобы	1	2
440	от себя	2	2
441	по происхождению	1	2
442	отнюдь не	1	2
443	в ту	1	2
444	независимо от	1	2
445	входящих в	1	2
446	тем же	1	2
447	что такие	1	2
448	но так	3	2
449	они могут	1	2
450	и ее	1	2
451	что на	1	2
452	друг друга	5	2
453	он должен	2	2
454	к сожалению	1	1
455	были бы	1	1
456	само собой	1	1
457	находим в	1	1
458	они являются	1	1
459	эти части	1	1
460	она имеет	2	1
461	и другие	5	1
462	жизни народов	1	1
463	или просто	2	1
464	в другой	5	1
465	видели что	2	1
466	стоит на	3	1
467	кончается победой	1	1
468	в состав	1	1
469	мы видим	12	1
470	в более	6	1
471	он есть	1	1
472	один из	6	1
473	вступить в	1	1
474	то обстоятельство	1	1
475	даже когда	1	1
476	друг в	1	1
477	за ним	4	1
478	положение что	2	1
479	к их	1	1
480	она и	2	1
481	где имеется	1	1
482	они и	1	1
483	менее в	1	1
484	и должны	1	1
485	самые отдаленные	1	1
486	же и	1	1
487	у самых	1	1
488	уже говорили	1	1
489	составные части	1	1
490	на тех	2	1
491	но те	1	1
492	если в	4	1
493	господствующее в	1	1
494	свидетельствует о	1	1
495	ее на	2	1
496	те которые	1	1
497	того как	8	1
498	народов у	1	1
499	зависит от	4	1
500	направление развития	1	1
501	и пр	6	1
502	несколько иной	1	1
503	том числе	3	1
504	уже в	4	1
505	мы не	6	1
506	наших глазах	1	1
507	некоторой степени	1	1
508	ним и	2	1
509	стороны одного	1	1
510	время в	2	1
511	оно было	1	1
512	случае мы	2	1
513	вывод что	1	1
514	у каждого	1	1
515	говорит а	1	1
516	по всему	1	1
517	за эту	1	1
518	а вследствие	1	1
519	или с	1	1
520	не своей	1	1
521	естественно что	1	1
522	бы на	1	1
523	вопрос мы	1	1
524	за пределами	1	1
525	в своей	3	1
526	смысл и	1	1
527	до некоторой	1	1
528	или нет	1	1
529	их было	1	1
530	всегда был	1	1
531	в ее	4	1
532	никак не	1	1
533	его он	1	1
534	что так	1	1
535	не требует	1	1
536	для борьбы	1	1
537	по мнению	1	1
538	которых каждый	1	1
539	что такое	1	1
540	ее в	8	1
541	в меньшей	2	1
542	в качестве	13	1
543	как порча	1	1
544	потому не	1	1
545	в тот	1	1
546	от традиции	1	1
547	остается при	1	1
548	со своим	2	1
549	нами до	1	1
550	а есть	1	1
551	многих отношениях	1	1
552	на которой	4	1
553	живут в	2	1
554	иной вид	1	1
555	с другими	4	1
556	в широком	1	1
557	это слово	1	1
558	силой и	1	1
559	нами в	1	1
560	а все	1	1
561	у многих	1	1
562	смысле этого	1	1
563	параллель в	1	1
564	как нечто	1	1
565	противоречие с	1	1
566	к жизни	1	1
567	лет тому	2	1
568	на запад	1	1
569	основана на	2	1
570	в ином	3	1
571	только еще	1	1
572	члена семьи	1	1
573	как с	1	1
574	дух который	1	1
575	а на	2	1
576	в самые	1	1
577	мыслится как	1	1
578	имеется но	1	1
579	или для	1	1
580	же являются	1	1
581	в зависимости	1	1
582	как же	1	1
583	борьбу с	2	1
584	без всяких	4	1
585	и многие	1	1
586	этой точки	2	1
587	во-первых потому	1	1
588	здесь мы	7	1
589	действительно становится	1	1
590	более точного	1	1
591	или иной	1	1
592	исходит от	1	1
593	этого не	2	1
594	попасть в	4	1
595	некоторые другие	1	1
596	ее с	1	1
597	с ней	2	1
598	этом не	1	1
599	если теперь	1	1
600	самые разнообразные	1	1
601	будто бы	2	1
602	во многих	1	1
603	она-то и	1	1
604	этот факт	1	1
605	это те	1	1
606	вопрос этот	3	1
607	зато в	1	1
608	эти две	1	1
609	на себя	4	1
610	тем что	12	1
611	и другое	1	1
612	очевидно в	1	1
613	чтобы узнать	1	1
614	а то	1	1
615	позднее время	1	1
616	или через	1	1
617	или иная	1	1
618	же еще	1	1
619	смотря по	1	1
620	например в	11	1
621	мы получаем	1	1
622	лестницы и	2	1
623	в наиболее	1	1
624	народов мы	1	1
625	на другую	1	1
626	можно отнести	1	1
627	тому назад	2	1
628	ее или	1	1
629	три случая	1	1
630	и как	5	1
631	обстоятельство что	1	1
632	как о	1	1
633	чтобы ответить	1	1
634	но он	2	1
635	к его	2	1
636	время как	3	1
637	стал опять	1	1
638	их от	1	1
639	на ноги	1	1
640	его тем	1	1
641	виде в	1	1
642	себя как	1	1
643	а именно	8	1
644	а другая	1	1
645	здесь дело	1	1
646	не переставал	1	1
647	эта традиция	1	1
648	бы нам	1	1
649	становится понятным	2	1
650	выйти из	1	1
651	на эту	1	1
652	но когда	3	1
653	как в	11	1
654	и надо	1	1
655	стремление к	1	1
656	первобытных народов	4	1
657	так в	5	1
658	к своему	2	1
659	от этого	6	1
660	мы только	1	1
661	приводит к	2	1
662	только для	1	1
663	если я	1	1
664	смертью в	1	1
665	весь ход	1	1
666	и я	1	1
667	развития это	2	1
668	и этого	1	1
669	народов в	1	1
670	же после	1	1
671	у одного	1	1
672	мы находим	1	1
673	представлению об	1	1
674	здесь будет	1	1
675	это было	2	1
676	роль в	3	1
677	со стороны	6	1
678	вывода из	1	1
679	гораздо меньше	1	1
680	на его	1	1
681	различных народов	1	1
682	себе и	2	1
683	знает что	1	1
684	мы считаем	1	1
685	имя которого	1	1
686	на своем	1	1
687	сильна что	1	1
688	свет на	1	1
689	раз когда	1	1
690	много и	1	1
691	но мы	5	1
692	же теперь	1	1
693	что тот	1	1
694	сделать из	2	1
695	и таким	2	1
696	объясняет нам	1	1
697	в других	4	1
698	уже не	14	1
699	понимать в	1	1
700	не трудно	1	1
701	не имели	3	1
702	то эти	1	1
703	свой смысл	1	1
704	перед нами	2	1
705	связаны с	3	1
706	вопроса о	1	1
707	и черты	1	1
708	по степеням	1	1
709	на всю	1	1
710	не лучше	1	1
711	две ступени	1	1
712	а потом	3	1
713	чаще и	1	1
714	на место	2	1
715	последнем случае	1	1
716	происхождение этого	2	1
717	его к	3	1
718	мы указывали	1	1
719	иметь в	1	1
720	к одному	1	1
721	остается в	1	1
722	нет ничего	1	1
723	перестает быть	1	1
724	к представлению	1	1
725	это и	3	1
726	еще и	2	1
727	имеются у	1	1
728	ни на	1	1
729	и неизменно	1	1
730	впечатление что	1	1
731	искать в	1	1
732	же все	1	1
733	нами выше	1	1
734	и отчасти	1	1
735	не является	1	1
736	и эти	1	1
737	что от	3	1
738	всех частей	1	1
739	две стороны	1	1
740	же я	1	1
741	примеры показывают	2	1
742	с самого	1	1
743	образом мы	3	1
744	после этого	3	1
745	а если	2	1
746	то это	8	1
747	людей и	2	1
748	можно считать	1	1
749	что этот	5	1
750	тем мы	1	1
751	на задний	3	1
752	идет по	1	1
753	которыми они	1	1
754	в целях	3	1
755	видим что	5	1
756	этой главы	1	1
757	предполагает что	1	1
758	ясно показывает	1	1
759	играет роль	2	1
760	ли это	2	1
761	для передвижения	1	1
762	и выше	1	1
763	одно целое	1	1
764	и даже	4	1
765	выше то	1	1
766	силы и	2	1
767	случаев в	1	1
768	чистом виде	1	1
769	у австралийцев	1	1
770	в уме	1	1
771	даже и	2	1
772	и детьми	1	1
773	стоит в	1	1
774	все остальные	1	1
775	на той	2	1
776	но кто	1	1
777	всегда может	1	1
778	не могу	1	1
779	животных что	1	1
780	но при	2	1
781	материал но	1	1
782	и вот	4	1
783	входит в	5	1
784	на котором	3	1
785	народов так	1	1
786	есть одно	2	1
787	выводам что	1	1
788	имеются и	1	1
789	на ступени	3	1
790	и объяснения	1	1
791	часто в	2	1
792	нет но	1	1
793	совсем не	1	1
794	создаются такие	1	1
795	лестницы по	1	1
796	и другой	1	1
797	подошел к	1	1
798	утверждают что	1	1
799	из его	2	1
800	как из	1	1
801	общение между	1	1
802	язык и	2	1
803	в этот	2	1
804	на которых	1	1
805	тому времени	1	1
806	поэтому мы	1	1
807	в развитии	2	1
808	с которой	1	1
809	это единственный	1	1
810	которой он	2	1
811	народа и	1	1
812	когда она	2	1
813	на нем	3	1
814	а за	1	1
815	увидим что	3	1
816	только на	2	1
817	ясно показывают	2	1
818	а во-вторых	1	1
819	часть его	1	1
820	два различных	1	1
821	ее они	1	1
822	одно и	2	1
823	не были	1	1
824	славян и	1	1
825	в науке	1	1
826	все части	1	1
827	все те	1	1
828	точно так	3	1
829	говорят что	1	1
830	в различных	3	1
831	на пути	2	1
832	приходит к	3	1
833	на основании	1	1
834	каждый раз	1	1
835	не сделал	1	1
836	в нашей	2	1
837	шли и	1	1
838	и хотя	4	1
839	даже при	1	1
840	этой стороны	1	1
841	и затем	2	1
842	и жизни	1	1
843	проникнуть в	1	1
844	а только	1	1
845	можно найти	4	1
846	что когда	3	1
847	я буду	1	1
848	самого начала	1	1
849	еще один	3	1
850	на первых	1	1
851	и часто	1	1
852	сторону его	1	1
853	часть этого	1	1
854	уже очень	1	1
855	у народов	11	1
856	не случайно	1	1
857	в чистом	1	1
858	потом и	1	1
859	же самое	1	1
860	но этот	1	1
861	которых они	1	1
862	состоит в	1	1
863	но знаем	1	1
864	затем уже	1	1
865	людей которые	1	1
866	как эта	1	1
867	эта лестница	1	1
868	с большой	3	1
869	не по	3	1
870	народов эта	1	1
871	на одну	1	1
872	центр тяжести	2	1
873	задний план	3	1
874	числе и	2	1
875	видели выше	1	1
876	наиболее существенные	1	1
877	большей частью	3	1
878	и заставить	2	1
879	поездки в	1	1
880	и еще	1	1
881	пока еще	1	1
882	быть не	1	1
883	других видов	1	1
884	к первому	1	1
885	тот или	1	1
886	как человек	3	1
887	он в	3	1
888	к ней	2	1
889	на наших	1	1
890	без всякого	1	1
891	заметить что	1	1
892	лишь некоторые	1	1
893	возможно что	2	1
894	не совсем	6	1
895	животные в	1	1
896	ней и	1	1
897	еще нет	2	1
898	нельзя рассматривать	1	1
899	ее не	3	1
900	не создает	1	1
901	однако в	2	1
902	главным образом	2	1
903	или о	1	1
904	ноги и	1	1
905	а позднее	1	1
906	замечает что	1	1
907	по которым	2	1
908	глаза и	1	1
909	наряду с	7	1
910	тех случаях	1	1
911	сильно что	1	1
912	и следует	1	1
913	по другим	1	1
914	могут быть	9	1
915	мы бы	1	1
916	а сам	2	1
917	только по	1	1
918	же они	1	1
919	через которую	1	1
920	всмотреться в	1	1
921	быть в	1	1
922	народы о	1	1
923	в большей	1	1
924	как за	1	1
925	находится в	2	1
926	уже знаем	1	1
927	допустить что	1	1
928	более позднее	3	1
929	лучше всего	1	1
930	не знаем	3	1
931	на куски	1	1
932	исторически и	1	1
933	и ставят	1	1
934	он может	4	1
935	к пониманию	2	1
936	народов уже	1	1
937	нем не	1	1
938	же никогда	1	1
939	известным образом	1	1
940	чаще всего	3	1
941	в современной	1	1
942	совершенно различным	1	1
943	из самой	1	1
944	только после	3	1
945	те кто	1	1
946	именно с	1	1
947	и подобных	1	1
948	с его	3	1
949	свою силу	1	1
950	сказать что	2	1
951	он сам	1	1
952	бы ни	1	1
953	их на	3	1
954	у этих	1	1
955	все другие	2	1
956	для тех	1	1
957	а как	3	1
958	что во	2	1
959	при встрече	1	1
960	подойдем к	1	1
961	европа и	1	1
962	иногда тоже	1	1
963	только с	1	1
964	народов не	2	1
965	прошедших через	1	1
966	к этим	3	1
967	внешнего сходства	1	1
968	в мышлении	2	1
969	не мог	3	1
970	к совершенно	1	1
971	есть ли	2	1
972	и постепенно	1	1
973	а не	5	1
974	и оно	2	1
975	же он	2	1
976	имеет свою	1	1
977	дальше в	1	1
978	каждого из	1	1
979	в который	2	1
980	пути к	1	1
981	иногда в	3	1
982	мы возьмем	1	1
983	здесь не	3	1
984	применительно к	1	1
985	некоторые черты	1	1
986	и тем	7	1
987	над другим	1	1
988	ничего не	4	1
989	есть не	2	1
990	раньше чем	7	1
991	он умер	1	1
992	в руках	1	1
993	есть как	1	1
994	собой а	1	1
995	они были	2	1
996	иное как	1	1
997	друг другу	1	1
998	на них	2	1
999	не к	1	1
1000	в риме	1	1
1001	к каким	2	1
1002	судя по	1	1
1003	можно только	1	1
