N	2gram	Bakhtin_Fr	Istorich
278	связанные с	7	11
279	никто не	1	11
280	иное как	1	11
281	в очень	1	11
282	только с	1	11
283	уже в	1	11
284	на нее	1	11
285	здесь еще	1	11
286	происходит в	3	11
287	имеется в	2	11
288	но уже	1	11
289	не что	1	11
290	хотя и	6	11
291	в большом	1	11
292	относится к	3	11
293	но оно	4	11
294	дает нам	2	11
295	и вот	4	11
296	на которой	1	11
297	и более	1	11
298	такой же	5	11
299	человека в	1	11
300	далеко не	6	11
301	и к	7	10
302	не как	3	10
303	на земле	2	10
304	к ним	2	10
305	от них	1	10
306	не было	3	10
307	в которой	1	10
308	а с	1	10
309	и тот	2	10
310	почти всегда	3	10
311	его к	1	10
312	видели как	3	10
313	вслед за	1	10
314	еще один	2	10
315	связанных с	6	10
316	но если	1	10
317	ее на	1	10
318	он и	6	10
319	исторической действительности	1	10
320	связаны с	8	10
321	и других	2	10
322	о чем	5	10
323	говорит о	1	10
324	то не	1	10
325	их не	1	10
326	там же	3	10
327	в это	1	10
328	на этой	3	10
329	не должен	1	10
330	в различных	3	10
331	приходит к	1	10
332	друг с	2	10
333	не мог	8	10
334	себя в	1	10
335	в ее	2	10
336	но как	1	10
337	известно что	1	10
338	ни в	5	10
339	если не	1	10
340	ли он	2	10
341	своего отца	3	10
342	он может	2	10
343	указывает на	1	10
344	есть только	1	10
345	что эта	3	10
346	не можем	1	10
347	более или	2	9
348	мифе о	1	9
349	на первый	4	9
350	но эти	1	9
351	только на	1	9
352	себе в	1	9
353	в чем	6	9
354	не будет	2	9
355	совершенно так	2	9
356	на небе	3	9
357	тогда когда	3	9
358	и так	1	9
359	зависимости от	1	9
360	это и	10	9
361	в течение	3	9
362	в свою	1	9
363	целый ряд	2	9
364	представлениями о	1	9
365	на этот	4	9
366	тот же	4	9
367	он должен	2	9
368	из этого	5	9
369	с солнцем	1	9
370	которой он	1	9
371	вот почему	1	9
372	когда она	1	9
373	представлением о	2	9
374	с представлениями	1	9
375	что за	1	9
376	не могут	3	9
377	в себя	6	9
378	или же	1	9
379	а как	3	9
380	здесь нет	4	9
381	в основе	6	9
382	в истории	2	9
383	с его	11	9
384	из него	1	9
385	ему в	1	9
386	же не	2	9
387	с другом	2	9
388	или менее	2	9
389	но здесь	3	9
390	стороны и	1	9
391	приводит к	1	9
392	что на	3	9
393	по этому	1	9
394	жизни и	11	9
395	и сам	2	8
396	именно в	5	8
397	во всяком	1	8
398	он был	8	8
399	конечно не	5	8
400	это тоже	1	8
401	с другими	3	8
402	есть еще	1	8
403	большинстве случаев	6	8
404	на другой	1	8
405	приводят к	1	8
406	мы будем	2	8
407	есть ли	1	8
408	та же	2	8
409	на нем	2	8
410	также что	1	8
411	подобно тому	2	8
412	из его	2	8
413	только тогда	1	8
414	именно на	3	8
415	говорят что	1	8
416	у них	2	8
417	смерть и	2	8
418	горы и	1	8
419	независимо от	3	8
420	ту же	3	8
421	и потому	1	8
422	но она	5	8
423	но вместе	1	8
424	на смерть	1	8
425	могло быть	1	8
426	же самое	3	8
427	которые в	1	8
428	для этого	2	8
429	одно из	2	8
430	роль в	5	8
431	и стал	1	8
432	можно сказать	4	8
433	в зависимости	1	8
434	тут же	2	8
435	он на	1	8
436	она и	2	8
437	с представлением	3	8
438	здесь же	4	8
439	встречается в	1	8
440	в целях	2	8
441	не дает	2	8
442	в современной	1	8
443	ни одной	1	8
444	образом и	2	8
445	одном случае	1	8
446	его с	1	8
447	и из	1	8
448	за это	1	8
449	на своем	2	8
450	возвращается домой	1	8
451	кажется что	2	8
452	здесь в	9	8
453	но с	1	8
454	и эта	2	8
455	вообще не	3	8
456	не имеют	1	8
457	должен быть	2	8
458	это явление	2	8
459	тому как	2	8
460	в жизни	4	8
461	от того	3	8
462	на это	1	8
463	не столько	5	7
464	этим объясняется	1	7
465	первый взгляд	1	7
466	приведем еще	1	7
467	и когда	1	7
468	уже и	3	7
469	а сам	1	7
470	этот момент	3	7
471	землю и	1	7
472	и некоторые	1	7
473	тому что	1	7
474	о которых	1	7
475	здесь и	12	7
476	в эту	2	7
477	под влиянием	1	7
478	между тем	3	7
479	над ним	1	7
480	если в	3	7
481	и при	2	7
482	большую роль	2	7
483	там в	1	7
484	самом деле	6	7
485	обращается к	1	7
486	он делает	1	7
487	где он	2	7
488	на самом	8	7
489	образом в	4	7
490	но эта	3	7
491	на них	2	7
492	не по	1	7
493	здесь совершенно	1	7
494	в начале	2	7
495	еще в	3	7
496	в области	2	7
497	вплоть до	2	7
498	свою жену	2	7
499	по всему	2	7
500	те же	1	7
501	всякого рода	3	7
502	из земли	1	7
503	связь между	1	7
504	как на	6	7
505	еще одна	1	7
506	ее и	1	7
507	в конце	12	7
508	того же	6	7
509	на голову	1	7
510	в фольклоре	3	7
511	был бы	1	7
512	не противоречит	1	7
513	состоит из	2	7
514	то он	2	7
515	тех же	1	7
516	того чтобы	9	7
517	им в	3	7
518	если мы	3	7
519	что я	1	7
520	этого слова	1	7
521	садится на	1	7
522	для него	4	7
523	как у	2	7
524	со своим	1	7
525	как она	1	7
526	по его	1	7
527	руки и	1	7
528	страх перед	1	7
529	с самого	3	7
530	эти формы	1	7
531	земли и	1	7
532	думать что	2	7
533	в большинстве	6	7
534	и часто	1	7
535	со своими	1	7
536	и о	8	7
537	об этой	4	7
538	есть не	1	7
539	же и	2	6
540	между ними	4	6
541	на эту	3	6
542	этой связи	3	6
543	можно ли	1	6
544	характерно что	4	6
545	той же	6	6
546	все его	1	6
547	сына в	1	6
548	он стал	2	6
549	здесь на	1	6
550	доходит до	2	6
551	нечто вроде	1	6
552	только о	2	6
553	его как	4	6
554	оно может	1	6
555	на место	1	6
556	в одну	1	6
557	с миром	10	6
558	указывалось что	1	6
559	что по	3	6
560	нет ничего	1	6
561	сам он	1	6
562	этого явления	1	6
563	где нет	1	6
564	она дает	2	6
565	объясняется что	1	6
566	связь и	1	6
567	главе о	1	6
568	этих двух	1	6
569	это конечно	4	6
570	отличие от	3	6
571	ей в	1	6
572	также и	11	6
573	самое что	1	6
574	но дело	2	6
575	часто в	4	6
576	не случайно	3	6
577	для того	8	6
578	он является	1	6
579	самого начала	3	6
580	и становится	1	6
581	нам важно	1	6
582	то в	3	6
583	от его	4	6
584	жить в	1	6
585	и за	2	6
586	к жизни	1	6
587	что все	4	6
588	тому же	5	6
589	у ней	1	6
590	свете этих	1	6
591	быть и	1	6
592	они и	3	6
593	почти не	2	6
594	отношения к	1	6
595	еще яснее	1	6
596	не на	1	6
597	и тогда	1	6
598	в середине	1	6
599	он дает	2	6
600	а я	1	6
601	заметить что	2	6
602	мог бы	1	6
603	он все	1	6
604	же он	1	6
605	в другое	3	6
606	формы и	2	6
607	ничем не	1	6
608	видеть в	1	6
609	на одной	1	6
610	голову и	1	6
611	а иногда	1	6
612	и оно	1	6
613	вступают в	2	6
614	не хочет	3	5
615	в виду	2	5
616	в своих	1	5
617	и очень	1	5
618	бы в	5	5
619	во все	2	5
620	из себя	1	5
621	они дают	1	5
622	ее как	2	5
623	царства и	1	5
624	и мы	1	5
625	с образом	1	5
626	нами в	2	5
627	но когда	1	5
628	в сторону	2	5
629	это же	1	5
630	обратимся к	2	5
631	них не	1	5
632	до наших	1	5
633	с ее	7	5
634	части тела	5	5
635	из таких	1	5
636	для них	2	5
637	оттого что	2	5
638	о природе	2	5
639	можно назвать	1	5
640	это время	2	5
641	да и	2	5
642	о котором	1	5
643	на три	1	5
644	в главе	1	5
645	это только	1	5
646	он как	1	5
647	в отличие	3	5
648	что во	1	5
649	подобного рода	2	5
650	в свое	1	5
651	нас не	1	5
652	или с	1	5
653	этом он	2	5
654	основана на	1	5
655	другом месте	3	5
656	по своему	5	5
657	на все	4	5
658	в самых	1	5
659	мы узнаем	1	5
660	видели в	1	5
661	еще более	1	5
662	другой пример	1	5
663	в одно	2	5
664	только для	4	5
665	на голове	1	5
666	этом мы	1	5
667	но этот	5	5
668	проглатывание и	1	5
669	материал в	1	5
670	ней и	2	5
671	здесь он	2	5
672	не видел	1	5
673	несмотря на	3	5
674	в герое	1	5
675	xix века	1	5
676	видит в	1	5
677	что от	1	5
678	говорит он	1	5
679	что под	1	5
680	в таком	2	5
681	до этого	1	5
682	он также	1	5
683	очень мало	1	5
684	друг другу	1	5
685	если они	1	5
686	в один	2	5
687	как таковой	1	5
688	переходит в	3	5
689	чтобы они	1	5
690	это уже	1	5
691	никак не	3	5
692	и видит	1	5
693	не могло	3	5
694	ее с	1	5
695	без всякого	1	5
696	соответствии с	2	5
697	ее не	1	5
698	они были	2	5
699	тому кто	1	5
700	том числе	6	5
701	как нечто	1	5
702	наших дней	1	5
703	животных и	3	5
704	чтобы быть	1	5
705	мира и	10	5
706	к концу	2	5
707	это было	4	5
708	их на	1	5
709	тут и	1	5
710	это в	3	5
711	например у	1	5
712	это для	1	5
713	что образ	4	5
714	в лице	2	5
715	в самом	7	4
716	они имеют	1	4
717	в разных	2	4
718	его он	1	4
719	в результате	5	4
720	на которых	1	4
721	некоторые другие	1	4
722	в числе	1	4
723	этим он	1	4
724	сообщает что	1	4
725	книге о	1	4
726	в действительности	1	4
727	людей и	1	4
728	и те	1	4
729	и начинает	1	4
730	и формы	1	4
731	могло бы	1	4
732	формы в	1	4
733	во всей	1	4
734	из трех	1	4
735	что именно	1	4
736	и во	4	4
737	к этим	1	4
738	для этой	2	4
739	с огнем	1	4
740	что уже	1	4
741	своем пути	1	4
742	чем в	1	4
743	это один	1	4
744	и освобождает	1	4
745	женщинам и	1	4
746	но вот	1	4
747	в городе	3	4
748	рассказывается как	1	4
749	как один	1	4
750	несколько лет	1	4
751	и сейчас	2	4
752	и дает	1	4
753	один раз	2	4
754	с этого	1	4
755	более древних	1	4
756	он ее	1	4
757	пляски и	1	4
758	с которой	2	4
759	для нее	1	4
760	и больше	2	4
761	нос в	1	4
762	и целый	2	4
763	запрет на	1	4
764	затем он	1	4
765	но на	3	4
766	он становится	1	4
767	в литературе	4	4
768	не существует	1	4
769	в стороне	1	4
770	есть в	5	4
771	перейти к	1	4
772	говорит об	1	4
773	особенно в	4	4
774	тем более	3	4
775	но его	3	4
776	обряда в	1	4
777	в народе	1	4
778	две стороны	1	4
779	здесь только	5	4
780	человека с	5	4
781	человека и	1	4
782	люди не	1	4
783	хотя он	2	4
784	по тому	2	4
785	женщин и	3	4
786	нас в	4	4
787	теперь мы	1	4
788	правда в	3	4
789	дома и	1	4
790	когда в	2	4
791	он по	2	4
792	нельзя было	2	4
793	в руках	1	4
794	по которой	1	4
795	с этими	1	4
796	под названием	3	4
797	все время	3	4
798	и вообще	3	4
799	и всей	1	4
800	время в	1	4
801	с точки	5	4
802	как раз	5	4
803	они в	1	4
804	не от	1	4
805	когда его	1	4
806	при которых	1	4
807	они могут	1	4
808	здесь как	4	4
809	он обладает	1	4
810	из тела	2	4
811	представляют себе	1	4
812	как человек	1	4
813	если же	2	4
814	в наших	1	4
815	найти в	1	4
816	о его	1	4
817	столь же	1	4
818	здесь также	1	4
819	особое внимание	1	4
820	типична для	1	4
821	эту задачу	1	4
822	и этот	2	4
823	в меньшей	1	4
824	связанное с	2	4
825	тела и	14	4
826	себя и	2	4
827	все они	7	4
828	еще и	6	4
829	все три	2	4
830	и между	1	4
831	на столе	3	4
832	вводится в	1	4
833	она все	1	4
834	и под	1	4
835	принадлежит к	1	4
836	через которую	1	4
837	их с	4	4
838	его тело	1	4
839	также есть	1	4
840	стороны он	1	4
841	ни с	2	4
842	и через	1	4
843	чтобы получить	1	4
844	из форм	1	4
845	дело в	5	4
846	в ту	3	4
847	всего мы	1	4
848	нисколько не	4	4
849	человеком и	2	4
850	на корабле	1	4
851	царей и	1	4
852	во второй	3	4
853	роль которую	1	4
854	в человеческом	1	4
855	доме и	1	4
856	только то	1	4
857	это место	3	4
858	тех которые	1	4
859	со всем	2	3
860	а у	1	3
861	на своей	1	3
862	мы находим	5	3
863	тем как	2	3
864	раз он	1	3
865	этих представлений	1	3
866	эти черты	1	3
867	к самому	1	3
868	он стоит	1	3
869	в соответствии	1	3
870	находится на	1	3
871	не его	1	3
872	где оно	1	3
873	казалось бы	2	3
874	на природу	1	3
875	не могли	1	3
876	раз и	1	3
877	смерти но	1	3
878	и той	1	3
879	солнце и	1	3
880	и убивает	1	3
881	отметить что	3	3
882	из всех	1	3
883	в голове	1	3
884	нам право	1	3
885	нигде не	1	3
886	именно с	1	3
887	что даже	2	3
888	это своего	2	3
889	о двух	1	3
890	этой же	2	3
891	которого он	1	3
892	не дают	1	3
893	истории этого	1	3
894	самым важным	1	3
895	между человеком	2	3
896	так сказать	2	3
897	и смертью	2	3
898	о себе	1	3
899	и быть	1	3
900	средние века	2	3
901	и та	2	3
902	вот в	1	3
903	говорили что	2	3
904	узнаем в	1	3
905	в обоих	1	3
906	время он	1	3
907	который был	1	3
908	где они	3	3
909	чтобы не	2	3
910	эти мотивы	1	3
911	роль играют	2	3
912	связи и	1	3
913	его уже	1	3
914	человеческого тела	1	3
915	говорит и	2	3
916	думает что	1	3
917	поэтому в	4	3
918	нам в	2	3
919	вряд ли	1	3
920	бы не	2	3
921	сейчас же	1	3
922	превратилось в	1	3
923	но их	2	3
924	над природой	1	3
925	это все	1	3
926	и поэтому	2	3
927	только один	1	3
928	переходит к	1	3
929	выражения как	2	3
930	их нельзя	1	3
931	тем же	1	3
932	начиная с	2	3
933	в высокой	1	3
934	нельзя сказать	1	3
935	в особом	1	3
936	особенно ясно	1	3
937	как к	2	3
938	то они	1	3
939	на языке	3	3
940	когда они	2	3
941	здесь есть	1	3
942	принимает форму	2	3
943	одна и	1	3
944	также имеет	1	3
945	особое значение	1	3
946	всего сказанного	2	3
947	это всегда	1	3
948	от всех	6	3
949	в сопровождении	1	3
950	всегда есть	1	3
951	его отец	1	3
952	нет у	1	3
953	один и	1	3
954	огнем и	1	3
955	др все	1	3
956	выше и	1	3
957	это как	1	3
958	и также	1	3
959	никому не	1	3
960	в античной	1	3
961	он с	1	3
962	вопросом о	1	3
963	жизнью и	1	3
964	мы обратимся	1	3
965	для всех	4	3
966	которая была	1	3
967	на эти	1	3
968	же объясняется	1	3
969	роль и	2	3
970	исходя из	1	3
971	которая в	2	3
972	они уже	1	3
973	формы эти	2	3
974	как они	4	3
975	в предыдущей	1	3
976	в борьбе	1	3
977	из нее	1	3
978	образом эта	1	3
979	стороны в	3	3
980	обоих случаях	1	3
981	при всей	1	3
982	его из	1	3
983	больше чем	2	3
984	и такие	1	3
985	даже и	1	3
986	имеет в	1	3
987	но то	1	3
988	этого мира	1	3
989	как оно	1	3
990	нам что	1	3
991	в средние	2	3
992	играют в	4	3
993	причем в	1	3
994	момент в	2	3
995	всех людей	1	3
996	этот образ	5	3
997	в системе	2	3
998	на свет	3	3
999	и весь	1	3
1000	собой и	1	3
1001	собой в	1	3
1002	но еще	1	3
1003	этого он	1	3
1004	тогда и	2	3
1005	два раза	2	3
1006	в несколько	2	3
1007	не чужда	1	3
1008	и говорят	1	3
1009	от преследований	1	3
1010	связь эта	1	3
1011	как его	2	3
1012	и именно	1	3
1013	все виды	1	3
1014	здесь перед	3	3
1015	не существенно	1	3
1016	к приобретению	1	3
1017	чтобы понять	1	3
1018	даже там	1	3
1019	мире и	1	3
1020	в наши	1	3
1021	в знак	1	3
1022	но зато	1	3
1023	все те	2	3
1024	связь в	1	3
1025	представлением об	1	3
1026	которые были	2	3
1027	вот он	1	3
1028	которого она	1	3
1029	она сама	1	3
1030	народа в	2	3
1031	к одной	2	3
1032	в языке	1	3
1033	во власти	1	3
1034	из того	1	3
1035	и вполне	1	3
1036	все то	6	3
1037	оказывается в	1	3
1038	к самым	2	3
1039	на стол	1	3
1040	своей жизни	2	3
1041	в которые	1	3
1042	этом нет	1	3
1043	сливается с	1	3
1044	такие выражения	1	3
1045	утверждают что	3	3
1046	уже говорили	7	3
1047	эта мысль	1	3
1048	и до	3	3
1049	точку зрения	3	3
1050	подойти к	1	3
1051	нет ни	2	3
1052	с начала	1	3
1053	ряд других	2	3
1054	и было	1	3
1055	огнем в	1	3
1056	душе угодно	1	3
1057	части его	1	3
1058	он начинает	2	3
1059	бы на	1	3
1060	возвращается в	1	3
1061	в формах	1	3
1062	из числа	1	3
1063	в церковь	1	3
1064	этому поводу	1	3
1065	здесь все	4	3
1066	в эпоху	17	3
1067	понимать как	1	3
1068	во-первых как	1	3
1069	является не	1	3
1070	гл iv	3	3
1071	другом случае	1	3
1072	без всякой	1	3
1073	они все	1	3
1074	они часто	1	3
1075	обычно в	1	3
1076	там мы	1	3
1077	которую мы	1	3
1078	у народа	2	3
1079	пор не	1	3
1080	это то	1	3
1081	что такие	2	3
1082	на всю	1	3
1083	знает и	1	3
1084	переходит на	2	3
1085	этого нет	1	3
1086	бы он	2	3
1087	по двум	1	3
1088	несколько дней	1	3
1089	там на	2	3
1090	в эти	2	3
1091	он пользуется	1	2
1092	женщины в	3	2
1093	дают в	1	2
1094	народов в	1	2
1095	можно встретить	1	2
1096	с рождением	1	2
1097	в большей	2	2
1098	у его	1	2
1099	общие черты	1	2
1100	очень существенная	1	2
1101	силой и	1	2
1102	своего сына	1	2
1103	в центре	1	2
1104	берет его	1	2
1105	обычно они	1	2
1106	мы начнем	1	2
1107	жизнь в	1	2
1108	и другим	2	2
1109	целое и	1	2
1110	другое место	1	2
1111	и земли	2	2
1112	здесь происходит	1	2
1113	пути к	2	2
1114	большей или	1	2
1115	функций в	1	2
1116	и ребенок	1	2
1117	для выражения	2	2
1118	выражены в	1	2
1119	не служит	1	2
1120	прямо на	1	2
1121	отсюда и	1	2
1122	не простое	1	2
1123	и должна	1	2
1124	характер в	1	2
1125	одной и	1	2
1126	как ее	2	2
1127	свою очередь	1	2
1128	у своего	1	2
1129	эти факты	1	2
1130	и еще	1	2
1131	нас на	1	2
1132	него не	2	2
1133	мы проследили	1	2
1134	в основу	2	2
1135	просто в	1	2
1136	именно момент	1	2
1137	приведенных примеров	1	2
1138	мышления и	1	2
1139	похожи на	1	2
1140	народов но	1	2
1141	ссылается на	2	2
1142	есть просто	1	2
1143	в сборнике	1	2
1144	касается не	1	2
1145	в конечном	1	2
1146	словом в	1	2
1147	а за	2	2
1148	ее от	1	2
1149	в ужасе	1	2
1150	можно судить	1	2
1151	не остается	4	2
1152	характер и	2	2
1153	особенности в	2	2
1154	он знал	1	2
1155	сохраняется и	1	2
1156	полагает что	1	2
1157	вводит в	2	2
1158	в каждом	3	2
1159	выступает в	1	2
1160	и питье	4	2
1161	иногда на	1	2
1162	не исчезает	1	2
1163	значение и	3	2
1164	все остальные	3	2
1165	от тебя	1	2
1166	ногами и	1	2
1167	этих трех	1	2
1168	в развитии	1	2
1169	одно и	1	2
1170	не были	1	2
1171	с браком	1	2
1172	др в	2	2
1173	тем и	1	2
1174	явления не	1	2
1175	он пишет	1	2
1176	она была	1	2
1177	его так	2	2
1178	он еще	1	2
1179	место куда	1	2
1180	объяснить эту	1	2
1181	ту сторону	1	2
1182	о смене	1	2
1183	этому мотиву	1	2
1184	что для	1	2
1185	хлеб и	3	2
1186	был в	3	2
1187	из самых	3	2
1188	из-за этого	2	2
1189	это совершенно	1	2
1190	можно с	1	2
1191	и никому	1	2
1192	и самый	3	2
1193	наконец они	1	2
1194	с полной	3	2
1195	по всем	1	2
1196	и связанные	2	2
1197	и должны	1	2
1198	тесно связана	1	2
1199	себе представить	1	2
1200	оно было	2	2
1201	связей с	1	2
1202	вместо того	1	2
1203	мы остановимся	1	2
1204	совершенно правильно	1	2
1205	характер этого	1	2
1206	эти явления	2	2
1207	с такими	1	2
1208	более древняя	1	2
1209	которого не	1	2
1210	все как	1	2
1211	к той	1	2
1212	который он	1	2
1213	дальнейшее развитие	1	2
1214	и землю	1	2
1215	один только	1	2
1216	наконец в	1	2
1217	в новой	1	2
1218	со всей	2	2
1219	и вся	2	2
1220	нет например	1	2
1221	и наказывает	1	2
1222	стороны эта	1	2
1223	связанной с	1	2
1224	нет и	4	2
1225	и становился	1	2
1226	а уж	1	2
1227	не имел	1	2
1228	не из	1	2
1229	у вас	2	2
1230	не поддается	1	2
1231	гл viii	2	2
1232	перестает быть	3	2
1233	и страшное	2	2
1234	для всего	3	2
1235	что одно	1	2
1236	что с	1	2
1237	старого и	3	2
1238	дают ему	1	2
1239	умершим и	1	2
1240	этого рода	3	2
1241	об этих	1	2
1242	с них	1	2
1243	в ряде	4	2
1244	бы нам	1	2
1245	стремление к	1	2
1246	и со	1	2
1247	отправиться в	1	2
1248	происходит уже	1	2
1249	и таким	1	2
1250	было ни	1	2
1251	действующие лица	1	2
1252	высокой ступени	1	2
1253	в полной	1	2
1254	такие же	1	2
1255	одну особенность	1	2
1256	непосредственной связи	1	2
1257	этой цели	1	2
1258	у того	1	2
1259	могли не	1	2
1260	у всех	2	2
1261	она говорит	2	2
1262	при приближении	1	2
1263	нечто что	1	2
1264	несколько подробнее	1	2
1265	и пить	3	2
1266	при всем	1	2
1267	он его	3	2
1268	числе и	3	2
1269	растет за	2	2
1270	ведущие в	1	2
1271	лицо и	1	2
1272	ясна и	1	2
1273	в ходе	1	2
1274	не похожи	1	2
1275	действительно не	1	2
1276	место в	3	2
1277	идет не	2	2
1278	же это	1	2
1279	человек не	1	2
1280	он наконец	1	2
1281	которой мы	1	2
1282	здесь имеются	2	2
1283	дело здесь	3	2
1284	за счет	2	2
1285	образов и	8	2
1286	иногда довольно	1	2
1287	какую роль	1	2
1288	можно говорить	2	2
1289	все люди	1	2
1290	жизнь ее	1	2
1291	глаза и	1	2
1292	их было	2	2
1293	что дело	3	2
1294	которые по	1	2
1295	что человек	2	2
1296	здесь под	1	2
1297	самом же	4	2
1298	и другими	2	2
1299	в день	1	2
1300	свою связь	1	2
1301	отметим что	1	2
1302	жениться и	1	2
1303	и соответствующими	1	2
1304	и была	1	2
1305	духа в	2	2
1306	одновременно и	4	2
1307	выйти из	3	2
1308	был очень	1	2
1309	почти все	6	2
1310	в обстановке	1	2
1311	различные формы	1	2
1312	жизни на	2	2
1313	отца и	1	2
1314	и смерть	1	2
1315	случае они	1	2
1316	он сделал	1	2
1317	и наиболее	2	2
1318	и история	1	2
1319	не боится	1	2
1320	от лица	1	2
1321	оно также	2	2
1322	здесь более	1	2
1323	с помощью	6	2
