N	2gram	Ircho_Kome	KulturaY
192	в первую	2	8
193	может служить	2	8
194	что они	3	8
195	с одной	5	8
196	тому же	11	8
197	в таком	2	8
198	тому что	5	8
199	в чем	7	8
200	в своих	4	8
201	в тех	4	8
202	отнюдь не	5	8
203	мы видели	1	8
204	в статье	1	8
205	был бы	4	8
206	да и	3	8
207	то и	1	8
208	тех пор	5	8
209	что я	5	8
210	состоит в	2	8
211	с его	6	8
212	этом случае	2	8
213	независимо от	4	8
214	и как	3	8
215	об этом	12	8
216	мере в	1	8
217	не говоря	2	8
218	в частности	4	8
219	далеко не	3	8
220	и о	3	8
221	же в	3	8
222	что на	1	8
223	же и	2	7
224	следует что	3	7
225	например в	3	7
226	а именно	1	7
227	всякого рода	3	7
228	нам не	1	7
229	в котором	6	7
230	пор пока	1	7
231	в одном	3	7
232	свою очередь	10	7
233	была бы	2	7
234	той мере	1	7
235	к вопросу	2	7
236	а с	2	7
237	столь же	5	7
238	чуть ли	2	7
239	одной стороны	4	7
240	с ним	10	7
241	никак не	2	7
242	сводится к	1	7
243	но вот	1	7
244	как о	3	7
245	с ними	1	7
246	в слове	1	7
247	и более	1	7
248	идет о	3	7
249	в свою	12	7
250	в истории	2	7
251	как например	2	7
252	до конца	4	7
253	на этот	6	7
254	в самой	1	7
255	все равно	3	7
256	в г	3	7
257	нисколько не	3	7
258	и потому	2	7
259	до тех	5	7
260	она не	3	7
261	не знает	7	7
262	когда он	5	7
263	только как	2	7
264	что касается	5	7
265	как он	5	7
266	не следует	2	7
267	говоря уже	2	6
268	только что	11	6
269	даже в	3	6
270	в числе	1	6
271	в соответствии	1	6
272	только для	2	6
273	случаи когда	1	6
274	не всегда	2	6
275	уже о	2	6
276	о них	1	6
277	что как	1	6
278	по поводу	1	6
279	мы знаем	2	6
280	слов в	2	6
281	в ее	3	6
282	не столько	3	6
283	прежде чем	4	6
284	от этого	1	6
285	могли бы	1	6
286	на этом	3	6
287	за пределы	3	6
288	однако что	2	6
289	я в	1	6
290	главным образом	2	6
291	его к	1	6
292	е в	2	6
293	первую очередь	2	6
294	не на	3	6
295	если не	7	6
296	этой точки	1	6
297	но только	1	6
298	перед нами	1	6
299	роль в	3	6
300	когда в	1	6
301	же время	12	6
302	в отличие	3	6
303	соответствии с	1	6
304	тем же	3	6
305	свое время	1	6
306	в свое	2	6
307	в себе	4	6
308	мы не	6	6
309	что с	4	6
310	или в	1	6
311	этого не	1	6
312	то это	5	6
313	как будто	3	6
314	что эти	1	6
315	отличие от	5	6
316	дело не	2	6
317	не с	2	6
318	чтобы не	3	6
319	это только	1	6
320	приводит к	4	6
321	как к	3	6
322	которые в	1	6
323	на себя	10	6
324	нуждается в	2	6
325	в каком-то	1	6
326	и к	4	5
327	еще более	4	5
328	не как	2	5
329	нас в	1	5
330	то не	1	5
331	и даже	6	5
332	более или	2	5
333	в духе	1	5
334	на которых	1	5
335	и того	1	5
336	на мой	2	5
337	в другом	2	5
338	превращается в	1	5
339	и еще	4	5
340	вопросу о	1	5
341	ни одного	1	5
342	кроме того	1	5
343	никогда не	5	5
344	и он	5	5
345	к себе	9	5
346	чем в	5	5
347	как же	2	5
348	в конце	14	5
349	я и	2	5
350	в двух	7	5
351	и у	4	5
352	у него	10	5
353	но как	1	5
354	мой взгляд	2	5
355	всего лишь	2	5
356	и является	1	5
357	в современной	1	5
358	так что	7	5
359	одного и	1	5
360	в кругу	1	5
361	не так	4	5
362	также что	1	5
363	смысле слова	1	5
364	и при	1	5
365	мы в	3	5
366	интерес к	1	5
367	из того	3	5
368	в отношении	4	5
369	к его	4	5
370	о котором	1	5
371	уже из	1	5
372	относится к	1	5
373	быть не	1	5
374	на примере	2	5
375	но если	3	5
376	на вопрос	5	5
377	не будем	1	5
378	бы на	2	5
379	о нем	1	5
380	и от	3	5
381	мы находим	1	5
382	а на	3	5
383	материал для	2	5
384	слово в	1	5
385	более что	1	5
386	язык и	1	5
387	по своему	3	5
388	для нашей	1	5
389	или менее	2	5
390	только не	1	5
391	в конечном	2	5
392	и их	1	5
393	мы должны	1	5
394	как не	2	5
395	или иначе	3	5
396	отношение к	7	5
397	свою речь	1	5
398	и только	1	5
399	в разговоре	1	5
400	не надо	2	5
401	еще раз	1	4
402	слова эти	1	4
403	а вот	1	4
404	о чем	11	4
405	одно из	3	4
406	мне кажется	1	4
407	как об	1	4
408	иначе как	2	4
409	при том	1	4
410	представление о	2	4
411	конечном счете	3	4
412	как только	2	4
413	так называемых	1	4
414	к этой	2	4
415	такие случаи	1	4
416	мы увидим	1	4
417	е о	1	4
418	увидим что	1	4
419	точно так	1	4
420	разговорной речи	1	4
421	до того	4	4
422	так мы	1	4
423	и далее	1	4
424	всего этого	1	4
425	право говорить	1	4
426	с большим	4	4
427	что даже	1	4
428	не мог	2	4
429	из них	11	4
430	к нему	8	4
431	всего в	1	4
432	несколько слов	1	4
433	но еще	2	4
434	аналогии с	2	4
435	как можно	2	4
436	его в	9	4
437	ответственность за	2	4
438	отношения между	2	4
439	но он	3	4
440	не о	3	4
441	будто бы	1	4
442	между ними	4	4
443	же как	1	4
444	себе и	1	4
445	и это	4	4
446	в смысле	2	4
447	чтобы понять	1	4
448	остается в	3	4
449	в каждом	3	4
450	выражение в	3	4
451	мы можем	7	4
452	отнестись к	1	4
453	ли это	1	4
454	в лучшем	2	4
455	эти слова	1	4
456	сюда же	1	4
457	не дает	5	4
458	если же	2	4
459	могла бы	1	4
460	так называемого	1	4
461	тот или	1	4
462	что для	7	4
463	и все	6	4
464	и по	3	4
465	однако и	1	4
466	на деле	1	4
467	во втором	2	4
468	для каждой	1	4
469	то в	1	4
470	из которых	7	4
471	уяснить себе	1	4
472	том и	1	4
473	так или	3	4
474	нам в	1	4
475	здесь мы	1	4
476	на месте	3	4
477	отношения к	2	4
478	пор еще	1	4
479	связанные с	1	4
480	бы не	3	4
481	именно поэтому	1	4
482	я говорю	2	4
483	все они	1	4
484	первом случае	1	4
485	по сравнению	3	4
486	в современном	1	4
487	не понимает	1	4
488	обе эти	1	4
489	мог бы	1	4
490	однако в	5	4
491	точку зрения	1	4
492	формы и	1	4
493	этой области	1	4
494	различие между	1	4
495	свидетельствует о	1	4
496	этих слов	2	4
497	понимать как	1	4
498	в стороне	1	4
499	и без	2	4
500	в такой	1	4
501	сразу же	5	4
502	к одному	1	4
503	нельзя не	1	4
504	на это	3	4
505	одного из	4	4
506	для обозначения	2	4
507	для самого	1	4
508	такой же	2	4
509	только после	3	4
510	это в	2	4
511	не более	1	4
512	ли в	3	4
513	не к	1	4
514	а то	1	4
515	это на	1	3
516	и другие	1	3
517	знают что	1	3
518	все что	6	3
519	случае в	1	3
520	в печати	1	3
521	тем как	2	3
522	в некоторых	1	3
523	и говорить	1	3
524	не хочет	6	3
525	чтобы в	3	3
526	помнить что	1	3
527	жизнь в	1	3
528	из самых	2	3
529	в собственном	1	3
530	меньше всего	5	3
531	в это	2	3
532	знаем что	1	3
533	но мы	1	3
534	в дальнейшем	5	3
535	еще один	2	3
536	можно считать	2	3
537	и такие	1	3
538	следовало бы	1	3
539	разумеется и	1	3
540	отсюда и	1	3
541	больше всего	4	3
542	но даже	1	3
543	мы обязаны	1	3
544	для данного	1	3
545	что речь	1	3
546	себе в	6	3
547	к ним	5	3
548	настоящее время	1	3
549	наряду с	4	3
550	тех случаях	1	3
551	на него	6	3
552	все время	3	3
553	который в	3	3
554	от них	2	3
555	в противном	1	3
556	на котором	1	3
557	в системе	1	3
558	но так	1	3
559	на своем	1	3
560	представить себе	2	3
561	бы то	3	3
562	по адресу	1	3
563	что целый	1	3
564	без таких	1	3
565	п т	1	3
566	в большинстве	1	3
567	глаза на	1	3
568	всю свою	2	3
569	к жизни	1	3
570	в следующем	1	3
571	вкуса и	1	3
572	что его	10	3
573	одним из	2	3
574	быть только	1	3
575	также в	2	3
576	поэтической речи	1	3
577	которое и	1	3
578	разве не	1	3
579	в сторону	1	3
580	из одного	1	3
581	под влиянием	2	3
582	в других	4	3
583	именно как	1	3
584	от себя	2	3
585	себя внимание	3	3
586	на долю	4	3
587	не приходится	5	3
588	даже не	5	3
589	образом если	1	3
590	а из	1	3
591	то ни	4	3
592	она была	2	3
593	именно потому	2	3
594	только с	1	3
595	о его	4	3
596	мы будем	1	3
597	образом в	2	3
598	чаще всего	2	3
599	показывает что	1	3
600	сводится в	1	3
601	во время	8	3
602	в него	1	3
603	еще одно	2	3
604	и сами	1	3
605	меня и	2	3
606	собственном смысле	1	3
607	если в	4	3
608	одних и	1	3
609	что сам	1	3
610	вместо того	1	3
611	что у	2	3
612	и мы	5	3
613	если это	1	3
614	и действительно	1	3
615	то время	3	3
616	том как	5	3
617	в стихах	1	3
618	пока он	2	3
619	в которые	2	3
620	его и	3	3
621	какой мере	2	3
622	вернемся к	1	3
623	своей собственной	1	3
624	более чем	6	3
625	не знаю	2	3
626	и уже	1	3
627	каждой из	4	3
628	не могло	1	3
629	строить свою	1	3
630	каждый из	1	3
631	действия и	2	3
632	знает что	2	3
633	тому чтобы	1	3
634	что здесь	2	3
635	без всякого	2	3
636	нет и	4	3
637	он в	2	3
638	и под	1	3
639	почти целиком	1	3
640	ответа на	2	3
641	при котором	1	3
642	лучше всего	1	3
643	можно конечно	1	3
644	том же	2	3
645	со словом	1	3
646	по происхождению	1	3
647	в настоящее	1	3
648	с того	1	3
649	а что	1	3
650	именно к	1	3
651	значение в	1	3
652	выходит за	1	3
653	для него	1	3
654	не для	1	3
655	в устах	2	3
656	мало того	1	3
657	на русский	1	3
658	есть также	1	3
659	сама по	1	3
660	с той	1	3
661	случаях когда	1	3
662	или даже	1	3
663	противном случае	1	3
664	и дальше	2	3
665	и со	2	3
666	и я	3	3
667	сколь бы	1	3
668	со своей	2	3
669	на его	5	3
670	на них	3	3
671	и тех	1	3
672	предположить что	1	3
673	а как	2	3
674	не по	7	3
675	конце концов	3	3
676	лучшем случае	1	3
677	и может	2	3
678	же что	1	3
679	в начале	5	3
680	признать что	5	3
681	идет речь	2	3
682	за ними	1	3
683	это дает	1	3
684	понять что	1	3
685	с таким	1	3
686	этой же	1	3
687	с общим	1	3
688	таким же	2	3
689	эпохи и	1	3
690	в память	1	3
691	он пользуется	1	2
692	с которыми	1	2
693	во всем	2	2
694	от него	2	2
695	которая была	1	2
696	мы найдем	3	2
697	раз к	1	2
698	уж не	1	2
699	чтобы дать	2	2
700	по тому	4	2
701	которые не	1	2
702	дело с	4	2
703	любовь к	4	2
704	из всех	3	2
705	которой в	1	2
706	в принципе	1	2
707	очень плохо	1	2
708	и об	1	2
709	его от	5	2
710	ссылкой на	1	2
711	в день	1	2
712	приходит к	2	2
713	время как	3	2
714	вот что	1	2
715	в жизни	1	2
716	меня в	2	2
717	к самому	1	2
718	приходит в	1	2
719	основанием для	1	2
720	выход из	1	2
721	всю эту	1	2
722	почти все	1	2
723	он является	1	2
724	поскольку он	1	2
725	повод к	1	2
726	начнем с	2	2
727	моменты в	1	2
728	известно что	1	2
729	сам же	2	2
730	обращает на	3	2
731	слишком много	1	2
732	мысли что	2	2
733	было в	2	2
734	в основном	1	2
735	в действительности	1	2
736	что этот	1	2
737	в объяснении	2	2
738	по его	2	2
739	трудно было	2	2
740	уйти от	1	2
741	не должен	1	2
742	вот и	1	2
743	что вся	1	2
744	из своего	5	2
745	таким путем	2	2
746	забудем что	1	2
747	на пути	2	2
748	и когда	2	2
749	о таких	1	2
750	здесь прежде	1	2
751	и те	1	2
752	на своего	1	2
753	где и	1	2
754	любви к	5	2
755	чтобы показать	1	2
756	видно что	2	2
757	литературного жанра	1	2
758	в глаза	3	2
759	и остается	1	2
760	слов о	1	2
761	которого они	2	2
762	к числу	2	2
763	имеем право	1	2
764	них есть	1	2
765	такая же	2	2
766	находится в	1	2
767	с этими	1	2
768	а так	1	2
769	в атмосфере	1	2
770	в текст	1	2
771	в пользу	1	2
772	важно что	1	2
773	едва ли	16	2
774	целого ряда	2	2
775	быть с	1	2
776	поскольку за	2	2
777	чтобы выяснить	1	2
778	как такового	1	2
779	после чего	2	2
780	в состоянии	1	2
781	ни было	3	2
782	слов то	1	2
783	с другими	2	2
784	х годов	2	2
785	они будут	2	2
786	что между	2	2
787	сказал что	1	2
788	ли ты	4	2
789	который по	2	2
790	он говорит	3	2
791	речь шла	2	2
792	себе не	2	2
793	человек в	1	2
794	я мог	1	2
795	из чего	1	2
796	одном из	1	2
797	покончить с	2	2
798	достаточно для	1	2
799	его жизни	2	2
800	в себя	1	2
801	много и	1	2
802	что их	4	2
803	не был	2	2
804	кого же	1	2
805	отрывки из	2	2
806	того в	3	2
807	бы к	2	2
808	это как	1	2
809	свое место	1	2
810	не составляет	1	2
811	к новым	1	2
812	на правах	1	2
813	в случае	2	2
814	является его	2	2
815	не будет	2	2
816	своего времени	1	2
817	что эта	2	2
818	и тот	6	2
819	где в	1	2
820	то нельзя	1	2
821	характером и	1	2
822	того кто	2	2
823	а тем	1	2
824	это же	1	2
825	ко времени	1	2
826	равно как	7	2
827	с полным	4	2
828	возможно что	4	2
829	общего с	2	2
830	что только	1	2
831	был в	1	2
832	показывают что	1	2
833	он стал	1	2
834	нет никаких	2	2
835	и ничего	1	2
836	к сожалению	2	2
837	на жизнь	1	2
838	он уже	1	2
839	само слово	1	2
840	речи что	1	2
841	как с	1	2
842	же образом	1	2
843	и должен	1	2
844	сто лет	3	2
845	ему все	2	2
846	задолго до	1	2
847	для них	1	2
848	не могла	3	2
849	за это	1	2
850	слова мы	1	2
851	за что	1	2
852	должен был	6	2
853	от их	1	2
854	отличаются от	1	2
855	доходит до	1	2
856	человек который	1	2
857	с такими	1	2
858	это время	2	2
859	и так	1	2
860	никто не	2	2
861	сравнению с	3	2
862	которого не	1	2
863	нет в	1	2
864	мы сталкиваемся	1	2
865	к другому	2	2
866	ничего общего	1	2
867	разумеется при	1	2
868	который и	1	2
869	думать что	1	2
870	у нее	2	2
871	этому же	1	2
872	но тут	1	2
873	чем же	2	2
874	не является	5	2
875	очевидно и	1	2
876	в греческой	2	2
877	убеждение в	1	2
878	какие же	1	2
879	и теперь	2	2
880	для нее	1	2
881	отношении к	1	2
882	у других	1	2
883	вслед за	1	2
884	слова с	1	2
885	и до	2	2
886	друг от	1	2
887	не употребляет	1	2
888	имеем в	2	2
889	на которые	3	2
890	не забудем	1	2
891	и там	3	2
892	возможность и	2	2
893	начиная с	1	2
894	одной из	4	2
895	в глазах	10	2
896	не знаем	1	2
897	найдет себе	1	2
898	у них	1	2
899	и после	2	2
900	ясное дело	1	2
901	не из	1	2
902	последнего времени	1	2
903	друг другу	3	2
904	строится на	2	2
905	он должен	1	2
906	деле не	1	2
907	не знают	1	2
908	ответ на	7	2
909	с известными	1	2
910	ничем не	4	2
911	вот например	1	2
912	это был	1	2
913	том числе	2	2
914	конечно в	2	2
915	от которого	1	2
916	он называет	4	2
917	речи так	1	2
918	он и	5	2
919	себя самого	1	2
920	здесь в	2	2
921	на которой	1	2
922	лицом к	1	2
923	же не	3	2
924	по этому	3	2
925	для оправдания	1	2
926	сказать не	1	2
927	от друга	1	2
928	отказаться от	3	2
929	г и	2	2
930	сомневаться что	2	2
931	о возможности	1	2
932	дело в	1	2
933	отрицать что	2	2
934	же будет	1	2
935	и хочу	1	2
936	является не	1	2
937	для примера	1	2
938	повседневной жизни	1	2
939	силу этого	1	2
940	к своему	4	2
941	не столь	1	2
942	один и	3	2
943	это было	1	2
944	не стал	2	2
945	для которого	1	2
946	бы совершенно	1	2
947	путь к	1	2
948	уже за	1	2
949	в одной	2	2
950	разумеется что	3	2
951	без конца	2	2
952	еще до	1	2
953	понимает что	2	2
954	и мысли	3	2
955	в эти	1	2
956	только к	1	2
957	за то	2	2
958	же из	1	2
959	же с	1	2
960	она должна	2	2
961	каждом из	2	2
962	в самых	1	2
963	в руки	2	2
964	ни один	1	2
965	тому как	1	2
966	все должно	1	2
967	с совершенно	1	2
968	быть и	1	2
969	а по	5	2
970	с уже	2	2
971	так называемыми	1	2
972	даже при	2	2
973	идет здесь	1	2
974	как то	1	2
975	которой мы	2	2
976	как правило	1	2
977	представляется мне	1	2
978	же на	1	2
979	во многом	1	2
980	указывает на	1	2
981	если тем	1	2
982	сказать в	1	2
983	за счет	1	2
984	а может	1	2
985	жизни и	1	2
986	свидетельствуют о	1	2
987	является ли	3	2
988	как впрочем	2	2
989	ведь и	1	2
990	именно это	1	2
991	не можем	1	2
992	в известной	3	2
993	меньше чем	2	2
994	в сложном	1	1
995	мы подходим	1	1
996	эту возможность	1	1
997	отрывках из	1	1
998	был и	1	1
999	бы воспользоваться	1	1
1000	только чтобы	1	1
1001	прошлом и	2	1
1002	на редкость	2	1
1003	стоит однако	2	1
1004	на эти	1	1
1005	исходя из	2	1
1006	вопросами и	1	1
1007	см выше	1	1
1008	эта идея	1	1
1009	предела за	1	1
1010	на второй	1	1
1011	нет ли	1	1
1012	эта новая	1	1
1013	время его	1	1
1014	очевидно также	1	1
1015	процесс образования	1	1
1016	в задачу	1	1
1017	она уже	1	1
1018	с выводами	1	1
1019	они конечно	1	1
1020	бы гораздо	1	1
1021	говорит о	2	1
1022	столом но	1	1
1023	и таких	1	1
1024	в последние	2	1
1025	всем и	1	1
1026	ты не	1	1
1027	шла о	2	1
1028	дает толчок	1	1
1029	раз с	1	1
1030	собой разумеется	3	1
1031	беседу с	1	1
1032	ничего более	1	1
1033	о времени	1	1
1034	естественно тем	1	1
1035	с собой	4	1
1036	ни слова	1	1
1037	гораздо чаще	1	1
1038	на сцену	2	1
1039	толчок развитию	2	1
1040	или для	1	1
1041	явно не	2	1
1042	дошедшим до	1	1
1043	и сам	11	1
1044	каким образом	1	1
1045	хочешь ли	1	1
1046	ему присущи	1	1
1047	естественно не	1	1
1048	вопрос является	1	1
1049	за ним	3	1
1050	весь этот	1	1
1051	что весь	1	1
1052	уверен в	2	1
1053	к более	1	1
1054	говорят о	1	1
1055	которая однако	1	1
1056	если он	3	1
1057	вот с	1	1
1058	из этой	2	1
1059	я могу	1	1
1060	традиции для	1	1
1061	более молодых	1	1
1062	что по	2	1
1063	их в	3	1
1064	чтобы доказать	1	1
1065	хорошо известные	1	1
1066	хорошо известно	1	1
1067	этом можно	1	1
1068	создает в	1	1
1069	на некоторую	1	1
1070	прошлого века	1	1
1071	как более	1	1
1072	теперь не	1	1
1073	так много	1	1
1074	себя не	1	1
1075	к своим	2	1
1076	до сотни	1	1
1077	отца и	4	1
1078	стихов но	1	1
1079	мы встретим	2	1
1080	что слова	1	1
1081	на первый	1	1
1082	не понимая	1	1
1083	разнице в	1	1
1084	условий и	1	1
1085	обычной разговорной	1	1
1086	г в	2	1
1087	теперь он	1	1
1088	ставить вопрос	1	1
1089	самого начала	5	1
1090	существу не	1	1
1091	же объясняется	2	1
1092	моменты которые	1	1
1093	возникновение таких	1	1
1094	п здесь	1	1
1095	дают нам	1	1
1096	значение только	1	1
1097	себя да	1	1
1098	в силе	1	1
1099	она же	1	1
1100	знал что	1	1
1101	жизни когда	1	1
1102	бы отрицать	1	1
1103	стал бы	1	1
1104	вдобавок к	1	1
1105	в различном	1	1
1106	и какова	1	1
1107	раз не	1	1
1108	те в	1	1
1109	она могла	1	1
1110	что подобное	1	1
1111	в понимании	1	1
1112	взаимного непонимания	1	1
1113	развития с	1	1
1114	ему хочется	1	1
1115	оно могло	1	1
1116	все тот	1	1
1117	и дают	2	1
1118	вложены в	1	1
1119	времени в	2	1
1120	довести до	1	1
1121	вопроса об	1	1
1122	в этот	1	1
1123	своим собственным	1	1
1124	следует остановиться	1	1
1125	а пока	1	1
1126	однако нет	1	1
1127	положений и	1	1
1128	из таких	1	1
1129	между двумя	2	1
1130	следует отнести	1	1
1131	случае все	1	1
1132	только на	1	1
1133	этого жанра	1	1
1134	правда и	1	1
1135	обращаясь к	1	1
1136	от контекста	1	1
1137	несколько примеров	1	1
1138	рассказом о	1	1
1139	образом что	1	1
1140	а попутно	1	1
1141	определяется его	1	1
1142	которых перед	1	1
1143	пожалуй в	1	1
1144	сказать несколько	1	1
1145	этих традиционных	1	1
1146	от своей	2	1
1147	объясняется это	1	1
1148	мы тоже	1	1
1149	их для	1	1
1150	то его	1	1
1151	перед ним	4	1
1152	теперь к	1	1
1153	быть более	1	1
1154	в долгу	2	1
1155	но этот	1	1
1156	то чтобы	1	1
1157	он передает	1	1
1158	в описании	1	1
1159	одним понятием	1	1
1160	среди них	1	1
1161	поэта и	1	1
1162	отношений и	1	1
1163	о какой-то	2	1
1164	за другой	2	1
1165	то дело	1	1
1166	в средство	1	1
1167	чтобы они	2	1
1168	него не	1	1
1169	и притом	1	1
1170	по которым	1	1
1171	рассказать о	1	1
1172	несколько месяцев	1	1
1173	а сам	2	1
1174	в основу	1	1
1175	за него	1	1
1176	к средствам	1	1
1177	только во	1	1
1178	содержание его	1	1
1179	как от	1	1
1180	отношения в	1	1
1181	в двух-трех	1	1
1182	они уже	1	1
1183	ним как	1	1
1184	указывают на	1	1
1185	бы знать	1	1
1186	как должен	1	1
1187	речь о	1	1
1188	и заслуживает	1	1
1189	он сам	1	1
1190	следует и	1	1
1191	каким был	1	1
1192	теперь а	1	1
1193	в правах	1	1
1194	имели бы	1	1
1195	можно сомневаться	1	1
1196	к этим	1	1
1197	мы к	1	1
1198	эта же	1	1
1199	но там	1	1
1200	они могут	1	1
1201	этом же	1	1
1202	различных жанров	2	1
1203	затем в	1	1
1204	который они	1	1
1205	себя в	3	1
1206	сюжетная ситуация	1	1
1207	и неизвестно	1	1
1208	о первой	1	1
1209	образом на	1	1
1210	реагировать на	1	1
1211	не найдем	2	1
1212	чем более	1	1
1213	о ней	2	1
1214	жанра в	1	1
1215	предназначенный для	2	1
1216	намек на	1	1
1217	профессии и	1	1
1218	представим себе	1	1
1219	словами ни	1	1
1220	во всех	4	1
1221	закончился и	1	1
1222	мы видим	2	1
1223	еще одну	1	1
1224	все его	2	1
1225	первый и	1	1
1226	в н	1	1
1227	переходят к	1	1
1228	аналогией с	1	1
1229	не подозревая	1	1
1230	отец и	4	1
1231	к их	2	1
1232	она и	2	1
1233	возвращение к	2	1
1234	хочет быть	2	1
1235	последние десятилетия	2	1
1236	сказать и	1	1
1237	в обеих	1	1
1238	похожи на	3	1
1239	в действии	1	1
1240	получил у	1	1
1241	соотношение между	1	1
1242	так я	2	1
1243	такого рода	2	1
1244	он к	1	1
1245	полезно вспомнить	1	1
1246	беседы в	1	1
1247	получает в	1	1
1248	и следующий	1	1
1249	это я	1	1
1250	в моей	1	1
1251	не владеет	2	1
1252	было все	1	1
1253	если ты	1	1
1254	большое количество	1	1
1255	мы конечно	1	1
1256	я взял	1	1
1257	по мнению	2	1
1258	после этого	2	1
1259	он вынужден	1	1
1260	не кажется	1	1
1261	с греческим	1	1
1262	для своего	1	1
1263	время о	1	1
1264	можем найти	1	1
1265	отказывается от	1	1
1266	голову не	1	1
1267	действительно будет	1	1
1268	противоречие между	1	1
1269	которых были	1	1
1270	являются в	1	1
1271	подходит к	1	1
1272	поставлен в	1	1
1273	что вы	2	1
1274	ли и	1	1
1275	или не	1	1
1276	по ложному	1	1
1277	не очень	1	1
1278	или очень	1	1
1279	уступает в	2	1
1280	отделаться от	1	1
1281	в изложении	1	1
1282	не нуждается	1	1
1283	цитаты из	3	1
1284	следует рассматривать	1	1
1285	естественным для	1	1
1286	от нее	5	1
1287	как его	4	1
1288	из уст	2	1
1289	предпосылки что	1	1
1290	вещей и	2	1
1291	здесь же	1	1
1292	было ясно	1	1
1293	отношениях между	1	1
1294	он дал	2	1
1295	каждой пары	1	1
1296	для всякого	1	1
1297	принято в	1	1
1298	контекста примеры	1	1
1299	как видим	2	1
1300	следует понимать	1	1
1301	из той	1	1
1302	которой она	1	1
1303	образом для	2	1
1304	следует думать	1	1
1305	толчок к	1	1
1306	и твердой	1	1
1307	между собой	5	1
1308	должно было	3	1
1309	в свой	2	1
