N	2gram	Vygotskiy_	Formalny
158	с ее	1	10
159	мы видели	2	10
160	конструкции и	1	10
161	не является	3	10
162	и теперь	2	10
163	тем же	3	10
164	друг друга	1	10
165	формы и	4	10
166	и др	2	10
167	мы не	8	10
168	материала и	6	10
169	по существу	4	10
170	и как	10	10
171	не о	1	10
172	еще более	2	9
173	и даже	4	9
174	говорить о	1	9
175	для понимания	3	9
176	не могло	2	9
177	мы знаем	4	9
178	ни было	1	9
179	но ведь	2	9
180	в каждом	2	9
181	совсем не	3	9
182	одним словом	1	9
183	литературы и	2	9
184	или иного	1	9
185	отношения к	2	9
186	язык и	1	9
187	в свою	3	9
188	и до	4	9
189	здесь не	1	9
190	но это	2	9
191	ничего не	4	9
192	от всех	1	9
193	у нас	7	9
194	быть и	2	9
195	и может	3	9
196	и к	5	8
197	в них	7	8
198	в данном	4	8
199	одной стороны	15	8
200	мы ни	1	8
201	была бы	4	8
202	с одной	15	8
203	ясно что	10	8
204	же как	4	8
205	между собой	2	8
206	в сторону	2	8
207	в других	1	8
208	сих пор	9	8
209	и речи	1	8
210	и является	2	8
211	из этого	7	8
212	всех этих	3	8
213	до сих	9	8
214	что это	15	8
215	с этим	4	8
216	в поэтическом	1	8
217	это не	9	8
218	должен быть	3	8
219	для того	45	8
220	в области	2	8
221	для этого	12	8
222	в той	3	7
223	его от	1	7
224	более или	1	7
225	но все	5	7
226	является для	1	7
227	применении к	1	7
228	мы увидим	11	7
229	даже и	2	7
230	в применении	1	7
231	свою очередь	1	7
232	сказать что	14	7
233	что именно	7	7
234	к этому	5	7
235	вот как	2	7
236	в сущности	14	7
237	из них	7	7
238	художественном произведении	3	7
239	от этого	1	7
240	совершается в	3	7
241	значение и	2	7
242	поэтическом языке	1	7
243	в систему	1	7
244	в себе	13	7
245	столь же	3	7
246	бы быть	1	7
247	искусства в	7	7
248	в особенности	3	7
249	единство произведения	1	7
250	не на	1	7
251	сами по	2	7
252	смысла и	1	7
253	произведение в	2	7
254	том что	46	7
255	известной степени	1	7
256	высшей степени	1	7
257	форм и	1	7
258	ничем не	1	7
259	в первый	1	7
260	и более	1	7
261	в какой	5	7
262	войти в	1	7
263	или менее	1	7
264	в одной	4	7
265	того или	1	7
266	стороны и	5	7
267	в понимании	2	7
268	как к	1	7
269	в высшей	1	7
270	как таковое	1	7
271	и только	5	7
272	за счет	1	7
273	и наконец	5	7
274	к действительности	1	6
275	кроме того	1	6
276	те же	3	6
277	в этих	3	6
278	как она	9	6
279	если он	2	6
280	например в	2	6
281	исходили из	3	6
282	их в	4	6
283	при таком	4	6
284	отличается от	4	6
285	о том	24	6
286	и отчасти	1	6
287	он был	3	6
288	жизнь и	2	6
289	только не	5	6
290	по преимуществу	2	6
291	и других	2	6
292	в которой	4	6
293	но для	1	6
294	в конце	10	6
295	учение о	1	6
296	и это	13	6
297	в смысле	1	6
298	на этом	11	6
299	и тем	6	6
300	должны быть	1	6
301	за пределы	1	6
302	от нее	2	6
303	один из	9	6
304	его с	2	6
305	на ее	1	6
306	с ним	4	6
307	сам по	4	6
308	ее и	1	6
309	в плоскости	1	6
310	к его	2	6
311	в россии	1	6
312	его и	2	6
313	из этих	4	6
314	в произведении	1	6
315	может войти	1	6
316	именно на	6	6
317	нет и	2	6
318	той же	6	6
319	этого слова	1	6
320	у них	1	6
321	не из	2	6
322	данном случае	4	6
323	уже в	7	6
324	полагаем что	1	6
325	ее в	2	6
326	смысле этого	1	6
327	как таковая	1	6
328	так в	4	6
329	нисколько не	3	6
330	произведения искусства	2	6
331	его не	2	6
332	не по	1	6
333	в частности	6	6
334	тем самым	1	6
335	искусства и	8	6
336	отношение к	1	6
337	такой же	2	6
338	тому что	11	6
339	случае в	1	5
340	с этой	5	5
341	говорит эйхенбаум	2	5
342	даже в	2	5
343	какой бы	3	5
344	от этих	3	5
345	в виду	5	5
346	как они	3	5
347	равно как	2	5
348	так например	5	5
349	и со	1	5
350	можно сказать	4	5
351	в котором	5	5
352	то это	6	5
353	вопрос о	6	5
354	должно было	2	5
355	связь между	2	5
356	и сюжет	2	5
357	и формы	1	5
358	из виду	1	5
359	как на	15	5
360	в нашем	3	5
361	конструктивный принцип	2	5
362	она есть	2	5
363	не найдем	2	5
364	к нему	1	5
365	всего в	1	5
366	то в	1	5
367	на язык	2	5
368	время и	1	5
369	хотя и	1	5
370	не столько	1	5
371	проблем и	1	5
372	что не	5	5
373	учения о	3	5
374	а только	1	5
375	в эту	2	5
376	могло бы	4	5
377	мы можем	8	5
378	мы уже	7	5
379	или же	1	5
380	не приходится	1	5
381	и что	45	5
382	не могла	2	5
383	этом смысле	4	5
384	совершенно справедливо	4	5
385	его как	1	5
386	а как	3	5
387	в него	5	5
388	и самый	2	5
389	не так	4	5
390	как мотивировка	1	5
391	и свою	1	5
392	если в	1	5
393	в отношении	2	5
394	должен был	7	5
395	что оно	12	5
396	ни о	2	5
397	показать что	17	5
398	даже не	1	5
399	может стать	1	5
400	приводит к	2	5
401	не имеет	2	5
402	да и	4	5
403	ни на	3	5
404	то он	2	5
405	бы и	1	5
406	то и	1	5
407	и между	4	5
408	в значительной	1	5
409	слов и	2	5
410	как например	2	5
411	в отличие	3	5
412	одной из	2	5
413	до известной	1	5
414	в самой	1	5
415	и то	12	5
416	значение в	1	5
417	тому чтобы	1	5
418	для нас	9	5
419	непосредственно в	1	5
420	и эта	2	5
421	на все	2	5
422	в такой	1	5
423	отличие от	3	5
424	тому как	3	5
425	обстоит дело	4	5
426	мы должны	10	5
427	еще в	2	5
428	от того	6	5
429	одного из	1	5
430	произведения не	1	5
431	слова в	1	5
432	же в	3	5
433	все более	1	5
434	может и	2	5
435	не можем	8	5
436	что было	1	4
437	от него	5	4
438	и другие	3	4
439	является в	2	4
440	мы и	2	4
441	к этой	2	4
442	литературном произведении	1	4
443	не являются	1	4
444	от одного	2	4
445	все дело	1	4
446	мотивировки и	1	4
447	или на	2	4
448	к другим	2	4
449	специфические особенности	1	4
450	имеет место	3	4
451	к самому	3	4
452	он является	2	4
453	но даже	1	4
454	в каких	2	4
455	и должна	1	4
456	увидим что	13	4
457	превращается в	2	4
458	самого начала	5	4
459	чтобы показать	2	4
460	это единство	1	4
461	в основу	6	4
462	на него	4	4
463	одна из	6	4
464	на котором	1	4
465	того же	5	4
466	едва ли	3	4
467	в некоторых	2	4
468	на протяжении	2	4
469	своей теории	2	4
470	что такое	2	4
471	и этим	1	4
472	нигде не	2	4
473	нового и	1	4
474	бы к	1	4
475	от тех	1	4
476	очевидно что	3	4
477	в таком	4	4
478	конце концов	6	4
479	между этими	1	4
480	тогда когда	1	4
481	и следовательно	3	4
482	под влиянием	3	4
483	от других	1	4
484	бы она	1	4
485	в лучшем	3	4
486	материалом и	1	4
487	не будет	3	4
488	и смысла	1	4
489	содержания и	4	4
490	нужно было	1	4
491	в учении	3	4
492	этот вопрос	6	4
493	или иное	1	4
494	могла бы	4	4
495	истории и	1	4
496	он в	3	4
497	что для	6	4
498	в теории	2	4
499	нам кажется	6	4
500	в сюжете	2	4
501	и чем	1	4
502	в романе	2	4
503	та же	6	4
504	его из	1	4
505	был бы	8	4
506	героя в	3	4
507	оно было	1	4
508	нем как	1	4
509	романа в	1	4
510	в работах	1	4
511	подходит к	1	4
512	подобно тому	1	4
513	как не	1	4
514	вместо того	1	4
515	есть лишь	1	4
516	это положение	1	4
517	мы говорим	1	4
518	и действительно	2	4
519	это время	1	4
520	нет в	2	4
521	к другому	2	4
522	только мотивировкой	1	4
523	думать что	3	4
524	эйхенбаум в	1	4
525	произведение искусства	10	4
526	совпадает с	1	4
527	идет о	1	4
528	так чтобы	2	4
529	каждой из	1	4
530	со всей	4	4
531	целый ряд	5	4
532	знаем что	5	4
533	и во	2	4
534	но именно	1	4
535	только при	1	4
536	в литературном	1	4
537	и о	5	4
538	но если	3	4
539	какие бы	1	4
540	они были	3	4
541	он должен	8	4
542	исполнения и	1	4
543	этот процесс	1	4
544	сам он	1	4
545	не для	4	4
546	о нем	3	4
547	здесь в	2	4
548	что каждый	1	4
549	чем он	1	4
550	все остальное	2	4
551	а на	1	4
552	или в	6	4
553	материал как	1	4
554	но эта	1	4
555	сама по	3	4
556	в поэтике	1	4
557	или даже	1	4
558	один и	1	4
559	с самого	5	4
560	но при	1	4
561	такое понимание	2	4
562	как он	6	4
563	только то	1	4
564	плоскости и	1	4
565	к ней	3	4
566	одним из	1	4
567	искусство как	5	4
568	лучшем случае	3	4
569	не к	1	4
570	во всем	3	3
571	к сожалению	2	3
572	и очень	5	3
573	дело с	5	3
574	это значит	2	3
575	оно становится	2	3
576	время не	1	3
577	в социальной	1	3
578	остановиться на	1	3
579	требует от	1	3
580	в одном	5	3
581	из ее	1	3
582	но что	3	3
583	ни одна	2	3
584	весь этот	1	3
585	к отрицанию	1	3
586	где она	1	3
587	предмета и	1	3
588	в это	2	3
589	поставить вопрос	1	3
590	поэтических форм	1	3
591	на первый	2	3
592	связано с	1	3
593	во все	4	3
594	справедливо и	1	3
595	в пределе	1	3
596	это последнее	1	3
597	убедиться в	1	3
598	не должен	1	3
599	ничто не	1	3
600	это было	4	3
601	к проблеме	1	3
602	воздействия на	1	3
603	почве и	1	3
604	но они	2	3
605	исследования и	1	3
606	ни одного	5	3
607	ней и	1	3
608	в контексте	1	3
609	они должны	2	3
610	том чтобы	7	3
611	следующим образом	2	3
612	вне искусства	2	3
613	друг с	6	3
614	к этим	2	3
615	точка зрения	4	3
616	не то	4	3
617	или наоборот	3	3
618	мы видим	13	3
619	и понять	2	3
620	и читатель	2	3
621	внимание на	4	3
622	именно для	1	3
623	этом фоне	1	3
624	именно из	2	3
625	проявляется в	1	3
626	сюжетного оформления	1	3
627	поэзии в	1	3
628	что при	5	3
629	души и	1	3
630	в качестве	2	3
631	но как	3	3
632	лежит в	1	3
633	не была	1	3
634	но он	6	3
635	исторической поэтики	1	3
636	быть только	1	3
637	xviii века	1	3
638	прав когда	9	3
639	и именно	8	3
640	произведение с	1	3
641	в чем	1	3
642	что как	1	3
643	вопроса о	2	3
644	от них	1	3
645	материалом для	1	3
646	для создания	1	3
647	все остальные	1	3
648	как некоторое	1	3
649	не дает	2	3
650	ту же	3	3
651	заложены в	2	3
652	так что	8	3
653	речи и	2	3
654	кажется что	2	3
655	что эта	8	3
656	всех других	1	3
657	все те	3	3
658	и тот	2	3
659	в форме	2	3
660	тем и	1	3
661	не просто	6	3
662	в нее	3	3
663	жизнь как	1	3
664	приходим к	2	3
665	это приводит	1	3
666	фабула и	2	3
667	что жизнь	1	3
668	бы оно	1	3
669	если они	1	3
670	как система	1	3
671	каждого из	1	3
672	нечто совсем	1	3
673	к такому	3	3
674	и этот	2	3
675	и конечно	3	3
676	искусства нет	1	3
677	с такой	5	3
678	смысле слова	2	3
679	и при	3	3
680	уже знаем	1	3
681	романа и	2	3
682	и из	3	3
683	никак не	10	3
684	от этой	3	3
685	быть поняты	1	3
686	и создает	1	3
687	что содержание	1	3
688	нам в	1	3
689	сюжета и	2	3
690	литературы но	1	3
691	вскрыть и	1	3
692	с таким	2	3
693	содержание и	4	3
694	техники и	1	3
695	если это	4	3
696	можно назвать	1	3
697	о соответствии	1	3
698	в которых	4	3
699	том смысле	1	3
700	бы не	1	3
701	том как	1	3
702	в каком	7	3
703	ничего общего	1	3
704	к созданию	1	3
705	в словах	3	3
706	перед нами	5	3
707	но оно	1	3
708	все они	2	3
709	вытекает из	2	3
710	и заключается	6	3
711	и если	13	3
712	это то	1	3
713	этой работы	1	3
714	это только	5	3
715	для нее	1	3
716	вступает в	1	3
717	только тем	1	3
718	при анализе	2	3
719	каждый из	2	3
720	состоит в	3	3
721	к следующему	2	3
722	в сознании	2	3
723	он может	3	3
724	то или	1	3
725	часто и	1	3
726	тот же	5	3
727	подойти к	1	3
728	помощью языка	1	3
729	единство в	1	3
730	находятся в	4	3
731	нас не	2	3
732	художественный прием	2	3
733	для всякого	1	3
734	его осуществления	1	3
735	то мы	2	3
736	из своих	1	3
737	является совершенно	1	3
738	материал для	2	3
739	или иной	2	3
740	этом не	1	3
741	на нее	2	3
742	дело в	4	3
743	и другое	6	3
744	вообще не	1	3
745	каждого элемента	1	3
746	поэтому и	1	3
747	есть только	3	3
748	этим самым	1	3
749	и глубже	1	3
750	что раньше	1	3
751	но уже	2	3
752	на его	4	3
753	с другом	6	3
754	этих элементов	1	3
755	тем более	1	3
756	значение для	2	3
757	первый план	3	3
758	действительности но	1	3
759	на один	1	3
760	как основа	1	3
761	когда он	10	3
762	не с	2	3
763	статье о	1	3
764	же самое	13	3
765	и вне	2	3
766	сказать в	1	3
767	и прежде	1	3
768	на то	27	3
769	нуждается в	3	3
770	именно это	5	3
771	и совершенно	8	3
772	что на	6	3
773	этот материал	2	2
774	это утверждение	2	2
775	все что	1	2
776	как художник	1	2
777	в душе	2	2
778	и содержания	1	2
779	в произведение	1	2
780	эта теория	6	2
781	в последнее	1	2
782	таком понимании	2	2
783	совершенно очевидно	6	2
784	он считает	1	2
785	своем развитии	1	2
786	тем как	2	2
787	или нет	1	2
788	эта же	1	2
789	о чем	4	2
790	строго говоря	2	2
791	говорит о	5	2
792	это противоречие	4	2
793	до крайности	1	2
794	нами в	2	2
795	между смыслом	1	2
796	природы или	1	2
797	материала с	1	2
798	вполне отвечает	1	2
799	их не	2	2
800	положения в	1	2
801	ко всем	2	2
802	именно и	1	2
803	мы найдем	5	2
804	для различения	1	2
805	ее с	1	2
806	из нее	2	2
807	представление о	1	2
808	другую сторону	1	2
809	принадлежат к	1	2
810	том или	1	2
811	его на	2	2
812	искусства является	1	2
813	в собственном	2	2
814	здесь дело	2	2
815	что такая	1	2
816	мы только	3	2
817	или ином	1	2
818	ни для	1	2
819	при помощи	5	2
820	от различных	1	2
821	как из	3	2
822	так если	1	2
823	здесь имеет	1	2
824	также что	1	2
825	и того	2	2
826	ними и	1	2
827	из важнейших	2	2
828	во внешнем	2	2
829	переходит в	1	2
830	не могли	4	2
831	значения с	1	2
832	говорить не	1	2
833	и другой	1	2
834	уже о	1	2
835	свой круг	1	2
836	в руках	1	2
837	поэтому мы	1	2
838	одной и	4	2
839	его именно	1	2
840	слагаются в	1	2
841	совершенно неправильно	2	2
842	сделать вывод	1	2
843	элемента в	2	2
844	так то	1	2
845	искусстве и	3	2
846	то чтобы	1	2
847	но ни	1	2
848	на наших	2	2
849	это целое	1	2
850	в самое	1	2
851	находится в	2	2
852	с этими	1	2
853	в научном	1	2
854	что она	10	2
855	мысли в	1	2
856	его помощью	1	2
857	который в	1	2
858	согласиться с	2	2
859	ради него	1	2
860	что говорит	1	2
861	они никогда	1	2
862	в структуре	1	2
863	но так	1	2
864	какое бы	1	2
865	чем это	4	2
866	себя в	4	2
867	но сама	1	2
868	чтобы понять	3	2
869	искусства не	5	2
870	построения и	1	2
871	этого и	1	2
872	и всецело	1	2
873	видели что	1	2
874	что язык	1	2
875	является результатом	1	2
876	стоит перед	1	2
877	указать на	1	2
878	несмотря на	5	2
879	ведь они	1	2
880	совершенно необходимо	1	2
881	на психологию	1	2
882	что самая	1	2
883	х годов	1	2
884	что между	2	2
885	и развития	1	2
886	есть еще	1	2
887	чем в	3	2
888	и техника	2	2
889	не их	1	2
890	не знает	2	2
891	подвести итоги	1	2
892	именно здесь	1	2
893	но совершенно	3	2
894	и хорошо	1	2
895	здесь же	2	2
896	и всю	1	2
897	искусства говорит	1	2
898	природа искусства	1	2
899	может в	1	2
900	в последних	2	2
901	характер и	1	2
902	указывает что	7	2
903	на земле	1	2
904	от одной	1	2
905	под эту	1	2
906	внести в	1	2
907	материал который	1	2
908	особенности в	1	2
909	в двух	9	2
910	эти последние	1	2
911	полагает что	9	2
912	от предмета	1	2
913	искусства оно	2	2
914	совершенно прав	9	2
915	от действия	1	2
916	своих последних	1	2
917	а для	1	2
918	не был	1	2
919	той или	2	2
920	это вполне	1	2
921	а с	7	2
922	бы показать	3	2
923	данный момент	1	2
924	героя и	9	2
925	дана в	1	2
926	из ложного	2	2
927	чтобы он	2	2
928	что его	2	2
929	сюда же	1	2
930	именно потому	4	2
931	только материал	1	2
932	не тот	1	2
933	все то	6	2
934	человека как	1	2
935	так называемые	1	2
936	и чтобы	3	2
937	языком и	1	2
938	действующих лиц	9	2
939	на нем	1	2
940	одно и	3	2
941	и та	5	2
942	можно было	6	2
943	но только	3	2
944	этого факта	1	2
945	иметь в	3	2
946	в нас	15	2
947	бы уже	1	2
948	совершенно неверно	1	2
949	как один	1	2
950	произведение не	1	2
951	какой мере	1	2
952	звук и	1	2
953	как известно	1	2
954	привести в	1	2
955	как эта	1	2
956	они находятся	1	2
957	ни одной	2	2
958	в ритме	3	2
959	однако в	1	2
960	общего с	1	2
961	и философской	1	2
962	своем целом	1	2
963	но есть	1	2
964	подход к	1	2
965	для нашего	1	2
966	убедимся что	1	2
967	к чисто	1	2
968	с определенными	1	2
969	о ней	2	2
970	в первой	1	2
971	и есть	7	2
972	жизни с	3	2
973	необходимо чтобы	2	2
974	совершенно непонятно	1	2
975	иной раз	1	2
976	же мы	3	2
977	этом процессе	1	2
978	на место	1	2
979	события в	3	2
980	для чего	4	2
981	из этой	2	2
982	и нельзя	1	2
983	эту последнюю	1	2
984	он действительно	1	2
985	исследования в	1	2
986	были бы	3	2
987	нет а	1	2
988	собственном смысле	2	2
989	и самое	1	2
990	даны в	2	2
991	этот закон	4	2
992	мы приходим	1	2
993	и материал	1	2
994	те элементы	1	2
995	жизни а	2	2
996	прием и	1	2
997	почти не	2	2
998	но она	3	2
999	материала художник	1	2
1000	поэтому совершенно	2	2
1001	это уже	1	2
1002	в другой	1	2
1003	мы в	3	2
1004	из того	4	2
1005	здесь с	1	2
1006	действий и	1	2
1007	в тех	3	2
1008	нет никакого	2	2
1009	целом ряде	2	2
1010	на читателя	1	2
1011	это становится	1	2
1012	очень много	1	2
1013	совершенно иное	1	2
1014	где же	1	2
1015	с ними	1	2
1016	этой точки	3	2
1017	к искусству	6	2
1018	с неизбежностью	1	2
1019	эти элементы	1	2
1020	конечно и	1	2
1021	их и	1	2
1022	на какой-то	1	2
1023	заключается в	13	2
1024	то оно	1	2
1025	допустим что	1	2
1026	не делает	1	2
1027	евгения онегина	1	2
1028	это та	1	2
1029	далеко не	4	2
1030	и так	4	2
1031	и просто	3	2
1032	и отдельных	1	2
1033	совершенно естественно	2	2
1034	убедимся в	1	2
1035	никто не	4	2
1036	о какой	1	2
1037	в стихах	1	2
1038	в следующей	1	2
1039	друг от	2	2
1040	одним и	3	2
1041	ни к	1	2
1042	художник в	1	2
1043	прямой зависимости	1	2
1044	самое же	1	2
1045	и вот	7	2
1046	в отдельности	1	2
1047	и второй	1	2
1048	предположения что	1	2
1049	из его	4	2
1050	он просто	1	2
1051	что если	9	2
1052	и вся	4	2
1053	как если	1	2
1054	ко времени	1	2
1055	смысл в	2	2
1056	не потому	2	2
1057	времени и	5	2
1058	имеем в	1	2
1059	вещь а	1	2
1060	в деревне	1	2
1061	только одна	2	2
1062	лучше всего	1	2
1063	на этот	7	2
1064	него самого	1	2
1065	и исключительно	1	2
1066	самом процессе	2	2
1067	организма и	1	2
1068	в искусство	2	2
1069	имеет и	2	2
1070	свою силу	1	2
1071	только с	3	2
1072	является только	1	2
1073	именно этот	1	2
1074	только потому	1	2
1075	и нет	1	2
1076	художественной формы	6	2
1077	из него	1	2
1078	во времени	2	2
1079	мы еще	2	2
1080	и поэзия	1	2
1081	жизни но	3	2
1082	же прием	1	2
1083	чисто художественные	1	2
1084	этом случае	2	2
1085	что искусство	11	2
1086	для художественного	1	2
1087	и анализа	1	2
1088	вывод что	1	2
1089	мы имеем	10	2
1090	и принципиально	1	2
1091	или с	2	2
1092	других областей	1	2
1093	естественно что	2	2
1094	правом мы	1	2
1095	как художественный	1	2
1096	для искусства	1	2
1097	как у	1	2
1098	же не	2	2
1099	в русском	1	2
1100	все равно	3	2
1101	и смысл	3	2
1102	в виде	3	2
1103	что ни	4	2
1104	от друга	2	2
1105	для других	1	2
1106	что будет	1	2
1107	в силу	3	2
1108	здесь все	1	2
1109	с теми	3	2
1110	искусства как	5	2
1111	на тему	1	2
1112	и форму	1	2
1113	борьбы и	1	2
1114	что этот	3	2
1115	что перед	1	2
1116	такого понимания	1	2
1117	и без	1	2
1118	и вовсе	1	2
1119	возможно и	1	2
1120	этого романа	2	2
1121	что мы	12	2
1122	однако это	1	2
1123	а иногда	1	2
1124	последнее время	1	2
1125	именно эта	2	2
1126	мы склонны	1	2
1127	даже что	1	2
1128	в каждой	3	2
1129	бы совершенно	1	2
1130	говорят и	1	2
1131	за его	1	2
1132	связаны с	2	2
1133	отношения между	3	2
1134	чтобы сделать	2	2
1135	этих двух	8	2
1136	произведения с	1	2
1137	не говоря	1	2
1138	конечно это	1	2
1139	том случае	1	2
1140	человека в	3	2
1141	и эти	3	2
1142	только к	1	2
1143	в полной	2	2
1144	он говорит	5	2
1145	страх и	3	2
1146	в речи	1	2
1147	совершается не	1	2
1148	и ни	4	2
1149	в характере	1	2
1150	отказ от	1	2
1151	сама она	1	2
1152	но напротив	1	2
1153	каждый акт	1	2
1154	в другом	3	2
1155	ясности и	1	2
1156	рассматривать как	3	2
1157	поскольку оно	1	2
1158	особенно ярко	1	2
1159	в лице	1	2
1160	явление в	1	2
1161	этого нет	1	2
1162	во многом	1	2
1163	самый смысл	1	2
1164	ней все	1	2
1165	все содержание	1	2
1166	это можно	1	2
1167	чтобы создать	1	2
1168	нашей проблемы	1	2
1169	по этому	5	2
1170	ложного предположения	1	2
1171	происходит в	1	2
1172	искусства с	5	2
1173	их на	1	2
1174	в эти	1	2
1175	образом оказывается	1	2
1176	утверждение как	1	2
1177	это в	5	2
1178	ведь и	1	2
1179	дело здесь	2	2
1180	произведения так	1	2
1181	мы условно	1	2
1182	есть не	7	2
1183	с которыми	1	1
1184	более не	1	1
1185	необходимо но	1	1
1186	они имеют	1	1
1187	этого развертывания	1	1
1188	могут иметь	1	1
1189	только из	1	1
1190	дают в	1	1
1191	и уже	4	1
1192	что задача	2	1
1193	еще раз	2	1
1194	не нужна	1	1
1195	что всякая	5	1
1196	ней не	1	1
1197	из формальных	2	1
1198	в заслугу	1	1
1199	может допустить	1	1
1200	роль и	2	1
1201	исходя из	7	1
1202	противоречие мы	1	1
1203	в разрешении	2	1
1204	между тремя	1	1
1205	частью которого	1	1
1206	не оказывает	1	1
1207	не меньше	1	1
1208	выступает на	1	1
1209	найти и	1	1
1210	любовь к	1	1
1211	который должен	1	1
1212	из техники	1	1
1213	оказывается не	1	1
1214	глаза и	1	1
1215	мы оставляем	1	1
1216	этом заключается	1	1
1217	понять это	1	1
1218	с татьяной	3	1
1219	в разных	1	1
1220	и оправдание	1	1
1221	в большей	2	1
1222	и составляет	4	1
1223	контраст к	1	1
1224	здесь что	1	1
1225	она слишком	1	1
1226	мысли и	1	1
1227	языке отсутствует	1	1
1228	каждый данный	1	1
1229	что многие	1	1
1230	что дело	3	1
1231	очень плохо	1	1
1232	бы определением	1	1
1233	для другой	1	1
1234	нас в	2	1
1235	только тот	1	1
1236	одно из	1	1
1237	первой и	1	1
1238	художественное чувство	2	1
1239	с собой	3	1
1240	и которые	1	1
1241	с задачей	1	1
1242	смерть а	1	1
1243	иначе чем	1	1
1244	что слово	1	1
1245	в борьбе	1	1
1246	это должно	1	1
1247	новизна и	1	1
1248	самое основное	2	1
1249	показывает нам	2	1
1250	в порядок	1	1
1251	этой цели	3	1
1252	образом все	2	1
1253	в живописи	2	1
1254	элементы в	1	1
1255	вот что	2	1
1256	и сам	1	1
1257	фабула есть	1	1
1258	или от	2	1
1259	проблемы в	1	1
1260	им по	1	1
1261	каким образом	2	1
1262	пишет для	1	1
1263	происходит не	1	1
1264	самое и	2	1
1265	отчетливо и	1	1
1266	из самых	3	1
1267	смыслом истории	1	1
1268	этой точке	3	1
1269	он полагает	1	1
1270	в построении	1	1
1271	не составляют	1	1
1272	том же	1	1
1273	он недаром	1	1
1274	линии и	2	1
1275	выражено в	1	1
1276	поэзии на	1	1
1277	места и	2	1
1278	когда это	1	1
1279	там же	1	1
1280	а всегда	1	1
1281	здесь именно	1	1
1282	одновременно и	1	1
1283	понимания и	1	1
1284	живого человека	1	1
1285	на эту	1	1
1286	совершенно одинаково	3	1
1287	на роман	1	1
1288	только для	2	1
1289	весь ход	1	1
1290	и сделал	1	1
1291	стремление к	2	1
1292	и переживания	1	1
1293	или во	1	1
1294	в степени	1	1
1295	эмоций а	1	1
1296	почти все	3	1
1297	напротив он	1	1
1298	переживания в	2	1
