N	3gram	Tiupa_Hudo	Narrotol
274	жизнь чистая благородная	1	1
275	создавался литературный тип	1	1
276	как она есть	1	1
277	лида для которой	1	1
278	и нашей наблюдательности	1	1
279	но напротив все	1	1
280	никому не нужными	1	1
281	жалкое все-таки подумал	1	1
282	они не вслушиваются	1	1
283	неорганичности затаенной неадекватности	1	1
284	рассуждений совершенно неудовлетворителен	1	1
285	жизни эта сторона	1	1
286	ненавязчивые повторы и	1	1
287	в приданое к	1	1
288	проза нередко использует	1	1
289	напротив всякий раз	1	1
290	примере в начале	1	1
291	она или смеется	1	1
292	бабушка тоже добрая	1	1
293	с собачкой самый	1	1
294	таком случае явно	1	1
295	анна только пример	1	1
296	в самом начале	1	1
297	их друг для	1	1
298	как срывало шляпы	1	1
299	на него с	1	1
300	веровал но все	1	1
301	и нормам к	1	1
302	не была счастлива	2	1
303	всякий раз вглядывается	1	1
304	несомненно есть здоровые	1	1
305	гимне праздности который	1	1
306	как правило неадекватны	1	1
307	одной стороны и	1	1
308	то и в	1	1
309	целям романного психологического	1	1
310	еще не отделилась	1	1
311	опоры в действительности	1	1
312	себя ту чистую	1	1
313	абсурдная серая от	1	1
314	после армейской службы	1	1
315	пустовалова говорит в	1	1
316	тайны в себе	1	1
317	и дело не	1	1
318	в качестве некоторого	1	1
319	[...] только характеры	1	1
320	я о ради	1	1
321	ознаменовано фразой началось	1	1
322	вешалку и ушел	1	1
323	а потом когда	1	1
324	таковы у чехова	1	1
325	искренности писавшего открывая	1	1
326	иной личности лида	1	1
327	в сущности в	1	1
328	которое никак не	1	1
329	бы один человек	1	1
330	на бумаге торопясь	1	1
331	резко нарушил завоеванное	1	1
332	от пыли со	1	1
333	детскостью голос это	1	1
334	притча две необходимые	1	1
335	измерении вся социальная	1	1
336	сергеевне концовка первого	1	1
337	о герое определяло	1	1
338	других демонстративно не	1	1
339	созерцательности и внешней	1	1
340	однако и столь	1	1
341	со шляпой а	1	1
342	тайну настолько что	1	1
343	и напротив чтобы	1	1
344	изложение от лица	1	1
345	организовал систему персонажей	1	1
346	за поздравлением и	1	1
347	город с была	1	1
348	не поговорил с	1	1
349	изнутри своего я	1	1
350	школы легче чем	1	1
351	отрицать больницы и	1	1
352	в речи первой	1	1
353	рассказа поочередно сменяя	1	1
354	для других демонстративно	1	1
355	личностны а деловитость	1	1
356	которая была знакома	1	1
357	в театрах этих	1	1
358	недели и привыкший	1	1
359	не случайно речь	1	1
360	ясно что для	1	1
361	здоровые гуманистические мотивы	1	1
362	серых предметов которые	1	1
363	анна сергеевна ходила	1	1
364	как и егорова	1	1
365	сукном покрывающим пол	1	1
366	уважать в чужой	1	1
367	в письме к	1	1
368	с письмом позволил	1	1
369	полюбить только земца	1	1
370	то что можем	1	1
371	героя при этом	1	1
372	бумаги заполнен мертвыми	1	1
373	живешь точно сидишь	1	1
374	желая улыбнуться он	1	1
375	биться сердце когда	1	1
376	один человек не	1	1
377	самоактуализация личности склонной	1	1
378	сводить ее и	1	1
379	стоял так остро	1	1
380	настолько что порывает	1	1
381	адаптация суть неотождествимые	1	1
382	к насмешливой наблюдательности	1	1
383	жизни учителя словесности	1	1
384	пророка знающего истину	1	1
385	самый общий план	1	1
386	и обнимая своего	1	1
387	подумал никитин и	1	1
388	этих деталей очевидна	1	1
389	программы социальной позиции	1	1
390	первого абзаца в	1	1
391	и к себе	1	1
392	отгороженная от другой	1	1
393	сказал что они	1	1
394	отступает от лессинговой	1	1
395	гвоздями абсурдная серая	1	1
396	ласк веселья раздолья	1	1
397	сказал я о	1	1
398	имеют для них	1	1
399	предстает простым следствием	1	1
400	характерной дли данного	1	1
401	и разговорами о	1	1
402	так легко представить	1	1
403	истину и ведущего	1	1
404	класса а как	1	1
405	обыватель живет у	1	1
406	во сне свой	1	1
407	лысенький на печке	1	1
408	когда все так	1	1
409	обстоятельствам и нормам	1	1
410	сказано было видно	1	1
411	всадником на лошади	1	1
412	а встречное движение	1	1
413	по ее характеру	1	1
414	укрупнение плана мотивированное	1	1
415	а не объектом	1	1
416	виднейших представителей решительно	1	1
417	отказывается от классической	1	1
418	что душевная характеристика	1	1
419	мы уже знаем	2	1
420	литературе позиции писателя	1	1
421	сне какой ожидает	1	1
422	шла спать и	1	1
423	генералом и в	1	1
424	имел совсем мертвый	1	1
425	у сестры ничего	1	1
426	которая проникает в	1	1
427	точки с запятой	1	1
428	одновременно и всеобщность	1	1
429	могло быть тайн	1	1
430	межличностные связи если	1	1
431	нет ближе дороже	1	1
432	внутренних миров тем	1	1
433	разговорами о пустяках	1	1
434	рассказчике дома с	1	1
435	сильного характера столь	1	1
436	привыкший тут тоже	1	1
437	резко характерны но	1	1
438	сада тиволи казались	1	1
439	хочется чтобы вся	1	1
440	тайны когда же	1	1
441	первой половины рассказа	3	1
442	и страхом тычет	1	1
443	бы в приданое	1	1
444	персонажей зрелого чеховского	1	1
445	к двум продиктованным	1	1
446	бы чехов организовал	1	1
447	правда мы не	1	1
448	особая личностно-актуальная форма	1	1
449	способах благодаря которым	1	1
450	по себе а	1	1
451	поэтическую любовь которая	1	1
452	на страницах рассказа	1	1
453	во сне или	1	1
454	не только потому	1	1
455	нельзя было понять	1	1
456	нарушил завоеванное реалистическим	1	1
457	избрать предпочтительнее то	1	1
458	встреча с другим	1	1
459	она не владеет	1	1
460	поскольку быть личностью	1	1
461	испытываемого художником это	1	1
462	набережной появилось новое	1	1
463	водолечебницы чтобы тотчас	1	1
464	словами а встречное	1	1
465	для себя и	1	1
466	говорить и нельзя	1	1
467	особый кругозор и	1	1
468	с другим я	1	1
469	каждого отдельного человека	2	1
470	к модификациям собственной	1	1
471	о том как	4	1
472	если решительно все	1	1
473	взаимно чуждых голоса	1	1
474	но личностным отношением	1	1
475	позиция это позиция	1	1
476	бестактно острит обыватель	1	1
477	что свойственно определенной	1	1
478	егор и это	1	1
479	темной родинкой и	1	1
480	субъектом воли и	1	1
481	все утихло отыскал	1	1
482	и анекдот на	1	1
483	воспроизведение в литературе	1	1
484	прислушался потом когда	1	1
485	бывала озадачена а	1	1
486	до известной степени	1	1
487	рассказа в целом	1	1
488	было бы поговорить	1	1
489	не только стать	1	1
490	так и н	1	1
491	человека его ролевой	1	1
492	персонажа пожалуй трудно	1	1
493	изображали своих героев	1	1
494	говорящих героиня для	1	1
495	факты осуществляются благодаря	1	1
496	его обмен репликами	1	1
497	чье уединенное сознание	1	1
498	треск ракет доносившиеся	1	1
499	начиналась новая нервная	1	1
500	была тихая добродушная	1	1
501	за свои речи	1	1
502	ногах только у	1	1
503	визит генерала конструктивный	1	1
504	и детей которые	1	1
505	критика посещало подлинное	1	1
506	собачка желтенькая [...]	1	1
507	роста блондинка в	1	1
508	реальной действительности как	1	1
509	характеру она обладает	1	1
510	вовсе не педагог	1	1
511	его имело бы	1	1
512	снята а так	1	1
513	другая жизнь в	1	1
514	модификациям собственной характерности	1	1
515	может полюбить только	1	1
516	общей для обоих	1	1
517	менее едва ли	1	1
518	ни с какой	2	1
519	литературе представляют собой	1	1
520	и переклички все	1	1
521	эпически увидеть в	1	1
522	началом совет егора	1	1
523	самой лиде художник	1	1
524	я характер же	1	1
525	здоровые сытые красивые	1	1
526	зрелой чеховской прозы	1	1
527	было понять плачет	1	1
528	жанровые сценки импрессионистов	1	1
529	остро вопрос о	1	1
530	егор на бумаге	1	1
531	стала пошлой дрянной	1	1
532	первые русские реалисты	1	1
533	накануне поразившую гурова	1	1
534	он задергал нижней	1	1
535	своих инвективах против	1	1
536	часто бывала озадачена	1	1
537	все что сообщалось	1	1
538	с коричневой лысиной	1	1
539	можно догадаться творческий	1	1
540	именно характеры действующих	1	1
541	несовместимый с его	1	1
542	собеседника преимущество художника	1	1
543	появляется царь небесный	1	1
544	в рассказчике дома	1	1
545	не слышит их	1	1
546	свининой которая шипела	1	1
547	егора заглянуть в	1	1
548	они главные участницы	1	1
549	никитин учитель словесности	1	1
550	бескорыстная самоактуализация личности	1	1
551	стороны то анекдот	1	1
552	лошади у которого	1	1
553	психологического анализа предполагающего	1	1
554	видно что у	1	1
555	в обычно понималось	1	1
556	равной мере и	1	1
557	же пустота как	1	1
558	он уже не	1	1
559	в трактире у	1	1
560	у старцева перестало	1	1
561	едва ощутимой но	1	1
562	следствием частых посещений	1	1
563	старики родители посылают	1	1
564	что словно впервые	1	1
565	для него пока	1	1
566	своего я к	1	1
567	ничего не делает	1	1
568	в темной комнате	2	1
569	день ничего не	1	1
570	на том что	2	1
571	чуткий читатель чьи	1	1
572	иначе движется нежели	1	1
573	всеобщность поскольку быть	1	1
574	рассказа в гостиничном	1	1
575	даже в самых	1	1
576	есть личность понятая	1	1
577	характерностью но порой	1	1
578	столь же неуместна	1	1
579	ощущение его неорганичности	1	1
580	законосообразность миропорядка не	1	1
581	видно что она	1	1
582	в этом смысле	1	1
583	ветер стих совсем	1	1
584	и называл себя	1	1
585	анна сергеевна не	1	1
586	бездеятельность исключает ролевые	1	1
587	общий план повествования	1	1
588	длинным с гвоздями	1	1
589	перьвейший наш внутреный	1	1
590	обособлен пока только	1	1
591	практическую победу удаляя	1	1
592	постепенно снята а	1	1
593	это в равной	1	1
594	футлярный характер беликова	1	1
595	интересен не своим	1	1
596	чрезмерно демонстративен что	1	1
597	главные участницы центрального	1	1
598	форма общечеловеческого которое	1	1
599	задуматься о том	1	1
600	привыкли понимать этот	1	1
601	поступке обнаруживается ущербность	1	1
602	ему в ноги	1	1
603	мы судим по	1	1
604	ее манера разговаривать	1	1
605	одерживает практическую победу	1	1
606	предметов которые окружают	1	1
607	образованию филолог но	1	1
608	предоставленной самой себе	1	1
609	герою своему искусно	1	1
610	и довольства собою	1	1
611	осознает реальные масштабы	1	1
612	свершившемся чуде человеческого	1	1
613	уже смеялся над	1	1
614	человек с которым	1	1
615	чувствует и вопреки	1	1
616	ошибочно сводить ее	1	1
617	глядя на собеседника	1	1
618	необходимым и значимым	1	1
619	обоснованы но изнутри	1	1
620	не слышит или	1	1
621	упростил и тем	1	1
622	о длинных и	1	1
623	в существовании этого	1	1
624	абсурдное письмо которое	1	1
625	чудаков детали несущественные	1	1
626	эти здоровые сытые	1	1
627	накопительства то и	1	1
628	случайные детали у	1	1
629	в ладу с	2	1
630	собой один из	1	1
631	себя бабой но	1	1
632	социальной позиции характер	1	1
633	сообщает на улицах	1	1
634	и жизненной позиции	1	1
635	бедность несчастное детство	1	1
636	заговорить желая улыбнуться	1	1
637	кругозор и соответствующий	1	1
638	тихий скромный нрав	1	1
639	пока что еще	1	1
640	для него уже	1	1
641	по своему происхождению	1	1
642	которой он мечтал	1	1
643	годится в герои	1	1
644	на тему некоммуникабельности	1	1
645	судим по ее	1	1
646	но и нетерпимого	1	1
647	открытыми для межличностных	1	1
648	литература xx века	1	1
649	делая окружающих зрителями	1	1
650	с серым солдатским	1	1
651	самом деле в	2	1
652	внучат егор не	1	1
653	реалисты изображали своих	1	1
654	возможность неадаптивного пути	1	1
655	самой героини из	1	1
656	жизни других эту	1	1
657	ананьев рассказывает историю	1	1
658	при этом что	1	1
659	враг иноземный и	1	1
660	не личностный а	1	1
661	выбора жизненной программы	1	1
662	на печке и	1	1
663	женой пустовалова говорит	1	1
664	чужому я поэтому	1	1
665	то или иное	1	1
666	обострен интерес к	1	1
667	поэта избрать предпочтительнее	1	1
668	ефимья при муже	1	1
669	происшествие иначе благодаря	1	1
670	всем свете нет	1	1
671	устроенности обеспеченности к	1	1
672	среди других характеров	1	1
673	субъекта интереса из	1	1
674	утихло отыскал свою	1	1
675	отчужденно дистанцированно как	1	1
676	этих строк она	1	1
677	собственно художественной персонологической	1	1
678	что покой потерян	1	1
679	углубляется в личную	1	1
680	та же надежда	1	1
681	с ним искренне	1	1
682	однако и здесь	1	1
683	характера тогда как	1	1
684	раз в жизни	1	1
685	кипарисами имел совсем	1	1
686	реабилитирует личностную самоактуализацию	1	1
687	таков что душевная	1	1
688	существования характерным же	1	1
689	крайне упростил и	1	1
690	мезонином где конкретно-историческая	1	1
691	было ясно что	1	1
692	что я не	1	1
693	особи в кривенко	1	1
694	мера личностности чеховского	1	1
695	специфически человеческий способ	1	1
696	убеждениях а в	1	1
697	чехов наследует это	1	1
698	у которого была	1	1
699	активностью делая окружающих	1	1
700	порой и возмущена	1	1
701	пахнет резедой и	1	1
702	частности лишь дли	1	1
703	качеств так и	1	1
704	калоши [...] бывают	1	1
705	какой ожидает нас	1	1
706	высшим достижением если	1	1
707	и бессмысленное делают	1	1
708	можем тем не	1	1
709	смыслы важные в	1	1
710	красивые люди весь	1	1
711	выполняет эту миссию	1	1
712	что-нибудь красивое поэтическое	1	1
713	эту миссию ефимья	1	1
714	писавшего открывая даже	1	1
715	исключает ролевые отношения	1	1
716	у него вдруг	2	1
717	добрый бабушка тоже	1	1
718	касается каждого человека	1	1
719	не испытывая душевной	1	1
720	чеховского персонажа прочно	1	1
721	белеве или жиздре	1	1
722	же неуместна как	1	1
723	в первый раз	1	1
724	поскольку накануне весь	1	1
725	в самую суть	1	1
726	личность понятая объективно	1	1
727	пустота как на	1	1
728	героя сердцем и	1	1
729	сценки импрессионистов несомненно	1	1
730	себе не отыскивается	1	1
731	социальным футляром личности	1	1
732	и чувства а	1	1
733	правило неадекватны их	1	1
734	центральное событие рассказа	1	1
735	будто даже говорила	1	1
736	уединенное сознание углубляется	1	1
737	объектом авторской и	1	1
738	я напротив всякий	1	1
739	исчерпанность персонажа инерцией	1	1
740	в относительно раннем	1	1
741	на неодетых женщин	1	1
742	понятия смежные но	1	1
743	характера среди любых	1	1
744	хора говорили субъектов	1	1
745	в предыдущей главе	3	1
746	характерны но лишены	1	1
747	с головной болью	1	1
748	характер беликова не	1	1
749	ней в других	1	1
750	своему искусно сохраните	1	1
751	гостиничного номера вместе	1	1
752	чернильница своего рода	1	1
753	представленные читателю раздельно	1	1
754	выразить это на	1	1
755	как универсальному так	1	1
756	самоопределения пытаясь постичь	1	1
757	себе но и	1	1
758	антоша чехонте не	1	1
759	составляет духовное содержание	1	1
760	духовностью матери и	1	1
761	ему становится внятной	1	1
762	в ялте жаловалась	1	1
763	егорова казенная тарабарщина	1	1
764	приехавшего в город	1	1
765	ни у кого	1	1
766	на свой тихий	1	1
767	совершенно иной собственно	1	1
768	мы знакомимся с	1	1
769	внимания к чужому	1	1
770	обусловленности поведения которая	1	1
771	я ослабляет его	1	1
772	в качестве рождественского	1	1
773	и личность не	1	1
774	спора рассказчика-художника с	1	1
775	есть своя анекдотичность	1	1
776	ему не скучно	1	1
777	свою художественную задачу	1	1
778	не впадая в	1	1
779	мысли молча плачущей	1	1
780	в строю о	1	1
781	футляром личности в	1	1
782	побуждая задуматься о	1	1
783	рассказа в них	1	1
784	и это вполне	1	1
785	объект новое лицо	1	1
786	найден подлинный смысл	1	1
787	время выступает эскизом	1	1
788	факты осуществились заставляют	1	1
789	друга как очень	1	1
790	узнаем что громадные	1	1
791	волчаниновых упоенно живет	1	1
792	всей первой половины	1	1
793	и так или	1	1
794	старшая из сестер	1	1
795	она есть на	1	1
796	подумал он и	1	1
797	за голову седину	1	1
798	в жизни учителя	1	1
799	переживания излагаются интроспективно	1	1
800	в личности увиденной	1	1
801	женщиной которую всякий	1	1
802	только субъективно только	1	1
803	этого как раз	1	1
804	седину которой только	1	1
805	пугливо огляделся не	1	1
806	вероятно навсегда социальная	1	1
807	жизнь была такою	1	1
808	необходимо отнестись к	1	1
809	со своими кипарисами	1	1
810	он вовсе не	1	1
811	тычет во все	1	1
812	в себе момент	2	1
813	оленьки сменяется другим	1	1
814	в том числе	1	1
815	обмен словами а	1	1
816	отнюдь не внесоциально	1	1
817	интереса обособлен пока	1	1
818	течение всей жизни	1	1
819	характер ее результат	1	1
820	умел воспользоваться так	1	1
821	односторонней серьезности было	1	1
822	комнате в кресле	1	1
823	она обладает определенной	1	1
824	всего его ролевую	1	1
825	и теперь я	1	1
826	с аверинцева характер	1	1
827	любовь ему становится	1	1
828	от другой личности	1	1
829	номера вместе с	1	1
830	деревни а визит	1	1
831	письма появляется несовместимый	1	1
832	детали у чехова	1	1
833	не скучно а	1	1
834	воспитанных на реализме	1	1
835	подчеркнута фразой повествователя	1	1
836	никаких мыслей в	1	1
837	то а не	1	1
838	дремала ли ночью	1	1
839	чувствовал глубокое сострадание	1	1
840	как к представителю	1	1
841	все эти не	1	1
842	гостиничном номере гурова	1	1
843	она приобретает немалый	1	1
844	в своей человечности	1	1
845	влюбленности в начале	1	1
846	позиция лиды уязвима	1	1
847	несчастное детство тоскливую	1	1
848	таков в частности	1	1
849	совет егора заглянуть	1	1
850	художником хотя и	1	1
851	определяло его характер	1	1
852	поздравлении о самом	1	1
853	характером но личностным	1	1
854	в последнем разговоре	1	1
855	глухонемое слово не	1	1
856	оставляя после себя	1	1
857	таком чтении письма	1	1
858	в нем пейзажиста	1	1
859	причина этого как	1	1
860	человеке прежде всего	1	1
861	при муже речь	1	1
862	умения скрывать их	1	1
863	пожеланием здоровья на	1	1
864	слушает или не	1	1
865	между людьми оставляя	1	1
866	кругозоров закрытых друг	1	1
867	контекст что выкинуть	1	1
868	гуров в ответ	1	1
869	достаточно сильна поскольку	1	1
870	т п не	1	1
871	кругозора ибо живой	1	1
872	слово этой искуснейшей	1	1
873	девушки можно не	1	1
874	хотелось быть искренним	1	1
875	главы она приобретает	1	1
876	любили друг друга	1	1
877	не срастаясь с	1	1
878	герои такого анекдота	1	1
879	характеры священны для	1	1
880	говорили что на	1	1
881	этих полярностей чтобы	1	1
882	и среди мыслей	1	1
883	сосредоточенное нравственное усилие	1	1
884	персонажей иначе как	1	1
885	чехов акцентирует этот	1	1
886	то испытывает чувство	1	1
887	побуждает взглянуть на	1	1
888	все двери палкой	1	1
889	внутренние жесты самоактуализации	1	1
890	многом ошибаемся но	1	1
891	непонятный набор чуждых	1	1
892	делать то хочется	1	1
893	частности бездеятельность исключает	1	1
894	мере и анекдот	1	1
895	к той или	1	1
896	в гостиничном номере	1	1
897	своя анекдотичность оказывается	1	1
898	этот литературный термин?	1	1
899	бы не было	1	1
900	остается непрочитанным однако	1	1
901	олеандром молодежь только	1	1
902	момент назойливой повторяемостью	1	1
903	нее была такая	1	1
904	по преимуществу ложное	1	1
905	необязательность этих деталей	1	1
906	ту чистую поэтическую	1	1
907	повествователя завершающего разговор	1	1
908	представить себе перенесенным	1	1
909	правота в споре	1	1
910	обратимся в этой	1	1
911	кладбище он первый	1	1
912	плачет она или	1	1
913	между тем не	1	1
914	максимальное укрупнение плана	1	1
915	земской деятельницы как	1	1
916	и личного в	1	1
917	есть враг иноземный	1	1
918	гурова приехавшего в	1	1
919	за нею бежал	2	1
920	забором серым длинным	1	1
921	литературный термин? нет	1	1
922	нетерпимого к ней	1	1
923	оставляя их открытыми	1	1
924	друг от друга	2	1
925	для притчи общечеловеческом	1	1
926	то что изображает	1	1
927	не запоминает ответы	1	1
928	на противоположном безумие	1	1
929	человечества и быть	1	1
930	один из серых	1	1
931	тревожно билось сердце	1	1
932	полемически соотнесенную с	1	1
933	определенности личность внутренняя	1	1
934	характер есть личность	1	1
935	в ялте гуров	1	1
936	жизни вместо того	1	1
937	наступала ночь шла	1	1
938	личностную самоактуализацию как	1	1
939	координату чеховского антииерархического	1	1
940	повторы и переклички	1	1
941	из песни их	1	1
942	деревья белые-белые ребятки	1	1
943	могло бы быть	1	1
944	улицах вихрем носилась	1	1
945	своего старшенького целуя	1	1
946	она безучастно на	1	1
947	наиболее зрелых рассказов	1	1
948	священны для него	1	1
949	не случай по	1	1
950	характер чеховского персонажа	1	1
951	то что человек	1	1
952	сопряжена с совершенно	1	1
953	во все двери	1	1
954	детерминизма обстоятельств не	1	1
955	общения главным объектом	1	1
956	по набережной прошла	1	1
957	других на противоположном	1	1
958	литературный тип под	1	1
959	и в двух	1	1
960	слабую шею красивые	1	1
961	разным голосам встреча	1	1
962	отметим что максимальное	1	1
963	создать ощущение достоверности	1	1
964	враг есть бахус	1	1
965	любви испытываемого художником	1	1
966	не несет в	1	1
967	[...] а потом	1	1
968	всякий может презирать	1	1
969	всерьез к социально-ролевым	1	1
970	внешних обстоятельств жизни	1	1
971	человеческое я ослабляет	1	1
972	их любовь изменила	1	1
973	чехова настолько впаяны	1	1
974	тип в том	1	1
975	и головой запылившаяся	1	1
976	но совершенно глухое	1	1
977	это опять-таки готовое	1	1
978	описания героев в	1	1
979	что громадные неуклюжие	1	1
980	[...] то что	1	1
981	м мейлаха не	1	1
982	чьи симпатии оказались	1	1
983	двум продиктованным ранее	1	1
984	главным образом благодаря	1	1
985	деле текст отправляемого	1	1
986	а голова отбита	1	1
987	переживания героя внутренние	1	1
988	блондинка в берете	1	1
989	горькую мысль накануне	1	1
