N	2gram	Propp_Isto	slovoVRo
231	в чужом	1	5
232	характерно что	1	5
233	оно может	2	5
234	и по	4	5
235	для этого	3	5
236	до сих	11	4
237	по существу	7	4
238	оно и	2	4
239	оно было	1	4
240	обстоит дело	4	4
241	в большей	1	4
242	в некоторых	4	4
243	в другой	4	4
244	те же	1	4
245	его но	3	4
246	не столько	1	4
247	в виду	2	4
248	для всех	2	4
249	если бы	8	4
250	в точном	1	4
251	отношения к	2	4
252	его на	1	4
253	что он	32	4
254	от его	2	4
255	ли он	3	4
256	так же	18	4
257	как только	1	4
258	на первый	2	4
259	к тому	6	4
260	друг с	4	4
261	дело не	8	4
262	того чтобы	3	4
263	лежат в	1	4
264	в другом	6	4
265	тогда когда	2	4
266	и уже	1	4
267	именно на	2	4
268	от других	1	4
269	и во	1	4
270	с этими	1	4
271	материал в	3	4
272	он может	2	4
273	однако в	2	4
274	связано с	2	4
275	но это	8	4
276	в системе	2	4
277	его как	2	4
278	из них	5	4
279	того что	6	4
280	он должен	3	4
281	лишь тогда	1	4
282	что оно	1	4
283	вокруг него	1	4
284	одной из	6	4
285	быть только	1	4
286	как раз	2	4
287	что и	9	4
288	они в	1	4
289	чем он	1	4
290	в виде	2	4
291	а на	1	4
292	в которой	2	4
293	даже на	2	4
294	здесь как	1	4
295	и как	3	4
296	же как	7	4
297	так в	7	4
298	в себя	2	4
299	с другом	3	4
300	сих пор	12	4
301	именно как	1	4
302	с образом	2	4
303	может иметь	2	4
304	но как	2	4
305	характер и	1	4
306	эти слова	3	4
307	в частности	3	4
308	одним словом	4	4
309	при всем	1	4
310	на образ	2	4
311	и о	1	4
312	в понимании	1	4
313	всех сторон	4	4
314	образом в	2	4
315	не всегда	9	4
316	из этого	3	4
317	очень трудно	1	4
318	и исторические	1	4
319	и ее	3	4
320	мы видели	4	4
321	он пользуется	1	3
322	и другие	7	3
323	связи и	3	3
324	его с	1	3
325	ним и	1	3
326	в разных	2	3
327	от нас	1	3
328	действует в	1	3
329	не исчерпывается	1	3
330	в форме	3	3
331	и то	3	3
332	нас в	2	3
333	в связи	7	3
334	борьбы с	2	3
335	и они	5	3
336	в более	2	3
337	стороне от	1	3
338	в первом	1	3
339	тем что	7	3
340	или на	7	3
341	в одно	1	3
342	от этого	2	3
343	действительности в	1	3
344	со всех	4	3
345	было бы	11	3
346	и социальной	3	3
347	связана с	7	3
348	как это	6	3
349	которых мы	1	3
350	всем этим	1	3
351	не должны	1	3
352	или иных	1	3
353	в этой	9	3
354	за ней	1	3
355	целый ряд	1	3
356	как оно	3	3
357	отметить что	1	3
358	формах и	1	3
359	в эту	3	3
360	если мы	4	3
361	такая же	1	3
362	на него	7	3
363	входят в	1	3
364	но эта	1	3
365	мы говорили	1	3
366	этого слова	1	3
367	до известной	1	3
368	при каких	1	3
369	только с	4	3
370	на котором	5	3
371	как если	1	3
372	слова может	1	3
373	они были	1	3
374	еще на	1	3
375	которого он	1	3
376	ни с	1	3
377	не исчерпывает	1	3
378	должно быть	2	3
379	на том	1	3
380	такого рода	1	3
381	материала и	2	3
382	здесь уже	1	3
383	не знаем	3	3
384	них и	1	3
385	чем в	2	3
386	его от	1	3
387	входить в	1	3
388	именно здесь	1	3
389	дело в	3	3
390	тому что	1	3
391	с одним	4	3
392	в стороне	4	3
393	эта форма	1	3
394	не есть	2	3
395	а иногда	2	3
396	зрения не	1	3
397	если она	1	3
398	между собой	4	3
399	в свете	4	3
400	нисколько не	3	3
401	это было	2	3
402	но уже	3	3
403	и это	2	3
404	быть очень	1	3
405	не все	5	3
406	без другого	2	3
407	в такой	2	3
408	потому что	12	3
409	и тем	2	3
410	из этих	2	3
411	но она	2	3
412	и вне	1	3
413	в нее	2	3
414	на всю	1	3
415	в иных	1	3
416	не выходит	2	3
417	дальнейшего развития	1	3
418	к этому	2	3
419	такой же	2	3
420	тех или	1	3
421	нуждается в	1	3
422	или иного	1	3
423	ведь и	1	3
424	себе как	1	3
425	того или	1	3
426	одно без	1	3
427	др а	1	2
428	с которыми	1	2
429	утверждать что	3	2
430	оно все	1	2
431	можно говорить	2	2
432	та же	1	2
433	за ним	1	2
434	от необходимости	1	2
435	и связанные	1	2
436	как с	1	2
437	которая в	1	2
438	и вся	1	2
439	был бы	4	2
440	и кроме	1	2
441	учителя и	2	2
442	из всех	2	2
443	различны и	1	2
444	они уже	1	2
445	социальная жизнь	1	2
446	тем как	1	2
447	связанное с	1	2
448	правда и	2	2
449	требует от	1	2
450	как он	5	2
451	для них	1	2
452	формах в	1	2
453	от этих	2	2
454	и внешне	1	2
455	и которые	1	2
456	выделена в	1	2
457	связь с	8	2
458	основные типы	1	2
459	особого рода	1	2
460	значение это	1	2
461	и одновременно	1	2
462	и она	4	2
463	с такими	2	2
464	с ней	2	2
465	на данном	1	2
466	не обязательно	1	2
467	жизнь в	1	2
468	в особый	1	2
469	но по	3	2
470	миров в	1	2
471	то время	3	2
472	в жизни	2	2
473	эти явления	1	2
474	как о	2	2
475	а именно	5	2
476	этим в	2	2
477	дело идет	1	2
478	на себе	1	2
479	приводит к	3	2
480	и герой	3	2
481	образы в	1	2
482	есть на	2	2
483	да и	3	2
484	очень велика	1	2
485	из которого	1	2
486	не пытается	1	2
487	различные формы	2	2
488	но мы	2	2
489	себя от	1	2
490	всем его	1	2
491	по своему	1	2
492	остается неизменной	1	2
493	и могут	1	2
494	разных языках	1	2
495	но их	2	2
496	это и	1	2
497	ни к	3	2
498	героя или	1	2
499	то что	17	2
500	в котором	5	2
501	он был	3	2
502	мы увидим	17	2
503	то и	2	2
504	в течение	1	2
505	только как	1	2
506	в двух	1	2
507	них как	1	2
508	из его	1	2
509	к своей	1	2
510	время в	2	2
511	иногда даже	1	2
512	когда она	3	2
513	но они	6	2
514	вступает в	2	2
515	на пути	2	2
516	нет никакой	1	2
517	вводится в	1	2
518	ее с	1	2
519	совершенно не	1	2
520	при анализе	1	2
521	самого начала	4	2
522	эти типы	1	2
523	точке зрения	1	2
524	несмотря на	1	2
525	в прошлом	2	2
526	в средние	1	2
527	к ним	4	2
528	от которого	1	2
529	она может	1	2
530	нем он	1	2
531	и у	1	2
532	в основу	2	2
533	в образе	3	2
534	в нашем	1	2
535	во всей	2	2
536	есть только	3	2
537	момент в	1	2
538	здесь эта	1	2
539	у них	2	2
540	не из	1	2
541	не просто	5	2
542	чем это	5	2
543	в ее	2	2
544	иногда в	1	2
545	быта и	1	2
546	чтобы понять	3	2
547	на них	2	2
548	не знают	5	2
549	одного из	1	2
550	слова для	1	2
551	только не	1	2
552	мы видим	16	2
553	в прямом	1	2
554	не можем	4	2
555	с материалом	3	2
556	указать на	1	2
557	того как	6	2
558	к себе	2	2
559	что уже	1	2
560	ни было	2	2
561	подчеркнуть что	2	2
562	образ в	1	2
563	тем не	7	2
564	и за	1	2
565	в герое	1	2
566	из своих	1	2
567	что для	1	2
568	на самом	3	2
569	у нас	1	2
570	слова а	1	2
571	и есть	5	2
572	и другими	1	2
573	в таких	4	2
574	этого рода	1	2
575	этого не	6	2
576	или иначе	1	2
577	наших дней	2	2
578	из важнейших	1	2
579	что она	10	2
580	которые как	1	2
581	и эта	1	2
582	что не	2	2
583	при изучении	1	2
584	где нет	2	2
585	дано в	1	2
586	не остается	1	2
587	свои специфические	1	2
588	в какой	4	2
589	между ними	2	2
590	то в	1	2
591	время как	3	2
592	их от	1	2
593	лежит на	1	2
594	себя как	1	2
595	и дурак	1	2
596	в области	2	2
597	при таком	2	2
598	и со	2	2
599	и оно	2	2
600	войти в	2	2
601	значение как	1	2
602	в сторону	1	2
603	об этом	11	2
604	при его	1	2
605	что как	1	2
606	что они	13	2
607	это очень	1	2
608	ему не	1	2
609	однако не	2	2
610	для анализа	1	2
611	могли бы	3	2
612	материалом для	1	2
613	мы можем	7	2
614	и эти	4	2
615	а с	4	2
616	хотя он	2	2
617	возникает из	2	2
618	с самого	4	2
619	а просто	1	2
620	средние века	1	2
621	очень часто	7	2
622	это как	1	2
623	и затем	1	2
624	могут служить	1	2
625	в самых	1	2
626	к материалу	2	2
627	как уже	2	2
628	не видят	4	2
629	и между	3	2
630	так что	9	2
631	других случаях	2	2
632	ничего нового	1	2
633	и та	1	2
634	и что	14	2
635	не могла	2	2
636	можно было	8	2
637	иметь в	2	2
638	в начале	3	2
639	или его	1	2
640	и жизни	1	2
641	в историческом	1	2
642	по своей	2	2
643	этих случаях	11	2
644	к которой	2	2
645	это может	2	2
646	и определить	1	2
647	или иное	1	2
648	он еще	1	2
649	значение и	2	2
650	могло быть	1	2
651	только о	2	2
652	ни одной	2	2
653	он их	1	2
654	к ней	3	2
655	явление в	1	2
656	первом случае	1	2
657	главным образом	2	2
658	необходимо еще	2	2
659	бы его	2	2
660	и глубокое	1	2
661	друг другу	1	2
662	не входят	1	2
663	ответственность за	1	2
664	материала в	1	2
665	сам в	1	2
666	не значит	1	2
667	них не	2	2
668	столь же	2	2
669	бы быть	4	2
670	героя но	1	2
671	на то	6	2
672	время он	1	2
673	которые были	1	2
674	и только	4	2
675	как одна	1	2
676	независимо от	1	2
677	чаще всего	1	2
678	в один	1	2
679	есть не	2	2
680	на ту	1	2
681	этом очень	1	1
682	с которой	2	1
683	к сожалению	3	1
684	ведет к	2	1
685	не мешает	1	1
686	является в	1	1
687	из возможных	1	1
688	над ними	2	1
689	однако с	1	1
690	всего в	2	1
691	его нельзя	1	1
692	но проблема	1	1
693	в конце	1	1
694	почва для	1	1
695	все случаи	1	1
696	живого и	1	1
697	бы то	2	1
698	себе представить	1	1
699	его голос	1	1
700	рассказ о	1	1
701	исходя из	1	1
702	которые здесь	1	1
703	к этой	5	1
704	если он	1	1
705	из комнаты	1	1
706	которые он	1	1
707	и становятся	2	1
708	оно стоит	1	1
709	совпадают с	1	1
710	важно для	1	1
711	он как	1	1
712	так оно	3	1
713	как один	2	1
714	слова эти	1	1
715	будет грубой	1	1
716	и должно	3	1
717	она всегда	2	1
718	точное и	1	1
719	с миром	1	1
720	ряд явлений	1	1
721	и дает	2	1
722	его за	1	1
723	них но	1	1
724	освободиться от	1	1
725	и прочно	1	1
726	одинаково и	1	1
727	он видит	3	1
728	или нет	1	1
729	о чем	1	1
730	данного сюжета	1	1
731	и установкам	1	1
732	никак не	1	1
733	речи эта	1	1
734	но тем	1	1
735	какой бы	1	1
736	говорит о	2	1
737	формы мышления	1	1
738	смерть и	3	1
739	из которых	3	1
740	в комнату	1	1
741	в меньшей	2	1
742	и говорить	1	1
743	дон-кихота очень	1	1
744	общения с	1	1
745	миф в	1	1
746	здесь с	1	1
747	самом же	1	1
748	одно из	2	1
749	и об	1	1
750	правда в	1	1
751	социальной жизни	4	1
752	подходит к	1	1
753	бесспорно и	1	1
754	с фольклором	1	1
755	этом направлении	1	1
756	уже нет	1	1
757	именно эти	1	1
758	сводится к	1	1
759	но чтобы	1	1
760	с собой	2	1
761	но что	2	1
762	никаких новых	1	1
763	там в	1	1
764	так очень	1	1
765	вопрос об	1	1
766	должен был	6	1
767	и приобретает	1	1
768	от их	1	1
769	часто не	1	1
770	но некоторые	1	1
771	в настоящем	1	1
772	не скажешь	4	1
773	и одной	2	1
774	и он	4	1
775	так или	1	1
776	можно дать	1	1
777	сами по	1	1
778	он имеет	2	1
779	о социальном	1	1
780	и еще	1	1
781	все здесь	1	1
782	оказывается в	1	1
783	же приходится	1	1
784	некоторые другие	1	1
785	и этот	1	1
786	равно как	1	1
787	все дело	1	1
788	так называемый	2	1
789	задачи поэтому	1	1
790	автор говорит	1	1
791	в некотором	2	1
792	весь этот	1	1
793	др другая	1	1
794	сложный и	1	1
795	и иначе	1	1
796	если они	1	1
797	затем следует	1	1
798	стремятся к	1	1
799	с целым	1	1
800	оно всегда	1	1
801	также не	2	1
802	велика в	1	1
803	что по	1	1
804	до xix	1	1
805	и так	3	1
806	состоит из	1	1
807	прошлого в	1	1
808	живого человека	1	1
809	в которых	2	1
810	что действие	1	1
811	иногда происходит	1	1
812	только для	3	1
813	можем здесь	1	1
814	бы не	1	1
815	о котором	1	1
816	там и	3	1
817	вследствие этого	2	1
818	гораздо труднее	1	1
819	с большей	1	1
820	со стороны	3	1
821	в это	2	1
822	речь идет	1	1
823	всей своей	1	1
824	совсем как	1	1
825	связанного с	1	1
826	через которую	2	1
827	материала для	1	1
828	очень разнообразны	5	1
829	смерти в	1	1
830	науки в	1	1
831	из области	1	1
832	такая точка	1	1
833	действительности а	1	1
834	только единичные	1	1
835	дело со	1	1
836	всякого рода	3	1
837	в рассмотрение	1	1
838	они так	1	1
839	влечет за	2	1
840	каждый из	1	1
841	того оно	1	1
842	нет ничего	2	1
843	с какой	1	1
844	то он	2	1
845	при наличии	1	1
846	на этой	2	1
847	не существует	2	1
848	шире и	1	1
849	никаких других	1	1
850	книге о	1	1
851	стоят на	1	1
852	к художественной	1	1
853	форм этого	1	1
854	в действительности	2	1
855	что мы	9	1
856	с изучением	2	1
857	видим что	13	1
858	в очень	4	1
859	совершенно иной	1	1
860	не имеют	1	1
861	раз и	3	1
862	жанры на	1	1
863	как одно	1	1
864	глава ii	1	1
865	случаев в	1	1
866	представления о	8	1
867	исследования и	1	1
868	что самое	1	1
869	один только	2	1
870	всего этого	1	1
871	и если	4	1
872	подчинены и	1	1
873	на друга	1	1
874	часто в	1	1
875	связанную с	1	1
876	погружается в	1	1
877	он часто	1	1
878	это только	1	1
879	он к	1	1
880	быть не	2	1
881	формы его	2	1
882	до его	1	1
883	где не	1	1
884	а может	2	1
885	герой с	1	1
886	которыми он	1	1
887	в этот	1	1
888	века это	1	1
889	это ее	1	1
890	поэтому мы	1	1
891	в середине	3	1
892	принципиально иначе	1	1
893	наталкивается на	2	1
894	из своего	2	1
895	героя а	1	1
896	отправился на	1	1
897	увидим что	8	1
898	целым рядом	1	1
899	и два	1	1
900	две линии	1	1
901	здесь о	1	1
902	за собой	3	1
903	и ему	1	1
904	также в	2	1
905	образом может	1	1
906	на основании	1	1
907	конкретной социальной	1	1
908	тому или	1	1
909	всяком сюжете	1	1
910	превращается в	4	1
911	времени и	1	1
912	для своей	1	1
913	язык а	1	1
914	форм этой	1	1
915	переход из	1	1
916	его по	2	1
917	у наиболее	1	1
918	а только	3	1
919	можно ли	1	1
920	друга и	1	1
921	а путем	1	1
922	ничего нет	1	1
923	свой материал	2	1
924	за тридевять	2	1
925	знает что	1	1
926	в чистом	2	1
927	очень многих	3	1
928	художественного произведения	1	1
929	всего что	1	1
930	которого еще	1	1
931	с конкретными	1	1
932	книгу и	1	1
933	друг на	1	1
934	при их	1	1
935	дворец и	1	1
936	имеем в	4	1
937	описать все	1	1
938	дней и	1	1
939	знает такого	1	1
940	среди них	1	1
941	ним но	1	1
942	в народную	1	1
943	во-вторых и	1	1
944	на голое	1	1
945	сын и	2	1
946	в темницу	2	1
947	только одна	2	1
948	ее как	1	1
949	как правило	4	1
950	именно так	2	1
951	для изучения	6	1
952	находится в	6	1
953	стороны оно	1	1
954	имеют не	1	1
955	для которого	1	1
956	как понимать	1	1
957	а это	1	1
958	такие которые	1	1
959	на этот	2	1
960	это кажется	1	1
961	исходит из	3	1
962	а важно	1	1
963	а со	1	1
964	который в	2	1
965	этот совершался	1	1
966	можем сказать	1	1
967	то здесь	2	1
968	и внутренняя	1	1
969	и культурной	1	1
970	чтобы стать	1	1
971	в высокой	2	1
972	но если	4	1
973	пользуется этой	1	1
974	он сам	1	1
975	достаточно напомнить	1	1
976	и именно	2	1
977	этой роли	2	1
978	в противном	1	1
979	какой степени	1	1
980	иная точка	1	1
981	он живет	1	1
982	с силами	1	1
983	мы берем	1	1
984	с девушкой	1	1
985	и после	1	1
986	для этой	1	1
987	от степени	2	1
988	и строит	1	1
989	мы еще	4	1
990	в самой	1	1
991	ними в	1	1
992	пришлось бы	1	1
993	сделать это	3	1
994	тот же	3	1
995	мог бы	3	1
996	быть заменены	1	1
997	общие для	1	1
998	эту форму	1	1
999	этот материал	4	1
1000	гораздо более	1	1
1001	или иным	1	1
1002	формы к	1	1
1003	строится на	1	1
1004	этого и	1	1
1005	она имеет	1	1
1006	будет сделано	1	1
1007	попадает в	8	1
1008	видели что	5	1
1009	стоит на	2	1
1010	не зная	1	1
1011	и развивается	1	1
1012	но на	1	1
1013	том чтобы	2	1
1014	каких условиях	1	1
1015	социальной и	2	1
1016	нами не	1	1
1017	ссылаются на	1	1
1018	ничем не	2	1
1019	его об	1	1
1020	с какими	1	1
1021	все элементы	1	1
1022	а наоборот	1	1
1023	так она	1	1
1024	иной характер	1	1
1025	такое действие	1	1
1026	только по	2	1
1027	исторический материал	1	1
1028	здесь нет	2	1
1029	и всей	1	1
1030	и беспрестанно	1	1
1031	она знает	2	1
1032	о человеке	1	1
1033	ним необходимо	1	1
1034	тридевять земель	2	1
1035	зависит от	3	1
1036	в последней	1	1
1037	который может	1	1
1038	однако как	1	1
1039	поэтому в	2	1
1040	и вот	2	1
1041	их особенно	1	1
1042	она в	1	1
1043	иных случаях	1	1
1044	этого целого	1	1
1045	в состоянии	2	1
1046	мы читаем	1	1
1047	для всякого	1	1
1048	мы имеем	25	1
1049	конца в	1	1
1050	эпохи в	1	1
1051	своей социальной	1	1
1052	прийти к	1	1
1053	и оставили	1	1
1054	или с	1	1
1055	бы на	1	1
1056	и требования	1	1
1057	он и	3	1
1058	этот пример	1	1
1059	иногда очень	1	1
1060	что при	3	1
1061	приведет к	1	1
1062	своем пути	1	1
1063	не соответствует	3	1
1064	в формах	1	1
1065	приводят к	1	1
1066	и сквозь	1	1
1067	необходимо коснуться	1	1
1068	их они	1	1
1069	делать в	1	1
1070	понимание того	1	1
1071	где он	1	1
1072	то мы	6	1
1073	эти две	2	1
1074	на одной	1	1
1075	как миф	1	1
1076	же не	3	1
1077	в немецкой	4	1
1078	в русском	2	1
1079	можно рассматривать	1	1
1080	и смысл	1	1
1081	глава i	1	1
1082	есть еще	3	1
1083	что момент	1	1
1084	непосредственно в	3	1
1085	в конечном	2	1
1086	но с	3	1
1087	все разновидности	1	1
1088	и притом	1	1
1089	века и	2	1
1090	силу и	2	1
1091	своей книге	1	1
1092	иногда и	1	1
1093	степени их	1	1
1094	и некоторые	1	1
1095	из форм	1	1
1096	еще хуже	1	1
1097	что к	1	1
1098	как по	1	1
1099	таковы в	1	1
1100	за словом	1	1
1101	перед необходимостью	1	1
1102	как таковая	2	1
1103	и говорит	2	1
1104	к миру	1	1
1105	что под	1	1
1106	ему свое	1	1
1107	и социальные	1	1
1108	возраст в	1	1
1109	всегда есть	2	1
1110	с теми	1	1
1111	от эпической	1	1
1112	совершался в	1	1
1113	он непосредственно	1	1
1114	здесь возможны	1	1
1115	исходят из	1	1
1116	из уст	1	1
1117	развития как	2	1
1118	в маски	1	1
1119	он говорит	1	1
1120	затем к	1	1
1121	с той	2	1
1122	или же	1	1
1123	мы теперь	1	1
1124	подобно тому	3	1
1125	нас к	2	1
1126	другие более	1	1
1127	и прежде	1	1
1128	нам в	1	1
1129	этой цели	1	1
1130	поэтому его	1	1
1131	добродетели в	1	1
1132	говорят о	3	1
1133	здесь перед	1	1
1134	между прочим	3	1
1135	исходили из	2	1
1136	одном из	1	1
1137	не существенно	1	1
1138	стремление к	1	1
1139	в ту	2	1
1140	совершенно иное	1	1
1141	противном случае	1	1
1142	к концу	1	1
1143	с процессами	1	1
1144	необходимо иметь	1	1
1145	что делать	1	1
1146	один и	2	1
1147	и глубже	1	1
1148	должно было	4	1
1149	где уже	1	1
1150	и смертью	1	1
1151	бы мы	2	1
1152	или их	1	1
1153	явления уже	1	1
1154	героя из	2	1
1155	словом мы	1	1
1156	свет на	4	1
1157	мировоззрения но	1	1
1158	которые с	1	1
1159	здесь правда	1	1
1160	много и	1	1
1161	данной работы	1	1
1162	др но	1	1
1163	человек здесь	1	1
1164	и дети	1	1
1165	в уже	1	1
1166	грубой ошибкой	1	1
1167	на другом	1	1
1168	это так	6	1
1169	научных и	1	1
1170	вводит в	2	1
1171	говорит ты	2	1
1172	нужно несколько	1	1
1173	связаны с	1	1
1174	бы в	2	1
1175	что часто	1	1
1176	которых первоначально	1	1
1177	всех видов	1	1
1178	но этим	2	1
1179	но его	3	1
1180	они часто	2	1
1181	же деле	1	1
1182	это значение	2	1
1183	целиком во	1	1
1184	в самое	1	1
1185	том случае	1	1
1186	она или	2	1
1187	что такое	3	1
1188	их не	3	1
1189	и снова	1	1
1190	д если	2	1
1191	слов или	1	1
1192	др все	1	1
1193	таких случаях	4	1
1194	по которому	1	1
1195	бы так	2	1
1196	образе а	1	1
1197	оно в	2	1
1198	с несколькими	1	1
1199	такие же	1	1
1200	и вместо	1	1
1201	другие жанры	1	1
1202	материал на	1	1
1203	ко всем	1	1
1204	в наше	1	1
1205	образ и	1	1
1206	наконец если	1	1
1207	другими словами	8	1
1208	элемент в	1	1
1209	на новый	1	1
1210	здесь она	1	1
1211	именно потому	2	1
1212	сюжета и	1	1
1213	не дает	2	1
1214	очень близко	1	1
1215	в художественную	1	1
1216	для наших	2	1
1217	здесь только	1	1
1218	совсем не	1	1
1219	тому как	3	1
1220	но всегда	1	1
1221	с легкостью	1	1
1222	мы всегда	1	1
1223	чем дальше	1	1
1224	таково значение	1	1
1225	стоит и	1	1
1226	таких образов	1	1
1227	взглянуть на	1	1
1228	с живыми	1	1
1229	нам важно	3	1
1230	мы должны	17	1
1231	когда этот	1	1
1232	отношении они	1	1
1233	лежащую в	1	1
1234	материала так	1	1
1235	когда он	9	1
1236	здесь на	2	1
1237	функций его	1	1
1238	в известных	1	1
1239	должны быть	4	1
1240	но даже	1	1
1241	в изучении	1	1
1242	есть и	2	1
1243	тех же	1	1
1244	у героя	1	1
1245	в материале	1	1
1246	и тот	3	1
1247	и делают	1	1
1248	что образ	2	1
1249	неотделим от	1	1
1250	зрения так	2	1
1251	еще в	2	1
1252	даже не	2	1
1253	до появления	1	1
1254	как явление	2	1
1255	тем самым	2	1
1256	в деталях	1	1
1257	из видов	3	1
1258	проникнуть в	3	1
1259	силы силы	1	1
1260	говорили что	3	1
1261	у нее	4	1
1262	на смерть	4	1
1263	очень мало	2	1
1264	должны были	9	1
1265	наших целей	2	1
1266	быть именно	1	1
1267	то ни	2	1
1268	и всех	1	1
1269	тем или	1	1
1270	его там	1	1
1271	подвергаются как	1	1
1272	или наконец	1	1
1273	могла бы	3	1
1274	на это	3	1
1275	как из	1	1
1276	с большой	1	1
1277	в рамках	2	1
1278	или еще	1	1
1279	в отдельности	1	1
1280	иначе в	1	1
1281	как их	1	1
1282	вступают в	1	1
1283	него и	1	1
1284	пытается их	1	1
1285	с новым	1	1
1286	этих границ	1	1
1287	оно должно	1	1
1288	примеров из	1	1
1289	у этой	1	1
1290	след в	1	1
1291	но есть	3	1
1292	изучения и	1	1
1293	этот путь	1	1
1294	рассматривается как	1	1
1295	бы он	1	1
1296	дальше и	1	1
1297	говорит вот	1	1
1298	до наших	2	1
1299	все явления	1	1
1300	путь на	1	1
1301	происходит в	3	1
1302	как таковое	1	1
1303	же мы	1	1
1304	же слова	1	1
1305	что возможно	1	1
1306	на который	1	1
1307	людей как	1	1
1308	все более	1	1
1309	в эти	1	1
1310	себе еще	1	1
