N	3gram	Vygotskiy_	Myslijsy
116	в применении к	1	3
117	и связанное с	1	3
118	то же в	1	3
119	потому что оно	2	3
120	хотя бы и	2	3
121	этого слова и	1	3
122	том виде в	1	3
123	язык есть средство	1	3
124	виде в каком	1	3
125	так или иначе	1	3
126	том что он	1	3
127	ничего общего с	2	3
128	к одной и	2	3
129	если бы мы	2	3
130	и том же	2	3
131	и тем самым	3	3
132	во многих случаях	1	3
133	над всеми остальными	1	3
134	в связи с	8	3
135	бы то ни	1	3
136	одном и том	2	3
137	но так как	2	3
138	на каждом шагу	4	3
139	которые не могут	1	3
140	между звуком и	1	3
141	того же корня	1	3
142	заключается в том	18	3
143	того что мы	2	3
144	столь же мало	2	3
145	именно то что	1	3
146	когда мы говорим	1	3
147	так как оно	2	3
148	из того что	3	3
149	того же предмета	1	3
150	можно было бы	8	3
151	которые могут быть	1	3
152	бы они ни	1	3
153	в других языках	1	3
154	могли бы быть	1	3
155	в переносном смысле	1	3
156	в таком виде	1	3
157	этой точки зрения	4	3
158	мы увидим что	1	3
159	в высокой степени	1	2
160	которых мы не	2	2
161	во многих других	1	2
162	о которой мы	1	2
163	том что это	1	2
164	не могло бы	1	2
165	о том как	1	2
166	в одном слове	1	2
167	и тогда когда	1	2
168	что оно не	1	2
169	в приведенном выше	1	2
170	мы говорим о	1	2
171	и во всех	1	2
172	вне связи с	1	2
173	приведенном выше примере	1	2
174	могло бы быть	1	2
175	как и язык	1	2
176	и во многих	1	2
177	друг на друга	3	2
178	этого слова в	1	2
179	тогда когда мы	1	2
180	что как бы	2	2
181	мы должны будем	1	2
182	из них не	1	2
183	можем представить себе	1	2
184	средство понимать самого	1	2
185	же и в	1	2
186	имеет дело с	2	2
187	в образовании новых	1	2
188	состоит в том	4	2
189	но все же	1	2
190	только то что	1	2
191	то ни было	1	2
192	это значит что	6	2
193	в целом и	2	2
194	в буквальном смысле	1	2
195	имея в виду	1	2
196	так же и	1	2
197	так как в	2	2
198	же самое что	1	2
199	можем сказать что	1	2
200	что так как	1	2
201	того что она	1	2
202	силу того что	2	2
203	друг к другу	1	2
204	мы видели выше	1	2
205	случае если бы	1	2
206	в силу того	2	2
207	то же слово	3	2
208	разница только в	1	2
209	того что они	3	2
210	здесь как и	1	2
211	и в отношении	3	2
212	в свое время	2	2
213	не потому что	1	2
214	не только к	1	2
215	к тому чтобы	1	2
216	того и другого	2	2
217	но столь же	1	2
218	в своем развитии	3	2
219	во внимание что	2	2
220	в силу которого	1	2
221	к которым мы	1	2
222	при этом не	1	2
223	иначе как в	1	2
224	нечто такое что	1	2
225	при известных условиях	1	2
226	таким же образом	2	2
227	понимать самого себя	1	2
228	в одном пункте	1	2
229	можно сравнить с	1	2
230	и та же	1	2
231	так же как	9	2
232	и между тем	1	2
233	невозможно без слова	1	2
234	тот же что	1	2
235	к которому мы	1	2
236	выше мы видели	1	2
237	как мы видели	4	2
238	они ни были	1	2
239	в разных языках	1	2
240	что все эти	1	2
241	всяком случае не	1	2
242	в связь с	1	2
243	одна и та	1	2
244	том случае если	2	2
245	и все остальные	2	2
246	том смысле как	1	2
247	и в истории	1	2
248	что в истории	1	2
249	мы могли бы	12	2
250	во всем этом	1	2
251	и не только	1	2
252	во-первых потому что	1	2
253	в различных языках	1	2
254	со стороны его	1	2
255	в нашей речи	1	1
256	и не заключает	1	1
257	есть средство понимать	1	1
258	то что нам	1	1
259	которое выражается в	1	1
260	никакого сомнения в	1	1
261	в самом деле	4	1
262	но все эти	1	1
263	даже в том	2	1
264	слова то же	1	1
265	только на раму	1	1
266	с тем мы	1	1
267	в понятии и	1	1
268	а не на	1	1
269	понимает самого себя	1	1
270	смотрят или куда	1	1
271	этим последним как	1	1
272	который служит для	1	1
273	еще дальше и	1	1
274	на том основании	1	1
275	ни было но	1	1
276	но всегда в	1	1
277	нам известно из	2	1
278	все это в	1	1
279	вслед за этим	1	1
280	не только потому	1	1
281	указывает на то	2	1
282	но независимо от	1	1
283	и находится в	1	1
284	полагает что если	1	1
285	в фонетическом отношении	1	1
286	на задний план	1	1
287	и по способу	2	1
288	не имеет еще	1	1
289	во всех этих	1	1
290	к тому как	1	1
291	свет и не	1	1
292	что и взрослый	1	1
293	остановиться на том	1	1
294	судить о том	1	1
295	что оно значит	1	1
296	по сравнению с	4	1
297	же что и	2	1
298	раму со стеклами	1	1
299	что при понимании	1	1
300	той же группе	1	1
301	со сказанным выше	1	1
302	один из них	1	1
303	все это взятое	1	1
304	бы мы могли	1	1
305	мы можем видеть	1	1
306	но все они	1	1
307	признак по которому	1	1
308	силу не только	1	1
309	с психологической стороны	2	1
310	что в нашем	1	1
311	есть необходимое условие	1	1
312	мы таким образом	1	1
313	от того как	2	1
314	отрицать что в	1	1
315	в известные группы	1	1
316	и связь между	2	1
317	в своей совокупности	1	1
318	вовсе не в	1	1
319	между словом и	3	1
320	на раму и	1	1
321	не в силу	1	1
322	ответить на этот	1	1
323	то в каком	1	1
324	в истории развития	7	1
325	перед нами еще	1	1
326	намека не только	1	1
327	в том числе	3	1
328	не могут иметь	1	1
329	он имеет дело	1	1
330	не отличается от	1	1
331	никогда не идет	1	1
332	нашего языка с	1	1
333	те же звуки	1	1
334	и как увидим	1	1
335	по отношению ко	1	1
336	или куда проходит	1	1
337	может быть так	1	1
338	в его состав	4	1
339	далеко не всегда	1	1
340	потому что она	1	1
341	в состоянии объяснить	1	1
342	художественное произведение и	1	1
343	но даже и	1	1
344	а не наоборот	1	1
345	как мы уже	3	1
346	важную роль в	1	1
347	заключаются в следующем	1	1
348	проходит свет и	1	1
349	кроме того что	1	1
350	мы знаем что	1	1
351	что слово не	1	1
352	таким образом это	1	1
353	как и у	1	1
354	не следует что	1	1
355	сказать что в	1	1
356	это взятое вместе	1	1
357	если бы это	1	1
358	хотим сказать что	1	1
359	даже взрослый человек	1	1
360	не отличаются от	1	1
361	мы можем сказать	1	1
362	она не может	1	1
363	что перед нами	3	1
364	что он в	1	1
365	легко заметить что	1	1
366	вовсе не встречается	1	1
367	куда проходит свет	1	1
368	не говорит нам	1	1
369	именно в силу	1	1
370	той и другой	2	1
371	о значении слова	1	1
372	все эти предметы	1	1
373	то положение что	1	1
374	целым рядом других	1	1
375	том числе и	3	1
376	и было бы	1	1
377	один из основных	1	1
378	один из этих	3	1
379	между этими двумя	1	1
380	между ними в	1	1
381	как и всякая	1	1
382	в каком их	1	1
383	и в нашем	1	1
384	в отличие от	8	1
385	и той степени	1	1
386	как одного из	1	1
387	может быть вызвана	1	1
388	на котором мы	1	1
389	видимой связи с	1	1
390	не только на	1	1
391	слов нашего языка	1	1
392	так как это	2	1
393	есть не что	1	1
394	не имеет ничего	1	1
395	как если бы	2	1
396	это показывает что	1	1
397	куда смотрят или	1	1
398	всякое новое слово	1	1
399	имеет место в	2	1
400	том что она	1	1
401	взаимного понимания как	1	1
402	одну и ту	1	1
403	на две неравные	1	1
404	самим по себе	1	1
405	его связи с	1	1
406	что они были	1	1
407	в образовании понятия	2	1
408	при этом как	1	1
409	от того же	2	1
410	что значение слова	1	1
411	оставляя в стороне	1	1
412	себе никакого намека	1	1
413	по этому поводу	4	1
414	на деле не	1	1
415	то увидим что	4	1
416	к вопросу о	1	1
417	все же не	2	1
418	что в первый	1	1
419	но и к	1	1
420	отношения между двумя	1	1
421	связь между звуком	1	1
422	да и не	1	1
423	отношении его к	1	1
424	мы думаем что	1	1
425	сказать что при	1	1
426	что на деле	1	1
427	собственном смысле этого	7	1
428	свойство именно то	1	1
429	не мог бы	3	1
430	от нее в	2	1
431	в процессе понимания	1	1
432	никоим образом не	1	1
433	не оставляет никакого	1	1
434	развитие не есть	1	1
435	слова и его	1	1
436	по себе мы	1	1
437	между ними не	1	1
438	другими словами мы	1	1
439	что с одной	1	1
440	как между ними	1	1
441	каждом шагу в	1	1
442	но едва ли	1	1
443	с нашей точки	2	1
444	в истории языка	1	1
445	с в этом	1	1
446	с тем же	1	1
447	и другое имеет	1	1
448	той связи которая	1	1
449	за то что	1	1
450	том основании что	1	1
451	и поэтому оно	1	1
452	значение слова или	2	1
453	с этим предметом	1	1
454	они могут быть	1	1
455	то куда смотрят	1	1
456	наиболее близким к	1	1
457	место между двумя	1	1
458	как в приведенном	1	1
459	на той ступени	1	1
460	никакого намека не	1	1
461	не в его	1	1
462	прежде всего следует	1	1
463	напоминает по своему	1	1
464	мы имеем возможность	1	1
465	что это значение	1	1
466	тем что слово	1	1
467	слово в процессе	1	1
468	в этом заключается	1	1
469	примеров того как	1	1
470	значение только в	1	1
471	что мы должны	1	1
472	а вместе с	1	1
473	друг с другом	10	1
474	распадаются на две	1	1
475	том что слово	1	1
476	словом окно мы	1	1
477	что на одной	1	1
478	и ту же	1	1
479	со всеми остальными	2	1
480	и вместе с	2	1
481	в наших глазах	1	1
482	ту же мысль	1	1
483	но они могут	1	1
484	потому что так	1	1
485	внешним и внутренним	1	1
486	время как в	1	1
487	оставляет никакого сомнения	1	1
488	таким образом получается	1	1
489	очевидно что не	1	1
490	тот же предмет	6	1
491	на наших глазах	1	1
492	может быть совершенно	1	1
493	эти последние являются	1	1
494	не будет иметь	1	1
495	бы если бы	1	1
496	на некоторое время	1	1
497	и не обнаруживает	1	1
498	жизни ребенка и	1	1
499	образования понятия и	2	1
500	между двумя другими	1	1
501	должны сказать что	2	1
502	признаков из ряда	1	1
503	же самое слово	2	1
504	которым оно связано	1	1
505	меняется вместе с	1	1
506	день и ночь	1	1
507	здесь мы имеем	2	1
508	не может ни	1	1
509	прямой зависимости от	1	1
510	даны в этом	1	1
511	к этим последним	1	1
512	и следовательно может	1	1
513	скажем ли мы	1	1
514	не имеет никакого	1	1
515	он может быть	1	1
516	но в разных	1	1
517	имеем дело не	1	1
518	вопрос об отношении	2	1
519	в процессе образования	7	1
520	однако в этой	1	1
521	и тем что	1	1
522	том что одно	1	1
523	так что все	1	1
524	относятся к одному	1	1
525	того как он	1	1
526	путь по которому	1	1
527	до какой степени	3	1
528	что мы имеем	1	1
529	этом смысле мы	1	1
530	так же связано	1	1
531	и здесь мы	1	1
532	на который оно	1	1
533	говорит нам о	1	1
534	скажем только что	1	1
535	они не имеют	1	1
536	им самим и	1	1
537	с которым оно	1	1
538	что известная часть	1	1
539	что оно есть	1	1
540	мы будем иметь	3	1
541	возьмем для примера	1	1
542	этом отношении не	1	1
543	так и на	1	1
544	было бы если	1	1
545	том что здесь	1	1
546	из других источников	1	1
547	таким образом как	1	1
548	восприятии и в	1	1
549	тогда когда это	1	1
550	с мы можем	1	1
551	что эти последние	2	1
552	от всех остальных	1	1
553	и находятся в	1	1
554	что здесь впервые	1	1
555	если судить по	1	1
556	другой стороны он	1	1
557	речь идет о	2	1
558	только по степени	1	1
559	между внешним и	1	1
560	слова таким образом	1	1
561	ясным тогда когда	1	1
562	предшествующим и последующим	1	1
563	понятно что в	1	1
564	способ мышления так	1	1
565	на его место	1	1
566	не заставляет нас	1	1
567	нельзя представить себе	2	1
568	выразить и иначе	1	1
569	убедиться в этом	1	1
570	значит то куда	1	1
571	в прямой зависимости	1	1
572	он не мог	1	1
573	оно значит то	1	1
574	самого начала все	1	1
575	мы не видим	1	1
576	же как и	6	1
577	не менее не	1	1
578	предполагает не только	1	1
579	и не могут	1	1
580	по своему строению	2	1
581	не в одном	1	1
582	для ребенка в	2	1
583	том что мы	1	1
584	это нисколько не	1	1
585	слова в собственном	1	1
586	так же мало	1	1
587	тогда когда он	1	1
588	и слово с	1	1
589	не доходит до	1	1
590	заключенное в нем	1	1
591	для нас уже	1	1
592	но главным образом	1	1
593	и все же	1	1
594	том что при	1	1
595	самый вопрос о	1	1
596	в процессе его	1	1
597	должно быть отнесено	2	1
598	и не могло	1	1
599	они указывают на	3	1
600	таких обстоятельствах при	1	1
601	сказать что и	1	1
602	имеет в виду	2	1
603	отношению ко всем	1	1
604	если это положение	1	1
605	но само по	1	1
606	в такой форме	1	1
607	что имеет место	1	1
608	то что они	3	1
609	точки зрения и	1	1
610	по тому же	1	1
611	с внутренней стороны	1	1
612	как уже сказано	7	1
613	связи между словом	1	1
614	на то к	1	1
615	с понятием но	1	1
616	уже и в	1	1
617	сказали бы что	1	1
618	как всякое новое	1	1
619	и связанные с	1	1
620	признаков но и	1	1
621	имеем дело с	1	1
622	то же название	1	1
623	в себе никакого	1	1
624	только в смысле	1	1
625	он был бы	1	1
626	известные группы и	1	1
