N	2gram	Propp_Isto	Stilisti
409	именно с	1	2
410	однако в	2	2
411	человек не	1	2
412	в которых	2	2
413	не будут	1	2
414	ведь и	1	2
415	друг друга	2	2
416	не из	1	2
417	таким же	1	2
418	подойти к	2	2
419	иное как	3	2
420	гораздо более	1	2
421	к нему	3	2
422	он пользуется	1	1
423	уже с	2	1
424	в особенности	3	1
425	к сожалению	3	1
426	что в	19	1
427	что возможно	1	1
428	которого он	1	1
429	как ненужные	1	1
430	поесть в	1	1
431	то в	1	1
432	не происходит	1	1
433	не мешает	1	1
434	дает нам	3	1
435	и другие	7	1
436	утверждать что	3	1
437	одних и	1	1
438	которую они	1	1
439	связи и	3	1
440	и будет	1	1
441	является в	1	1
442	его со	1	1
443	только не	1	1
444	ли или	1	1
445	нашем языке	1	1
446	в другой	4	1
447	каждому из	1	1
448	они сами	2	1
449	до сих	11	1
450	животными или	1	1
451	собой и	1	1
452	можно говорить	2	1
453	которым он	1	1
454	в прямом	1	1
455	явлениям а	1	1
456	ему в	3	1
457	нами не	1	1
458	говоря уже	1	1
459	одним словом	4	1
460	сама собой	1	1
461	же и	3	1
462	как нам	2	1
463	можно сделать	1	1
464	с изменением	2	1
465	хлеб и	1	1
466	них в	1	1
467	было уже	1	1
468	здесь нет	2	1
469	на вопрос	4	1
470	происходит потому	1	1
471	также что	2	1
472	стоит перед	1	1
473	свидетельствует о	1	1
474	роль и	1	1
475	того как	6	1
476	в основном	4	1
477	из комнаты	1	1
478	который может	1	1
479	наиболее характерные	1	1
480	даже к	1	1
481	которые он	1	1
482	его с	1	1
483	которых мы	1	1
484	в ладоши	1	1
485	пока же	3	1
486	но еще	1	1
487	важно для	1	1
488	тогда когда	2	1
489	нам удалось	1	1
490	в состоянии	2	1
491	связан с	4	1
492	которые на	2	1
493	дело с	2	1
494	с миром	1	1
495	над природой	1	1
496	придает им	1	1
497	материала и	2	1
498	ряд явлений	1	1
499	и дает	2	1
500	даже в	5	1
501	была бы	2	1
502	только этот	1	1
503	из всех	2	1
504	на вопросе	1	1
505	всякого рода	3	1
506	уже знаем	3	1
507	бы на	1	1
508	на одно	1	1
509	тогда он	1	1
510	приходится делать	1	1
511	содержит в	1	1
512	чтобы стать	1	1
513	этот момент	3	1
514	людей но	1	1
515	с областью	1	1
516	тем как	1	1
517	связанное с	1	1
518	как говорит	1	1
519	с некоторым	1	1
520	никак не	1	1
521	как раз	2	1
522	тем не	7	1
523	народов у	1	1
524	такое же	1	1
525	могла бы	3	1
526	о нем	5	1
527	до наших	2	1
528	или техники	1	1
529	не как	3	1
530	ее в	7	1
531	а затем	4	1
532	искать в	1	1
533	одно явление	1	1
534	о которой	1	1
535	на лице	1	1
536	чтобы выразить	1	1
537	поэтому в	2	1
538	совсем так	1	1
539	исследования мы	1	1
540	будет сказано	2	1
541	всего мы	1	1
542	его но	3	1
543	своего лица	1	1
544	остановиться на	1	1
545	это будет	1	1
546	с нашей	1	1
547	сторона которая	1	1
548	одно из	2	1
549	тот момент	3	1
550	ни в	2	1
551	в результате	2	1
552	с исторической	1	1
553	одно мгновение	1	1
554	но этого	1	1
555	они будут	1	1
556	к верному	1	1
557	борьбы с	2	1
558	от этих	2	1
559	обстановка в	1	1
560	другой стороны	7	1
561	понимать те	1	1
562	там и	3	1
563	этих предметов	1	1
564	слова а	1	1
565	по ходу	2	1
566	нет никакого	1	1
567	и эти	4	1
568	по мере	4	1
569	существуют какие-то	1	1
570	себе не	2	1
571	предположить что	2	1
572	как можно	2	1
573	необходимо для	1	1
574	у него	5	1
575	же эти	2	1
576	не могут	3	1
577	в более	2	1
578	и смысл	1	1
579	что самые	1	1
580	в виде	2	1
581	дома в	1	1
582	однако не	2	1
583	непосредственно в	3	1
584	должен был	6	1
585	говорит он	1	1
586	указания на	1	1
587	в конечном	2	1
588	всего сказанного	2	1
589	должны помнить	1	1
590	за ним	1	1
591	в таких	4	1
592	этом отрывке	1	1
593	этих мотивов	1	1
594	является и	1	1
595	в сущности	2	1
596	это всегда	1	1
597	более или	5	1
598	к какому-нибудь	1	1
599	или не	1	1
600	с изучением	2	1
601	иногда и	1	1
602	и одновременно	1	1
603	степени их	1	1
604	мы начнем	1	1
605	мы живем	1	1
606	как видно	1	1
607	относится и	2	1
608	каждое движение	1	1
609	из приведенных	1	1
610	наших дней	2	1
611	дерево и	2	1
612	или от	1	1
613	этом не	1	1
614	сказал что	3	1
615	так называемый	2	1
616	будто бы	4	1
617	он попытался	1	1
618	одним из	2	1
619	теперь мы	1	1
620	мысль о	2	1
621	соответствует его	1	1
622	это еще	1	1
623	точнее и	1	1
624	сам собой	1	1
625	же как	7	1
626	что связь	1	1
627	по существу	7	1
628	на себя	2	1
629	с теми	1	1
630	образом мы	3	1
631	тела и	1	1
632	слагается из	2	1
633	именно в	5	1
634	или на	7	1
635	добродетели и	1	1
636	и хорошо	1	1
637	и прочные	1	1
638	мы это	1	1
639	голосом и	1	1
640	при которой	2	1
641	в таком	1	1
642	иначе как	1	1
643	например в	7	1
644	так много	1	1
645	понимать как	1	1
646	его мы	1	1
647	происходит и	1	1
648	с одним	4	1
649	не остается	1	1
650	и данный	1	1
651	одна сторона	2	1
652	ладоши и	1	1
653	с целым	1	1
654	с которой	2	1
655	из тех	1	1
656	характер и	1	1
657	или у	1	1
658	с той	2	1
659	к таким	2	1
660	я не	5	1
661	такое обращение	1	1
662	что нельзя	2	1
663	и вновь	2	1
664	первое что	1	1
665	с ними	2	1
666	не хватает	1	1
667	эта форма	1	1
668	и именно	2	1
669	эти две	2	1
670	большинстве случаев	4	1
671	эту точку	2	1
672	они были	1	1
673	этих явлений	1	1
674	является не	2	1
675	одном из	1	1
676	в одно	1	1
677	общественных отношений	1	1
678	другом месте	2	1
679	мира и	1	1
680	этим самым	1	1
681	это происходит	3	1
682	по себе	4	1
683	как вся	1	1
684	этой стадии	2	1
685	от этого	2	1
686	форме а	1	1
687	весь ход	2	1
688	этого вопроса	3	1
689	может не	1	1
690	со своей	1	1
691	это краткое	1	1
692	в иной	9	1
693	о котором	1	1
694	приблизительно так	1	1
695	теряет свой	1	1
696	по необходимости	1	1
697	и оно	2	1
698	в себя	2	1
699	лежит в	2	1
700	но уже	3	1
701	из которого	1	1
702	целым рядом	1	1
703	со стороны	3	1
704	или их	1	1
705	в тридесятом	1	1
706	знает что	1	1
707	в сторону	1	1
708	всей своей	1	1
709	нет в	2	1
710	путь к	2	1
711	их нельзя	2	1
712	или менее	5	1
713	так например	7	1
714	могло бы	1	1
715	о добродетели	1	1
716	процесс не	1	1
717	это так	6	1
718	в одной	3	1
719	вопросе о	1	1
720	руки и	3	1
721	чтобы его	1	1
722	которые были	1	1
723	не войти	1	1
724	дело со	1	1
725	необходимо не	1	1
726	зрения не	1	1
727	нас есть	1	1
728	вопрос поставленный	1	1
729	и начали	1	1
730	отношений которые	1	1
731	этот мотив	3	1
732	слова для	1	1
733	держать себя	1	1
734	еще один	3	1
735	но оно	4	1
736	все они	1	1
737	действия которые	2	1
738	и стала	1	1
739	в русской	7	1
740	в большинстве	4	1
741	возникновение и	1	1
742	действительности в	1	1
743	еще до	2	1
744	не менее	7	1
745	даже еще	1	1
746	здесь как	1	1
747	это и	1	1
748	и та	1	1
749	к нашему	1	1
750	к какому	1	1
751	может иметь	2	1
752	на природу	2	1
753	материалом для	1	1
754	одна из	4	1
755	представления но	1	1
756	выступает в	1	1
757	от взглядов	1	1
758	это конечно	3	1
759	герой получает	1	1
760	цели не	1	1
761	бы к	1	1
762	истории не	1	1
763	который является	1	1
764	за развитием	1	1
765	и ушел	3	1
766	в действительности	2	1
767	и понимает	1	1
768	что этот	5	1
769	это сделать	1	1
770	на этом	3	1
771	в исторической	7	1
772	которую мы	1	1
773	в поле	2	1
774	ясно и	2	1
775	совершенно иной	1	1
776	тех же	1	1
777	причем они	1	1
778	которой он	1	1
779	не имеют	1	1
780	сейчас не	1	1
781	раз и	3	1
782	жизни что	1	1
783	в действиях	1	1
784	нельзя было	1	1
785	он станет	1	1
786	видели в	1	1
787	будет видно	1	1
788	уже раньше	1	1
789	это как	1	1
790	такой случай	1	1
791	указать на	1	1
792	друга но	1	1
793	которое уже	1	1
794	это чрезвычайно	1	1
795	в руки	4	1
796	внутренняя жизнь	1	1
797	она не	6	1
798	в течение	1	1
799	представления о	8	1
800	в противоположность	1	1
801	это нам	1	1
802	именно потому	2	1
803	только как	1	1
804	и если	4	1
805	ему и	1	1
806	происходило с	1	1
807	нет но	1	1
808	и становятся	2	1
809	здесь только	1	1
810	только мы	1	1
811	в другом	6	1
812	тому как	3	1
813	в каких	3	1
814	социальная функция	2	1
815	это только	1	1
816	должны поставить	1	1
817	с какой	1	1
818	тот жанр	1	1
819	с новым	1	1
820	возможно мы	1	1
821	первое испытание	1	1
822	так что	9	1
823	дело не	8	1
824	с нашим	1	1
825	во время	5	1
826	всякое явление	1	1
827	эту связь	3	1
828	к своей	1	1
829	когда он	9	1
830	уже только	1	1
831	его нельзя	1	1
832	к тем	1	1
833	и вся	1	1
834	огромное количество	1	1
835	должны быть	4	1
836	но они	6	1
837	говорить о	1	1
838	что эта	3	1
839	этого как	1	1
840	за собой	3	1
841	он взял	1	1
842	правда и	2	1
843	и что	14	1
844	не будем	7	1
845	как он	5	1
846	не могла	2	1
847	приходит к	2	1
848	есть продукт	1	1
849	так чтобы	3	1
850	оказывается что	1	1
851	есть такие	1	1
852	почти всегда	1	1
853	вслед за	7	1
854	иметь в	2	1
855	вопросом о	2	1
856	или его	1	1
857	знают это	1	1
858	уже как	1	1
859	основные элементы	1	1
860	он в	5	1
861	тому или	1	1
862	превращается в	4	1
863	ссылками на	1	1
864	даже не	2	1
865	если его	1	1
866	же на	1	1
867	за неимением	1	1
868	ничто не	1	1
869	только то	1	1
870	на своего	1	1
871	друга и	1	1
872	в истории	2	1
873	но вместе	1	1
874	как по	1	1
875	при помощи	2	1
876	значения этого	2	1
877	к которой	2	1
878	при анализе	1	1
879	говорили что	3	1
880	отметить что	1	1
881	природы но	1	1
882	чем он	1	1
883	обладает но	1	1
884	и часто	4	1
885	или иному	1	1
886	собственно говоря	1	1
887	уже у	2	1
888	достаточно чтобы	1	1
889	всем этим	1	1
890	кого-нибудь из	1	1
891	в глаза	2	1
892	не слова	1	1
893	еще на	1	1
894	совершенно неожиданно	1	1
895	с другой	8	1
896	и разнообразных	1	1
897	имеем в	4	1
898	нем и	1	1
899	они отражают	1	1
900	испытание и	1	1
901	говорит о	2	1
902	нечто что	1	1
903	превратилась в	1	1
904	и сильнее	1	1
905	сейчас же	1	1
906	к ним	4	1
907	скажем что	1	1
908	вопрос в	2	1
909	вернемся теперь	1	1
910	без его	1	1
911	и вне	1	1
912	это позволяет	1	1
913	всегда или	2	1
914	иное явление	2	1
915	или если	1	1
916	одного из	1	1
917	и о	1	1
918	состоит из	1	1
919	указывают на	1	1
920	исторической действительностью	1	1
921	что для	1	1
922	экономического развития	1	1
923	его как	2	1
924	мог бы	3	1
925	наряду с	6	1
926	материала но	1	1
927	и во	1	1
928	но вернемся	1	1
929	сил которые	1	1
930	художественного произведения	1	1
931	ею и	1	1
932	по сравнению	1	1
933	это мы	1	1
934	не можем	4	1
935	возможно что	3	1
936	не совсем	5	1
937	на путь	1	1
938	без нее	1	1
939	именно так	2	1
940	в основу	2	1
941	за него	2	1
942	заключенной в	1	1
943	форме не	1	1
944	в высшей	1	1
945	случай чрезвычайно	1	1
946	в своем	5	1
947	этой действительности	1	1
948	не значит	1	1
949	стоит только	1	1
950	даже если	1	1
951	можно привести	3	1
952	лучше всего	2	1
953	мы сейчас	2	1
954	не трудно	1	1
955	и есть	5	1
956	же слова	1	1
957	входят в	1	1
958	во всей	2	1
959	образом в	2	1
960	столь же	2	1
961	все явления	1	1
962	но чем	1	1
963	в силу	7	1
964	он может	2	1
965	к пониманию	1	1
966	каждый день	1	1
967	особое внимание	2	1
968	раз навсегда	1	1
969	перед лицом	1	1
970	мы теперь	1	1
971	на предпосылках	1	1
972	с течением	1	1
973	все еще	3	1
974	как будто	7	1
975	на то	6	1
976	но если	4	1
977	брата и	1	1
978	отношения и	1	1
979	менее и	1	1
980	оно может	2	1
981	и по	4	1
982	какой степени	1	1
983	там где	5	1
984	переход в	1	1
985	в эти	1	1
986	увидим ниже	5	1
987	явление которое	2	1
988	это слишком	1	1
989	здесь в	4	1
990	он к	1	1
991	по отдельным	3	1
992	своем развитии	1	1
993	еще в	2	1
994	воздействия на	1	1
995	он будет	1	1
996	здесь же	2	1
997	со своими	1	1
998	и после	1	1
999	на весах	1	1
1000	является вопрос	1	1
1001	превратился в	1	1
1002	всех этих	4	1
1003	можно с	1	1
1004	если она	1	1
1005	наконец третья	1	1
1006	должны будем	4	1
1007	чтобы не	3	1
1008	о связи	2	1
1009	стоящих на	1	1
1010	в самой	1	1
1011	что при	3	1
1012	только о	2	1
1013	вне его	1	1
1014	с каким-то	1	1
1015	то о	1	1
1016	само по	2	1
1017	иногда в	1	1
1018	быта и	1	1
1019	так возникает	1	1
1020	это отнюдь	1	1
1021	не то	4	1
1022	поэтому мы	1	1
1023	на ту	1	1
1024	к правильному	1	1
1025	она является	1	1
1026	не найдем	1	1
1027	ключ к	5	1
1028	виду что	1	1
1029	совершается в	2	1
1030	должен будет	1	1
1031	этот материал	4	1
1032	течением времени	1	1
1033	в подобных	1	1
1034	с возникновением	1	1
1035	высшей степени	1	1
