N	2gram	Vygotskiy_	Mirosoze
941	и заимствования	1	1
942	точка зрения	8	1
943	зрения так	1	1
944	в учении	1	1
945	такие ответы	1	1
946	в современной	3	1
947	глубине и	1	1
948	сомневаться в	1	1
949	но так	1	1
950	этот вопрос	8	1
951	решение вопроса	2	1
952	миру и	1	1
953	вот в	1	1
954	над ним	1	1
955	говорили что	2	1
956	ведь в	1	1
957	и отличается	1	1
958	собой новый	1	1
959	не совпадает	2	1
960	этот период	4	1
961	хотели бы	1	1
962	другому в	1	1
963	но всегда	1	1
964	занимает центральное	1	1
965	с личным	1	1
966	бы установить	2	1
967	же самого	4	1
968	ставит вопрос	1	1
969	показать что	4	1
970	что для	2	1
971	главным образом	1	1
972	оно имеет	4	1
973	и др	1	1
974	это приводит	1	1
975	это делает	1	1
976	когда они	1	1
977	он даже	1	1
978	и почему	1	1
979	проходит через	1	1
980	в силу	14	1
981	же мы	2	1
982	есть все	1	1
983	третьего нет	1	1
984	место чем	1	1
985	из этого	3	1
986	себе без	1	1
987	которые были	1	1
988	ребенок знал	1	1
989	сказать о	1	1
990	показывает что	9	1
991	и толстой	1	1
992	происходит путем	1	1
993	независимо от	3	1
994	дать положительный	1	1
995	с ее	1	1
996	всех этих	1	1
997	можно с	1	1
998	не сказал	1	1
999	он его	1	1
1000	центральное место	1	1
1001	имеет свою	5	1
1002	ко всякому	1	1
1003	эту тему	1	1
1004	природу этого	1	1
1005	мысли он	2	1
1006	своего рода	1	1
1007	из опыта	1	1
1008	дать его	1	1
1009	относится ко	1	1
1010	решение в	1	1
1011	к единому	1	1
1012	за ним	1	1
1013	и навсегда	1	1
1014	если за	1	1
1015	самым существенным	1	1
1016	только те	1	1
1017	как с	5	1
1018	можно видеть	1	1
1019	к одной	1	1
1020	своего собственного	3	1
1021	идет путем	1	1
1022	и применяет	1	1
1023	переносится в	1	1
1024	от нас	1	1
1025	его ума	1	1
1026	и из	2	1
1027	высшую ступень	7	1
1028	никак не	6	1
1029	и этого	1	1
1030	в другой	1	1
1031	действует в	1	1
1032	знает и	1	1
1033	ответ на	3	1
1034	невозможно и	1	1
1035	с каждым	1	1
1036	закон и	2	1
1037	и делает	2	1
1038	вперед по	2	1
1039	не на	5	1
1040	их нужно	1	1
1041	себе отчета	1	1
1042	менее чем	1	1
1043	о природе	1	1
1044	особого рода	1	1
1045	вместо того	5	1
1046	есть проблема	1	1
1047	не более	1	1
1048	этом деле	1	1
1049	имел бы	2	1
1050	мы говорим	4	1
1051	заключается в	15	1
1052	с целью	1	1
1053	сложный и	2	1
1054	решение ее	1	1
1055	о несколько	1	1
1056	только одной	2	1
1057	к которым	2	1
1058	самый характер	1	1
1059	с ними	4	1
1060	возможности и	1	1
1061	выше самого	1	1
1062	в слове	1	1
1063	влияния на	4	1
1064	без которых	1	1
1065	всегда начинается	1	1
1066	закона не	1	1
1067	то оба	1	1
1068	зависимости от	3	1
1069	знает что	5	1
1070	на их	3	1
1071	всей своей	1	1
1072	ничего общего	6	1
1073	к созданию	1	1
1074	таких слов	1	1
1075	слова для	1	1
1076	который он	1	1
1077	должно раскрыться	1	1
1078	неспособности к	1	1
1079	попал в	1	1
1080	ни на	3	1
1081	моего сознания	1	1
1082	признать что	1	1
1083	не является	7	1
1084	уже из	2	1
1085	и состоит	1	1
1086	первая и	1	1
1087	вопрос можно	1	1
1088	него он	1	1
1089	вернемся к	1	1
1090	с психологической	2	1
1091	и заключается	2	1
1092	своей целью	1	1
1093	и социальной	1	1
1094	то и	2	1
1095	он еще	3	1
1096	раскрыться в	1	1
1097	самое существенное	1	1
1098	в новой	5	1
1099	остается только	2	1
1100	только тогда	5	1
1101	не могло	1	1
1102	совпадают с	1	1
1103	значение для	4	1
1104	в которую	1	1
1105	одна сторона	1	1
1106	этого как	1	1
1107	из сферы	1	1
1108	котором она	2	1
1109	и наиболее	2	1
1110	и наша	2	1
1111	вслед за	3	1
1112	на примере	5	1
1113	в решении	1	1
1114	внутреннюю природу	1	1
1115	всеми своими	1	1
1116	этого нужно	1	1
1117	может сделать	3	1
1118	что такая	1	1
1119	в совершенно	2	1
1120	тогда как	3	1
1121	в обоих	2	1
1122	ровно в	1	1
1123	еще большей	1	1
1124	как решение	1	1
1125	как например	1	1
1126	с признанием	2	1
1127	как будет	1	1
1128	прямой линии	1	1
1129	несмотря на	3	1
1130	он дает	1	1
1131	имеем в	1	1
1132	на которые	3	1
1133	известного рода	1	1
1134	процесса как	1	1
1135	в отличие	3	1
1136	котором до	1	1
1137	видим в	2	1
1138	ко всей	2	1
1139	тем же	1	1
1140	что совершается	1	1
1141	которому прибегает	1	1
1142	при котором	1	1
1143	которые уже	1	1
1144	одной из	5	1
1145	имеют своей	2	1
1146	он продолжает	1	1
1147	в сознании	5	1
1148	внешних условий	1	1
1149	путь этот	1	1
1150	до известной	1	1
1151	имеет и	1	1
1152	ума что	1	1
1153	и значит	1	1
1154	а вовсе	1	1
1155	его более	1	1
1156	материал и	1	1
1157	сознанием в	1	1
1158	с него	1	1
1159	не из	1	1
1160	к полному	2	1
1161	что-либо и	1	1
1162	движения и	1	1
1163	удалось сделать	1	1
1164	нее и	1	1
1165	точку зрения	1	1
1166	моментов в	4	1
1167	во внутреннем	2	1
1168	подойти к	1	1
1169	в период	1	1
1170	изменения в	1	1
1171	более глубокий	1	1
1172	им как	1	1
1173	связан с	1	1
1174	одних и	1	1
1175	в свое	2	1
1176	него чем	1	1
1177	что ему	2	1
1178	вызывает к	3	1
1179	значение в	3	1
1180	путь своего	1	1
1181	смысле что	1	1
1182	легко понять	1	1
1183	нас нет	1	1
1184	внешние условия	2	1
1185	пришли к	1	1
1186	на вопрос	7	1
1187	он выступает	1	1
1188	в первый	1	1
1189	вывод что	2	1
1190	для всякого	1	1
1191	мы имеем	4	1
1192	как сама	1	1
1193	этой мысли	1	1
1194	сложилась в	1	1
1195	а это	3	1
1196	такое же	2	1
1197	оказывается сильнее	1	1
1198	что только	3	1
1199	переносятся в	2	1
1200	то мы	1	1
1201	на которой	1	1
1202	в первую	4	1
1203	со словами	1	1
1204	этим именем	1	1
1205	мысли во	2	1
1206	чем он	5	1
1207	а все	1	1
1208	возможно только	2	1
1209	слово в	3	1
1210	слова а	1	1
1211	должно вести	1	1
1212	миром вещей	1	1
1213	ценность в	1	1
1214	мы находим	1	1
1215	в виде	3	1
1216	раз в	4	1
1217	к построению	1	1
1218	а на	1	1
1219	он конечно	1	1
1220	что ни	1	1
1221	бы для	1	1
1222	что является	2	1
1223	что совершенно	1	1
1224	на нее	2	1
1225	это еще	1	1
1226	по существу	5	1
1227	в ту	1	1
1228	им на	2	1
1229	системы и	1	1
1230	указывает на	3	1
1231	в сферу	2	1
1232	сама по	4	1
1233	с той	1	1
1234	обнаруживают в	1	1
1235	нас к	6	1
1236	и логической	2	1
1237	случаях когда	1	1
1238	но по	1	1
1239	силу этого	1	1
1240	это происходит	2	1
1241	наименьшего сопротивления	1	1
1242	на одном	2	1
1243	мышлении и	2	1
1244	она лежит	1	1
1245	в еще	1	1
1246	не заключается	1	1
1247	должно стать	1	1
1248	если сам	1	1
1249	приведут к	1	1
1250	его является	1	1
1251	были не	1	1
1252	с другом	10	1
1253	сталкивается с	1	1
1254	говорит об	2	1
1255	вовсе не	2	1
1256	это так	1	1
1257	в одной	2	1
1258	мысли в	5	1
1259	тем более	5	1
1260	вопросе о	3	1
1261	в меру	4	1
1262	мере в	5	1
1263	с первого	2	1
1264	чтобы сделать	2	1
1265	этих двух	4	1
1266	стоит и	1	1
1267	но этим	1	1
1268	не обладал	1	1
1269	и тех	1	1
1270	и психологической	1	1
1271	может иметь	3	1
1272	один путь	1	1
1273	и эти	2	1
1274	существенное в	1	1
1275	он говорит	3	1
1276	встречаемся с	1	1
1277	таинственный и	1	1
1278	эпоху в	1	1
1279	сознание как	1	1
1280	чистом виде	1	1
1281	человека все	1	1
1282	силе и	1	1
1283	в течение	1	1
1284	бы назвать	1	1
1285	главное и	2	1
1286	через которые	2	1
1287	по прямой	1	1
1288	может понять	1	1
1289	себе что	1	1
1290	во второй	4	1
1291	и может	4	1
1292	в частности	9	1
1293	момент когда	5	1
1294	не знаю	1	1
1295	правды которая	1	1
1296	другой поэтому	1	1
1297	тех же	1	1
1298	до этой	1	1
1299	ним как	1	1
1300	в трех	1	1
1301	факт что	1	1
1302	учения о	2	1
1303	на друга	2	1
1304	начала что	3	1
1305	стоит у	1	1
1306	приводит нас	3	1
1307	поэтому для	1	1
