N	2gram	Propp_Isto	Problemy
557	себе что	1	3
558	этого не	1	3
559	в руках	1	3
560	никому не	2	3
561	особенность его	1	3
562	или даже	1	3
563	так в	8	3
564	и могут	1	3
565	но уже	1	3
566	которой он	3	3
567	а он	6	3
568	но конечно	2	3
569	а к	1	3
570	тут и	1	3
571	сказать о	1	3
572	он говорит	1	3
573	а его	1	3
574	е в	2	3
575	из этих	5	3
576	а за	1	3
577	выйти за	2	3
578	не с	2	3
579	только у	1	3
580	только то	1	3
581	человека и	1	3
582	почти никогда	2	3
583	которые в	1	3
584	что на	6	3
585	в узком	1	3
586	же в	6	3
587	все еще	7	3
588	и эта	1	3
589	и другие	6	2
590	в центре	1	2
591	и очень	2	2
592	а ты	4	2
593	указывает на	6	2
594	со всем	1	2
595	которая в	2	2
596	из всех	1	2
597	его он	3	2
598	но тем	2	2
599	что дело	2	2
600	одному из	2	2
601	одно из	2	2
602	не столько	1	2
603	нами уже	1	2
604	из нее	1	2
605	этой форме	1	2
606	что весь	2	2
607	где они	2	2
608	взаимоотношение между	1	2
609	она является	1	2
610	к более	2	2
611	при том	1	2
612	он у	2	2
613	эти черты	2	2
614	меня в	1	2
615	в корне	1	2
616	его на	6	2
617	предмет и	1	2
618	а именно	8	2
619	не становятся	1	2
620	роль в	2	2
621	случайно и	1	2
622	ними а	1	2
623	из героев	1	2
624	могут оказаться	1	2
625	и иногда	1	2
626	во все	4	2
627	на языке	1	2
628	силы и	1	2
629	время от	2	2
630	и каждое	1	2
631	только как	1	2
632	не всегда	7	2
633	в этот	6	2
634	что вся	1	2
635	вид что	2	2
636	с помощью	1	2
637	когда она	1	2
638	что еще	2	2
639	всю жизнь	2	2
640	себе в	2	2
641	до того	1	2
642	свою очередь	1	2
643	перед ним	1	2
644	на ней	5	2
645	затем его	1	2
646	которой она	1	2
647	он так	1	2
648	с большим	5	2
649	такая же	1	2
650	быть в	1	2
651	эти вопросы	1	2
652	нигде не	1	2
653	материал в	1	2
654	бросает в	1	2
655	к этому	10	2
656	он живет	3	2
657	и становится	2	2
658	еще резче	1	2
659	нам важно	3	2
660	и весь	1	2
661	собой и	1	2
662	нельзя сказать	1	2
663	после того	5	2
664	я тебя	4	2
665	и функции	1	2
666	об одном	1	2
667	собой в	1	2
668	и заставляет	1	2
669	с одной	2	2
670	на том	3	2
671	есть у	2	2
672	так он	2	2
673	увидим дальше	1	2
674	а и	1	2
675	имеется и	1	2
676	ты не	3	2
677	в качестве	4	2
678	и других	1	2
679	или не	3	2
680	одного человека	1	2
681	из братьев	4	2
682	на одну	2	2
683	мы это	2	2
684	но иногда	1	2
685	и она	5	2
686	же как	8	2
687	одном из	3	2
688	и перед	1	2
689	не существенно	1	2
690	от этого	1	2
691	если я	3	2
692	больше всего	1	2
693	был не	1	2
694	достаточно чтобы	2	2
695	здесь и	2	2
696	что как	2	2
697	я его	1	2
698	и быть	1	2
699	для создания	1	2
700	ли это	2	2
701	они становятся	1	2
702	нет но	1	2
703	или же	2	2
704	оно и	1	2
705	и входит	1	2
706	никого не	3	2
707	мысль что	1	2
708	и является	1	2
709	не могла	3	2
710	почти всегда	2	2
711	также не	1	2
712	над ним	1	2
713	должны были	4	2
714	не раз	2	2
715	но есть	3	2
716	ведь ты	1	2
717	себе да	1	2
718	столь же	1	2
719	ней в	2	2
720	же мы	2	2
721	из этого	1	2
722	которые были	1	2
723	ты меня	4	2
724	вот он	1	2
725	отнюдь не	1	2
726	для чего	1	2
727	независимо от	3	2
728	не случайно	2	2
729	в особенности	3	2
730	к сожалению	1	2
731	от нее	1	2
732	социальной жизни	1	2
733	из возможных	1	2
734	и этот	2	2
735	они и	3	2
736	был очень	1	2
737	известно что	3	2
738	что герой	6	2
739	как один	1	2
740	и должно	1	2
741	человек с	1	2
742	это уже	3	2
743	эти отношения	1	2
744	тогда в	1	2
745	не исчерпывается	1	2
746	она знает	2	2
747	с тобой	2	2
748	для них	3	2
749	подходит к	1	2
750	и сердце	1	2
751	этой точки	1	2
752	от своего	3	2
753	иметь в	1	2
754	с ней	6	2
755	их и	4	2
756	показать что	1	2
757	она и	1	2
758	эти явления	1	2
759	и они	4	2
760	к его	1	2
761	не имеет	3	2
762	ему и	1	2
763	из которого	3	2
764	друг от	1	2
765	всей своей	1	2
766	своей жизни	1	2
767	на всю	1	2
768	сравнительно с	1	2
769	им из	1	2
770	в главе	2	2
771	она была	2	2
772	ясно и	1	2
773	со всех	1	2
774	и между	1	2
775	в свою	5	2
776	не знаю	9	2
777	по сравнению	2	2
778	героем и	2	2
779	с которой	1	2
780	его нельзя	1	2
781	не могло	1	2
782	и об	1	2
783	ее с	1	2
784	целый ряд	3	2
785	друга и	1	2
786	а во	1	2
787	вот этот	1	2
788	он дает	1	2
789	что здесь	8	2
790	и там	6	2
791	заметить что	2	2
792	она может	2	2
793	их с	2	2
794	в образе	2	2
795	за пределами	1	2
796	с нею	1	2
797	а уж	1	2
798	не видит	2	2
799	из него	3	2
800	найти в	1	2
801	в другое	1	2
802	уже с	3	2
803	слова я	1	2
804	такое же	4	2
805	ответ на	1	2
806	следующий за	1	2
807	то они	1	2
808	ничем не	2	2
809	это место	1	2
810	этой комнате	1	2
811	с начала	1	2
812	здесь есть	2	2
813	этот процесс	1	2
814	ее на	1	2
815	и сама	1	2
816	он бросает	3	2
817	случаев в	2	2
818	этой мысли	1	2
819	для всего	1	2
820	для нас	6	2
821	видеть в	3	2
822	что каждый	1	2
823	вне этой	1	2
824	и тут	1	2
825	материал для	1	2
826	от друга	1	2
827	образом в	2	2
828	от всех	1	2
829	героев или	1	2
830	случае не	1	2
831	бы быть	1	2
832	как она	2	2
833	е не	1	2
834	знал что	1	2
835	является не	1	2
836	их друг	1	2
837	для героя	1	2
838	должен быть	1	2
839	его же	1	2
840	не все	7	2
841	другом случае	3	2
842	ему не	1	2
843	отсюда же	1	2
844	этих двух	2	2
845	этого он	1	2
846	сюжета в	2	2
847	и тех	1	2
848	и хочет	1	2
849	искать в	1	2
850	чудо и	1	2
851	перед тем	1	2
852	и эти	5	2
853	хотя он	1	2
854	тогда я	2	2
855	по которому	1	2
856	остановимся только	1	2
857	во второй	2	2
858	но она	2	2
859	и обратно	1	2
860	не следует	2	2
861	здесь еще	1	2
862	можно найти	8	2
863	этих случаях	14	2
864	к которой	1	2
865	развивается в	1	2
866	как выражение	1	2
867	же самое	1	2
868	вступают в	4	2
869	в книге	1	2
870	к ней	4	2
871	и вне	1	2
872	из условий	1	2
873	тихо и	1	2
874	действительно не	1	2
875	даже из	1	2
876	но я	1	2
877	идет не	1	2
878	тех которые	1	2
879	же это	1	2
880	человек не	1	2
881	и совершенно	1	2
882	дело здесь	1	2
883	не к	1	2
884	понял что	1	1
885	было так	1	1
886	этот материал	3	1
887	был и	1	1
888	в три	2	1
889	слова при	1	1
890	для всех	1	1
891	приводящего к	1	1
892	случае в	2	1
893	раз к	1	1
894	чтобы дать	1	1
895	что почти	1	1
896	на эти	1	1
897	сам герой	1	1
898	в момент	1	1
899	знает не	2	1
900	роль и	1	1
901	которые не	1	1
902	которые здесь	2	1
903	к этой	2	1
904	теперь что	1	1
905	если вы	1	1
906	отношения не	2	1
907	комнатам и	1	1
908	это лишь	1	1
909	д но	1	1
910	все ясно	1	1
911	теснейшая связь	1	1
912	а у	2	1
913	эта новая	1	1
914	на своей	1	1
915	этот момент	1	1
916	который создал	1	1
917	она уже	2	1
918	эта же	1	1
919	в некоторых	9	1
920	жить и	1	1
921	высказанных здесь	1	1
922	что человек	1	1
923	нас в	1	1
924	как братья	2	1
925	самом же	1	1
926	и другими	1	1
927	случае он	1	1
928	связь между	2	1
929	которым пользуется	1	1
930	его тело	2	1
931	отражает в	1	1
932	ее во	1	1
933	в борьбе	1	1
934	же тенденция	1	1
935	стоит в	2	1
936	берет его	1	1
937	вступить в	3	1
938	двух людей	1	1
939	на которых	2	1
940	наиболее полное	1	1
941	от каждого	2	1
942	это те	1	1
943	в некотором	3	1
944	но по	4	1
945	форму и	1	1
946	или на	1	1
947	только момент	1	1
948	другую сторону	2	1
949	так это	1	1
950	показаться что	1	1
951	самому герою	1	1
952	я могу	1	1
953	уже нет	2	1
954	всего с	1	1
955	начинается с	3	1
956	на наиболее	1	1
957	что по	2	1
958	герой по	2	1
959	можно еще	1	1
960	отца а	1	1
961	эти исследования	1	1
962	но очень	1	1
963	на диван	1	1
964	другом месте	1	1
965	лица в	1	1
966	только для	1	1
967	возможных форм	1	1
968	это мой	1	1
969	себя не	1	1
970	быть разрешен	3	1
971	понято как	1	1
972	в огромном	1	1
973	он по	2	1
974	мы считаем	1	1
975	еще придется	1	1
976	свою собственную	1	1
977	не его	1	1
978	но мы	1	1
979	так например	3	1
980	и относится	1	1
981	не стало	1	1
982	свой смысл	1	1
983	всем его	1	1
984	в костюме	1	1
985	связано с	4	1
986	также что	2	1
987	надо еще	1	1
988	с обратным	1	1
989	в дальнейшем	8	1
990	типа может	1	1
991	приведем еще	1	1
992	и дело	1	1
993	отвечают на	1	1
994	так начинается	1	1
995	на этой	2	1
996	героя или	2	1
997	не существует	1	1
998	он важен	1	1
999	мы рассмотрим	6	1
1000	воедино как	1	1
1001	не могли	1	1
1002	для тебя	1	1
1003	или другим	1	1
1004	следовало бы	1	1
1005	время идет	1	1
1006	своими товарищами	1	1
1007	этом мы	1	1
1008	выходит из	1	1
1009	не должен	1	1
1010	словами к	1	1
1011	служить и	1	1
1012	в каких	1	1
1013	и другой	1	1
1014	во многих	2	1
1015	времени в	1	1
1016	это делали	1	1
1017	случайно он	1	1
1018	он получает	1	1
1019	во-вторых в	1	1
1020	н я	1	1
1021	герой может	1	1
1022	совершенно различных	1	1
1023	наконец как	1	1
1024	точно так	8	1
1025	приходит к	1	1
1026	для данного	1	1
1027	люди а	1	1
1028	этому мы	1	1
1029	говорит что	4	1
1030	это означало	2	1
1031	дать ответ	2	1
1032	я буду	2	1
1033	здесь имеет	1	1
1034	чтоб все	1	1
1035	его собственной	1	1
1036	и остается	1	1
1037	и дает	1	1
1038	некоторое время	4	1
1039	так то	1	1
1040	к ним	1	1
1041	что основная	1	1
1042	ней и	1	1
1043	они всегда	1	1
1044	имеется одно	2	1
1045	и указал	1	1
1046	они должны	1	1
1047	а сам	2	1
1048	она или	2	1
1049	к губам	1	1
1050	его функции	1	1
1051	под названием	1	1
1052	увидим в	1	1
1053	будем говорить	1	1
1054	ли она	1	1
1055	века но	1	1
1056	и вступает	1	1
1057	ответ этот	1	1
1058	исходит из	1	1
1059	который в	1	1
1060	что именно	1	1
1061	драматическое действие	1	1
1062	именно с	1	1
1063	первоначально это	1	1
1064	в особой	1	1
1065	по поводу	1	1
1066	материалов и	1	1
1067	здесь ничего	1	1
1068	тут же	4	1
1069	в европе	1	1
1070	ее всегда	1	1
1071	и стать	1	1
1072	но самый	1	1
1073	не просто	4	1
1074	этому я	1	1
1075	но там	1	1
1076	говорит следующее	1	1
1077	пределах данного	1	1
1078	в связь	2	1
1079	характерно что	1	1
1080	смысле как	1	1
1081	огромном большинстве	1	1
1082	действительно в	1	1
1083	образом на	2	1
1084	перед нею	1	1
1085	у его	2	1
1086	не происходит	2	1
1087	мне и	1	1
1088	надо понимать	1	1
1089	видели что	8	1
1090	и скажет	1	1
1091	и получает	1	1
1092	миром он	1	1
1093	и столь	1	1
1094	или гораздо	1	1
1095	от его	1	1
1096	землю и	2	1
1097	е что	1	1
1098	считать ее	1	1
1099	здесь могут	3	1
1100	не говорят	2	1
1101	один пример	1	1
1102	похожи на	1	1
1103	и всей	2	1
1104	такого рода	1	1
1105	все знают	1	1
1106	в состоянии	2	1
1107	на столе	2	1
1108	другое и	1	1
1109	то для	1	1
1110	из моментов	1	1
1111	выражение его	1	1
1112	довольно ясно	1	1
1113	живет здесь	1	1
1114	по мнению	1	1
1115	после этого	2	1
1116	и за	3	1
1117	и через	1	1
1118	глаза на	1	1
1119	но чаще	1	1
1120	чего герой	3	1
1121	не от	1	1
1122	главе но	1	1
1123	взять да	1	1
1124	только к	1	1
1125	бы только	1	1
1126	мне на	1	1
1127	говорит в	1	1
1128	ее от	1	1
1129	из приведенных	3	1
1130	не говорит	2	1
1131	а говорит	1	1
1132	и сел	1	1
1133	для историка	1	1
1134	этим и	1	1
1135	это мы	2	1
1136	или несколько	2	1
1137	мне в	1	1
1138	ничего и	1	1
1139	фигурирует и	1	1
1140	с водой	1	1
1141	чтобы заставить	2	1
1142	на тот	2	1
1143	он берет	1	1
1144	вопрос почему	1	1
1145	смысле и	1	1
1146	с одним	2	1
1147	в связи	5	1
1148	ясно что	2	1
1149	с отцом	1	1
1150	всего он	1	1
1151	основной функции	1	1
1152	здесь перед	1	1
1153	достигает вершины	1	1
1154	и вместе	1	1
1155	что никто	1	1
1156	их может	1	1
1157	данного типа	1	1
1158	и путем	1	1
1159	и герои	1	1
1160	уже давно	2	1
1161	считает ее	1	1
1162	должно было	2	1
1163	и героем	1	1
1164	воздействия на	1	1
1165	в другие	1	1
1166	человеческое сознание	1	1
1167	могло бы	2	1
1168	говорит ты	1	1
1169	мы проследим	1	1
1170	будет сказать	1	1
1171	таким является	3	1
1172	не при	1	1
1173	в русской	5	1
1174	кто ты?	1	1
1175	с образом	1	1
1176	но можно	1	1
1177	она это	1	1
1178	становится и	1	1
1179	я тебе	6	1
1180	говорилось о	1	1
1181	с матерью	2	1
1182	домой и	4	1
1183	к тебе	1	1
1184	за этими	1	1
1185	дана в	1	1
1186	он его	1	1
1187	бы она	2	1
1188	сюда же	2	1
1189	у них	1	1
1190	особенностей его	1	1
1191	связь и	2	1
1192	в работе	3	1
1193	чтобы он	3	1
1194	он находится	1	1
1195	где герой	1	1
1196	и приносит	1	1
1197	и тем	2	1
1198	как это	5	1
1199	не будет	1	1
1200	на нем	4	1
1201	героя плюс	1	1
1202	всей этой	1	1
1203	как непосредственно	1	1
1204	не были	1	1
1205	так далеко	1	1
1206	никто не	2	1
1207	хотя в	1	1
1208	дает в	1	1
1209	в тех	3	1
1210	и тот	3	1
1211	ни одна	1	1
1212	и хотя	1	1
1213	даже не	2	1
1214	и знает	1	1
1215	вопрос что	1	1
1216	чтобы их	1	1
1217	миру и	1	1
1218	в нее	2	1
1219	это может	1	1
1220	что бы	1	1
1221	он просит	2	1
1222	но тут	1	1
1223	когда мы	1	1
1224	ними в	1	1
1225	меняется и	1	1
1226	один вид	1	1
1227	можно бы	1	1
1228	могла бы	1	1
1229	того кто	1	1
1230	и несколько	1	1
1231	например не	1	1
1232	другое противоположное	1	1
1233	как дело	1	1
1234	герой у	1	1
1235	этим дело	1	1
1236	главным образом	3	1
1237	или о	1	1
1238	и каждый	1	1
1239	что есть	1	1
1240	приводят к	2	1
1241	но прежде	1	1
1242	в доме	14	1
1243	его отца	1	1
1244	женщиной и	1	1
1245	что только	1	1
1246	уже перед	1	1
1247	одной стороны	2	1
1248	который был	2	1
1249	это совершенно	1	1
1250	следы и	1	1
1251	случае это	1	1
1252	показывает нам	2	1
1253	уходит в	3	1
1254	бы я	1	1
1255	каждого из	1	1
1256	следует за	2	1
1257	лучше к	1	1
1258	дальше что	1	1
1259	пришел к	2	1
1260	ходил по	1	1
1261	говорить с	1	1
1262	и ничего	1	1
1263	других типов	1	1
1264	видим и	1	1
1265	эту задачу	1	1
1266	таков например	1	1
1267	и ту	1	1
1268	ведет к	2	1
1269	хорошо и	1	1
1270	так всегда	1	1
1271	трудно сказать	1	1
1272	в частности	6	1
1273	бывает и	1	1
1274	ходит по	1	1
1275	прямо говорит	1	1
1276	между героем	3	1
1277	его из	3	1
1278	его имя	1	1
1279	к одной	1	1
1280	объясняется не	1	1
1281	убедиться что	1	1
1282	видел и	1	1
1283	на дороге	3	1
1284	которые он	1	1
1285	в языке	1	1
1286	мире так	1	1
1287	живет в	8	1
1288	на ее	1	1
1289	я у	1	1
1290	и религиозных	1	1
1291	явление но	1	1
1292	образа и	1	1
1293	говорит и	2	1
1294	связь на	1	1
1295	и другим	1	1
1296	при выходе	1	1
1297	особенности этого	2	1
1298	он на	2	1
1299	действует в	1	1
1300	себе мужа	1	1
1301	она ему	1	1
1302	что никакой	1	1
1303	социального положения	1	1
1304	пор не	1	1
1305	так может	2	1
1306	к ложным	1	1
1307	и вновь	2	1
1308	за это	2	1
1309	власти и	1	1
1310	за что	1	1
1311	должен был	5	1
1312	и приобретает	1	1
1313	которому принадлежит	1	1
1314	так или	1	1
1315	где же	2	1
1316	и делают	1	1
1317	также может	1	1
1318	однако что	4	1
1319	е как	1	1
1320	целого но	1	1
1321	мир герой	1	1
1322	это положение	1	1
1323	взирает на	1	1
1324	заключается в	1	1
1325	вступает с	1	1
