N	2gram	Bakhtin_Fr	slovoVRo
355	что и	8	4
356	они в	1	4
357	чем он	1	4
358	в виде	1	4
359	в которой	1	4
360	здесь как	4	4
361	в атмосфере	12	4
362	это слово	1	4
363	и как	7	4
364	же как	4	4
365	можно прямо	1	4
366	так в	3	4
367	следовательно и	2	4
368	только и	1	4
369	в условиях	3	4
370	в себя	6	4
371	с другом	2	4
372	бытовых и	1	4
373	сих пор	3	4
374	уже сказали	3	4
375	глупости и	2	4
376	с образом	1	4
377	но как	1	4
378	первый план	3	4
379	в прямой	1	4
380	характер и	2	4
381	в частности	4	4
382	одно и	1	4
383	не были	1	4
384	из него	1	4
385	при всем	1	4
386	литературы и	3	4
387	и о	8	4
388	в понимании	1	4
389	вообще не	3	4
390	в лучшем	1	4
391	речи и	1	4
392	образом в	4	4
393	из этого	5	4
394	лучшем случае	1	4
395	и ее	2	4
396	мы видели	11	4
397	он пользуется	1	3
398	и другие	5	3
399	связи и	1	3
400	все что	3	3
401	в состав	1	3
402	и самое	1	3
403	еще раз	1	3
404	же слово	1	3
405	переходит в	3	3
406	его с	1	3
407	из существенных	1	3
408	говорит и	2	3
409	все формы	1	3
410	в разных	2	3
411	не приходится	1	3
412	не исчерпывается	1	3
413	в форме	2	3
414	и то	2	3
415	интерес к	1	3
416	нас в	4	3
417	в связи	5	3
418	нами в	2	3
419	и создает	1	3
420	исторического развития	1	3
421	и они	2	3
422	в более	1	3
423	в духе	4	3
424	стороне от	1	3
425	в первом	3	3
426	необходимо отметить	1	3
427	с таким	1	3
428	тем что	3	3
429	или на	2	3
430	в корне	2	3
431	притом в	2	3
432	в одно	2	3
433	жизни в	3	3
434	правда не	1	3
435	и внутренней	2	3
436	мир и	5	3
437	не его	1	3
438	этот процесс	3	3
439	от этого	2	3
440	было бы	5	3
441	почти все	6	3
442	связана с	5	3
443	как это	5	3
444	не должно	1	3
445	всем этим	1	3
446	и второй	1	3
447	но лишь	1	3
448	сознания в	1	3
449	из себя	1	3
450	не могло	3	3
451	в этой	13	3
452	людей и	1	3
453	и различные	1	3
454	целый ряд	2	3
455	и до	3	3
456	и те	1	3
457	как оно	1	3
458	отметить что	3	3
459	и вообще	3	3
460	пародии на	1	3
461	в эту	2	3
462	без всякого	1	3
463	если мы	3	3
464	на него	2	3
465	но эта	3	3
466	мы говорили	2	3
467	этого слова	1	3
468	до известной	4	3
469	при каких	1	3
470	только с	1	3
471	на котором	2	3
472	движения и	1	3
473	они были	2	3
474	которого он	1	3
475	в свое	1	3
476	форм и	5	3
477	выходит за	3	3
478	ни с	2	3
479	не исчерпывает	1	3
480	время и	2	3
481	на том	2	3
482	остаются в	1	3
483	быть тем	1	3
484	от всякой	1	3
485	и органически	1	3
486	эпох и	1	3
487	по ту	1	3
488	различия между	1	3
489	речь но	1	3
490	не была	1	3
491	чем в	1	3
492	именно здесь	1	3
493	и где	1	3
494	дело в	5	3
495	тому что	1	3
496	в стороне	1	3
497	и без	3	3
498	а иногда	1	3
499	на все	4	3
500	если она	1	3
501	в новом	3	3
502	в свете	3	3
503	нисколько не	4	3
504	здесь они	1	3
505	это было	4	3
506	но уже	1	3
507	и это	5	3
508	не все	2	3
509	не был	1	3
510	другом случае	1	3
511	как слово	1	3
512	смысл и	1	3
513	тем чем	1	3
514	к слову	1	3
515	романе не	2	3
516	и оценок	1	3
517	и почти	2	3
518	разной степени	1	3
519	на всех	2	3
520	потому что	8	3
521	во второй	3	3
522	из этих	4	3
523	на нем	2	3
524	в устах	1	3
525	но она	5	3
526	конечно в	4	3
527	тем и	1	3
528	у рабле	20	3
529	в нее	1	3
530	на всю	1	3
531	его так	2	3
532	очень велико	1	3
533	ту сторону	1	3
534	подход к	1	3
535	условия для	1	3
536	к этому	4	3
537	данном случае	4	3
538	такой же	5	3
539	и дурака	2	3
540	включает в	2	3
541	менее всего	4	3
542	нуждается в	3	3
543	к системе	1	3
544	ведь и	3	3
545	становится в	1	3
546	существенную роль	9	2
547	утверждать что	1	2
548	положения и	1	2
549	можно говорить	2	2
550	та же	2	2
551	разобранные нами	1	2
552	и связанные	2	2
553	уже говорили	7	2
554	исторических и	2	2
555	и свою	1	2
556	которая в	2	2
557	и вся	2	2
558	был бы	1	2
559	во власти	1	2
560	и существенных	1	2
561	особенно у	1	2
562	из всех	1	2
563	наличные в	1	2
564	они уже	1	2
565	тем как	2	2
566	связанное с	2	2
567	входит и	1	2
568	в маленьком	1	2
569	в последние	1	2
570	как он	3	2
571	для них	2	2
572	человеческого слова	1	2
573	пародию на	1	2
574	в едином	1	2
575	связанная с	3	2
576	связь с	3	2
577	его словесного	1	2
578	значение это	3	2
579	все то	6	2
580	романе есть	1	2
581	и одновременно	5	2
582	и она	3	2
583	с такими	1	2
584	ни о	2	2
585	такой образ	1	2
586	жизнь в	1	2
587	заключается в	1	2
588	почти полной	1	2
589	из самых	3	2
590	романе все	1	2
591	то время	4	2
592	в жизни	4	2
593	эти явления	2	2
594	и внутренне	2	2
595	внешней и	1	2
596	а именно	2	2
597	которые при	1	2
598	дело идет	3	2
599	приводит к	1	2
600	образы в	8	2
601	да и	2	2
602	на самой	1	2
603	очень велика	1	2
604	они как	1	2
605	при всех	1	2
606	слово от	1	2
607	различные формы	1	2
608	но мы	3	2
609	в язык	1	2
610	по своему	5	2
611	но их	2	2
612	освобождает от	2	2
613	перестает быть	3	2
614	это и	10	2
615	и глубоко	1	2
616	и отчасти	3	2
617	то что	9	2
618	за всеми	1	2
619	в котором	3	2
620	века в	3	2
621	его стиля	1	2
622	на языке	3	2
623	время это	1	2
624	в пределе	6	2
625	он был	8	2
626	мы увидим	1	2
627	во все	2	2
628	и литературы	1	2
629	в течение	3	2
630	о которых	1	2
631	в двух	1	2
632	из его	2	2
633	существенное значение	1	2
634	время в	1	2
635	самый этот	1	2
636	и т.п	31	2
637	в руках	1	2
638	своим языком	1	2
639	слова при	1	2
640	когда она	1	2
641	мы все	2	2
642	но они	6	2
643	случае не	1	2
644	маленьком масштабе	1	2
645	вводится в	1	2
646	ее с	1	2
647	рано или	1	2
648	мировой литературе	3	2
649	кажется нам	1	2
650	серьезности и	1	2
651	чем не	3	2
652	самого начала	3	2
653	это единство	1	2
654	но этот	5	2
655	несмотря на	3	2
656	и начинают	1	2
657	из одной	1	2
658	в средние	2	2
659	оно довлеет	1	2
660	к ним	2	2
661	человеком и	2	2
662	нет и	4	2
663	нем не	4	2
664	основное содержание	1	2
665	социальные и	1	2
666	и у	7	2
667	значение имеет	1	2
668	в основу	2	2
669	в образе	9	2
670	в нашем	3	2
671	это отношение	1	2
672	как от	1	2
673	для всего	3	2
674	основная особенность	1	2
675	что все	4	2
676	этих форм	3	2
677	во всей	1	2
678	его для	2	2
679	есть только	1	2
680	говорили и	1	2
681	момент в	2	2
682	во франции	6	2
683	а следовательно	1	2
684	у них	2	2
685	в мировой	3	2
686	не из	1	2
687	же он	1	2
688	они лишены	1	2
689	не просто	1	2
690	в ее	2	2
691	и становится	1	2
692	благодаря этой	1	2
693	чтобы понять	1	2
694	на них	2	2
695	смысле на	1	2
696	и возможности	3	2
697	образе и	1	2
698	и могли	1	2
699	жизни но	1	2
700	к началу	3	2
701	ближе к	1	2
702	мы видим	6	2
703	не можем	1	2
704	речевой жизни	1	2
705	гораздо сложнее	2	2
706	всю последующую	1	2
707	сплетаются в	1	2
708	на язык	1	2
709	и функции	1	2
710	того как	1	2
711	что уже	1	2
712	на роль	1	2
713	и правды	1	2
714	подчеркнуть что	5	2
715	образ в	1	2
716	тем не	1	2
717	все языки	1	2
718	как у	2	2
719	и за	2	2
720	есть в	5	2
721	довлеет себе	1	2
722	в герое	1	2
723	из своих	2	2
724	что для	1	2
725	на самом	8	2
726	у нас	3	2
727	и есть	5	2
728	и перерождения	1	2
729	и всякой	1	2
730	и другими	2	2
731	мировоззрения и	2	2
732	бы только	1	2
733	этого рода	3	2
734	оставаясь в	2	2
735	от всех	6	2
736	ее от	1	2
737	наших дней	1	2
738	из важнейших	2	2
739	и всякое	1	2
740	что она	4	2
741	тема о	1	2
742	и эта	2	2
743	что не	4	2
744	где нет	1	2
745	шута и	2	2
746	не остается	4	2
747	между ними	4	2
748	то в	3	2
749	и само	2	2
750	мира он	1	2
751	почти до	1	2
752	между человеком	2	2
753	в области	2	2
754	скрытой форме	1	2
755	и со	1	2
756	есть все	1	2
757	остановимся на	2	2
758	вокруг себя	1	2
759	и оно	1	2
760	моментов и	1	2
761	эта игра	1	2
762	всех высоких	1	2
763	значение как	2	2
764	себя до	1	2
765	в сторону	2	2
766	об этом	5	2
767	за его	2	2
768	что они	3	2
769	это очень	2	2
770	путем перевода	2	2
771	и свои	1	2
772	без всякой	1	2
773	выдержана в	1	2
774	даже там	1	2
775	высоких и	1	2
776	материалом для	1	2
777	это изображение	1	2
778	мы можем	5	2
779	а с	1	2
780	хотя он	2	2
781	как ни	1	2
782	вырождается в	1	2
783	вообще в	1	2
784	с самого	3	2
785	в своих	1	2
786	исторические силы	1	2
787	до нас	4	2
788	средние века	2	2
789	очень часто	4	2
790	это как	1	2
791	в самых	1	2
792	или поздно	1	2
793	и ни	3	2
794	и между	1	2
795	она во	1	2
796	так что	1	2
797	из древнейших	2	2
798	очень тесно	2	2
799	понимает и	1	2
800	слова но	2	2
801	и существенно	2	2
802	он также	1	2
803	своего времени	3	2
804	романа о	1	2
805	нужно сказать	4	2
806	языках и	1	2
807	и та	2	2
808	плана в	1	2
809	пор не	1	2
810	и что	3	2
811	в xvii	3	2
812	нового времени	6	2
813	можно было	5	2
814	в начале	2	2
815	и жизни	2	2
816	и способы	1	2
817	он еще	1	2
818	как известно	2	2
819	же задаче	2	2
820	значение и	3	2
821	могло быть	1	2
822	только о	2	2
823	и той	1	2
824	ни одной	1	2
825	xvii века	1	2
826	к ней	2	2
827	первом случае	3	2
828	определенных социальных	1	2
829	и особенно	1	2
830	образов но	5	2
831	друг другу	1	2
832	них не	1	2
833	действительно не	1	2
834	не исчерпываются	1	2
835	место в	3	2
836	значение получает	1	2
837	конечно совершенно	1	2
838	столь же	1	2
839	направленности на	1	2
840	на то	2	2
841	время он	1	2
842	которые были	2	2
843	мира в	1	2
844	и только	2	2
845	влияние и	1	2
846	независимо от	3	2
847	чаще всего	1	2
848	в один	2	2
849	основе их	1	2
850	есть не	1	2
851	и самый	3	2
852	видящая в	1	1
853	одном отношении	1	1
854	с которой	2	1
855	нем до	1	1
856	с полной	3	1
857	этом споре	1	1
858	на границах	2	1
859	неоднократно подчеркивали	1	1
860	а потому	2	1
861	во втором	3	1
862	же эпоху	1	1
863	они неразрывно	1	1
864	повторяем у	1	1
865	двусмысленно и	1	1
866	в душе	1	1
867	и последовательной	1	1
868	никогда и	1	1
869	разложение и	1	1
870	имеются элементы	1	1
871	форм которые	1	1
872	его нельзя	1	1
873	по всем	1	1
874	как таковой	1	1
875	и должны	1	1
876	в конце	12	1
877	со всем	2	1
878	в литературу	1	1
879	текст в	2	1
880	себе представить	1	1
881	если в	3	1
882	вовсе лишены	1	1
883	исходя из	1	1
884	его из	1	1
885	на анализе	1	1
886	в специальном	1	1
887	и откровенную	1	1
888	он только	1	1
889	важно для	1	1
890	он как	1	1
891	который стал	1	1
892	ровно ничего	2	1
893	как один	1	1
894	в кругу	1	1
895	иногда почти	1	1
896	эти особенности	2	1
897	является признаком	1	1
898	особенно важное	1	1
899	его содержание	1	1
900	образа и	2	1
901	с миром	10	1
902	момента в	2	1
903	но язык	1	1
904	очень важно	2	1
905	очень важна	2	1
906	и дает	1	1
907	и непосредственными	1	1
908	они также	1	1
909	существенный признак	1	1
910	особая концепция	1	1
911	мы неоднократно	1	1
912	эту игру	1	1
913	на иной	1	1
914	мы чувствуем	1	1
915	особенности этого	1	1
916	дан в	2	1
917	о чем	5	1
918	никак не	3	1
919	его он	1	1
920	мысли и	6	1
921	и относит	1	1
922	говорит о	1	1
923	заложенная в	1	1
924	смерть и	2	1
925	истории в	1	1
926	в меньшей	1	1
927	на таких	1	1
928	и говорить	1	1
929	все те	2	1
930	здесь с	2	1
931	все действие	1	1
932	самом же	4	1
933	одно из	2	1
934	правда в	3	1
935	момент до	1	1
936	беседе с	1	1
937	место занимает	1	1
938	продолжают сохранять	1	1
939	связью с	1	1
940	говорить что	1	1
941	без него	1	1
942	в живом	1	1
943	и такое	1	1
944	романа рядом	1	1
945	также могут	1	1
946	всей ее	1	1
947	увидим и	1	1
948	что слово	1	1
949	там в	1	1
950	переходят в	3	1
951	свою связь	1	1
952	должен был	1	1
953	от их	3	1
954	вводятся как	1	1
955	целого в	1	1
956	всею отчетливостью	1	1
957	как они	4	1
958	и он	4	1
959	и соответствующими	1	1
960	и крепкого	1	1
961	единая и	2	1
962	особой точки	1	1
963	но только	1	1
964	самых основных	1	1
965	и еще	1	1
966	не мертвый	1	1
967	своему существу	1	1
968	до этого	1	1
969	оказывается в	1	1
970	и силе	1	1
971	для постановки	1	1
972	своим особым	1	1
973	характера но	1	1
974	некоторые другие	1	1
975	и вовсе	3	1
976	моментов но	1	1
977	и этот	2	1
978	о мире	2	1
979	по их	1	1
980	мы говорим	1	1
981	иное слово	1	1
982	целом с	1	1
983	людей в	1	1
984	в мыслях	1	1
985	специальное значение	1	1
986	мы остановимся	1	1
987	форму и	1	1
988	пусть это	1	1
989	сложный и	1	1
990	обращается к	1	1
991	и используются	1	1
992	именно они	1	1
993	и рождается	1	1
994	немало таких	1	1
995	конечном счете	1	1
996	роман прямо	1	1
997	образов этих	1	1
998	от реальной	1	1
999	если они	1	1
1000	исходить из	1	1
1001	принадлежат к	1	1
1002	но самое	1	1
1003	затем следует	1	1
1004	образы продолжают	2	1
1005	и бытовые	1	1
1006	оно всегда	1	1
1007	и существенные	1	1
1008	ее методами	1	1
1009	всех тех	1	1
1010	он стоит	1	1
1011	что по	3	1
1012	что одним	1	1
1013	тон всему	1	1
1014	оказываются в	1	1
1015	всеми его	2	1
1016	случайный характер	1	1
1017	и так	1	1
1018	состоит из	2	1
1019	произведение в	2	1
1020	в которых	3	1
1021	становится тем	1	1
1022	и разоблачает	1	1
1023	мире все	1	1
1024	в зародыше	1	1
1025	только для	4	1
1026	в изобилии	2	1
1027	прошлого века	1	1
1028	бы не	2	1
1029	применяется к	2	1
1030	героя по	1	1
1031	вот в	1	1
1032	он наконец	1	1
1033	путем их	1	1
1034	и мировоззрения	1	1
1035	мы дальше	1	1
1036	здесь выступает	1	1
1037	о котором	1	1
1038	от того	3	1
1039	важное значение	2	1
1040	именно поэтому	1	1
1041	роль этих	1	1
1042	характерна для	1	1
1043	автору и	1	1
1044	к своим	1	1
1045	в это	1	1
1046	эта последняя	1	1
1047	слово двусмысленно	1	1
1048	он по	2	1
1049	быть конечно	1	1
1050	всей своей	2	1
1051	в ироническом	1	1
1052	пример такого	1	1
1053	ведь не	1	1
1054	нем нет	1	1
1055	в самый	1	1
1056	через которую	1	1
1057	все событие	1	1
1058	где оно	1	1
1059	стилем и	1	1
1060	обращение к	1	1
1061	из области	5	1
1062	к той	1	1
1063	всякого рода	3	1
1064	через все	2	1
1065	их внутренней	1	1
1066	особенности в	2	1
1067	словесная масса	1	1
1068	голым и	2	1
1069	и экспрессивного	1	1
1070	нет ничего	1	1
1071	форм в	3	1
1072	всего они	1	1
1073	и выражений	2	1
1074	одного и	1	1
1075	речей и	3	1
1076	сам он	1	1
1077	сложившихся в	1	1
1078	в веселый	1	1
1079	то он	2	1
1080	способы его	1	1
1081	чем же	5	1
1082	в прозе	1	1
1083	на этой	3	1
1084	замкнутой и	1	1
1085	не существует	1	1
1086	остановиться особо	1	1
1087	и было	1	1
1088	книге о	1	1
1089	которые обычно	1	1
1090	из распространеннейших	1	1
1091	форм этого	1	1
1092	в действительности	1	1
1093	конечно далеко	2	1
1094	в классических	1	1
1095	и ценностный	1	1
1096	далее и	1	1
1097	направлено на	1	1
1098	видим что	2	1
1099	ли говорить	1	1
1100	в очень	1	1
1101	совершенно иной	1	1
1102	дошедшие до	1	1
1103	не имеют	1	1
1104	раз и	1	1
1105	имеют громадное	1	1
1106	речью в	1	1
1107	этой традиции	6	1
1108	евангельские тексты	1	1
1109	представления о	1	1
1110	рабле а	1	1
1111	образа его	1	1
1112	один только	1	1
1113	всего этого	3	1
1114	и специальное	1	1
1115	сюда входит	1	1
1116	и если	3	1
1117	подчинены и	1	1
1118	только эта	1	1
1119	почти исключительно	1	1
1120	заключено в	1	1
1121	часто в	4	1
1122	особенности же	1	1
1123	чем они	1	1
1124	это только	1	1
1125	есть таких	1	1
1126	форм к	1	1
1127	он является	1	1
1128	основные и	1	1
1129	расширения и	2	1
1130	и последовательностью	1	1
1131	контекстом они	1	1
1132	в разговорах	1	1
1133	он сумел	2	1
1134	которыми он	1	1
1135	пространстве и	1	1
1136	в этот	3	1
1137	характер в	1	1
1138	и разрешить	1	1
1139	одной и	1	1
1140	в середине	1	1
1141	от процесса	1	1
1142	в образах	9	1
1143	можем судить	1	1
1144	для нее	1	1
1145	между двумя	1	1
1146	только один	1	1
1147	то все	1	1
1148	их роли	1	1
1149	между отдельными	2	1
1150	не исключает	1	1
1151	здесь о	1	1
1152	нами примеры	1	1
1153	и наиболее	2	1
1154	смысл в	1	1
1155	дошедшим до	1	1
1156	развития и	1	1
1157	свои стихи	1	1
1158	числе и	3	1
1159	превращается в	5	1
1160	времени и	4	1
1161	разнородным и	1	1
1162	можно ли	1	1
1163	план выдвигаются	1	1
1164	именно для	1	1
1165	и пантагрюэль	1	1
1166	эта атмосфера	1	1
1167	литературы в	1	1
1168	жизни на	2	1
1169	нем есть	2	1
1170	был достаточно	1	1
1171	будучи в	1	1
1172	слову и	1	1
1173	здесь от	1	1
1174	формами и	1	1
1175	всех трех	2	1
1176	богатой и	1	1
1177	этого мира	1	1
1178	была эта	1	1
1179	как на	6	1
1180	может послужить	2	1
1181	их значение	1	1
1182	они дают	1	1
1183	между людьми	1	1
1184	его целом	1	1
1185	и делается	1	1
1186	не отрывается	1	1
1187	вообще и	1	1
1188	и эпохи	2	1
1189	градаций между	1	1
1190	его внешними	1	1
1191	слово принадлежит	1	1
1192	для всей	1	1
1193	прямо или	1	1
1194	начиная с	2	1
1195	ее как	2	1
1196	места для	1	1
1197	план но	1	1
1198	в споре	2	1
1199	в которые	1	1
1200	сложнее и	2	1
1201	веселый и	2	1
1202	в переводе	1	1
1203	находится в	2	1
1204	очень существенных	2	1
1205	на улице	2	1
1206	правды и	1	1
1207	как все	1	1
1208	на этот	4	1
1209	и тонов	1	1
1210	характерное для	1	1
1211	поэтому все	1	1
1212	можем сказать	1	1
1213	человеком не	1	1
1214	приближаются к	2	1
1215	мир нельзя	1	1
1216	этот последний	1	1
1217	и внутренняя	1	1
1218	в высокой	1	1
1219	но если	1	1
1220	и именно	1	1
1221	от них	1	1
1222	из участников	1	1
1223	не получает	1	1
1224	где бы	1	1
1225	человеку и	1	1
1226	что даже	2	1
1227	ряд моментов	1	1
1228	взаимодействие с	1	1
1229	не переходит	1	1
1230	можно встретить	1	1
1231	понимания как	1	1
1232	и совершается	1	1
1233	для этой	2	1
1234	всех формах	1	1
1235	и внешний	1	1
1236	где все	1	1
1237	мы еще	2	1
1238	с веселым	2	1
1239	в самой	8	1
1240	мертвым и	1	1
1241	особый характер	1	1
1242	тот же	4	1
1243	мог бы	1	1
1244	в заключение	3	1
1245	общие для	1	1
1246	моментов их	1	1
1247	нему не	2	1
1248	но было	1	1
1249	римской империи	1	1
1250	в самих	1	1
1251	и самых	2	1
1252	с исключительной	1	1
1253	широко пользуется	1	1
1254	смысле и	1	1
1255	вводит его	1	1
1256	обо мне	1	1
1257	этих моментов	1	1
1258	даже по	1	1
1259	момент как	1	1
1260	труда и	3	1
1261	между всеми	1	1
1262	реальные исторические	1	1
1263	и шире	1	1
1264	видели что	2	1
1265	на дурака	1	1
1266	но на	3	1
1267	он знает	2	1
1268	явления которые	1	1
1269	он заставляет	1	1
1270	том числе	6	1
1271	эта характеристика	1	1
1272	и столь	1	1
1273	нами не	1	1
1274	не поддается	1	1
1275	таков первый	1	1
1276	ведь для	1	1
1277	ничем не	1	1
1278	выражения в	1	1
1279	мир в	4	1
1280	эти особые	1	1
1281	так можно	1	1
1282	все элементы	1	1
1283	а наоборот	1	1
1284	нет ни	2	1
1285	иной характер	1	1
1286	и события	1	1
1287	увидеть и	1	1
1288	различие между	1	1
1289	каких обстоятельствах	1	1
1290	вокруг этого	1	1
1291	необходимо особо	1	1
1292	здесь нет	4	1
1293	первых двух	1	1
1294	и всей	1	1
1295	он существенно	1	1
1296	содержания этой	1	1
