N	2gram	Propp_Isto	slovoVRo
249	к тому	1	4
250	друг с	2	4
251	дело не	1	4
252	даже и	2	4
253	того чтобы	3	4
254	в другом	2	4
255	но эти	4	4
256	тогда когда	3	4
257	и уже	2	4
258	именно на	2	4
259	с этой	4	4
260	в различных	3	4
261	свою очередь	1	4
262	и во	1	4
263	новые и	1	4
264	эти категории	1	4
265	с этими	3	4
266	преимущественно в	1	4
267	он может	4	4
268	в свой	3	4
269	однако в	2	4
270	на предмет	1	4
271	связано с	7	4
272	этой категории	1	4
273	но это	10	4
274	его как	1	4
275	из них	4	4
276	того что	3	4
277	формы и	3	4
278	он должен	2	4
279	все его	2	4
280	что оно	4	4
281	вокруг него	3	4
282	одной из	3	4
283	быть только	1	4
284	смысле в	1	4
285	в литературе	1	4
286	что и	11	4
287	они в	1	4
288	в виде	13	4
289	а на	2	4
290	в которой	4	4
291	здесь как	3	4
292	это слово	1	4
293	и как	5	4
294	же как	12	4
295	так в	5	4
296	в себя	3	4
297	с другом	2	4
298	от предмета	1	4
299	сих пор	7	4
300	с образом	1	4
301	может иметь	2	4
302	но как	2	4
303	первый план	1	4
304	как предмет	1	4
305	в частности	9	4
306	одним словом	1	4
307	одно и	2	4
308	не были	1	4
309	из него	3	4
310	или как	3	4
311	и о	2	4
312	вообще не	1	4
313	образом в	3	4
314	не всегда	9	4
315	из этого	3	4
316	бы ни	1	4
317	и ее	1	4
318	есть как	1	4
319	мы видели	9	4
320	и другие	5	3
321	все что	5	3
322	в состав	1	3
323	из многих	1	3
324	переходит в	1	3
325	его с	3	3
326	ним и	2	3
327	говорит и	1	3
328	от нас	1	3
329	не требует	1	3
330	в форме	5	3
331	и то	5	3
332	и свой	1	3
333	нас в	1	3
334	в связи	6	3
335	борьбы с	3	3
336	нами в	1	3
337	и создает	1	3
338	и они	5	3
339	в более	6	3
340	по всей	1	3
341	тем что	12	3
342	или на	3	3
343	в одно	2	3
344	предмета и	1	3
345	пределах одной	1	3
346	мир и	1	3
347	широком смысле	1	3
348	от этого	6	3
349	было бы	2	3
350	силы и	2	3
351	и социальной	1	3
352	связана с	1	3
353	как это	5	3
354	и второй	1	3
355	из себя	4	3
356	не могло	2	3
357	или иных	1	3
358	в этой	5	3
359	людей и	2	3
360	за ней	2	3
361	целый ряд	4	3
362	на границе	1	3
363	и те	1	3
364	и вообще	3	3
365	без всякого	1	3
366	если мы	1	3
367	на него	10	3
368	в сознании	1	3
369	но эта	2	3
370	этого слова	1	3
371	только с	1	3
372	на котором	3	3
373	материал и	1	3
374	они были	2	3
375	и следует	1	3
376	с каким	1	3
377	еще на	1	3
378	которого он	1	3
379	именно к	1	3
380	в свое	2	3
381	за пределами	1	3
382	или наоборот	1	3
383	и заставляет	2	3
384	на том	5	3
385	такого рода	2	3
386	остаются в	1	3
387	у каждого	1	3
388	здесь уже	2	3
389	не знаем	3	3
390	чем в	1	3
391	в широком	1	3
392	входить в	2	3
393	тому что	1	3
394	не есть	1	3
395	а иногда	2	3
396	на все	2	3
397	в свете	5	3
398	это было	2	3
399	но уже	5	3
400	и это	5	3
401	не все	1	3
402	не был	1	3
403	смысл и	1	3
404	может и	1	3
405	потому что	18	3
406	и тем	7	3
407	из этих	5	3
408	как таковые	2	3
409	на нем	3	3
410	но она	1	3
411	в нее	7	3
412	на всю	1	3
413	в иных	1	3
414	его так	2	3
415	очень велико	1	3
416	речь и	1	3
417	к этому	5	3
418	данном случае	2	3
419	такой же	3	3
420	вокруг героя	1	3
421	этими двумя	1	3
422	того или	1	3
423	как для	1	3
424	таков например	1	3
425	с которыми	1	2
426	утверждать что	2	2
427	вступить в	1	2
428	та же	2	2
429	за ним	4	2
430	мы и	3	2
431	в последнем	2	2
432	их из	1	2
433	и связанные	1	2
434	как с	1	2
435	он стремится	1	2
436	уже говорили	1	2
437	эти три	1	2
438	немецкой науке	1	2
439	был бы	1	2
440	некоторой степени	1	2
441	во власти	2	2
442	создания образа	1	2
443	вместе со	1	2
444	не исключают	2	2
445	они уже	2	2
446	до некоторой	1	2
447	и этого	1	2
448	это нужно	2	2
449	как он	6	2
450	процесс этот	2	2
451	этого момента	1	2
452	оно уже	2	2
453	связь с	20	2
454	или во	1	2
455	особого рода	1	2
456	этой точки	2	2
457	и она	3	2
458	с ней	2	2
459	не обязательно	2	2
460	например и	1	2
461	было очень	1	2
462	то время	3	2
463	в жизни	1	2
464	как о	1	2
465	а именно	8	2
466	героя на	1	2
467	этим в	1	2
468	них он	1	2
469	приводит к	2	2
470	и герой	2	2
471	можно утверждать	1	2
472	есть на	2	2
473	не нужно	1	2
474	из которого	1	2
475	не пытается	1	2
476	но мы	5	2
477	вносят в	1	2
478	по своему	1	2
479	и могут	1	2
480	перестает быть	1	2
481	это и	3	2
482	ни к	1	2
483	и отчасти	1	2
484	героя или	1	2
485	то что	16	2
486	в котором	2	2
487	на языке	1	2
488	он был	2	2
489	мы увидим	6	2
490	во все	1	2
491	то и	1	2
492	герой только	1	2
493	в течение	2	2
494	о которых	4	2
495	только как	1	2
496	из его	2	2
497	время в	2	2
498	иногда даже	4	2
499	в руках	1	2
500	когда она	2	2
501	но они	1	2
502	на пути	2	2
503	ее с	1	2
504	совершенно не	2	2
505	он есть	1	2
506	ведут к	1	2
507	при анализе	2	2
508	самого начала	1	2
509	но этот	1	2
510	несмотря на	3	2
511	к ним	2	2
512	человеком и	2	2
513	от которого	2	2
514	нем не	1	2
515	и у	3	2
516	в определенных	1	2
517	в образе	16	2
518	что все	4	2
519	этих форм	1	2
520	во всей	1	2
521	в чужую	2	2
522	есть только	1	2
523	момент в	1	2
524	свой смысл	1	2
525	у них	2	2
526	категории и	1	2
527	же он	2	2
528	не просто	1	2
529	то или	2	2
530	чем это	1	2
531	оно входит	1	2
532	в ее	4	2
533	иногда в	3	2
534	на них	2	2
535	одного из	3	2
536	и такой	1	2
537	проникает в	1	2
538	мы видим	12	2
539	с человеком	2	2
540	указать на	1	2
541	того как	8	2
542	иметь дело	1	2
543	к себе	3	2
544	что уже	1	2
545	тем не	6	2
546	как у	2	2
547	есть в	2	2
548	случае этот	1	2
549	что для	1	2
550	на самом	1	2
551	у нас	1	2
552	слова а	1	2
553	и есть	3	2
554	в таких	3	2
555	без всяких	4	2
556	этого не	2	2
557	или иначе	1	2
558	этим и	1	2
559	в другую	2	2
560	что она	3	2
561	что не	3	2
562	при изучении	2	2
563	где нет	2	2
564	между ними	2	2
565	то в	2	2
566	время как	3	2
567	их от	1	2
568	себя как	1	2
569	между человеком	1	2
570	в области	1	2
571	и оно	2	2
572	войти в	1	2
573	об этом	6	2
574	что как	1	2
575	что они	3	2
576	к одному	1	2
577	без всякой	1	2
578	в стиле	1	2
579	исключают друг	2	2
580	мы можем	6	2
581	и эти	1	2
582	а с	2	2
583	хотя он	1	2
584	с самого	1	2
585	в своих	4	2
586	было никакого	1	2
587	они же	2	2
588	до нас	1	2
589	очень часто	4	2
590	и затем	2	2
591	могут служить	1	2
592	в самых	1	2
593	и ни	1	2
594	как уже	1	2
595	она во	1	2
596	к образу	2	2
597	так что	2	2
598	из древнейших	1	2
599	бы они	1	2
600	он также	1	2
601	пор не	1	2
602	и что	13	2
603	в xvii	1	2
604	среди которых	1	2
605	иметь в	1	2
606	или его	1	2
607	и жизни	1	2
608	по своей	1	2
609	этих случаях	10	2
610	к которой	1	2
611	это может	1	2
612	или иное	2	2
613	он еще	1	2
614	могло быть	1	2
615	только о	1	2
616	ни одной	1	2
617	тот или	1	2
618	к ней	2	2
619	явление в	2	2
620	главным образом	2	2
621	друг другу	1	2
622	материала в	1	2
623	сам в	2	2
624	наоборот в	2	2
625	них не	2	2
626	место в	1	2
627	же в	3	2
628	героя но	2	2
629	на то	3	2
630	время он	1	2
631	и только	1	2
632	как одна	1	2
633	борьбу с	2	2
634	независимо от	1	2
635	чаще всего	3	2
636	в один	1	2
637	есть не	2	2
638	на ту	1	2
639	не к	1	2
640	с которой	1	1
641	к сожалению	1	1
642	сам становится	1	1
643	не мешает	1	1
644	с полной	1	1
645	человек может	2	1
646	указанном смысле	1	1
647	изображение его	1	1
648	во втором	1	1
649	сюда не	1	1
650	ответами и	1	1
651	он поневоле	1	1
652	поля зрения	1	1
653	мир как	1	1
654	бы она	1	1
655	по всем	1	1
656	как таковой	1	1
657	и должны	1	1
658	только те	1	1
659	представить себе	1	1
660	в конце	1	1
661	со всем	1	1
662	лишь косвенно	1	1
663	живого и	1	1
664	себе представить	1	1
665	если в	4	1
666	можно и	1	1
667	случаях мы	3	1
668	самого человека	1	1
669	заставляет их	1	1
670	между героем	1	1
671	которые не	2	1
672	к этой	3	1
673	если он	2	1
674	трудно сказать	1	1
675	до него	4	1
676	в судьбах	1	1
677	совпадают с	1	1
678	как один	1	1
679	и имеет	1	1
680	но которые	1	1
681	образа и	1	1
682	с миром	2	1
683	его за	2	1
684	специфическая особенность	1	1
685	вещи и	1	1
686	он видит	4	1
687	или нет	1	1
688	должны иметь	1	1
689	о чем	6	1
690	все попытки	1	1
691	два основных	1	1
692	никак не	1	1
693	его он	1	1
694	но тем	1	1
695	говорит о	4	1
696	живущие в	1	1
697	смерть и	2	1
698	из которых	7	1
699	в комнату	1	1
700	в меньшей	2	1
701	находятся в	2	1
702	потому не	1	1
703	все те	1	1
704	одно из	3	1
705	в подлинной	1	1
706	правда в	1	1
707	социальной жизни	3	1
708	место занимает	1	1
709	то с	1	1
710	уже нет	3	1
711	героя о	1	1
712	сводится к	1	1
713	часто даже	1	1
714	с собой	6	1
715	там в	1	1
716	на восток	1	1
717	должен был	1	1
718	но некоторые	1	1
719	на смену	4	1
720	как они	1	1
721	и он	9	1
722	и соответствующими	2	1
723	он имеет	4	1
724	и еще	1	1
725	до этого	3	1
726	оказывается в	1	1
727	иного порядка	1	1
728	между которыми	1	1
729	некоторые другие	1	1
730	жизни или	1	1
731	равно как	1	1
732	двух и	1	1
733	всегда остается	2	1
734	в некотором	2	1
735	мы остановимся	1	1
736	был связан	1	1
737	которое по	1	1
738	встречаются и	1	1
739	обращается к	2	1
740	потому с	1	1
741	и действительно	6	1
742	он пел	1	1
743	относятся к	1	1
744	когда это	1	1
745	также не	2	1
746	работы в	1	1
747	самая постановка	1	1
748	что по	1	1
749	предмет и	1	1
750	и делать	1	1
751	под различными	1	1
752	и так	1	1
753	состоит из	4	1
754	все способы	1	1
755	в которых	4	1
756	фигурируют в	2	1
757	отнесены к	1	1
758	становится тем	1	1
759	несколько иначе	1	1
760	внешне не	1	1
761	и легенды	1	1
762	только для	1	1
763	души в	1	1
764	можем здесь	2	1
765	здесь может	1	1
766	вот в	1	1
767	может дать	1	1
768	который не	1	1
769	о котором	1	1
770	от того	1	1
771	характерна для	1	1
772	как самостоятельные	1	1
773	со стороны	6	1
774	в это	3	1
775	речь идет	1	1
776	говорить и	1	1
777	он по	2	1
778	совсем как	1	1
779	связанного с	1	1
780	через которую	1	1
781	только теперь	2	1
782	очень разнообразны	1	1
783	другими формами	1	1
784	смерти в	2	1
785	на одном	2	1
786	к той	1	1
787	всякого рода	3	1
788	по степеням	1	1
789	несколько остановиться	1	1
790	особенности в	2	1
791	резче чем	1	1
792	влечет за	1	1
793	на третьем	1	1
794	нет ничего	1	1
795	форм в	1	1
796	то он	2	1
797	чем же	1	1
798	здесь конечно	1	1
799	на этой	5	1
800	книге о	1	1
801	в классических	1	1
802	что мы	4	1
803	к изучению	2	1
804	видим что	5	1
805	в очень	2	1
806	не имеют	2	1
807	и выше	1	1
808	герой его	1	1
809	вне поля	1	1
810	было стать	1	1
811	процессе развития	1	1
812	задний план	3	1
813	случаев в	1	1
814	представления о	7	1
815	не изображается	1	1
816	героя до	1	1
817	и если	1	1
818	которых они	1	1
819	на друга	1	1
820	часто в	2	1
821	это его	1	1
822	погружается в	1	1
823	этому миру	1	1
824	это только	2	1
825	быть не	1	1
826	формы его	1	1
827	до его	2	1
828	он является	2	1
829	где не	1	1
830	а через	2	1
831	в этот	2	1
832	эта мотивировка	1	1
833	или индивидуального	1	1
834	поэтому мы	1	1
835	от процесса	1	1
836	в образах	1	1
837	между двумя	7	1
838	наталкивается на	1	1
839	только один	3	1
840	то все	1	1
841	из своего	4	1
842	увидим что	3	1
843	приводит в	1	1
844	за собой	5	1
845	также в	2	1
846	на основании	1	1
847	числе и	2	1
848	чем его	1	1
849	не признают	1	1
850	превращается в	10	1
851	его по	2	1
852	у наиболее	2	1
853	а только	1	1
854	здесь по	2	1
855	живая и	4	1
856	те которые	1	1
857	за язык	2	1
858	действий но	1	1
859	даже с	1	1
860	изнутри в	1	1
861	то его	2	1
862	жизни на	1	1
863	за тридевять	5	1
864	знает что	1	1
865	в чистом	1	1
866	очень многих	1	1
867	друг на	1	1
868	очень распространены	1	1
869	формами и	1	1
870	имеем в	2	1
871	той культурной	1	1
872	как на	3	1
873	на те	1	1
874	человек при	1	1
875	они дают	2	1
876	других видов	1	1
877	совершенно иным	1	1
878	вернуться к	1	1
879	затем в	3	1
880	тоже нет	1	1
881	подчинения его	1	1
882	только одна	3	1
883	ее как	1	1
884	как правило	2	1
885	места для	1	1
886	господствующее в	1	1
887	быть в	1	1
888	в переводе	1	1
889	творчества а	1	1
890	находится в	2	1
891	частности в	1	1
892	которые его	2	1
893	какая бы	1	1
894	их сознания	1	1
895	а это	1	1
896	на этот	2	1
897	зачатки его	1	1
898	то здесь	4	1
899	чтобы стать	1	1
900	тем это	2	1
901	но если	2	1
902	в особой	1	1
903	он сам	1	1
904	от них	2	1
905	одной культуры	1	1
906	не два	1	1
907	его роль	1	1
908	он живет	3	1
909	который оно	1	1
910	что даже	2	1
911	можно встретить	1	1
912	ее всегда	1	1
913	двух типов	1	1
914	к ее	1	1
915	входящих в	1	1
916	мы еще	2	1
917	и служит	1	1
918	тот же	1	1
919	мог бы	2	1
920	эту форму	1	1
921	этот материал	1	1
922	стороны способность	1	1
923	смысле и	1	1
924	он сложился	1	1
925	формы не	1	1
926	строится на	2	1
927	она имеет	2	1
928	в самую	2	1
929	попадает в	5	1
930	видели что	2	1
931	стоит на	3	1
932	но на	1	1
933	он знает	1	1
934	том чтобы	3	1
935	том числе	3	1
936	не поддается	1	1
937	понять этот	1	1
938	в систему	1	1
939	менее в	1	1
940	образом к	1	1
941	только по	1	1
942	и строить	1	1
943	здесь нет	3	1
944	на тех	2	1
945	так называемые	1	1
946	к формам	2	1
947	тридевять земель	4	1
948	зависит от	4	1
949	в последней	1	1
950	который может	1	1
951	как первая	1	1
952	собой в	1	1
953	и вот	4	1
954	она в	2	1
955	иных случаях	1	1
956	притом не	1	1
957	в состоянии	1	1
958	него до	1	1
959	в указанном	1	1
960	мы читаем	2	1
961	мы имеем	22	1
962	нет места	1	1
963	идет о	1	1
964	и специфические	1	1
965	быть отнесены	1	1
966	прийти к	2	1
967	которых он	1	1
968	части его	2	1
969	или с	1	1
970	бы на	1	1
971	обычно не	1	1
972	ними и	1	1
973	переход к	1	1
974	борьбу на	1	1
975	часто еще	1	1
976	что при	5	1
977	не соответствует	1	1
978	что так	1	1
979	в формах	2	1
980	приводят к	3	1
981	аналогии с	1	1
982	где он	1	1
983	и через	1	1
984	велико что	1	1
985	но чаще	1	1
986	то мы	3	1
987	различных источника	1	1
988	эти две	1	1
989	также имеет	2	1
990	чем перейти	2	1
991	всегда является	1	1
992	всех других	1	1
993	же не	1	1
994	в немецкой	3	1
995	строятся на	1	1
996	сколько бы	1	1
997	в движение	1	1
998	наше внимание	1	1
999	не связано	1	1
1000	в русском	1	1
1001	ибо оно	1	1
1002	есть уже	2	1
1003	мы находим	1	1
1004	и смысл	1	1
1005	знания и	1	1
1006	только он	1	1
1007	в самые	1	1
1008	указывали что	1	1
1009	но с	1	1
1010	в многообразных	1	1
1011	силу и	2	1
1012	иногда и	4	1
1013	и некоторые	1	1
1014	из форм	1	1
1015	те стороны	1	1
1016	нем самом	1	1
1017	за словом	1	1
1018	и говорит	1	1
1019	что его	4	1
1020	что под	1	1
1021	которое в	1	1
1022	всегда есть	1	1
1023	места в	1	1
1024	исходят из	1	1
1025	он говорит	1	1
1026	приведенные нами	1	1
1027	чтобы быть	1	1
1028	этого развития	1	1
1029	приближается к	2	1
1030	последние два	1	1
1031	борьбы и	1	1
1032	категория в	1	1
1033	с той	2	1
1034	ней не	1	1
1035	или же	6	1
1036	в изображении	1	1
1037	подобно тому	2	1
1038	нас к	10	1
1039	другие более	1	1
1040	вариации этого	1	1
1041	они борются	1	1
1042	им и	2	1
1043	могла быть	1	1
1044	между прочим	2	1
1045	в мире	1	1
1046	стремление к	1	1
1047	в ту	1	1
1048	и характер	1	1
1049	постановка вопроса	1	1
1050	гл iv	2	1
1051	предмета между	1	1
1052	что делать	1	1
1053	ставят в	1	1
1054	иначе чем	1	1
1055	должно было	3	1
1056	где уже	3	1
1057	и смертью	1	1
1058	об особом	1	1
1059	бы мы	4	1
1060	этом как	1	1
1061	в ином	3	1
1062	себе и	2	1
1063	его значение	1	1
1064	героя из	1	1
1065	свет на	1	1
1066	много и	1	1
1067	в уже	1	1
1068	и таким	2	1
1069	перейти к	2	1
1070	целого и	1	1
1071	под влиянием	2	1
1072	это так	2	1
1073	связаны с	3	1
1074	бы в	1	1
1075	войны и	1	1
1076	последнем случае	1	1
1077	они часто	1	1
1078	что такое	1	1
1079	их не	3	1
1080	др все	1	1
1081	какого-нибудь одного	1	1
1082	их служить	1	1
1083	и далее	1	1
1084	таких случаях	2	1
1085	тем более	1	1
1086	по которому	3	1
1087	к отдельным	2	1
1088	мир он	2	1
1089	он ни	1	1
1090	его тем	1	1
1091	такие же	1	1
1092	на задний	3	1
1093	для выражения	1	1
1094	каждая такая	1	1
1095	через этот	1	1
1096	случае если	1	1
1097	слов на	1	1
1098	него есть	1	1
1099	в наше	2	1
1100	происходит борьба	1	1
1101	все остальные	1	1
1102	другими словами	4	1
1103	источника один	1	1
1104	здесь она	1	1
1105	так создаются	2	1
1106	не дает	2	1
1107	и сказал	2	1
1108	для наших	1	1
1109	здесь только	1	1
1110	совсем не	1	1
1111	тому как	2	1
1112	не изучены	1	1
1113	с некоторыми	2	1
1114	мы опять	3	1
1115	слова дает	1	1
1116	также стремится	1	1
1117	мы должны	7	1
1118	в искусстве	1	1
1119	на свой	1	1
1120	когда он	7	1
1121	над волей	1	1
1122	здесь на	1	1
1123	как объект	1	1
1124	но зато	1	1
1125	героя так	1	1
1126	должны быть	2	1
1127	пусть не	1	1
1128	важность для	1	1
1129	но даже	2	1
1130	есть и	3	1
1131	тех же	2	1
1132	и тот	1	1
1133	что образ	2	1
1134	века когда	1	1
1135	неотделим от	1	1
1136	этого факта	1	1
1137	быть как	1	1
1138	совершенно отсутствует	1	1
1139	еще в	2	1
1140	это то	2	1
1141	даже не	2	1
1142	до появления	1	1
1143	тем самым	2	1
1144	из видов	1	1
1145	проникнуть в	1	1
1146	этого образа	1	1
1147	он приобретает	2	1
1148	не касается	1	1
1149	человека с	2	1
1150	у нее	1	1
1151	очень мало	1	1
1152	должны были	3	1
1153	наших целей	1	1
1154	в которое	1	1
1155	широкого круга	1	1
1156	человек имеет	1	1
1157	или наконец	1	1
1158	на это	1	1
1159	как из	1	1
1160	с большой	3	1
1161	ответы на	1	1
1162	путем он	1	1
1163	на свет	1	1
1164	как их	1	1
1165	вступают в	1	1
1166	героем и	2	1
1167	заставляет нас	1	1
1168	него и	6	1
1169	живет на	3	1
1170	но есть	4	1
1171	извне в	1	1
1172	не исчерпывают	1	1
1173	рассматривается как	1	1
1174	дальше и	2	1
1175	а часто	1	1
1176	что может	1	1
1177	как за	1	1
1178	по аналогии	1	1
1179	одни и	1	1
1180	в ведении	1	1
1181	и ставят	1	1
1182	этот рассказ	1	1
1183	дает себя	1	1
1184	происходит в	1	1
1185	как таковое	2	1
1186	воды не	1	1
1187	поэтического творчества	1	1
1188	на двух	1	1
1189	линии одна	1	1
1190	на место	2	1
1191	его к	3	1
1192	их на	3	1
1193	все другие	2	1
1194	в эти	1	1
1195	еще резче	1	1
1196	этой силы	1	1
1197	если на	1	1
1198	отнюдь не	1	1
1199	условия и	1	1
1200	эти два	2	1
1201	которым он	1	1
1202	речи о	1	1
1203	здесь же	2	1
1204	к совершенно	1	1
1205	после своего	1	1
1206	таким же	5	1
1207	уходит в	2	1
1208	встречается и	2	1
1209	ответа но	1	1
1210	дальше в	1	1
1211	или точнее	1	1
1212	каждого из	1	1
1213	в лице	2	1
1214	само по	1	1
1215	изменениями в	2	1
1216	в который	2	1
1217	пути к	1	1
1218	нас это	1	1
1219	жизнью и	1	1
1220	где мы	1	1
1221	на эту	1	1
1222	же сфере	1	1
1223	мы до	2	1
1224	как символ	1	1
1225	почему нельзя	1	1
1226	в каком	1	1
1227	превращаются в	2	1
1228	человек или	1	1
1229	можно только	1	1
