N	2gram	Propp_Isto	Psycholo
235	со стороны	3	13
236	и другие	10	12
237	в этих	16	12
238	их в	3	12
239	не менее	5	12
240	может служить	1	12
241	того же	3	12
242	я не	1	12
243	в самой	1	12
244	тогда когда	3	12
245	в свою	1	12
246	и уже	1	12
247	состоит в	1	12
248	но если	2	12
249	и этот	1	12
250	и другое	4	12
251	и может	1	12
252	это в	3	12
253	и очень	1	12
254	совершенно очевидно	2	12
255	и с	4	12
256	например в	6	12
257	что по	2	12
258	как только	5	12
259	что этот	4	12
260	что его	2	12
261	что не	3	12
262	этой точки	3	12
263	и до	2	12
264	ничего не	7	12
265	об этом	7	12
266	что эти	4	12
267	так например	5	11
268	конечно не	2	11
269	не было	3	11
270	о смерти	5	11
271	не будет	6	11
272	мы видели	17	11
273	утверждать что	3	11
274	и поэтому	1	11
275	но мы	3	11
276	на этот	4	11
277	уже в	4	11
278	раз в	1	11
279	на все	1	11
280	бы мы	1	11
281	и других	2	11
282	отличие от	1	11
283	этой теории	1	11
284	есть в	1	11
285	искусство и	1	11
286	его в	7	11
287	ли это	1	11
288	были бы	1	11
289	образом и	3	11
290	и из	2	11
291	существует между	1	11
292	этого слова	1	11
293	с его	4	11
294	думать что	3	11
295	но совершенно	1	11
296	во всем	2	10
297	в другом	2	10
298	в тех	8	10
299	нам кажется	5	10
300	не так	4	10
301	сами по	1	10
302	только тогда	1	10
303	именно на	2	10
304	данном случае	7	10
305	в их	4	10
306	что ни	2	10
307	в одной	3	10
308	от него	6	10
309	противоречие с	1	10
310	отличается от	4	10
311	в данном	8	10
312	должно быть	1	10
313	в состоянии	4	10
314	тому же	1	10
315	и у	3	10
316	но как	4	10
317	совсем не	1	10
318	надо сказать	2	10
319	и от	5	10
320	здесь мы	11	10
321	ее в	3	10
322	тому чтобы	1	10
323	и их	1	10
324	но что	2	9
325	мы найдем	2	9
326	не есть	1	9
327	в действительности	2	9
328	вопрос о	6	9
329	образом что	1	9
330	на него	3	9
331	и говорит	5	9
332	в чем	5	9
333	под влиянием	2	9
334	героя и	5	9
335	и та	1	9
336	это совершенно	1	9
337	в него	4	9
338	с ее	1	9
339	его и	1	9
340	из его	2	9
341	на основании	1	9
342	ответ на	6	9
343	в виде	5	9
344	совершенно точно	2	9
345	по своему	1	9
346	по его	2	9
347	на его	6	9
348	и по	7	9
349	оказывается что	3	9
350	тем самым	3	9
351	и ее	6	9
352	которые не	2	9
353	о чем	2	9
354	точно так	2	9
355	но все	5	9
356	мысль о	1	9
357	можно сказать	3	9
358	и именно	1	9
359	совершенно другой	1	9
360	ту же	3	9
361	если же	1	9
362	которое мы	1	9
363	в силу	2	9
364	каждого из	1	9
365	оно есть	2	9
366	по этому	3	9
367	должен быть	2	9
368	и наконец	6	9
369	формы в	1	8
370	это значит	3	8
371	из двух	1	8
372	для выражения	1	8
373	себе и	3	8
374	то чтобы	2	8
375	искусство в	1	8
376	в сознании	1	8
377	и тот	3	8
378	и конечно	1	8
379	что же	2	8
380	он в	4	8
381	тем же	1	8
382	заставляет его	1	8
383	такое же	3	8
384	смысле этого	1	8
385	как все	1	8
386	образом мы	4	8
387	и эта	5	8
388	представление о	9	8
389	больше чем	2	8
390	с другом	1	8
391	большей частью	2	8
392	наряду с	2	8
393	согласиться с	2	8
394	уже давно	1	8
395	друг с	1	8
396	кажется что	7	8
397	в нее	1	8
398	совершенно явно	1	8
399	здесь совершенно	2	8
400	во время	7	8
401	к нему	8	8
402	в противоречие	1	8
403	из которого	1	8
404	и более	2	8
405	относится к	2	8
406	том как	3	8
407	ссылается на	1	8
408	он все	1	8
409	и во	1	8
410	он может	4	8
411	жизнь и	1	8
412	которую мы	2	8
413	эти два	1	8
414	стороны и	4	8
415	только то	1	8
416	еще раз	1	7
417	не как	1	7
418	и там	6	7
419	к самому	2	7
420	от этого	2	7
421	представляет собой	8	7
422	и те	2	7
423	рассказывает о	1	7
424	чем это	1	7
425	на том	10	7
426	она в	4	7
427	только при	1	7
428	связи с	3	7
429	больше и	3	7
430	в каждом	1	7
431	что такое	2	7
432	должны быть	4	7
433	для чего	1	7
434	в особенности	2	7
435	принадлежат к	1	7
436	и при	2	7
437	себе не	2	7
438	они не	4	7
439	к ним	3	7
440	не существует	1	7
441	но при	2	7
442	к которой	2	7
443	же в	1	7
444	все что	4	7
445	к этой	2	7
446	и другую	2	7
447	как они	1	7
448	если он	5	7
449	когда в	3	7
450	в руках	2	7
451	приходит к	4	7
452	от себя	1	7
453	о ней	2	7
454	от этой	1	7
455	в качестве	5	7
456	и эти	5	7
457	лежит в	2	7
458	видит в	3	7
459	на другой	2	7
460	же мы	6	7
461	а как	2	7
462	взгляд на	1	7
463	за ним	3	7
464	его мнению	1	7
465	если это	2	7
466	и действительно	4	7
467	себя и	1	7
468	совпадает с	1	7
469	ее с	2	7
470	что здесь	10	7
471	ее не	1	7
472	в полном	1	7
473	здесь в	1	7
474	а на	2	7
475	и которая	1	7
476	дело в	1	7
477	смысл этого	1	6
478	даже в	2	6
479	более или	3	6
480	к другу	1	6
481	вот что	1	6
482	все дело	2	6
483	из самых	2	6
484	он был	2	6
485	только как	1	6
486	людей и	1	6
487	утверждал что	1	6
488	что как	1	6
489	первый раз	1	6
490	после этого	8	6
491	бы что	2	6
492	дело происходит	1	6
493	эти три	3	6
494	рядом с	1	6
495	того и	1	6
496	в русской	8	6
497	из него	3	6
498	не могла	1	6
499	почти всегда	6	6
500	что есть	1	6
501	обратимся к	2	6
502	всех этих	6	6
503	оно не	2	6
504	никто не	2	6
505	приводит к	1	6
506	он же	2	6
507	у меня	1	6
508	тех пор	1	6
509	для нее	2	6
510	и вся	1	6
511	как если	1	6
512	только с	1	6
513	находятся в	1	6
514	ее на	5	6
515	показывают что	7	6
516	от всех	2	6
517	у всех	1	6
518	за этим	1	6
519	на нее	1	6
520	сама по	1	6
521	один и	1	6
522	и без	1	6
523	не все	4	6
524	и другого	1	6
525	как ни	1	6
526	те которые	1	6
527	к ней	3	6
528	которые в	3	6
529	еще более	1	6
530	нами в	2	6
531	и которые	1	6
532	имеет в	1	6
533	или менее	3	6
534	для понимания	1	6
535	что иное	2	6
536	которое он	1	6
537	тем не	4	6
538	что под	2	6
539	что за	3	6
540	это мы	1	6
541	и вместе	3	6
542	а только	1	6
543	мысль и	1	6
544	очень часто	3	6
545	не дает	1	6
546	уже не	8	6
547	о его	1	6
548	значит что	3	6
549	независимо от	3	6
550	его с	2	6
551	как не	1	6
552	тот кто	5	6
553	то и	6	6
554	не потому	1	6
555	без всякого	2	6
556	заметить что	1	6
557	что я	2	6
558	ничем не	2	6
559	в первый	1	6
560	эту мысль	1	6
561	уже совершенно	1	6
562	так в	10	6
563	она должна	1	6
564	что касается	1	6
565	отношение к	6	6
566	только после	3	6
567	тем как	1	5
568	сам автор	1	5
569	а затем	1	5
570	между ними	1	5
571	и сам	3	5
572	на эту	1	5
573	им в	2	5
574	за ней	1	5
575	нам не	1	5
576	нас и	1	5
577	сил в	1	5
578	можно ли	2	5
579	во всей	1	5
580	но так	4	5
581	бы то	1	5
582	от начала	1	5
583	для объяснения	3	5
584	мы легко	2	5
585	ее от	1	5
586	с двумя	1	5
587	как прием	1	5
588	между собой	1	5
589	в эту	3	5
590	которое существует	1	5
591	эти слова	1	5
592	тем и	1	5
593	над ним	1	5
594	оно может	3	5
595	его к	2	5
596	в одну	3	5
597	и самый	1	5
598	если в	3	5
599	которые он	1	5
600	он только	1	5
601	в другой	3	5
602	смысла и	1	5
603	отношения к	2	5
604	нет ни	2	5
605	он прямо	1	5
606	на вопрос	5	5
607	он является	1	5
608	и больше	3	5
609	не понимает	1	5
610	и часто	2	5
611	ни одной	2	5
612	и наоборот	2	5
613	у них	3	5
614	нас не	2	5
615	зависит от	1	5
616	он как	3	5
617	одна и	1	5
618	которых он	2	5
619	с достаточной	1	5
620	и смысл	1	5
621	однако не	1	5
622	нас к	5	5
623	на одном	1	5
624	но она	2	5
625	все больше	2	5
626	для такого	1	5
627	мы условно	1	5
628	по тому	1	5
629	роль и	1	5
630	что то	1	5
631	связь с	7	5
632	силы и	1	5
633	но даже	1	5
634	но они	4	5
635	задачи и	3	5
636	что тот	2	5
637	не мог	1	5
638	то в	1	5
639	видели что	4	5
640	и было	1	5
641	это будет	1	5
642	указать на	1	5
643	но еще	1	5
644	хотя и	3	5
645	здесь с	1	5
646	и за	1	5
647	не знает	2	5
648	и она	3	5
649	самое и	1	5
650	в других	6	5
651	именно как	1	5
652	это делает	1	5
653	не значит	1	5
654	из анализа	2	5
655	в один	2	5
656	прямо говорит	1	5
657	представляют собой	5	5
658	вот как	1	5
659	эти события	1	5
660	она и	3	5
661	в известном	1	5
662	знает что	2	5
663	не имеют	3	5
664	и тогда	1	5
665	он дает	3	5
666	русском языке	1	5
667	только о	2	5
668	все они	1	5
669	стороны мы	1	5
670	это означает	3	5
671	мы находим	1	5
672	а то	1	5
673	в очень	3	5
674	человека в	1	5
675	то чего	1	5
676	его не	4	5
677	этим он	4	5
678	или не	1	5
679	дело не	5	5
680	все более	1	5
681	а я	2	5
682	уже говорили	1	4
683	характер и	1	4
684	его от	1	4
685	с собой	7	4
686	от одного	1	4
687	именно и	1	4
688	в живописи	1	4
689	мне кажется	1	4
690	из всего	3	4
691	и другим	1	4
692	и смерти	1	4
693	нам в	1	4
694	в противоположность	1	4
695	своим собственным	1	4
696	из себя	1	4
697	из одного	3	4
698	и формы	3	4
699	они дают	1	4
700	находится в	2	4
701	или наоборот	2	4
702	это верно	1	4
703	для своего	1	4
704	пути и	1	4
705	но для	3	4
706	не остается	1	4
707	человек и	1	4
708	в связи	3	4
709	это на	1	4
710	если оно	1	4
711	нашего сознания	1	4
712	мы опять	1	4
713	один раз	1	4
714	этого факта	1	4
715	и хотя	3	4
716	должны были	4	4
717	или иное	1	4
718	природы и	1	4
719	на место	2	4
720	можно с	1	4
721	можно сделать	2	4
722	что герой	15	4
723	к выводу	1	4
724	от своего	2	4
725	можно назвать	1	4
726	к другому	2	4
727	он мог	1	4
728	что такие	1	4
729	ясно и	1	4
730	она дает	1	4
731	как например	1	4
732	значение имеет	1	4
733	одной из	4	4
734	здесь не	4	4
735	мы с	1	4
736	это одно	1	4
737	только потому	1	4
738	и всякий	1	4
739	где он	3	4
740	видит что	1	4
741	основана на	1	4
742	король и	1	4
743	бы для	1	4
744	но эта	2	4
745	достаточной ясностью	1	4
746	эти две	1	4
747	этого вопроса	2	4
748	могут служить	2	4
749	не по	2	4
750	не с	2	4
751	или как	1	4
752	при всем	1	4
753	показывает как	3	4
754	частный случай	1	4
755	и вне	1	4
756	все еще	2	4
757	больше не	1	4
758	может и	1	4
759	вплоть до	2	4
760	по реке	1	4
761	с теорией	1	4
762	случае в	2	4
763	а когда	1	4
764	в некоторых	2	4
765	в день	2	4
766	по отношению	3	4
767	другую сторону	1	4
768	в это	3	4
769	в каких	2	4
770	вот почему	1	4
771	перед ним	2	4
772	это означало	1	4
773	совершенно ясна	2	4
774	ней и	1	4
775	который в	1	4
776	ее и	2	4
777	после того	6	4
778	мы читаем	1	4
779	т е	34	4
780	что между	4	4
781	в несколько	1	4
782	такое понимание	2	4
783	на один	1	4
784	в свете	4	4
785	достигает своего	1	4
786	в уста	1	4
787	для его	1	4
788	всех других	2	4
789	это может	1	4
790	однако в	2	4
791	и никогда	1	4
792	и каждый	1	4
793	означает что	1	4
794	в состав	1	4
795	вступить в	1	4
796	если не	4	4
797	в обратном	1	4
798	образом если	1	4
799	с ней	4	4
800	заключается не	1	4
801	с ними	2	4
802	ли он	5	4
803	не до	1	4
804	вытекает из	2	4
805	автора и	1	4
806	утверждают что	1	4
807	играет в	1	4
808	во сне	2	4
809	имеем в	8	4
810	и под	3	4
811	мог бы	1	4
812	он заставляет	1	4
813	стороны он	3	4
814	подойти к	1	4
815	дает нам	3	4
816	сам себя	2	4
817	на тех	1	4
818	вывод что	1	4
819	не для	1	4
820	бы на	1	4
821	как у	2	4
822	только он	2	4
823	и где	1	4
824	в ту	1	4
825	этой цели	1	4
826	но по	2	4
827	к концу	3	4
828	к своему	4	4
829	предположить что	6	4
830	не могу	2	4
831	обстоит дело	1	4
832	к области	1	4
833	что задача	4	3
834	здесь же	3	3
835	же и	1	3
836	с героем	3	3
837	кроме того	6	3
838	него в	1	3
839	не столько	4	3
840	стоит в	3	3
841	показывает нам	1	3
842	именно он	2	3
843	людей а	1	3
844	происходит не	1	3
845	что весь	1	3
846	или на	1	3
847	меня в	2	3
848	по своим	3	3
849	интересно что	1	3
850	на первый	6	3
851	связано с	7	3
852	мы рассмотрим	6	3
853	из их	1	3
854	в этот	1	3
855	чего не	1	3
856	она требует	1	3
857	в разных	1	3
858	на котором	3	3
859	все в	2	3
860	мышления и	1	3
861	как нам	1	3
862	и чрезвычайно	1	3
863	не сумел	1	3
864	это обстоятельство	2	3
865	которого он	1	3
866	как можно	1	3
867	есть еще	4	3
868	заключить что	2	3
869	и всю	1	3
870	на земле	6	3
871	если я	2	3
872	роли которую	2	3
873	нами как	2	3
874	мы всегда	1	3
875	этих трех	1	3
876	в ответ	3	3
877	другом и	1	3
878	и другая	1	3
879	своего апогея	1	3
880	его как	2	3
881	этой формулы	1	3
882	форма этого	1	3
883	прямом смысле	1	3
884	героя в	3	3
885	уже знаем	5	3
886	от нас	1	3
887	под этим	2	3
888	в более	3	3
889	в форме	4	3
890	обращается к	4	3
891	нам понять	1	3
892	дело так	1	3
893	к той	1	3
894	то он	2	3
895	всем этом	1	3
896	может его	3	3
897	на основе	1	3
898	только мы	1	3
899	этот случай	16	3
900	вступает в	4	3
901	переходит к	1	3
902	каждый день	1	3
903	общественного развития	3	3
904	еще в	3	3
905	мы еще	2	3
906	формы не	1	3
907	этом случае	4	3
908	отсюда понятно	1	3
909	он и	3	3
910	смысл этой	1	3
911	участие в	2	3
912	в таких	3	3
913	этот акт	1	3
914	со своей	2	3
915	вероятно не	1	3
916	но уже	1	3
917	тем более	2	3
918	бы ни	1	3
919	связаны с	4	3
920	на них	1	3
921	это конечно	2	3
922	в полной	1	3
923	чистом виде	1	3
924	связь и	2	3
925	ни один	1	3
926	смысл его	1	3
927	могло быть	2	3
928	что можно	1	3
929	пришел к	2	3
930	он с	1	3
931	мы обратимся	1	3
932	несомненно что	1	3
933	ребенка и	1	3
934	мы и	1	3
935	выводу что	1	3
936	склонен думать	1	3
937	нее в	1	3
938	случае не	1	3
939	в море	1	3
940	что король	1	3
941	или во	1	3
942	равно как	1	3
943	убил короля	1	3
944	его на	2	3
945	там же	3	3
946	совершенно одинаково	1	3
947	перед собой	1	3
948	и нет	3	3
949	так если	1	3
950	к другой	2	3
951	что им	1	3
952	и такие	3	3
953	которой он	3	3
954	доказать что	1	3
955	у древних	1	3
956	при рассмотрении	1	3
957	быть дано	1	3
958	ним и	1	3
959	между двумя	2	3
960	и показывают	1	3
961	связь между	1	3
962	превращается в	10	3
963	и остается	1	3
964	следующим образом	4	3
965	имеем дело	1	3
966	как я	1	3
967	он начинает	1	3
968	к убийству	1	3
969	нас на	1	3
970	в заключение	1	3
971	на почве	1	3
972	здесь нет	4	3
973	его частей	1	3
974	собой в	1	3
975	впадает в	1	3
976	ни было	1	3
977	формулировать так	1	3
978	в угол	1	3
979	же с	2	3
980	не о	1	3
981	и можно	1	3
982	одним из	1	3
983	быть только	2	3
984	той роли	1	3
985	образ есть	1	3
986	что их	1	3
987	на которую	1	3
988	которая является	1	3
989	она на	1	3
990	действительно мы	1	3
991	то ни	1	3
992	на нем	1	3
993	сослаться на	1	3
994	как известно	1	3
995	превратилась в	3	3
996	нельзя не	1	3
997	и др	4	3
998	она живет	1	3
999	чаще всего	8	3
1000	однако и	1	3
1001	как таковой	1	3
1002	на ее	1	3
1003	для себя	1	3
1004	что сам	1	3
1005	идет от	1	3
1006	во что	1	3
1007	объединяет в	1	3
1008	останавливаться на	1	3
1009	можно найти	3	3
1010	что надо	1	3
1011	бы с	2	3
1012	на той	2	3
1013	связана с	4	3
1014	к себе	4	3
1015	сознании и	1	3
1016	героя а	3	3
1017	не могло	2	3
1018	быть это	1	3
1019	только одна	2	3
1020	как ты	1	3
1021	увидим ниже	1	3
1022	они были	1	3
1023	в прямом	1	3
1024	отношению к	3	3
1025	на гибель	1	3
1026	действительно не	1	3
1027	же не	2	3
1028	как нечто	1	3
1029	за которой	1	3
1030	но с	2	3
1031	согласно с	1	3
1032	или иначе	2	3
1033	а также	2	3
1034	шли в	1	3
1035	животных и	1	3
1036	очень много	2	3
1037	смерти в	2	3
1038	и оно	2	3
1039	было совершенно	1	3
1040	первый план	1	3
1041	оно в	1	3
1042	переходе от	1	3
1043	в наши	1	3
1044	в руки	2	3
1045	может считаться	1	3
1046	что нужно	1	3
1047	быть и	1	3
1048	составные части	1	3
1049	имеем здесь	1	3
1050	у нее	3	3
1051	которых они	1	3
1052	в отдельности	3	3
1053	означало бы	1	3
1054	мы хотели	2	3
1055	чем к	1	3
1056	этому вопросу	1	3
1057	они имеют	1	2
1058	мы постараемся	1	2
1059	между этим	1	2
1060	только те	1	2
1061	и загадки	1	2
1062	в пользу	1	2
1063	время не	1	2
1064	не хочет	1	2
1065	живые люди	1	2
1066	этим объясняется	2	2
1067	попасть в	4	2
1068	о мире	1	2
1069	на свою	1	2
1070	дают возможность	1	2
1071	мы сразу	1	2
1072	если при	1	2
1073	с пером	1	2
1074	повествования и	1	2
1075	можно не	1	2
1076	не согласиться	1	2
1077	ему удалось	1	2
1078	видели в	1	2
1079	случаи когда	4	2
1080	ее так	2	2
1081	она могла	1	2
1082	и должна	1	2
1083	по традиции	1	2
1084	не всегда	6	2
1085	и была	1	2
1086	отметить что	2	2
1087	природы но	1	2
1088	со смешанными	1	2
1089	с другим	1	2
1090	вопросу о	1	2
1091	в голове	1	2
1092	него не	1	2
1093	они должны	3	2
1094	почему и	1	2
1095	чего он	1	2
1096	и вступает	2	2
1097	от них	2	2
1098	всего в	1	2
1099	случай из	2	2
1100	герой и	1	2
1101	каждый элемент	1	2
1102	на глазах	2	2
1103	все его	3	2
1104	при сохранении	1	2
1105	хотелось бы	1	2
1106	но из	1	2
1107	быть признаны	2	2
1108	что уже	1	2
1109	герой был	1	2
1110	происходит это	1	2
1111	этой же	1	2
1112	место где	1	2
1113	герой есть	2	2
1114	может оказаться	1	2
1115	они будут	1	2
1116	было на	1	2
1117	в поэтике	1	2
1118	вокруг себя	1	2
1119	куда он	1	2
1120	и некоторые	2	2
1121	как по	1	2
1122	поэтому он	1	2
1123	что царь	4	2
1124	на другую	2	2
1125	без него	1	2
1126	может сделаться	1	2
1127	а потом	4	2
1128	воды и	1	2
1129	вопрос но	1	2
1130	почему именно	1	2
1131	чтобы герой	1	2
1132	не составляет	1	2
1133	они приводят	1	2
1134	сюда же	2	2
1135	с несомненностью	1	2
1136	не один	1	2
1137	самому себе	1	2
1138	так просто	1	2
1139	а третий	1	2
1140	он спрашивает	1	2
1141	по своей	1	2
1142	не раз	1	2
1143	того кто	3	2
1144	это приводит	1	2
1145	оставляет в	1	2
1146	приводят к	2	2
1147	он до	1	2
1148	роль играет	1	2
1149	прием в	1	2
1150	до наших	1	2
1151	себе ни	1	2
1152	происходит так	1	2
1153	то место	1	2
1154	есть ли	1	2
1155	случае это	1	2
1156	в какой-то	1	2
1157	еще одно	2	2
1158	доказывает что	5	2
1159	воду в	1	2
1160	от нее	2	2
1161	он представляет	1	2
1162	чтобы наметить	1	2
1163	раз он	2	2
1164	в городе	1	2
1165	мы встречаем	1	2
1166	мы сравним	1	2
1167	и должны	1	2
1168	в самый	1	2
1169	о той	1	2
1170	представлений в	1	2
1171	и далее	1	2
1172	он на	3	2
1173	и делает	2	2
1174	случай как	1	2
1175	то с	1	2
1176	два типа	1	2
1177	не ясно	2	2
1178	с этого	1	2
1179	можно согласиться	1	2
1180	это положение	2	2
1181	с целью	2	2
1182	ведь она	1	2
1183	но никогда	1	2
1184	и герой	4	2
1185	думают что	1	2
1186	нет в	2	2
1187	говорится что	1	2
1188	к матери	1	2
1189	наконец в	1	2
1190	а через	1	2
1191	можно формулировать	1	2
1192	те случаи	1	2
1193	не замечали	1	2
1194	которые можно	1	2
1195	и ему	1	2
1196	с того	5	2
1197	еще один	3	2
1198	нигде в	1	2
1199	он весь	1	2
1200	отца и	2	2
1201	на которые	1	2
1202	мне не	1	2
1203	и начал	2	2
1204	этого нет	1	2
1205	от которой	1	2
1206	новые и	3	2
1207	она будет	2	2
1208	во времени	1	2
1209	д и	1	2
1210	не означает	1	2
1211	именно к	1	2
1212	ясностью что	2	2
1213	в свое	3	2
1214	не поддается	1	2
1215	который уже	1	2
1216	он делает	1	2
1217	или с	2	2
1218	этом он	1	2
1219	в литературе	2	2
1220	в такую	1	2
1221	исторической действительности	1	2
1222	он ведет	1	2
1223	он находит	1	2
1224	и глаза	1	2
1225	в условиях	1	2
1226	та что	1	2
1227	ему не	1	2
1228	и хочет	1	2
1229	действительности но	1	2
1230	на задний	1	2
1231	лежит не	1	2
1232	это как	2	2
1233	с новыми	1	2
1234	есть одна	1	2
1235	выше в	4	2
1236	позволяет нам	2	2
1237	у того	2	2
1238	же что	2	2
1239	к смерти	1	2
1240	в начале	2	2
1241	но вместе	2	2
1242	самых важных	1	2
1243	люди не	1	2
1244	ясна и	1	2
1245	вообще не	4	2
1246	наоборот в	1	2
1247	здесь все	1	2
1248	образом оказывается	1	2
1249	на своих	1	2
1250	какую роль	1	2
1251	то этим	2	2
1252	она еще	1	2
1253	на эти	2	2
1254	как здесь	1	2
1255	рассказ о	2	2
1256	из авторов	1	2
1257	его за	2	2
1258	под ним	1	2
1259	а совершенно	1	2
1260	с искусством	1	2
1261	еще далеко	1	2
1262	за собой	2	2
1263	требует от	1	2
1264	их не	3	2
1265	в борьбе	1	2
1266	это такое	1	2
1267	так часто	3	2
1268	они и	1	2
1269	может дать	1	2
1270	чтобы вскрыть	1	2
1271	а иногда	1	2
1272	и свою	1	2
1273	влечет за	1	2
1274	с ложным	1	2
1275	на этой	1	2
1276	нельзя было	1	2
1277	даже и	1	2
1278	представления о	13	2
1279	выходит из	1	2
1280	но то	1	2
1281	во многих	2	2
1282	мы узнали	1	2
1283	наталкивается на	1	2
1284	указать что	2	2
1285	мы таким	1	2
1286	не вполне	5	2
1287	до того	1	2
1288	всего что	1	2
1289	тех которые	1	2
1290	тех случаях	7	2
1291	с большим	1	2
1292	тут же	2	2
1293	думает что	1	2
1294	том месте	1	2
1295	и становится	4	2
1296	большой толпы	1	2
1297	от ее	1	2
1298	он ссылается	1	2
1299	он имел	1	2
1300	здесь он	1	2
1301	которую они	1	2
1302	сам того	1	2
1303	другие авторы	1	2
1304	элемент в	1	2
1305	на протяжении	1	2
1306	же роль	1	2
1307	и всей	1	2
1308	оно само	1	2
1309	они все	2	2
1310	чем на	1	2
1311	такая же	1	2
1312	ним так	1	2
1313	объяснение в	1	2
1314	два раза	1	2
1315	не от	3	2
1316	здесь уже	2	2
1317	этими двумя	1	2
1318	эта форма	4	2
1319	утверждение что	1	2
1320	связи со	3	2
1321	не говорит	1	2
1322	новое что	1	2
