N	3gram	Voloshinov	Istorich
124	ничего общего с	2	2
125	или как говорит	1	2
126	том числе и	3	2
127	между этими двумя	2	2
128	а в том	1	2
129	что во всех	2	2
130	как если бы	6	2
131	сама по себе	2	2
132	самом же деле	5	2
133	а именно к	1	2
134	на самом же	5	2
135	а не только	1	2
136	же обстоит дело	1	2
137	в ней нет	1	2
138	на первый план	2	2
139	может быть в	1	2
140	во всех случаях	1	2
141	в этом и	1	2
142	в достаточной степени	2	2
143	всецело зависит от	1	2
144	свою связь с	1	2
145	вместо того чтобы	1	2
146	у него нет	1	2
147	могли бы быть	1	2
148	не могут быть	3	2
149	и в нем	1	2
150	может быть и	8	2
151	они еще не	1	2
152	связаны друг с	1	2
153	как это делают	1	2
154	вовсе не в	1	2
155	ни к каким	1	2
156	уже с самого	2	2
157	может быть только	1	2
158	так и с	1	2
159	как мы видим	1	2
160	в соединении с	1	2
161	между собой и	1	2
162	и прежде всего	4	2
163	все же и	1	2
164	а не в	3	2
165	отношения к целому	1	2
166	и в том	1	2
167	и те же	5	2
168	и не может	11	2
169	в свою очередь	5	2
170	большей или меньшей	1	2
171	равно как и	1	2
172	связаны между собой	1	2
173	и должно быть	1	2
174	тем что в	1	2
175	с одним из	1	2
176	так же обстоит	1	2
177	здесь как и	1	2
178	был связан с	1	2
179	между ним и	1	2
180	и той же	2	2
181	характерно что в	1	2
182	того как он	1	2
183	одно и то	3	2
184	так как они	1	2
185	одной и той	2	2
186	том что он	3	2
187	в любой момент	1	2
188	в этом именно	1	2
189	что он как	1	2
190	лежит в основе	2	2
191	или же они	1	1
192	друг друга дополняют	1	1
193	переход от одного	1	1
194	этой связи оно	1	1
195	так как нам	1	1
196	а в этом	2	1
197	почти все основные	1	1
198	тесно связана с	3	1
199	органическую связь с	2	1
200	таким образом между	2	1
201	никогда не будет	1	1
202	имеют ничего общего	1	1
203	и в другом	1	1
204	все остальные особенности	1	1
205	первобытных народов и	1	1
206	и вне этого	1	1
207	одни и те	5	1
208	мы не найдем	2	1
209	отношению к которым	1	1
210	говоря уже о	1	1
211	в предыдущей главе	1	1
212	этого он не	1	1
213	то что обычно	1	1
214	еще почти не	1	1
215	в результате мы	1	1
216	тогда он может	1	1
217	в какой степени	2	1
218	между головой и	1	1
219	еще тем что	1	1
220	она и не	1	1
221	от него он	1	1
222	смену ему приходит	1	1
223	как мы уже	3	1
224	но в одном	1	1
225	во многих отношениях	1	1
226	в которой мы	1	1
227	сводится к тому	2	1
228	но при этом	2	1
229	друг друга в	2	1
230	ясно что все	1	1
231	но в каком	1	1
232	на смену ему	1	1
233	если бы это	2	1
234	этом как мы	2	1
235	а просто как	1	1
236	друг за другом	1	1
237	ко всякого рода	1	1
238	по аналогии с	1	1
239	мы должны спросить	1	1
240	он исходит из	1	1
241	в совершенно иной	1	1
242	чем иным как	1	1
243	и пр в	4	1
244	что все эти	1	1
245	совершенно не учитывается	1	1
246	нужно прибавить что	1	1
247	но в этом	1	1
248	обычно вовсе не	1	1
249	и как он	1	1
250	без всякой связи	1	1
251	и в соответствии	1	1
252	не менее в	1	1
253	не имеют никакого	1	1
254	к вопросу о	1	1
255	узком смысле этого	1	1
256	не будем останавливаться	1	1
257	с ними в	1	1
258	одной из важнейших	3	1
259	и этот момент	2	1
260	нам может быть	1	1
261	все эти формы	1	1
262	уже о том	1	1
263	можем сказать что	1	1
264	бы они были	1	1
265	ничего не означает	1	1
266	смысла и значения	1	1
267	и не хочет	1	1
268	можно только с	1	1
269	является не только	4	1
270	друг друга не	1	1
271	но кроме того	1	1
272	в узком смысле	4	1
273	но и это	1	1
274	не имеют ничего	1	1
275	как мы знаем	6	1
276	не оставляют в	1	1
277	в социальной жизни	1	1
278	в чем же	2	1
279	как целое мы	1	1
280	теперь мы можем	1	1
281	вопрос о происхождении	1	1
282	мира прежде всего	1	1
283	нами в предыдущей	1	1
284	в себе и	1	1
285	в этом смысле	2	1
286	и небо и	1	1
287	всякой связи с	2	1
288	связи с этим	3	1
289	несмотря на то	1	1
290	до тех пор	2	1
291	и с помощью	1	1
292	это одно из	1	1
293	слова в системе	1	1
294	как и все	2	1
295	они не имеют	1	1
296	может быть объяснено	1	1
297	мы только что	1	1
298	может выйти за	1	1
299	идет именно о	1	1
300	и это не	1	1
301	или менее случайно	1	1
302	мы видели не	1	1
303	в пределах одного	2	1
304	нужно искать в	1	1
305	не зависит от	1	1
306	и соответствующие им	1	1
307	языка не может	1	1
308	никогда не может	1	1
309	в каком направлении	1	1
310	каких формах осуществляется	1	1
311	сказать что и	1	1
312	бы это был	1	1
313	таким образом оказывается	1	1
314	мы увидим в	1	1
315	на иной почве	1	1
316	нет места для	1	1
317	прежде всего в	1	1
318	и в большинстве	1	1
319	одной стороны оно	1	1
320	если бы он	3	1
321	является не чем	1	1
322	в большей или	1	1
323	мы все же	1	1
324	как мы только	1	1
325	в этой главе	1	1
326	и процесс его	1	1
327	в более или	1	1
328	из всего сказанного	2	1
329	а извне это	1	1
330	до известной степени	2	1
331	чтобы сделать из	1	1
332	и в таком	1	1
333	имеется в виду	1	1
334	то или иное	1	1
335	ничего не доказывает	1	1
336	нашей точки зрения	1	1
337	в частности например	1	1
338	в таком положении	1	1
339	само нуждается в	1	1
340	в жизни и	1	1
341	и пр но	2	1
342	как он их	1	1
343	они не могут	1	1
344	может быть уже	1	1
345	или может быть	2	1
346	на эти вопросы	1	1
347	в этом отношении	4	1
348	в себе не	1	1
349	таким образом к	1	1
350	в его состав	1	1
351	не имеет значения	1	1
352	дать ответ на	1	1
353	он относится к	1	1
354	не чем иным	1	1
355	мы можем сказать	2	1
356	мы не видим	1	1
357	если бы в	1	1
358	и следовательно не	1	1
359	находится под его	1	1
360	и от него	1	1
361	к тому или	1	1
362	тем или иным	1	1
363	и так сказать	2	1
364	определяется не только	2	1
365	вступает в силу	1	1
366	вырывает его из	1	1
367	по ту сторону	1	1
368	и как мы	1	1
369	оно фигурирует в	1	1
370	другой стороны оно	1	1
371	в высшей степени	5	1
372	но и он	1	1
373	ни к какой	1	1
374	друг друга но	1	1
375	это вовсе не	1	1
376	лицом к лицу	1	1
377	в их отношении	1	1
378	то же время	7	1
379	в значительной степени	3	1
380	нуждается в объяснении	1	1
381	в широком смысле	2	1
382	между базисом и	1	1
383	для него как	2	1
384	мы знаем из	1	1
385	тому или иному	1	1
386	и эта форма	1	1
387	с нашей точки	1	1
388	может быть именно	2	1
389	тому что в	1	1
390	к нему и	1	1
391	того или иного	2	1
392	только по отношению	1	1
393	так как если	2	1
394	от того что	2	1
395	первый план выдвигается	1	1
396	лежат в основе	1	1
397	в сущности это	1	1
398	как нам важно	1	1
399	состоит из двух	1	1
400	может быть дано	1	1
401	и в более	1	1
402	ту или иную	1	1
403	которой мы здесь	1	1
404	какой бы то	3	1
405	и не в	3	1
406	и дать ему	1	1
407	конечно не в	1	1
408	но если мы	1	1
409	и на нее	1	1
410	только в этом	1	1
411	в то же	7	1
412	но и эта	1	1
413	может быть признано	1	1
414	не говоря уже	1	1
415	в противном случае	2	1
416	в ее основе	1	1
417	же может быть	1	1
418	еще никем не	1	1
419	в первом случае	3	1
420	врагов на которых	1	1
421	не попасть в	1	1
422	вообще не существует	1	1
423	и та же	1	1
424	с другом и	1	1
425	но в то	6	1
426	при более подробном	1	1
427	пока не будет	1	1
428	не может выйти	1	1
429	тесно связаны с	1	1
430	из этих форм	1	1
431	находятся в состоянии	1	1
432	и между ними	2	1
433	таким образом каждый	1	1
434	более подробном анализе	1	1
435	и формы этого	2	1
436	здесь входить в	1	1
437	одна и та	1	1
438	и потому в	1	1
439	они превращаются в	1	1
440	в каких формах	1	1
441	как это делает	1	1
442	только с помощью	2	1
443	то что они	1	1
444	в следующей главе	3	1
445	приводит к тому	1	1
446	и от них	1	1
447	в основе своей	1	1
448	будем останавливаться на	1	1
