N	3gram	Tiupa_Anal	Hudozhes
307	психологические социальные политические	1	1
308	если говорить о	2	1
309	объекту речи такова	1	1
310	личность является таким	1	1
311	самые разнообразные в	1	1
312	относительно длины ритмического	1	1
313	здоровая порядок фокусирующих	1	1
314	в соотносительности слов	1	1
315	в присутствии эстетического	1	1
316	какому-нибудь речевому субъекту	1	1
317	диалектов а в	1	1
318	ядра личности а	1	1
319	взаимоотношений изображающей и	1	1
320	духовная ценность которой	1	1
321	автором в кадры	1	1
322	какому-нибудь объекту речи	1	1
323	а выбор слова	1	1
324	иных языковых нормативов	1	1
325	сверх-я сверхличная заданность	1	1
326	в той мере	2	1
327	менее насыщенный деталями	1	1
328	не наступает вместо	1	1
329	переживаемый в одиночку	1	1
330	вне произведения как	1	1
331	темной родинкой и	1	1
332	в тексте может	1	1
333	только целостность тела	1	1
334	столь же значима	1	1
335	самопониманию всех и	1	1
336	и введено в	1	1
337	речь выступая под	1	1
338	является таким я-в-мире	1	1
339	в соответствии с	2	1
340	своей полноте и	1	1
341	измеряемой числом слогов	1	1
342	ни прибавить ни	1	1
343	его читательского внутреннего	1	1
344	организация ментального созерцания	1	1
345	или лирического героя	1	1
346	знанию такого рода	1	1
347	а всего лишь	1	1
348	анакрусы и ритмические	1	1
349	была тихая добродушная	1	1
350	люди но иностранцы	1	1
351	значении греческое слово	1	1
352	я есть высшая	1	1
353	последовательно осуществлено и	1	1
354	тем объектом эстетического	1	1
355	родственно всем любая	1	1
356	совпадает с абзацем	1	1
357	переносом в пространстве	1	1
358	том под каким	1	1
359	служат абзацы далеко	1	1
360	и субъектную организации	1	1
361	со стороны субъекта	1	1
362	осмысленном и конкретном	1	1
363	по всеохватывающей своей	1	1
364	чередование напряжений и	1	1
365	личностного присутствия во	1	1
366	произведения он расчленяет	1	1
367	речи такова специфика	1	1
368	форма в которой	1	1
369	или своих других	1	1
370	последовательность медленных и	1	1
371	являются наиболее генерализованные	1	1
372	времени в поле	1	1
373	может быть актуализировано	1	1
374	состоит что он	1	1
375	противопоставлены в произведении	1	1
376	в химическом соединении	1	1
377	на фоне этой	1	1
378	предельную меру обобщения	1	1
379	широте на отдельные	1	1
380	на каждом из	2	1
381	исключительных лицах не	1	1
382	типа как письмо	1	1
383	любая личность является	1	1
384	он не только	1	1
385	при наличии которой	1	1
386	что может или	1	1
387	самих событий в	1	1
388	как письмо дневниковая	1	1
389	в котором по	1	1
390	все люди такие	1	1
391	своем значении греческое	1	1
392	целостности доступной человеческому	1	1
393	говорится и о	1	1
394	незаместимое место в	1	1
395	они сопоставлены или	1	1
396	тем самым интонационные	1	1
397	а также строфы	1	1
398	однако начало нового	1	1
399	действительности приобщение к	1	1
400	ночного мгновенного вечного	1	1
401	прозрачнее чем это	1	1
402	обозначения объектных деталей	1	1
403	волеизъявление автора становится	1	1
404	как система мотивов	1	1
405	членения а также	1	1
406	обратим внимание на	1	1
407	по крайней мере	4	1
408	бы место лишь	1	1
409	движется один отдельный	1	1
410	субъекта и адресата	1	1
411	к какому-нибудь объекту	1	1
412	субъекта и способа	1	1
413	границы эпизодов служат	1	1
414	чем выше плотность	1	1
415	в принципе недоступна	1	1
416	проблема субъектной организации	1	1
417	композиционных субъектов высказывания	1	1
418	единства фразы устанавливает	1	1
419	позиций может быть	1	1
420	расчленяет произведение на	1	1
421	очевидная граница между	1	1
422	и временных примет	1	1
423	было и не	1	1
424	и слово литературной	1	1
425	внутреннего личностного присутствия	1	1
426	мире и составляет	1	1
427	ее оболочек психологии	1	1
428	художественного впечатления он	1	1
429	периферии верха низа	1	1
430	в самом наличии	1	1
431	входит лишь поименованное	1	1
432	как диалога согласия	1	1
433	субъектом только перед	1	1
434	и более поверхностные	1	1
435	духовный опыт внутреннего	1	1
436	заключается в том	1	1
437	сколько диалогически соотнесенных	1	1
438	оболочек психологии характера	1	1
439	принадлежит какому-нибудь речевому	1	1
440	это возможно в	1	1
441	направленной на произведение	1	1
442	тривиальная в общеязыковом	1	1
443	по отдельности автору	1	1
444	при этом особенно	1	1
445	кадра входит лишь	1	1
446	систему голосов нормативная	1	1
447	которой определенным образом	1	1
448	в частности это	1	1
449	эстетического созерцания может	1	1
450	рода стилистике здесь	1	1
451	характера социального поведения	1	1
452	последний получает вследствие	1	1
453	общее всем знакомее	1	1
454	чем глубже зачерпнуть	1	1
455	глоссализации имеет в	1	1
456	как живущего своей	1	1
457	в самом начале	3	1
458	наращивания текста наиболее	1	1
459	но факультативные и	1	1
460	никто не решает	1	1
461	значимостей являются наиболее	1	1
462	иностранцы узнают себя	1	1
463	субъектом речи последний	1	1
464	напряжений и спадов	1	1
465	пределами этой субсистемы	1	1
466	интересно всем потому	1	1
467	подчеркивал м.м бахтин	1	1
468	скомпонованное из речений	1	1
469	фраза текста даже	1	1
470	уплотнение воображаемого мира	1	1
471	поле зрения читателя	2	1
472	субъектную организации художественного	1	1
473	объекта и адресата	1	1
474	разнообразные в частности	1	1
475	в различных речевых	1	1
476	мы находим вне	1	1
477	художественном произведении чище	1	1
478	но в таком	1	1
479	время они существенно	1	1
480	свое незаместимое место	1	1
481	в коммуникативной ситуации	1	1
482	универсальнее вы говорите	1	1
483	о том что	8	1
484	лексических синтаксических и	1	1
485	целостность не только	1	1
486	то или иное	1	1
487	предмет созерцания оказывается	1	1
488	субъектной организации литературного	1	1
489	характеристиками глоссами как	1	1
490	оказывается не столько	1	1
491	души вдруг заслоняется	1	1
492	внутреннего исполнения как	1	1
493	все они для	1	1
494	присутствие во внешней	1	1
495	рассказе чехова душечка	1	1
496	а читателем в	1	1
497	организация литературного произведения	3	1
498	глоссами как именовал	1	1
499	языковых нормативов актуальных	1	1
500	трагическое есть рассказ	1	1
501	к паузам ударения	1	1
502	прочие обобщения могущие	1	1
503	столько голосов сколько	1	1
504	в последние десятилетия	1	1
505	читателю ракурс видения	1	1
506	ряду образующие ритмические	1	1
507	таков что душевная	1	1
508	соразмерных отрезков звучания	1	1
509	самом произведении >	1	1
510	ценностное уплотнение воображаемого	1	1
511	героя это еще	1	1
512	и особенно внешних	1	1
513	и жизни однако	1	1
514	специфически человеческий способ	1	1
515	они для искусства	1	1
516	тройственным единством а	1	1
517	барышня с кротким	1	1
518	или ином отношении	1	1
519	внешнюю полноту и	1	1
520	в кадры читательского	1	1
521	строки дж донна	1	1
522	ритмика интонирует всю	1	1
523	в самостоятельный эпизод	1	1
524	говорит искусство человек	1	1
525	случае мы имеем	1	1
526	вещей но в	1	1
527	личности к своему	1	1
528	целое текста смыслосообразно	1	1
529	участников коммуникативного события	1	1
530	отношении художественному восприятию	1	1
531	все что может	1	1
532	одной из своих	1	1
533	простых текстовых показателей	1	1
534	взглядом очень здоровая	1	1
535	произведение оригинальнее тем	1	1
536	как внутреннее единство	1	1
537	созерцающий становится эстетическим	1	1
538	или иной форме	1	1
539	ж результат тот	1	1
540	материала литературы как	1	1
541	эстетического объекта и	1	1
542	текста так и	1	1
543	художественные тексты способны	1	1
544	конструкций с субъектом	1	1
545	текста так же	1	1
546	в свое время	3	1
547	к интимному самопониманию	1	1
548	вдруг заслоняется крупным	1	1
549	правого далекого близкого	1	1
550	мы родственные ему	1	1
551	лица актанта повествователя	1	1
552	к этим моментам	1	1
553	во внутренней речи	1	1
554	основе весьма простых	1	1
555	бахтина проблема взаимоотношений	1	1
556	дело не в	2	1
557	опыт внутреннего личностного	1	1
558	устанавливает задаваемый читателю	1	1
559	кадр внутреннего зрения	1	1
560	внутренняя целостность не	1	1
561	всякий сдвиг текста	1	1
562	гегеля духовная ценность	1	1
563	как и в	2	1
564	по своей коммуникативной	1	1
565	переменой в составе	1	1
566	как это случается	1	1
567	этом синтаксических конструкций	1	1
568	оригинальнее тем оно	1	1
569	к ролевому сверх-я	1	1
570	самом наличии определенных	1	1
571	общеизвестными после романа	1	1
572	сдвиг текста абзац	1	1
573	внешнего внутреннего центра	1	1
574	созерцания оказывается эстетическим	1	1
575	мыслиться раздельно и	1	1
576	какой бы то	2	1
577	в е годы	1	1
578	никакому логическому познанию	1	1
579	своих событийных границ	1	1
580	природу художественной реальности	1	1
581	в пределах кадрового	1	1
582	отношению к иного	1	1
583	движений бенвенист ритм	1	1
584	человек недвусмысленно встречается	1	1
585	есть точка пересечения	1	1
586	только целое текста	1	1
587	и частной жизни	1	1
588	и конец текста	1	1
589	а в то	2	1
590	коммуникативного события в	2	1
591	формах внутренней речи	2	1
592	принципе недоступна между	1	1
593	личности более того	1	1
594	организации художественного произведения	1	1
595	ритмических рядов измеряемой	1	1
596	подхваченная и усиленная	1	1
597	принципом упорядоченного движения	1	1
598	таком случае это	1	1
599	способно привести к	1	1
600	текста по отдельности	1	1
601	отдельности автору приписано	1	1
602	обогащает наш духовный	1	1
603	углом по отношению	1	1
604	как один из	1	1
605	и меньше и	1	1
606	представляет собой речевую	1	1
607	субсистемы художественных значимостей	1	1
608	литературы как искусства	1	1
609	душечки постепенно углубляемая	1	1
610	к иного рода	1	1
611	деталей а также	1	1
612	донна ставшие общеизвестными	1	1
613	с самим собою	1	1
614	состоит не в	1	1
615	литературного произведения в	6	1
616	и неспецифичны собственно	1	1
617	знаменуется переносом в	1	1
618	слогов относительно длины	1	1
619	составе персонажей появление	1	1
620	жизни однако все	1	1
621	чем произведение оригинальнее	1	1
622	и прозрачнее чем	1	1
623	момент нечто движущееся	1	1
624	лицах не только	1	1
625	место лишь в	2	1
626	но иностранцы узнают	1	1
627	не все что	2	1
628	перефразируя строки дж	1	1
629	же значима имеющая	1	1
630	слов избранных для	1	1
631	актантов действующих лиц	1	1
632	в таких случаях	1	1
633	тексты способны запечатлевать	1	1
634	эпизода как правило	1	1
635	напряжение речевых движений	1	1
636	в кадры повествования	1	1
637	не в состоянии	1	1
638	достоевский описывал себя	1	1
639	могут мыслиться раздельно	1	1
640	б построение фразы	1	1
641	целостность тела вещи	1	1
642	и взаимодействиях с	1	1
643	художественных значимостей являются	1	1
644	эстетическим субъектом только	1	1
645	же время узкое	1	1
646	раз художественно значимые	1	1
647	в своей эстетической	1	1
648	лишь чужими устами	1	1
649	самая тривиальная в	1	1
650	произведения обнаруживается еще	1	1
651	уникально и одновременно	1	1
652	душу чем глубже	1	1
653	прочие его конструктивные	1	1
654	количество ударных слогов	1	1
655	зрения читателя находится	1	1
656	объект эстетического отношения	1	1
657	смыслосообразно скомпонованное из	1	1
658	люди такие и	1	1
659	логическому познанию тайна	1	1
660	ходе последовательного наращивания	1	1
661	тем общее всем	1	1
662	но мы встречаемся	1	1
663	числом слогов между	1	1
664	заключительные в ритмическом	1	1
665	состав художественного содержания	1	1
666	внутреннего я во	2	1
667	рассказ о счастье	1	1
668	исполнения как упорядоченная	1	1
669	предстает системой хронотопов	1	1
670	исходном своем значении	1	1
671	один равнопротяженный тексту	1	1
672	упорядоченность семантики лингвистических	1	1
673	он расчленяет произведение	1	1
674	стилистике здесь также	1	1
675	смешивать с гносеологическими	1	1
676	распределенности текста между	1	1
677	значимы при этом	1	1
678	подобно режиссёру спектакля	1	1
679	родинкой и т.д	1	1
680	языковых стилей социальных	1	1
681	с субъектом речи	1	1
682	более крупные членения	1	1
683	внимание адресата к	1	1
684	между несколькими голосами	1	1
685	форма целостности доступной	1	1
686	шеллингу чем произведение	1	1
687	в ходе последовательного	1	1
688	пастернака доверенной его	1	1
689	в этом втором	1	1
690	может выступать и	1	1
691	т.п крайними пределами	1	1
692	же точно и	1	1
693	своего присутствия в	1	1
694	изменить ничего нельзя	1	1
695	самоопределение к ролевому	1	1
696	нового эпизода как	1	1
697	отношения являются неслиянными	1	1
698	в этих случаях	1	1
699	выбора лингвистических средств	1	1
700	неизбыточность явлений между	1	1
701	как более или	1	1
702	в составе персонажей	1	1
703	художественная реальность героя	1	1
704	этих случаях оказывается	1	1
705	ценностного центра этого	2	1
706	диалогическим углом они	1	1
707	не совпадает с	1	1
708	интонационные оттенки ритма	1	1
709	отрезков звучания ритмика	1	1
710	отрезок времени в	1	1
711	мы встречаемся с	1	1
712	крупным планом заключительного	1	1
713	собственно говоря и	3	1
714	иной эстетической природы	1	1
715	и объектной что	1	1
716	еще одна вымышленная	1	1
717	автора мы находим	1	1
718	художественного восприятия как	1	1
719	это происходит в	1	1
720	определенным образом характеризует	1	1
721	специфическая целостность феноменов	1	1
722	разложимое а в	1	1
723	мире и жизни	1	1
724	о жизни по	1	1
725	выше плотность акцентуации	1	1
726	между ними могут	1	1
727	логическое отношение между	1	1
728	даже в этих	1	1
729	числе и трагическое	1	1
730	избранных для обозначения	1	1
731	добродушная жалостливая барышня	1	1
732	о мире и	1	1
733	к своему собственному	1	1
734	будучи принципом упорядоченного	1	1
735	обращен к интимному	1	1
736	дж донна ставшие	1	1
737	лишь в химическом	1	1
738	произведения состоит в	1	1
739	и нераздельными его	1	1
740	текста смыслосообразно скомпонованное	1	1
741	присутствия во внешнем	1	1
742	облечён в молчание	1	1
743	глядя на ее	1	1
744	состава актантов действующих	1	1
745	звучания ритмика интонирует	1	1
746	в самом произведении	1	1
747	всегда имеется некоторая	1	1
748	или менее насыщенный	1	1
749	варваризмы неологизмы и	1	1
750	между двумя соседними	1	1
751	объектных деталей а	1	1
752	единством а места	1	1
753	бы ни был	1	1
754	что из нас	1	1
755	определенных языковых стилей	1	1
756	прибавить ни убавить	1	1
757	отдельные слова не	1	1
758	доверенной его романному	1	1
759	субъекта объекта и	1	1
760	как это происходит	1	1
761	может приобретать статус	1	1
762	в урок языка	1	1
763	научное сочинение не	1	1
764	абзац знаменующий паузу	1	1
765	во времени и	4	1
766	произведения в ее	1	1
767	творческом акте художественного	1	1
768	которую облекается в	1	1
769	других для него	1	1
770	в своем составе	1	1
771	под определенным диалогическим	1	1
772	личности а не	2	1
773	б времени и	1	1
774	ударных слогов относительно	1	1
775	во втором случае	1	1
776	нормативная литературная речь	1	1
777	художественного произведения обнаруживается	1	1
778	отношений личности к	1	1
779	своей событийной границы	1	1
780	иное как организация	1	1
781	дневного ночного мгновенного	1	1
782	на ее полные	1	1
783	превращается в урок	1	1
784	находится или движется	1	1
785	я самоопределение к	1	1
786	человека но мы	1	1
787	тела вещи но	1	1
788	ни изменить ничего	1	1
789	встречаем его то	1	1
790	место в произведении	1	1
791	также может приобретать	1	1
792	человеческое я есть	1	1
793	описывал себя в	1	1
794	рода субъектной детализации	1	1
795	образующие ритмические зачины	1	1
796	имеем дело не	1	1
797	при этом синтаксических	1	1
798	больше нежели число	1	1
799	иначе говоря помимо	1	1
800	произведения как единого	2	1
801	паузами как чередование	1	1
802	в творческом процессе	1	1
803	говорит и как	1	1
804	абзацем это правило	1	1
805	в которую облекается	1	1
806	ему люди но	1	1
807	получает вследствие этой	1	1
808	не сами слова	1	1
809	иного рода стилистике	1	1
810	становится эстетическим субъектом	1	1
811	поскольку подводит некий	1	1
812	своей биографической жизнью	1	1
813	текста между несколькими	1	1
814	говорит лишь чужими	1	1
815	повествования а читателем	1	1
816	каким диалогическим углом	1	1
817	длины ритмического ряда	1	1
818	то субъект и	1	1
819	всей своей полноте	1	1
820	жалостливая барышня с	1	1
821	возможно в обыденной	1	1
822	строфы абзацы и	1	1
823	сказать не спрашивай	1	1
824	перед лицом эстетического	1	1
825	всей субъектной организации	1	1
826	ментального созерцания читателем	1	1
827	неслиянными и нераздельными	1	1
828	еще один равнопротяженный	1	1
829	как это ни	1	1
830	двух соседних эпизодов	1	1
831	повествователя рассказчика хроникера	3	1
832	синтаксических конструкций с	1	1
833	неспецифичны собственно же	1	1
834	его конструктивные членения	1	1
835	художественного содержания лишь	1	1
836	зачерпнуть тем общее	1	1
837	живущего своей биографической	1	1
838	именно в этом	2	1
839	событий в проекции	1	1
840	счете искусство в	1	1
841	художественно значимые исключения	1	1
842	восприятия в каждый	1	1
843	единством субъекта и	1	1
844	и наоборот созерцающий	1	1
845	эпизодов знаменуется переносом	1	1
846	ним как с	1	1
847	нуждается в своего	1	1
848	мы встречаем его	1	1
849	высказывания и соответственно	1	1
850	или иное логическое	1	1
851	интимному самопониманию всех	1	1
852	голосов представленных в	1	1
853	в том случае	1	1
854	соотносительности стилистико-речевую определенность	1	1
855	и к жизненно	1	1
856	также употребленных при	1	1
857	такого рода обогащает	1	1
858	к внутреннему зрению	1	1
859	в которой я	1	1
860	значима имеющая порой	1	1
861	как упорядоченная последовательность	1	1
862	художественному восприятию задана	1	1
863	преимуществу внешнюю полноту	1	1
864	первостепенная проблема субъектной	1	1
865	семантики лингвистических единиц	1	1
866	ему известную цельность	1	1
867	граница между двумя	1	1
868	появление исчезновение актантов	1	1
869	и внутренняя целостность	1	1
870	интонирует всю субъектную	1	1
871	данного коммуникативного события	1	1
872	форму в которую	1	1
873	запись документ но	1	1
874	однако все они	1	1
875	низа левого правого	1	1
876	родственные ему люди	1	1
877	лишь в самом	1	1
878	и одновременно универсально	1	1
879	жизненных позиций может	1	1
880	я во внешнем	2	1
881	чего бы то	1	1
882	выступать и внутренняя	1	1
883	есть рассказ о	1	1
884	приобретать статус самостоятельного	1	1
885	углом они сопоставлены	1	1
886	героях воображая что	1	1
887	в событии художественного	1	1
888	граница двух соседних	1	1
889	кубикам то субъект	1	1
890	голосами то ритм	1	1
891	произведении чище и	1	1
892	это какое-то утверждение	1	1
893	включая и такие	1	1
894	человеческий способ существования	1	1
895	и привлекает внимание	1	1
896	ближайшие к паузам	1	1
897	не что иное	5	1
898	ракурс видения в	1	1
899	такова специфика самого	1	1
900	и в частности	1	1
901	прежде всего основные	1	1
902	пожелает представить себе	1	1
903	что душевная характеристика	1	1
904	его активность прежде	1	1
905	начале этой цепочки	1	1
906	спрашивай о ком	1	1
907	акта в отличие	1	1
908	не только целостность	1	1
909	одним и тем	1	1
910	всякий раз художественно	1	1
911	привлекает внимание адресата	1	1
912	даже самая тривиальная	1	1
913	художественного восприятия все	1	1
914	меньше и больше	1	1
915	место в событии	1	1
916	дневниковая запись документ	1	1
917	полюсами предмет созерцания	1	1
918	временных примет в	1	1
919	их создает эффект	1	1
920	есть его активность	1	1
921	и изображенной речи	1	1
922	тихая добродушная жалостливая	1	1
923	двумя паузами как	1	1
924	и быстрых движений	1	1
925	или противопоставлены в	1	1
926	затрагивая хода самих	1	1
927	феноменов человеческого бытия	1	1
928	в тексте а	1	1
929	духовного общения людей	1	1
930	человеческого я к	1	1
931	воображая что все	1	1
932	говорящего иначе говоря	1	1
933	потому что из	1	1
934	познанию тайна внутреннего	1	1
935	собой речевую генерализацию	1	1
936	и соответствующую ей	1	1
937	определенность собственный голос	1	1
938	логический субъект и	1	1
939	м.м бахтин дело	1	1
940	текста но и	1	1
941	в субъектной организации	1	1
942	диалогическим углом по	1	1
943	ее никто не	1	1
944	к знанию такого	1	1
945	художественного текста словами	1	1
946	могущие иметь место	1	1
947	все прочие его	1	1
948	плотность акцентуации количество	1	1
949	но в то	2	1
950	которого только и	1	1
951	субъективную предпосылку эстетического	1	1
952	наоборот созерцающий становится	1	1
953	щеки на мягкую	1	1
954	поверхностные психологические социальные	1	1
955	текста в целом	1	1
956	содержит в себе	3	1
957	ибо и в	1	1
958	нельзя не сделав	1	1
959	вследствие этой соотносительности	1	1
960	этих исключительных лицах	1	1
961	объектом только в	1	1
962	бахтин дело не	1	1
