N	3gram	Propp_Isto	FransuaR
88	смысле этого слова	1	3
89	и у других	1	3
90	мы видели какую	1	3
91	не входит в	1	3
92	дает право на	1	3
93	но это не	3	3
94	со всех сторон	1	3
95	вместе с тем	6	3
96	он не только	1	3
97	с представлением о	2	3
98	все же не	1	3
99	в преисподнюю в	1	3
100	только во время	1	3
101	один из самых	1	3
102	а с другой	1	3
103	и не в	1	3
104	не только во	1	3
105	бы то ни	1	3
106	там где он	1	3
107	одним из самых	1	3
108	характерно что в	2	3
109	в связи со	2	3
110	еще далеко не	1	3
111	что в нем	1	3
112	мы видим таким	1	3
113	видит в нем	1	3
114	она никогда не	1	2
115	в которых они	1	2
116	мы уже знаем	5	2
117	никак не может	1	2
118	в первый раз	1	2
119	совершенно так же	1	2
120	за него и	1	2
121	говорит о том	1	2
122	образом и здесь	1	2
123	в более или	1	2
124	и некоторые другие	1	2
125	таким образом что	1	2
126	уже знаем что	4	2
127	и вместе с	3	2
128	между этими двумя	1	2
129	в ад и	1	2
130	он не мог	1	2
131	но мы уже	3	2
132	что это не	2	2
133	то ни было	1	2
134	все дело в	1	2
135	какую роль играет	1	2
136	мы видели как	3	2
137	есть и в	1	2
138	в них всегда	1	2
139	то что он	1	2
140	с представлениями о	3	2
141	видеть в нем	1	2
142	и может быть	1	2
143	в том чтобы	2	2
144	так как он	4	2
145	но дело не	1	2
146	но уже в	1	2
147	мы уже видели	3	2
148	никто не может	1	2
149	новые и новые	2	2
150	на глазах у	1	2
151	но и на	2	2
152	здесь же мы	2	2
153	все новые и	2	2
154	в различных формах	1	2
155	мы знаем что	1	2
156	таким образом это	1	2
157	прямо или косвенно	1	2
158	мы видели и	1	2
159	о загробном мире	1	2
160	а именно в	1	2
161	больше чем на	1	2
162	кроме того он	1	2
163	для этой цели	1	2
164	что у него	5	2
165	не имеет значения	1	2
166	в какой-то степени	1	2
167	и та же	1	2
168	в этом случае	4	2
169	том что он	1	2
170	же как и	1	2
171	одна и та	1	2
172	мы не можем	2	2
173	в таких случаях	1	2
174	мы не будем	2	2
175	в главе о	2	2
176	и в области	2	2
177	по одной из	1	1
178	однако и в	1	1
179	это не значит	1	1
180	в точности соответствует	1	1
181	все же она	1	1
182	очень интересный и	1	1
183	принимает фантастические размеры	1	1
184	мы можем коснуться	1	1
185	для борьбы с	1	1
186	то он не	1	1
187	на том что	2	1
188	здесь прежде всего	1	1
189	это не единственная	1	1
190	только там где	1	1
191	не в этом	1	1
192	то что не	1	1
193	один из них	1	1
194	но все эти	1	1
195	таят в себе	1	1
196	мог быть только	1	1
197	может быть наиболее	1	1
198	и широкое распространение	1	1
199	до xix века	1	1
200	таким образом на	1	1
201	обрядов и в	1	1
202	что между ними	1	1
203	соответствии с этим	1	1
204	мире как о	1	1
205	а не его	1	1
206	свою принадлежность к	1	1
207	но есть и	2	1
208	вместе с ними	1	1
209	кроме того что	1	1
210	богатую и разнообразную	1	1
211	для выражения этого	1	1
212	совершенно ясно что	1	1
213	и должна быть	1	1
214	в обоих случаях	1	1
215	на земле в	1	1
216	своего отца и	1	1
217	с тем и	1	1
218	ко всякого рода	1	1
219	увидим дальше что	1	1
220	каждого из этих	1	1
221	не только формы	1	1
222	и тем самым	1	1
223	и др с	1	1
224	не забудем что	1	1
225	не только на	1	1
226	при этом он	1	1
227	но вместе с	2	1
228	как если бы	1	1
229	он дает ему	1	1
230	к смерти это	1	1
231	приводят к тому	1	1
232	от него и	1	1
233	представления о мире	1	1
234	вплоть до наших	1	1
235	все это не	1	1
236	в тех случаях	7	1
237	приведем еще один	1	1
238	всего мы встречаем	1	1
239	должно удивлять что	1	1
240	и вступает в	1	1
241	даже там где	2	1
242	таким образом мы	3	1
243	но в это	1	1
244	не по существу	1	1
245	входит в наши	1	1
246	в подземное царство	1	1
247	к себе в	2	1
248	на своем пути	2	1
249	например в образе	1	1
250	нас не должно	1	1
251	что связано с	1	1
252	на том свете	5	1
253	но он же	1	1
254	и в ином	1	1
255	в этом же	1	1
256	с того что	3	1
257	между ними нельзя	1	1
258	вместе со своим	1	1
259	он не может	1	1
260	непосредственной связи с	1	1
261	между небом и	1	1
262	она еще может	1	1
263	к тому чтобы	1	1
264	из самых важных	1	1
265	только раз в	1	1
266	видит в них	1	1
267	у нас и	1	1
268	и что это	1	1
269	и что он	2	1
270	по содержанию своему	1	1
271	в них не	1	1
272	данном случае в	1	1
273	у того же	1	1
274	в этом мире	1	1
275	где нет ни	1	1
276	в достаточной степени	2	1
277	считались входом в	1	1
278	одной стороны он	1	1
279	при всем их	1	1
280	в наши задачи	1	1
281	это не совсем	1	1
282	и все в	1	1
283	и что в	1	1
284	по существу эта	1	1
285	после чего он	1	1
286	приведем еще несколько	1	1
287	другой стороны с	2	1
288	с тем что	2	1
289	правда в очень	1	1
290	о том почему	1	1
291	все было готово	1	1
292	свои функции и	1	1
293	а так как	1	1
294	в лодке и	1	1
295	мы увидим в	1	1
296	в свете этой	1	1
297	во всем этом	1	1
298	было подойти к	1	1
299	что он не	1	1
300	если они не	1	1
301	в это мгновенье	1	1
302	тем более не	1	1
303	от них и	1	1
304	с полным правом	1	1
305	не потому ли	1	1
306	еще один пример	1	1
307	есть еще одна	3	1
308	что между этими	1	1
309	только в условиях	1	1
310	оно может быть	1	1
311	обряд во время	1	1
312	изменилось отношение к	1	1
313	в борьбе с	1	1
314	и после того	2	1
315	данном случае у	1	1
316	поля и луга	1	1
317	не должно удивлять	1	1
318	обстоит дело с	1	1
319	независимо от того	2	1
320	из этих двух	1	1
321	тем не менее	4	1
322	никогда не видел	1	1
323	на вопрос о	1	1
324	этих двух противоречивых	1	1
325	всем их разнообразии	1	1
326	было очень распространено	1	1
327	его принадлежности к	1	1
328	сами по себе	1	1
329	дело конечно не	1	1
330	на которой он	1	1
331	как он говорит	1	1
332	но и эта	1	1
333	то же что	2	1
334	что все эти	1	1
335	это может быть	1	1
336	в зависимости от	3	1
337	при всех его	1	1
338	дитерих в своей	1	1
339	если бы мы	1	1
340	он вспоминает о	1	1
341	под влиянием этих	1	1
342	как бы он	1	1
343	что они не	1	1
344	не могло быть	2	1
345	в которых он	1	1
346	как нам кажется	1	1
347	как можно больше	1	1
348	это означает что	1	1
349	здесь мы видим	1	1
350	не там где	1	1
351	состоит в том	1	1
352	в мифе о	3	1
353	все же еще	1	1
354	почву на которой	1	1
355	у него и	1	1
356	не может его	3	1
357	физическая сила и	1	1
358	по существу и	1	1
359	гораздо шире чем	1	1
360	с тех пор	1	1
361	казалось бы что	1	1
362	мы здесь имеем	3	1
363	лицом к лицу	1	1
364	и в современной	1	1
365	не видели в	1	1
366	и ее дочери	1	1
367	по этому знаку	1	1
368	о том чтобы	1	1
369	не имели в	1	1
370	говорит также о	1	1
371	это один и	1	1
372	объединяет в одной	1	1
373	частей одежды и	1	1
374	она в разных	1	1
375	три раза и	1	1
376	в его движении	1	1
377	на этой земле	1	1
378	руками и ногами	1	1
379	на небе он	1	1
380	в царстве мертвых	2	1
381	что он может	1	1
382	и рассказ о	1	1
383	тем что в	1	1
384	на то что	1	1
385	представляют особый интерес	1	1
386	и по-видимому не	1	1
387	сказать что такие	1	1
388	также как мы	1	1
389	его в свое	1	1
390	и в конце	1	1
391	другой стороны он	2	1
392	мы обратимся к	1	1
393	уже известную нам	2	1
394	мы увидим что	2	1
395	не можем здесь	1	1
396	в некоторых случаях	2	1
397	перед нами как	2	1
398	они есть в	1	1
399	он мог бы	1	1
400	не в состоянии	1	1
401	связь ее с	1	1
402	эта связь с	1	1
403	очень близок к	1	1
404	вовсе не входит	1	1
405	вопрос о том	1	1
406	хотя и не	1	1
407	одна из этих	2	1
408	этим можно объяснить	1	1
409	всяком случае в	1	1
410	им в своем	1	1
411	в нем своего	1	1
412	и новые формы	1	1
413	и здесь мы	2	1
414	этот вопрос нельзя	1	1
415	и что сам	1	1
416	не похожи на	1	1
417	нами в предыдущей	1	1
418	только потому что	1	1
419	что и здесь	3	1
420	этим объясняется что	2	1
421	у нас на	1	1
422	всяком случае не	1	1
423	ее задачи и	1	1
424	тех случаях когда	6	1
425	потому что эти	1	1
426	на первый взгляд	5	1
427	здесь все же	1	1
428	в которой он	1	1
429	при встрече с	1	1
430	по этому вопросу	1	1
431	тогда как в	1	1
432	наши задачи мы	1	1
433	самом деле и	1	1
434	играют большую роль	1	1
435	же значение имеет	1	1
436	между прочим и	2	1
437	от всех других	2	1
438	сих пор мы	3	1
439	то время как	4	1
440	в индии мы	1	1
441	что этот образ	1	1
442	после чего наступает	1	1
443	может быть названо	1	1
444	в других странах	1	1
445	и из него	1	1
446	через которую мы	1	1
447	лежит в основе	2	1
