N	2gram	Bakhtin_Fr	Komedia
126	на его	4	10
127	что касается	3	10
128	еще в	3	10
129	отношение к	9	10
130	же в	4	10
131	в целом	3	10
132	все что	2	9
133	но все	5	9
134	в своей	8	9
135	одной стороны	2	9
136	говорить о	1	9
137	и еще	5	9
138	только в	16	9
139	друг друга	3	9
140	в тех	5	9
141	о его	1	9
142	и по	3	9
143	независимо от	1	9
144	в образе	1	9
145	того как	1	9
146	с участием	1	9
147	вовсе не	25	9
148	отличие от	5	9
149	в ней	7	9
150	и особенно	4	9
151	отношению к	2	9
152	с этой	1	8
153	а затем	4	8
154	другой стороны	1	8
155	г в	1	8
156	по поводу	2	8
157	не было	3	8
158	не знает	6	8
159	бы в	2	8
160	во всех	13	8
161	можно было	4	8
162	что для	3	8
163	первую очередь	1	8
164	если не	1	8
165	в которых	1	8
166	да и	5	8
167	в течение	3	8
168	связи с	5	8
169	в v	1	8
170	по своему	9	8
171	и других	6	8
172	с самого	1	8
173	дошедших до	2	8
174	как он	1	8
175	при всем	1	8
176	и ее	1	8
177	место в	4	8
178	и к	7	7
179	мы найдем	2	7
180	в результате	1	7
181	в этих	6	7
182	себе в	2	7
183	во всяком	2	7
184	в первую	1	7
185	хотя бы	2	7
186	в другом	2	7
187	в руках	1	7
188	по которым	1	7
189	античной литературы	1	7
190	что они	2	7
191	в связи	2	7
192	и это	3	7
193	в других	3	7
194	перед лицом	2	7
195	в себе	7	7
196	и у	7	7
197	это время	2	7
198	не является	4	7
199	из этих	7	7
200	после смерти	1	7
201	мы знаем	1	7
202	целый ряд	2	7
203	и во	6	7
204	до конца	4	7
205	в народном	2	7
206	всяком случае	2	7
207	и вот	5	7
208	для нас	5	7
209	со своим	1	7
210	должен был	2	7
211	тех же	3	7
212	и о	4	7
213	конце концов	1	7
214	еще более	6	6
215	даже в	6	6
216	его от	2	6
217	в виду	5	6
218	с собой	1	6
219	в своих	8	6
220	комедии к	1	6
221	в наиболее	2	6
222	там же	2	6
223	в дальнейшем	10	6
224	до того	1	6
225	не мог	1	6
226	не зная	1	6
227	и он	3	6
228	с точки	6	6
229	что не	3	6
230	о которых	2	6
231	на этом	2	6
232	могут быть	4	6
233	в силу	1	6
234	всего в	1	6
235	мы встречаем	1	6
236	на ее	1	6
237	в сущности	20	6
238	никто не	1	6
239	а не	1	6
240	которую он	1	6
241	в отличие	4	6
242	нет и	2	6
243	главным образом	6	6
244	в области	10	6
245	том числе	10	6
246	и новой	1	6
247	так в	4	6
248	здесь в	14	6
249	или в	2	6
250	что к	1	6
251	в какой	2	6
252	и как	2	6
253	к концу	1	6
254	на то	2	6
255	это было	2	6
256	человека в	1	6
257	во второй	2	6
258	а по	1	6
259	на это	2	6
260	для всех	1	5
261	из всех	3	5
262	в изображении	2	5
263	за ним	2	5
264	именно в	6	5
265	из комедий	1	5
266	его на	2	5
267	что по	2	5
268	роль в	6	5
269	в это	2	5
270	со своей	1	5
271	с помощью	1	5
272	любовь к	1	5
273	а на	1	5
274	к ним	1	5
275	сказать что	12	5
276	под названием	3	5
277	который в	1	5
278	от них	1	5
279	тем же	1	5
280	никогда не	11	5
281	еще больше	1	5
282	в ее	5	5
283	но он	5	5
284	цитаты из	1	5
285	одним из	4	5
286	можно судить	1	5
287	в мире	1	5
288	одном из	1	5
289	все остальные	1	5
290	в развитии	1	5
291	не могла	2	5
292	и от	3	5
293	представление о	2	5
294	здесь нет	1	5
295	за пределы	10	5
296	приводит к	2	5
297	конечно не	2	5
298	и если	1	5
299	аттическая комедия	1	5
300	и теперь	1	5
301	только один	1	5
302	у других	2	5
303	золотого века	3	5
304	той же	1	5
305	здесь и	5	5
306	этом отношении	5	5
307	это не	4	5
308	мы имеем	1	5
309	он и	3	5
310	в честь	1	5
311	по существу	2	5
312	и без	4	5
313	к своему	1	5
314	раз в	4	5
315	ему не	1	5
316	от того	2	5
317	что из	1	5
318	жизни и	14	5
319	для этого	1	5
320	его современников	1	5
321	что на	1	5
322	мира в	3	5
323	в той	5	4
324	к числу	2	4
325	нас в	1	4
326	не столько	1	4
327	в духе	9	4
328	новое время	4	4
329	из самых	1	4
330	например в	3	4
331	правда в	1	4
332	их в	3	4
333	первой половине	1	4
334	всякого рода	1	4
335	время от	1	4
336	времени в	1	4
337	не всегда	1	4
338	в риме	2	4
339	в глаза	1	4
340	в пятом	1	4
341	самом начале	1	4
342	в vii	2	4
343	одна из	5	4
344	с ребенком	1	4
345	к этим	2	4
346	он так	2	4
347	от ее	1	4
348	ближе к	1	4
349	все его	1	4
350	том чтобы	1	4
351	к человеку	1	4
352	в состоянии	3	4
353	этой же	2	4
354	к которому	2	4
355	и этим	2	4
356	одно из	7	4
357	не о	2	4
358	не остается	1	4
359	я не	1	4
360	между ними	4	4
361	в себя	9	4
362	на площади	3	4
363	выражение в	5	4
364	именно потому	1	4
365	и речи	2	4
366	его творчества	1	4
367	здесь мы	2	4
368	по своей	3	4
369	как известно	2	4
370	ко времени	1	4
371	образом в	3	4
372	человека который	1	4
373	был бы	1	4
374	не на	2	4
375	за свое	1	4
376	бы не	1	4
377	сравнению с	2	4
378	нет ничего	3	4
379	что мы	2	4
380	то и	1	4
381	наконец в	2	4
382	по сравнению	2	4
383	ли можно	1	4
384	древнеаттической комедии	1	4
385	же ты	1	4
386	чуть ли	1	4
387	или к	2	4
388	в более	4	4
389	второй половине	2	4
390	он называет	2	4
391	многие из	2	4
392	что с	1	4
393	и другие	10	4
394	видеть в	2	4
395	у нас	1	4
396	чем же	1	4
397	в свои	1	4
398	отрицать что	1	4
399	с их	7	4
400	времени и	9	4
401	по его	3	4
402	такой же	1	4
403	материал для	1	4
404	и их	3	4
405	в пределах	3	4
406	далеко не	6	4
407	на кого	1	4
408	которые в	1	4
409	он знает	1	4
410	того времени	1	4
411	все более	1	4
412	нуждается в	1	4
413	за счет	1	4
414	в основе	8	4
415	во всем	5	3
416	от него	2	3
417	в году	13	3
418	по себе	1	3
419	или на	1	3
420	только для	1	3
421	не столь	1	3
422	при всей	2	3
423	было в	1	3
424	видно что	1	3
425	все к	1	3
426	чувствует себя	1	3
427	представления о	3	3
428	выходит из	1	3
429	даже самых	1	3
430	между двумя	1	3
431	только на	3	3
432	и когда	1	3
433	людей и	2	3
434	от своего	2	3
435	ни одного	1	3
436	из наиболее	2	3
437	как на	4	3
438	которого они	2	3
439	ней и	1	3
440	в нашем	3	3
441	находится в	1	3
442	же она	2	3
443	для понимания	1	3
444	человеку и	1	3
445	друг с	2	3
446	но там	1	3
447	затем в	1	3
448	этих двух	2	3
449	с другом	2	3
450	и за	2	3
451	для своего	2	3
452	для них	2	3
453	в храме	1	3
454	пародией на	1	3
455	отношения к	5	3
456	из уст	1	3
457	в таком	2	3
458	от этого	1	3
459	а его	2	3
460	должно было	2	3
461	в эту	6	3
462	не был	1	3
463	с радостью	1	3
464	остается в	1	3
465	внешней и	1	3
466	бы к	1	3
467	для развития	1	3
468	в устах	2	3
469	для этой	1	3
470	одну из	2	3
471	в новое	5	3
472	какой мере	1	3
473	могла бы	2	3
474	он в	2	3
475	протяжении всего	5	3
476	роль играет	1	3
477	в какой-то	2	3
478	в один	1	3
479	на рубеже	1	3
480	мы видели	3	3
481	не делает	1	3
482	почти не	2	3
483	целого ряда	1	3
484	для себя	1	3
485	о которой	1	3
486	мы в	1	3
487	интерес к	2	3
488	первых же	1	3
489	и мелкие	1	3
490	не могут	4	3
491	не более	1	3
492	мы понимаем	1	3
493	и одновременно	6	3
494	и комедии	1	3
495	если это	1	3
496	и начало	3	3
497	времени не	2	3
498	как о	1	3
499	с ними	2	3
500	связанные с	2	3
501	друг от	1	3
502	его и	1	3
503	совершенно не	5	3
504	и более	4	3
505	чем на	1	3
506	относится к	4	3
507	и уже	1	3
508	на землю	3	3
509	к людям	1	3
510	действия и	1	3
511	выходят за	1	3
512	на две	1	3
513	ответа на	1	3
514	принадлежит к	1	3
515	за пределами	1	3
516	в самой	5	3
517	они были	6	3
518	как к	3	3
519	ее на	1	3
520	сам он	1	3
521	на что	3	3
522	мы находим	4	3
523	в виде	1	3
524	однако не	1	3
525	от друга	1	3
526	и эта	5	3
527	к г	1	3
528	и вовсе	5	3
529	является не	1	3
530	на все	5	3
531	должен быть	1	3
532	в одной	1	3
533	на них	3	3
534	жизнь и	3	3
535	ко всему	2	3
536	и потому	14	3
537	сам не	1	3
538	в разной	2	3
539	а как	1	3
540	он говорит	1	3
541	затем и	2	3
542	достаточно назвать	1	3
543	она не	2	3
544	так называемой	1	3
545	но при	2	3
546	а из	1	3
547	только как	1	3
548	таким же	1	3
549	конечно в	2	3
550	можно найти	3	3
551	из своей	2	3
552	на всю	4	3
553	в большинстве	2	3
554	числе и	7	3
555	иначе в	1	3
556	они не	1	3
557	будто бы	1	3
558	и самого	1	3
559	в эти	1	3
560	это в	5	3
561	в эпоху	17	3
562	в так	1	3
563	его творчество	2	3
564	он с	1	3
565	в лице	1	3
566	в известной	7	3
567	вплоть до	2	3
568	не к	2	3
569	с которыми	1	2
570	богатого и	1	2
571	в центре	1	2
572	в настоящем	1	2
573	еще раз	4	2
574	и очень	2	2
575	на эти	2	2
576	же и	1	2
577	же объясняется	1	2
578	изменилось и	1	2
579	их было	1	2
580	говорит о	2	2
581	те же	1	2
582	намека на	1	2
583	остановиться на	1	2
584	ты не	1	2
585	у ее	1	2
586	в широких	1	2
587	древняя аттическая	1	2
588	не находит	1	2
589	связь с	8	2
590	ко всем	1	2
591	жизнь в	1	2
592	что последний	1	2
593	как об	1	2
594	на земле	3	2
595	зрения на	3	2
596	превращается в	6	2
597	принадлежат к	1	2
598	работы в	1	2
599	к самому	1	2
600	в собственном	4	2
601	почти все	3	2
602	выступает против	1	2
603	от своей	1	2
604	в форму	1	2
605	связанного с	1	2
606	ней как	1	2
607	мы встретим	1	2
608	на первый	1	2
609	как ее	2	2
610	встретим в	1	2
611	и иногда	2	2
612	главное в	1	2
613	в жизнь	1	2
614	не могли	1	2
615	отсюда и	1	2
616	в противоположность	3	2
617	комические маски	1	2
618	к эпохе	1	2
619	и следовательно	3	2
620	назад в	1	2
621	в этот	1	2
622	поэтому мы	1	2
623	здесь его	1	2
624	но они	4	2
625	в маске	2	2
626	для которого	2	2
627	не вполне	3	2
628	второй половины	3	2
629	и формы	1	2
630	вернуться к	1	2
631	чтобы они	1	2
632	без всякого	3	2
633	него не	1	2
634	тех случаях	1	2
635	они должны	1	2
636	в основу	2	2
637	под влиянием	3	2
638	можно привести	1	2
639	что все	1	2
640	не одно	1	2
641	систему его	1	2
642	были в	4	2
643	они могут	1	2
644	образом на	2	2
645	за несколько	1	2
646	выступает с	1	2
647	общественной жизни	1	2
648	мы видим	2	2
649	она и	1	2
650	наиболее ярких	1	2
651	жизни так	1	2
652	знали что	1	2
653	но еще	1	2
654	ним в	1	2
655	на войну	1	2
656	в тот	1	2
657	к жизни	2	2
658	не была	2	2
659	более поздние	1	2
660	оружием в	1	2
661	по объему	1	2
662	судить о	1	2
663	подобно тому	2	2
664	дома в	1	2
665	и она	2	2
666	большинстве случаев	2	2
667	между прочим	2	2
668	рядом с	9	2
669	его жизни	1	2
670	точек зрения	1	2
671	в смысле	2	2
672	и мир	1	2
673	осмеяния и	1	2
674	со всей	1	2
675	в уста	1	2
676	это были	2	2
677	однако и	1	2
678	в лучшем	1	2
679	мы уже	18	2
680	эти слова	1	2
681	ему до	1	2
682	и та	2	2
683	была не	1	2
684	на стороне	1	2
685	этот вопрос	2	2
686	вот в	1	2
687	была уже	1	2
688	она была	6	2
689	уже несколько	1	2
690	он понимает	3	2
691	но нет	1	2
692	это делает	1	2
693	но прежде	3	2
694	объектом осмеяния	1	2
695	них не	1	2
696	что только	2	2
697	теми же	1	2
698	в общем	4	2
699	ней в	1	2
700	бы ни	2	2
701	которые были	1	2
702	античного мира	1	2
703	с ее	3	2
704	именно таким	1	2
705	означает что	1	2
706	понять что	1	2
707	наше время	1	2
708	средством для	1	2
709	образом и	1	2
710	в состав	1	2
711	да не	1	2
712	них в	1	2
713	его современники	2	2
714	его из	1	2
715	в основном	4	2
716	должна быть	1	2
717	которых мы	1	2
718	в жизни	7	2
719	и при	1	2
720	теперь в	1	2
721	есть для	2	2
722	и дает	1	2
723	на те	1	2
724	это уже	4	2
725	достаточно сравнить	1	2
726	нашего времени	1	2
727	европейской культуры	3	2
728	сводится к	1	2
729	его образ	1	2
730	со всеми	2	2
731	для постановки	1	2
732	особый интерес	1	2
733	и так	2	2
734	жизни в	8	2
735	пародии в	2	2
736	себя и	2	2
737	и были	3	2
738	отрицательные явления	2	2
739	ли он	1	2
740	именно поэтому	1	2
741	в известном	1	2
742	знает что	1	2
743	нет в	1	2
744	намеков на	1	2
745	не входит	2	2
746	перед нами	1	2
747	из области	1	2
748	он выступает	1	2
749	бросается в	1	2
750	он еще	3	2
751	земли и	5	2
752	это только	1	2
753	в современном	1	2
754	слова и	1	2
755	с которой	1	2
756	именно на	2	2
757	в которую	1	2
758	с комедией	1	2
759	отношении к	1	2
760	плутарха и	1	2
761	ближе всего	1	2
762	на примере	1	2
763	и до	6	2
764	см выше	1	2
765	в древности	1	2
766	лишь бы	1	2
767	как например	2	2
768	связанных с	4	2
769	всех трех	1	2
770	имеем в	2	2
771	таким путем	1	2
772	известной степени	2	2
773	между людьми	5	2
774	что здесь	1	2
775	этого времени	1	2
776	и под	1	2
777	и дать	1	2
778	лучше всего	1	2
779	обычно не	1	2
780	здесь не	3	2
781	в свой	2	2
782	для обозначения	1	2
783	только с	3	2
784	в произведениях	1	2
785	но это	5	2
786	только потому	1	2
787	во времени	1	2
788	стороны он	1	2
789	в ту	2	2
790	поэтому он	1	2
791	именно к	1	2
792	этом случае	1	2
793	в свое	6	2
794	к году	2	2
795	мир в	3	2
796	основе своей	2	2
797	это был	3	2
798	с младенцем	1	2
799	еще и	6	2
800	для него	12	2
801	не для	2	2
802	к первой	1	2
803	того что	3	2
804	в литературе	9	2
805	о нем	4	2
806	ее в	2	2
807	где он	1	2
808	в полном	1	2
809	характеризует как	1	2
810	понимает что	1	2
811	формы и	7	2
812	от всех	3	2
813	а о	2	2
814	двадцатых годов	1	2
815	места в	1	2
816	этом что	2	2
817	как она	1	2
818	свидетельствуют о	1	2
819	случаях когда	1	2
820	все эти	15	2
821	почти до	2	2
822	при таком	2	2
823	на фоне	4	2
824	и со	3	2
825	пока не	1	2
826	не стал	1	2
827	в русло	1	2
828	две причины	1	2
829	особенно в	2	2
830	в форме	6	2
831	достаточно вспомнить	1	2
832	его к	2	2
833	на свете	1	2
834	что эти	1	2
835	но его	1	2
836	еще до	1	2
837	поводом для	1	2
838	первый план	1	2
839	и только	1	2
840	как же	1	2
841	получили в	1	2
842	это как	5	2
843	в самых	1	2
844	характера в	1	2
845	как уже	1	2
846	тому как	2	2
847	разной степени	2	2
848	и может	1	2
849	имеет в	1	2
850	сорок лет	1	2
851	чтобы потом	1	2
852	на три	1	2
853	либо как	2	2
854	было еще	2	2
855	с ней	2	2
856	тем самым	1	2
857	как не	1	2
858	человека с	1	2
859	с кем	1	2
860	человека и	4	2
861	с человеком	1	2
862	могло быть	1	2
863	вызвать у	1	2
864	сказать в	1	2
865	в античном	1	2
866	во времена	1	2
867	память о	2	2
868	здесь же	3	2
869	и дальше	2	2
870	и новые	1	2
871	г как	1	2
872	в новой	2	2
873	иногда даже	1	2
874	которой мы	1	2
875	в сложном	1	1
876	они являются	4	1
877	будем называть	1	1
878	остается почти	1	1
879	был и	4	1
880	нет здесь	1	1
881	становится возможным	1	1
882	оно все	1	1
883	г за	1	1
884	можно говорить	3	1
885	и мира	2	1
886	образов в	4	1
887	мы и	4	1
888	не понимает	4	1
889	колеи и	2	1
890	которые не	1	1
891	нем в	2	1
892	в применении	3	1
893	отношениях к	1	1
894	привести еще	1	1
895	эта идея	1	1
896	в разных	2	1
897	она уже	1	1
898	кроме того	2	1
899	эта же	2	1
900	которой они	1	1
901	и осознание	1	1
902	они конечно	1	1
903	и гете	1	1
904	в некоторых	2	1
905	проявлений и	1	1
906	и ему	1	1
907	и шутки	2	1
908	восходящая к	2	1
909	утопический характер	2	1
910	в день	3	1
911	по времени	1	1
912	в рамки	1	1
913	научная литература	1	1
914	на смену	1	1
915	в борьбе	1	1
916	он имеет	1	1
917	легла в	1	1
918	всю историю	1	1
919	и чувством	1	1
920	получил в	1	1
921	и позже	1	1
922	о мире	8	1
923	с горечью	1	1
924	но нельзя	1	1
925	года в	1	1
926	более широкие	1	1
927	уже на	1	1
928	было очень	2	1
929	где происходит	1	1
930	народа это	1	1
931	из лучших	3	1
932	времени к	2	1
933	и другим	1	1
934	сочеталась с	3	1
935	века мы	1	1
936	самого и	1	1
937	драмы в	1	1
938	и пока	1	1
939	образы эти	1	1
940	на эту	2	1
941	собой не	1	1
942	кого не	1	1
943	большей или	7	1
944	образы в	5	1
945	своего выражения	1	1
946	с последующим	1	1
947	но у	2	1
948	отличается от	1	1
949	по своим	1	1
950	к земле	1	1
951	главного в	1	1
952	характерную для	1	1
953	выходит далеко	1	1
954	них она	1	1
955	могут показаться	1	1
956	его считали	1	1
957	и стал	1	1
958	так например	3	1
959	людей с	1	1
960	мира сего	1	1
961	соединение в	1	1
962	действительности а	1	1
963	моменты в	1	1
964	либо вовсе	1	1
965	действительности в	1	1
966	природы в	1	1
967	по тону	1	1
968	и питьем	1	1
969	только благодаря	1	1
970	сущности за	1	1
971	для внутреннего	1	1
972	в бытовом	1	1
973	на этой	5	1
974	бы однако	1	1
975	мы рассмотрим	1	1
976	что им	1	1
977	она же	1	1
978	и такие	1	1
979	которые послужили	1	1
980	были с	1	1
981	применении к	3	1
982	со времени	1	1
983	он только	1	1
984	своей природе	1	1
985	даже и	5	1
986	этого последнего	1	1
987	направленная против	1	1
988	говорить не	1	1
989	каждого праздника	1	1
990	существенно изменилось	1	1
991	входит в	4	1
992	до него	1	1
993	но даже	2	1
994	но этот	1	1
995	литературного творчества	1	1
996	являются не	1	1
997	отрыве от	3	1
998	и своим	1	1
999	попутно что	1	1
1000	и скромностью	1	1
1001	имея в	1	1
1002	что вся	1	1
1003	он дает	4	1
1004	что люди	2	1
1005	победы над	1	1
1006	борьбе с	1	1
1007	всего как	1	1
1008	предисловии к	2	1
1009	а между	1	1
1010	и была	1	1
1011	говорит что	1	1
1012	мы употребляем	1	1
1013	из дошедших	1	1
1014	значительной степени	4	1
1015	дошли до	1	1
1016	несколько позже	2	1
1017	освоения в	1	1
1018	могла не	1	1
1019	рассуждение о	1	1
1020	объясняется это	2	1
1021	отметить что	2	1
1022	чтобы показать	1	1
1023	жизни он	1	1
1024	убедиться в	1	1
1025	искусстве и	1	1
1026	всегда и	2	1
1027	людей так	1	1
1028	и необычный	1	1
1029	слов о	2	1
1030	утверждал что	1	1
1031	стариков и	1	1
1032	настоящее время	1	1
1033	посвящения в	1	1
1034	с текстом	1	1
1035	в контексте	1	1
1036	за пиршественным	1	1
1037	на пороге	1	1
1038	объяснение в	1	1
1039	с этими	2	1
1040	есть по	1	1
1041	изобилия и	1	1
1042	без того	1	1
1043	глубины и	1	1
1044	в данной	1	1
1045	недоверие к	2	1
1046	можем сказать	1	1
1047	воли и	1	1
1048	и всякого	1	1
1049	именно с	1	1
1050	этот момент	3	1
1051	в подземное	1	1
1052	даже у	1	1
1053	на котором	3	1
1054	имели бы	1	1
1055	связанное с	2	1
1056	в системе	3	1
1057	так у	1	1
1058	не представляется	1	1
1059	которой в	1	1
1060	не просто	3	1
1061	строго говоря	1	1
1062	в обращении	1	1
1063	от античности	1	1
1064	ничего страшного	2	1
1065	никакому сомнению	2	1
1066	относят к	1	1
1067	это целая	1	1
1068	на античных	2	1
1069	этой тенденции	1	1
1070	в чужой	2	1
1071	еще во	1	1
1072	несколько слов	1	1
1073	и весь	1	1
1074	только не	1	1
1075	еще одну	1	1
1076	главное же	1	1
1077	то оно	1	1
1078	ее была	1	1
1079	в дальнейших	1	1
1080	смех и	10	1
1081	и больше	1	1
1082	и заставляет	1	1
1083	образом как	1	1
1084	вполне понятно	2	1
1085	остаются в	1	1
1086	время в	3	1
1087	в раннем	1	1
1088	до эпохи	1	1
1089	конца в	1	1
1090	не стремится	1	1
1091	к предшествующим	1	1
1092	сущности и	1	1
1093	а и	2	1
1094	его лежит	1	1
1095	то для	1	1
1096	времени их	1	1
1097	с нею	2	1
1098	что при	1	1
1099	и раньше	1	1
1100	еды и	4	1
1101	которого он	1	1
1102	только во	1	1
1103	культуры на	2	1
1104	далеко за	1	1
1105	глаза на	1	1
1106	отказывается от	1	1
1107	был применен	1	1
1108	и никакой	1	1
1109	буквально на	1	1
1110	две линии	1	1
1111	пор остается	1	1
1112	видит в	1	1
1113	то она	1	1
1114	если оно	1	1
1115	нового и	1	1
1116	первая часть	1	1
1117	во всей	4	1
1118	затем по	1	1
1119	быта как	1	1
1120	его значении	1	1
1121	почему его	1	1
1122	это произошло	1	1
1123	ее от	1	1
1124	всех его	3	1
1125	мысли не	1	1
1126	не нуждается	1	1
1127	самом его	2	1
1128	уже выходит	1	1
1129	преимущественно на	1	1
1130	быть только	3	1
1131	всем что	2	1
1132	или хотя	1	1
1133	порождает и	1	1
1134	и писатели	1	1
1135	конечно на	1	1
1136	она стремится	1	1
1137	рассматривали как	1	1
1138	в вольную	1	1
1139	и само	2	1
1140	эти три	1	1
1141	человек в	2	1
1142	и произведения	2	1
1143	из той	1	1
1144	иным как	1	1
1145	следовательно и	1	1
1146	на площадях	1	1
1147	пиршественным столом	1	1
1148	если я	1	1
1149	природой человека	1	1
1150	и являются	1	1
1151	жизни см	1	1
1152	века были	2	1
1153	средство для	1	1
1154	за маской	2	1
1155	того он	1	1
1156	связанный с	3	1
1157	нет другой	1	1
1158	для подготовки	1	1
1159	людьми и	2	1
1160	среди других	1	1
1161	из одного	1	1
1162	пародии на	6	1
1163	частной жизни	1	1
1164	влияния в	1	1
1165	на праздниках	1	1
1166	нельзя недооценивать	1	1
1167	что как	1	1
1168	последующих веков	7	1
1169	чтобы его	1	1
1170	после долгого	1	1
1171	той или	5	1
1172	вошли в	1	1
1173	на празднике	2	1
1174	всей их	4	1
1175	не знаешь	1	1
1176	только от	1	1
1177	именно как	1	1
1178	же образ	1	1
1179	и улицах	1	1
1180	но как	3	1
1181	о происхождении	1	1
1182	лица и	1	1
1183	установленный в	1	1
1184	начало в	5	1
1185	где бы	1	1
1186	де молина	1	1
1187	мысль и	1	1
1188	они становятся	1	1
1189	в наше	1	1
1190	называет его	2	1
1191	здесь она	1	1
1192	этого достаточно	1	1
1193	в область	1	1
1194	с традициями	2	1
1195	объясняется и	1	1
1196	и судьба	1	1
1197	и весьма	1	1
1198	он стал	1	1
1199	с героями	1	1
1200	наиболее известных	1	1
1201	бы они	1	1
1202	здесь на	3	1
1203	но зато	1	1
1204	из мира	3	1
1205	год и	1	1
1206	были по-видимому	1	1
1207	и мотив	1	1
1208	не были	4	1
1209	то на	1	1
1210	ругательств в	1	1
1211	почти каждый	1	1
1212	театральных представлений	1	1
1213	площадях и	1	1
1214	наиболее ярко	1	1
1215	над ним	1	1
1216	говорили что	3	1
1217	мы здесь	4	1
1218	значение и	3	1
1219	занимает в	1	1
1220	здесь вопросы	1	1
1221	или меньшей	7	1
1222	и объясняется	1	1
1223	так называемого	1	1
1224	и заставить	1	1
1225	оценки но	1	1
1226	так называемый	1	1
1227	и далеко	1	1
1228	конца и	1	1
1229	знаем что	1	1
1230	это вовсе	1	1
1231	культуры и	11	1
1232	что во	1	1
1233	его как	1	1
1234	и др	32	1
1235	едой и	1	1
1236	для изображения	1	1
1237	людьми не	1	1
1238	подойти к	2	1
1239	его приняли	1	1
1240	мы будем	4	1
1241	и повсюду	1	1
1242	на весь	3	1
1243	еще остается	1	1
1244	до наших	1	1
1245	любовь в	1	1
1246	бы быть	2	1
1247	были здесь	1	1
1248	раскрывается с	1	1
1249	в несравненно	1	1
1250	ибо в	1	1
1251	о роли	1	1
1252	время он	1	1
1253	речи и	2	1
1254	там где	3	1
1255	поздней античности	3	1
1256	это совершенно	1	1
1257	в трактовке	1	1
1258	или иного	1	1
1259	с величайшей	1	1
1260	отношении является	1	1
1261	в него	2	1
1262	уходит в	1	1
1263	потому он	1	1
1264	общественные пороки	1	1
1265	имел он	1	1
1266	раньше чем	1	1
1267	моментов в	1	1
1268	и самый	2	1
1269	при дворе	1	1
1270	следовательно не	2	1
1271	так называемом	1	1
1272	можно только	5	1
1273	не выдерживает	1	1
1274	в особенности	7	1
1275	показателен для	1	1
1276	там они	1	1
1277	с полной	3	1
1278	самый обширный	1	1
1279	время его	1	1
1280	на деле	1	1
1281	огромная литература	1	1
1282	собственном смысле	3	1
1283	в последующих	7	1
1284	уже после	1	1
1285	несколько десятков	1	1
1286	и этот	1	1
1287	к индивидуальным	1	1
1288	достаточно в	1	1
1289	вопросы о	2	1
1290	всеми ее	1	1
1291	они и	1	1
1292	по форме	2	1
1293	жанра и	1	1
1294	как с	1	1
1295	друга в	1	1
1296	то есть	71	1
1297	условий и	1	1
1298	как почти	1	1
1299	и старой	1	1
1300	самой жизни	4	1
1301	с развитием	1	1
1302	другой его	1	1
1303	если им	1	1
1304	начале нашего	1	1
1305	связан в	1	1
1306	вместе со	1	1
1307	одну лишь	1	1
1308	и менее	1	1
